name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Переславская городская библиотека им. А. Невского,"обл Ярославская,г Переславль-Залесский,ул Московская,д 57",38.822905,56.716112,"Городская библиотека № 2 основана в октябре 1964 года, находится на южной окраине города Переславля-Залесского. Из года в год её посещают около 2000 читателей самых разных возрастов. Несмотря на то что библиотека расположилась в небольшом деревянном доме, здесь довольно уютно. Рядом есть обширная площадка, где в тёплое время года на улице проводятся широкомасштабные вечера, встречи, театрализованные представления. Фонд насчитывает около 20 000 экземпляров.Коллектив библиотекарей – четыре человека, все имеют высшее библиотечное образование, большой стаж работы, двое из библиотекарей еще и режиссёры, что позволяет ставить спектакли и театрализованные постановки. При библиотеке действуют молодёжная творческая группа «Креатив» и клуб для людей пожилого возраста «Посиделки» – это актив читателей, который помогает проводить любые мероприятия и активно участвовать в городских. Библиотека уже не первый год сама снимает и монтирует фильмы целыми циклами о своих земляках: «Поколение победителей» – о ветеранах Великой Отечественной войны, «Пламя Афгана» – о воинах-интернационалистах, «Казказский излом» – о военнослужащих, прошедших боевые действия в Чечне, «Блокадники» – земляках, переживших блокаду Ленинграда, «Поэты Переславского края» – о поэтах города. Библиотека снимает свои крупные мероприятия, которые она с успехом проводит на различных творческих площадках и в концертных залах города.2 ноября 2017 года в торжественной обстановке при открытии нового читального зала глава города Переславля-Залесского Владимир Волков вручил свидетельство о присвоении библиотеки имени Александра Невского.",Переславль-Залесский,2016-07-07T10:59:18Z,2023-04-04T14:04:35Z,09:00:00,18:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Библиотека-филиал № 26 с. Этока,"край Ставропольский,р-н Предгорный,с Этока,ул 50 лет Октября,зд 458в",43.0218330882135,43.9156776512683,"У подножия горы Джуца находится с. Этока (в переводе с кабардинского – «сырая балка»). История библиотеки-филиала № 26 с. Этока началась в 1958 году, когда при сельском клубе была открыта публичная библиотека. В то время это было важным событием для духовной жизни населения. Возглавила учреждение Проценко Мария Трофимовна. В связи с аварийным состоянием Дома культуры в настоящее время библиотека находится в частном помещении. Количество читателей – 350, из них большая часть – это дети. Фонд включает 8 500 экземпляров. Ежегодное количество посещений – 3 900. Работает передвижная библиотека по обслуживанию населения х. Тамбукан. Библиотека осуществляет информационное обслуживание и проводит массовые мероприятия для всех категорий пользователей, используя различные формы работы: обзоры, беседы, тематические вечера и т. д.",Предгорный район,2022-03-14T11:49:03Z,2022-03-15T14:39:05Z,,,08:00:00,11:00:00,,,,,08:00:00,11:00:00,,,,
Азовская сельская библиотека,"АО Ямало-Ненецкий,р-н Шурышкарский,с Азовы,ул Школьная,д 8",65.0637,64.892984,Азовская сельская библиотека является филиалом № 1 Муниципального бюджетного учреждения «Шурышкарская централизованная библиотечная система». Основана библиотека была в 30-е годы. 1 августа 1953 года изба-читальня была переименована в сельскую библиотеку. На сегодняшний день фонд Азовской сельской библиотеки насчитывает более 5 тысяч экземпляров. Заведует филиалом Халиулина Ирина Петровна. Приоритет деятельности – гражданское и патриотическое направление. На базе библиотеки функционируют два клуба выходного дня. Сегодня Азовская библиотека работает с разными категориями пользователей. Индивидуальная работа ведется с учетом личностных особенностей каждого читателя.,Шурышкарский район,2016-05-12T12:05:35Z,2023-03-21T06:17:58Z,10:30:00,19:12:00,10:30:00,19:12:00,10:30:00,19:12:00,10:30:00,19:12:00,,,,,10:30:00,19:12:00
Детская библиотека № 4 г. Краснодара,"край Краснодарский,г Краснодар,ул им. Селезнева,д 102",39.038051,45.024437,"В 1981 году детский отдел на базе Краснодарской библиотеки им. И. А. Гончарова стал отдельным структурным подразделением. В 1983 году библиотека переехала в новое помещение. Сегодня книжный фонд включает более 16 000 печатных изданий и свыше 3 000 электронных. Ежегодно библиотека обслуживает около 4 000 читателей. Для посетителей открыт электронный читальный зал. Юные читатели могут работать с информацией, представленной на электронных носителях. В филиале действует литературный видеоклуб «Библиоша». Для читателей среднего школьного возраста открыт литературный клуб «Мы – патриоты». Летом открывают свои двери видеогостиная «Веселые ребята», детская площадка «Улыбка».",Краснодар,2021-11-29T09:25:16Z,2023-02-21T13:04:30Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Ремонтненская центральная библиотека,"обл Ростовская,р-н Ремонтненский,с Ремонтное,ул Дзержинского,д 48",43.655248,46.560426,"Ремонтненская центральная библиотека – это учреждение культуры, которое знает каждый житель села Ремонтного. Учреждение находится в центре села и занимает одно из старинных зданий – бывшую торговую лавку, построенную в конце XIX в. местной знаменитостью, купцом первой гильдии Ведьминым Антоном Андреевичем. На 1 ноября 2013 года книжный фонд центральной библиотеки включает 37 563 экземпляров, читателей – 3 210, книговыдача – 75 800, посещений – 26 051. Библиотека содействует познанию культурных традиций, изучению своеобразия традиционного уклада жизни населения, помогает молодежи осознать свою причастность к истории народа.",Ремонтненский район,2022-02-11T11:34:29Z,2023-06-15T09:40:31Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,09:00:00,18:00:00
Исаковская сельская библиотека – филиал № 12,"Респ Татарстан,р-н Буинский,с Исаково,ул Школьная,д 27",47.9282045079346,55.0849024643264,"Заведует библиотекой Баришова Альфия Зигангараевна. Книжный фонд насчитывает 13 986 экземпляров. Количество читателей – 585 человек, посещений – 9 855. Библиотека проводит массовые мероприятия по различным направлениям. Одной из основных – краеведение. В библиотеке часто проходят встречи с писателями, поэтами. Обеспечение пользователей краеведческой информацией – важная функция, библиотека занимается выявлением, сбором и распространением знаний о малой родине, пропагандирует творчество писателей-земляков.Библиотека тесно сотрудничает с детским садом, школой, советом ветеранов. Часто проводятся совместные мероприятия.",Буинск,2021-04-07T06:30:01Z,2023-02-06T13:42:50Z,,,10:00:00,15:30:00,10:00:00,15:30:00,10:00:00,15:30:00,10:00:00,15:30:00,10:00:00,15:30:00,10:00:00,15:30:00
Малокетская сельская библиотека – филиал № 13,"край Красноярский,р-н Бирилюсский,п Малая Кеть,ул Почтовая",91.6633292003179,57.3288408226728,"Малокетская сельская библиотека вошла в состав ЦБС в апреле 1979 года. В настоящее время около 100 % жителей поселения являются ее активными пользователями. Библиотекарь регистрирует в год более 4 500 экземпляров книговыдачи и около 3 000 посещений. Книжный фонд насчитывает свыше 3 000 экземпляров. Библиотека оборудована МФУ, компьютером и имеет выход в интернет. Они предоставляются в пользование бесплатно, так как это единственный в поселении источник свободного доступа в сеть для всех желающих. Особой популярностью в библиотеке пользуется клуб «Золотой возраст», в котором организуется досуг жителей деревни.",Бирилюсский район,2021-04-30T04:30:23Z,2023-08-15T05:35:10Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,11:00:00,16:00:00
Кологривская центральная библиотека,"обл Костромская,р-н Кологривский,г Кологрив,ул Некрасова,д 42",44.3239418981476,58.8258842770406,"Кологривская центральная библиотека ведет свой отсчет с 1875 года. В настоящее время она занимает двухэтажное кирпичное здание, на первом этаже которого располагается детский отдел. В библиотеке зарегистрирован 3 351 читатель, из них 942 – это дети. Для различных категорий населения в библиотеке функционируют клубные формирования: для старшего поколения – «Элегантный возраст», «Рукоделие для леди», «Вдохновение»;для читателей среднего возраста – интеллектуальный клуб знатоков «Что? Где? Когда?»;для детей – «Отдыхай-ка», «Встречи в семейной гостиной»; для дошкольников – клуб «Чебурашка». Большая гордость библиотеки – хор «Поющий городок», который является лауреатом всероссийского и международного конкурсов. Его состав разновозрастной: от детей 5 лет до людей старшего возраста. Всего коллектив насчитывает более 40 человек.",Кологривский район,2024-02-12T07:36:02Z,2024-02-12T12:30:46Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,20:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,10:00:00,17:00:00
Журавлевская сельская библиотека,"обл Тюменская,р-н Омутинский,с Журавлевское,ул Школьная,зд 9",67.689171,56.269586,"Журавлевская сельская библиотека была открыта в 1951 году. За время своего существования она работала в разных местах села, с 2019 года находится на первом этаже здания Журавлевской школы. Библиотека является общедоступной: в фонде присутствует литература и периодические издания для всех возрастных категорий, а также относящаяся к различным отраслям знаний. На 1 января 2023 года численность фонда – 8 155 единиц хранения. В 2022 году в библиотеке зарегистрированы 382 пользователя, которые посетили ее 6 102 раза. На мероприятия и за книгами приходят жители села Журавлевского разного возраста, в том числе люди с инвалидностью. Действует клуб для людей «золотого возраста» «Лада», для дошкольников – «Тропинка». Библиотека постоянно работает со школой, Домом культуры, администрацией сельского поселения, советом ветеранов.",Омутинский район,2023-10-11T04:42:23Z,2023-10-11T08:19:50Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,,
Коммунаровская сельская библиотека,"обл Тюменская,р-н Исетский,п Коммунар,ул Ленина,д 40",65.53369,56.567102,"Коммунаровская сельская библиотека находится на втором этаже в здании Дома культуры и обслуживает жителей поселка. У учреждения есть страницы в социальных сетях «ВКонтакте» и «Одноклассники», с их помощью можно ознакомиться с анонсами готовящихся мероприятий и книжных выставок, а также просмотреть фото- и видеоотчеты о прошедших мероприятиях. Здесь на постоянной основе проводятся различные мероприятия, организован шахматный клуб. На сегодняшний день библиотека обеспечивает доступ ко всем видам информации, обучает пользоваться научно-образовательными ресурсами, способствует развитию интеллектуального и культурного потенциала читателей. Сотрудники библиотеки не только занимаются обслуживанием читателей, но и постоянно проводят различные мероприятия (выставки, обучающие семинары, тематические обзоры).",Исетский район,2023-05-05T09:21:15Z,2023-05-29T06:32:38Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,16:00:00
Тупеевская сельская библиотека,"Респ Башкортостан,р-н Илишевский,с Тупеево,ул Центральная,д.10/2",54.17898863554,55.267050500476,"Тупеевская сельская библиотека основана в 1929 году. Общий фонд составляет 9640 экземпляров книг и периодических изданий. Число зарегистрированных пользователей – 509 человек. В библиотеке проводятся различные мероприятия, обзоры, тематические вечера, вечера поэзии, посвященные календарным и памятным датам. Оформляются тематические книжные выставки. При библиотеке действует клуб по интересам «Хозяюшка» и кружок «Поделки своими руками». С сентября 2020 года начала свою деятельность «Библиопродленка». Библиотека тесно сотрудничает с школой, детским садом и общественными организациями Урметовского сельского поселения.",Илишевский район,2020-09-15T09:15:42Z,2023-03-16T13:40:48Z,,,,,,,14:00:00,17:00:00,14:00:00,17:00:00,10:00:00,13:00:00,,
Центральная улусная модельная библиотека им. Н. М. Рыкунова,"Респ Саха /Якутия/,у Намский,с Намцы,ул И.Винокурова,19",129.664082087813,62.7201177784129,"Намская библиотека имеет богатую, давнюю историю. С 1920 г. она начала свою работу как самостоятельное учреждение. С тех пор накоплен большой опыт работы с населением, фонд, налажено планомерное сотрудничество с организациями села. Библиотека активно занимается издательской деятельностью. Интенсивно ведется работа по составлению библиографических и биобиблиографических указателей по персоналиям знатных уроженцев Намского района. Активно реализует различные проекты, ведет выставочную, творческую и архивную историко-культурную деятельность, реализует социально-культурные, просветительские программы и мероприятия. Сотрудничество налажено с Союзом писателей Якутии, с республиканскими издательствами. В библиотеке функционируют отдел обслуживания, детский отдел, отдел комплектования и обработки, центр правовой информации, работают редакторы, методисты, художник-оформитель. Все вместе ежегодно специалисты библиотеки обслуживают более 8 тысяч пользователей. Фонд библиотеки составляет 81 928 экз.",Намский район,2021-02-10T01:22:10Z,2023-03-01T06:37:03Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,18:00:00,09:00:00,13:00:00,,
Центральная библиотека с. Александровского,"обл Томская,р-н Александровский,с Александровское,ул Лебедева,д 13",77.8669111289605,60.4307168847747,"В 1947 году в Александровском открылась районная библиотека при отделе культпросветработы. На 1 января 2023 года книжный фонд Центральной библиотеки насчитывает 20 595 экземпляров, а численность читателей – 836 человек. Здесь можно найти книги, журналы, газеты, интернет-ресурсы, а также различные сервисы и услуги. Библиотека активно использует социальные сети и другие онлайн-платформы для привлечения новых пользователей и продвижения своих услуг. Кроме того, она активно сотрудничает с другими организациями и учреждениями, чтобы обеспечить своим пользователям доступ к дополнительной информации и ресурсам. Центральная библиотека – это не только место для чтения книг, но и место, где можно получить новые знания, провести время с пользой и расширить кругозор.",Александровский район,2022-03-23T12:01:49Z,2023-08-08T08:23:19Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Константиноградовская сельская библиотека,"Респ Башкортостан,р-н Стерлитамакский,д Константиноградовка,ул Мира,д 41В",55.380625,53.763621,"Константиноградовская библиотека основана до Великой Отечественной войны, находилась она в старом здании Боголюбовского сельского совета. Фонд библиотеки помещался на 5–6 полках стеллажа. Сельский совет вел подписку газет и журналов. При организации централизованной системы Стерлитамакского района библиотека вошла в его состав. В настоящий момент фонд включает более 10 000 книг и журналов, есть выход в интернет. Посещение библиотеки составляет более 7 000. Учреждение принимает активное участие в общественной жизни села и района, в разнообразных конкурсах и акциях. Имеет дипломы и почетные грамоты.",Стерлитамакский район,2016-04-15T12:09:51Z,2023-05-30T10:27:40Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,,
Аргунская городская библиотека – филиал № 4,"Респ Чеченская,г Аргун,ул Таима Исрапилова,б/н",45.888559,43.308297,"Аргунская городская библиотека – филиал № 4 расположена в новом здании, которое отстроено в 2021 году при поддержке РОФ им. Первого Президента Чеченской Республики, Героя России А-Х. А. Кадырова. Функционирует библиотека с января 2008 года и была расположена в арендованном помещении.Современная библиотека – культурный, информационный и познавательный центр. На библиотечных стеллажах собраны книги как художественные, так и по всем отраслям знаний. Сюда можно прийти не только за книгой, но и почитать газеты, поработать на компьютере, пообщаться с друзьями. В стенах библиотеки проводятся выставки и культурные мероприятия. Это место, где каждый найдет для себя что-то новое и интересное.Книжный фонд филиала № 4 составляет 6 968 экземпляров.",Аргун,2017-01-24T10:16:24Z,2023-03-28T06:50:26Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,14:00:00,,
