name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Библиотека Южненского сельского поселения,"край Краснодарский,р-н Белореченский,п Южный,ул Центральная,д 28",39.854261,44.736693,"Южненская сельская библиотека была основана в 1970 г. Библиотека сегодня: фонд – более 24 000;пользователей – 1 820. Она занимается стационарным обслуживанием, проведением массовых мероприятий и обслуживанием на дому социально незащищенных жителей (пенсионеров, инвалидов). В зоне обслуживания – п. Южный, п. Новый, п. Заречный, х. Ивановский. Библиотека стала настоящим центром общественной жизни поселка и местом проведения досуга. Большая работа проводится по военно-патриотическому воспитанию – это уроки мужества, акции памяти. Также здесь работают клуб «Детвора» и клуб для взрослых «Золотая осень». Библиотека постояно обновляет книжные выставки.",Белореченский район,2021-06-23T14:06:39Z,2023-02-21T13:16:47Z,10:30:00,16:30:00,,,10:30:00,17:30:00,10:30:00,17:30:00,10:30:00,17:30:00,10:30:00,17:30:00,10:30:00,17:30:00
Ковалевская сельская библиотека,"обл Воронежская,р-н Лискинский,с Ковалёво,ул Юбилейная,д 25",39.399093,50.87376,"Ковалевская сельская библиотека расположена в здании Ковалевского сельского дома культуры. Фонд насчитывает 13 120 экземпляров документов. Это печатные издания: книги, журналы и газеты. Библиотека обслуживает все категории пользователей: детей, молодежь, взрослых. В течение года ее посещает более 3 000 человек. Для читателей всех возрастов регулярно проходят мастер-классы и литературные игры, беседы и обзоры, выставки и акции. Для детей до 14 лет организован кукольный театр «В гостях у сказки». Юные читатели с интересом участвуют в подготовке спектаклей. Старшее поколение посещают литературный клуб «Бабье лето».",Лискинский район,2023-04-23T18:23:13Z,2023-04-24T12:31:03Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,,
Библиотека-филиал № 48 п. Лощинного,"обл Саратовская,р-н Энгельсский,п Лощинный,ул Ленина,д 13",46.2819059669342,51.3598329811451,"Библиотека открылась в 1965 году при хозяйстве «Птицефабрика им. К. Маркса». Книжный фонд состоял из технической литературы и включал в себя две тысячи книг. В 1985 году библиотека переехала в здание Дома культуры поселка, где и находится по сегодняшний день. Библиотека занимает значимое место в организации досуга жителей поселка (включая детей) и активно сотрудничает с администрацией поселка, общеобразовательной школой, детским садом, Домом культуры. Сегодня книжный фонд насчитывает 7 370 экземпляров. Библиотека обслуживает 500 читателей, имеет детское отделение. Здесь каждый может найти нужную информацию и занятие по душе. Для детей это первое знакомство с миром книг, для взрослых – возможность следить за новинками и иметь представление о современной литературе. Для читателей проводятся познавательные мероприятия, литературные викторины, игры, поэтические вечера, театрализованные представления. Работает кружок «Юный эколог», который посещают активные подростки.",Энгельсский район,2022-11-14T11:30:02Z,2023-06-27T06:34:04Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Молодежная библиотека им. К. Чуковского – филиал № 1,"Чувашия Чувашская республика,г Чебоксары,пр-кт Московский,д 38/1",47.216646,56.146844,"Молодежная библиотека им. К. Чуковского входит в состав МБУК «Объединение библиотек города Чебоксары». Информационный, образовательный, досуговый центр, обслуживающий около 6 тыс. читателей. Была образована в 1974 году, с 1975 по 2014 год являлась Центральной городской детской библиотекой им. К. Чуковского. В 2014 году в связи с реорганизацией городских ЦБС была преобразована в библиотеку-филиал.Фонд включает свыше 35 тыс. экземпляров: книги, альбомы репродукций, CD и DVD-диски, около 50 наименований периодических изданий. В библиотеке созданы условия для творческой самореализации юных читателей.",Чебоксары,2015-07-22T09:31:11Z,2023-02-21T12:55:26Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,,10:00:00,18:00:00
Межпоселенческая центральная районная библиотека с. Бакалы,"респ Башкортостан,р-н Бакалинский,с Бакалы,ул Ленина,д 116",53.804262,55.177015,"Бакалинская центральная библиотека – одна из старейших в Башкортостане. Свою историю она ведет с 1912 года, с того момента, когда в селе Бакалы открылась земская народная библиотека. Относясь к Уфимскому уезду, Бакалинская библиотека была открыта как центральная, русская, которая обслуживала 12 селений. На данный момент в Центральной районной библиотеке действуют отделы: обслуживания (абонемент, читальный зал, юношеская кафедра, отдел ВСО), организационно-методический, комплектования и обработки литературы. Фонд литературы насчитывает более 52 000 экземпляров. Читателями библиотеки являются около 4 000 пользователей.Есть доступ к электронным читальным залам НЭБ и Президентской библиотеке им. Ельцина, а также читатели имеют возможность пользоваться базой данных «Ревизские сказки 1730–1810 гг.».Библиотека работает в тесном сотрудничестве с администрацией Бакалинского района, СМИ, районным Дворцом культуры и краеведческим музеем.",Бакалинский район,2018-04-13T04:06:58Z,2023-02-02T08:10:06Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,16:00:00,,
Михайловская сельская библиотека № 23,"Респ Башкортостан,р-н Уфимский,с Михайловка,ул Ленина,д 46",55.89342,54.803382,"История библиотеки начинается с 50-х годов прошлого века. Житель Затона Чистяков, будучи счетоводом, любителем чтения, носил книги из своей библиотеки для коллег-книгочеев. Вел небольшую картотеку читателей. В 1967 году построили новый Дом культуры, на 2-м этаже разместилась сельская библиотека с книжным фондом 8,5 тысяч экземпляров книг. До 1992 года Михайловская сельская библиотека была профсоюзной. С 1992 года стала филиалом ЦБС Уфимского района. С 2009 года начала работу в библиотеке Шагиева О. А. В ноябре 2017 года открыт детский сектор библиотеки под руководством Ирдигитовой Р. М. Фонд библиотеки – 11 843 экземпляра книг и периодических изданий. Есть 2 компьютера с выходом в интернет, Wi-Fi, выписываются 25 наименований газет и журналов. Есть копировально-множительная техника.",Уфимский район,2018-11-05T01:55:38Z,2023-02-08T10:05:14Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Библиотека № 6 г. Норильска,"край Красноярский,г Норильск,ул Энтузиастов,д 1А",88.401015,69.494167,"Библиотека № 6 открылась в декабре 1996 года в помещении площадью 220,4 кв. м, в Пятом микрорайоне района Талнах. Она работает в формате библиотеки семейного чтения, обслуживая жителей района всех возрастов. Библиотечный фонд включает более 27 тысяч экземпляров. Ежегодно читателями библиотеки становятся более 4 тысяч человек. Со дня открытия библиотеки здесь работает театральный клуб «КуМир». Многие мероприятия по продвижению детского и семейного чтения проводятся с помощью сказочных персонажей кукольного театра. Библиотека активно сотрудничает со школами, детскими садами, Талнахским филиалом МВК «Музей Норильска». Для горожан проводятся этнографические праздники, посвященные Масленице, Встрече Солнца (Хейро), Международному дню коренных народов Севера. В летний период библиотека проводит яркие театрализованные мероприятия на смотровой площадке Пятого микрорайона Талнаха.",Норильск,2021-06-21T01:37:05Z,2023-03-01T07:14:25Z,,,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,,
Детская библиотека Курского района,"край Ставропольский,р-н Курский,ст-ца Курская,ул Советская,д 17",44.462043,44.038603,"Районная детская библиотека выросла из детского отдела Центральной районной библиотеки, образованного в 1953 году. В настоящее время она расположена в отдельном здании в центре станицы Курской. Коллектив библиотеки состоит из четверых квалифицированных специалистов, неустанно и вдохновенно работающих под девизом «Давая детям книгу – мы даем им крылья!». Библиотечный фонд универсален по составу, включает в себя 26 022 экземпляра книг, периодических и электронных изданий. При библиотеке работают театр детской книги «Непоседы», кружок по рукоделию «Клуб'Ок». В читальном зале есть компьютеры для пользователей с доступом в интернет, а также с возможностью выхода в интернет с устройств пользователей. Пользователи библиотеки принимают активное участие в реализации проектов «Культура для школьника», «Библиотека + «Звездный», программ «ПРОЗдоровье» и «Библиотека открывает мир».",Курский район,2018-11-17T15:10:44Z,2023-01-31T06:36:45Z,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,,
Камыш-Бурунская детская библиотека,"край Ставропольский,р-н Нефтекумский,г Нефтекумск,ул Анны Шилиной,д 26",44.990531,44.759502,"В 1974 году в микрорайоне Камыш-Бурун была организована Камыш-Бурунская детская библиотека. Первая заведующая библиотекой – Попова А. М. На сегодняшний день библиотеку посещают 1 400 посетителей, книг – 27 604. За это время в библиотеке работали Шарипова Л. З., Уварова Т. М., Лопатко Г. А., Литовченко А. В., Городская Т. В., Гвоздева Н. А., Скуба О. С., Ситько В. В. В настоящее время заведующая библиотекой – Кругова М. В. Ведущий библиотекарь – Клименко Е. М., библиотекарь – Кривцова И. И. Библиотека – уникальное учреждение, она помогает растить детей, лечить души, расширять кругозор, духовно обогащаться. В библиотеке работает два клуба: «Подрастаю с книжкой Я» и «Друзья природы».",Нефтекумский район,2019-09-20T13:41:25Z,2023-02-28T12:37:49Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Библиотека № 36 – Культурный центр Ф. А. Искандера г. Москвы,"г Москва,г Москва,ул Правды,д 11",37.578253,55.785837,"Библиотека была открыта в 1955 году. Универсальный фонд включает около 44 000 единиц хранения. С октября 2017 года на базе библиотеки организован Культурный центр Фазиля Искандера для популяризации творчества писателя.В библиотеке работает литературная гостиная «За чашечкой чая», куда ежемесячно на встречу с читателями приходят артисты театра, музыканты. Учреждение продолжает работать с проектом «Детская библиотека». Создан детский уголок, проходят интересные мероприятия для детей. Партнером библиотеки является DAS-студия под руководством молодого актера и режиссера Дениса Сорокотягина.Каждый месяц проходят премьерные показы спектаклей, читки современных пьес.",Москва,2015-07-27T01:49:29Z,2023-02-17T09:41:36Z,,,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,,
Балымерская сельская библиотека,"Респ Татарстан,р-н Спасский,с Балымеры,ул Садовая,зд 27",48.964229,54.852319,"История Балымерской сельской библиотеки своими корнями уходит в далёкий 1952 год. В то время в фонде насчитывалось 818 экземпляров книг, а заведовал библиотекой Вьюговский Н. Д. До открытия сельской библиотеки в селе имелась изба-читальня. В настоящее время фонд составляет более 6 000 книг. За годы существования библиотека несколько раз меняла помещения. С 2000 года библиотека находится в здании детского образовательного учреждения, построенном в 1993 году. В настоящее время в этом здании также расположены медпункт и сельский клуб. Балымерская библиотека обслуживает сельских жителей и является информационным центром села.",Спасский район,2021-03-28T14:36:42Z,2023-03-24T07:48:53Z,,,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,,,13:00:00,16:30:00
Юнгеровская сельская библиотека,"обл Саратовская,р-н Лысогорский,с Юнгеровка,ул Центральная,д 97/2",45.11066717346,51.5564104301556,"Юнгеровская сельская библиотека расположена на территории Октябрьского муниципального образования Лысогорского района. Число зарегистрированных пользователей – 120. Число посещений – 1 780. Книговыдача – 2 995 экз. Книжный фонд – 2 634 экз. Основные направления работы библиотеки: патриотическое воспитание, правовое просвещение, здоровый образ жизни, краеведение. Услуги библиотеки – выдача отраслевой, учебной, художественной литературы, выдача справочной литературы, доступ к сети Интернет. Стремясь как можно более полно удовлетворить запросы населения в чтении, библиотека вносит свой вклад в организацию досуга. В библиотеке оформляются книжные выставки, проводятся обзоры литературы, устные журналы. Также работают клубы по интересам.",Лысогорский район,2020-09-15T12:20:08Z,2023-03-28T07:46:37Z,,,09:00:00,13:00:00,09:00:00,13:00:00,09:00:00,13:00:00,09:00:00,13:00:00,09:00:00,13:00:00,,
Библиотека им. П. Хузангая (филиал № 20),"Чувашия Чувашская республика,г Чебоксары,ул Восточная,д 20",47.2652220726013,56.1439616504469,"Библиотека Восточного поселка города Чебоксары была открыта в 1941 году для работников сельского хозяйства, в 1974 году книжный фонд пополнился художественной литературой, а в 2007 году она стала модельной библиотекой, которая обслуживает и взрослых, и детей. Библиотечным обслуживанием охвачены жители Восточного поселка и близлежащие частные дома деревни Аникеева, Гремячево, а также 1 и 2 Путепроводные, 1 и 2 Привосточные улицы. В 2017 году библиотека-филиал № 5 им. П. Хузангая МУК «Централизованная библиотечная система им. Маяковского» переименована в библиотеку-филиал № 20 им. П. Хузангая МБУК «Объединение библиотек города Чебоксары».Универсальный фонд библиотеки включает 10 тыс. экз.: это книги, газеты, журналы, DVD.Здесь любой посетитель любого возраста найдет современную и классическую литературу, литературу по технике, истории, спорту, искусству. Его ждет удивительный мир фантастики, приключений, детективов и романов.В читальном зале универсальный книжный фонд представлен отраслевыми энциклопедиями, справочниками, словарями, учебными пособиями, периодическими изданиями.Регулярно оформляются книжные выставки, организовываются просмотры литературы. Постоянно проводятся мероприятия (презентации книг, литературно-музыкальные вечера, викторины, устные журналы, встречи с интересными людьми и др.).",Чебоксары,2015-07-22T09:49:29Z,2023-03-27T13:34:26Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,,,11:00:00,19:00:00
Лебяженская сельская библиотека,"обл Волгоградская,р-н Камышинский,с Лебяжье,ул Советская,д 27",45.2121172648735,50.1710522596264,"Лебяженская сельская библиотека – современная культурно-образовательная площадка, красивая и уютная точка притяжения для местных жителей. Размещается в здании сельского Дома культуры с мая 1951 года.Площадь библиотеки – 105 кв. м. Число пользователей – 300 человек. К услугам читателей – фонд, насчитывающий более 15 тысяч документов. Библиотека компьютеризирована, для читателей оборудовано компьютерное место с доступом к интернету. Библиотечным обслуживанием охвачены все возрастные группы населения, в том числе социально незащищенные: пенсионеры, инвалиды. Большое внимание уделяется поддержке и развитию детского и юношеского чтения. Благодаря победе в региональном проекте «Творческие люди» национального проекта «Культура» в номинации «Лучшее муниципальное учреждение культуры на территории Камышинского муниципального района Волгоградской области в 2021 году» в библиотеке было обновлено пространство для детей: закуплена новая яркая мебель и книжные стеллажи. Организуя деятельность по продвижению чтения и книги в обществе, Лебяженская сельская библиотека способствует росту культурного уровня сельчан, развитию и реализации интеллектуального потенциала своих читателей.",Камышинский район,2022-09-28T08:46:41Z,2023-05-26T09:45:56Z,,,13:00:00,17:00:00,13:00:00,17:00:00,,,12:00:00,17:00:00,10:00:00,14:00:00,,
