id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
3323,2016-06-14T09:44:50Z,Святой Николай (название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец); Аноним (ювелир) ?    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ИКОНА,,15,25,,,"Стиль: С окладом: Серебро    Размеры: В. 15, Ш. 25 (в окладе ?) / В. 25, Ш. 15 (в окладе ?)",2496
2088,2016-06-14T09:44:17Z,Родина исто[н?]гов (название придуманное)    Автор: Миронов Петр Васильевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,90.5,120.5,,,"Размеры: В. 90.5, Ш. 120.5 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 6",2320
6062,2016-06-14T09:44:18Z,"Пейзаж (название употребляемое); Горный пейзаж (название последнее)    Автор: Лагорио Лев Феликсович (художник) ?    Школа / Место издания: Италия, Россия    Период оригинала: 2 половина 19 век",ЖИВОПИСЬ,,62,125,,,"Размеры: В. 62, Ш. 125 (без обрамления ?)    Ссылка на каталоги / инвентари: Состояние: после реставрации (ГХНРЦ)",2320
4768,2016-06-14T09:44:23Z,"Русская баня (название записано; русский; лицевая сторона)    Автор: Теребенев Иван Иванович (художник, гравер)    Школа / Место издания: Россия    Период оригинала: 1 четверть 19 век",ОТТИСК,,26,36,,,"Стиль: Гравюра на металле: раскрашенная ?    Размеры: В. 26, Ш. 36 (отпечаток / оттиск) ?    Характер подписи: Иванъ Теребеневъ (?)    Характер подписи: Н: Эдакого мученья я съ роду не терпел! [...] молодцомъ поставимъ (гравированная, 4 строки, под названием)    Ссылка на каталоги / инвентари: БОРОДИНСКАЯ ПАНОРАМА: № 106    Ссылка на каталоги / инвентари: Фото: предполагаемое произведение, см. Ссылку, требуется уточнение.  В источнике не указаны название, техника, размеры (последние взяты из описания, см. Ссылку).",254
4809,2016-06-14T09:45:00Z,Пресвятая Богородица с младенцем на руках (название употребляемое); Богоматерь Неисчерпаемая Благодать (название предполагаемое); Богоматерь Неисчерпаемая Благодать и Святые (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 4 четверть 19 век,ИКОНА,,25,31,,,"Размеры: В. 25, Ш. 31 (доска) / В. 31, Ш. 25 (доска)    Ссылка на каталоги / инвентари: В источнике: тумбочка; 4 святых в полурост.  Название / иконография: предположительно Богоматерь Козельщанская, требуется уточнение.  Состояние: доска крайне ветхая; живопись сильно потерта; вздутие левкаса в отдельных местах.",2496
18453,2016-06-14T09:46:41Z,"Казанская Богоматерь (название употребляемое); Богоматерь Казанская (название придуманное)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 17 век, 18 век, 19 век, 20 век (?)",ИКОНА,,28,22,,,"Стиль: В окладе желтого металла    Размеры: В. 28, Ш. 22",2496
3642,2016-06-14T09:44:53Z,Иоанн Пророк (название изначальное); Иоанн Креститель (название употребляемое);  Ангел пустыни (название придуманное);    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,55,45,,,"Размеры: В. 55, Ш. 45 (приблизительно) / В. 45, Ш. 55 (приблизительно)",2496
14854,2016-06-14T09:46:16Z,Александр Невский,ИКОНА,,32,27,,,"Размеры: В. 32, Ш. 27",2496
8532,2016-06-14T09:45:43Z,"Исцеление расслабленного    Автор: Величковский, Алексей Иванович",ЖИВОПИСЬ,,,200,,,"Размеры: B. 400, Ш. 200",2320
9181,2016-06-14T09:45:35Z,Село Карагл Тамбовской губернии — родина Г.В. Чичерина (Этюд)    Автор: Анисимов Юлиан Павлович,ЖИВОПИСЬ,,,46.5,,,"Размеры: B. 36, Ш. 46,5    Инвентарный номер: Инв. №67. Инв. № 751 и №1093 по ИК ВКМ",2320
4964,2016-06-14T09:44:16Z,Статуя Барклая де Толли (название изначальное); Памятник Барклаю де Толли (название употребляемое)    Автор: Иванов П. (гравер)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век,ОТТИСК,,22.6,26.6,,,"Стиль: Гравюра на металле: резцовая, очерком    Размеры: В. 22.6, Ш. 26.6 (лист ?) /  В. 26.6, Ш. 22.6 (лист ?); В. 7.3 дюйм фр., Ш. 3.3 дюйм фр. (доска?, с оригинала) ?    Характер подписи: Фельдмаршалу Князю Барклаю де Толли (на пьедестале); ? (О. карандаш, чернила, тушь)    Ссылка на каталоги / инвентари: ЧИХМ: № 35; РОВИНСКИЙ/1886: стб.373, № 24 (Предмет 2.)    Ссылка на каталоги / инвентари: В описании использован каталог, см. Ссылку.  Состояние: после реставрации (1968 после)",254
4585,2016-06-14T09:44:59Z,Чудо Георгия о змие (название изначальное); Георгий Победоносец (название придуманное); Чудо Георгия Победоносца о змие (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,30,25,,,"Стиль: Дерево поделочное    Размеры: В. 30, Ш. 25 (доска)",2496
6276,2016-06-14T09:45:19Z,Праотцы Адам и Давид (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,6,17,,,"Стиль: Темпера: цветной однотонный (?)    Размеры: В. 6, Ш. 17 (доска) / В. 17, Ш. 6 (доска)",2496
5176,2016-06-14T09:45:02Z,"Майская ночь (название изначальное)    Автор: Дерегус Михаил Гордеевич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 20 век",ОТТИСК,,22,16,,,"Стиль: Гравюра на металле: офорт    Размеры: В. 22, Ш. 16 (доска ?)",254
1300,2016-06-14T09:44:36Z,"Буревестник (название изначальное)    Автор: Зиновьев Николай Михайлович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 20 век",ЖИВОПИСЬ,,10,12,,,"Размеры: В. 10, Ш. 12 (крышка ?)    Характер подписи: 85 ?    Ссылка на каталоги / инвентари: ЗИНОВЬЕВ: табл. 36.    Ссылка на каталоги / инвентари: Фото: варианты, конкретный нуждается в подтверждении.",2320
4334,2016-06-14T09:44:37Z,"Головка девушки (название употребляемое)    Автор: Чумаков ? (художник); Чумаков Федор Петрович (художник) ?    Школа / Место издания: Россия, Франция    Период оригинала: середина 19 век",ЖИВОПИСЬ,,55,46,,,"Размеры: В. 55, Ш. 46 (без обрамления ?) / В. 55, Ш. 45 (без обрамления ?)    Ссылка на каталоги / инвентари: Состояние: повреждена в годы ВОВ; после реставрации на месте (1961)",2320
3590,2016-06-14T09:44:53Z,Тайная вечеря (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,80,100,,,"Размеры: В. 80, Ш. 100 (приблизительно) / В. 100, Ш. 80 (приблизительно)",2496
10974,2016-06-14T09:46:14Z,Пристань в Гапсале    Автор: Солдаткин П.И.,ЖИВОПИСЬ,,51.5,27.5,,,"Размеры: В. 51.5, Ш. 27.5",2320
3409,2016-06-14T09:44:49Z,"Богородица Одигитрия Казанская (название придуманное); Богоматерь Тобольская (название предполагаемое)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное) ?    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 1 половина 19 век",ИКОНА,,25,20,,,"Размеры: В. 25, Ш. 20 (приблизительно)",2496
4572,2016-06-14T09:44:59Z,Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,24,27,,,"Стиль: Дерево поделочное    Размеры: В. 24, Ш. 27 (доска) / В. 27, Ш. 24 (доска)",2496
2823,2016-06-14T09:44:45Z,"Богоматерь с младенцем по центру туловища (название придуманное)  # Богоматерь с младенцем на левой руке (название придуманное)    В русском оригинале (переводе): Панагия (греческий, название изначальное) # Одигитрия (греческий, название изначальное)    Автор: Аноним (художник)    Школа / Место издания: Россия    Период оригинала: 19 век ?",ИКОНА,,33,94,,,"Стиль: Масло ?    Размеры: В. 33, Ш. 94 (в обрамлении ?)    Ссылка на каталоги / инвентари: Фото: № 1-диптих.",2496
17324,2016-06-14T09:46:21Z,"ПОКРОВ БОГОМАТЕРИ    Школа / Место издания: Мстёра    Период оригинала: 19 век, конец",ИКОНА,,71.5,57.5,,,"Размеры: В. 71,5, Ш. 57,5",2496
1280,2016-06-14T09:44:34Z,Дама с диадемой и колье (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Западная Европа    Период оригинала: 1 половина 19 век,ЖИВОПИСЬ,,60.5,75.5,,,"Размеры: В. 60.5, Ш. 75.5 (без обрамления ?) ?; В. 75.5, Ш. 60.5 (без обрамления ?)",2320
541,2016-06-14T09:44:26Z,Обручение Марии (название изначальное)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,32,26,,,"Стиль: Дерево поделочное; Рама гладкая (поля); Круг: верхняя дробница с Троицей ВЗ (средник)    Размеры: В. 32, Ш. 26, Т. 3 (без обрамления); Ш. 3.5 / Ш. 4 (обрамление)    Характер подписи: ? (верхнее поле)",2496
10970,2016-06-14T09:46:14Z,Датская военная форма    Автор: Брок Г.,ЖИВОПИСЬ,,18,14,,,"Размеры: В. 18.0, Ш. 14.0",2320
4295,2016-06-14T09:44:58Z,Омовение (название придуманное); Омовение ног (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,31,22,,,"Размеры: В. 31, Ш. 22 (доска)    Ссылка на каталоги / инвентари: ЧХИМ/2: 2/40",2496
9276,2016-06-14T09:45:39Z,Улица Парижа    Автор: Щербинойский Дмитрий Анфимович,ЖИВОПИСЬ,,,32,,,"Размеры: B. 43,5, Ш. 32    Инвентарный номер: Инв. №86. Инв. №801 и №1250 по ИК ВКМ",2320
9288,2016-06-14T09:45:39Z,Мужской портрет    Автор: Неизвестный художник,ЖИВОПИСЬ,,,43,,,"Размеры: B. 59,5, Ш. 43    Инвентарный номер: Инв. №29. Старый инв. №297 по ИК ВКМ",2320
9200,2016-06-14T09:45:36Z,Мужской портрет    Автор: Неизвестный художник,ЖИВОПИСЬ,,,43,,,"Размеры: B. 59,5, Ш. 43    Инвентарный номер: Инв. №29. Старый инв. №297 по ИК ВКМ",2320
5333,2016-06-14T09:45:07Z,Спаситель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,20,15,,,"Стиль: Дерево поделочное; Стекло, см. Общий комментарий.    Размеры: В. 20, Ш. 15 (доска)    Ссылка на каталоги / инвентари: В источнике не указана техника живописи; не уточняется место изображения святого; имеется запись: ""без рамки, имеется на дереве стекло, изображен святой"".",2496
8635,2016-06-14T09:45:44Z,Портрет монаха с седой бородой    Автор: Неизвестный художник XIX века,ЖИВОПИСЬ,,,60,,,"Размеры: B. 70, Ш. 60",2320
6121,2016-06-14T09:45:19Z,Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,30,35,,,"Стиль: Темпера: цветной однотонный (?)    Размеры: В. 30, Ш. 35 (доска) / В. 35, Ш. 30 (доска)",2496
7253,2016-06-14T09:45:28Z,Ильинская церковь (название изначальное)    Автор: Васильев Аркадий Павлович    Школа / Место издания: Россия    Период оригинала: 3 четверть 20 век,ЖИВОПИСЬ,,25,35,,,"Размеры: В. 25, Ш. 35 (без обрамления)    Ссылка на каталоги / инвентари: В источнике нет сведений о наличии подписи / надписи.",2320
17284,2016-06-14T09:46:20Z,"ИОАН ПРЕДТЕЧА - АНГЕЛ ПУСТЫНИ, С ЖИТИЕМ    Школа / Место издания: Палех    Период оригинала: 19 век, 1 половина",ИКОНА,,35.1,30.3,,,"Размеры: В. 35,1, Ш. 30,3",2496
2093,2016-06-14T09:44:17Z,Весна в Черноречье (название придуманное)    Автор: Миронов Петр Васильевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,80,100,,,"Размеры: В. 80, Ш. 100  (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 174",2320
15030,2016-06-14T09:46:17Z,"Ландшафт Средней Азии    Автор: Долбилкин Н.П.    Школа / Место издания: Россия    Период оригинала: 20 век, 2 половина",ЖИВОПИСЬ,,110,83,,,"Размеры: В. 110, Ш. 83    Инвентарный номер: Ж-28, КП № 77",2320
6303,2016-06-14T09:45:19Z,"Автор: Аноним (иконописец); Аноним (мастер, ювелир)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?",ИКОНА,,25,30,,,"Стиль: Темпера: цветной однотонный (?); С окладом: Серебро ?/ Белая жесть ?/ Другое ?, Белый металл    Размеры: В. 25, Ш. 30 (в окладе ?) / В. 30, Ш. 25 (в окладе ?)",2496
17197,2016-06-14T09:46:20Z,"БОГОМАТЕРЬ ПЕЧЕРСКАЯ    Школа / Место издания: Москва    Период оригинала: 17 век, 2 половина",ИКОНА,,72.5,54,,,"Размеры: В. 72.5, Ш. 54.0",2496
15852,2016-06-14T09:46:23Z,Божья Матерь Казанская    Период оригинала: конец 17 века - начало 18 века,ИКОНА,,80,60,,,"Размеры: В.80, Ш.60 см    Ссылка на каталоги / инвентари: Кировская область, Сунский  район, д., частный дом Глушковой.   Кража - 05.09.2006 г.",2496
1318,2016-06-14T09:44:34Z,"Илья Муромец (название изначальное)    Автор: Зиновьев Николай Михайлович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 20 век",ЖИВОПИСЬ,,12,10,,,"Размеры: В. 12, Ш. 10 (крышка ?)    Характер подписи: 76 ?",2320
8631,2016-06-14T09:45:44Z,Портрет М.И. Помогаевой    Автор: Неизвестный художник XIX века,ЖИВОПИСЬ,,,55,,,"Размеры: B. 70, Ш. 55",2320
4373,2016-06-14T09:44:58Z,Богоматерь Всем скорбящим Радость (название придуманное); Богоматерь Всех Скорбящих Радость (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,53,46,,,"Стиль: Дерево: липа; Золото ?: сусальное; Коричневый, Черный: темный фон;    Размеры: В. 53, Ш. 46 (доска)    Ссылка на каталоги / инвентари: В источнике: сусальное дерево ?",2496
2286,2016-06-14T09:44:39Z,"В беседке (название придуманное)    Автор: Латышев Николай Григорьевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 четверть 20 век; 2 половина 20 век",ЖИВОПИСЬ,,50,70,,,"Размеры: В. 50, Ш. 70 (картон ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 511 (506 п.ф.)    Ссылка на каталоги / инвентари: Фото: Предмет 21.",2320
591,2016-06-14T09:44:23Z,Спас Нерукотворный (название придуманное); Нерукотворный образ Христа (название изначальное)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,55,45,,,"Стиль: Темпера?; Без оклада/ризы/басмы?    Размеры: В. 55, Ш. 45 (доска)    Ссылка на каталоги / инвентари: В источнике не содержатся сведения о технике, материалах, иконографии и др.",2496
925,2016-06-14T09:44:23Z,Илья на колеснице (название старое); Огненное вознесение Ильи Пророка (название употребляемое); Огненное восхождение Илии (название изначальное); Огненное восхождение Илии Пророка и Предстоящие Святые (название последнее)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: середина 19 век,ИКОНА,,72,59,,,"Стиль: Темпера ?; Без оклада/ризы/басмы?    Размеры: В. 72, Ш. 59 (доска)    Ссылка на каталоги / инвентари: В источнике не содержатся данные о технике, иконографии и другие сведения.",2496
6058,2016-06-14T09:45:06Z,"Праздники (название употребляемое); Пасха  (название придуманное; в центре); Сошествие во ад / Воскресение Христово и Праздники (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия, провинция    Период оригинала: 18 век",ИКОНА,,30.5,35,,,"Стиль: Дерево: шпонки торцевые; Золочение: фон, поля с геометрическим орнаментом    Размеры: В. 30.5, Ш. 35 (доска) / В. 35, Ш. 30.5 (доска)    Ссылка на каталоги / инвентари: Состояние: утрата красочного слоя в некоторых местах; выщерблины в некоторых местах; скол доски в верхнем левом углу на обороте.",2496
7825,2016-06-14T09:45:27Z,Богородица Казанская (название употребляемое); Богоматерь Казанская (название придуманное); Казанская Божья Матерь (название записано; оборотная сторона)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия,ИКОНА,,25,30,,,"Стиль: Дерево поделочное; С окладом/ризой: Латунь ?/ Медь ?/ Другое ?, Желтый металл    Размеры: В. 25, Ш. 30 (в окладе ?) / В. 30, Ш. 25 (в окладе ?)    Характер подписи: Карлово, деревня (Нижегородская область)    Характер подписи: Казанская Божья Матерь (О. ); Д. Карлово (О. желто-красная краска ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, требуется уточнение.",2496
856,2016-06-14T09:44:25Z,В бане (название изначальное)    Автор: Шухаев Василий Иванович (художник)    Школа / Место издания: Россия; Грузия    Период оригинала: 1 четверть 20 век ?,ЖИВОПИСЬ,,20,26.5,,,"Стиль: Смешанная техника: гуашь, лак; Картон ?; Бумага?    Размеры: В. 20, Ш. 26.5 (живописная поверхность ?)",2320
4540,2016-06-14T09:45:00Z,Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,25,35,,,"Стиль: Дерево поделочное    Размеры: В. 25, Ш. 35 (доска) / В. 35, Ш. 25 (доска)",2496
9334,2016-06-14T09:45:39Z,Пруд    Автор: Репин Юрий Ильич,ЖИВОПИСЬ,,,32,,,"Размеры: B. 45, Ш. 32    Инвентарный номер: Инв. №63. ИНВ. №747 н №1080 по ИК ВКМ",2320
4778,2016-06-14T09:44:22Z,"Бухарцы (название записано; русский; лицевая сторона)    Автор: Жуковский Рудольф Казимирович (художник, литограф)    Школа / Место издания: Россия    Период оригинала: середина 19 век",ОТТИСК,,26,34,,,"Размеры: В. 26, Ш. 34 (отпечаток / оттиск ?) ?    Характер подписи: см. фото    Характер подписи: см. фото    Ссылка на каталоги / инвентари: СТЕРНИН / 1964: с. 106 (фото, Предмет 5.)    Ссылка на каталоги / инвентари: Фото: см. Ссылку, нуждается в подтверждении.",254
15679,2016-06-14T09:46:27Z,Портрет девушки    Автор: Бобров,ЖИВОПИСЬ,,36,46,,,"Размеры: В.36, Ш.46",2320
5216,2016-06-14T09:45:03Z,Обручение великомученицы Екатерины (название придуманное); Обручение Святой Екатерины (название изначальное)    Автор: Ухтомский Андрей Григорьевич (гравер); ? (с оригинала)    Школа / Место издания: Россия    Академия художеств (гравировальный класс) ?    Период оригинала: 4 четверть 18 век ?; 1 четверть 19 век ?,ОТТИСК,,54,39.5,,,"Стиль: Гравюра на металле: резцовая    Размеры: В. 54, Ш. 39.5 (лист ?), В. 40, Ш. 33.3 (доска ?)",254
7849,2016-06-14T09:45:27Z,Богородица (название старое); Богоматерь (название употребляемое); Богоматерь и Предстоящие Святые (название предполагаемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,50,45,,,"Стиль: Дерево  поделочное; С окладом/ризой: Бронза ?/ Медь ?/ Латунь ?/ Другое ?, Желтый металл    Размеры: В. 50, Ш. 45 (в окладе ?) / В. 45, Ш. 50 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, материал оклада, требуется уточнение.",2496
2107,2016-06-14T09:44:38Z,Портрет (название употребляемое)    Автор: Мишин Олег Михайлович (художник)    Школа / Место издания: Россия    Период оригинала: середина 20 век; 2 половина 20 век,ЖИВОПИСЬ,,64,43,,,"Размеры: В. 64, Ш. 43 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 126    Ссылка на каталоги / инвентари: Фото: Предмет 12.  В источнике не указано имя/ пол портретируемого.",2320
5442,2016-06-14T09:45:08Z,Портрет  генерала Гагарина Ф.Ф. (название изначальное)    Автор: Аноним (художник)    Школа / Место издания: Россия    Период оригинала: 19 век,ЖИВОПИСЬ,,90,72,,,"Размеры: В. 90, Ш. 72 (без обрамления ?)    Ссылка на каталоги / инвентари: В источнике автор не указан.",2320
7434,2016-06-14T09:45:29Z,Благовещение (название изначальное); Архангел Гавриил из Благовещения (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 1 четверть 20 век; 2 половина 19 век,ИКОНА,,48,25,,,"Размеры: В. 48, Ш. 25 (доска)    Ссылка на каталоги / инвентари: Фото: в источнике было указано наличие фото, требуется уточнение.",2496
418,2016-06-14T09:44:21Z,Благовещение (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 17 век; 18 век,ИКОНА,,100,77,,,"Стиль: Темпера ?    Размеры: В. 100, Ш. 77 (доска)",2496
