name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Детская библиотека № 103 г. Москвы,"г Москва,г Москва,ул Ткацкая,д 28/14",37.733976,55.786298,"Почти 120 лет назад при земской Благушенской библиотеке был открыт детский отдел на Большой Семеновской улице. В 1972 году библиотека переехала на Ткацкую улицу и заняла первый этаж жилого дома № 28/14, где и находится по сей день.Детская библиотека № 103 сегодня – это информационный, образовательный и досуговый центр по работе с детьми и юношеством, преподавателями школ района и воспитателями детских садов. Объем книжного фонда – 34 985 экз. Возрастной ценз литературы – от 0+ до 16+. Количество посетителей – 26 052 чел.Структура:абонемент для детей дошкольного и младшего школьного возраста;абонемент для детей среднего и старшего школьного возраста; читальный зал, оснащенный компьютерами с бесплатным доступом к информационным ресурсам, в том числе системе городских порталов через сеть Интернет, Wi-Fi;игровой зал.Уже 21 год в библиотеке работает детское литературное объединение «Кот в мешке», более 20 лет детская библиотека работает с педагогами района по программе «Страна Литературия».На базе библиотеки открыты детские и юношеские платные кружки: «Анимация», «Робототехника», «ИЗО», «Подготовка к школе», «Английский язык», «Шахматы».",Москва,2015-07-22T19:25:23Z,2023-02-20T13:39:51Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 28 г. Москвы,"г Москва,г Москва,ул Алабяна,д 12",37.501735,55.799957,"Библиотека начала свою работу в 1962 году как передвижной фонд Отдела культуры Ленинградского райисполкома г. Москвы и размещалась по адресу: ул. Лизы Чайкиной, д. 5/23. В 1974 году переехала на ул. Алабяна д. 12, к. 4, где находится в настоящее время. С 1996 года работает как массовая библиотека для взрослых и юношества.Универсальный фонд в настоящее время включает 46 200 единиц хранения.Библиотека реализует собственные программы для детей «Все начинается с детства», «Психология &amp; педагогика», сотрудничает со школами и детскими садами. Проводится цикл мероприятий «Путешествие в историю».Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T05:51:18Z,2023-02-21T08:50:02Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 76 имени М. Ю. Лермонтова г. Москвы,"г Москва,г Москва,ул Шумкина,д 17/16",37.671175,55.788181,"Библиотека, расположенная на ул. Шумкина, – одна из старейших библиотек Москвы. Она была открыта для читателей в 1918 году в деревянном доме с печным отоплением, рядом с парком «Сокольники». Ее небольшой фонд составляли книги из реквизированных частных коллекций. За многие годы она меняла адреса, увеличивала книжные фонды, обслуживала огромное количество читателей. В 1980 году, в год Московской Олимпиады, библиотека получила прекрасное помещение на ул. Шумкина, 17/16, где находится и поныне.Фонд библиотеки (более 68 тысяч единиц хранения) составляет художественная и отраслевая литература, аудиокниги, журналы и газеты. Библиотека обслуживает пользователей категории 14+ и старше.Сегодняшний день библиотеки – это возможность молодежи и взрослых не только читать хорошие книги, но и заниматься творчеством и самообразованием. Здесь постоянно проходят встречи с интересными людьми, музыкально-поэтические вечера, концерты, познавательные беседы, мастер-классы, выставки, семинары и лекции. Конференц-зал, рассчитанный на 60 посадочных мест, оборудован современным проектором и экраном.С 2004 года в библиотеке создан клуб любителей рукоделия «Вдохновение и мастерство». На выставке в библиотеке работы членов клуба неизменно восхищают посетителей.В библиотеке работает Детский центр раннего развития «Точка роста», в котором представлен огромный выбор платных развивающих занятий для детей от 6 месяцев до 9 лет.На открытых стеллажах привлекательно выстроены книги. «Новинки» выделены на особых стеллажах с тем, чтоб сразу попасть в поле зрения посетителей. Книжные выставки раскрывают богатый фонд библиотеки.Проезд общественным транспортом: станция метро «Сокольники» автобус № 40 или № 122 до остановки «Москва-2 товарная».Санитарный день: последняя среда месяца.",Москва,2015-07-22T21:23:10Z,2023-02-27T11:29:12Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. Ю. Лермонтова
Библиотека № 1 имени А. С. Грибоедова г. Москвы,"г Москва,г Москва,ул Переяславская Б.,д 15",37.640156,55.78645,"Библиотека открыта еще в 1910 году по решению Московской городской думы. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» и в связи с начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы. В 1916 году было организовано «Общество друзей Грибоедовской библиотеки». Сегодня здесь собрана вся информация об А. С. Грибоедове, проводятся экскурсии по мемориальной экспозиции. Известные режиссеры документального кино представляют свои фильмы. В большом зале проходят концерты, встречи с известными писателями и поэтами. Посетители мастер-классов учатся рисовать картины и изготавливать сувениры. А любители изобразительного искусства регулярно знакомятся с выставками работ московских художников.Ежегодный «Грибоедовский бал» гостеприимно открывает двери для всех друзей библиотеки.Фонд включает около 70 000 экземпляров.",Москва,2015-07-26T21:21:07Z,2023-02-20T11:12:53Z,NA,NA,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,им. А. С. Грибоедова
Библиотека № 10 «Библиотека путешествий»,"г Москва,г Москва,б-р Красногвардейский,д 1",37.5427401065826,55.7579645555068,"В книжном фонде библиотеки представлено около 60 000 книг для детской, подростковой и семейной аудитории. Также в читальне расположен музыкальный отдел с нотами и книгами для музыкальной грамотности.Почти все помещения библиотеки имеют свои тематические книги, а также свое функциональное использование. Посетитель найдет здесь просторный зал-читальню с художественной и справочной литературой, лекционный зал, игровую комнату, залы путешествий и искусств. В просторном холле можно познакомиться с разнообразной документальной литературой и расположиться на уютном диване. За последние несколько лет библиотека стала привлекательным местом благодаря своей проектной деятельности. Здесь встречаются путешественники, рассказывая о своих поездках.",Москва,2015-07-26T21:43:47Z,2023-02-21T05:20:18Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,NA
Библиотека № 179 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Марии Ульяновой,д 3",37.525414,55.678042,"Библиотека состоит из двух подразделений, расположенных в густонаселенном районе, в непосредственной близости к своим читателям, наглядным образом демонстрируя все преимущества шаговой доступности библиотеки для ее посещения. Она обслуживает читателей разного возраста – от малышей, впервые заинтересовавшихся книгой, до взрослых книголюбов с самым изысканным вкусом. Реализуется программа «Детский психолог в библиотеке», где можно получить консультации по проблемам семейных отношений, по адаптации ребенка в коллективе. Активно работает подростковый клуб «Огни Москвы», где ребята встречаются, обсуждают прочитанные книги и спектакли, которые они посетили. На зимние и летние каникулы члены клуба выезжают в интеллект-лагерь «Огни Москвы», где реализуются краеведческие, литературные, спортивные и психологические программы. Ежегодно в библиотеке организуется районный интеллект-форум «Юные Ломоносовы». Библиотека активно участвует в реализации культурно-досуговых программ Управы Ломоносовского района, на протяжении многих лет поддерживает тесные контакты со школами и детскими садами района, Музеем им. М. М. Пришвина в Дунине, Музеем архитектуры им. А. В. Щусева.",Москва,2015-07-27T09:39:01Z,2023-02-20T12:10:59Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 171,"г Москва,г Москва,ул Тарусская,д 14",37.530301,55.604463,"Библиотека предлагает своим посетителям объемный, постоянно обновляемый фонд взрослой и детской литературы на разных носителях информации, способный удовлетворить широкий круг читательских предпочтений. Спектр услуг – от копирования до высокопрофессиональной консультации специалиста; индивидуальный подход и интересные культурные программы, охватывающие все возрастные и социальные группы. Здесь работают творческие и образовательные студии: английский язык, «Занимательные шахматы», кружок раннего развития малышей, кружок прикладного искусства, а также курсы компьютерной грамотности для пенсионеров. Проводятся литературные блиц-турниры, литературно-музыкальные и поэтические вечера, викторины, игры и дворовые праздники.",Москва,2015-07-27T07:51:18Z,2023-02-28T09:13:15Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 44 им. В. Г. Короленко (филиал № 2),"г Москва,г Москва,ул Онежская,д 17",37.5173717737198,55.8512444752776,"Библиотека была открыта для читателей в 1968 году. В настоящее время входит в состав библиотеки № 44 им. В. Г. Короленко. Универсальный фонд насчитывает 57 300 единиц хранения.Библиотека обслуживает детское и взрослое население. Основные проекты библиотеки: «Библиотека – родители – дети», направленный на продвижение традиций семейного чтения, и краеведческая программа «Любимый уголок Москвы – родное Головино». Для дошкольников и младшеклассников в библиотеке открыта студия авторской игрушки «Мальвина». На занятиях проходят мастер-классы по лепке и раскрашиваю изделий из глины, рисованию акварелью и многому другому. Для читателей и всех жителей района в библиотеке работает «Клуб любителей кошек» при поддержке Ассоциации породных кошек, где проходят консультации специалистов и регулярные выставки животных.Библиотека ведёт тесное партнёрство с писательницей Народицкой Алиной Давидовной, при поддержке и участии которой организуются литературные встречи. Принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:56:54Z,2023-02-21T09:18:23Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. В. Г. Короленко
Библиотека № 243 «Образ» г. Москвы,"г Москва,г Москва,ул Академика Бочвара,д 2",37.462011,55.807233,"Бывшая библиотека № 45 была основана в 1936 году как библиотека № 37 Ленинградского района. В январе 1961 года, в связи с изменением административно-территориального деления районов Москвы, библиотека № 37 была отнесена к Краснопресненскому району. 9 мая 1961 года она получила другое наименование – массовая библиотека № 45 Краснопресненского района. 26 июня 2018 года состоялось торжественное открытие в формате «точки роста» проекта «Библиотека «Образ». Основная специализация – популяризация всех видов изобразительного искусства, в том числе технических искусств (фотография, киноискусство, ТВ). В библиотеке каждый человек, желающий получить основные навыки изобразительного искусства, фотографии, киноискусства, сможет реализовать себя через участие в творческих мастерских, лекциях, образовательных мероприятиях. Объем фонда – 51 966 экземпляров, количество посещений – 18 824. В библиотеке работают молодежное творческое объединение «Поиск», субботний клуб по интересам «Литературно-творческое объединение «Сияние лиры», субботний клуб по интересам «Семейные встречи».",Москва,2015-07-23T23:13:11Z,2023-02-17T13:23:05Z,NA,NA,43200,79200,43200,79200,43200,79200,39600,79200,43200,75600,43200,72000,NA
Библиотека № 30 (филиал № 3) г. Москва,"г Москва,г Москва,ш Коровинское,д 22",37.521578,55.880919,"Библиотека была открыта в 1968 году. В настоящее время входит в состав библиотеки № 30 как отделение, обслуживающее взрослых читателей. Универсальный фонд насчитывает 27 757 единиц хранения. Работает компьютерный класс для детей и взрослых.В библиотеке проходят литературно-музыкальные вечера, концерты, экологические программы, фотовыставки, конкурсы чтецов, мастер-классы. Библиотека в том числе сотрудничает с образовательными учреждениями района и проводит просветительскую работу с обучающимися, особое внимание уделяя развитию культурных ценностей молодого поколения.Принадлежит ГБУК г. Москвы ЦБС САО.",Москва,2015-07-27T02:20:54Z,2023-02-21T09:09:57Z,NA,NA,39600,69000,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 23 имени М. Горького (филиал № 2),"г Москва,г Москва,ул Астрадамская,д 4",37.565946,55.81173,"Библиотека обслуживает детское и юношеское население района. Универсальный фонд включает более 25 000 экземпляров, среди которых ноты, музыкальная литература; детская литература, литература для юношества. В библиотеке оборудована детская игровая зона. Библиотека является центром для интеллектуального и творческого развития детей и подростков. Активно сотрудничает с образовательными и культурными учреждениями района, оперативно откликаясь в своей работе на актуальные запросы местного сообщества. Культурно-досуговые мероприятия для детей и юношества включают в себя как развлекательные, так и познавательные компоненты. Проводится большое количество квестов, конкурсов, исторических турниров, встреч, экскурсий и т. д. Реализуются мемориальные программы «Горький – детям» и «Горький – юношеству». Работают кружки и студии для детей от 4 лет.Библиотека принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T01:48:01Z,2023-02-21T09:01:05Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. М. Горького
Библиотека № 183 им. Данте Алигьери,"г Москва,г Москва,ул Строителей,д 8",37.5356805324554,55.6900920986392,"Библиотека № 183 имени Данте Алигьери – это пример реализации в городской районной библиотеке общественного пространства с комфортным интерьером и современным оборудованием. Живое дружелюбное место, где созданы удобные условия для чтения, работы, самообразования и общения людей разных возрастов и интересов. Библиотека располагает богатым фондом в 128 340 единиц хранения.Много лет библиотека сотрудничает с Обществом Данте Алигьери в Москве и пропагандирует творческое наследие литературы и искусства Италии. Существенным результатом сотрудничества стало создание в отделе литературы на иностранных языках фонда итальянской литературы «Итальяно». В библиотеке ежедневно проводятся концерты, лекции, дискуссии, круглые столы, творческие встречи, тематические выставки, мастер-классы. Работают курсы по изучению иностранных языков, курсы компьютерной грамотности для пожилых людей. К услугам детей и взрослых – арт-студии и шахматный кружок. Ежегодно библиотеку посещают более 10 000 человек.",Москва,2015-07-27T09:36:34Z,2023-02-21T07:00:06Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. Данте Алигьери
Библиотека № 131 г. Москва,"г Москва,г Москва,ул Братиславская,д 26",37.763728,55.65431,"Библиотека открылась для читателей 19 апреля 1999 года. С 2006 года стала называться библиотека «Содружество». С 2015 года библиотека № 131 входит в состав ЦБС ЮВАО. Имеет универсальный книжный фонд. Поддерживает партнерские отношения с национально-культурными объединениями округа. В фонд библиотеки входят книги на языках народов России, а также национальных авторов на русском языке.Библиотека работает как культурно-досуговый многофункциональный центр. Совместно с Управой района Марьино проводит крупные районные и окружные фестивали и конкурсы.Книжный фонд: более 26 847 экз. (включая аудиовизуальные материалы). Структура библиотеки: зал абонемента, читальный зал, конференц-зал.",Москва,2015-07-23T07:43:29Z,2023-02-21T09:06:21Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 237 г. Москвы,"г Москва,г Москва,ул Генерала Белобородова,д 30",37.3531937599182,55.8302236749981,"Библиотека № 237 – первая в Северо-Западном округе электронная библиотека-медиатека. Была открыта для читателей 8 декабря 2006 года. Объем фонда – 11 913 ед. Запись в библиотеку и выдача литературы ведется в автоматизированном режиме. Библиотека оборудована средствами для людей с ограниченными возможностями здоровья.Фонд изначально комплектуется как традиционными печатными изданиями (книгами, журналами, газетами), так и компакт-дисками (CD, DVD) с различными форматами записи (mp3, vob). Все рабочие места книговыдачи оснащены современной оргтехникой, с помощью которой сотрудники могут дать справку о наличии документа, используя электронные ресурсы библиотеки и интернет.",Москва,2015-07-23T22:02:09Z,2023-02-20T08:58:40Z,NA,NA,43200,79200,43200,72000,43200,79200,43200,79200,43200,79200,43200,72000,NA
Центральная городская детская библиотека им. А. П. Гайдара (отдел обслуживания),"г Москва,г Москва,наб Ростовская,д 5",37.574992,55.742189,"Старейшая детская библиотека Москвы, фонд которой насчитывает сейчас более 250 000 экземпляров. Она открылась в 1934 году на базе библиотеки-читальни имени Ключевского и поначалу занимала небольшое помещение из нескольких комнат. Тогда в ее хранилище было около 12 000 книг. В настоящее время библиотека является современным культурным центром. Отдел абонементного обслуживания находится в историческом здании библиотеки на Ростовской набережной. В фондах библиотеки собраны книги, периодические издания, аудиокниги. Уже несколько лет ее работникам помогают два робота – Чук и Гек, названные в честь героев повести Гайдара. В библиотеке есть свой Книжный театр, литературный клуб, проходят выставки и конкурсы, мастер-классы, действуют творческие студии и кружки. Особое внимание сотрудники библиотеки уделяют работе с детьми с ограниченными физическими возможностями.",Москва,2016-04-06T07:34:35Z,2023-02-21T09:02:55Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. А. П. Гайдара
Библиотека № 85 г. Москва,"г Москва,г Москва,ул Парковая 3-я,д 35",37.78165,55.796613,"История библиотеки началась в далеком декабре 1941 года, на площади Журавлева, в скромном помещении ДК МЭЛЗ. В 1961 году она переехала в новое здание в Измайлово, где расположена и сейчас. С 2014 года и по настоящее время является библиотекой № 85.В структуре – абонемент, читальный зал, зал для прослушивания «говорящих книг» (аудиокассет для слепых и слабовидящих), сектор детской литературы. На базе библиотеки работает обменный пункт книговыдачи из РГБС.Объем книжного фонда – 37 787 книг, брошюр, периодических изданий и аудиокниг, в т. ч. специализированный фонд для инвалидов по зрению. Также появилась возможность пользоваться электронными изданиями библиотеки «ЛитРес». В читальном зале издания предоставляются всем пользователям от 14 лет, независимо от места регистрации. На абонементе издания выдаются на дом. Для читателей предоставляется Wi-Fi. В честь праздников проходят благотворительные вечера, литературно-музыкальные встречи, литературные вечера, часы истории, устные журналы.Библиотека координирует работу с Измайловским отделением Всероссийского общества слепых, тесно сотрудничает с Российской государственной библиотекой для слепых. Комфорт для чтения достигается за счет специализированного оборудования (читающая машина SARA, видеоувеличитель).В библиотеке на протяжении многих лет работает Центр общения инвалидов по зрению «Зрячее сердце».",Москва,2015-07-22T19:58:18Z,2023-02-21T07:32:42Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 247 г. Москвы,"г Москва,г Москва,ш Пятницкое,д 16",37.384873,55.842256,"Библиотека семейного чтения № 33 открылась в 2001 году, для читателей начала свою деятельность в январе 2002 года. В 2014 году стала библиотекой № 247. Обслуживает все возрастные группы читателей в условиях открытого доступа. Активно сотрудничает с общественными и социальными организациями, среди которых Центр поддержки семьи и детства СЗАО г. Москвы, Культурный центр «Митино», Совет ветеранов района Митино, Всероссийская общественная организация инвалидов района Митино и многие другие. Располагает детским и взрослым абонементом, имеет универсальный читальный зал. В библиотеке работают кружки английского и немецкого языков для детей от 6 до 18 лет. Также работает клуб «Экологический калейдоскоп». В программе клуба: знакомство юного читателя с экологией, воспитание у детей любви к природе и родному краю, привитие основ экологической культуры поведения. Размер книжного фонда на 1 января 2022 года – 22 490 экземпляров. Посещений за 2021 год – 23 721.",Москва,2015-07-23T21:56:00Z,2023-02-17T09:40:02Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Детский отдел библиотеки № 172 г. Москва,"г Москва,г Москва,ул Новаторов,д 14",37.523088,55.667188,"Библиотека расположена в двух соседних корпусах и состоит из детского и взрослого отделов. Оба отдела обладают уникальным книжным фондом, организуют культурные программы для жителей Обручевского района, проводят лекции, концерты, игры, экскурсии. Детский отдел библиотеки – это удобное, комфортное для посещения место досуга и образования для всей семьи. Для детей младшего возраста здесь организована игротека. Много внимания библиотека уделяет людям с ограниченными возможностями и социально незащищенным слоям населения. Сотрудниками библиотеки проводятся выездные мероприятия в школах, гимназиях, ЦСО и других организациях.",Москва,2015-07-27T08:49:20Z,2023-02-21T06:43:34Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 13 имени Н. Г. Чернышевского,"г Москва,г Москва,ул Татарская Б.,д 32",37.633113,55.738328,"Библиотека ведет свою историю с 1901 года. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.В читальне представлена мемориальная экспозиция, посвященная жизни и творчеству Н. Г. Чернышевского. В фонде библиотеки представлена универсальная литература по всем отраслям знаний. Важная часть библиотечной коллекции изданий – фонд литературы до 1960-х годов XX века.Фонд библиотеки составляет на конец 2017 года 92 724 единицы хранения. Библиотеку за прошлый год посетило 25 827 читателей.",Москва,2015-07-26T22:08:00Z,2023-02-21T07:28:51Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. Н. Г. Чернышевского
Библиотека-читальня им. И. С. Тургенева (строение 2),"г Москва,г Москва,пер Бобров,д 6",37.6339289284388,55.7649100546313,"Библиотека-читальня им. И. С. Тургенева основана в 1884 году по решению Московской городской думы на средства известной московской благотворительницы Варвары Алексеевны Морозовой в память о великом русском писателе Иване Сергеевиче Тургеневе. Первое здание Тургеневки, построенное именно под библиотеку по проекту архитектора Дмитрия Николаевича Чичагова, располагалось у Мясницких ворот, но по решению горкома партии Москвы было снесено в 1972 году при прокладке Новокировского проспекта (ныне проспект Академика Сахарова). Существующая и поныне Тургеневская площадь была названа в честь читальни в год ее открытия (1885). Сегодня библиотека располагается в комплексе зданий XVII–XIХ веков, реконструированных на средства городского бюджета в 1995–2004 годах. Первое из двух реконструированных зданий в Бобровом переулке (строение 2) было открыто для читателей 16 ноября 1998 года. Оно располагает Малым Тургеневским читальным залом, выставочным залом, мастерскими, комнатой для учебных занятий, концертной Тургеневской гостиной, залом деловой и познавательной литературы и медиатекой.Читать и работать с книгами, документами и личными компьютерами можно в Малом Тургеневском читальном зале (вместимость – 30 человек), а также в холлах второго и третьего этажей строения. Медиатека, расположенная на третьем этаже, предлагает работу на стационарных компьютерах, имеющих выход в интернет и доступ к электронным библиотекам и базам данных. В Тургеневской гостиной проходят лекции, концерты, спектакли, творческие встречи, заседания общественных организаций и клубов по интересам, информация о которых размещается на официальном сайте, стендах и печатных ежемесячных афишах. Выставочный зал, мастерская № 1 и холлы отданы под выставки, которые ежемесячно обновляются.",Москва,2016-04-05T12:52:33Z,2023-08-23T05:21:21Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. И. С. Тургенева
Библиотека № 84 г. Москвы,"г Москва,г Москва,ул Щербаковская,д 54",37.73898,55.781772,"Библиотека № 84 основана в 1951 году. В 2005 году, после ремонта, оснащена компьютерами для читателей.Книжный фонд – свыше 41 тыс. экземпляров, в том числе фонд духовной литературы – свыше 2 тыс. экземпляров. Библиотека обслуживает более 4,5 тыс. читателей различных читательских групп: юношество, студентов, пенсионеров, ветеранов, инвалидов.В структуре – абонемент и читальный зал, отдел новых технологий. В помощь читателям – электронный каталог, алфавитный и систематический каталоги, картотеки, справочная литература, газеты и журналы. Особая гордость библиотеки – мемориальный комплекс боевой славы «Летопись мужества». Он был открыт в библиотеке к 50-летию Победы в Великой Отечественной войне (в 1995 году) по инициативе жителей района – читателей библиотеки, непосредственных участников войны и их родственников. Экспонатами стали личные вещи и фотоматериалы из личных архивов ветеранов, их подлинные письма были переданы в дар библиотеке жителями района.Библиотека сегодня – это центр культурной жизни, где можно не только получить знания из книг, но также встретиться с интересными людьми, наладить творческие и дружеские контакты, побывать на концерте. Посетителям предоставляется доступ к интернету. На базе библиотеки ведут работу клуб бардовской песни «ВэЯки» и клуб «Татьяна».",Москва,2015-07-22T19:56:26Z,2023-02-27T12:55:54Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 267 имени Н. К. Крупской. Центр обменно-репозитарного хранения,"г Москва,г Москва,ул Русаковская,дом 8 стр 3",37.673744,55.782122,"Библиотека открылась в 1938 году как библиотека передвижного фонда Железнодорожного района. При очередном районировании в 1962 году она получила номер 106. В 1979–1991 годах читальня находилась в составе ЦБС Куйбышевского района Москвы, в 1992–1996 – в составе ЦБС № 5 ЦАО Москвы как библиотека передвижного фонда № 106. В 1996 году она получила статус библиотеки-филиала № 106 ЦБС № 5 ЦАО, став массовой публичной библиотекой.В 2013 библиотека вошла в структуру ГБУК г. Москвы «ЦБС ЦАО», а в 2014 году на правах отдела – в комплекс библиотеки № 7 им. А. де Сент-Экзюпери. В 2015 году библиотека вошла в состав Библиотеки № 267 имени Н. К. Крупской ГБУК г. Москвы «ЦБС ЦАО» на правах отдела обменно-репозитарного хранения и внестационарного дифференцированного обслуживания. Фонд библиотеки насчитывает более 43 000 тысяч экземпляров. Библиотека выполняет функцию резерва для библиотек системы.",Москва,2021-08-13T11:16:42Z,2023-02-21T07:55:43Z,36000,64800,36000,64800,36000,64800,36000,64800,36000,64800,NA,NA,NA,NA,им. Н. К. Крупской
