name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 181 г. Москвы,"г Москва,г Москва,ул Болотниковская,д 44",37.585781,55.662547000000004,"По количеству печатных изданий на квадратный метр эта библиотека – лидер на культурном пространстве ЮЗАО. Здесь найдутся книги и журналы на любой вкус, для детей и взрослых. Вслед за известным русским книговедом и писателем Николаем Рубакиным библиотекари считают, что «выбирать книги для своего и чужого чтения – не только наука, но и искусство», и подходят к запросам каждого читателям очень внимательно, с душой. В библиотеке щедро делятся навыками с желающими повысить компьютерную и информационную грамотность, привечают школьников, раскрывая перед ними тайны истории, литературы, природы, музыки. Поддерживают старшее поколение в их стремлении общаться, интересоваться современной жизнью и делиться опытом. К услугам читателей – доступ к интернету, бесплатный Wi-Fi, полиграфические сервисы.",Москва,2015-07-27T09:22:09Z,2023-02-20T14:57:32Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 16. Центр обменно-репозитарного хранения,"г Москва,г Москва,ул Калитниковская М.,д 22",37.683976,55.733153,"Библиотека была основана ок. 1928 г. Свое нынешнее наименование она получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи с начавшимся процессом оптимизации сети библиотек.Более 30 лет библиотека приглашает своих читателей в «Литературную гостиную» на встречи с писателями, поэтами, артистами, на литературно-музыкальные вечера. Гостями были народный артист РФ Юрий Назаров, народный артист РСФСР Сергей Никоненко, народная артистка СССР Инна Макарова и многие другие. Фонд – более 20 000 единиц хранения. Библиотеку ежегодно посещают 23 915 читателей.",Москва,2015-07-26T22:20:16Z,2023-02-21T06:37:46Z,50400,64800,50400,64800,50400,64800,50400,64800,50400,64800,NA,NA,NA,NA,NA
Детская библиотека № 91 имени Э. Л. Войнич,"г Москва,г Москва,ш Энтузиастов,д 78",37.787632,55.764601999999996,"Детская библиотека № 91 им. Э. Л. Войнич – интеллект-центр расположена в районе Перово ВАО г. Москвы, основана в 1951 году. С 1975 года она была переведена в новое помещение площадью 1092 кв.м., построенное по индивидуальному проекту. В 1993 году ей было присвоено имя Э. Л. Войнич.Фонд библиотеки составляет около 50 тыс. экз. книг, библиотекараспологает фондом периодики.Обслуживает около 5 тыс. читателей, ежегодно выдает свыше 90 тыс. книг и журналов.Возрастной ценз: 2+.Структура библиотеки: читальный зал; конференц-зал;справочно-библиографическая зона; игровая зона; уголок поэзии; уголки отдыха для читателей;На втором этаже размещена экспозиция, посвященная жизни и творчеству Э. Л. Войнич. В библиотеке имеется компьютерный зал на 10 мест, все компьютеры подключены к сети Интернет. Библиотека оснащена современным оборудованием, имеется фонд аудиокниг, осуществляет справочно-библиографическое и информационное обслуживание. В библиотеке проходят культурно-массовые мероприятия, концерты, встречи и т.д. Для читателей организуются книжные выставки. В летнее время работает читальня на территории, прилегающей к библиотеке.",Москва,2015-07-22T20:41:50Z,2023-02-21T07:49:38Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,им. Э. Л. Войнич
Детская библиотека № 40 (филиал № 1) г. Москвы,"г Москва,г Москва,ул Хуторская 1-я,д 2",37.566889,55.802012,"Библиотека была открыта для юных читателей в 1949 году в Савеловском районе Москвы. Сегодня она находится в составе детской библиотеки № 40 и обслуживает детское население. Универсальный книжный фонд насчитывает 34 967 единиц хранения.В рамках проекта «Точка роста» в библиотеке появилось новое пространство «Точка хайпа», именно здесь проходят значимые проекты для подростков, такие как «Прокачай извилины young», «Литературный маникюр», «Скажи вслух» – дискуссионная площадка, клуб по настольным играм «На столе». Библиотека уделяет большое внимание социализации и творческой самореализации детей и подростков.",Москва,2015-07-27T05:58:29Z,2024-02-02T11:43:32Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,"г Москва,г Москва,ул Сущёвский Вал,д 66",37.627813,55.792124,"Детская библиотека была организована как детское отделение при Московской городской публичной библиотеке имени А. С. Грибоедова еще в 1911 году. Это одна из старейших детских читален Москвы. В детской читальне впервые в России проводились вечера художественного чтения, работал специальный кружок бесед «Ласточка» для трудных подростков, где дети занимались рисованием и приобщались к библиотечному делу. Библиотека работала даже в военные годы. И в XXI веке юные читатели могут получить здесь интересные книги, послушать сказки. Сегодня это место встреч и открытая площадка для творчества.В фонде библиотеки есть книги не только для детей, но и для родителей. Здесь работают различные клубы по интересам, проводятся творческие мастер-классы, публичные чтения, организуются детские спектакли. Также можно изучать иностранные языки, научиться рисовать. Библиотека растит маленьких читателей, прививая им безграничную любовь к чтению. Фонд – 27 088 единиц хранения.",Москва,2015-07-26T21:15:15Z,2023-02-20T08:56:33Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. А. С. Грибоедова
Библиотека № 248 (подразделение № 3) г. Москвы,"г Москва,г Москва,ул Твардовского,д 21",37.403414,55.795798,"Библиотека № 248 была образована 17 сентября 2014 года путем объединения библиотек № 58, 14, 158 и 120. До 31 июля 2013 года они находились в структуре ГБУК г. Москвы «ЦБС № 2 СЗАО». Библиотека всегда активно сотрудничала со школами и детскими садами района Строгино. Здесь работает экологический клуб «Зеленые страницы». Его деятельность направлена на формирование у детей ответственного и бережного отношения к окружающему миру, также на занятиях ребят знакомят с творчеством отечественных и зарубежных писателей-анималистов. Практическая часть занятий включает в себя мастер-классы. Количество посетителей за 2021 год – 8 242 чел.Библиотека принимает активное участие в выездных мероприятиях, окружных и общегородских акциях. В летнее время во дворе библиотеки на детской площадке работает читальня. В программе – громкие чтения, тематические викторины, творческие мастерские, подвижные игры. Книжный фонд – 18 560 экз.",Москва,2015-07-26T07:10:02Z,2023-02-17T14:06:46Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 230 г. Москвы,"г Москва,г Москва,проезд Парусный,д 15",37.4468457698822,55.8463434595946,"Библиотека № 191 Краснопресненского (с 1969 – Тушинский) района Москвы открыла свои двери для читателей в 1966 году. Тогда она располагалась в новом доме на бульваре Яна Райниса (д. 19, корп. 1). В 1974 году вошла в состав ЦБС Тушинского района Москвы, в 1987 году переехала в один из живописнейших уголков нынешнего района Южное Тушино – на Парусный проезд (д. 15). Библиотека активно сотрудничает с общественными организациями района Южное Тушино (районный совет ветеранов, общество инвалидов, общество блокадников Ленинграда, ТЦСО «Тушино»), самодеятельными творческими коллективами. В 2010 году в библиотеке появился компьютерный класс. С 1994 года на базе учреждения работают кружки детского дополнительного образования. На протяжении всей деятельности библиотека старалась привлечь в ряды своих читателей жителей района. В январе 2010 года появилось новое структурное подразделение – компьютерный класс с бесплатным доступом к интернету. Одна из основных своих задач – привлечение юного читателя в библиотеку. Для школьников проводится большая работа по патриотическому воспитанию, уроки мужества, тематические часы, устные журналы, викторины. С 2020 года реализуется краеведческо-патриотический проект «Крылья Родины». Книжный фонд – 45 299 ед. Количество посетителей – 21 931 чел.",Москва,2015-07-23T22:27:16Z,2023-02-17T14:29:56Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 2 имени Ю. В. Трифонова г. Москвы,"г Москва,г Москва,ул Тверская-Ямская 4-Я,д 26/8",37.593857,55.774558,"Библиотека № 2 имени Ю. В. Трифонова основана в 1939 году как библиотека № 18 парткабинета Советского райкома КПСС. Имя писателя Ю. В. Трифонова библиотека получила в 2006 году. Другом и постоянным гостем библиотеки является вдова Юрия Валентиновича – Ольга Романовна Трифонова. В зале библиотеки находятся подлинные вещи писателя: письменный стол, печатная машинка, портфель, знаменитые очки.Фонд библиотеки рассчитан на все читательские аудитории. В нем можно найти и книги по истории, естествознанию, науке, и классику художественной литературы, и новые книги лауреатов российских и международных премий. Для юных читателей открыта детская игровая комната, в которой проходят творческие мастерские и мастер-классы.В рамках проекта «Литературная гостиная» посетителей библиотеки ждут литературные вечера, встречи с режиссерами, актерами, писателями, музыкантами. В теплое время года для всех желающих сотрудники библиотеки проводят экскурсию «Прогулки по Тверской».Фонд библиотеки включает более 22 000 единиц хранения.",Москва,2015-07-26T21:12:20Z,2023-02-20T09:49:35Z,NA,NA,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,NA,NA,им. Ю. В. Трифонова
Библиотека № 247 г. Москвы,"г Москва,г Москва,ш Пятницкое,д 16",37.384873,55.842256,"Библиотека семейного чтения № 33 открылась в 2001 году, для читателей начала свою деятельность в январе 2002 года. В 2014 году стала библиотекой № 247. Обслуживает все возрастные группы читателей в условиях открытого доступа. Активно сотрудничает с общественными и социальными организациями, среди которых Центр поддержки семьи и детства СЗАО г. Москвы, Культурный центр «Митино», Совет ветеранов района Митино, Всероссийская общественная организация инвалидов района Митино и многие другие. Располагает детским и взрослым абонементом, имеет универсальный читальный зал. В библиотеке работают кружки английского и немецкого языков для детей от 6 до 18 лет. Также работает клуб «Экологический калейдоскоп». В программе клуба: знакомство юного читателя с экологией, воспитание у детей любви к природе и родному краю, привитие основ экологической культуры поведения. Размер книжного фонда на 1 января 2022 года – 22 490 экземпляров. Посещений за 2021 год – 23 721.",Москва,2015-07-23T21:56:00Z,2023-02-17T09:40:02Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 98 г. Москвы,"г Москва,г Москва,пр-кт Зелёный,д 87",37.823736,55.751295,"Библиотека № 98 организована в 2014 году в результате реорганизации, путем слияния детской библиотеки № 108 и взрослой библиотеки № 162. Библиотека № 108 была создана в 1966 году. Библиотека № 162 до 2014 года носила имя Августа Бебеля. Есть предание, что начинала она свое существование как библиотека 2-й Государственной Думы в 1919 году на улице Серпуховской. Библиотека долго скиталась по Москве. В районе Новогиреево библиотека с 1986 года.Библиотека № 98 – информационно-культурно-досуговый центр района Новогиреево.Фонд библиотеки составляет свыше 92 тысяч единиц хранения: общественно-политическая, естественно-научная, художественная литература, печатные издания по искусствоведению, технике, медицине, спорту, литературоведению и языкознанию. Хорошо представлен справочно-библиографический аппарат: энциклопедии, словари, справочники.Отделы библиотеки: детский и взрослый.В детском отделе обслуживаются дети от 0 до 16 лет; имеется читальный зал на 30 мест и два абонемента: для детей дошкольного и младшего школьного возраста и для детей среднего и старшего возраста.Во взрослом отделе имеется читальный зал на 120 мест с концертным роялем и абонемент.В библиотеке обеспечен свободный доступ к сети Интернет, бесплатному Wi-Fi, электронным каталогам «ЦБС ВАО», картотекам статей.В библиотеке на данный момент проходят два проекта.В рамках проекта «Выставочная галерея» представлены: выставки картин московских художников; экспозиции, состоящие из исторических точных женских костюмов конца XIX века разных губерний Росси, декоративного панно «Времена года» и выставки светильников «Сила света» – работ молодежи с ОВЗ студии исторического костюма и бисероплетения «Жар-птица».В рамках проекта «Литературно-музыкальная гостиная» проходят литературно-музыкальные композиции, концерты музыкальных школ, вечера поэзии и романса, мини-спектакли, творческие встречи с писателями, композиторами, художниками, интересными людьми района Новогиреево, конкурсы чтецов, лекции, круглые столы, конференции.Список кружков и клубов (культурно-досуговых формирований):«На Зеленом» – клуб любителей чтения 14+. Каждая 3-я пятница месяца c 16:00 до 17:00.«Юные друзья библиотеки» – литературный кружок для детей 6+. Каждый 3-й четверг месяца с 14:00 до 15:00.«15 минут здоровья» – клуб тибетской гимнастики 6+. Ежедневно с 19:00 до 19:45.«Радуга» – клуб народного декоративно-прикладного творчества для родителей с детьми 6+. Каждая 2-я суббота с 12:00 до 13:00.«Русский гамбит» – шахматный клуб 14+. Вторник, четверг с 13:30 до 14:30.",Москва,2015-07-22T20:46:29Z,2023-02-21T07:33:56Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
