author,title,text,published,plot
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,"May 10, 1911._",1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,"_May 13, 1911._",1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_May 14th._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,"_May 13, 1911._",1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,"May 20, 1911._",1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_May 24._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,"May 25, 1911._",1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,May 29._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,May 29._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 3._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 8._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 8._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 12._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 13._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 15._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 15._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 13._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 15._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 15._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June the Seventeenth._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June the Eighteenth._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June the Nineteenth._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June twenty-first._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 21._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 21._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 23rd._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 24th._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 24._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 26._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 27._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_June 28._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 14._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 15._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 16._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 17._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 18._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,July 18._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 21._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 22._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_July 23._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_October 30._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,November 30._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_December 27._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_December 30._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_December 28._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_December 29._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_December 30._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,December 25._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,January 7._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
"Allen, James Lane",The Emblems of Fidelity: A Comedy in Letters,_January 10._,1901,"The story is told through a series of letters between two friends, John and Robert. John is a wealthy businessman who is in love with a woman named Mary. Robert, who is also in love with Mary, writes John letters pretending to be Mary, leading John to believe that Mary is in love with him. The letters become increasingly absurd, with Mary claiming to be in love with a variety of different men, including a Frenchman and a poet. Eventually, John discovers the truth and confronts Robert, but the two friends are able to reconcile."
