name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Отарская сельская библиотека,"обл Нижегородская,р-н Воротынский,с Отары,ул Максима Горького,д 68",45.894694,56.121978,"Библиотека в селе Отары появилась еще до Октябрьской революции. Точной даты неизвестно, но по архивным источникам удалось выяснить, что в 1915 году библиотека уже существовала и принадлежала Попечительству о народной трезвости, на содержание которой выделялось 15 рублей, из них 10 шло на оплату труда библиотекаря, а 5 рублей – на покупку литературы.В зону обслуживания входят 7 населенных пунктов. В книжном фонде насчитывается более 4,2 тыс. экз. изданий, читателей – около 300 человек. Приоритетное направление деятельности – краеведение. Для читателей проводятся литературные часы, часы краеведения, обзоры литературы, которые сопровождаются электронными презентациями. В библиотеке оформлен Уголок чувашской культуры, проходят мероприятия в рамках Межрегионального фестиваля чувашской культуры «Питтрав Пуххи».",Воротынский район,2021-04-14T13:44:02Z,2023-01-27T13:52:08Z,08:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Наголенская сельская библиотека,"обл Белгородская,р-н Ровеньский,с Нагольное,ул Победы,д 74",38.991276,49.969437,"Наголенская библиотека-филиал основана в 1953 году. Библиотека является некоммерческой организацией, созданной для оказания услуг в сфере культуры. Библиотека осуществляет библиотечную, библиографическую, информационную, методическую, культурно-просветительскую деятельность. Фонд библиотеки универсальный – 7 848 экз., располагает изданиями русской и мировой литературы, художественными произведениями современных авторов, а также книгами по всем отраслям знаний. Пользователями библиотеки являются 660 человек. Библиотека оснащена копировально-множительной техникой, скоросным выходом в интернет для более комфортного сервисного обслуживания пользователей.",Ровеньский район,2015-02-25T07:33:39Z,2024-02-16T19:34:39Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00
Пустынская сельская библиотека,"обл Нижегородская,р-н Арзамасский,с Пустынь,ул Красная,д 44А",43.6020755767822,55.6583162657869,"Пустынская сельская библиотека была основана в 1948 году. Обслуживает 426 читателей, из них 180 – дети. Посещений за год – 4 458. Книговыдача составляет 6 809 единиц.В библиотеке ведут работу любительские объединения: «Чилим» – клуб для детей до 14 лет, экологическое просвещение; «Новое пространство» – клуб для подростков от 15 лет, помощь в профессиональном самоопределении, организация разумного и содержательного досуга; «Мир женщины» – женский клуб, организация культурного досуга людей, имеющих общие интересы.В центре внимания учреждения – экологическое направление (агитационная и просветительская работа, проведение практических мероприятий по сохранению окружающей среды), патриотическое направление (работа с молодежью призывного возраста, пропаганда здорового образа жизни, ознакомление с героическим прошлым Нижегородской области и России, вовлечение молодежи в деятельность по увековечению памяти людей погибших в Великой Отечественной войне) и краеведение (изучение истории родного края, пропаганда любви к малой родине).",Арзамасский район,2016-12-21T09:18:48Z,2023-03-10T06:39:30Z,,,07:30:00,17:30:00,07:30:00,17:30:00,,,07:30:00,17:30:00,,,07:30:00,17:30:00
Библиотека № 7 г. Владивостока,"край Приморский,г Владивосток,ул Калинина,д 281",131.906478,43.093544,"Открытие библиотеки для читателей состоялось 17 апреля 1978 года. Детская библиотека № 7 входит в состав МБУК «Владивостокская централизованная библиотечная система». Первоначальный фонд создан из книг, переданных из других детских библиотек. Первая заведующая библиотекой – Лукашенко Валентина Петровна. С 7 октября 2015 года после ремонта библиотеки № 12, детская библиотека № 7 разместились под одной крышей по ул. Калинина, 281. Здесь создан современный культурный центр с комфортным гармоничным пространством. Оригинальный дизайн, современная мебель, мультимедийные экраны, бесплатный Wi-Fi, автоматизированное обслуживание делают библиотеки привлекательными для читателей. Читатели детской библиотеки № 7, располагавшейся с 1978 года до этих дней по ул. В.Терешковой в цокольном помещении, теперь приходят в библиотеку на ул. Калинина, 281. Основные проекты библиотеки: «Открытый урок в библиотеке», участие в проектах МБУК «ВЦБС»: «Школа читателя», «Лето просвещения», «Творческая мастерская». Книжный фонд – 10 099 экз. Читатели – 2 691 чел.",Владивосток,2016-04-21T02:23:28Z,2023-03-27T12:05:35Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Деловая библиотека – филиал № 6 г. Белгорода,"обл Белгородская,г Белгород,б-р Народный,д 52А",36.596079583992,50.6001361922772,"Деловая библиотека – это интеллектуально-коммуникативный центр г. Белгорода. Основана в 1995 г. Статус «модельная» получила в 2011 г.К услугам посетителей – книжные, периодические издания, электронные ресурсы по всем отраслям знаний, в т. ч. по экономике и бизнесу. Фонд библиотеки – 28 000 ед. хранения.Деловая библиотека – многофункциональное пространство для учебы, работы и отдыха. Посещений в год – 26 000.Высокоскоростной выход в интернет, WI-FI, образовательные электронные ресурсы, свободный доступ к удаленным и локальным электронным информационным ресурсам.Представители делового сообщества имеют возможность использовать площади библиотеки для проведения деловых встреч, переговоров, мастер-классов, тренингов, семинаров, а также для организации выставок в целях рекламирования и продвижения продукции.Любители интеллектуального и культурного досуга приглашаются в клубные объединения, на еженедельные кинопоказы, творческие мастер-классы, шахматно-шашечные турниры, литературные вечера.",Белгород,2015-03-12T16:24:10Z,2023-10-24T08:46:11Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,20:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Центральная библиотека г. Краснокамска,"край Пермский,г Краснокамск,ул Орджоникидзе,д 4",55.745979,58.079519,"Центральная библиотека г. Краснокамска Пермского края обслуживает читателей с 1939 года. В настоящее время располагается на 1-м этаже жилого 9-этажного дома. Туалетная комната в библиотеке оборудована с учетом потребностей лиц, имеющих инвалидность. Фонд библиотеки составляет более 71 000 экземпляров печатных и электронных документов, в том числе книг для слабовидящих пользователей. Количество пользователей в 2019 году составило более 8 300 человек. Число документовыдач – более 182 200 экземпляров, посещений – более 68 000. К услугам читателей – уютные залы, оформленные с применением элементов современного дизайна, доступ к сети Интернет, бесплатный Wi-Fi, бесплатные юридические консультации, электронные справочно-правовые системы, Новая электронная библиотека. Библиотека является участником международного библиотечного проекта «Библиомост» и проекта «Виртуальный концертный зал» в рамках национального проекта «Культура».Партнерами библиотеки являются Краснокамская городская организация Всероссийского общества инвалидов, Фонд поддержки социальных инициатив «Импульс Прикамья», Территориальное управление Министерства социального развития Пермского края, Управление Пенсионного фонда по г. Краснокамску. Первый день каждого месяца – День возвращенной книги, без штрафных санкций.",Краснокамск,2015-09-25T13:40:32Z,2023-02-27T06:35:36Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Арсентьевская библиотека,"обл Самарская,р-н Красноармейский,д Арсентьевка,ул Ленина,д 5",49.995261,52.623835,"Арсентьевская библиотека обеспечивает бесплатный доступ к информационным ресурсам, в том числе к интернет-ресурсам. Она создает все условия для полного и оперативного предоставления пользователям необходимой информации на традиционных и электронных носителях. Учреждение активно работает над модернизацией библиотечных процессов. Кроме того, здесь проходят различные мероприятия для всех категорий пользователей. В структуру библиотеки входят взрослый абонемент, детский абонемент. Книжный фонд насчитывает 5 641 экземпляр. Ежегодно услугами учреждения пользуются 339 читателей. Книговыдача – 66 619 экземпляров, количество посещений за год– 3 179.",Красноармейский район,2022-03-29T05:50:26Z,2023-08-29T14:50:07Z,,,13:00:00,16:36:00,13:00:00,16:36:00,13:00:00,16:36:00,13:00:00,16:36:00,13:00:00,16:36:00,,
Библиотека семейного чтения г. Рыбинска,"обл Ярославская,р-н Рыбинский,г Рыбинск,ул Боткина,д 9",38.850672,58.037126,"Библиотека им. Горького была основана в 1960 году. В 1994 году при ее слиянии с детской библиотекой им. Чехова была создана единая библиотека семейного чтения по адресу ул. Боткина, д. 9. Сейчас библиотека имеет взрослый и детский абонемент и читальные залы, сектор массовой работы. Фонд насчитывает более 60 000 книг и периодики, в том числе почти 30 000 экземпляров для детей.Абонемент. В открытом доступе более 10 тысяч книг и журналов для детей и взрослых по всем отраслям знаний: история, техника, естествознание, медицина, искусство, художественная литература, а также литература по проблемам семьи и брака, воспитанию детей, психологии семейных отношений. Читальный зал библиотеки располагает универсальным фондом и широким справочно-библиографическим аппаратом. Здесь представлены периодические издания на любой вкус. Всего библиотека получает более 30 наименований газет и журналов. Комната сказок. Открыта на базе читального зала и ждет самых маленьких читателей. Самое красочное и уютное помещение оформлено в стиле русских народных сказок.Массовый сектор. Для проведения массовой работы в библиотеке создан массовый сектор, который планирует работу с родителями, учебными заведениями, общественными организациями города.",Рыбинск,2016-06-16T08:55:05Z,2023-01-30T14:44:30Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,10:00:00,19:00:00,10:00:00,18:00:00
Детская библиотека им. А. П. Гайдара,"край Краснодарский,р-н Кавказский,г Кропоткин,ул Красная,д 59",40.570622,45.433428,"Одна из двух существовавших до войны в городе библиотек. Из сохранившихся в районном архиве документов известно, что детская библиотека была воссоздана 13 декабря 1945 г. В 1947 г. ей присвоено имя детского писателя А. П. Гайдара, погибшего в борьбе с немецко-фашистскими захватчиками.В конце 40-х гг., судя по паспорту библиотеки, она представляла собой такое зрелище: несколько жестких деревянных табуреток, керосиновые лампы, печка с дровяным отоплением и фонд литературы объемом менее 3 000 экз. книг. Пять раз меняла библиотека место прописки, пока не получила помещение по адресу: ул. Красная, д. 59.Сегодня фонд включает более 79 424 экз. Учреждение выполняет функции центральной библиотеки по организации библиотечного обслуживания детей, количество читателей ежегодно – свыше 7 000 человек. Библиотека работает в рамках двух проектов: «Детская библиотека – центр дополнительного образования читателей» и «Территория детства». Ежегодно здесь проводятся комплексные исследования читательского спроса, качества комплектования и использования фонда. Детская библиотека им. А. П. Гайдара является инициатором и координатором мероприятий, посвященных Неделе детской книги.В 2010 г. коллектив библиотеки был награжден почетным знаком «Трудовая слава района».С 2014 г. работает клуб экскурсионно-краеведческой направленности «Знаю. Читаю. Путешествую».Библиотека входит в список гайдаровских адресов Ассоциации детских библиотек и других институций.",Кавказский район,2023-01-16T08:18:13Z,2023-01-16T09:38:49Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
Центральная детская библиотека с. Кошки,"обл Самарская,р-н Кошкинский,с Кошки,ул Куйбышевская,д 6",50.470542,54.205542,"Центральная детская библиотека села Кошки ведет свою историю с 1948 года. Обслуживает детское население до 15 лет и руководителей детским чтением. Активно работает с 4 детскими садами, средней школой, местным музеем. Для 1 367 детей, проживающих в селе Кошки, библиотека является территорией активного чтения. Библиотека участвует в акциях различного уровня – от международных до муниципальных: «Читаем детям о войне», «Читаем о Юрие Гагарине», «Книжка на ладошке», «Книговички». Создает литературную атмосферу, проводя конкурсы «Родная речь» и «Живая классика». Отмечает юбилеи детских писателей, участвует в областном фестивале «Страна читающего детства». Поддерживает семью, организуя программу летнего чтения «С книгой в летнем рюкзачке» и экологические мероприятия. В Неделю детской и юношеской книги проводит литературные праздники. Особая работа в библиотеке ведется для детей с ограниченными возможностями здоровья – это проект «Кошкин дом». Во дворе расположена детская инклюзивная игровая площадка. На сегодняшний день библиотеку посещают 1 944 пользователя. Документовыдача – 43 654 экземпляра в год. Общий фонд библиотеки – 18 212 книг. Библиотека является методическим центром для библиотек Кошкинской МЦБС.",Самарская область,2017-04-12T10:15:52Z,2023-03-02T09:46:37Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,09:00:00,16:00:00,,
Кольцовская сельская библиотека,"обл Калужская,р-н Ферзиковский,с Кольцово,ул Центральная,д 2",36.671673,54.444984,"Кольцовская сельская библиотека была открыта в 1965году. Книжный фонд насчитывал 9000 экземпляров, количество читателей составляло 500 человек, а в селе и его окрестностях проживало около 1200.Сейчас Кольцовский филиал входит в состав Ферзиковской централизованной библиотечной системы. Число зарегистрированных пользователей -505, а число жителей села составляет – 515, книжный фонд -5853. В своей работе библиотека использует различные формы продвижения библиотек и библиотечных услуг: акции вне стен библиотек, экскурсии в библиотеки, квесты, виртуальные путешествия и экскурсии, медиа-журналы, театрализованные чтения; развитие творческих наклонностей пользователей, привлечение к участию в конкурсах различного уровня. В библиотеке проходят учебные занятия «Электронный гражданин» в течении года. Так, при библиотеке уже не первый год работает клуб «Девчата» - для всех групп читателей, интересующихся вышивкой, вязанием, театральными постановками, кулинарными шедеврами. На заседаниях клуба проходят мастер - классы по различным видам рукоделия, а также проводятся обзоры книг, журналов, беседы на интересующие читателей темы. Детский клуб «Смешарики»: в игровой форме дети знакомятся с персонажами из книг, интересные викторины по прочитанным книгам, познавательные и информационные презентации.",Ферзиковский район,2015-03-15T10:17:25Z,2023-03-20T15:51:12Z,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00
