country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Germany,1800,17131,WELSEDE (EMMERTAL),7,138,161,51.998571,9.34189,"Seven denarii (Trajan - Antoninus Pius), set on a goblet ('Pokal') dating to around 1830, which were part of a hoard found in a pot at the beginning of the 19th c. on the grounds of the mansion of Welsede.",NA,II century
Sweden,1878,15597,ÖJVIDE 1878 2,45,190,191,57.417458,18.238758,45 denarii: Vespasian - Commodus (AD 190-191); silver weight: 106.55 g. (41 coins),"Swedish History Museum, Stockholm (inv.no. 6293); Gotlands Fornsal, Visby, Finland A 1922 (inv.nos. A 2090, A 2091)",II century
France,1936,6331,VILLEURBANNE 1936,45,103,111,45.775,4.851,Unknown originally number of aurei. Forty-five coins from Nero to Trajan were recovered. Seventeen coins were studied in detail. Nine coins were acquired in 1937 by the mayor of Villeurbanne.,Mayor of Villeurbanne (9 coins) in 1937,II century
Poland,1903,13647,DURĄG,2,169,170,53.613983,20.026722,"Two denarii found together: Hadrian, Marcus Aurelius.",NA,II century
France,1756,5623,LENS 1756,20,161,180,50.42893,2.83183,The hoard comprised '20 coins of which the most recent was an issue of Marcus Aurelius' The hoard was discovered by peat cutters.,NA,II century
Belgium,1855,8371,SOLRE-SUR-SAMBRE,10,180,192,50.307,4.158,"(14) 10 coins of unknown denomination: Celtic, Republic, Trajan - Commodus (AD 180-192).",NA,II century
Croatia,1909,5252,SOTIN 1909,2050,165,166,45.292,19.0915,"Initially, circa 2,050 coins. Only 1,938 enter in the museum collection: 270 republican denarii, 1662 imperial denarii, 5 drachms, 1 as: Republic - Marcus Aurelius (AD 165-166). Found with a bronze jar.",Archaeological Museum in Zagreb,II century
France,1837,5784,LA HAYE-MALHERBE 1837,60,176,180,49.22299,1.065632,"The hoard comprised a 'vessel containing 60 aurei, of which 17 were bought by the Cabinet des Médailles and 2 by the Musée de Rouen, although neither acquisition can be found today.'",NA,II century
"England, United Kingdom",1989,1179,WADDINGTON 1989,30,136,138,53.873495,-2.4121314,"A hoard of 30 Roman silver denarii, found at Waddow Hall, Waddington, and declared Treasure Trove. All the coins with the Lancashire Museums Service",Lancashire Museums Service,II century
Austria,1985,2856,NEUNKIRCHEN,175,166,180,47.717,16.083,"175 silver coins: 173 denarii, 1 quinarius and 1 drachm: Republic - Marcus Aurelius (AD 161-180).","Stadtmuseum, Neunkirchen (165 coins), private collection? (10 coins), Austria; lost (unknown no.)",II century
Sri Lanka,1904,18477,AKURESSA,5,180,192,6.1002093523584,80.47700059735,"A potful of Roman silver coins. Only five coins have been poorly documented: L. Scribonius Libo, Marcus Aurelius, Faustina I, Faustina II, Commodus.",NA,II century
Sweden,1842,15591,KAMS,290,193,194,57.761242,18.429608,"Originally circa 660 denarii, 290 coins were studied, 100 preserved: Titus - Septimius Severus (AD 193-194); silver weight: 270.19 g. (100 coins).","Swedish History Museum, Stockholm (inv.no. 1021)",II century
Greece,1998,6909,DION 1998,81,138,161,40.17724,22.49293,"81 bronze coins (72 Dium, 3 Thessalonica, 1 koinon of Macedonia, 1 Philippi, 1 koinon of Thessaly, 3 Roman bronzes) ranging from Domitian to Antoninus Pius, found in the foundation level besides the east wall of the first (western) room excavated at the place of the former sanctuary of Zeus Olympios, next to two other hoards (Dion 1999 and Dion 2000). All three hoards were buried in clay vases. The exact function of the area where the hoards were found is unclear, but the hellenistic sanctuary of Zeus Olympios had been transformed in Roman times, the wall of the temenos built over, and a theatre established.",NA,II century
France,1896,7126,ANOST,6,169,169,47.065,4.113,The hoard comprised 4 copper-alloy statues and 2 copper-alloy vessels. One of the copper-alloy vessels contained 6 bronze coins of Marcus Aurelius and Divus Lucius Verus. One coin was lost.,NA,II century
Poland,1900,13473,MIEDZIANKA,40,193,198,50.841389,20.364722,40 denarii: Titus - Pertinax (AD 193).,NA,II century
Netherlands,2005,9936,LEIDEN 2005 1,2,119,120,52.1462,4.5147,"2 silver coins: Titus for Divus Vespasianus, Hadrian.",Private collection,II century
Serbia,1967,8141,UŠĆE 1967,403,167,168,44.6293,20.0056,403 denarii: Tiberius - Marcus Aurelius (AD 167-168); bronze and gold jewelry and bronze tweezers.,"National History Museum, Belgrade, Serbia",II century
Portugal,1744,17595,BRAGA 1744,300,161,180,41.550070509781,-8.4269290383417,300 aurei: Nero - Marcus Aurelius (AD 161-180).,Dispersed,II century
Romania,1971,2606,RÂMNICU VÂLCEA 1971,23,176,177,45.106,24.37,23 denarii found with a money-box: Trajan - Marcus Aurelius (AD 175-176),"Muzeul de Istorie a Județului Vâlcea, Râmnicu Vâlcea, Romania",II century
Germany,1900,16538,SAMENHEIM,100,145,147,49.05285,10.746608,"A Roman coin hoard of 80-100 denarii was unearthed in Samenheim. The precise find location and circumstances are not further ascertainable. The bulk of the find is lost. Only 20 denarii, ranging from Nero to Hadrian, now part of a private collection, are preserved. It is possible that these 20 coins may represent the full chronological coverage of the original find.",NA,II century
France,1910,6167,MONTIGNY-SUR-CRÉCY,465,172,173,49.717,3.585,"The hoard comprised 461 bronze coins, including 4 dupondii and asses and 457 sestertii of Galba to Marcus Aurelius, with a tpq of AD 172 to 173.","Cabinet des Médailles, Paris, France",II century
France,1821,5486,CAILLY,29,181,182,49.5792,1.2308,"The hoard comprised '27 aurei of Vespasian to Commodus along with some silver denarii.' The gold coins were distributed amongst the family of the landowner. Although 9 of the aurei were given to the Musée de Rouen by M. Esnault, these were later stolen.","Musée de Rouen, France (9 coins. stolen)",II century
Romania,1980,16278,CRIVĂȚ,480,155,156,44.756005,25.925934,480 denarii: Republic – Antoninus Pius (Marcus Aurelius Caesar) (AD 155-156).,"Town museum, Târgoviște, Romania",II century
Romania,1966,2612,GÎRLA MARE,320,179,180,44.221,22.75,"320 D: Mark Antony - Commodus (AD 180): Discovered in an onion field after it had been ploughed. The finder carefully collected the coins together, but discarded fragments of the pottery container. Found whilst harvesting onions in a field in the north-western part of the village, next to the road leading to Gruia.",NA,II century
France,1886,7317,VARENNES-SUR-ALLIER,20,161,180,46.315,3.398,The hoard was found during excavations and comprised two piles of 20 base silver coins (plated denarii?) from Augustus to Antoninus Pius or Marcus Aurelius.,NA,II century
Czech Republic,1892,15859,KLUK,49,161,180,49.903,15.3246,"Circa 50 denarii, kept in a belt? 49 documented: Galba – Marcus Aurelius (Faustina II/Diva Faustina II) (AD 161-180).","National Museum, Prague, (inv.nos. H5-27.066–27.073); Museum of Poděbrady (inv.nos. 15.566–15.574, 15.576–15.577, 15.579–15.591) (inv.nos. 15.575, 15.578 were stolen), Czech Republic. Some of the coins are missing today.",II century
Slovenia,1910,8965,ŠENTJUR PRI CELJU,110,161,180,46.218,15.387,110 denarii: Vespasian - Marcus Aurelius (AD 161-180). Dispersed.,NA,II century
Bulgaria,1978,2681,SILISTRA 1978,35,161,162,44.121,27.259,35 denarii: Mark Antony - Marcus Aurelius (AD 161-162).,"History Museum, Silistra, Bulgaria; Inv.nos. 6059-6093",II century
"Israel, Palestinian Territories",1995,8173,KHIRBET BADD 'ISA 1995-1997 B,146,124,128,31.933,35.043,"The hoard comprised 144 silver and two gold coins dated between 32-31 BC and AD 124-128, buried in a clay juglet.",NA,II century
Spain,1910,12895,BEHOBIA,14,164,169,43.343,-1.762,"14 bronze coins: 10 dupondii, 4 asses: Tiberius - Marcus Aurelius (Lucilla) (AD 164-169).",NA,II century
Romania,2000,17849,PRISACA HILL,44,102,102,45.6875,23.2102,A hoard of an unknown originally number of coins found by metal detecting. 44 coins were recovered: Republic - Trajan (AD 102).,"National Museum of Union, Alba Iulia, Romania",II century
Serbia,1889,2778,BELGRADE - BATAL MOSQUE,27,119,122,44.81173,20.465958,The hoard comprised of 27 aurei from Nero to Hadrian. 26 are identified.,"National Museum Belgrade, partly dispersed",II century
France,1963,6073,SAINT-PARDOUX,31,189,189,46.074,1.281,"The hoard comprised 31 sestertii, stacked one on top of the other, suggesting that they may have originally been packed in a tube or similar which has not survived: Nerva - Commodus (AD 189).","Musée de Saint-Pardoux, France",II century
"England, United Kingdom",2000,719,"PLANTATION PLACE, FENCHURCH STREET",43,174,174,51.503293,-0.085155684,"This hoard of 43 aurei, ranging from Nero to Marcus Aurelius, was discovered in June 2000 during the archaeological excavation at Plantation Place, Fenchurch Street, in the City of London. The coins were discovered in situ within a uniform context of silty brick-earth with organic inclusions. The absence of coins of Commodus suggests a deposition date probably no later than AD 180.",NA,II century
Ukraine,1923,18297,BAIBUZY,13,180,192,49.477,31.6704,"Hoard of unknown originally number of denarii found with a ceramic vessel. Only 13 coins were bought: Trajan, Hadrian 2, Antoninus Pius 4, Marcus Aurelius 2, Lucius Verus, Faustina II, Commodus 2.",NA,II century
Romania,1977,16318,GHERĂIEȘTII NOI,271,184,185,47.051801,26.79431,271 denarii found with a ceramic vessel: Nero – Commodus (AD 184-185).,"History Museum, Piatra Neamț, Romania (Inv.no. 5978)",II century
Hungary,1915,2845,GYÖR,865,137,138,47.68,17.65,"865 coins: 29 aurei, 833 denarii: Republic - Hadrian (AD 137-138)",NA,II century
Denmark,2003,20019,NR. FUGLESANG,5,163,176,55.128596526964,15.136259660944,Five denarii found during survey in small area. Interpreted as small disturbed hoard.,NA,II century
Sweden,1888,15585,HAVOR,121,194,195,57.191204,18.313522,121 denarii: Vespasian - Septimius Severus (AD 194-195); silver weight: 322.18 g.,"Swedish History Museum, Stockholm (inv.no. 8404)",II century
Romania,1954,2587,TIMIŞOARA 1954,11,117,138,45.7575,21.2256,"Unknown originally number of coins. Only 11 denarii are known: Vespasian 2, Titus 1, Nerva 2, Trajan 3, Hadrian 3.",NA,II century
Sweden,1964,15594,UGGÅRDA,2,189,189,57.174807,18.432183,"2 denarii: Commodus, 1 imitation of Marcus Aurelius; silver weight: 5.06 g.","Swedish History Museum, Stockholm (inv.no. 27518)",II century
Bulgaria,1973,2688,GIGEN 1973,7,161,180,43.707,24.465,Large hoard of silver coins. Only 7 denarii are kept in the museum of Pleven: Republic - Marcus Aurelius (AD 161-180).,"Okrazen Istoriceski Muzej, Pleven, Bulgaria; inv.no. 1452 1-7",II century
Switzerland,1920,6529,ALLAMAN VD 1920,100,180,183,46.469308639871,6.4005748326422,"A hoard of approximately 100 sestertii, dupondii and asses (Augustus - Commodus), found 500 m east of the village of Allaman, while digging the ground to install phone cables. 58 coins are preserved today (= ca. 60% of the hoard). The coins were heavily worn.","Musée cantonal d'archéologie et d'histoire, Monnaies et Médailles, Lausanne",II century
Ukraine,1907,18301,KIREYEVKA,6,161,180,51.603943197666,32.584704442084,"Hoard of few kilos of denarii. Only 6 coins are known: Hadrian, Antoninus Pius 4, Lucilla.","Local museum, Sosnitski, Ukraine (inv.no. 1447-1452).",II century
"England, United Kingdom",1958,126,BARWAY,471,180,183,52.351442,0.25965143,"In early June 1958, 368 coins (4 aurei and 363 denarii, 1 Lycian drachm and 1 as) were found near Barway, Soham in Cambridgeshire. Further finds made in 1977, 1989, 1990 and 1991 bring the total to 471 coins, ranging up to Commodus.",Ashmolean Museum (part); Fitzwilliam Musem (part); British Museum (part); returned to finder (part),II century
Austria,1799,8185,WIEN - RENNWEG 1799,279,161,180,48.193,16.392,"A hoard of 298 aurei dating from Nero to Lucius Verus was discovered in Vienna in 1799 during the construction of the Wiener Neustadt Canal. Of the 298 aurei, 24 were stolen and 274 initially were recovered. There is information for 279 coins: Nero - Marcus Aurelius (AD 161-180). The average weight of the coins was 6.3g.","Münzkabinett, Kunsthistorischen Museum, Vienna, Austria (191 coins)",II century
Egypt,1901,7809,MALLAWI A67,800,180,192,27.733,30.84,c. 800 aurei: Hadrian - Commodus (AD 180-192). No further information given.,Probably dispersed,II century
France,1894,8721,ANNECY 1894,26,183,183,45.907,6.124,26 bronze coins: Vespasian - Commodus (AD 183).,"Musée Château d'Annecy, France; Registre d'entrée, II, p. 230, no. 12.428",II century
Ukraine,2015,18614,NOVA USHYTSIA,68,193,196,48.8294,27.2393,"68 coins: 67 denarii, 1 imitation: Vespasian - Septimius Severus (Julia Domna) (AD 193-196). Weight: 156 g.",Private collection,II century
Poland,1984,13417,DWORZYSKA,78,161,180,50.9314,23.1523,78 denarii: Antoninus Pius - Marcus Aurelius (AD 161-180).,Lost,II century
Germany,1924,16762,EISENBERG,16,119,122,49.5567,8.0771,"16 denarii (Galba - Hadrian) coins were found, covered with a terra sigillata plate, on Tiefenthaler Str.",NA,II century
Lithuania,1938,15444,VERŠVAI,7,161,180,54.928322,23.952113,"7 sestertii: Trajan 2, Hadrian (Sabina) 1, Antoninus Pius (Faustina I) 2, Marcus Aurelius 2 (AD 161-180).","Private collection P. Baleniunas, Kaunas",II century
Belgium,1930,8300,WIJSHAGEN,11,175,179,51.103,5.556,"11 bronze coins: 5 sestertii, 4 dupondii, 2 asses: Domitian - Marcus Aurelius (AD 177-179)","Cabinet des Médailles, Bruxelles, Belgium (11 coins), donations P. De Baeck.",II century
Israel,2006,7729,SHU'AFAT 2006 C,30,113,114,31.814,35.234,The hoard comprised 26 bronze coins dated between 175-164 BC and AD 113-114 with four intruding coins.,Israel Antiquities Authority (IAA 113031-60),II century
Bulgaria,1939,10112,POPITSA 1939,200,117,138,43.4285,23.9511,(200) 38 denarii: Galba - Hadrian (AD 117-138).,NA,II century
Denmark,1950,20013,ILLERUP,199,187,188,56.053032,9.932549,"199 denarii found at wetland deposit. Not one hoard, but a collection of several all deposited together. The earliest known contexts for Imperial denarii in Scandinavia are the Illerup weapon sacrifice dated by dendrochronology to c. 210 AD.",NA,II century
"England, United Kingdom",2013,14847,EDGEFIELD,17,117,138,52.863271,1.0884901,"A. Marsden writes: ""Roman coin hoard of 17 coins, all asses or dupondii of the first or early second century. Many of the coins are corroded and in poor condition but the four coins of Hadrian appear to have seen relatively little circulation when they went into the ground. The earlier ones appear heavily worn. We might suggest a date of loss or deposition around the middle of the second century AD.1) Claudius, as, reverse Minerva advancing right, appears regular, weight 5.93g, AD41-542) Uncertain as or dupondius, perhaps Nero, ?AD64-83) Vespasian, as, reverse probably standing figure, AD69-794-6) Uncertain Flavian, asses or dupondii, AD69-96 (3)7) Hadrian, as, reverse female standing right, AD117-258) Hadrian, as, reverse female seated left holding cornucopia, AD117-38 .9) Hadrian, as, reverse standing figure, AD117-3810) Hadrian, quadrans, reverse probably rostrum, probably RIC II, 623, AD121-211-17) Asses or dupondii, illegible (7)""",NA,II century
Romania,1969,2954,ITEȘTI,272,193,194,46.654,26.862,272 denarii: Tiberius - Septimius Severus (AD 193-194); silver weight: 813.04 g,"Complexul Muzeal ""Iulian Antonescu"", Bacău, Romania; inv.nos. 7008-7236",II century
Germany,1867,17178,BENTWISCH,7,186,186,53.76487,9.14947,In 1867 a hoard of denarii was discovered in a sand hill on the left bank of the Oste river two miles from the estuary. The six preserved coins run from Vespasian to Commodus. It is to be assumed that the hoard was composed of more specimens.,Berlin (1867/28789),II century
Albania,1941,9351,DURRËS 1941,3901,170,175,41.325,19.456,"This hoard was found in three ceramic pots and contained more than 4000 silver coins from which H. Ceka has published a total of about 3900 Roman Imperial coins in 1958. According to the publication of the hoard, which refers to the inquiry held by the Albanian Institutions at the time of the discovery, the hoard was constituted by silver coins and gold jewelry (rings, necklaces) but the latter was dispersed immediately after the discovery. Also, more than 100 coins were dispersed after the discovery. The coins are mostly Denarius dating from Nero to Marcus Aurelius (54-175 AD). Based on the numismatic data (there is no archaeological excavation that can help at the precision of the hoard's burying date), it should have been buried around or short after 170 AD.","The hoard is actually part of the collection of the Coin Cabinet, Institute of Archaeology, Albania",II century
Poland,2015,18538,WTÓREK 2015,39,180,192,51.638072540174,17.887858048589,"Hoard of 39 denarii, 26 glass and amber beads, several fragmentary specimens, and fragments of metal ornaments, including two silver brooches: Vespasian - Commodus. ""Denarii are dated to the second half of the 1st century – the end of 2nd century AD, dating of the brooches, however, indicates that the hoard was deposited in the second half of the 5th century AD.""","Regional Museum, Kalisz, Poland",II century
Poland,1881,13651,GDAŃSK KRAKOWIEC,15,180,192,54.36048,18.737041,"15 sestertii of which Antoninus Pius 1, Faustina II 1, Commodus 1 were found by fishermen in a dune.",Lost,II century
Netherlands,2000,10049,WIJNALDUM 2000,2,176,181,53.1953,5.4608,"2 denarii found in mound: Antoninus Pius, Marcus Aurelius/Faustina II (Diva).",Private collection,II century
Romania,1997,2589,SARMIZEGETUSA 1997,7,121,122,45.513,22.788,7 asses: Domitianus - Hadrianus (AD 121-122).,"Museum of Sarmizegetusa, Romania",II century
Egypt,1891,7788,LOWER EGYPT A46,650,149,150,29.3056,30.7617,"Some 650 provincial bronze coins of Alexandria: Trajan, Hadrian, Antoninus Pius (AD 149-150). 'Intact hoard belonging to ""qualche officina monetaria"".",NA,II century
"Israel, Palestinian Territories",1965,8464,IDNA 1965,100,132,135,31.557,34.979,"""About 100 tetradrachms and denarii together with a few dozen Roman coins (the latest being a fresh Hadrianic denarius...)"" (Mildenberg 1984, 55).",NA,II century
Israel,2004,7722,ḤORBAT PETORA (NORTH),29,120,121,31.743842759028,34.99526994539,The hoard comprised 26 bronze coins and 3 silver coins dated between the reigns of Vespasian and Hadrian.,Israel Antiquities Authority (IAA 108487-108515),II century
Romania,1969,2607,DRĂGHICENI,455,176,187,44.126,24.257,(460) 452 denarii found with a ceramic vessel: M. Antony - Marcus aurelius (AD 176-180).,"History Museum Caracal, Romania",II century
France,1860,5492,PARIS 1860 - (QUARTIER ODÉON),1600,184,184,48.847,2.341,"The hoard comprised approximately 1,600 aureii, from Julius Caesar to Commodus. Most of the hoard was immediately dispersed and sold.",NA,II century
"England, United Kingdom",1877,533,HANDLEY,639,194,196,50.961423,-2.0156118,"A hoard of ca. 639 Roman denarii, found in a 'crock' at Upwood Farm, near Handley, while digging up an allotment garden in 1877. A list of 571 coins (by emperor only, see NC 1950, pp. 311-312) was made by Dr. Blackmore who himself received 464 coins of the hoard. His list is as follows: Marcus Antonius 20, Nero 2, Galba 2, Otho 4, Vitellius 3, Vespasian 60, Titus 5, Domitian 31, Nerva 19, Trajan 55, Hadrian 78, Sabina 4, Aelius 4. Pius 79, Faustian I 44, Marcus Aurelius 63, Faustian II 23, Verus 14, Lucilla 13, Commodus 36, Crispina 5, Didius Iulianus 1, Severus 1, and Domna 1. What remains of these 464 coins is now preserved in the Dorchester Museum, but only 440 coins were catalogued by Roberston (NC 1950). These are all denarii (Mark Antony - Julia Domna), except for one Lycian drachm of Trajan.","County Museum, Dorchester (part)",II century
Georgia,1930,16059,NOSIRI,18,138,161,42.260933,42.116558,"18 Cappadocian silver coins (didrachms, drachms and hemidrachms), sold to the museum of Zugdid by a farmer in the 1930s. The coins range from Vespasian to Antoninus Pius (AD 138-161), with 10 specimens being illegible. The coins were examined by Zograf in 1937.","National Museum Georgia, Tbilisi",II century
Romania,2001,9616,SILISTRA-OSTROV 2,4,143,144,44.113,27.317,4 asses found during excavations: Trajan - Antoninus Pius (AD 143-144).,"Muzeul Dunării de Jos, Călărași, Romania; inv.nos. 45373-45376",II century
Bulgaria,1939,2683,MOKRESH,29,166,167,43.747,23.398,(?) 29 denarii: Republic - M. Aurelius (AD 166-167?),"History Museum, Lom, Bulgaria; 29 coins",II century
Germany,1998,17214,ALTDORF,3,103,111,50.876541,6.364827,"The denarii (Vespasian - Trajan) were found together with a bronze brooch in the main building of a villa rusticate, located between Altdorf and Jülich-Kirchberg, on the site of the Inden open pit mining site (Braunkohletagebau Inden).",NA,II century
India,1911,18502,SAMPEVADA,2,180,192,21.16666667,79.66666667,A an aureus of Commodus and an imitation were acquired by Nagpur Museum.,Nagpur Museum,II century
France,1881,7344,CLERMONT-FERRAND 1881,100,138,180,45.776,3.083,"The hoard comprised an earthenware vessel containing 100 Roman coins including denarii, sestertii and dupondii, nearly all issues of Antoninus Pius, Faustina I and Faustina II.",NA,II century
Poland,2007,13512,SOCHACZEW - SURROUNDINGS,30,194,197,52.227778,20.241667,"Circa 30 denarii: Republic - Septimius Severus (AD 194-197). Near the denarii, a silver ""pendant"" was found, a piece of a brown object of unspecified utility, coins from the 15th to the 20th century and sherds of pottery (probably modern). The coins from the hoard were identified based on poor or very poor quality photos.",NA,II century
Romania,1919,16419,DEVA 1919,10,138,141,45.8823,22.9051,"Unknown originally number of denarii. 8 denarii, 1 drachm of Dyrrachium and 1 denarius Antoninus Pius (Faustina I/Diva Faustina I) were recovered.",NA,II century
Poland,1976,13525,ŚWILCZA,10,186,192,50.071667,21.900278,Unknown originally number of denarii. Only 10 pieces are known: Hadrian - Commodus (AD 186-192).,NA,II century
"England, United Kingdom",1797,48,BEACONSFIELD,65,161,180,51.601173,-0.65862043,"65 Roman silver coins found a small urn or earthern vessel, while removing the root of a tree near the house of Mr. Burke, at Beaconsfield. The coins ranged from Vespasian to Faustina.",NA,II century
Austria,1908,6154,GUMMERN,126,166,167,46.655,13.769,"126 bronze coins:120 sestertii, 5 dupondii, 1 as: Vespasian - Marcus Aurelius (AD. Only 73 coins are kept in the museums' collections.","Landesmuseum, Klagenfurt; Stadt Museum Villach, Austria. (73 coins)",II century
Sweden,1863,15609,ÖJA - UNKNOWN FINDSPOT 1863,8,180,180,57.035593,18.299963,"7 denarii: Trajan - Commodus (AD 180). Two other coins, one bronze and one bronze of the 4th century were handed together to the museum.","Swedish History Museum, Stockholm (inv.no. 3053)",II century
Ukraine,2013,20682,CHERNIVTSI REGION 2013,111,145,161,48.2498156192,25.7921321256,"A hoard of 111 Roman imperial denarii was found by five treasure hunters in 2013 in Chernivtsi region. Information about the find and photos of some of the coins of the hoard were published by one of the finders on January 20, 2014 on the Ukrainian treasure hunter forum Violity. According to the finder, the hoard was found late at night, but there is no more detailed information about the further circumstances of the find. Judging by the information from the treasure hunter, the bulk of the coins in the hoard were denarii of Vespasian, Trajan and Hadrian, although there was also a coin of Galba, several denarii of Nerva, and 10-12 coins of Antoninus Pius and Faustina (I or II). In the photographs posted with the hoard information, there are images of 26 whole and five fragments of denarii (Vespasian, Terva, Trajan, Hadrian, Antoninus Pius) – these were probably some of the coins that the informant found. The further fate of the coins in the hoard is unknown.",NA,II century
Romania,1944,16272,URECHENI,48,125,128,47.160799,26.518085,200-150 coins found with a ceramic vessel. Only 48 denarii are known today: Nero – Hadrian (AD 125-128).,NA,II century
France,1886,6995,BRÉVAL,122,193,193,48.954,1.566,The hoard comprised a greyware vessel containing 122 denarii from Otho to Septimius Severus with a tpq of AD 193. There were also 'some illegible issues' and three silver spoons.,NA,II century
Romania,1976,16335,OLTENIA 1976,40,180,192,44.355314,23.198191,30-40 denarii. Only 15 were seen: Vespasian – Commodus (AD 180-192). No further details.,NA,II century
Austria,1964,13144,DORNHOF,79,134,138,46.774,14.331,"79 coins: 6 denarii, 45 sestertii, 16 dupondii, 12 asses found with shreds from the ceramic vessel: Galba - Hadrian (AD 117-138).","Kärnten Landesmuseum, Klagenfurt, Austria",II century
Poland,1949,13430,GOLUB-DOBRZYN,556,193,193,53.1087,19.054,"556 denarii found with a bronze vessel: Trajan - Septimius Sverus (AD 193). Silver weight: 1,694g.","Muzeum Narodowe w Warszawie, Poland",II century
Italy,1951,13872,ALTINO 1951,514,180,192,45.5469,12.3993,514 imperial bronze coins: Nerva - Commodus (AD 180-192).,"Collection J. Marcello, Soprintendenza Archeologica di Padova, Italy",II century
France,1977,6965,PARIS IVE (QUARTIER NOTRE-DAME) 1977,6,180,192,48.853143,2.348163,The hoard comprised a burned pottery vessel containing 6 sestertii from Trajan to Commodus.,NA,II century
Portugal,1983,12898,CAMPEÃ,9,184,184,41.291,-7.882,"Unknown originally number of coins. Only 9 pieces were recorded: 7 sestertii, 1 dupondius, 1 as: Claudius I Commodus (AD 184).",Lost,II century
"England, United Kingdom",1832,103,HORSEHEATH 1832,200,161,169,52.097331,0.37819059,"Approx. 200 Roman silver coins found by chance as a waggon had crushed the jar that contained them. One of the accounts relating to this find gives a list of emperors: Nero, Vespasian, Titus, Domitian, Nerva, Trajan, Hadrian, the two Antonines, Faustina and L. Aelius Verus.",NA,II century
