id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
145,2016-06-14T09:44:18Z,Женский портрет (название употребляемое)    Автор: Манизер Генрих Матвеевич (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ЖИВОПИСЬ,,90,81,,,"Стиль: Масло ?; Овал ?    Размеры: В. 90, Ш. 81 (без обрамления ?); В. 89.5, Ш. 80 (без обрамления ?)    Характер подписи: 1878 (?)    Ссылка на каталоги / инвентари: ЧИХМ: № 126    Ссылка на каталоги / инвентари: Состояние: после реставрации на месте (1961).  Основа, овал, размеры из Отчета, см. Источники.",2320
18507,2016-06-14T09:46:41Z,Автор: Шишкин Иван Иванович    Школа / Место издания: Россия,ЖИВОПИСЬ,,62,82,,,"Размеры: В. 62, Ш. 82",2320
17248,2016-06-14T09:46:21Z,"СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ    Школа / Место издания: Ярославль    Период оригинала: 18 век, конец",ИКОНА,,107,84.4,,,"Размеры: В. 107, Ш. 84,4",2496
136,2016-06-14T09:44:18Z,Балкон (название придуманное)    Автор: Орлов ? (художник)    Школа / Место издания: Россия    Период оригинала: 18 век ?; 19 век ?; 1 четверть 20 век ?,ЖИВОПИСЬ,,125.5,87,,,"Стиль: Зеленый: крона деревьев на втором плане; Зеленый, Синий ?, Коричневый: лес на заднем плане; Синий: голубое небо; Золотистый, Белый: блики от солнца, на полу балкона и на деревьях; Синий ?, Коричневый ?: тень от балконного ограждения    Размеры: В. 125.5, Ш. 87 (без обрамления ?); В. 124, Ш. 87 (без обрамления ?)    Характер подписи: Куинджи А.И. (на наклейке) ?    Характер подписи: № 475 К; [Общество им. А.И.Куинджи] ? (О. наклейка Общество им. А.И.Куинджи ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 118 (Предмет 1.)    Ссылка на каталоги / инвентари: Надписи: наклейка возможно не сохранилась.  Последние размеры из карточки.  См. Предмет 2; возможно это же самое произведение, требуется уточнение.",2320
17288,2016-06-14T09:46:20Z,"ПРЕПОДОБНЫЙ ГЕРАСИМ ИОРДАНСКИЙ С ЖИТИЕМ    Школа / Место издания: Палех    Период оригинала: 19 век, 1 половина",ИКОНА,,31.4,25.9,,,"Размеры: В. 31,4, Ш. 25,9",2496
17259,2016-06-14T09:46:21Z,"""НА РЕКАХ ВАВИЛОНСКИХ...""    Школа / Место издания: Выг    Период оригинала: конец 18 век,  начало 19 век",ИКОНА,,27.5,22,,,"Размеры: В. 27,5, Ш. 22",2496
9095,2016-06-14T09:45:35Z,Пейзаж    Автор: Фальк Роберт Рафаилович,ЖИВОПИСЬ,,,71,,,"Размеры: B. 94, Ш. 71    Инвентарный номер: Инв. №76. Инв. №768 и №1191 по ИК ВКМ",2320
6333,2016-06-14T09:45:16Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,40,30,,,"Стиль: С окладом/ризой / в киоте ?: Дерево    Размеры: В. 40, Ш. 30 (в окладе ? / в киоте ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, техника, указан деревянный оклад, требуется уточнение.",2496
336,2016-06-14T09:44:20Z,Всех скорбящих радость (название употребляемое); Богоматерь Всех Скорбящих Радость (название изначальное)    Автор: Аноним (список)    Школа / Место издания: Россия,ИКОНА,,40,35,,,"Стиль: Темпера?; С окладом: Медь ?/ Серебро ?/  Другое ?; Прямоугольник вертикальный    Размеры: В. 40, Ш. 35 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не содержатся сведения о датировке, технике, материалах, надписях.",2496
5196,2016-06-14T09:45:04Z,Охота с гончими (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия,ЖИВОПИСЬ,,12.8,16.5,,,"Стиль: Бумага на бумаге ?    Размеры: В. 12.8, Ш. 16.5 (в свету)",2320
5178,2016-06-14T09:45:02Z,"Автор: Дерегус Михаил Гордеевич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 20 век",ОТТИСК,,22,15,,,"Стиль: Гравюра на металле: офорт    Размеры: В. 22, Ш. 15 (доска ?)",254
5558,2016-06-14T09:45:07Z,Сошествие во ад / Воскресение (название изначальное)    Автор: Аноним (иконописец); Аноним (чеканщик)    Школа / Место издания: Россия,ИКОНА,,30,50,,,"Стиль: С окладом: Медь ?/ Латунь ?/ Другое ?, Желтый металл; Дерево поделочное    Размеры: В. 30, Ш. 50 (в окладе) / В. 50, Ш. 30 (в окладе)",2496
18919,2016-08-04T14:08:29Z,"Картина ""Мадонна с куропаткой"", Антонио ди Пуччи, темпера, картон, 164-1В0090",ЖИВОПИСЬ,Объект является культурной ценностью,54,32,,,,2320
10330,2016-06-14T09:46:13Z,"Акварель    Автор: Самокиш, Н. С.",ЖИВОПИСЬ,,13,8,,,"Размеры: В. 13.0, Ш. 8.0",2320
2514,2016-06-14T09:44:41Z,"Пейзаж с соснами (название придуманное)    Автор: Аноним (художник); Волков ? (приписано, художник)    Школа / Место издания: Россия ?",ЖИВОПИСЬ,,60,72,,,"Размеры: В. 60,  Ш. 72 (приблизительно) / В. 60,  Ш. 88 (без обрамления ?) / В. 68,  Ш. 88 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 462    Ссылка на каталоги / инвентари: Состояние: после реставрации (1997).  Автор: Волков ? из Акта 1997 , последние размеры из Списка Росизо, см. Источники.",2320
2342,2016-06-14T09:44:39Z,"Колхозный сторож (название придуманное)    Автор: Ахмаров Шамсудин Магомедович (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 4 четверть 20 век",ЖИВОПИСЬ,,30,33.5,,,"Размеры: В. 30, Ш. 33.5 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 135",2320
14560,2016-06-14T09:46:12Z,Село Широко    Автор: Похитонов И.П.,ЖИВОПИСЬ,,28.5,18,,,"Размеры: В. 28.5, Ш. 18.0",2320
2803,2016-06-14T09:44:45Z,Лесная речка (название придуманное)    Автор: Поленов Василий Дмитриевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 1 половина 20 век,ЖИВОПИСЬ,,40.5,30.5,,,"Стиль: Холст ?/ Хлопок ?/ Лен ?    Размеры: В. 40.5, Ш. 30.5 (без обрамления ?)",2320
2513,2016-06-14T09:44:42Z,Осенний лес (название придуманное)    Автор: Аноним (художник),ЖИВОПИСЬ,,10.5,17,,,"Размеры: В. 10.5, Ш. 17 (картон ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 459    Ссылка на каталоги / инвентари: Состояние: в реставрации (1995 с).",2320
1013,2016-06-14T09:44:28Z,Оттепель (название придуманное)    Автор: Калмыков Иван Леонидович (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век; 1 четверть 20 век,ЖИВОПИСЬ,,30,45,,,"Размеры: В. 30, Ш. 45 (без обрамления ?)    Ссылка на каталоги / инвентари: В источнике не содержатся сведения о дате/периоде, наличии подписи, надписей и состоянии.",2320
2915,2016-06-14T09:44:47Z,Усеченная глава Святого Пророка Иоанна Предтечи Крестителя (название последнее); Голова Иоанна Крестителя (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,29.5,25,,,"Размеры: В. 29.5, Ш. 25, Т. 2 (приблизительно)    Ссылка на каталоги / инвентари: В источнике не указана техника, требуется запрос.",2496
16599,2016-06-14T09:46:31Z,Картина    Автор: Кугач Ю.П.    Период оригинала: 50-70 гг. 20 века,ЖИВОПИСЬ,,60,80,,,"Размеры: В.60, Ш.80 см    Характер подписи: Выполнена красителем темного цвета",2320
3724,2016-06-14T09:44:55Z,Святитель иконный (название придуманное) ?    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,50,70,,,"Стиль: С окладом: Латунь ?/ Медь ?/ Серебро ?/ Сталь ?/ Белая жесть ?/ Другое ?    Размеры: В. 50, Ш. 70 (приблизительно) / В. 70, Ш. 60 (приблизительно)",2496
19011,2017-03-02T14:36:20Z,"Иконе ""Святой Апостол Фома"", 19 век, дерево, масло",ИКОНА,Объект является культурной ценностью,39,35,,,,2496
7595,2016-06-14T09:45:25Z,"Богоматерь Казанская (название придуманное); Казанская Божья Матерь (название старое)    Автор: Аноним (иконописец); Аноним (мастер, ювелир)    Школа / Место издания: Россия",ИКОНА,,35,20,,,"Стиль: С окладом/ризой: Серебро    Размеры: В. 35, Ш. 20 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, техника, требуется уточнение.",2496
2502,2016-06-14T09:44:43Z,Погребение Христа (название изначальное); Положение Христа во гроб (название употребляемое); Положение во гроб (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Италия ?; Бельгия / Фландрия    Период оригинала: 17 век,ЖИВОПИСЬ,,198,130,,,"Размеры: В. 198, Ш. 130 (доска ?) ? / В. 125, Ш. 85 (доска ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 408; ЧХИМ/2: № 12    Ссылка на каталоги / инвентари: Состояние: после реставрации (1961 после).  Последние размеры из Отчета, см. Источники.",2320
4449,2016-06-14T09:44:58Z,Сосны (название изначальное)    Автор: Аноним (художник)    Период оригинала: 19 век; 1 половина 20 век,ЖИВОПИСЬ,,30,70,,,"Размеры: В. 30, Ш. 70 (приблизительно) / В. 70, Ш. 30 (приблизительно)    Ссылка на каталоги / инвентари: В источнике: средних размеров.",2320
1933,2016-06-14T09:44:37Z,"Моление  (название изначальное, название в переводе);  Деисус со Святыми (название последнее)    В русском оригинале (переводе): Деисус (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век",ИКОНА,,82,38.5,,,"Размеры: В. 82, Ш. 38.5 (доска) ? / В. 38.5, Ш. 82 (доска) ?    Ссылка на каталоги / инвентари: В источнике не указаны персонажи.",2496
827,2016-06-14T09:44:24Z,"Хохломские мастерицы за работой (название придуманное)    Автор: Смирнова Раиса Алексеевна (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 3 четверть 20 век",ЖИВОПИСЬ,,9,12,,,"Размеры: В. 9, Ш. 12 / В. 12, Ш. 9    Характер подписи: Не место человека красит, а человек место (н.)    Ссылка на каталоги / инвентари: СПИСОК ГИМ, 1989: № 48",2320
5506,2016-06-14T09:44:15Z,Минин (название старое); Козьма Минин (название изначальное)    Автор: Русанов ? (художник) ?; Русанов Александр Андреевич (художник) ?; Русинов ? (художник) ?    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век ?,ЖИВОПИСЬ,,48,78,,,"Размеры: В. 48, Ш. 78 (приблизительно) / В. 48, Ш. 73 (без обрамления ?) / В. 52, Ш. 82 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 111    Ссылка на каталоги / инвентари: Состояние: повреждена в годы ВОВ, после реставрации на месте (1961).  Последние размеры из ЧГК, Отчета , см. Источники.",2320
5062,2016-06-14T09:45:04Z,Костер под скалой (название придуманное)    Автор: Медокс ? (художник)    Школа / Место издания: Россия ?,РИСУНОК,,44.5,54.2,,,"Стиль: Рисунок акварелью; Бумага на Картоне    Размеры: В. 44.5, Ш. 54.2 (лист ?, картон ?)",142
18274,2016-06-14T09:46:42Z,"Автор: Грохар Иван (Grohar Ivan), словенский художник, годы жизни: 1867 - 1911 гг.",ЖИВОПИСЬ,,31,25,,,"Размеры: В. 31, Ш. 25",2320
3785,2016-06-14T09:44:53Z,Казанская Богородица (название употребляемое); Богоматерь Казанская  (название придуманное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия,ИКОНА,,20,20,,,"Стиль: С окладом: Латунь ?/ Медь ?/ Серебро ?/ Сталь ?/ Белая жесть ? Другое ?; Квадрат ?    Размеры: В. 20, Ш. 20 (приблизительно)",2496
9087,2016-06-14T09:45:35Z,Качели    Автор: Ульянов Николай Павлович,ЖИВОПИСЬ,,,109,,,"Размеры: B. 96, Ш. 109    Инвентарный номер: Инв. №17. Старый инв. №166 по ИК ВКМ",2320
3203,2016-06-14T09:44:49Z,"Лик Христа Спасителя (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 20 век (киот ?)",ИКОНА,,40,30,,,"Стиль: Без оклада/ризы/басмы ?; Дерево поделочное    Размеры: В. 40, Ш. 30 (футляр, киот ?)",2496
19014,2017-03-02T14:36:20Z,"Икона ""Благовещение"", 19 век, дерево, масло",ИКОНА,Объект является культурной ценностью,29,21,,,,2496
21046,2019-03-11T12:30:53Z,"Бум., акрил 180Х250, 2007 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,180,250,,,,2320
7770,2016-06-14T09:45:26Z,"Владычица Владимирская (название старое); Богоматерь Владимирская  (название придуманное); Сладколобзающая / Умиление (название изначальное) ; Богоматерь Умиление Владимирская (название последнее)    В русском оригинале (переводе): Гликофилуса / Елеуса (греческий, название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия",ИКОНА,,18,25,,,"Стиль: Дерево ?; С окладом ?/ С басмой ?: Медь ?/ Другое ?, Желтый металл    Размеры: В. 18, Ш. 25 (в окладе ?) / В. 25, Ш. 18 (в окладе ?)    Ссылка на каталоги / инвентари: Состояние: трещина посередине сверух вниз.  В источнике не указаны датировка, материал, техника, требуется уточнение.",2496
7339,2016-06-14T09:45:25Z,Святой апостол Петр и Павел (название употребляемое); Святой Апостол Петр и Святой Апостол Павел (название последнее)    Автор: Аноним (художник)    Школа / Место издания: Россия ?,ИКОНА,,40,80,,,"Размеры: В. 40, Ш. 80 (без обрамления ?) / В. 80, Ш. 40 (без обрамления ?)",2496
5361,2016-06-14T09:45:05Z,Чудо Георгия о змие (название изначальное); Георгий Победоносец (название придуманное); Чудо Георгия Победоносца о змие (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,27,30,,,"Стиль: Золочение: сусальное золото; Дерево поделочное    Размеры: В. 27, Ш. 30 (доска) / В. 30, Ш. 27 (доска)",2496
5120,2016-06-14T09:45:03Z,"Чухонский парень и девка (название придуманное)    Автор: Тимм Василий Федорович (литограф, художник ?)    Школа / Место издания: Россия, Германия ?    Период оригинала: 2 половина 19 век",ОТТИСК,,44.8,30.5,,,"Размеры: В. 44.8, Ш. 30.5 (лист ?)",254
18470,2016-06-14T09:46:41Z,"Святые апостолы Петр и Павел    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 16 век, 17 век, 18 век, 19 век (?)",ИКОНА,,54,47,,,"Стиль: старинного письма    Размеры: В. 54, Ш. 47,    Ссылка на каталоги / инвентари: Без особых примет",2496
4237,2016-06-14T09:44:56Z,Болото (название употребляемое)    Автор: Менк ? (художник); Менк Владимир Карлович (художник) ?    Школа / Место издания: Россия ?; Западная Европа ?    Период оригинала: 2 половина 19 век ?; 1 четверть 20 век ?,ЖИВОПИСЬ,,42,62,,,"Размеры: В. 42, Ш. 62 (приблизительно) /  В. 62, Ш. 42 (приблизительно)",2320
2243,2016-06-14T09:44:38Z,Туман в горах (название придуманное)    Автор: Григорьянц Арнольд Григорьевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,78,94,,,"Размеры: В. 78, Ш. 94 (приблизительно,без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 159",2320
5931,2016-06-14T09:44:30Z,"Руслан и Людмила (название изначальное, название цикла/серии); Руслан и Людмила и Черномор (название последнее, название сцены)    Автор: Парилов Б.Н. (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 4 четверть 20 век",ЖИВОПИСЬ,,4,7.5,,,"Стиль: Овал: крышка, живописная сцена; Черный: фон, Красный: конь под Русланом; Зеленый: сарафан, Красный: кокошник на Людмиле    Размеры: В. 4, Ш. 7.5 (крышка) / В. 7.5, Ш. 4 (крышка); В. 4 (коробка)    Характер подписи: Б.Парилов (золотом)    Характер подписи: Палех. 1979 г. (П. золотом, рука автора); [Инв. № 4248] (внутри, О. крышки ?)    Ссылка на каталоги / инвентари: В источнике: крышка съемная; не указано точно место надписи (инвентарного номера), требуется уточнение.",2320
21021,2019-03-11T09:43:34Z,"Крафт, акрил, 200х300, 2008г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,200,300,,,,2320
1994,2016-06-14T09:44:37Z,Разлив (название придуманное)    Автор: Зверьков Ефрем Иванович (художник)    Школа / Место издания: Россия    Период оригинала: 3 четверть 20 век; 2 половина 20 век,ЖИВОПИСЬ,,60,90,,,"Размеры: В. 60, Ш. 90 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 532 (527 п.ф.)",2320
38,2016-06-14T09:44:14Z,Лес (название употребляемое); Летний лесной пейзаж (название последнее)    Автор: Шишкин Иван Иванович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век,ЖИВОПИСЬ,,18.5,12.8,,,"Стиль: Прямоугольник вертикальный    Размеры: В. 18.5, Ш. 12.8 (картон ?, живописная поверхность ?); В. 18, Ш. 12 (картон ?, живописная поверхность ?);    Ссылка на каталоги / инвентари: В источнике информации не содержатся данные о  период/ дате, цветах, подробности изображения,  наличии  подписи, надписей .",2320
6218,2016-06-14T09:45:19Z,Житие Серафима Саровского (название употребляемое); Святой Серафим Саровский с житием (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,112,76,,,"Размеры: В. 112, Ш. 76 (доска)",2496
2875,2016-06-14T09:44:27Z,Императрица Александра Федоровна (название изначальное)    Автор: ? (с оригинала); ? (литограф)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ОТТИСК,,32.3,23.7,,,"Стиль: Литография: многокрасочная, олеография; Основа: металл Желтый, рамка    Размеры: В. 32.3, Ш. 23.7 (в обрамлении)",254
9160,2016-06-14T09:45:35Z,Пейзаж    Автор: Истомин Константин Николаевич,ЖИВОПИСЬ,,,71,,,"Размеры: B. 61, Ш. 71    Инвентарный номер: Инв. №75. Инв. №766 и №1068 по ИК ВКМ",2320
19094,2017-07-17T13:01:35Z,"Картина Ю.Ю. Клевер ""Зимний закат у пристани"", холст, масло, 1892 г.",ЖИВОПИСЬ,Объект является культурной ценностью,48.3,79.7,,,"Справа внизу - подпись и дата: ""Юлiй Клеверъ.92""",2320
2213,2016-06-14T09:44:40Z,"Портрет школьника (название придуманное)    Автор: Идрисов Дадан Гиланиевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,43,58,,,"Размеры: В. 43, Ш. 58 (картон ?) ? / В. 143, Ш. 58 (картон ?) ? / В. 73, Ш. 58 (картон ?) ?    Ссылка на каталоги / инвентари: ЧГОМ: № 231    Ссылка на каталоги / инвентари: Фото: Предмет 5.  В истточнике размер высоты запечатан (13/43/143/73)",2320
3643,2016-06-14T09:44:53Z,Иоанн Пророк (название изначальное); Иоанн Креститель (название употребляемое);  Ангел пустыни (название придуманное);    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,40,30,,,"Размеры: В. 40, Ш. 30 (приблизительно) / В. 30, Ш. 40 (приблизительно)",2496
5060,2016-06-14T09:45:04Z,"Портрет И.Е. Цветкова (название изначальное); Иван Евменьевич Цветков (название предполагаемое)    Автор: Матэ Василий Васильевич (гравер, художник ?)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век ?; 1 четверть 20 век ?",ОТТИСК,,38,26.3,,,"Стиль: Гравюра на металле: офорт    Размеры: В. 38, Ш. 26.3 (лист ?); В. 23.9, Ш. 14.4 (доска ?)    Ссылка на каталоги / инвентари: Фото: дается для идентификации личности.",254
2152,2016-06-14T09:44:41Z,Трудная зима (название придуманное)    Автор: Мордовин Валентин Кириллович (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 20 век; 2 половина 20 век,ЖИВОПИСЬ,,40,79.5,,,"Размеры: В. 40, Ш. 79.5 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 20    Ссылка на каталоги / инвентари: Фото: Предмет 7.",2320
4473,2016-06-14T09:44:59Z,"Божьей Матери Знамение Курское (название придуманное); Богоматерь Знамение (название изначальное); Богоматерь Знамение Курская - Коренная (название последнее)    В русском оригинале (переводе): Панагия (греческий, название изначальное)    Автор: Аноним (иконописец); Аноним (ювелир)    Школа / Место издания: Россия    Период оригинала: середина 19 век; 2 половина 19 век; 4 четверть 19 век",ИКОНА,,33,27,,,"Размеры: В. 33, Ш. 27 (в окладе ?)",2496
5630,2016-06-14T09:45:12Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,35,27,,,"Размеры: В. 35, Ш. 27 (доска)",2496
5152,2016-06-14T09:45:02Z,Портрет скульптора М.Г. Манизера (название изначальное)    Автор: Верейский Георгий Семенович (художник); ? (литограф)    Школа / Место издания: Россия    Период оригинала: 1 половина 20 век,ОТТИСК,,49.1,66.5,,,"Размеры: В. 49.1, Ш. 66.5 (лист ?); В. 32.5, Ш. 66 (доска ?)",254
4844,2016-06-14T09:45:03Z,Воскресение и 12 праздников (название употребляемое); Сошествие во ад / Воскресение Христово и Праздники (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,75,55,,,"Размеры: В. 75, Ш. 55 (доска)",2496
4516,2016-06-14T09:44:59Z,Женщина с ребенком (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия ?,ЖИВОПИСЬ,,40,45,,,"Стиль: Дерево поделочное    Размеры: В. 40, Ш. 45 (доска)",2320
4436,2016-06-14T09:44:59Z,Алхин - Юрт (название изначальное)    Автор: Айвазовский Иван Константинович (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век; 2 половина 19 век,ЖИВОПИСЬ,,132,160,,,"Размеры: В. 132, Ш. 160 (без обрамления ?)",2320
