name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Большешиинская сельская библиотека – филиал № 49,"Респ Татарстан,р-н Мамадышский,с Большая Шия,ул Давыдова,д 43А",51.3267824943733,55.8935371853883,"В 1955 году в избе пожарной охраны была открыта библиотека для населения. Заведующим был Самуткин Илья Васильевич, фронтовик Великой Отечественной войны. Хотя жизнь в деревне была очень тяжёлая, жители деревни тянулись в библиотеку. Библиотека получала журналы: «Пачемыш» (на марийском языке), «Крокодил», «Огонёк», газеты «Труд», «Правда». Илья Васильевич часто выступал с лекциями на колхозных собраниях. Так он проработал до 1979 года. Библиотеку перевели в новое здание. Книжный фонд составляет 7 852 экземпляра, читателей – 236. В библиотеке широко пропагандируется художественная литература. К юбилеям писателей оформляются книжные выставки, стенды, выпускаются стенгазеты, проводятся библиографические обзоры, конкурсы чтецов, рисунков, литературно-музыкальные вечера. Сельский филиал оказывает услуги широкой аудитории, стремится соответствовать ожиданиям сельчан, является центром общественной и культурной жизни жителей села.",2021-04-23T05:49:15Z,2023-03-01T13:32:31Z,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,10:00:00,21:30:00,19:00:00,21:30:00,,
Бетьковская сельская библиотека,"Респ Татарстан,р-н Рыбно-Слободский,с Бетьки,ул Мира,д 2",50.181661,55.51983,"Бетьковская сельская библиотека создана в 1954 году. Фонд насчитывает 4 830 экземпляров книг, читатели – 196 человек. Библиотека тесно работает с сельским Домом культуры, фельдшерско-акушерским пунктом, местным самоуправлением. В зону обслуживания входят деревни Малый Атмас и Дикое Поле. При библиотеке действует клуб для пожилых людей «Душою молоды», направленный на изучение русских традиций. Организуются литературно-музыкальные вечера, викторины, беседы. В течение года действуют выставки к основным знаменательным датам, выставки новых книг и книг-юбиляров. Вниманию читателей представлены красочные периодические издания для детей и взрослых.",2021-04-09T07:19:00Z,2023-08-22T06:45:12Z,08:00:00,14:00:00,,,08:00:00,14:00:00,,,08:00:00,14:00:00,,,,
"Утар-Атынская сельская библиотека, филиал № 46","Респ Татарстан,р-н Арский,с Утар-Аты,ул Кооперативная,д 22",49.665058,56.15256,"В 1983 году в селе Утар-Аты был открыт большой двухэтажный Дом культуры. На его втором этаже была открыта библиотека. До этого в селе Утар-Аты была передвижная библиотека. Библиотекарем начала работать Нагимова Сария Рашитовна. Она работала в этой библиотеке до 1988 года. В 1989–1998 годах библиотекарем работали Абдуллина Нурия, Равилова Лилия.С 1 сентября 1998 года библиотекарем стала Минуллина Фардия Фаруковна. На сегодняшний день библиотека имеет фонд объемом 6 807 экземпляров, 500 читателей. Сегодня библиотеки выполняют не только информационную функцию, но становятся душой и сердцем местного сообщества. Основная масса посетителей – дети, школьники, молодежь. В центре внимания работы – патриотическое воспитание, возрождение духовной культуры и традиций; экологическое просвещение; организация досуговой и краеведческой деятельности.",2021-05-25T20:58:12Z,2023-02-22T11:03:17Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,09:00:00,16:00:00,10:00:00,12:00:00,19:00:00,21:00:00,,
Городищенская сельская библиотека – филиал № 6,"Респ Татарстан,р-н Дрожжановский,с Городище,ул Клубная,д 6А",47.52484,54.579136,"Городищенская сельская библиотека открылась в 1930 году. В 1971 году ее перевели в новый Дом культуры. Основные направления деятельности: эстетическое воспитание молодежи, краеведение, организация досуга и повышение информационной культуры населения. Книжный фонд насчитывает 10 500 единиц хранения. Регулярно он пополняется множеством книг и брошюр, выписываются разные газеты и журналы. В зоне обслуживания проживают 850 человек. В библиотеке имеется компьютер, читателям предоставляется доступ к сети Интернет. Площадь помещения – 54 кв. м. Работают клубы по интересам «Юный книголюб» и «Умелые ручки» (для взрослых и детей).",2021-04-18T10:37:27Z,2023-02-22T11:39:13Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,09:00:00,14:00:00,,
Сокольская сельская библиотека-филиал № 27,"Респ Татарстан,р-н Мамадышский,с Соколка,ул Школьная,зд 3А",51.5066625095495,55.545501859572,"Свою историю Сокольская сельская библиотека начала в поселке Ново-Закамском в 1968 году в деревянном здании с печным отоплением. Первым библиотекарем была Анна Сухих. В 1994 году библиотека была переведена в село Соколка. Фонд насчитывал 3 815 книг, библиотеку посещали 527 читателей. С 2017 года библиотека расположена в здании сельского клуба. На 1 января 2021 года фонд составил 4 014 единиц, число читателей – 509. Библиотека оснащена оргтехникой и выходом в интернет. Сокольская сельская библиотека ведет работу с различными категориями населения, поддерживает связь с детским садом, школой и другими учреждениями, является центром общественной и культурной жизни жителей села.",2021-04-23T05:56:30Z,2023-03-01T12:09:57Z,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,18:00:00,20:45:00,,
"Альметьевская детская библиотека, филиал № 7","Респ Татарстан,р-н Альметьевский,г Альметьевск,ул Ризы Фахретдина,д 28",52.317514,54.904654,"Городская детская библиотека – филиал № 7 была создана в 1953 году. На сегодняшний день ее фонд насчитывает 23 000 экземпляров книг и аудиовизуальных материалов по всем отраслям знания. Им пользуются 4 420 читателей. Библиотека удостоена призовых мест в республиканских конкурсах «Детский библиотекарь – 2004», «Детская библиотека – 2005», «Детский библиотекарь – 2009», «Детский библиотекарь – 2010».В 2015 году библиотека стала обладательницей гранта Правительства РТ для поддержки проектов творческих коллективов муниципальных учреждений культуры и искусства в номинации «Библиотечное дело». За проекты «Пять лучших книг по патриотическому воспитанию детей и подростков» и «Мой папа – защитник Отечества» она получила благодарственное письмо от военного комиссариата Республики Татарстан.",2016-04-05T11:43:52Z,2023-08-28T12:05:17Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Буралинская сельская библиотека,"Респ Татарстан,р-н Азнакаевский,с Буралы,ул Октябрьская,д 34",52.835078,55.076556,"Впервые в селе Буралы изба-читальня открылась в 1930 году. С 1986 по 1997 год библиотека находилась на территории школы, где много лет усердно трудилась заслуженный ветеран труда Сакина Мифтахова.Сегодня количество зарегистрированных пользователей – 210 человек. Общий фонд насчитывает 5 594 документа, из них на татарском языке – 3 829 экземпляров. Также имеется 24 документа в специальных форматах для слепых и слабовидящих и 5 электронных документов на съемных носителях. В библиотеке есть персональный компьютер и МФУ. Библиотека является центром притяжения и просвещения как детей и молодежи, так и взрослого населения, где они знакомятся с новыми изданиями, получают актуальную информацию о происходящих в республике событиях и конкурсах. Особое внимание уделяется обучению детей выразительному чтению и выступлениям перед публикой. Односельчанам пожилого возраста книги доставляют на дом.",2021-05-02T08:31:39Z,2023-08-29T14:46:34Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
"Бикбуловская сельская библиотека, филиал № 3","Респ Татарстан,р-н Мензелинский,с Бикбулово,ул Ленина,д 54",53.441621,55.652801,"Библиотека расположена в здании сельского совета. Читатели – 420 человек, из них дети – 8 человек. Фонд библиотеки насчитывает более 15 000 экземпляров, книговыдача – 7 140 экземпляров. Посещений за год – более 5 000. Проведено 85 мероприятий, из них в библиотеке – 65. Имеется 2 компьютера и доступ к интернету. Библиотека ведет работу клубов по интересам: для взрослых – «В единстве – сила» («Бердәмлектә – көч»), для детей – «В стране сказок» («Әкиятләр илендә»). Детей в селе мало, но работа клуба ведется регулярно. Взрослое население тянется к культуре. Жители с удовольствием принимают активное участие во всех проводимых мероприятиях. В 2020 году библиотека выиграла грант в номинации «Духовность и культура». При библиотеке действует музей «Село богатырей» («Батырлар төбәге»). Создан музей афганцев, где проводятся региональные встречи с афганцами со всего Татарстана.",2021-04-16T08:49:04Z,2023-02-09T09:15:27Z,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,,
Бугульминская центральная детская библиотека,"Респ Татарстан,р-н Бугульминский,г Бугульма,ул Октябрьская,д 10",52.796666,54.541401,"Центральная детская библиотека была основана в 1936 году. До этого в Бугульме существовал только детский отдел районной библиотеки. В годы Великой Отечественной войны библиотеку перевели в здание городской библиотеки, где до 14 часов обслуживали детей, а с 15 часов – взрослых. В эти годы библиотека обслуживала кроме местных читателей тысячи эвакуированных детей. В январе 1948 года Горсовет предоставил детской библиотеке отдельное помещение. В 1976 году библиотека получила новое помещение на улице Октябрьской, 10, где находится по настоящее время. На сегодняшний день фонд включает 50 118 экз. книг, число читателей – 6 787.Работа библиотеки в течение многих лет носит творческий и новаторский характер, служит примером для других филиалов системы. Центральная детская библиотека сегодня не только информационный, но и досуговый центр.",2016-11-11T11:09:47Z,2023-01-30T13:40:45Z,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,,
Центральная детская библиотека пгт Алексеевское,"Респ Татарстан,р-н Алексеевский,пгт Алексеевское,ул Казакова,влд 12",50.108431,55.30254,"В Центральной детской библиотеке пгт Алексеевское созданы комфортные условия для читателей, чтобы им хотелось прийти сюда ради общения, посидеть в читальном зале, полистать периодику, выбрать книгу на дом или поработать за компьютером. Своими силами библиотекари создали в помещении уют: оформили его цветами, оборудовали читальный зал с игрушками и развивающими настольными играми для маленьких детей. Бренд библиотеки – Кот Ученый, который сидит на дубе с золотой цепью. Этот маленький оазис очень нравится как детям, так и взрослым. Это сказочная фотозона, где читателями сделано уже очень много фотографий. Министерство культуры выделило средства на детскую мебель. Стеллажи в виде паровозика, кораблика, теремка, замка и стол-ромашка делают интерьер библиотеки привлекательным. Некоторая мебель, например диванчик-медвежонок, была подарена одной из сотрудниц библиотеки, а ковер и большие мягкие игрушки создали для читателей домашнюю атмосферу. Каждая книжная выставка оформлена с любовью и выдумкой, чтобы дети обратили на нее внимание и им захотелось взять книгу и почитать. Стенд «Друзьям книги – информация» постоянно обновляется важными объявлениями для читателей о предстоящих конкурсах, мероприятиях, достижениях и победителях конкурсов. Здесь же представлена разнообразная информация о детской библиотеке: имена сотрудников, адрес, телефон, часы работы и фотоотчет.",2021-04-28T12:13:08Z,2023-06-16T12:17:30Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,15:00:00,,
