country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Sweden,1928,15527,GANDARVE 1928 2,14,161,176,57.1958,18.3913,"14 denarii part of a hoard found on the same field like GANDARVE 1927, 1928, 1928-1931: Vespasian (Domitian Caesar) - Marcus Aurelius (Faustina II) (AD 161-175); silver weight: 22.67 g (8 coins).","Gotlands Fornsal, Visby, Finland (8 coins)",II century
Germany,1878,8187,BLIESEN,4,140,144,49.496,7.111,Towards the end of October 1878 three aurei were discovered in Bliesen between the Church of St. Remigius and the Rhine road. These date from Vespasian to Antoninus Pius. The coins are now in the collection of the Munzkabinett im Rheinischen Landesmuseum. A fourth aureus in the possession of this museum has been associated with the Bliesen hoard. It dates to the reign of Vespasian (72/3) and was acquired from the Bliesen area.,"Rheinisches Landesmuseum, Trier, Germany (inv.nos. 864-866)",II century
Croatia,1966,5395,SVETA MARIJA,5,151,161,46.3325,16.7432,"5 denarii from Vespasian (Domitian) to Antoninus Pius (M. Aurelius). Part of a larger hoard, details unknown.",Varaždin Town Museum,II century
Sweden,1873,15601,SUDERGARDA,2,145,175,57.809651,18.526683,"2 denarii: Trajan, Antoninus Pius/Marcus Aurelius (Faustina II).","Swedish History Museum, Stockholm (inv.no. 5071)",II century
Ukraine,1865,18140,SARNKI GORNYIE,29,180,192,49.175321543768,24.718091378671,Unknown originally number of coins found with a ceramic vessel. Only 29 denarii were documented: Hadrian - Commodus (AD 180-19922).,NA,II century
Bulgaria,1980,10310,TSAREV DOL,5000,138,161,43.9648,26.7309,About 5000 denarii: Republic - Antoninus Pius (AD 138-161).,NA,II century
Slovenia,1962,8111,PTUJ 1962 - VIČAVA,80,134,138,46.425,15.861,"Over 100 silver and bronze coins. 80 pieces were recovered: 1 denarius, 67 sestertii, 12 dupondii, 1 As: Vespasianus - Hadrian (AD 134-138).","Pokrajinski muzej, Ptuj, Slovenia (80 coins)",II century
Belgium,1894,6164,MARILLES,200,161,180,50.707,4.953,(200) 41 sestertii: Domitian - Marcus Aurelius (AD 161-180),Musées royaux des Beaux-Arts de Belgique (41 coins),II century
France,1867,6974,PARIS VIE (QUARTIER ODÉON) 1867,66,195,196,48.846,2.337,The hoard comprised 66 sestertii from Domitian to Septimius Severus with a tpq of AD 195 to 196. It was found with a small statue of Mercury.,NA,II century
Romania,1937,16255,PARAVA 1937,270,183,184,46.3097,26.9822,270 denarii found with a ceramic vessel: Nero - Commodus (AD 183-184).,"National History Museum, Bucharest, Romania (inv.nos. 182811-183080)",II century
Poland,2005,13683,ŁANIEWO,2,185,185,54.098294,20.446941,"Two denarii found on a field: Antoninus Pius, Commodus (AD 185).",Private collection,II century
"England, United Kingdom",2013,14562,CHURCHSTOW,16,161,176,50.290598,-3.8263201,Treasure numbers associated with this hoard: 2013 T096. Other PAS records associated with this hoard: DEV-269707,NA,II century
Poland,1909,13438,IWNO,63,180,192,52.4039,17.2718,Unknown initial number of denarii. Sixty-three coins were seen in the collection of the Friends of sciences Society Collection in Poznań: Vespasian - Commodus (AD 180-192).,"Friends of sciences Society Collection, Poznań, Poland (63 coins)",II century
"Israel, Palestinian Territories",1995,8172,KHIRBET BADD 'ISA 1995-1997 A,44,117,138,31.931,35.042,The hoard comprised 44 coins dated between the 4th-3rd century BCE and the reign of Hadrian (AD 117-138).,NA,II century
Bulgaria,1935,10099,SMIRNENSKI 1935,11,138,161,43.6291,23.0311,Unknown quantity of silver and bronze coins found in a copper vessel. 11 coins in the History Museum in Lom: Trajan - Antoninus Pius (AD 138-161).,"History Museum, Lom Bulgaria; (11 coins)",II century
France,1764,5937,NANTES 1764,81,117,138,47.219,-1.551,"The hoard comprised a large number of Roman coins which were shared out between the finders. Fournier compiled a list, suggesting that 39 were of Nerva (and Trajan?) and 42 of Hadrian.",NA,II century
Bulgaria,1940,10110,MIZIA,50,161,180,43.687,23.853,50 denarii found in a ceramic vessel: Vespasian - Commodus (AD 180-192).,NA,II century
Sweden,1843,15611,GOTLAND 1843 - UNKNOWN FINDSPOT,15,192,192,57.506233,18.450175,"Originally 16 denarii, 15 preserved: Domitian - Septimius Severus(AD 193-211); silver weight: 42.63 g. (15 coins).","Swedish History Museum, Stockholm (inv.no. 1092)",II century
Romania,1980,16280,HOMICENI 1980-1987,666,140,140,47.017521,26.65374,"666 coins: 665 denarii, 1 drachm: Nero – Antoninus Pius (AD 140).",NA,II century
Italy,1970,13870,MACERATA FELTRIA,38,180,182,43.803108,12.442751,38 bronze coins found in a small sewer found as one block: Vespasian - Commodus (AD,"Museo Archeologico Nazionale, Ancona, Italy (inv.nos. 8957 /30869; 8961/30873; 8963/30875-8964/30876; 8971/30883-9004/30916)",II century
France,1791,5859,SAINTE-JAMME-SUR-SARTHE,808,196,197,48.148,0.167,"The hoard comprised a ceramic vessel containing 840 well-preserved sestertii, of which 808 were identified by Auvray. The composition of this hoard varies slightly in lists compiled by Ledru and Cauvin. L'annuaire l'An VIII mentions coins of Septimius Severus and of Caracalla from the same parish. It is possible that these were also a part of the hoard, although they have not been added to the database record.",NA,II century
Greece,1987,6891,SEVASTI 1987 GRAVE 5,14,169,180,40.359,22.544,"14 coins ranging from Trajan to Marcus Aurelius (1 denarius of Trajan; 11 provincial coins: Dium, Koinon of Macedonia, Stobi; 2 uncertain), found in grave 5 in Sevasti.","Archaeological museum, Thessaloniki",II century
Portugal,1936,17584,VALE DE SAN PEDRO,70,117,138,41.9061,-7.8977,70 denarii found with a ceramic vessel: Augustus - Hadrian.,NA,II century
Czech Republic,2002,19995,RATENICE 2002-2003,6,138,161,50.092361,15.059173,Group of six denarii found on the same area of an ancient settlement (?): Mark Antony - Antoninus Pius (AD 138-161/post). Similar structure with RATENICE 2002,"Private collection (acc. nos. PS 61, 97/2002)",II century
Sweden,1895,15590,SKOTA,3,161,180,57.308191,18.360171,"Three denarii found on a field: Trajan 1, Lucilla 1, Faustina II/Lucilla 1","Swedish History Museum, Stockholm (inv.no. 9909)",II century
"Scotland, United Kingdom",1986,1800,NEWSTEAD 1986,4,103,111,55.597622,-2.6998004,"A hoard of four denarii (2 Domitian and 2 Trajan) was found during field-walking in the South Annexe of the fort at Newstead. The coins were recovered in a little roll, with possible traces of a copper/bronze container.",NA,II century
Germany,1900,8156,REGENSBURG  1900 ALUMNEUM,8,144,144,49.0185,12.0923,"During the construction of the protestant Alumneum (Gesandtstraße) in 1900, remains of a hypocaust system were found. Within the debris a group of 8 coins - 7 aurei and 1 denarius - were recovered, ranging from Nero to Antoninus Pius. They might have been stored in a wooden box or leather bag. The hoard's deposition is conjectured to have been linked to the Marcomannic Wars.",NA,II century
Poland,2006,13657,GDAŃSK CHEŁM,2,161,161,54.339952,18.619396,"Two denarii found on a field by chance: Antoninus Pius, Marcus Aurelius for Antoninus Pius (Divus).",Private collection,II century
Algeria,1953,4855,AÏN TEMOUCHENT 1953,13,192,192,35.3,-1.14,The hoard comprised 13 sestertii from Trajan to Commodus.,NA,II century
Poland,1942,13428,GNOJNO-PIASKI,3,139,139,50.601386,20.849637,"Large hoard of Roman denarii found in two ceramic vessels. Only 3 have provided some information on the issuers: Trajan 2, Antoninus Pius (Marcus Aurelius caesar) 1.",2 coins in private collectionin 1958; lost,II century
Ukraine,1902,3005,ROGINTSY,150,193,193,50.857199801433,33.354665993542,"A hoard of 150 denarii found in a ceramic vessel, covered by another ceramic vessel: Trajan - Septimius Severus (AD 193).","University Museum, Kyiv, Ukraine (112 coins)",II century
"England, United Kingdom",2008,14956,OSWESTRY AREA II,23,161,176,52.863042,-3.0263448,"100 denarii found in June 2008 (Oswestry Area I), followed by a further 23 denarii found in September 2008 (Oswestry Area II), both up to Marcus Aurelius. These were regarded as two separate groups, even if the date range is similar.",NA,II century
Bulgaria,1968,10104,VRATSA 1968,38,180,192,43.2102375,23.5528803,"Unknown number of antoniniani, among, those of Aurelian and Severina.","Regional History Museum, Vratsa, Bulgaria; inv.nos. M III 6197-6234 (38 coins)",II century
"Scotland, United Kingdom",1851,1124,PORTMOAK,600,196,197,56.1926,-3.3117,"Upwards of 600 Roman denarii were found in 1851 in a field that was formerly a deep bog. The coins were all lying close together as if they had been enclosd in a bag. Also found at the same spot were an iron sword and an imperfect silver ornament thought to have been the crest of a helmet. A detailed account of 104 coins is given in 1852 and a further 26, found in a moss at Kirkness (Kinross) in 1851, were reported in 1934 and published in 1939. Coins range from Mark Antony to Septimius Severus.","NMAS, Edinburgh (part: 49 denarii)",II century
Romania,1992,16346,MIRCEȘTI,918,193,194,47.065591,26.84568,"918 silver coins found with a ceramic vessel: 916 denarii, 1 drachm, 1mitation denarius: Nero – Septimius Severus (AD 193-194).","Museum Complex Iași, Romania (inv.no. Tz/XXV/1-917 (15219)",II century
Poland,1891,13444,JEŻÓW,100,145,161,51.813265,19.968837,"Around 100 denarii, among them, one of Antoninus Pius for Faustina II. No further details.",NA,II century
Germany,1899,16998,MARKÖBEL 1899 (?),44,165,166,50.22269,8.98415,"In 1900 the Hanauer museum acquired 44 denarii from an antique dealer in Büdingen, which obviously belonged to a find. The coins were supposedly found in 1899 in Marköbel during the construction of a house. The coins are today no longer present in the Hanauer museum. Coins range from Nero to Marcus Aurelius (Lucius Verus).",NA,II century
Hungary,1925,5233,TISZANAGYRÉV,62,134,138,46.946,20.144,62 denarii: Nero - Hadrian (AD 134-138).,"Magyar Nemzeti Múzeum, Budapest, in 1925",II century
Romania,1964,16308,VIIȘOARA 1964,10,163,164,44.228878,24.111695,"Unknown originally number of coins. 10 denarii entered the collection of the Center for the Social Sciences in Craiova: Vitellius 1, Domitian 1, Trajan 1, Hadrian 1, Antoninus Pius 2, Antoninus Pius (Diva Faustina I) 1, Antoninus Pius (Marcus Aurelius Caesar) 2, Marcus Aurelius (Lucius Verus) 1.","Center for the Social Sciences, Craiova, Romania",II century
Sweden,1867,15606,TUNA,2,175,180,57.452731,18.405704,"2 denarii: Titus, Marcus Aurelius (Diva Faustina II); silver weight: 4.80 g. Together were found: loop of gold bracteate, 2 gold bands, 3 bronze pins, bronze sword (in miniature), 1 small bronze ring, various bronze fragments.","Swedish History Museum, Stockholm (inv.no. 3740)",II century
Poland,1909,13458,KRUSZWICA,11,180,192,52.674167,18.326389,Unknown initial number of denarii. 11 coins provide information on the issuers: Hadrian - Commodus (AD 180-192).,Lost,II century
Ukraine,1964,18227,STARA ROMANOVKA,304,194,195,50.565,27.7606,Unknown originally number of denarii found with a ceramic vessel. 304 coins were recovered together with the vessel's sherds: Vespasian - Septimius Severus (AD 194-195).,"Local museum, Zhitomir, Ukraine",II century
"Israel, Palestinian Territories",1997,8179,KHIRBET 'ATUS,22,132,136,32.263689776628,35.437496713421,The hoard comprised 22 denarii overstruck by the Bar Kokhba administration (AD 132-136).,NA,II century
Ukraine,1846,18281,KRASEYEV,2281,180,192,49.056716421455,25.027127813983,"A large hoard of 2,218 coins: Vespasian - Commodus. No further information.",Lost,II century
France,1848,5785,MONTAURE,2,163,164,49.234748,1.087379,The hoard comprised a small iron safe containing two aureii and a variety of jewellery.,"Musée des Antiquités de Rouen, France",II century
France,1682,5660,ARQUES-LA-BATAILLE,500,180,192,49.88,1.125,The hoard comprised 'more than 500 coins of uncertain denomination and type' but including issues from Vespasian to Commodus (AD 180-192).,NA,II century
Hungary,1915,2845,GYÖR,865,137,138,47.68,17.65,"865 coins: 29 aurei, 833 denarii: Republic - Hadrian (AD 137-138)",NA,II century
Turkey,1977,20969,ERYTHRAI,13,193,194,38.382841626675,26.480602543243,"13 silver coins: 10 denari, 3 cistophori: Domitian - Septimius Severus (AD 193-194). Found with traces of a textile bag.",NA,II century
France,1965,13587,GARONNE,3997,159,161,44.8871,-0.5356,"3,997 bronze coins recovered from a shipwreck on the bottom of the Garonne river. The coins were recovered in two stages: 939 in 1965, 3,058 in 1970. In total: 3,663 sestertii, 270 dupondii, 33 asses, 31 dupondii/asses: Claudius I - Antoninus Pius (159-161).","Musée d'Aquitaine, Bordeaux, France",II century
Romania,1980,16278,CRIVĂȚ,480,155,156,44.756005,25.925934,480 denarii: Republic – Antoninus Pius (Marcus Aurelius Caesar) (AD 155-156).,"Town museum, Târgoviște, Romania",II century
Germany,1836,17363,GÜNSTEDT,230,193,197,51.221634,11.081359,"A hoard of denarii, found in an earthenware container, together with three silver bracelets, during the construction of the road from Kindelbrück to Weißensee, under an area of arable land. The content of the hoard was dispersed, but it could have amounted to more than 230 denarii.",NA,II century
Algeria,1858,4872,BOU ISMAÏL,5,147,176,36.64,2.691,"The hoard was found in a void within a Roman wall and comprised 5 sestertii: 1 Hadrian, 1 Antoninus Pius, 2 Marcus Aurelius, 1 Faustina II (AD 147-176).",NA,II century
"England, United Kingdom",1888,2341,WANBOROUGH(?),22,138,192,51.536552,-1.7130393,"A concealed hoard of 22 aurei of 'Nero, Hadrian and the Antonines' found c. 1888. It is believed that the hoard was from Wanborough / Durocornovium, but this is not certain.",NA,II century
Bulgaria,1981,10068,ARCHAR 3,16,121,122,43.811,22.919,"16 sestertii: Trajan 13, Hadrian 3 (AD 121-122).","National History Museum, Sofia, Bulgaria; inv.nos. 13625-13640",II century
Spain,1616,17597,PUERTO DE GUADARRAMA,200,163,176,40.711438095987,-4.1424342282235,"200 aurei, only 6 were available for study: Galba, Trajan, Hadrian, Marcus Aurelius, Faustina II, Lucius Verus.",NA,II century
"England, United Kingdom",1884,14607,WOODCUTTS COMMON,36,154,161,50.96141,-2.0583287,"Hoard of 36 coins (31 bronze and 6 silver) ""from 76 BC to AD 180 or 270"" found during Pitt Rivers' excavations at the settlement site of Woodcutts, Sixpenny Handley. Said to have been found with the remains of a bronze-mounted casket near a hearth, possibly within a house.""... the discovery here, within an oblong area of ' depression ' and near a hearth, of the remains of a bronze-mounted ornamental casket, with glass, a silver spoon, a penannular brooch, etc., and 31 bronze and 6 silver coins, from Claudius I to Claudius II (268-70)"". (Hawkes, C.F.C. 1947, 'Britons, Romans, and Saxons Round Salisbury and in Cranborne Chase: reviewing the excavations of General Pitt-Rivers, 1881-1898' Archaeological Journal 104, p.46).",NA,II century
Poland,1936,13467,ŁÓDŹ,10,117,138,51.776667,19.454722,At least 9 denarii and 1 aureus: Trajan-Hadrian (AD 117-138).,NA,II century
Belgium,1507,8546,ZAVENTEM,6,138,161,50.885,4.471,6 bronze coins: Nero - Antoninus Pius (AD 138-161).,NA,II century
Netherlands,1985,10030,VECHTEN 1985,15,138,161,52.058,5.162,"15 sestertii, dupondii, asses: Augustus-Antoninus Pius (AD 138-161).",Private collection,II century
Italy,1942,13806,DONORI,53,161,180,39.432425,9.126029,53 large Roman imperial bronze coins (sestertii?): Vespasian - Marcus Aurelius (AD 161-180).,NA,II century
Czech Republic,1893,15959,HEROLTICE,2,119,122,49.287326,17.066402,"2 denarii found on manor field: C. Porcius Cato, Hadrian (119-122).","Museum of Moravia, Brno, Czech Republic",II century
Switzerland,1936,5475,VIDY VD 1936,72,141,144,46.519,6.594,"72 aurei ranging from Vespasian to Antoninus Pius (with Diva Faustina I and M. Aurelius Caesar) found in the vicus of Lousonna within a house. The coins had been divided in two concealments of each 35 coins, hidden in the floor. Two further coins were found nearby.","Musée monétaire, Lausanne",II century
Sweden,1862,15538,RÖSTÄDE,15,161,180,57.559625,18.508925,15 denarii: Vespasian/Titus - Marcus Aurelius (AD 161-180).,"Swedish History Museum, Stockholm (inv.no. 2985)",II century
Israel,2006,7729,SHU'AFAT 2006 C,30,113,114,31.814,35.234,The hoard comprised 26 bronze coins dated between 175-164 BC and AD 113-114 with four intruding coins.,Israel Antiquities Authority (IAA 113031-60),II century
Belgium,1896,8510,MAFFLE,15,180,192,50.617,3.806,15 sestertii found in a grave with ceramic objects: Hadrian - Commodus (AD 180-192).,NA,II century
Germany,1932,15482,WINHÖRING,6,183,191,48.265403,12.64678,6 sestertii were found at a gravel pit close to Eisenfeld.,NA,II century
Romania,1970,16294,DAVIDENI,26,169,170,47.12489,26.598978,Unknown originally number of coins. 26 denarii are known at the moment: Nero – Marcus Aurelius (AD 169-170).,"Town museum, Piatra Neamț, Romania",II century
Bulgaria,1970,12313,YAMBOL - AREA 1,4,103,111,42.4848,26.5025,"Unknown number of denarii hoard. 4 coins entered museum collection in Yambol: Vespasian 2, Nerva 1, Trajan 1.","Regional History Museum, Yambol, Bulgaria; inv.no. 2924-2929",II century
Germany,1986,16632,ROTTWEIL 1986,5,118,118,48.165388,8.628033,"5 denarii (Vespasian - Hadrian) found together in Rottweil, in the south of the Roman city (Parzelle 969/3, Firma Mahle).",NA,II century
France,1886,7377,COREN,149,161,181,45.077014,3.10688,The hoard was found at a natural spring and comprised votives (including numerous wooden statuettes) as well as '149 copper coins of Roman emprors'. 79 of these coins were identified. The others were illegible.,NA,II century
France,1832,7057,MELUN 1832,12,161,180,48.534,2.654,"The hoard comprised 31 bronze coins from Augustus to Marcus Aurelius, not further described.",NA,II century
Belarus,2007,17426,STAVISHCHE,500,196,195,52.187255,23.68248,"Discovered in 2007 in a field, near a village, between the village and the Lyasnaya river; the coins were scattered over an area of 500x100 m and had two large concentrations (two hoards?). Included at least 500 denarii, of which only 20 are available for study (Vespasian-Clodius Albinus). Information about the hoard in 2009 came to the archaeologist V. Belyavets, and in the spring of 2010 V. Sidarovich examined the place of the find. In the same field, other items were found: fragments of silver brooches, a gold brooch, a spearhead, a gold ring (?). Their relation with the hoard is doubtful (items from the settlement?)",private collection,II century
Luxembourg,1971,12817,MERTERT,10,177,177,49.7,6.481,10 coins found together in a tomb (purse?): Domitian -Marcus Aurelius (AD 177).,NA,II century
Portugal,1954,5476,BRAGA AREA,170,167,168,41.545,-8.427,The hoard comprised 171 aurei and 1 denarius from Nero to Marcus Aurelius.,"União de Bancos Portugueses. Fundação Millenium, Oporto, Romania",II century
Romania,1971,16305,TĂMĂȘENI,52,161,180,46.993303,26.951325,Unknown originally number of coins. 52 denarii were found with a hand-made ceramic vessel: Mark Antony – Marcus Aurelius (AD 161-180).,"History Museum, Roman, Romania",II century
Ukraine,2016,20685,CHERKASY REGION 2016?,21,180,192,49.2575505642,31.3370139893,"A small hoard of 21 Roman imperial denarii (from Domitian to Commodus) and three bronze artefacts was found by a treasure hunter in March 2016 somewhere in Central Ukraine, probably in Cherkassy region. On March 10, 2016, on the Ukrainian treasure hunting forum Violity was published information about the hoard and a photo of the coins and items from it (the finder identified the deposit as a “purse of denarii”). There is no information about the conditions of the find. The coins have heavy wear, one of the coins has strong oxide traces. The bronze items are rectangular in shape and are most likely belt plate: two measure 4.5x0.7cm and one (with six rivets) measures 4.3x1.3cm. In March 2016 the hoard was sold at the Violity auction, and the further fate of the coins is unknown.",Sold,II century
"England, United Kingdom",1877,533,HANDLEY,639,194,196,50.961423,-2.0156118,"A hoard of ca. 639 Roman denarii, found in a 'crock' at Upwood Farm, near Handley, while digging up an allotment garden in 1877. A list of 571 coins (by emperor only, see NC 1950, pp. 311-312) was made by Dr. Blackmore who himself received 464 coins of the hoard. His list is as follows: Marcus Antonius 20, Nero 2, Galba 2, Otho 4, Vitellius 3, Vespasian 60, Titus 5, Domitian 31, Nerva 19, Trajan 55, Hadrian 78, Sabina 4, Aelius 4. Pius 79, Faustian I 44, Marcus Aurelius 63, Faustian II 23, Verus 14, Lucilla 13, Commodus 36, Crispina 5, Didius Iulianus 1, Severus 1, and Domna 1. What remains of these 464 coins is now preserved in the Dorchester Museum, but only 440 coins were catalogued by Roberston (NC 1950). These are all denarii (Mark Antony - Julia Domna), except for one Lycian drachm of Trajan.","County Museum, Dorchester (part)",II century
Slovenia,1937,8847,ULAKA,5,173,174,45.71496,14.46409,5 sestertii ranging from Antoninus Pius - Marcus Aurelius (AD 173-174). Part of a larger hoard.,"Narodni muzej, Ljubljana, Slovenia; 5 coins; dispersed.",II century
"England, United Kingdom",1999,14569,ST. EVAL,9,186,187,50.499242,-5.0330286,"Penhallurick (2009, 245 no. 251) records a metal detector find of 9 sestertii found in an area of about 50 square metres in the same field. Considered to be part of a scattered hoard.",NA,II century
France,2009,12965,MESNEUX - SITE 9,343,193,196,49.219,3.96,"343 bronze coins: 337 sestertii, 6 dupondii: Galba - Septimius Severus (AD 193-196). Weight:8205.03 g.","Saint-Remi History Museum, Reims, France; inv. nos. B-C",II century
Belarus,1873,17421,KAMENKA,21,180,192,53.553463,25.685619,"Discovered during agricultural work near the village, on a field belonging to the peasant Grigory Radzevich. The hoard included 21 denarii (Trajan-Commodus) and silver items (ingot and four rings). The hoard was sent to the Imperial Archaeological Commission in St. Petersburg, where the coins were identified by J. Iversen; then transferred to the State Hermitage","The State Hermitage Museum, St. Petersburg, Russia",II century
Bulgaria,1950,10262,NIKOLOVO,800,117,138,43.8624,26.1025,800 denarii. 274 pieces were studied by V. Haralanov: Nero - Hadrian (AD 117-138).,NA,II century
"England, United Kingdom",1974,14894,CADEBY 1974,8,180,192,53.494143,-1.2176636,Hoard of 11 sestertii found adjacent to the large Cadeby hoard.,NA,II century
