id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
1006,2016-06-14T09:44:28Z,Избранные Святые (название употребляемое)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,15,19,,,"Стиль: Масло ?; Медь : оправа    Размеры: В. 15, Ш. 19 (в обрамлении) ?; В. 19, Ш. 15 (в обрамлении)?",2496
5771,2016-06-14T09:45:13Z,Спас Нерукотворный (название придуманное); Нерукотворный образ Христа (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,80,100,,,"Размеры: В. 80, Ш. 100 (в киоте ?) / В. 100, Ш. 80 (в киоте ?)",2496
6325,2016-06-14T09:45:16Z,Двенадцать праздников (название придуманное); Сошествие во ад / Воскресение Христово и Праздники (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,40,50,,,"Размеры: В. 40, Ш. 50 (доска) / В. 50, Ш. 40 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны техника живописи, количество клейм  и иконография, требуется уточнение.",2496
10713,2016-06-14T09:45:49Z,"Икона ""Иоанн Воин""",ЖИВОПИСЬ,,,14,,,"Размеры: В. 0.0, Ш. 14.0",2320
936,2016-06-14T09:44:22Z,"Спаситель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (список)    Школа / Место издания: Россия",ИКОНА,,25,22,,,"Стиль: Темпера ?; Прямоугольник вертикальный    Размеры: В. 25, Ш. 22 (в окладе ?)    Ссылка на каталоги / инвентари: Состояние: осыпание красочного слоя на правой стороне лика и руке.  В источнике не содержатся сведения о датировке, технике, материалах, надписях.",2496
17210,2016-06-14T09:46:20Z,"ОГНЕННОЕ ВОСХОЖДЕНИЕ ПРОРОКА ИЛИИ    Школа / Место издания: Поволжье (Кострома)    Период оригинала: 17 век, 4 четверть",ИКОНА,,116.8,83.4,,,"Размеры: В. 116.8, Ш. 83.4",2496
2380,2016-06-14T09:44:40Z,Портрет Магомаева (название изначальное)    Автор: Бут Николай Яковлевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,86,63,,,"Размеры: В. 86, Ш. 63 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 544 (539 п.ф.)",2320
5501,2016-06-14T09:45:07Z,Портрет военного в парадном мундире (название придуманное); Портрет военного (название последнее)    Автор: Аноним (художник)    Школа / Место издания: Россия ?    Период оригинала: середина 19 век,ЖИВОПИСЬ,,90,74,,,"Размеры: В. 90, Ш. 74 (приблизительно); В. 89.5, Ш. 71.5 (без обрамления)    Характер подписи: 1056 (О.) ?    Ссылка на каталоги / инвентари: ЧГОМ: № 430; МУЗЕЙ / ГРОЗНЫЙ: сс. 70-71    Ссылка на каталоги / инвентари: Состояние: в реставрации (1995 с).",2320
20691,2019-01-11T12:58:37Z,"Ота Бубеничек , ""Река Бечва""  размеры:без рамы - 39х40 см, в раме - 54х56 см  дата создания: 1900-1930 гг",ЖИВОПИСЬ,Объект является культурной ценностью,39,40,,,"в правом нижнем углу подпись автора ""O. Bubenicek"", на обратной стороне надписи: ""300, 12.5.64, Dr. Zeman, Pha 1, Karmelitska 28""",2320
15092,2016-06-14T09:46:18Z,Картина    Автор: Мариани,ЖИВОПИСЬ,,55,63,,,"Размеры: В. 63, Д. 55    Ссылка на каталоги / инвентари: 2978",2320
15828,2016-06-14T09:46:23Z,Евангелист Иоанн    Период оригинала: 19 век,ИКОНА,,29,29,,,"Размеры: В.29, Ш.29 см    Ссылка на каталоги / инвентари: Пермский край, Уинский район, с. Телес, Свято-Николаевская церьковь, Пермская Епархия.",2496
14812,2016-06-14T09:45:46Z,"Богоматерь Казанская    Школа / Место издания: Россия, Москва    Период оригинала: 19 век, 4 четверть",ИКОНА,,22.5,18,,,"Стиль: Серебро 875 пробы.    Размеры: В. 22,5, Ш. 18,0, Вес 230 г    Характер подписи: «ЛО/1891», «84» и герб г. Москвы.    Ссылка на каталоги / инвентари: Приобретена через ЗК ГЭ (из семьи Султан-Шах) за 150 т рублей. КП ОИРК 1883-2. Акт № 139 от 14.03.1979 г.    Инвентарный номер: ЭРО-9199, СВ-4570",2496
17329,2016-06-14T09:46:21Z,"АНГЕЛ ХРАНИТ СПЯЩЕГО ЧЕЛОВЕКА ДУШУ И ТЕЛО    Школа / Место издания: Мстёра    Период оригинала: конец 19 век,  начало 20 век",ИКОНА,,31,26.4,,,"Размеры: В. 31, Ш. 26,4",2496
3777,2016-06-14T09:44:53Z,"Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Воскресение Христово (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 половина 18 век ?; 1 половина 19 век ?",ИКОНА,,27,32,,,"Размеры: В. 27, Ш. 32 (приблизительно) / В. 32, Ш. 27 (приблизительно)",2496
18920,2016-08-04T14:08:29Z,"Картина ""Портрет юноши с рисунком"", Джиованни Франческо Карото, масло, картон, 5519-1В0130",ЖИВОПИСЬ,Объект является культурной ценностью,37,29,,,,2320
17214,2016-06-14T09:46:21Z,"ВЕЛИКОМУЧЕННИЦА ПАРАСКЕВА ПЯТНИЦА, С ЖИТИЕМ    Школа / Место издания: Русский Север    Период оригинала: 17 век, середина, 2 половина",ИКОНА,,104.5,92,,,"Размеры: В. 104,5, Ш. 92",2496
16048,2016-06-14T09:46:25Z,Водопад    Автор: Верещагин ?,ЖИВОПИСЬ,,25,55,,,"Размеры: В.25, Ш. 55 см    Ссылка на каталоги / инвентари: МУК ""Ветлужский краеведческий музей музей.  606860, Нижегородская область, г. Ветлуга, ул. Ленина, д. 1а    Инвентарный номер: КП-20",2320
9081,2016-06-14T09:45:35Z,Строительство    Автор: Гаврилов Иван Константинович,ЖИВОПИСЬ,,,75,,,"Размеры: B. 60, Ш. 75.    Инвентарный номер: Инв. №99. Старый инв. №840 и №1416 по ИК ВКМ",2320
7447,2016-06-14T09:45:29Z,"Жены Мироносицы (название придуманное); Святые Мария Магдалина, Марфа и Мария и другие Святые Жены Мироносицы (название последнее)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?",ИКОНА,,25,35,,,"Стиль: С окладом: Латунь ?/ Медь ?/ Олово (сплавы) ?/ Белая жесть ?/ Другое ?    Размеры: В. 25, Ш. 35, Т. 2.5 (в окладе ?)",2496
744,2016-06-14T09:44:19Z,Горный пейзаж (название употребляемое); Горный пейзаж с фигурами (название последнее)    Автор: Айвазовский Иван Константинович (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век; 2 половина 19 век,ЖИВОПИСЬ,,23.5,38,,,"Стиль: ЖИВОПИСЬ на металле: Медь ? /  жесть ? / Другое ?    Размеры: В. 23.5, Ш. 38 (без обрамления)    Ссылка на каталоги / инвентари: Состояние: нижний правый угол обгоревший (1995).",2320
17874,2016-06-14T09:46:39Z,Автор: David Dehem    Период оригинала: 17 век,ЖИВОПИСЬ,,55,88,,,"Размеры: В. 55, Ш. 88",2320
4478,2016-06-14T09:45:00Z,Богородица Нечаянная Радость (название употребляемое); Нечаянная Радость (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,20,25,,,"Стиль: Дерево поделочное    Размеры: В. 20, Ш. 25 (доска) / В. 25, Ш. 20 (доска)",2496
3608,2016-06-14T09:44:53Z,"Андрей Первомученик (название придуманное, название изменяемое); Святой Андрей Апостол Первозванный (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век",ИКОНА,,69,39,,,"Размеры: В. 69, Ш. 39 (приблизительно) / В. 39, Ш. 69 (приблизительно)",2496
6979,2016-06-14T09:44:43Z,Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,60,45,,,"Размеры: В. 60, Ш. 45 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 376",2320
2924,2016-06-14T09:44:47Z,Святой Николай (название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,11.5,9.8,,,"Стиль: Латунь?/ Медь ?    Размеры: В. 11.5, Ш. 9.8 (приблизительно)    Ссылка на каталоги / инвентари: В источнике не указана техника, требуется запрос.",2496
7153,2016-06-14T09:45:21Z,Драматический актер Феликс Раевский (название изначальное ?); Портрет друга (название придуманное); Мужчина в красном пиджаке и сине-зеленом шарфе (название последнее)    Автор: Полозов Александр Федорович (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 20 век,ЖИВОПИСЬ,,62,52,,,"Размеры: В. 62, Ш. 52 (без обрамления)    Характер подписи: А.Ф.Полозов (?)    Характер подписи: Раевский Феликс, актер; Полозовы А. Р. Т., семья художника    Характер подписи: [дарственная актеру Раевскому Ф. от] А.Р.Т. Полозовы (О.)    Ссылка на каталоги / инвентари: Подпись, Надписи: получены из последнего источника, требуется подтверждение.",2320
145,2016-06-14T09:44:18Z,Женский портрет (название употребляемое)    Автор: Манизер Генрих Матвеевич (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ЖИВОПИСЬ,,90,81,,,"Стиль: Масло ?; Овал ?    Размеры: В. 90, Ш. 81 (без обрамления ?); В. 89.5, Ш. 80 (без обрамления ?)    Характер подписи: 1878 (?)    Ссылка на каталоги / инвентари: ЧИХМ: № 126    Ссылка на каталоги / инвентари: Состояние: после реставрации на месте (1961).  Основа, овал, размеры из Отчета, см. Источники.",2320
5220,2016-06-14T09:45:03Z,Полковник Колесник (название придуманное)    Автор: Финогенов Константин Иванович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,РИСУНОК,,38.4,28.8,,,"Стиль: Картон ?/ Карандаш ? (см. Общий комментарий)    Размеры: В. 38.4, Ш. 28.8 (лист ?)    Ссылка на каталоги / инвентари: В источнике: бумага, картон, возможно, ошибка - не картон, а карандаш, требуется уточнение.",142
10215,2016-06-14T09:45:43Z,Деревня Уборы    Автор: Налбандян Д.А.,ЖИВОПИСЬ,,,50,,,"Размеры: B. 70, Ш. 50",2320
4379,2016-06-14T09:45:00Z,Морской пейзаж (название употребляемое); Морской пейзаж с кораблем (название придуманное)    Автор: Лагорио Лев Феликсович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 1 четверть 20 век ?,ЖИВОПИСЬ,,100,80,,,"Размеры: В. 100, Ш. 80 (без обрамления) / В. 80, Ш. 100 (без обрамления)    Ссылка на каталоги / инвентари: Описание изображений в оповещении иное, см. Комментарий.",2320
5173,2016-06-14T09:45:02Z,"Свояченица (название придуманное)    Автор: Дерегус Михаил Гордеевич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 20 век",ОТТИСК,,22,16,,,"Стиль: Гравюра на металле: офорт    Размеры: В. 22, Ш. 16 (доска ?); В. 41.8, Ш. 30 (лист ?)",254
7205,2016-06-14T09:45:23Z,"Мужской портрет (название употребляемое)    Автор: Залшупин Сергей Александрович, Шубин Серж (прозв., художник)    Школа / Место издания: Россия, Франция    Период оригинала: 1 четверть 20 век",РИСУНОК,,40.4,31.6,,,"Размеры: В. 40.4, Ш. 31.6 (картон ?, в свету ?)    Характер подписи: Choubine    Характер подписи: Paris 24 (П.)    Ссылка на каталоги / инвентари: Герра Р. / ГТГ: с. 83, с. 35 - кат. 98",142
18382,2016-06-14T09:46:43Z,"Городской пейзаж (название придуманное)    Автор: Бойко Евгений Павлович    Школа / Место издания: Россия    Период оригинала: 20 век, 2 половина, 4 четверть; 21 век, 1 половина, 1 четверть",ЖИВОПИСЬ,,90,90,,,"Размеры: В. 90, Ш. 90 (приблизительно)",2320
21039,2019-03-11T12:30:53Z,"Бум., акрил 160х240, 2007 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,160,240,,,,2320
5463,2016-06-14T09:45:07Z,Библейский сюжет (название употребляемое); Коленопреклоненный мужчина перед старцем (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Западная Европа ?    Период оригинала: 16 век ?,ЖИВОПИСЬ,,50,100,,,"Размеры: В. 50, Ш. 100 (без обрамления ?)/ В. 100, Ш. 50 (без обрамления ?)",2320
2252,2016-06-14T09:44:40Z,"Бурильщики (название изначальное)    Автор: Дадаев Хамзат Юнусович (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,70,50,,,"Размеры: В. 70, Ш. 50 (картон ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 35 (Предмет 1.)",2320
2268,2016-06-14T09:44:39Z,"Портрет фармацевта (название придуманное)    Автор: Латышев Николай Григорьевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 четверть 20 век; 2 половина 20 век",ЖИВОПИСЬ,,70,50,,,"Стиль: Холст ?    Размеры: В. 70, Ш. 50 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 182    Ссылка на каталоги / инвентари: Фото: Предмет 21.",2320
5927,2016-06-14T09:44:30Z,"Родничок (название придуманное)    Автор: Ливанова Ирина Вадимовна (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 4 четверть 20 век",ЖИВОПИСЬ,,5.5,2,,,"Размеры: В. 2, Д. 5.5 (коробка)    Характер подписи: Ливанова (в центре)    Характер подписи: Палех 1985. (П.); [Инв. № Р-4574] (внутри)    Ссылка на каталоги / инвентари: Русское народное искусство / ГРМ: с. 47 (Предмет 2.)    Ссылка на каталоги / инвентари: В источнике: крышка съемная.",2320
18941,2016-08-08T14:02:56Z,"Медная икона ""Святой Николай Чудотворец"", нач. XIX в.",ИКОНА,Объект является культурной ценностью,27.7,24.2,,,,2496
5274,2016-06-14T09:45:04Z,Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,20,30,,,"Размеры: В. 20, Ш. 30 (доска) / В. 30, Ш. 20 (доска)    Ссылка на каталоги / инвентари: В источнике не указана техника.",2496
2189,2016-06-14T09:44:40Z,"Советский цирк (название придуманное)    Автор: Полонкоев Мурад Махиевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,52,89,,,"Размеры: В. 52, Ш. 89 (лист ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 43",2320
17198,2016-06-14T09:46:20Z,"СПАС НЕРУКОТВОРНЫЙ    Школа / Место издания: Москва, Оружейная палата    Период оригинала: 17 век, 2 половина",ИКОНА,,57.7,50.8,,,"Размеры: В. 57.7, Ш. 50.8",2496
8464,2016-06-14T09:45:42Z,"Путеводительница / Богохранимая (название изначальное); Богоматерь Одигитрия (название употребляемое)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век",ИКОНА,,90,60,,,"Размеры: В. 90, Ш. 60 (доска) / В. 60, Ш. 90 (доска)",2496
8592,2016-06-14T09:45:45Z,Портрет Т.И. Литвиновой    Автор: Неизвестный художник второй половины XIX века,ЖИВОПИСЬ,,,40,,,"Размеры: B. 60, Ш. 40",2320
2447,2016-06-14T09:44:39Z,"Виноградник (название изначальное)    Автор: Ильясов ? (художник); Идрисов Дадан Гиланиевич (художник) ?;  Илюшин В.Ф. (художник) ?    Школа / Место издания: Россия, Северный Кавказ ?; Грузия, Абхазия ?    Период оригинала: 1 половина 20 век ?; 2 половина 20 век ?",ЖИВОПИСЬ,,50,35,,,"Размеры: В. 50, Ш. 35 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 124",2320
2038,2016-06-14T09:44:41Z,"Нефтяники (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Азербайджан ?, Россия ?    Период оригинала: 20 век",ЖИВОПИСЬ,,161,142,,,"Размеры: В. 161, Ш. 142 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 342",2320
137,2016-06-14T09:44:18Z,"Портрет мальчиков Николая и Феликса, графов Сумароковых - Эльстон в детстве (название изначальное); Портрет двух мальчиков в матросках (название придуманное); Портрет Юсупова и Сумарокова (название старое); Портрет Николая и Феликса, князей Юсуповых и графов Сумароковых - Эльстон в детстве (название последнее)    Автор: Маяковский ? (приписано); Маковский ? (художник); Маковский Константин Егорович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 4 четверть 19 век",ЖИВОПИСЬ,,59,75,,,"Размеры: В. 59, Ш. 75 (доска ?, в свету ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 119    Ссылка на каталоги / инвентари: Фото: см. Источники, Комментарий, требуется подтверждение.  Название: может быть, что это не родные братья, а отдельные представители князей Юсуповых и графов Сумаровых, требуется уточнение.  Состояние: после реставрации на месте (1961), после реставрации в ГЦХРМ ( после 1961 ?); после/ в реставрации (1990-е)?",2320
6522,2016-06-14T09:45:16Z,Сошествие во ад / Воскресение (название изначальное); Воскресение Христово (название употребляемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,25,40,,,"Стиль: С окладом: Латунь ?/ Бронза ?/ Медь ?/ Другое ?, Желтый металл    Размеры: В. 25, Ш. 40 (в окладе ?) / В. 40, Ш. 25 (в окладе ?)",2496
4785,2016-06-14T09:44:22Z,"Пьян да умен два угодья в немъ (название записано; русский; лицевая сторона); Женщина стягивает сапоги с пьяного мужика (название придуманное)    Автор: Аноним (художник, литограф); Руднев А. (издатель, печатник)    Школа / Место издания: Россия, Москва    Период оригинала: середина 19 век",ОТТИСК,,40,32,,,"Размеры: В. 40, Ш. 32 (лист ?) ?    Характер подписи: (см. фото); А.Руднев(ъ) [...] 1857 г. [...] ( н. поле ?) ?    Ссылка на каталоги / инвентари: СТЕРНИН / 1964: с.140    Ссылка на каталоги / инвентари: Фото: см. Ссылку, вариант, требуется подтверждение.  В источнике не указано название, автор произведения.",254
9136,2016-06-14T09:45:35Z,Пруд    Автор: Репин Юрий Ильич,ЖИВОПИСЬ,,,32,,,"Размеры: B. 45, Ш. 32    Инвентарный номер: Инв. №63. ИНВ. №747 н №1080 по ИК ВКМ",2320
3695,2016-06-14T09:44:52Z,"Сюжет из Евангелия (название придуманное); Избранный сюжет (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия, Нижний Новгород ? (народная)",ИКОНА,,35,40,,,"Стиль: Дерево ?    Размеры: В. 35, Ш. 40 (приблизительно) / В. 40, Ш. 35 (приблизительно)",2496
7620,2016-06-14T09:45:26Z,Покров Богоматери (название изначальное);  Покров (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,12,15,,,"Стиль: Дерево поделочное    Размеры: В. 12, Ш. 15 (доска) / В. 15, Ш. 12 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, требуется уточнение.",2496
5877,2016-06-14T09:45:13Z,Мужчина с ребенком на руках (название придуманное); Святой Иосиф и Иисус (название предполагаемое); Святой с Иисусом на руках (название последнее)    Автор: Аноним (художник)    Школа / Место издания: Италия ?,ЖИВОПИСЬ,,20,15,,,"Стиль: Коричневый: одеяние мужчины    Размеры: В. 20, Ш. 15 (приблизительно) / В. 15, Ш. 20 (приблизительно)    Ссылка на каталоги / инвентари: Состояние: картина затемненная.",2320
3280,2016-06-14T09:44:48Z,Святой Николай (название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,10,15,,,"Стиль: Дерево поделочное    Размеры: В. 10, Ш. 15 (доска) / В. 15, Ш. 10 (доска)",2496
6997,2016-06-14T09:44:43Z,Под мостом (название придуманное)    Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,50,70,,,"Размеры: В. 50, Ш. 70 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 44",2320
6975,2016-06-14T09:44:44Z,Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,44,34,,,"Размеры: В. 44, Ш. 34 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 215; № 217; № 218",2320
7771,2016-06-14T09:45:26Z,Неопалимая купина (название изначальное); Богоматерь Неопалимая Купина (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,30,40,,,"Стиль: Дерево поделочное    Размеры: В. 30, Ш. 40 (доска) / В. 40, Ш. 30 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, требуется уточнение.",2496
578,2016-06-14T09:44:23Z,Святой Василий (название употребляемое); Святой Василий Великий Кесарийский (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,ИКОНА,,90,40,,,"Стиль: Темпера ?; Без оклада/ризы/басмы?    Размеры: В. 90, Ш. 40 (доска)    Ссылка на каталоги / инвентари: В источнике не содержатся данные о технике, материале и иконографии.  Святой Василий Великий (предположительно).",2496
3362,2016-06-14T09:44:50Z,Божья Матерь (название старое); Богоматерь (название употребляемое)    Автор: Аноним (мастер)    Школа / Место издания: Россия,ИКОНА,,20,15,,,"Стиль: Другое: Рельеф ?, Отливка ?    Размеры: В. 20, Ш. 15 (приблизительно)",2496
3451,2016-06-14T09:44:51Z,"Богоматерь Знамение (название изначальное); Знамение Пресвятой Богородицы (название старое)    В русском оригинале (переводе): Панагия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век",ИКОНА,,30,35,,,"Размеры: В. 30, Ш. 35 (приблизительно) / В. 35, Ш. 30 (приблизительно)",2496
7559,2016-06-14T09:45:25Z,"Спаситель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?",ИКОНА,,25,20,,,"Стиль: Другое ?/ Мозаика ?: инкрустация; Темпера ?/ Масло ?    Размеры: В. 25, Ш. 20 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, материал инкрустации и техника живописи, требуется уточнение.",2496
16226,2016-06-14T09:46:27Z,"Христос Вседержитель    Школа / Место издания: Россия    Период оригинала: 19 век, 2 половина",ИКОНА,,35,31,,,"Стиль: Шпонки врезные, встречные.    Размеры: В. 35, Ш. 31    Ссылка на каталоги / инвентари: В интерьере церкви. Аналойная, в малом алтаре. Система охраны - местная. Стоимость на 19 декабря 1981 г. согласно Паспорту памятника истории и культуры СССР - 600 руб.    Инвентарный номер: № 61/231",2496
381,2016-06-14T09:44:20Z,"Избранные Святые с Рождеством Иоанна Предтечи (название придуманное); Рождество Иоанна Предтечи и избранные Святые (название последнее)    Автор: Аноним (список, иконописец);  Аноним (чеканщик)    Школа / Место издания: Россия    Период оригинала: середина 19 век",ИКОНА,,90,72,,,"Стиль: С окладом: Медь, чеканка ? ; Прямоугольник вертикальный    Размеры: В. 90, Ш. 72 (в окладе ?)",2496
2866,2016-06-14T09:44:43Z,Летний пейзаж с ульями (название придуманное)    Автор: Аладжалов Мануил Христофорович (художник)    Школа / Место издания: Россия    Период оригинала: 1 половина 20 век,ЖИВОПИСЬ,,42,23,,,"Размеры: В. 42, Ш. 23 (без обрамления ?)",2320
8531,2016-06-14T09:45:43Z,"Закхей на дереве    Автор: Величковский, Алексей Иванович",ЖИВОПИСЬ,,,200,,,"Размеры: B. 400, Ш. 200",2320
