name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Бурмакинская поселковая библиотека,"обл Ярославская,р-н Некрасовский,рп Бурмакино,ул Комсомольская,д 5",40.317648,57.432381,"Дата рождения библиотеки – 1946 год. Фонд библиотеки составляет 21 347 экземпляров, количество посещений – 1 500. Размещалась она в здании райисполкома. В 1959 году библиотека получила освободившееся здание редакции газеты, где и размещается по настоящее время. Библиотека принимает активное участие во всех памятных датах, проводит мероприятия ко Дню Победы, Дню памяти и скорби и других. Работает по всем направлениям библиотечной деятельности. Библиотека – это не только хранилище печатных документов, но и место встреч с интересными людьми, где можно познакомиться с выставками работ талантливых земляков. Востребованность библиотеки на селе очевидна. Читатели принимают участие в днях поэзии, вечерах отдыха и других мероприятиях.",Некрасовский район,2019-03-13T12:43:28Z,2023-03-31T07:24:37Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Яринская сельская библиотека – филиал № 27,"обл Челябинская,р-н Уйский,д Яринка,ул Труда,д 2А",59.998657,54.419186,"Яринская сельская библиотека основана в 1988 году. На сегодняшний день ее услугами пользуются 135 читателей, количество посещений в год – 1 234, книговыдача – 3 182 экземпляра. Книжный фонд включает 5 514 экземпляров отраслевой, художественной литературы и изданий для детей, газет и журналов. Основные направления работы – продвижение книги, чтения и гражданско-патриотическое воспитание. Библиотекарь проводит разнообразные детские мероприятия: познавательные часы, беседы, литературные игры и викторины по творчеству писателей и многим другим темам. Для пользователей различных категорий оформляются книжные выставки и просмотры, проводятся циклы мероприятий, посвященных знаменательным датам и событиям.",Уйский район,2022-03-01T03:21:44Z,2022-06-29T09:21:03Z,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,15:20:00,,,,
Библиотека № 16 г. Читы,"край Забайкальский,г Чита,ул Ползунова,д 26",113.435849,52.037226,"В 1962 г. профсоюзная библиотека Кирпичного завода МПС передана городскому отделу культуры. С этого времени ведет свою историю библиотека № 16. В 1985 г. она получила новое помещение. Библиотека тесно сотрудничает с учащимися средней школы № 36, для них проводят много разнообразных мероприятий по различным направлениям. Друзья библиотеки – воспитанники детского сада № 65. Работает клуб для дошкольников «Библиокрошка». Не остается без внимания и взрослое население микрорайона, около семи лет действует клуб «Академия на грядках». Ежегодно библиотека собирает своих друзей на праздники семьи, семейные викторины и чаепития; самых юных привлекают утренники, библиотечные уроки, диспуты, путешествия по страницам любимых книг. Всегда интересны и притягательны Дни пожилого человека в библиотеке. Доброй традицией библиотеки стало проведение праздников «Здравствуй, школа!» и «Весенняя капель» для малообеспеченных слоев населения. Библиотечный фонд насчитывает сегодня 23 895 экз., ежегодно библиотеку посещает более 1 500 читателей, а количество книговыдач составляет около 33 000 экз. В библиотеке установлен пандус, оборудованы рабочие места для слабовидящих и незрячих посетителей. Места оснащены тифлофлешплеером, аудиокнигами и изданиями со шрифтом Брайля. Вклад в развитие библиотеки внесли Шевчук Л. К., заслуженный работник культуры Читинской области Зыкова О. Н., Кирпель Н. Ю. Заведующая – Марина Андреевна Викулова.",Чита,2016-04-29T02:32:28Z,2023-02-22T07:16:32Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,17:00:00
Чадукасинская сельская библиотека,"Чувашия Чувашская республика,р-н Красноармейский,д Чадукасы,ул 40 лет Победы,д 4",47.17748,55.863525,"История Чадукасинской сельской библиотеки начинает свой отсчет с 1951 года, когда в деревне Сявалсирма открыли библиотеку. В здании правления была выделена комната, книг было мало. В 1966 году библиотеку из деревни Сявалсирма перевели в деревню Чадукасы. В настоящее время библиотека расположена на втором этаже Чадукасинского центра досуга. Фонд насчитывает свыше 8000 экземпляров документов. Ежегодно библиотека обслуживает более 500 читателей из 8 населенных пунктов: д. Чадукасы, д. Арзюнакасы, д. Енешкасы, д. Новые Выселки, д. Полайкасы, д. Сявал-Сирма, д. Типвары, д. Шинарпоси. В библиотеке ежегодно проводится более 70 мероприятий по продвижению книги и чтения: конкурсы, мастер-классы, тематические встречи, литературные вечера, встречи с интересными людьми.При библиотеке работает клуб для пожилых ""Забота"".",Красноармейский район,2015-07-23T08:59:24Z,2023-02-21T14:33:39Z,,,09:00:00,16:00:00,,,09:00:00,16:00:00,,,09:00:00,16:00:00,,
Жанаталапская сельская библиотека,"обл Оренбургская,р-н Беляевский,с Жанаталап,ул Центральная,д 2а",56.481448,51.382,"Жанаталапская сельская библиотека обслуживает пользователей разных возрастных групп. Фонд насчитывает 5 188 экземпляров литературы. Количество читателей в среднем в год – 227 человек, посещений – 5 152.Библиотека организует для посетителей мероприятия различной тематики, участвует в акциях и конкурсах. При проведении детских мероприятий применяются занимательные формы работы. Конкурсные, игровые программы, литературные часы, познавательные квесты проходят не только в стенах библиотеки, но и на свежем воздухе. Встречи в рамках проекта «Лето в парке» позволяют сделать досуг жителей интересным и полезным. Для пользователей младшего возраста действует клуб по интересам «Хочу все знать».",Беляевский район,2023-11-10T09:34:14Z,2023-11-10T14:09:45Z,,,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,,
Вавожская центральная районная библиотека,"Респ Удмуртская,р-н Вавожский,с Вавож,ул Интернациональная,стр 51",51.929208,56.765739,"Вавожская центральная районная библиотека – информационный, культурный центр села. Ежегодно услугами библиотеки пользуются более 5 000 читателей, фонд – 20 182 экземпляра. Первые упоминания о библиотеке относятся к 1895 году. В 1984 году районная библиотека получила статус центральной, с тех пор она является методическим центром и координирует деятельность 14 библиотек. Библиотека – место досуга, культурного и духовного общения вавожцев разных возрастов и социальных категорий. Здесь работают клуб «Солнышко» для детей с инвалидностью, «Радость чтения» – по приобщению детей к чтению, для взрослых организованы клуб авторской и бардовской песни и литературный клуб «Библиотерапия «Добрым словом друг друга согреем». Центр общественного доступа предоставляет правовую информацию населению, проводятся обучающие азам компьютерной грамотности занятия для людей старшего поколения.",Вавожский район,2023-10-27T12:22:20Z,2024-01-19T13:42:17Z,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,,,08:00:00,16:00:00
Муниципальная библиотека с. Садовое,"обл Амурская,г Благовещенск,с Садовое,ул Юбилейная,д 13",127.57429,50.351369,"Дата основания – январь 2006 года. Заведующая: Иванова Елена Вениаминовна.Категория пользователей – разновозрастная аудитория. Основные направления работы: создание благоприятных условий для широкого доступа к библиотечным ресурсам;сохранение и изучение историко-культурного наследия города и области;оказание помощи в развитии культурно-познавательной и творческой активности читателей;укрепление материально-технической базы библиотеки.Библиотека выполняет выдачу книг в читальный зал, поиск информации, подбор литературы по конкретным темам. Фонд библиотеки – более 1 тыс. экземпляров.Основное содержание фонда: отраслевая и художественная литература, периодические издания. Структура библиотеки: читальный зал. Библиотечные услуги:предоставление информации в виде: аналитического обзора; библиографического списка; тематической подборки;выдача книг под залог иногородним читателям;домашний абонемент.",Благовещенск,2016-11-02T05:04:03Z,2023-02-16T11:52:12Z,,,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,10:00:00,13:30:00,,
Библиотека п. Фабричное,"обл Свердловская,р-н Туринский,п Фабричное,ул Клубная,д 1",63.766255,58.092555,"Библиотека поселка Фабричное открылась в 1940 году в здании клуба, построенном арестантами ГУЛАГа. В 70-х годах библиотеку передали профсоюзу Туринского леспромхоза. На сегодняшний день она входит в состав Районного социально-культурного объединения Туринского городского округа. Пользователями являются 450 жителей села. Книжный фонд – более 10 000 экземпляров. Есть доступ к интернету, работает Wi-Fi. Жители села могут воспользоваться информационными сервисами, имеется доступ к читальному залу Национальной электронной библиотеки. Сегодня библиотека – центр информации и место отдыха для всех местных жителей. Для читателей работают любительские объединения «Лесовичок» (эколого-краеведческое направление), «Юный чтец» (выразительное чтение) и «Пешечка» (шахматно-шашечное).",Туринск,2023-01-12T11:53:31Z,2023-05-31T08:33:33Z,,,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00
Каменская сельская библиотека,"обл Кемеровская,р-н Промышленновский,д Каменка,ул Федирко,д 80б",85.542289,54.838006,"Каменская сельская библиотека в деревне Каменка была открыта в 1930 году. Находится она в здании сельского Дома культуры. Ежегодно услугами библиотеки пользуются 430 читателей, выдача книг составляет более 9 000 экземпляров. Библиотека обслуживает пользователей дошкольного, младшего и старшего школьного возраста, а также взрослое население. Библиотека активно сотрудничает со школой, детским садом и администрацией сельского поселения. Книжный фонд библиотеки составляет 9 400 экземпляров. Информация о работе библиотеки доносится до пользователя через рекламные объявления, которые распространяются как внутри библиотеки, так и за пределами здания. К юбилейным событиям и датам писателей, а также на актуальные темы были выпущены памятки, закладки и аннотированные списки литературы, которые помогали читателям ориентироваться в массиве книг",Промышленновский район,2017-12-01T07:12:39Z,2023-03-20T10:12:06Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Библиотека-филиал № 3 им. И. А. Бурмистрова,"край Ставропольский,г Ставрополь,ул Бурмистрова,д 67",41.9819616559618,45.0635170262829,"Библиотека основана в 1946 году. Данные архива свидетельствуют о том, что библиотека-филиал № 3 является преемницей библиотеки-читальни, которая была открыта в апреле 1913 года в доме Гладкова по улице Заташлянской, № 66 (ныне ул. Бурмистрова) Обществом содействия распространения народного образования. 23 февраля 2003 года решением городской Думы Ставрополя библиотеке присвоено имя Ивана Алексеевича Бурмистрова – ставропольца, капитана 1-го ранга, Героя Советского Союза, почетного гражданина г. Ставрополя.Приоритеты библиотеки: военно-патриотическое воспитание молодежи, формирование интереса к историческому прошлому города и края.Девиз: «Видеть и делать новое – большое удовольствие!»Сегодня в библиотеке около 4 000 читателей. Библиотечный и музейный фонд – более 30 000 экземпляров.",Ставрополь,2021-01-25T14:00:43Z,2023-02-01T08:31:39Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,10:00:00,19:00:00
Петровская библиотека № 10,"обл Ростовская,р-н Мясниковский,сл Петровка,ул Школьная,двлд 15",39.439392,47.483507,"Петровская библиотека № 10 была основана в 1934 году как изба-читальня. Фонд был маленький, в основном состоял из периодики. В 1954 году изба-читальня получила статус библиотеки.В 1990 году состоялось открытие нового клуба, в котором были выделены две комнаты под библиотеку. Активно велась массовая работа с читателями, были закуплены новые книжные издания. Библиотека стала центром культурного досуга и отдыха для местных жителей.На сегодняшний день фонд включает в себя около 9 000 изданий. Ежегодно библиотека обслуживает более 450 пользователей, предоставляет всем желающим доступ к различным информационным ресурсам.",Мясниковский район,2023-04-14T08:26:45Z,2023-04-14T13:40:17Z,10:00:00,15:25:00,10:00:00,15:25:00,10:00:00,15:25:00,10:00:00,15:25:00,10:00:00,15:25:00,,,,
Ключищенская сельская библиотека,"обл Нижегородская,р-н Краснооктябрьский,с Ключищи,ул Школьная,д 2а",45.5504768192934,55.3321063783991,"Ключищенская сельская библиотека была основана 6 марта 1950 года. Фонд насчитывает 7 366 единиц. Количество посетителей – 461 человек. Библиотека подключена к сети Интернет.Эстетическое краеведение – одно из основных направлений работы сельской библиотеки. Здесь регулярно проводят выставки художника и скульптора Хафиса Ахметжанова. Его картины представлены во многих музеях России. Больше всего ему близка тема родного села, яркие образы людей труда. Ежегодно, приезжая на малую родину, он проводит в библиотеке мастер-классы для всех желающих.На базе учреждения ведут деятельность клубы «Краевед» (для взрослых) и «Почемучка» (для детей). Заседания проходят раз в месяц.Библиотека сотрудничает с детским садом.",Краснооктябрьский район,2021-06-01T05:50:19Z,2023-03-07T10:23:53Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,,
Большесосновская сельская библиотека – филиал № 33,"край Красноярский,р-н Назаровский,с Большая Сосновка,ул Школьная,д 1а",90.036219,55.679707,"Библиотека была открыта в 1950 году. За десятилетия своего существования библиотека претерпела много перемен, но одно оставалось неизменным – она всегда была центром культурно-просветительской жизни села.Активными читателями библиотеки являются дети, молодежь и пенсионеры. Активно набирает темпы работы клуб по интересам для творческих детей «Теремок», участниками которого являются дети до 12 лет. В пропаганде литературы учреждением используются разные формы мероприятий: вечера-встречи, литературно-музыкальные вечера, громкие чтения, книжные выставки и т. дУчреждение обслуживает до 170 пользователей. Универсальный фонд насчитывает более 3 500 единиц хранения.",Назарово,2021-12-30T06:42:01Z,2023-03-03T07:11:10Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,
Детская библиотека с. Александровское,"обл Томская,р-н Александровский,с Александровское,ул Лебедева,д 13",77.866966,60.43068,"Фонд Детской библиотеки насчитывает более 15000 экземпляров книг, более 30 наименований журналов. Библиотека работает по трем направлениям: «Патриот», «Чтение», «Живая природа». В библиотеке проводятся различные мероприятия: беседы, обзоры, тематические часы и т. д. Оформляются многочисленные выставки. В рамках реализации комплекса мероприятий национального проекта «Культура», а именно благодаря региональному проекту «Культурная среда», 24 декабря 2021 г. в МБУ «ЦБС» открылась модельная библиотека. На выделенный миллион был полностью обновлен читальный зал Детской библиотеки, приобретено 813 экземпляров новых книг.",Александровский район,2022-04-05T05:34:58Z,2023-03-21T09:40:24Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
