name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Новопокровская детская библиотека,"край Краснодарский,р-н Новопокровский,ст-ца Новопокровская,ул Ленина,д 78",40.705621,45.954495,"Детская библиотека в ст. Новопокровской была открыта 1 июля 1955 года, с книжным фондом около 13000 тыс. книг и журналов. В настоящее время фонд библиотеки насчитывает 33 269 единицы хранения. Библиотека обслуживает более 2000 тыс. читателей, к услугам которых – 2 абонемента, читальный зал. За 68 лет существования библиотека прошла большой творческий путь и стала информационным, методическим и досуговым центром для юных читателей, педагогов, родителей, воспитателей детских садов и школьных библиотекарей. Ее знают и любят в станице. За последние годы в Новопокровской детской библиотеке были разработаны тематические и авторские программы с целью создания системы формирования и воспитания у детей и подростков ценностных ориентиров и нравственных норм для развития духовно богатой личности с прочными нравственными устоями, активной гражданской позицией, основанными на культурно-исторический и духовных традициях России и Кубани.",Новопокровский район,2023-02-21T08:52:19Z,2023-03-13T07:32:19Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,09:00:00,17:00:00
Библиотека-филиал № 6 г. Орска,"обл Оренбургская,г Орск,ул Нефтяников,д 1А",58.473884,51.238989,"Библиотека-филиал № 6 МАУК «ЦБС г. Орска» – библиотека, работающая под девизом: «Мудрость библиотеки, богатство фонда, культуру обслуживания – юношеству!».Библиотека была открыта 9 февраля 1970 года. В 1970 году книжный фонд библиотеки составил 8772 экземпляра книг. Всего за этот год было выдано книг, брошюр, журналов 17968 экземпляров. Было обслужено 869 читателей, которые посетили библиотеку 4916 раз.Сегодня в структуру библиотеки входят: отдел обслуживания (кафедры художественной и отраслевой литературы), отдел искусств, кафедра выдачи литературы на иностранных языках.Фонд библиотеки составляет 52970 экземпляров. Библиотека обслуживает более 4,5 тысяч читателей в год.",Городской округ город Орск,2016-10-11T09:42:10Z,2023-01-30T15:39:18Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,,11:00:00,17:00:00
Городская библиотека микрорайона Рекинцо,"обл Московская,р-н Солнечногорский,г Солнечногорск,мкр Рекинцо,д 18",36.995588,56.181174,"Городская библиотека была основана в 1981 году, первоначально размещалась в доме № 26 микрорайона Рекинцо. Нынешнее помещение занимает с 1988 года. Ежегодно библиотеку посещают около 1 000 человек. Фонд – 8 212 книг. На абонементе представлена литература по различным отраслям знаний и художественная литература. В читальном зале можно почитать газеты и журналы, найти информацию в справочниках и энциклопедиях, взять книгу с полки краеведческой литературы. В библиотеке постоянно обновляются книжные выставки и проводятся массовые мероприятия. Кроме этого, библиотека ежемесячно организует мероприятия для инвалидов и пожилых людей. С 2017 года ведет работу клуб женского общения «Дамское счастье», проводятся музыкально-поэтические вечера, встречи с интересными людьми, различные мастер-классы.",городской округ Солнечногорск,2015-03-22T08:58:44Z,2023-07-20T12:56:41Z,10:15:00,19:00:00,10:15:00,19:00:00,10:15:00,19:00:00,10:15:00,19:00:00,10:15:00,19:00:00,10:30:00,18:00:00,10:30:00,18:00:00
Пехлецкая сельская библиотека,"обл Рязанская,р-н Кораблинский,с Пехлец,ул Центральная,д 76",40.10825,53.942698,"В 1938 году в селе Пехлец была открыта изба-читальня. В 1941 году ей присваивают статус библиотека. В настоящее время: читателей– 1038 человек, фонд − 6507 экземпляров,посещений – 11375,мероприятий – 152. Библиотека работает по программе «Вечной памятью живы», «Здесь Родины моей начало». Собран краеведческий материал: «Они защищали Родину», «Люди нашего села», «История МТС», «Учитель – краевед Кастров Серафим Михайлович», «Соловов Владимир Викторович – кавалер ордена Мужества», «Гришин Василий Семенович – кавалер трех орденов Славы», «Грачев Иван Петрович – герой Советского Союза». С детьми дошкольного возраста ведется работа по программе «Все начинается с детства». В рамках программы летнего чтения «У книжки нет каникул» проводятся игровые программы. Пехлецкая сельская библиотека в 2014, 2021 годах - победитель конкурса на получение денежного поощрения лучшими муниципальными учреждениями культуры, находящиеся на территории сельских поселений Рязанской области.",Кораблинский район,2016-11-01T08:04:46Z,2023-02-22T14:00:03Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Ключищенская сельская библиотека,"обл Нижегородская,р-н Краснооктябрьский,с Ключищи,ул Школьная,д 2а",45.5504768192934,55.3321063783991,"Ключищенская сельская библиотека была основана 6 марта 1950 года. Фонд насчитывает 7 366 единиц. Количество посетителей – 461 человек. Библиотека подключена к сети Интернет.Эстетическое краеведение – одно из основных направлений работы сельской библиотеки. Здесь регулярно проводят выставки художника и скульптора Хафиса Ахметжанова. Его картины представлены во многих музеях России. Больше всего ему близка тема родного села, яркие образы людей труда. Ежегодно, приезжая на малую родину, он проводит в библиотеке мастер-классы для всех желающих.На базе учреждения ведут деятельность клубы «Краевед» (для взрослых) и «Почемучка» (для детей). Заседания проходят раз в месяц.Библиотека сотрудничает с детским садом.",Краснооктябрьский район,2021-06-01T05:50:19Z,2023-03-07T10:23:53Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,,
Жуковская центральная библиотека,"обл Брянская,р-н Жуковский,г Жуковка,ул Почтовая,д 10",33.7312245368958,53.5318260806911,"В рабочем поселке Жуковка библиотека впервые открылась в 1936 году, но была уничтожена в годы Великой Отечественной войны. 24 ноября 1943 года возобновила работу. В настоящее время библиотека располагается в самом центре города, на 1-м этаже жилого пятиэтажного дома. Общая площадь библиотеки составляет 568,1 кв. м. Универсальный фонд – 53 683 экземпляра. Пользователями библиотеки являются более 8 000 человек. Для них работают клубы по интересам: «Надежда», «Подросток и закон», «Краевед», «Общение»; есть клубы для детей: «Ежики», «Почемучка», «Сказочник», «Золотой ключик». Проводит занятия «Тютчевская гостиная». На базе библиотеки проходят заседания районного литературного объединения «Стожары». Юридическую поддержку жителям города оказывает центр правовой информации. Библиотека – неизменный куратор Всероссийской акции «Бессмертный полк» в округе. Жуковская центральная библиотека – один из центров притяжения жителей города, стремящихся получить необходимую информацию и с пользой провести свой досуг.",Жуковский район,2016-12-12T07:38:24Z,2023-03-21T14:09:11Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,,09:00:00,19:00:00
Раменская сельская библиотека,"обл Калужская,р-н Мосальский,п Раменский,ул Центральная,д 9",34.893108,54.590166,"Раменская сельская библиотека – одна из библиотек Мосальского района Калужской области. Расположена она по адресу: поселок Раменский, ул. Центральная, 9. Принадлежит Мосальской централизованной библиотечной системе. Библиотека ведет большую массовую и просветительскую работу для жителей поселения проводятся тематические вечера, праздники, совместно с СДК концерты, информационные часы, акции. Деятельность библиотеки ведется по духовно-нравственному, краеведческому, военно-патриотическому, экологическому направлениям. Жители деревни приглашаются в Раменскую сельскую библиотеку для полезного отдыха, на разнообразные встре и посиделки, где они могут не только познакомиться с прекрасным и удивительным миром литературы, но и просто отдохнуть и пообщаться друг с другом.",Мосальский район,2015-03-14T13:43:09Z,2023-03-21T13:57:50Z,09:00:00,17:00:00,,,09:00:00,17:00:00,,,,,09:00:00,17:00:00,,
Библиотека п. Обор,"край Хабаровский,р-н Имени Лазо,п Обор,ул Новошкольная,д 9",135.687227,48.092793,"Точная дата образования библиотеки неизвестна. По воспоминаниям старожилов это конец 40, начало 50 гг. Размещалась в разных местах, а с 2011 года и по сей день находится в одноэтажном деревянном здании, площадь которого составляет 56 кв. м. Фонд библиотеки составляет 6645 экз. Количество пользователей – 400 человек. Обслуживает все категории пользователей. Информационно-просветительскую и воспитательную работу библиотека ведет посредством организации массовых мероприятий, проводимых по различным направлениям. Для организации отдыха, оздоровления и занятости детей и подростков во время каникул и в летний период в библиотеке проводятся различные мероприятия: это викторины, конкурсы, познавательные игры, беседы, литературные вечера. Для привлечения внимания читателей организуются книжные выставки, которые способствуют нравственно-эстетическому развитию пользователей библиотеки.",Район имени Лазо,2023-02-03T07:37:36Z,2023-03-23T07:35:07Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Городская библиотека № 3 г. Узловая,"обл Тульская,р-н Узловский,г Узловая,ул Угольная,д 40",38.123405,53.99724,"Дата создания Городской библиотеки № 3 – 14 апреля 1943 года. Ежегодно библиотека обслуживает 1400 читателей. Ее фонд составляет более 6000 экземпляров. Коллектив учреждения плодотворно сотрудничает с МКОУ Средняя образовательная школа № 2. Школьники с удовольствием участвуют в интерактивных мероприятиях, проводимых библиотекой. Является информационным, образовательным культурно-досуговым центром для жителей микрорайона. В библиотеке традиционно проводятся различные мероприятия, приуроченные к официальным государственным праздникам, а также тематические мероприятия и встречи с узловскими писателями и поэтами.",Узловский район,2015-02-23T12:31:17Z,2023-11-16T07:14:28Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Пятигорская библиотека – филиал № 4,"край Ставропольский,г Пятигорск,п Горячеводский,пр-кт Советской Армии,д 112",43.10114,44.028551,"Пятигорская библиотека-филиал № 4 является центром возрождения культурных традиций казачест­ва в поселке Горячеводский. Год основания библиотеки – 1946. Сотрудники библиотеки ведут постоянную кропотливую работу по сбору материалов по истории своего поселка. Большую поддержку в этой работе оказывает администрация поселка Горячеводский. В библиотеке-филиале № 4 работает клуб для людей пожилого возраста «Очаг», одним из главных направлений деятельности которого является воспитание в подрастающем поколении духовных семейных традиций. «Очаг» – это кладезь полезных советов: цветоводство, садоводчество, народная медицина и многое другое. Количество членов клуба более 20 человек.Фонд библиотеки по состоянию на 1 января 2021 г. составляет 17 649 экземпляров.",Пятигорск,2016-09-09T12:18:19Z,2023-03-21T07:22:31Z,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,,
Троицкая библиотека – филиал № 1,"обл Кемеровская область - Кузбасс,р-н Ижморский,с Троицкое,ул Молодежная,д 23",86.886222,56.061444,"Троицкая библиотека – филиал № 1 основана в 1950 году. Она активно формирует культурную среду сельской территории. Показатели на начало 2022 года: число пользователей – 619; число посещений – 9 950; книговыдача – 13 047;фонд насчитывает 13 365 единиц. Библиотека принимает активное участие в организации массовых мероприятий для разных возрастных категорий пользователей. Проводимые в библиотеке и на уличных площадках, они отличаются разнообразием форм, информационной насыщенностью, ярким оформлением и душевной атмосферой. Самые запоминающиеся – «Библионочь», экскурсия «Чудесная страна Библиотека», экологический пикник «С книгой на природе», праздничная акция «Дарите любимым ромашки», фольклорная программа «Покровские посиделки», народное гулянье «Праздник круглого пирога». При библиотеке для детей работает патриотический клуб «Отечество» и клуб «Эколог».",Ижморский район,2022-10-20T05:30:28Z,2022-10-20T10:33:56Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00
Нижневочевская библиотека,"Респ Коми,р-н Усть-Куломский,с Нижний Воч,ул Центральная,д 191",54.167740682209,61.2061225303275,"Материально-техническая база:Площадь библиотеки составляет 80 кв. м, фонд состоит из 6173 экз. литературы, поступает 15 наименований периодических печатных изданий. Установлен 1 комплект компьютерной техники, принтер, ксерокс и сканер.Краеведение – основное направление деятельности библиотеки. Совместно с работником школьного музея Валентиной Александровной Ширяевой проводятся встречи с интересными людьми: с пенсионерами, ветеранами труда, тружениками тыла. На основе собранных материалов созданы брошюры, краеведческие альбомы и папки, дайджесты. Также библиотека собирает старые видео и фотографии жителей села. На их основе созданы фото- и видеоархивы. При библиотеке организован клуб для пенсионеров «Гвоздика». Участники клуба помогают собирать материалы по истории исчезнувших деревень Москашор, Дема, Сотчемув, Люблино, закрытых организаций. Оформляются альбомы о жителях села «Пыдди пуктана йӧз», многодетных семьях, ветеранах, мастерах и охотниках. Активно ведется работа по привлечению в библиотеку трудных подростков, детей из неблагополучных семей, где они в свободное время играют в настольные и компьютерные игры, выполняют домашние задания. Для детей из детского сада вместе с волонтерами организовывают кукольные представления, громкие чтения, праздники ко дню рождения детей. Библиотека активно участвует во всех крупных мероприятиях, проводимых на территории сельского поселения: ко Дню Победы, дню района, пожилых людей и др. Для жителей деревни Верхняя Воч организован пункт выдачи литературы.",Усть-Куломский район,2022-02-24T09:45:35Z,2023-03-03T12:30:04Z,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,18:00:00,,
