name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Рыбковская сельская библиотека-филиал № 28,"обл Смоленская,р-н Сафоновский,д Рыбки,ул Центральная,д 15",32.986038,55.147901,"Из архивных данных известно, что существовала Лукшинская библиотека. В 1905 году на 1 января в ней насчитывалось 190 книг на 69 рублей, а в 1912 году – 1 308 книг.Сегодня Рыбковская библиотека-филиал №28 – это современное библиотечное учреждение, расположенное в уютном, комфортном помещении на втором этаже Дома культуры. Известны сведения, что до 1955 года это была Заворовская изба-читальня, маленькое деревянное здание, в котором находились также сельский Совет и Дом культуры. Библиотекарем в то время работала Никитина Н. М. Печное отопление, протекающая крыша, ветхие двери. Но тогда это не пугало ни работников, ни читателей.В 1956 году библиотека стала именоваться Рыбковской избой-читальней.В разное время здесь работали разные люди. С 1993 года работой библиотеки руководит Зотова Наталья Ивановна. В зоне обслуживания Рыбковской библиотеки проживает 850 человек. Ежегодно библиотека обслуживает 500 читателей. Из них детей до 15 лет – 115, молодежи – 86. Книжный фонд включает 8 429 экз., ежегодная книговыдача – 11 800 экз.При библиотеке работает семейный клуб «Читающее гнездышко».В 2006 году в рамках программы «Электронная Смоленщина» при поддержке Минэкономразвития Рыбковская сельская библиотека-филиал № 28 получила электронную технику. Это позволило расширить доступ сельского населения к мировым информационным ресурсам. В этом же году в библиотеке открылся Информационный центр местного сообщества. Центр имеет доступ к интернету.С появлением компьютерной техники стало возможным выполнение информационных и сервисных услуг: поиск и предоставление правовой информации; распечатка документов на принтере; запись информации на электронные носители; копирование и тиражирование документов; сканирование информации; компьютерный набор текста и таблиц; предоставление компьютера для самостоятельной работы;проведение на базе библиотеки семинаров, дней информации, экскурсий.Библиотека имеет хорошую материально-техническую базу.",Сафоновский район,2015-12-17T07:04:47Z,2023-03-23T06:32:43Z,12:30:00,17:00:00,12:30:00,17:00:00,12:30:00,17:00:00,12:30:00,17:00:00,12:30:00,17:00:00,,,12:30:00,17:00:00
Библиотека-филиал № 4 с. Новый Шарой,"респ Чеченская,р-н Ачхой-Мартановский,с Новый-Шарой,ул Центральная,д 1",45.27439,43.251998,"Библиотека расположена при Доме культуры с. Новый Шарой. Основными направлениями библиотеки в работе с населением являются: экологическое, краеведческое (сбор материала об истории села, других населенных пунктов), эстетическое направление (работа с юными читателями). Библиотекари находятся в постоянном поиске новых форм и методов библиотечной работы по пропаганде книги: проводят акции, флешмобы, беседы, конкурсы, викторины, выставки. Ее книжный фонд включает 4 462 экз. Библиотека – культурно-просветительное и научно-вспомогательное учреждение, организующее общественное пользование произведениями печати. Сотрудники учреждения систематически занимаются сбором, хранением, пропагандой и выдачей читателям произведений печати, а также информационно-библиографической работой.",Ачхой-Мартановский район,2017-06-05T09:18:03Z,2023-06-20T14:39:06Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Библиотека с. Верхняя Эконь,"край Хабаровский,р-н Комсомольский,с Верхняя Эконь,ул Клубная,д 7",137.083263,50.422466,"Библиотека – центр культуры села Верхняя Эконь. Год основания – 1958 год. Первым библиотекарем стала Э. В. Храпай. В 1964 году в Эконь прибыла А. Н. Сайгор, ставшая заведующей клубом и библиотекарем. Э. В. Гейкер работает с 1998 года и по настоящее время.Библиотека сегодня:фонд – около 9 700 единиц;число пользователей – 178 человек;число стационарных посещений – 306, внестационарных – 136.Библиотека села Верхняя Эконь – любимое место досуга, культурного и духовного общения сельчан.С начала года здесь работает неформальное объединение пенсионеров. Это читатели абонемента в возрасте от 55 лет. Они обмениваются мнениями о прочитанной литературе, принимают участие в литературных играх и викторинах, делятся секретами приготовления необычных блюд, демонстрируют свои поделки, образцы вязания, вышивки и просто отдыхают. Члены клуба помогают библиотеке в проведении мероприятий, участвуют в них сами. Общение в клубе – обсуждение личных дел, фильмов, книг – всегда проходит в атмосфере искренней заинтересованности и доброжелательности.",Комсомольский район,2022-09-15T13:08:57Z,2023-02-21T11:26:16Z,,,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00
Высоковская сельская библиотека-филиал,"обл Кировская,р-н Юрьянский,д Высоково,ул Советская,д 28",49.2901611328125,58.9981406456521,"Высоковская сельская библиотека была открыта в сентябре 1956 года. Ранее была изба-читальня в Большескопинском сельском совете, откуда книжный фонд был перевезен в деревню Высоково. Первым библиотекарем была Суслова Анастасия Васильевна, которая ранее заведовала избой-читальней. С 1 декабря 2010 года в библиотеке работает Самсонова Наталья Леонидовна. Фонд составляет более 5 000 экземпляров книг. Пользователями библиотеки являются 240 человек, 60 из них дети. На протяжении долгих лет в библиотеке продолжает свою работу экологический клуб «Гномы», который направлен на экологическое просвещение школьников.",Юрьянский район,2020-06-15T12:26:21Z,2023-02-22T08:54:15Z,12:30:00,16:00:00,12:30:00,16:00:00,12:30:00,16:00:00,12:30:00,16:00:00,12:30:00,16:00:00,,,,
Смиркинская сельская библиотека № 22,"обл Нижегородская,р-н Городецкий,п Смиркино (Смиркинский с/с),ул Мира, д 40",43.5733370221596,56.9275379226195,"Смиркинская сельская библиотека № 22 была основана в 1987 году. Библиотека сегодня: фонд – более 11 000 единиц;пользователей – более 300 человек;стационарных посещений – более 2 000. Это центр культуры и досуга, а также участник всех значимых событий на селе. В библиотеке есть рабочие места с компьютерами. Налажен тесный контакт с филиалом интерната, постоянно проходят библиотечные мероприятия в его стенах. Для людей с ограниченными возможностями здоровья действует клуб «Паруса надежды». Детям библиотека предлагает квесты и викторины, громкие чтения и интересные выставки. Молодежи и взрослым – конкурсы и акции, творческие встречи и развлекательные мероприятия.",Городецкий район,2021-06-21T06:51:18Z,2023-03-09T07:03:58Z,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,,,12:00:00,15:00:00
Библиотека с. Нижнеленинского,"аобл Еврейская,р-н Ленинский,с Нижнеленинское,пер Вилковой,д 1",132.668582,47.962739,"Библиотека находится в здании Дома культуры на втором этаже. Кирпичное здание построено в 1991 году. Объем книжного фонда – 8 851 экземпляр. Основная деятельность библиотеки: пропаганда патриотических, экологических знаний и здорового образа жизни. Формирование правовой культуры читателей, гражданственности и патриотизма. Приобщение читателей к художественным традициям народной культуры; пробуждения интереса к истории России. А также привлечение всех категорий населения в кружок «Затейник», где можно изготовить праздничный сувенир, поздравительную открытку, а также выполнить работу из бисера, джута и др.",Ленинский район,2019-10-29T09:18:53Z,2023-03-21T08:08:14Z,,,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00
Библиотека № 6 «Библиотека для друзей»,"обл Кемеровская область - Кузбасс,г Прокопьевск,ул 10-й микрорайон,зд 15А",86.6171886546102,53.8795906942994,"В 2020 году на базе двух библиотек ЦБС (детской библиотеки № 9 «Лидер» и библиотеки № 6 «Библиотека для друзей») была создана новая библиотека, которая теперь располагается в отремонтированном помещении площадью 244 кв. м. Это позволило создать современное комфортное библиотечное пространство, оборудованное с учетом потребностей разных возрастных групп: детей, молодежь, взрослых. Помещение библиотеки, представляющее собой Город книги, разделено на пять функциональных зон: Площадь ПредпоЧТЕНИЯ (многофункциональный зал для бесед, лекций, образовательных мероприятий, детская зона, подиум для выступления ораторов и артистов при проведении мероприятий).Перекресток вдохновения (зал для проведения мастер-классов, неформальных встреч и дружеского общения в клубных объединениях).Книжный проспект (зал литературы для взрослого читателя).Wi-Fi авеню (зона бесплатного доступа к Интернету).Арт-улица (выставочная галерея, где демонстрируются различные тематические выставки). Дети с удовольствием посещают «Библиопродленку» и «Библиотусовку», которые успешно сочетают чтение с творческой деятельностью. Для молодежи проводятся интеллектуально-познавательные игры, тематические вечера общения, встречи с интересными людьми, веб-квесты и многое другое. Популярностью в библиотеке пользуется клуб «Золотой возраст» для пожилых людей. Количество читателей – 5 257 человек. Фонд – 28 460 экземпляров.",Прокопьевск,2021-10-18T05:34:46Z,2023-02-08T06:35:43Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,10:00:00,19:00:00,10:00:00,19:00:00
Центральная межпоселенческая библиотека им. И. А. Куратова,"Респ Коми,р-н Сысольский,с Визинга,ул Советская,д 37А",50.084086,61.076696,"Центральная библиотека села Визинга – одна из старейших в Республике Коми. Официально она была открыта в 1896 году. В 1989 году ей присвоено имя Ивана Алексеевича Куратова. Сегодня книжный фонд включает более 26 000 экземпляров. Имеется неплохой фонд краеведческой литературы, в том числе на коми языке. Количество читателей – более 2 000 человек. Одно из важнейших направлений деятельности библиотеки – популяризация творчества писателей и поэтов Республики Коми и Сысольского района, в том числе известного земляка, первого коми поэта И. А. Куратова. В год 100-летия Республики Коми библиотека стала одной из победителей конкурсного отбора нацпроекта «Культура». Благодаря модернизации значительно изменился не только внешний вид библиотеки, но и ее наполнение. Приобретенное проекционное оборудование, телевизор, акустическая система позволяют проводить мероприятия на новом уровне: циклы интеллектуальных игр в рамках клуба «Что? Где? Когда?», встречи с местными авторами в рамках проекта «Авторское кресло», кинолектории и многое другое.",Сысольский район,2016-04-14T09:16:44Z,2023-08-24T08:49:30Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,11:00:00,18:00:00
Белозерихинская сельская библиотека,"обл Нижегородская,р-н Лысковский,с Белозериха,ул Советская,зд 8А",45.339203,56.036286,"Белозерихинская сельская библиотека располагается в здании школы, поэтому основным направлением является работа с детьми. Организуются различные мероприятия для школьников. В дни летних каникул библиотека участвует в работе школьного лагеря и прогулочной группы. Накоплен немалый опыт по организации работы с семьями, продвижению семейного чтения, тематической литературы по вопросам семейного воспитания и досуга. На популяризацию информационных ресурсов библиотеки направлены книги для детей и родителей, периодические издания, электронные диски, пазлы для самых маленьких по детским сказкам. Сегодня книжный фонд насчитывает 5 109 экземпляров, ежегодно в библиотеку приходит 400 пользователей, из них 95 детей. Обслуживаются села Белозериха, Асташиха и поселок Березки.",Лысковский район,2021-06-15T08:41:33Z,2023-03-07T12:59:10Z,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,,
Людиновская центральная районная библиотека,"обл Калужская,р-н Людиновский,г Людиново,ул Ф.Энгельса,д 9",34.442297,53.863965,"Центральная районная библиотека с 1 января 1978 года является центром чтения, информации, досуга для населения города Людиново и Людиновского района. Ее услугами пользуется свыше 7 000 человек. Сеть внестационарного обслуживания включает 16 передвижек и пунктов выдачи. Осуществляется долгосрочная целевая программа «Читающая провинция». В городе и селе организовано 14 уличных библиотек. Для правового просвещения населения на базе ЦРБ с 2002 года успешно действует Центр правовой информации. Ведется работа по созданию историко-краеведческого сайта «Pro100Людиново». В партнерстве с сельскими библиотеками проходят мероприятия по проекту «Литература Победы». Библиотека является социальным партнером творческо-познавательного и художественно-эстетического проекта «Мы и красивый мир вокруг нас» детского сада № 12 «Аленушка». Организуются циклы культурно-досуговых и просветительских мероприятий для детей и взрослых, выставки декоративно-прикладного творчества людиновцев. ЦРБ – центр методического обеспечения библиотечной деятельности, где проводятся занятия в «Школе библиотекаря», конкурсы профмастерства, творческих работ, районные конференции и многое другое.",Людиновский район,2015-03-14T10:09:34Z,2023-10-06T08:28:43Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,11:00:00,16:00:00,,
Библиотека с. Кондратьевка,"край Хабаровский,р-н Имени Лазо,с Кондратьевка,ул Центральная,д 35",134.984619,47.85511,"Библиотека села Кондратьевка была основана в начале 1950-х годов. Сегодня количество ее пользователей – 202 человека, из них 70 – на детском абонементе. Книжный фонд насчитывает 5 338 экземпляров.В библиотеке активно проводятся мероприятия, оформляются книжные выставки, выставки детских рисунков и различных подделок, сделанных своими руками. Существует любительское объединение «Умелые ручки», участники которого делают различные модели из журнала «Непоседа», лепят из пластилина животных, создают картины из листьев. Книжные выставки помогают всесторонне раскрыть фонд и удовлетворить запросы различных групп читателей.",Район имени Лазо,2024-01-30T06:17:33Z,2024-01-31T08:56:54Z,,,10:00:00,13:30:00,10:00:00,13:30:00,10:00:00,13:30:00,10:00:00,13:30:00,10:00:00,13:30:00,,
