name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Воровская сельская библиотека,"обл Владимирская,р-н Судогодский,п им Воровского,ул Воровского,д 26",41.122628,55.7242,"Воровская сельская библиотека основана в 1955 году.Фонд – 15 051 экз., число пользователей – 500 человек.Библиотека обеспечивает сельским жителям свободный доступ к информации и знаниям, предлагая пользование книжным фондом абонемента и читального зала, предоставляет информационно-библиографическое обслуживание.Для читателей проводятся выставки, поэтические вечера, презентации книг, массовые творческие мероприятия.Ведется издательская деятельность. Большой популярностью пользуется справочно-библиографическая работа с использованием интернет-источников. Творческая видеостудия «Стимул» реализует различные проекты.",Судогодский район,2022-11-02T12:13:45Z,2023-05-26T06:31:00Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Янышская сельская библиотека,"Чувашия Чувашская республика,р-н Чебоксарский,д Яныши,ул Центральная,д 22",46.960294,55.924426,"История Янышской сельской библиотеки берет начало с 30-х годов ХХ века, когда в деревне Большие Яныши Чебоксарского района открылась изба-читальня. В настоящее время библиотека находится в одном здании с администрацией Янышского сельского поселения и занимает площадь 105 кв. м.Янышская сельская библиотека обслуживает жителей деревень Яныши, Малые Торханы, Турикасы. Библиотечный фонд включает более 9 тысяч экземпляров на бумажных и электронных носителях, выписывается более 20 наименований газет и журналов, число читателей – более 500 человек. Библиотека активно осуществляет деятельность по патриотическому воспитанию молодого поколения, содействует духовному воспитанию и просвещению населения.",Чебоксарский район,2021-11-15T14:22:46Z,2023-03-02T08:16:00Z,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,,
Модельная библиотека «Для друзей» г. Тольятти,"обл Самарская,г Тольятти,ул Голосова,д 20",49.430787,53.511295,"Библиотека была открыта 7 ноября 1967 года в здании театра «Колесо». В 1991 году переехала по адресу ул. Голосова, 20. Общий фонд насчитывает 60 815 единиц. Кроме того, читатели могут воспользоваться библиотекой «ЛитРес», НЭБ, НЭДБ. Количество посетителей – около 58 000 в год.В марте 2019 года библиотека стала победителем конкурса президентских грантов, который проходил в рамках национального проекта «Культура – Культурная Среда», и получила грант в размере пяти миллионов рублей на модернизацию пространств. 19 ноября 2019 года состоялось торжественное открытие новой библиотеки, которая получила название модельная библиотека «Для друзей».В настоящее время модельная библиотека – это совершенно новый подход к библиотечно-информационной деятельности. Здесь, помимо отдельной зоны для чтения, появилось пространство для общения в формате литературного кафе с уютными мягкими стульями, диванами, лекционным пространством и детская творческая лаборатория, где ребята могут попробовать создать фигуры при помощи 3D-ручки, собрать LEGO-роботов, отправиться в виртуальный мир в шлеме виртуальной реальности. Также поиграть на игровой приставке в игры Just Dance, FIFA 20, в настольные и подвижные игры. В модельной библиотеке «Для друзей» создана дружественная среда для жителей всех возрастов, национальностей, здесь проводятся творческие встречи, мастер-классы, различные познавательные мероприятия для читателей.",Тольятти,2015-10-30T09:52:13Z,2023-01-31T14:58:13Z,,,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,11:00:00,18:00:00,11:00:00,18:00:00
Сятракасинская сельская библиотека,"Чувашия Чувашская республика,р-н Мариинско-Посадский,д Сятракасы,ул Центральная,д 42",47.948261,55.920825,"Сятракасинская сельская библиотека размещена в одноэтажном деревянном здании. Обслуживает 351 пользователя, из них: дети до 14 лет – 143, молодежь от 15 до 30 лет – 53. Направление деятельности библиотеки – досуговый центр. Также функционирует клуб «Читайка». Фонд библиотеки составляет 11 029 экз., в том числе: 3 наименования периодических изданий, 4 691 издание на чувашском языке. Сервисные услуги: распечатка документов, сканирование, предоставление компьютерной техники для самостоятельной работы, интернет. Библиотека обеспечивает сельским жителям свободный доступ к информации, знаниям. В обслуживании граждан использует традиционные и новейшие информационные технологии, фонды документов и современные носители информации, обеспечивает доступ в глобальное информационное пространство, содействует формированию информационного общества. Заботится о развитии подрастающего поколения и о людях, нуждающихся в социокультурной поддержке.",Мариинско-Посадский район,2021-03-17T13:22:34Z,2023-02-21T09:39:40Z,,,13:30:00,19:00:00,13:30:00,19:00:00,13:30:00,19:00:00,13:30:00,19:00:00,13:30:00,19:00:00,13:30:00,19:00:00
Пачинская библиотека – филиал № 20,"обл Кемеровская,р-н Яшкинский,с Пача,ул Ленина,д 14А",85.496196,55.704073,"Пачинская сельская библиотека открыта с октября 1946 года. С 1979 года библиотека находится в здании школы искусств. На сегодняшний момент фонд библиотеки составляет более 8 тысяч экземпляров. 870 человек пользуются фондами библиотеки. Библиотека в селе очень востребована. Ежедневно ее посещают более 50 человек. В распоряжении читателей два подразделения библиотеки: абонемент и читальный зал. В библиотеке работает литературный клуб «Вдохновение». Библиотека ведут деловое сотрудничество с учреждениями: Администрация сельского поселения, Дом культуры, Детская школа искусств № 7, Пачинская средняя школа, Пачинский детский сад, Совет ветеранов и др.",Яшкинский район,2018-10-19T09:10:37Z,2023-03-10T14:01:26Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,14:00:00
Бобровская сельская библиотека,"край Красноярский,р-н Большеулуйский,с Бобровка,ул Центральная,д 43",90.814672,56.622707,"Бобровская сельская библиотека в 1978 году вошла в Большеулуйскую централизованную библиотечную систему. Имеет универсальный книжный фонд – более 6 000 экземпляров, необходимую компьютерную технику, с помощью которой получает доступ к нужным документам через интернет. Читатели пользуются ресурсами НЭБ, «ЛитРес». Для более полного удовлетворения читательских запросов жителей Бобровского сельского совета применяется внестационарная форма обслуживания для населения деревни Черемшанка; библиотекарь занимается книгоношеством. К чтению привлечены 250 жителей Бобровского сельского совета. Много познавательных мероприятий проводится в летний период – квесты, чтение и обсуждение прочитанного, викторины, акции, спортивные состязания – они позволяют детям не только активно отдохнуть, но и проявить творческие способности, расширить свой кругозор. Читатели библиотеки становятся участниками краевых и районных краеведческих конкурсов и акций.",Большеулуйский район,2021-05-25T08:04:55Z,2023-04-05T10:00:21Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Бичурская центральная библиотека,"Респ Бурятия,р-н Бичурский,с Бичура,ул Советская,д 47",107.595596909523,50.587479965892,"На сегодняшний день библиотека – крупный информационный, просветительский и культурно-досуговый центр района. В фонде библиотеки – газеты, журналы, детская, учебная, художественная и методическая литература. Фонд библиотечной системы насчитывает более 200 тыс. экземпляров, фонд центральной библиотеки – более 60 тыс. книг, периодических и электронных изданий, аудиовизуальных материалов. У читателей библиотеки есть возможность самостоятельно поработать на компьютере, получить доступ к сети Интернет и к справочно-правовой системе «КонсультантПлюс».При библиотеке работают клуб «Рифма», клуб «Гармония», открыта кафедра духовной литературы совместно c Древлеправославной церковью Покрова Пресвятой Богородицы и храмом св. пророка Божия Илии.",Бичурский район,2016-12-14T03:40:29Z,2023-03-03T06:40:04Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Молодежная поселенческая библиотека – филиал № 14,"обл Саратовская,р-н Перелюбский,п Молодежный,ул Ленина,д 17",49.5412552097092,51.9482306462461,"В 1954 году по решению рабочкома совхоза «Клевенский» из избы-читальни была создана библиотека, которая находилась в здании сельского клуба. В 1978 году было построено новое здание Дома культуры со специальным помещением для библиотеки. В 1992 году она вошла в состав ЦБС Перелюбского района. Молодежная поселенческая библиотека – филиал № 14 – это центр культурной, творческой, интеллектуальной жизни Молодежного и близлежащих поселка Гусарка и села Большая Тарасовка. Ее смело можно назвать местом для развлечений и местом, объединяющим людей. Уютное помещение библиотеки всегда с радостью принимает своих читателей. Здесь работают два любительских объединения: женский клуб «Молодежные энтузиастки» (60+) и клуб выходного дня «Непоседы» (7+)Фонд библиотеки – 4 800 книг. Количество читателей – 600 человек, из них 180 – дети до 14 лет.С 2011 года библиотекой заведует Надежда Николаевна Золотарева.",Перелюбский район,2023-04-24T04:12:55Z,2023-04-26T07:23:30Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,10:00:00,15:00:00
Ожгихинская сельская библиотека,"обл Свердловская,р-н Камышловский,д Ожгиха,ул Советская,зд 3",62.904106,56.757406,"В 1927 году Ожгихинская библиотека была избой-читальней. Новое здание, в котором расположилась нынешняя библиотека, было построено в 1962 году. В тот же год она и была открыта для читателей. Сегодня библиотека является местом, в котором различные категории читателей могут удовлетворить образовательные, информационные, культурные потребности, ведь книжный фонд включает в себя более 3 000 изданий. Также посетители могут получить бесплатный доступ к фонду Национальной электронной библиотеки. Местные жители любят не только брать книги, но и просто находиться в библиотеке, посещать мероприятия. Так, за год ее посещают более 2 000 человек.",Камышловский район,2021-09-09T10:40:01Z,2023-03-24T12:00:40Z,,,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,,
Поселковая сельская библиотека,"обл Воронежская,р-н Воробьевский,п Центральной усадьбы совхоза ""Воробьёвский"",ул Ленинская,д 2В",40.823534,50.688729,"Поселковая сельская библиотека была основана в 1930 году. С 2022 года является структурным подразделением МКУК «Воробьевская МЦБ». Библиотека ежегодно обслуживает 300 читателей, а книжный фонд включает в себя порядка 1 000 экземпляров книг. В стенах библиотеки регулярно проходят интересные и актуальные мероприятия для читателей: викторины, акции, беседы, громкие чтения, конкурсы рисунков, книжные выставки и многие другие. Работа сотрудников библиотеки направлена на организацию культурного досуга как взрослого населения села, так и подрастающего поколения читателей. Здесь всегда рады посетителям!",Воробьевский район,2016-12-06T12:59:26Z,2023-03-07T13:23:47Z,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:30:00,,,,
Центральная городская библиотека имени Зыгмунта Левицкого,"Респ Крым,г Армянск,мкр им Генерала Корявко,д 12",33.6870081834893,46.1066691664904,"Центральная городская библиотека в Армянске была основана в 1921 году. Решением III сессии 24 созыва Армянского городского совета от 29 июля 2002 года Центральной городской библиотеке присвоено имя поэта и переводчика Зыгмунта Левицкого. Голос Зыгмунта слышали стены библиотеки, его стихи навсегда прописались на ее книжных полках. На 01.01.2023 года фонд Центральной городской библиотеки им. З. Левицкого насчитывает 29125 экземпляров. Состав фонда универсален и удовлетворяет запросы пользователей различных категорий. Фонд регулярно пополняется новой и актуальной литературой, периодикой. Читателями библиотеки являются более 3000 человек разных возрастных категорий.Библиотека подходит для учебы, работы и отдыха. Читателям предоставляется бесплатный доступ в интернет. Квалифицированные сотрудники оказывают консультационную помощь в поиске и выборе источников информации, выдают справочную информацию по запросам. В библиотеке регулярно проводятся мероприятия по художественно-эстетическому, гражданско-патриотическому, краеведческому, правовому, экологическому, духовно-нравственному направлениях.",Армянск,2016-10-11T07:31:54Z,2023-02-08T12:28:32Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Богдановская сельская библиотека,"обл Кировская,р-н Уржумский,д Богданово,ул Набережная,зд 46",50.026828,57.065981,"Библиотека была основана в 1961 году. Как отдельное и самостоятельное учреждение она функционировала до 2013 года. Затем в результате реорганизации к ней присоединились еще 9 библиотек Уржумского сельского поселения. Книжный фонд учреждения включает 3 500 экземпляров. Ежегодно библиотеку посещает около 3 000 читателей. Богдановская сельская библиотека работает по продвижению книги и чтения в детскую подростковую среду, организует мероприятия по различным направлениям. Здесь работают следующие клубные формирования: «Общение» и детский кружок «Час детского творчества». Регулярно проходят книжные выставки и оформляются тематические стенды, а также проходят выставки декоративно-прикладного творчества.",Уржумский район,2024-02-14T11:58:56Z,2024-02-15T05:40:11Z,,,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,,
Библиотека-филиал № 3 г. Асбеста,"обл Свердловская,г Асбест,ул Московская,д 19",61.458599,57.018462,"Библиотека расположена в подвальном помещении жилого дома. С ноября 1993 года входит в состав Централизованной библиотечной системы города Асбеста.Ежегодно обслуживается около 800 читателей разных возрастов, посещения – 10 000 человек. Проходит около 50 мероприятий различной тематики. Для пользователей представлены интересные и познавательные выставки. Есть женский клуб «У самовара». Работает один специалист. Реализуется проект «Финансовая грамотность» для детей младшего школьного возраста. Формы проведения занятий: сюжетно-ролевые игры, занятия с использованием наглядного и раздаточного материала, игровые сценки, мастер-классы, викторины. Фонд библиотеки на 1 января 2023 года включает 15 550 экземпляров.",Асбест,2023-07-04T12:48:20Z,2023-07-05T05:37:25Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,,,
Штырьская сельская библиотека – филиал № 52,"Респ Татарстан,р-н Арский,с Штырь,Советская ,62",49.8022635423279,55.9616500090547,"Первая библиотека в селе Штырь открылась в 1953 году. До этого в селе работала передвижная библиотека. Фасахат Гарафиева – первый библиотекарь села. Первая библиотека начинает свою работу в здании клуба. С 1979 года до 2008 года библиотекарем села работает Замалиева Муршида . С 2010 года работает Зайнутдинова Муршида.Приоритетным направлением работы библиотеки является нравственное, патриотическое и экологическое воспитание, здоровый образ жизни, краеведение. Библиотека в селе для читателей является информационным, учебным и культурным центром. Самая большая читательская группа в библиотеки – это дети школьного возраста и студенты. При работе с детьми уделяется большое внимание индивидуальным беседам, тщательно продумываются книжные выставки, тематика массовых мероприятий. Большой популярностью у детей пользуются познавательные игры, игры-путешествия, проводятся познавательные часы литературные праздники. Различные конкурсные программы для детей и взрослых.Фонд библиотеки – 6888 экземпляров книг, число читателей – 290.",Арский район,2022-04-07T13:18:26Z,2023-02-22T08:28:41Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,14:00:00,11:00:00,14:00:00,,
