name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Центральная детская библиотека им. С. В. Михалкова,"Респ Коми,р-н Сыктывдинский,с Выльгорт,ул Домны Каликовой,д 100а",50.755945,61.623994,"В июле 1946 года при районной библиотеке организовали детское отделение. С 1969 года детская библиотека получает отдельный частный дом. С этого же года ее фонд формируется самостоятельно. 11 ноября 1969 года в инвентарной книге произведена первая запись новых книг. 29 ноября 2021 года после модернизации Центральная детская библиотека приобрела статус библиотеки нового поколения. Главное ее богатство – книжные фонды, которые насчитывают 10 500 документов, из них 18 названий газет и журналов. Посещений за год – более 23 000. Благодаря победе в конкурсе среди неименных центральных детских библиотек Республики Коми 18 сентября 2022 года состоялась торжественная церемония присвоения библиотеке имя детского писателя Сергея Михалкова. Детская библиотека – школа передового опыта и место повышения квалификации библиотекарей района и республики.",Сыктывдинский район,2023-04-05T13:37:41Z,2023-04-05T14:33:51Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,10:00:00,18:00:00
Киржеманская сельская библиотека,"Респ Мордовия,р-н Большеигнатовский,с Киржеманы,ул Советская,д 32",45.748952,54.963719,"Киржеманская сельская библиотека предоставляет свободный доступ к своим ресурсам населению, проживающему в зоне размещения библиотеки (село Киржеманы, д. Красная Нива). В библиотеке читателей ждут презентации книг, литературные вечера, встречи с интересными людьми, обзоры литературы, беседы на различные темы! Многообразие выставок литературы также для вас. Также в библиотеке ведется сбор краеведческого материала, имеется музейный уголок, где собраны старинные предметы быта. В 2021 году в Киржеманской сельской библиотеке было обслужено 380 читателей и выдано более 6000 экземпляров книг. Фонд библиотеки насчитывает более 7000 экземпляров.",Большеигнатовский район,2020-09-03T09:55:52Z,2023-02-10T13:41:44Z,11:00:00,14:36:00,11:00:00,14:36:00,11:00:00,14:36:00,11:00:00,14:36:00,11:00:00,14:36:00,,,,
Полтавская детская библиотека,"край Краснодарский,р-н Красноармейский,ст-ца Полтавская,ул Ленина,д 211",38.207649,45.362679,"Районная детская библиотека в станице Красноармейской открылась в 1950 году на базе районной библиотеки. Постановлением главы Полтавского сельского поселения Красноармейского района № 213 от 27 ноября 2006 года с 1 января 2007 года начало свою работу муниципальное учреждение культуры «Полтавская детская библиотека». Сегодня библиотека является информационным, образовательным и культурно-досуговым центром для 4 тысяч читателей. Фонд насчитывает более 28 тысяч различных видов документов. Библиотека предоставляет пользователям широкие возможности использования как традиционных ресурсов, так и новейших технологий.",Красноармейский район,2022-03-22T06:48:27Z,2022-03-30T14:47:57Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,08:00:00,17:00:00
Центральная городская библиотека им. А. С. Пушкина г. Новочеркасска,"обл Ростовская,г Новочеркасск,ул Московская,д 18",40.098665,47.413851,"Центральная городская библиотека им. А. С. Пушкина была открыта 7 января 1870 года и находится в уникальном здании, являющемся объектом культурного наследия регионального значения (здание бывшего Офицерского собрания). Здесь встречали императора Николая II, отмечали 100-летие со дня рождения донского героя Я. П. Бакланова, проводили совещания по набору в белые партизанские отряды в годы Гражданской войны. Здание было передано библиотеке в 1920 году, с тех пор никакой значительной перепланировки не производилось. Залы были оснащены лишь необходимым оборудованием. В 1937 году библиотеке присвоено имя А. С. Пушкина. Библиотека была участницей выставок достижений народного хозяйства, получала грамоты, дипломы. В разное время ее гостями были известные писатели и поэты: В. Маяковский, Р. Рождественский, Б. Изюмский, А. Калинин, Г. Шолохов-Синявский и др. В 1990-х годах начато активное сотрудничество с русским зарубежьем. В 2001 году была учреждение признано библиотекой года Ростовской области. Она и сегодня остается одним из центров культурной жизни города. Стали уже традиционными балы, проводимые в большом зале, самом красивом из помещений библиотеки. В настоящее время библиотека обслуживает более 70 000 читателей в год. До сих пор сохранился фонд дореволюционной литературы, который насчитывает около 40 000 единиц хранения, из них более 1 700 обладают признаками единичных книжных памятников. Это книги по философии, богословию, истории, естествознанию, искусству, экономике, праву и другие, изданные в период с 1726 по 1830 год. Фонд включает 329 000 экземпляров.",Новочеркасск,2016-04-12T08:20:15Z,2023-08-30T13:58:07Z,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Красноуфимская центральная районная библиотека,"обл Свердловская,р-н Красноуфимский,с Криулино,ул Советская,влд 26",57.816856,56.585002,"История Красноуфимской Центральной районной библиотеки ведет отсчет с 1946 года. Красноуфимская Центральная районная библиотека находится в с. Криулино. С 2009 года Красноуфимская Центральная районная библиотека получила статус модельной библиотеки. На сегодняшний день – это современная библиотека, которая выполняет функции информационного, социального, образовательного, культурного и просветительского характера для пользователей различных возрастов и социальных групп. В ее структуру входят 32 сельских библиотеки Красноуфимского района, которым библиотека оказывает методическую, образовательную и информационную поддержку, осуществляет централизованное книгоснабжение литературой, создает собственные базы данных и электронные информационные продукты. Библиотечное обслуживание населения в Красноуфимской Центральной районной библиотеке осуществляется по разным направлениям деятельности с использованием традиционных форм обслуживания населения и онлайн форматов, учитывая конкретные приоритеты года. Библиотека ежегодно участвует во всероссийских и областных читательских акциях: «Библионочь», «Неделя детской и юношеской книги», «День Чтения» и «Ночь искусств», курируя проведение данных акций во всех библиотеках района. В библиотеке работает детский кружок «Самоделкин» и реализуется программа «Бисерные миниатюры». Для читателей Красноуфимской Центральной районной библиотеки организован доступ к ресурсам Президентской библиотеки им. Б.Н. Ельцина, Национальной Электронной Библиотеки (НЭБ), электронным библиотечным системам «Znanium.com», «Лань», ЭБ «Grebennikon», «БиблиоРоссика». Свою работу библиотека позиционирует в сети Интернет через сайт библиопчелка.рф и группы библиотеки в социальных сетях «Одноклассники» и «ВКонтакте». Красноуфимская Центральная районная библиотека сегодня – это: Фонд – 26517 экземпляров Число зарегистрированных пользователей 1404 человека посещений стационарных – 10104, внестационарных – 31, удаленных обращений – 10802",Красноуфимск,2023-02-18T11:57:42Z,2023-02-27T11:30:50Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,11:00:00,17:00:00,,
Заднеяндоушская сельская библиотека,"Чувашия Чувашская республика,р-н Канашский,д Задние Яндоуши,ул Школьная,д 9",47.575272,55.677605,"Заднеяндоушская сельская библиотека была основана в 1986 году с фондом из 4 688 экземпляров книг. В настоящее время объем фонда составляет более 9 000 экземпляров. Ресурсы библиотеки включают широкий диапазон документов: книги, периодические издания, справочные правовые базы данных «КонсультантПлюс» и «Гарант». Библиотека оснащена компьютером, множительной техникой. Количество посетителей – 343 человека. Библиотека стремится быть центром духовного возрождения национальных традиций. По этому направлению она работает все последние годы в тесном контакте с сельской администрацией, школой, женсоветом и советом ветеранов.",Канашский район,2015-07-23T07:04:11Z,2023-03-10T06:19:51Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,
Старо-Казанчинская сельская библиотека,"Респ Башкортостан,р-н Аскинский,с Старые Казанчи,ул Школьная,д 11Б",56.2195670212549,56.2053864847216,"Старо-Казанчинская сельская библиотека основана в 1914 году. Открыл ее мулла Файзрахман Гимадов.В 2016 году она была переведена в здание сельского многофункционального клуба села Старые Казанчи. В 2016 году библиотека удостоена звания «Лучшая библиотека года» в Аскинском районе, в 2017 году признана лучший библиотекой в номинации «Библиотека – эколого-краеведческий центр» в республиканском конкурсе «Лучшая библиотека Республики Башкортостан». С 2013 года библиотека оснащена компьютером. Для старшего поколения функционирует фольклорный клуб «Йәдкәр», в котором участники приобщаются к вековым традициям народа, возрождению народных обычаев и обрядов. Также с 2003 года работает творческий клуб любителей поэзии «Моңшишма», клуб «Молодая семья», клуб умелых рук «Серле йомгак», детский драматический кружок «Беренсе Карлугастар». Кроме с. Старые Казанчи, библиотека обслуживает жителей д. Альягиш, д. Башкортостан, д. Урманкуль На начало 2020 года в библиотеку записано 700 читателей, насчитывается 10 832 экземпляра книг, число посещений – 15 300, выдано из фонда библиотеки 15 400 документов. Библиотека подключена к сети Интернет.",Аскинский район,2020-08-27T06:49:41Z,2023-03-14T06:37:12Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Библиотека № 267 имени Н. К. Крупской (пункт книговыдачи на ул. Бахрушина),"г Москва,г Москва,ул Бахрушина,д 4",37.634003,55.736442,"Свою историю Библиотека имени Н.К. Крупской начала с 1919 года. За столетний период своего существования библиотека неоднократно меняла места своего расположения, номера, статус. Библиотека носит имя женщины, оставившей след в истории развития библиотечного дела и школьного образования – Надежды Константиновны Крупской. Основные направления деятельности – продвижение чтения у детей и подростков, воспитание патриотизма, помощь в саморазвитии и самообразовании, выявление творческих способностей, путем проведения мастер-классов, мероприятий творческой направленности и проектной деятельности, с привлечением читателей и пользователей библиотеки. В настоящее время на улице Бахрушина находится пункт выдачи для читателей района. Основное здание библиотеки по улице Большая Спасская, 31 находится на ремонте. Фонд библиотеки, как и ее основная деятельность, находится в стадии формирования.",Москва,2015-07-26T22:04:12Z,2023-02-27T09:51:36Z,,,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,11:00:00,21:00:00,10:00:00,20:00:00
Саганнурская сельская библиотека,"Респ Бурятия,р-н Мухоршибирский,п Саган-Нур,ул Спортивная,зд 4",108.437147,51.342172,"«Созвездие» – это современное, красивое и многофункциональное здание, отвечающее всем современным стандартам. Оно оснащено доступными входными группами, адаптированным лифтом и санитарно-гигиеническими помещениями для людей с ограниченными возможностями. На дверях и кабинетах размещены таблички со шрифтом Брайля. Помещение библиотеки разделено на три зоны: зона оперативного обслуживания читателей и абонемент, читальный зал. Читальный зал библиотеки совмещен с информационным центром и рассчитан на 36 посадочных мест. В нем оборудована зона для делового и комфортного чтения, имеются четыре места для работы за компьютером, есть доступ к интернету, размещен демонстрационный стеллаж с периодическими изданиями. Детское отделение разделено на две рабочие зоны: рабочее место библиотекаря и абонемент, совмещенный с читальным залом. Особое внимание уделяется работе с детьми. Для них созданы творческие кружки «Мастерилка» и «Волшебная бусинка». Для организации детского досуга в библиотеке собрана целая коллекция различных настольных игр: шашки, шахматы, детское лото и домино, различные экономические игры. Библиотека накопила большой опыт продвижения литературы и чтения: выставки и обзоры, тематические полки, викторины и акции, библиотечные уроки и экскурсии и много других интересных форм работы по привлечению читателей.",Мухоршибирский район,2022-11-17T01:26:58Z,2023-07-14T14:34:13Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Иж-Бобьинская сельская библиотека,"Респ Татарстан,р-н Агрызский,с Иж-Бобья,ул Центральная,д 20",52.998033,56.469075,"Иж-Бобьинская сельская библиотека открылась в августе 1974 года и в настоящее время находится в здании сельского Дома культуры. Площадь помещения – 85 кв. м. В 1952 году в селе была изба-читальня, которая размещалась в деревянном здании. Библиотекарем работала Илсияр-апа. Затем долгие годы эту должность занимала Ахмадишина Файруза Шигабетдиновна. На сегодняшний день фонд – 9 929 экземпляров книг. Осуществляется подписка на газеты и журналы для детей и взрослых. Число читателей за год – 500 человек, из них дети – 134 человека.В библиотеке проводятся мероприятия для пожилых, детей и молодежи. Работают различные клубы по интересам: «Буратино», театр книги «Улыбка», кружок «Умелые руки», для пожилых – клуб «Надежда».",Агрызский район,2021-06-01T13:48:15Z,2023-01-31T06:22:30Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,
Успенская сельская библиотека,"обл Рязанская,р-н Скопинский,с Успенское,ул Мичурина,зд 2в",39.5458231203527,53.8383403631465,"Успенская сельская библиотека располагается в здании Успенского дома культуры. Ее услугами пользуются 450 читателей. Книжный фонд насчитывает 4 043 экземпляра и удовлетворяет запросы различных категорий пользователей. Для читателей оформлены выставки к знаменательным и памятным датам, а также выставки книжных новинок. Библиотека тесно сотрудничает со школой, детским садом и Домом культуры. Для повышения интереса пользователей к изучению истории поселения и Скопинского района в библиотеке оформлен краеведческий уголок «Вещи прошлого тысячелетия», в котором представлены предметы обихода прошлых веков, уникальные народные костюмы, вышивки и украшения. Одним из приоритетных направлений деятельности является проведение различных мероприятий, направленных на патриотическое и духовно-нравственное воспитание молодежи. Большая работа ведется по сохранению и развитию культурного наследия.",Скопин,2023-10-30T08:45:30Z,2023-10-31T10:33:29Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
