UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
d77f12b7-f1e0-4206-8c4a-fc1a44641d74,Book 4,Belgæ,char-offset:49315,PLACE,http://pleiades.stoa.org/places/108801,50.623333,6.787222,settlement,VERIFIED,,,,
bffbbbda-b1f1-42f8-a11d-9af938c03a7e,Book 2,Peloponnesus,char-offset:151874,PLACE,http://pleiades.stoa.org/places/570577,37.25289777692308,22.312752688461543,"peninsula,region",VERIFIED,,,,
bffeebbc-5034-4a7b-a631-f34eb59738e8,Book 4,Narbonnaise,char-offset:2242,PLACE,http://pleiades.stoa.org/places/246347,43.184722,3.003611,settlement,VERIFIED,,,,
57b209d0-96ee-4670-bf8b-94ad98284474,Book 3,Pyrenees,char-offset:54028,PLACE,http://pleiades.stoa.org/places/246582,42.67,1,mountain,VERIFIED,,,,
20fb71cd-62c9-4b5b-93cd-2edcf3f703e0,Book 6,Megara,char-offset:31105,PLACE,http://pleiades.stoa.org/places/462307,37.2038,15.18273,"region,settlement",VERIFIED,,,,
d5a84bd5-86c9-4cca-b3e2-69b6e16af16f,Book 5,Tyrrhenian Sea,char-offset:82487,PLACE,http://pleiades.stoa.org/places/1356,41.66419815387763,12.054731855280693,water-open,VERIFIED,,,,
78f8bc36-7327-421a-8e21-07af8da30956,Book 13,Adramyttium,char-offset:56472,PLACE,http://pleiades.stoa.org/places/550403,39.504028,26.934551,settlement,UNVERIFIED,,,,
2a742f41-50f1-47b2-bf9a-977fe53d5fb9,Book 2,Ethiopia,char-offset:169778,PLACE,http://pleiades.stoa.org/places/39274,14.125005,38.721522,unknown,VERIFIED,,,,
b82431b1-e039-4a49-9374-a8c9604a7835,Book 8,Buprasium,char-offset:53930,PLACE,http://pleiades.stoa.org/places/573157,,,"unlocated,settlement",UNVERIFIED,,,,
352c4d81-c704-4d04-b500-192655058368,Book 6,Eubœa,char-offset:44956,PLACE,http://pleiades.stoa.org/places/462203,37.15496,14.69995,settlement,VERIFIED,,,,
4580191a-e583-4fde-bb53-ab8fa5659c65,Book 13,Thebe,char-offset:10403,PLACE,http://www.imperium.ahlfeldt.se/places/24237,,,,UNVERIFIED,,,,
f69f13c3-90d8-4752-b69f-16b393f2f228,Book 2,Pillars of Hercules,char-offset:47832,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
9d6f6fd7-0cb4-46fb-8648-b902655663eb,Book 9,Attica,char-offset:26552,PLACE,http://sws.geonames.org/4233017,,,,UNVERIFIED,,,,
4d60c169-852d-4445-b476-89640ea8db53,Book 13,Sigeium,char-offset:49447,PLACE,,,,,UNVERIFIED,,,,
ca3c6f9c-98ec-4348-91f9-ead49fb91a76,Book 5,Epirus,char-offset:30746,PLACE,http://pleiades.stoa.org/places/530871,39.577073022222216,20.590387322222224,region,VERIFIED,,,,
201a7a09-7021-4b15-af67-c650242f3097,Book 3,Castlon,char-offset:15263,PLACE,http://www.imperium.ahlfeldt.se/places/24665,,,,VERIFIED,,,,
1a9efdf4-a799-4b20-a496-87aaa013de2c,Book 15,India,char-offset:4696,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
0818c31c-de57-4cde-938e-8974d5e2bb1a,Book 3,Kelts,char-offset:14334,PLACE,,,,,NOT_IDENTIFIABLE,,,,
bf745776-8d48-4ba6-81b1-10a57540bf01,Book 3,Gymna- siæ,char-offset:83580,PLACE,http://pleiades.stoa.org/places/265817,39.5,3,archipelago,VERIFIED,,,,
6827797d-0d11-4603-b2fb-876d9082b9e4,Book 6,Sicily,char-offset:30741,PLACE,http://pleiades.stoa.org/places/981549,37.751645425,14.6747958,province,VERIFIED,,,,
46d9927d-b3c0-4524-9763-951efcc54f49,Book 3,temple of Hercules,char-offset:88528,PLACE,,,,,NOT_IDENTIFIABLE,,,,
58e0bf7b-05a2-462c-89e1-fc3230d1ee52,Book 5,Strait of Sicily,char-offset:600,PLACE,http://pleiades.stoa.org/places/462494,38.260268,15.660384,water-open,VERIFIED,,,,
98957b3a-c1d5-4fb1-81d7-642a5b10fc70,Book 6,Napitinus,char-offset:7860,PLACE,http://pleiades.stoa.org/places/452358,38.75,16.25,water-open,VERIFIED,,,,
df071044-2e46-4647-96f0-f3bc502ba8fb,Book 2,Galatic Gulf,char-offset:149591,PLACE,,,,,NOT_IDENTIFIABLE,,,,
afd5acc4-b5be-473c-88fc-59fb26d30130,Book 8,Dyme,char-offset:26422,PLACE,http://pleiades.stoa.org/places/543692,,,unlocated,UNVERIFIED,,,,
456593e0-4d3e-4bd3-8342-e23db06d61ba,Book 3,Sacred Promontory,char-offset:40716,PLACE,http://pleiades.stoa.org/places/256410,37.02295,-8.9964,cape,VERIFIED,,,,
14a55079-0c57-4401-a03f-79a5a213f16e,Book 2,Britain,char-offset:129473,PLACE,http://pleiades.stoa.org/places/981513,52.5,-2.5,province,VERIFIED,,,,
7dda7231-fcf2-48b0-937a-76a2a84864cc,Book 5,Interamna,char-offset:47807,PLACE,http://pleiades.stoa.org/places/413178,41.42855,13.75299,"amphitheatre,settlement-modern,villa,theatre,settlement",VERIFIED,,,,
83048380-5b37-4a04-8cc0-5f80b6394a5c,Book 2,Adriatic,char-offset:152217,PLACE,http://pleiades.stoa.org/places/1004,42.7752864,15.885196,water-open,VERIFIED,,,,
d133f036-22f0-4def-bcc3-e4fc1a0a975f,Book 2,Dicæarchia,char-offset:85222,PLACE,http://pleiades.stoa.org/places/432815,40.827957,14.121869,"amphitheatre,settlement,architecturalcomplex,stadion",VERIFIED,,,,
0dc68944-2e1c-447f-9f8b-2fce64d1f2a1,Book 3,Lusones,char-offset:70051,PLACE,http://pleiades.stoa.org/places/246475,41.5,-1.5,unknown,VERIFIED,,,,
09f91637-32dc-466f-bcaf-40b5cccc5d94,Book 13,Ilium,char-offset:32948,PLACE,,,,,UNVERIFIED,,,,
65dc807a-0ca6-4251-a4f5-f6247991fd69,Book 8,Elis,char-offset:66250,PLACE,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement",UNVERIFIED,,,,
53871b55-139c-4383-9f7f-b76a4ddaa712,Book 5,Strait of Sicily,char-offset:1759,PLACE,http://pleiades.stoa.org/places/462494,38.260268,15.660384,water-open,VERIFIED,,,,
3062eedc-f71b-4c22-ae17-508174c63f71,Book 13,Lectum,char-offset:27753,PLACE,,,,,UNVERIFIED,,,,
554a770c-6dee-48cc-aaf7-cf7658c3c662,Book 15,Lydia,char-offset:5272,PLACE,http://pleiades.stoa.org/places/1001914,37.5,27.5,province,UNVERIFIED,,,,
5b56922e-23c5-418c-b19f-dfab1fc799e4,Book 3,Bænis,char-offset:45446,PLACE,http://pleiades.stoa.org/places/236544,41.95665905,-8.75447955,river,VERIFIED,,,,
dd4a4177-093f-434a-8ce7-f0a78c9af16c,Book 5,Fundi,char-offset:64757,PLACE,http://pleiades.stoa.org/places/432855,41.357429,13.427922,settlement,VERIFIED,,,,
3ec88b4c-e0cb-418a-8cfe-8a1493b3c5b4,Book 3,Pillars,char-offset:86541,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
cd116167-c8ce-4912-946b-e5500e14adfb,Book 2,Abydos,char-offset:154489,PLACE,http://pleiades.stoa.org/places/501325,40.19406,26.41122,settlement,VERIFIED,,,,
914f77e3-573d-451e-84e7-a736ffdfacd6,Book 4,Lugdunum,char-offset:45260,PLACE,http://pleiades.stoa.org/places/168367,45.75,4.75,aqueduct,VERIFIED,,,,
32ae2987-14c9-4201-a956-be63bd60c957,Book 5,Amenanus,char-offset:81857,PLACE,http://pleiades.stoa.org/places/462092,37.75,15.25,river,VERIFIED,,,,
ee8c8024-cc01-42f9-bef9-f69d8b4a2081,Book 5,Castellum,char-offset:83956,PLACE,http://pleiades.stoa.org/places/413069,43.16058,13.80115,"settlement,port",VERIFIED,,,,
9c0d94df-92fb-4ad6-ac55-14ee32e9ca8f,Book 4,Arelate,char-offset:14232,PLACE,http://pleiades.stoa.org/places/148739,43.75,4.75,aqueduct,VERIFIED,,,,
a15343f3-b618-4bb5-8655-7588554a02f8,Book 8,Laconia,char-offset:91139,PLACE,http://sws.geonames.org/3489829,18.0721,-77.75059,,UNVERIFIED,,,,
f8b30783-2cb3-448f-a234-e80a7a03bbc5,Book 10,Pleuron,char-offset:48489,PLACE,,,,,UNVERIFIED,,,,
435c51a2-0676-4fdc-8023-66506126e2d4,Book 3,Munda,char-offset:13702,PLACE,http://pleiades.stoa.org/places/256314,37.376220000000004,-5.19621,settlement,VERIFIED,,,,
e7409feb-9ce7-4f1d-acac-7bb93e8e22e7,Book 5,Circæum,char-offset:58126,PLACE,http://pleiades.stoa.org/places/432782,41.2302,13.08319,"city-wall,settlement",VERIFIED,,,,
72bd65da-d3ef-499e-83e2-309a82894c20,Book 5,Rome,char-offset:19185,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
a9b464fd-1850-4ea8-bb68-531fd6f2eb5f,Book 6,river Inopus,char-offset:41677,PLACE,,,,,NOT_IDENTIFIABLE,,a river on Delos,,
56f848bb-45e8-40ee-a23b-5cfa2d20d631,Book 2,Babylon,char-offset:55889,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
b2e4a5d1-eca9-46b8-a1e5-4e8fd3c95f77,Book 3,Tagus,char-offset:44925,PLACE,http://pleiades.stoa.org/places/256463,39.6640148,-7.5403752,river,VERIFIED,,,,
cab316b6-5fc2-4ec8-8f37-74b4a9517efd,Book 2,Europe,char-offset:147182,PLACE,,,,,NOT_IDENTIFIABLE,,,,
2fafe002-c747-4c0e-b029-8856a2998151,Book 8,Pylus,char-offset:11996,PLACE,,,,,UNVERIFIED,,,,
e22ac3ad-0474-4c79-83e1-fc40289f33a9,Book 2,Troad,char-offset:167837,PLACE,http://pleiades.stoa.org/places/550944,39.82696158473712,26.341361553099546,region,VERIFIED,,,,
288d3433-171c-4f94-87db-78b3888afbd1,Book 3,Asta,char-offset:14401,PLACE,http://pleiades.stoa.org/places/256193,36.78649,-6.18147,settlement,VERIFIED,,,,
b8cbc09f-0341-4398-9777-54bad900b743,Book 5,Tyrrhenia,char-offset:24146,PLACE,http://pleiades.stoa.org/places/413122,42.42102874792005,11.752744124826158,region,VERIFIED,,,,
c3a2f6fa-67a9-4929-95c5-ab2166d4ec21,Book 3,Gadeira48,char-offset:11767,PLACE,http://pleiades.stoa.org/places/256177,36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,,,,
4e719e1c-09a6-4bef-80e2-bb744462ad69,Book 2,Dnieper,char-offset:107988,PLACE,http://pleiades.stoa.org/places/226544,51.80271566666667,32.013616533333334,river,VERIFIED,,,,
a4ba6dd7-aa63-4d90-b21d-3fd6d956811a,Book 4,Vienne,char-offset:26309,PLACE,http://pleiades.stoa.org/places/167719,45.524879,4.878693,settlement,VERIFIED,,,,
c7618265-ef33-4e61-a543-73ef88e15122,Book 5,Ariminum,char-offset:21484,PLACE,http://pleiades.stoa.org/places/393379,44.05963,12.57028,settlement,VERIFIED,,,,
686092e0-87cf-4268-b192-6c822a0d0094,Book 2,Euphrates,char-offset:31905,PLACE,http://pleiades.stoa.org/places/912849,34.74942377777777,40.93640094444444,river,VERIFIED,,,,
77309867-2da1-4fe6-a22a-17f70d06185f,Book 8,Dyme,char-offset:25692,PLACE,http://pleiades.stoa.org/places/543692,,,unlocated,UNVERIFIED,,,,
650d4fff-ba45-4c57-a659-6914408217fa,Book 5,Colline,char-offset:66458,PLACE,,,,,VERIFIED,,not in Pleiades?,,
f48fb587-8694-4ce8-bf78-9242c9e841f3,Book 3,Pyrenees,char-offset:63772,PLACE,http://pleiades.stoa.org/places/246582,42.67,1,mountain,VERIFIED,,,,
239e95d0-2da1-4a54-afcd-9213d7821365,Book 2,Cilicia,char-offset:8932,PLACE,http://pleiades.stoa.org/places/981514,37.5,32.5,province,VERIFIED,,,,
936ea1d8-044a-4ac1-b61f-139a50e5c7d8,Book 4,Lake Leman,char-offset:25781,PLACE,http://pleiades.stoa.org/places/177555,46.433333,6.55,lake,VERIFIED,,,,
ace0053c-b02e-4216-957a-9104632a0a52,Book 5,Metaurus,char-offset:46106,PLACE,http://pleiades.stoa.org/places/413199,43.688683,12.6583754,river,VERIFIED,,,,
804a606a-b4e9-47ca-b5b5-67e182b676ab,Book 6,Lipari,char-offset:53162,PLACE,http://pleiades.stoa.org/places/462284,38.50554,14.93394,island,VERIFIED,,,,
b1ff181c-24aa-40aa-909e-15147ef8e1ea,Book 8,Ithaca,char-offset:50203,PLACE,http://pleiades.stoa.org/places/530906,38.44193,20.638399,"island,settlement",UNVERIFIED,,,,
29993c26-83dc-46b4-aa79-429c53428057,Book 5,Circæum,char-offset:62580,PLACE,http://pleiades.stoa.org/places/432781,41.2379462,13.0459251,"mountain,settlement,port,cape",VERIFIED,,,,
d505072f-9585-4b46-b184-03b9b4cb5b68,Book 2,Pillars,char-offset:162712,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
10ef7812-312c-4068-9b83-6bc0175cf235,Book 6,Crotoniatæ,char-offset:24703,PLACE,http://pleiades.stoa.org/places/452317,39.028864,17.205128,"city-wall,sanctuary,settlement",VERIFIED,,,,
ce27beef-c564-4920-ada1-a319f79f5322,Book 3,Pityusse,char-offset:83323,PLACE,http://pleiades.stoa.org/places/266001,39.36121435,1.4532149,archipelago,VERIFIED,,,,
a285a063-6ea0-42bf-ad0b-1bd722419c50,Book 2,Cyzicus,char-offset:82122,PLACE,http://pleiades.stoa.org/places/511218,40.389806,27.874127,settlement,VERIFIED,,,,
0e37436b-65f6-482c-aa2c-32a024fd3380,Book 4,Lingones,char-offset:46323,PLACE,http://pleiades.stoa.org/places/177564,47.864221,5.335214,unknown,VERIFIED,,,,
9a237c10-a77a-4927-af62-7ebc03432960,Book 5,Ligurians,char-offset:17469,PLACE,http://pleiades.stoa.org/places/383698,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
6c40f00d-0d6b-4349-ada8-53ee37190acc,Book 5,Ostia,char-offset:65109,PLACE,http://pleiades.stoa.org/places/422995,41.7548549,12.287656,"taberna-shop,urban,theatre,church,settlement,plaza",VERIFIED,,,,
fccc833e-203c-41f8-be43-a7628008dae1,Book 6,Acragas,char-offset:51320,PLACE,http://pleiades.stoa.org/places/462086,37.2918294,13.5858994,"cemetery,architecturalcomplex,temple,church,settlement,ekklesiasterion,plaza",VERIFIED,,,,
18dda934-24a7-41fe-a807-513ebecf3c2c,Book 8,Alpheius,char-offset:65397,PLACE,http://pleiades.stoa.org/places/570067,37.6125,21.451667,river,UNVERIFIED,,,,
b85a486e-6eda-4174-8a76-b22c516ca203,Book 6,Rome,char-offset:82210,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
6011cf94-6610-43b3-9e86-0e59d1424b2f,Book 2,Nigritæ,char-offset:171706,PLACE,http://pleiades.stoa.org/places/285494,33.5,-0.5,people,VERIFIED,,,,
56449014-561d-47a3-90fc-43557a45c984,Book 5,Ombrici,char-offset:18286,PLACE,http://pleiades.stoa.org/places/413360,42.89702754450271,12.576828209802876,region,VERIFIED,,,,
2da7fab3-ac0a-4720-ad3d-4ab649008ab2,Book 3,Philæni,char-offset:93163,PLACE,,,,,NOT_IDENTIFIABLE,,,,
45c932f4-fd14-4cba-9a61-d127e0468baa,Book 4,Rhone,char-offset:42086,PLACE,http://pleiades.stoa.org/places/148168,43.33167,4.84861,river,VERIFIED,,,,
fca53100-4f94-476c-a8e6-fe9b129aad11,Book 6,Syracuse,char-offset:33173,PLACE,http://pleiades.stoa.org/places/462503,37.05963,15.29382,settlement,VERIFIED,,,,
4a8eca08-6c46-42a1-9eda-4ee71ec844d1,Book 8,Araxus,char-offset:147318,PLACE,http://sws.geonames.org/174987,,,,UNVERIFIED,,,,
8fd8858b-4c28-4dc3-8a2a-8d1197a871ee,Book 2,Scythians,char-offset:139206,PLACE,http://pleiades.stoa.org/places/991379,42.5,27.5,province,VERIFIED,,,,
4b7ae959-da26-4d85-a246-7a29b79e76ec,Book 4,Benacus,char-offset:87076,PLACE,http://pleiades.stoa.org/places/383587,45.492485,10.60805,lake,VERIFIED,,,,
4162954b-da53-4923-8c47-84fb6e2495db,Book 3,Keltica,char-offset:68155,PLACE,http://pleiades.stoa.org/places/256090,39.5,-7.5,people,VERIFIED,,,,
973991fd-1afe-4c09-910d-172a07c5e4da,Book 5,Venetia,char-offset:318,PLACE,http://pleiades.stoa.org/places/393511,45.75,11.25,region,VERIFIED,,,,
cd1e068c-33a0-4b85-9e0d-f2dcbc19f892,Book 5,Arretium,char-offset:45061,PLACE,http://pleiades.stoa.org/places/413032,43.46707,11.88344,"amphitheatre,settlement",VERIFIED,,,,
d8d56073-3ef5-433a-a0a6-358d09528022,Book 9,Bœotia,char-offset:26114,PLACE,http://sws.geonames.org/251851,,,,UNVERIFIED,,,,
3225d278-921d-4bc2-943f-5e0ac32870ab,Book 5,Eniconiæ,char-offset:39355,PLACE,,,,,NOT_IDENTIFIABLE,,,,
6b69b1e1-7402-495a-9f0b-65ef223e5b34,Book 4,Phligadia,char-offset:82235,PLACE,http://pleiades.stoa.org/places/194062,,,unlocated,VERIFIED,,,,
9770f56c-747c-4057-9549-21035f3f8d5c,Book 4,Salassi,char-offset:73856,PLACE,http://pleiades.stoa.org/places/383764,45.75,7.25,people,VERIFIED,,,,
600c7dd7-4a92-4d20-88e8-3ff532a57374,Book 6,Œnotrians,char-offset:8062,PLACE,http://pleiades.stoa.org/places/452395,40.42064875,15.00532475,people,VERIFIED,,,,
dd44342c-9869-47be-be23-d29676dfbcf3,Book 8,Amathus,char-offset:12407,PLACE,,,,,UNVERIFIED,,,,
f00009ac-63ec-4564-a0f0-e214a5abd619,Book 5,Rutuli,char-offset:51553,PLACE,,,,,NOT_IDENTIFIABLE,,,,
b3d6a062-d34b-4859-b945-e7b7a060e852,Book 8,Ithaca,char-offset:51246,PLACE,http://pleiades.stoa.org/places/530906,38.44193,20.638399,"island,settlement",UNVERIFIED,,,,
606101a4-b930-4d45-8ce8-9f09f89b6367,Book 5,Tiber,char-offset:47506,PLACE,http://pleiades.stoa.org/places/423080,42.70820040043679,12.369277191018751,river,VERIFIED,,,,
967a556d-99b9-4981-bc96-4783d8072a6b,Book 5,Via Nomentana,char-offset:50340,PLACE,http://pleiades.stoa.org/places/422986,42.03398,12.63764,"settlement-modern,settlement",VERIFIED,road|via,Via Nomentana,,
faa86775-8dd1-4b2a-9f25-5be4c223693f,Book 13,Lampsacus,char-offset:20775,PLACE,,,,,UNVERIFIED,,,,
c4b70be1-1617-44b3-bac5-c52e2477d5ca,Book 5,Tarracina,char-offset:63769,PLACE,http://pleiades.stoa.org/places/433143,41.2912168,13.2488651,"sanctuary,settlement",VERIFIED,,,,
9ca36b3f-6954-4b18-8300-fcf04b09520c,Book 4,Saone,char-offset:42751,PLACE,http://pleiades.stoa.org/places/167652,45.72639,4.81806,river,VERIFIED,,,,
0183c4aa-ae82-4059-8eaa-5b95a497f647,Book 2,Dnieper,char-offset:127670,PLACE,http://pleiades.stoa.org/places/226544,51.80271566666667,32.013616533333334,river,VERIFIED,,,,
707a3872-e16c-4a70-b5e9-55eb184a2058,Book 13,Taurus,char-offset:15673,PLACE,,,,,UNVERIFIED,,,,
a8aa161d-4541-4523-9626-807f58a91ce4,Book 8,Laconia,char-offset:48049,PLACE,http://sws.geonames.org/3489829,18.0721,-77.75059,,UNVERIFIED,,,,
28b258ae-3b46-48ee-8d12-76d7230b9069,Book 2,Pachynus208,char-offset:103519,PLACE,http://pleiades.stoa.org/places/462405,36.68882,15.15171,cape,VERIFIED,,,,
4051e226-5724-4ab4-b584-5358b51f0caf,Book 2,Gulf of Issus,char-offset:2508,PLACE,http://pleiades.stoa.org/places/658489,36.579722,35.83,water-open,VERIFIED,,,,
5c529a52-7f53-415b-ae9f-cd75f38d03dd,Book 2,Europe,char-offset:111864,PLACE,,,,,NOT_IDENTIFIABLE,,,,
1d4a6dee-25fb-43ea-b6f9-7ab282d1ba16,Book 2,Syria,char-offset:45562,PLACE,http://pleiades.stoa.org/places/981550,37.5,37.5,province,VERIFIED,,,,
9b3b03ea-5ac2-470a-8e44-5947740a34d4,Book 5,Italy,char-offset:49712,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
1fc27531-5b5c-4834-aa46-213441a81b7b,Book 6,Leucani,char-offset:9315,PLACE,http://pleiades.stoa.org/places/442639,39.885,17.276944,region,VERIFIED,,,,
eef1cb95-8388-46cb-ba4d-e091bf2021a0,Book 15,Media,char-offset:122443,PLACE,http://www.imperium.ahlfeldt.se/places/40685,,,,UNVERIFIED,,,,
db605456-6cb1-4faa-8a92-e72598122737,Book 13,Dardania,char-offset:30129,PLACE,,,,,UNVERIFIED,,,,
a9a0a35c-3e3b-4ba6-af35-ab7b67b0f33c,Book 6,Romans,char-offset:80720,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
4922e544-df10-471f-b9c2-35fe7bec873c,Book 2,Pillars,char-offset:100597,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
0ac46e63-e163-4d8c-97d1-b8620a60015a,Book 15,Hydaspes,char-offset:35431,PLACE,http://pleiades.stoa.org/places/59837,32.5,72.5,river,UNVERIFIED,,,,
4e8435d6-013f-45b6-9983-86ff01f19eef,Book 8,Laconia,char-offset:71117,PLACE,http://sws.geonames.org/3489829,18.0721,-77.75059,,UNVERIFIED,,,,
114e83d3-2df9-4a86-aafa-a4c2f3a10ff3,Book 4,Helvetii,char-offset:46244,PLACE,http://pleiades.stoa.org/places/177534,46.5,6.5,people,VERIFIED,,,,
3121462e-8538-49a4-a9ef-6ad303b4f72b,Book 13,Caria,char-offset:8156,PLACE,http://pleiades.stoa.org/places/991381,37.213163833551015,28.088996902733474,province,UNVERIFIED,,,,
aef2f855-222e-4120-8b72-e73a5fc4562b,Book 8,Argos,char-offset:116752,PLACE,http://sws.geonames.org/200844,,,,UNVERIFIED,,,,
4a6660de-111c-4409-8877-cb78ccc767b7,Book 2,Gades,char-offset:99290,PLACE,http://pleiades.stoa.org/places/256177,36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,,,,
1711c3f3-02b2-4cde-a163-7593e193950b,Book 4,Sparta,char-offset:18837,PLACE,http://pleiades.stoa.org/places/570685,37.08149,22.42454,"theatre,temple,settlement,temple-2",VERIFIED,,,,
4d45608b-fed9-43fd-aa20-51721df35586,Book 3,Keltiberians,char-offset:69761,PLACE,http://pleiades.stoa.org/places/246322,41.5,-3.5,region,VERIFIED,,,,
1b9a788d-6979-448b-88e4-b352da12ec5c,Book 2,Isthmus,char-offset:45961,PLACE,,,,,NOT_IDENTIFIABLE,,,,
64965d8c-a386-4b99-9493-3fea92608308,Book 8,Buprasium,char-offset:146253,PLACE,http://pleiades.stoa.org/places/573157,,,"unlocated,settlement",UNVERIFIED,,,,
198b00a0-cd54-4498-9c95-799f5853234b,Book 2,Pillars of Hercules,char-offset:68111,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
0775a608-c703-4566-8229-fdd6a39658f6,Book 2,Sogdians,char-offset:167306,PLACE,http://pleiades.stoa.org/places/60058,39.656498,66.947223,region,VERIFIED,,,,
5f804418-838f-49d8-9646-945985cf23f5,Book 6,Alæsa,char-offset:26894,PLACE,http://pleiades.stoa.org/places/462225,37.98417,14.22787,"villa,settlement",VERIFIED,,,,
2f905ef6-051f-4f5f-a676-01d81e30aba3,Book 15,India,char-offset:30800,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
4aeb04d8-7ecf-483f-91d0-b0bedb40f4b1,Book 2,Athens,char-offset:39547,PLACE,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement,VERIFIED,,,,
8c172a04-6555-4219-b49d-cfe2672e49f1,Book 4,Nemausus,char-offset:6426,PLACE,http://pleiades.stoa.org/places/148142,43.8864857029,4.30012272177,"amphitheatre,settlement-modern,mine,urban,fort,settlement",VERIFIED,,,,
8ae75e83-2db5-47e3-a99f-99a9b0316160,Book 8,Sicyon,char-offset:9134,PLACE,http://www.imperium.ahlfeldt.se/places/24229,,,,UNVERIFIED,,,,
