name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Мартыновская сельская библиотека,"обл Ростовская,р-н Тарасовский,х Мартыновка,ул Степная,зд 1",40.60713,48.653518,"Мартыновская сельская библиотека старается быть привлекательной для разных категорий читателей и удовлетворяет запросы детей, молодежи и пожилых. Она была открыта в 1956 году и стала неотъемлемой и едва ли не самой значимой частью культурной жизни села. Со временем росло количество постоянных читателей, увеличивался фонд книг.Сегодня библиотекой пользуется 401 человек: от юных дошколят до людей преклонного возраста. Большинство читателей – дети дошкольного и школьного возраста. Фонд насчитывает 7 970 разнообразных книг, которые читают как коренные жители, так и приезжие. Контингент читателей разнообразен: учителя, воспитатели, рабочие, школьники, домохозяйки и др.",Тарасовский район,2024-02-02T07:36:52Z,2024-02-02T10:54:40Z,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,,,,
Межпоселенческая центральная районная библиотека с. Малояз,"Респ Башкортостан,р-н Салаватский,с Малояз,ул Коммунистическая,д 47",58.154596,55.178193,"Первая изба-читальня была открыта в Ново-Каратавлах (ныне село Малояз) в 1937 году. Основой массива фондов являлись книги, приобретенные на денежные средства, выделенные государством. Межпоселенческая центральная районная библиотека была организована в 1939 году. Библиотека объединяет абонемент и читальный зал, ведет внестационарное обслуживание. Книжный фонд насчитывает 28 723 экземпляра, посещают библиотеку 2 500 читателей. Учреждение проводит мероприятия разных направлений и форм: литературные, информационные, познавательные, библиотечные часы в школах, театрализованные представления, тематические вечера, литературные гостиные, экскурсии. С 2001 года работает клуб «Хозяюшка». Девиз клуба – «Погоду в доме все века творила женская рука».",Салаватский район,2016-04-06T09:15:37Z,2023-06-27T06:53:24Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,16:00:00,,
Библиотека № 4 г. Касимова,"обл Рязанская,г Касимов,ул Советская,д 195а",41.417419,54.954326,"Библиотека № 4 основана в 1990 году. Ее книжный фонд насчитывает около 7 300 экземпляров, количество читателей – около 1 600 человек. Библиотека оснащена выходом в интернет, оргтехникой для сканирования и копирования документов. Учреждение обслуживает население микрорайона Черемушки. Тесно сотрудничает с детским садом № 20, средней школой № 1, Касимовским центром комплексного обслуживания населения. На базе библиотеки работают абонемент и читальный зал, проводятся массовые мероприятия, направленные на приобщение читателей разного возраста к лучшим образцам мирового культурного наследия, формирование правовой и экологической грамотности.",Касимов,2022-03-30T10:53:42Z,2023-09-08T06:35:33Z,,,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,,
Библиотека-филиал № 12 с. Коряки,"край Камчатский,р-н Елизовский,с Коряки,ул Вилкова,д 1/1",158.208332,53.281965,"Библиотека-филиал № 12 (ранее Корякская сельская библиотека) была образована в 40-х гг. Расположена она в современном здании Дома культуры с. Коряки, в помещении площадью 132 кв. м. Фонд библиотеки насчитывает 17 000 экземпляров художественной и отраслевой литературы и периодики для взрослых и детей. Два работника обслуживают 1 500 читателей. Библиотека – это информационно-библиографический и культурный центр села. Сюда приходят не только за книгой, но и для общения. Дети могут сделать здесь уроки, подготовить доклады и презентации, поиграть в настольные игры. Библиотека ежегодно проводит большое количество мероприятий различного характера (в 2021 году их было 158). Это утренники, устные журналы, уроки мужества, литературные и игровые программы. Для пропаганды литературы и знакомства с новыми книгами в библиотеке постоянно обновляются выставки. Кроме того, организуются выставки творческих работ жителей села.",Елизовский район,2019-07-08T23:02:51Z,2023-03-15T13:51:14Z,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,,,12:00:00,17:00:00
Библиотека с. Гыда,"АО Ямало-Ненецкий,р-н Тазовский,с Гыда,ул Советская,д 2А",78.482986,70.891961,"В 2022 году в Гыде открылась современная библиотека модельного типа. В распоряжении читателей – просторное помещение, комфортная мебель и новейшее оборудование. Есть читальный зал, место для творчества, детский уголок, интерактивная зона. Взрослые могут посетить занятия клуба по интересам.В центре внимания библиотеки с. Гыда – организация свободного доступа к информации и документам библиотечных фондов, проведение мероприятий с учетом потребностей и интересов различных социально-возрастных групп. Фонд насчитывает 8 076 экземпляров, количество зарегистрированных пользователей – 800 человек, книговыдача – 5 405 экземпляров.",Тазовский район,2016-03-31T09:46:13Z,2023-02-28T07:16:35Z,,,10:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,17:00:00
Кашкалашинская сельская библиотека,"Респ Башкортостан,р-н Благоварский,с Кашкалаши,ул Советская,д 54",55.1750902317866,54.7346775040109,"Большое внимание в Кашкалашинской сельской библиотеке уделяется созданию условий для организации чтения и досуга читателей среднего и зрелого возраста. Для них проводятся информационно-просветительские, культурно-досуговые мероприятия, популяризующие литературу по истории, искусству, обрядам и традициям народов России, домоводству, садоводству, огородничеству, краеведению.Год постройки здания – 1971, последнего капитального ремонта – 1993. Количество зарегистрированных пользователей, в т. ч. удаленных – 516. 82 – количество посещений, в т. ч. массовых мероприятий. Книжный фонд составляет более 14 000 экземпляров.",Благоварский район,2020-09-03T11:55:57Z,2023-03-10T15:08:49Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,17:00:00,,
Библиотека-филиал № 5 с. Васильевка,"Респ Башкортостан,р-н Ишимбайский,с Васильевка,ул Центральная,д 23",56.4692330360413,53.6235938149946,"Библиотека в селе Васильевка была создана в начале 30-х годов. В 1933 году, когда советская власть взялась за искоренение неграмотности, библиотека называлась избой-читальней. Она располагалась в частном доме. В 1956 году был построен сельский клуб, для библиотеки была выделена комната, она была очень тесная, не приспособленная для работы с читателями.В настоящее время одно из важных мест в библиотеке занимают массовые мероприятия, так как именно на них происходит живое общение с ребятами. Проводятся обзоры, обсуждения, викторины, мастер-классы, экскурсии и многое другое. Библиотекарем является Алена Владимировна Семенова. Книжный фонд насчитывает 10 167 экземпляров. Количество пользователей – 420 человек. Книговыдача – 9 438 документов.",Ишимбайский район,2020-03-16T07:11:32Z,2023-10-16T11:23:23Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,15:00:00,,
Комсомольская библиотека,"край Пермский,р-н Кунгурский,п Комсомольский,ул Ленина,д 9",57.132053,57.461473,"В 1963 году в д. Бараново было построено новое здание клуба. Одна из комнат была отведена под библиотеку. Все книги умещались на двух стеллажах, но было довольно большое количество периодических изданий. Занималась библиотекой на общественных началах Шаравьева Зоя Дмитриевна, работающая кассиром в клубе. В 1972 году положение библиотеки значительно улучшилось: началось регулярное комплектование, обновили интерьер, увеличилось количество читателей. Работа библиотеки направлена на поддержку профессионального роста читателей. Благодаря умелой постановке библиотечного дела учреждение превращается в настоящий культурный центр. Фонд – более 13 тыс. ед. Количество пользователей – 1 100 чел. Посещений – 14 049.",Кунгур,2022-02-24T09:21:33Z,2023-03-13T14:06:17Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,11:00:00,17:00:00,,,,
Кудашевская сельская библиотека,"Респ Татарстан,р-н Агрызский,с Кудашево,ул Тукая,д 54",52.8160344666968,56.3690114627523,"Кудашеская сельская библиотека основана в 1936 г. Фонд библиотеки составляет 7235 книг, посетителей более 3000. На 1 января 2022г число читателей составляет 286 человек. Библиотеку посещают люди и из соседних деревень. В библиотеке работают кружки"" Умелые ручки"" и кружок для людей ,которые любят поэзию и сами сочиняют стихи. Работа в библиотеке проходят совместно с музеем села. Готовятся проектные работы и с детьми и со взрослым населением. Проводятся различные мероприятия, конкурсы, громкие чтения. Работают выставки, информационные стенды, выписывается много журналов и газет. С 2021 года библиотекарем работает Шульмина Лилия Ахкиямовна.",Агрызский район,2022-03-29T11:48:33Z,2023-02-21T14:42:30Z,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,,,16:00:00,19:00:00
Усольская сельская библиотека,"край Красноярский,р-н Дзержинский,д Усолка,ул Центральная,д 10",95.318285,56.778534,"Усольская библиотека распахнула свои двери в 1984 году. На сегодняшний день она находится на втором этаже Усольского дома культуры. Количество читателей – 373, книжный фонд – 12 163 документа по различным отраслям знаний. Работают клубы по интересам: детский клуб «Золотой ключик» для любителей сказок, молодежный клуб «Каравелла» объединяет любителей художественной литературы. Не остались без внимания и представители взрослого населения, для которых осуществляет свою деятельность клуб «Надежда», собравший под своими сводами любителей вязания. С 2020 года библиотека начала активно вести социальные сети. Библиотекарь Солехова Олеся Николаевна создает условия для развития активности среди читателей путем участия в районных, краевых и всероссийских конкурсах. Каждый день на странице библиотеки в социальных сетях выставляются отчеты о проведенных мероприятиях, в том числе и о тех, которые прошли в онлайн-режиме. В последнее время все более значимой становится роль библиотеки как источника информации при выборе профессии. Формы работы различны: от индивидуальной консультации до групповых обзоров. Налажены контакты с преподавателями школы – по их просьбе выполняются подборки необходимой литературы, готовятся книжные выставки, проводятся просветительские мероприятия.",Дзержинский район,2021-04-29T11:00:59Z,2023-03-10T10:24:31Z,,,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,
Библиотека № 49 г. Белорецка,"Респ Башкортостан,р-н Белорецкий,г Белорецк,ул Белинского,д 33",58.358801,53.964432,"Библиотека № 49 была открыта в 1966 г. при подростковом клубе «Звездочка», ныне «Ровесник». Документальный фонд библиотеки насчитывает более 8 870 экземпляров. Количество зарегистрированных пользователей – более 1 000 человек. Для пользователей организован бесплатный доступ к интернету, через сеть Wi-Fi. Действуют театральный и шахматный кружки. Библиотека № 49 специализируется на формировании, накапливании, систематизации, хранении библиотечно-информационных ресурсов и массовой деятельности краеведческого характера. Она активно сотрудничает с организациями и учреждениями местного сообщества.",Белорецкий район,2020-06-08T11:56:40Z,2023-02-03T06:19:37Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00,,
Шигаевская сельская библиотека,"Респ Бурятия,р-н Кабанский,с Шигаево,ул Советская,зд 43а",106.472711,52.184883,"Шигаевская сельская библиотека была основана в 1959 году. Книжный фонд включает 2 195 экземпляров, это литература для взрослых и детей. Количество читателей – 350 человек, количество посещений – более 4 000. Есть доступ к сети Интернет. Библиотека работает в социальном партнерстве с образовательными учреждениями поселения – Шигаевской школой и Твороговским детским садом «Малыш». Постоянными партнерами являются совет ветеранов поселения, сельская администрация, активные жители села. Налажено тесное сотрудничество с Домом культуры. Библиотека ведет активную работу по патриотическому просвещению, по профилактике вредных привычек среди детей и молодежи – это участие в международной акции «Читаем детям о войне», проведение информационно-просветительских мероприятий в рамках Дня Победы, социально-культурная акция «Ночь в библиотеке», познавательные досуговые мероприятия.",Кабанский район,2023-04-14T06:57:16Z,2023-04-14T12:45:53Z,,,,,09:30:00,18:00:00,,,10:00:00,18:00:00,14:00:00,17:00:00,,
Исетская детская библиотека,"обл Тюменская,р-н Исетский,с Исетское,ул Первомайская,д 29",65.32745778782,56.4787763593157,"Исетская детская библиотека была основана 1 августа 1956 г. Первые книги были собраны у населения, и книжный фонд включал всего 300 экземпляров. Библиотека обслуживает читателей с. Исетское и Исетского района. Книжный фонд насчитывает 11 406 экземпляров. Число читателей – 1 473 человека. Это люди разных интересов, уровня образования, представители различных слоев общества. На сегодняшний день библиотека обеспечивает доступ ко всем видам информации, обучает пользоваться научно-образовательными ресурсами, способствует развитию интеллектуального и культурного потенциала читателей. Сотрудники занимаются не только обслуживанием пользователей, но и постоянно проводят различные мероприятия. У детской библиотеки есть страницы в социальных сетях «ВКонтакте» и «Одноклассники». С их помощью можно познакомиться с анонсами мероприятий и книжных выставок, а также просмотреть фото- и видеоотчеты о прошедших мероприятиях. Через социальные сети библиотека выполняет информационные запросы. Функционирует электронный каталог в программе «Ирбис», АРМ «Книжный фонд» был выгружен на сайт ЦБС для свободного доступа. Читатели имеют доступ к этому каталогу для поиска необходимых им книг, а специалисты библиотеки оказывают помощь в поиске и обучают правилам пользования.",Исетский район,2023-04-03T06:02:05Z,2023-04-03T11:51:21Z,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,,,10:00:00,16:00:00
