name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Травянская библиотека,"обл Свердловская,р-н Каменский,с Травянское,ул Советская,д 13",62.0393857622485,56.4353667034624,"В 1944 году появился первый клуб. В 1949 году клуб переехал в дом, который находился рядом с фельдшерским пунктом. Там же организовался первый хоровой коллектив. Дом Культуры села Травянское находился в деревянном одноэтажном доме. Библиотека занимала две комнаты с торца дома. До 1960 года библиотекарем работала Мальцева (Белякова) Ираида Михайловна. В 1965 году библиотека расположилась на первом этаже конторы совхоза «Травянский». Зимой 1988 года библиотека переехала в новый Дом Культуры, в котором находилась до 2000 года. В конце 2000 года фонд сельской библиотеки перевезен в одноэтажное здание бывшей школы. Когда здание бывшей школы стало Домом Культуры, для сельской библиотеки выделено две комнаты. По данным 2021 года число читателей библиотеки составляет – 501 чел. Клубные формирования библиотеки: ЛО «Рукодельница», ШПВ «Школа пожилого возраста» – «Золотое кольцо России», ЛО «Вязание для детей»",Каменский район,2022-04-19T10:25:24Z,2023-02-16T07:36:25Z,,,10:00:00,18:00:00,10:00:00,18:00:00,12:00:00,20:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека № 12 д. Крылосово,"обл Свердловская,г Первоуральск,д Крылосово,ул КИЗ,д 15",59.6951231238878,56.9496685790707,"По воспоминаниям старожилов, изба-читальня была построена в 30-е годы ХХ века, когда началось строительство Крылосовского известкового завода. По материальным архивам документов заведующим библиотекой в деревне был Кыштымов Михаил Яковлевич, который трудился в ней в довоенные и военные годы. В 1985 году администрацией Крылосовского известкового завода было принято решение о выделении во вновь выстроенном доме трехкомнатной квартиры под библиотеку, и с июня 1985 года библиотека функционирует в этом помещении. Библиотека для сельских жителей, а их в д. Крылосово около 1 300 человек, является культурным и общественно-социальным центром. Литературные вечера, громкие чтения, праздники, встречи, выставки – все это проводится в библиотеке. Число записавшихся на сегодняшний день составляет 30 % от числа жителей деревни, фонд библиотеки составляет 6 320 экземпляров.",Первоуральск,2020-08-26T09:30:42Z,2023-03-02T14:01:38Z,,,10:00:00,17:15:00,10:00:00,17:15:00,10:00:00,17:15:00,10:00:00,17:15:00,10:00:00,17:15:00,,
Центральная районная модельная библиотека с. Хову-Аксы,"Респ Тыва,р-н Чеди-Хольский,с Хову-Аксы,ул Комсомольская,д 8",93.714954,51.132785,"Городская библиотека была открыта 1 сентября 1969 года на базе существующей детской библиотеки. Среди ее читателей были рабочие разных профессий: бетонщики, штукатуры, арматурщики, монтажники и т. д.В 2022 году библиотека благодаря национальному проекту «Культура» стала модельной. В связи с этим выросли контрольные показатели, библиотека стала центром притяжения населения. Здесь проводятся различные квесты и встречи с писателями на республиканском уровне. Работают клубы «Добрые встречи» и «Волонтеры». Во время каникул возобновляется работа клуба «Юный эрудит». Книжный фонд насчитывает 19 109 экземпляров, число посетителей – 11 394 человека.",Чеди-Хольский кожуун,2022-12-07T09:43:34Z,2023-10-26T11:00:55Z,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,10:00:00,14:00:00,,
Колодинская библиотека,"обл Ярославская,р-н Пошехонский,с Колодино,ул Центральная,д 16",39.1636955738068,58.7869054232563,"Библиотека в селе появилась в середине 40-х годов ХХ века. Более подробной информации о ее развитии не сохранилось. Площадь библиотеки – 25 кв. м. Книжный фонд насчитывает 6 869 экземпляров. Пользователей – 358 человек, посещений в год – 4 902, книговыдача – 9 875 экземпляров. На всех этапах своего развития библиотека играла и играет важную просветительскую роль, она постоянно находится в центре общественной жизни села и района. Большое внимание уделяется краеведению и работе с юношеством и молодежью. Библиотека активно сотрудничает с местным сообществом, проводит совместные мероприятия с Домом культуры.",Пошехонский район,2019-03-26T13:10:06Z,2023-06-27T05:10:45Z,08:48:00,17:00:00,08:48:00,17:00:00,08:48:00,17:00:00,08:48:00,17:00:00,08:48:00,17:00:00,,,,
Пикшенская библиотека-филиал им. П. К. Любаева,"обл Нижегородская,р-н Большеболдинский,с Пикшень,ул Мира",45.370096,54.97793,"Родоначальницей Пикшенской библиотеки-филиала им. П. К. Любаева является Михалко-Майданская изба-читальня, открытая в 1918 г. Позднее изба-читальня стала библиотекой. В 1970 г. центральную усадьбу совхоза из М.-Майдана перевели в Пикшень, туда же переехала и библиотека, в небольшой деревянный дом. Вскоре построили новое здание Пикшенского сельского дома культуры, где под библиотеку выделили две комнаты. В зону обслуживания библиотеки входят с. Пикшень, с. М.-Майдан и д. Львовка. Библиотечный фонд включает 7 725 экз. Основные направления работы: Продвижение книги и чтения.Краеведение (возрождение и сохранение эрзянской культуры).Гражданско-патриотическое воспитание.Пропаганда жизни и творчества А. С. Пушкина. Библиотека успешно работает по программе «Возрождая, сохраняем». В рамках программы в ней оформлен «Эрзянский уголок литературы». С 2005 года библиотека носит имя П. К. Любаева. Павел Кириллович Любаев – народный поэт Республики Мордовии – является уроженцем с. Пикшень. В библиотеке создан уголок, посвященный его жизни и творчеству, где имеются книги с его дарственными надписями, альбом с газетными и журнальными статьями, его автобиография, рукописи, фотографии. На базе библиотеки в 2016 году открыт сельский информационный центр.",Большеболдинский район,2021-07-13T11:39:15Z,2023-03-09T08:19:51Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,09:00:00,13:00:00
Лесогорская поселковая библиотека,"обл Ленинградская,р-н Выборгский,гп Лесогорский,ул Труда,д 5",28.902782,61.091809,"Библиотека открыла свои двери для читателей в 1947 году. До 1948 года библиотека размещалась в двух маленьких комнатах, основу фонда составляли подаренные книги и книги, переданные из других библиотек. В 1961 году появилась возможность организовать старший и младший абонемент, открыть читальный зал. Фонд–10540 изданий книг и журналов универсального содержания Количество пользователей–940Библиотека является центром общественной и культурной жизни, единственным учреждением, предоставляющим бесплатное пользование книгой. С ноября 2022 года на базе библиотеки создан клуб для детей. Для продвижения книги и чтения, библиотека сотрудничает с образовательными учреждениями.",Выборгский район,2023-03-01T10:28:16Z,2023-03-09T07:11:31Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,
Библиотека научно-методического центра народного творчества и культурно-досуговой деятельности,"Респ Марий Эл,г Йошкар-Ола,ул Кремлёвская,д 41",47.8778064250946,56.6417522687364,"Сегодня отдел занимается изданием методической, сценарной и репертуарной литературы. Фонд библиотеки достиг более 10 тыс. экз. По итогам мероприятий издаются сборники, буклеты, каталоги для оперативной пропаганды и внедрения интересных проектов и опыта работы. В год выпускается 18-20 изданий. Издания Центра многократно отмечались на Всероссийских конкурсах по информационно-издательской деятельности: книги М. Мурашко «Марийские сюжетные танцы», «Танцы марийского края», А. Чеботкина «Танцы горных мари», Т. Дмитриевой «Школа марийского танца» и т.д.",Республика Марий Эл,2016-02-11T07:59:45Z,2016-03-17T07:07:06Z,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,,,,
Лукновская сельская библиотека,"обл Владимирская,р-н Вязниковский,п Лукново,ул Первомайская,д 4",42.043841,56.180643,"Библиотека открыта в 1980 г.Книжный фонд – 20265Количество посетителей – 723.В 1980 году после майских праздников в поселковом совете была открыта библиотека. 15 лет в поселке Лукново было 2 библиотеки. В 1995 году из 2 библиотек сделали одну, и поселковая библиотека переехала в здание клуба. Заведующей библиотекой стала Кривеноква Людмила Валерьевна, которая работает до сих пор. Сейчас библиотека работает по всем направлениям, но особое внимание уделяет экологии. При библиотеке работает клуб «Светлячок». Все мероприятия проходят совместно с клубом и школой. В настоящее время библиотека является зоной отдыха для детей и взрослых.",Вязниковский район,2019-02-14T11:48:54Z,2023-04-20T06:30:10Z,,,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00
Солено-Озерская библиотека,"край Ставропольский,р-н Петровский,х Соленое Озеро,ул Курортная,д 18Б",42.8461566567421,45.2681250555669,"В 60-е годы Солено-Озерская библиотека была передвижная – приезжала крытая машина ГАЗ-51, привозила новые и забирала уже прочитанные книги. В старом здании Дома культуры была выделена полочка под книги, за которые в то время отвечал заведующий клубом Геннадий Алексеевич Баранов. В 1982 года библиотека переехала в отдельное здание, которое состояло из трех комнат – хранилища книг, детского и взрослого абонементов. В библиотеке был создан клуб «В кругу друзей». В 2017 году был проведен капитальный ремонт, который сотрудники и читатели библиотеки ждали не одно десятилетие, приобретена новая мебель, оргтехника. Подключение к всемирной сети Интернет дало бесплатный доступ к большим собраниям художественной, научно-популярной и научной литературы. Фонд библиотеки составляет более 9 тысяч экземпляров.Созданы все условия для организации свободного времени детей и привлечения их к чтению через игровые формы. Реализуется проект «Библиотека на крылечке», обеспечивающий интеллектуальный отдых детей и подростков на каникулах. Особое внимание уделяется читателям пожилого возраста. Эта категория пользователей требует особой интеллигентности, доброжелательности и трепетного отношения. Для повышения эффективности библиотечного обслуживания Солено-Озерская библиотека активно сотрудничает с детским садом «Росинка» и Домом культуры х. Соленое Озеро.",Петровский район,2019-10-11T07:19:15Z,2023-03-17T14:25:04Z,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Пузыревская библиотека,"обл Новгородская,р-н Окуловский,д Пузырёво,д 38",33.3425961031799,58.2835108563881,"Пузыревская библиотека до 1999 года называлась Варгусовской сельской библиотекой. Первые записи в инвентарной книге сделаны 17 сентября 1955 года. При централизации в 1977 году библиотека вошла в структуру ЦБС района и стала сельским филиалом № 6, а с 2000 года является структурным подразделением Окуловского межпоселенческого библиотечно-информационного центра.Библиотека располагает фондом в количестве 5 728 экземпляров книг и периодических изданий, читателей – 115. Данные приводятся на 1 января 2023 года. Приоритетные направления работы – привлечение в библиотеку детского читателя и индивидуальная работа с пенсионерами.",Окуловский район,2022-03-11T08:44:52Z,2023-04-25T14:03:52Z,10:00:00,14:00:00,10:00:00,14:00:00,10:00:00,14:00:00,10:00:00,14:00:00,10:00:00,14:00:00,,,,
Гремячевская сельская библиотека,"обл Кировская,р-н Вятскополянский,д Гремячка,ул Центральная,д 7",51.3281035423279,56.2856168968,"В 1905 году при Трыкском училище на средства мецената Ф.Павленкова была открыта библиотека. В 1934 году в Гремячке открывается изба-читальня. В 1943 году был открыт детский дом для детей, оставшихся без родителей, и там был выделен шкаф под книги для библиотеки. В 1954 году детский дом расформировали, книги перенесли в дровяник сельского Совета. Читателей обслуживал председатель сельского совета Фоминых А.Ф. С 1957 по 1981 год библиотекой заведовали Демина А.С., Решетникова М.Л, Рябкова Н.В., Разживина А.А. В июле 1981 года хозяйкой библиотеки становиться Родыгина Светлана Николаевна, которая работает по сегодняшний день. В библиотеке работают женский клуб «Отдушина», для подростков клуб «Подросток», а для ребят помладше клуб «Вырастайка». Огромная работа проводится по краеведению. Библиотекарь собирает материал по истории деревни Гремячка. Библиотека работает в тесном контакте с администрацией поселения, женсоветом, Домом культуры. Фонд – 12074, читателей – 220 человек.",Вятскополянский район,2015-08-19T08:45:30Z,2023-02-27T07:18:24Z,13:00:00,18:00:00,13:00:00,18:00:00,13:00:00,18:00:00,13:00:00,18:00:00,,,,,13:00:00,18:00:00
Анненковская сельская библиотека,"обл Пензенская,р-н Кузнецкий,с Анненково,ул Юбилейная,д 1",46.38318,53.013875,"Официальное открытие библиотеки селе Анненково приходится на 1951 год. В 1988 году был открыт новый Дом культуры, и самым первым новоселом стала библиотека. Фонд заметно увеличился и стал более разнообразным. Библиотека идет в ногу со временем. Работает по следующим направлениям: здоровый образ жизни, нравственно-духовное, патриотическое направление. Библиотека обслуживает все категории пользователей, организует разноплановые массовые мероприятия. Работает с электронными ресурсами «Национальная электронная библиотека» и «Литрес».Фонд библиотеки – 9 433 экземпляра. Число пользователей – 765 человек.",Кузнецкий район,2022-12-05T09:09:24Z,2023-08-24T07:56:56Z,,,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00
