UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
06dc4a42-3ecf-4162-b8d9-de44f9543ce1,Book 8,Hermionic,char-offset:9396,PLACE,http://sws.geonames.org/5193305,,,,UNVERIFIED,,,,
dcf44b57-6a91-449a-96f1-6655442c07fa,Book 1,Strait of Capria,char-offset:55702,PLACE,http://pleiades.stoa.org/places/432751,40.549303,14.243534,"island,villa,settlement",VERIFIED,,,,
5a1a3a52-a062-4551-aaab-7920f2779a6b,Book 2,Caspian,char-offset:166764,PLACE,http://pleiades.stoa.org/places/863734,41.5,49.5,lake,VERIFIED,,,,
7f44b4a9-9036-468a-bc37-ac07d08e2d05,Book 6,Tyndaris,char-offset:43361,PLACE,http://pleiades.stoa.org/places/462527,38.14357,15.04308,"settlement-modern,settlement",VERIFIED,,,,
f6fa2f47-6fee-4fc6-a31d-83d39b4c1e1f,Book 2,Ægina,char-offset:153468,PLACE,http://pleiades.stoa.org/places/579844,37.74991,23.42372,"island,settlement,temple-2",VERIFIED,,,,
90ca7939-99d6-45c0-a26c-48c318167658,Book 2,Cythera,char-offset:153443,PLACE,http://pleiades.stoa.org/places/570186,36.26229,22.97822,"island,settlement",VERIFIED,,,,
a8e78b6e-a4c4-455c-a0e8-7101a8846bbb,Book 1,Europe,char-offset:33621,PLACE,,,,,NOT_IDENTIFIABLE,,,,
cbbd4ce9-5a79-4008-9638-ef68b14f2664,Book 4,Alps,char-offset:67685,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
c70fe1fa-de85-46eb-9de6-5919e7b11406,Book 6,Pelorias,char-offset:29220,PLACE,http://pleiades.stoa.org/places/462416,38.26816,15.6507,cape,VERIFIED,,,,
f119e5e4-5b4b-4fa5-9793-8a8011b91a90,Book 5,Faventia,char-offset:19319,PLACE,http://pleiades.stoa.org/places/393420,44.28585,11.88446,settlement,VERIFIED,,,,
a4e52b2a-5270-4e8c-8825-df46ec6e12ab,Book 9,Bœotia,char-offset:44183,PLACE,http://sws.geonames.org/251851,,,,UNVERIFIED,,,,
97081b2c-c855-47cf-b2fd-66966c8cf6f9,Book 1,Media,char-offset:158154,PLACE,http://pleiades.stoa.org/places/903080,34.5,46.5,region,VERIFIED,,,,
339177bc-ee51-4d26-ad0c-529021c24027,Book 8,Thessaly,char-offset:19305,PLACE,http://sws.geonames.org/6164831,46.25006,-83.5666,,UNVERIFIED,,,,
f41682af-2b68-4c8d-a88b-426df2625e3f,Book 8,Elis,char-offset:8591,PLACE,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement",UNVERIFIED,,,,
7a4c0159-8287-411c-8215-d11893cee992,Book 4,Alps,char-offset:6958,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
46557c76-6839-4f0b-bc2e-c3bf48b9d0b5,Book 6,Calabria,char-offset:292,PLACE,http://pleiades.stoa.org/places/442518,40.75,17.75,region,VERIFIED,,,,
3e989e9c-0cee-4af9-83ee-a10934ce22e4,Book 4,Carnutes,char-offset:39070,PLACE,http://pleiades.stoa.org/places/108860,47.900726500000005,1.9068675,people,VERIFIED,,,,
21f51740-88bb-4399-99cf-e6d7c4a12994,Book 3,Gades,char-offset:5572,PLACE,http://pleiades.stoa.org/places/256177,36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,,,,
86e0e7cb-1b60-49d7-9784-b56abb670ff3,Book 8,Aleisium,char-offset:26232,PLACE,http://sws.geonames.org/3171564,,,,UNVERIFIED,,,,
918a7694-1a1c-4843-b1ac-bd5de894f1aa,Book 1,Bactrian,char-offset:69655,PLACE,http://pleiades.stoa.org/places/971705,37.5,67.5,region,VERIFIED,,,,
1965c6f5-e6b9-4090-acc6-03e1a2cc5f7d,Book 4,Rhone,char-offset:46425,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
119cbec7-9315-4e23-a063-0abbd3b76c7f,Book 5,Po,char-offset:14686,PLACE,http://pleiades.stoa.org/places/393469,44.952389,12.432028,river,VERIFIED,,,,
d54c4792-5bfe-4c57-8543-969c1eb3ccb7,Book 3,Sacred Promontory,char-offset:2486,PLACE,http://pleiades.stoa.org/places/256410,37.02295,-8.9964,cape,VERIFIED,,,,
98198a6a-5d0e-45d1-ae10-2831e05b25e2,Book 9,Bœotia,char-offset:59401,PLACE,http://sws.geonames.org/251851,,,,UNVERIFIED,,,,
dc88f497-dd04-4349-911d-c3808d3824b5,Book 6,Metaurus,char-offset:13010,PLACE,http://pleiades.stoa.org/places/413199,43.688683,12.6583754,river,VERIFIED,,,,
69f2df3c-a373-4850-ba99-de13ba241030,Book 2,Iberia,char-offset:113310,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
5cd08e95-541a-4a70-acc2-077344dc1b64,Book 1,Egypt,char-offset:77919,PLACE,http://pleiades.stoa.org/places/981503,19.211408766666665,30.567329633333333,region,VERIFIED,,,,
c757f32b-ab07-408b-a80a-713bdc01c54d,Book 5,Mount Albanus,char-offset:79397,PLACE,http://pleiades.stoa.org/places/422826,41.75172,12.70977,"sanctuary,road,mountain",VERIFIED,,,,
79c27608-d9c9-4775-b1b4-6b1acd53c6c7,Book 4,Germans,char-offset:47574,PLACE,http://pleiades.stoa.org/places/981525,49.21368408659493,8.014701953001147,province,VERIFIED,,,,
9a3fd66d-2a5b-412c-ad0c-1bbc7ac7e07d,Book 8,Laconia,char-offset:94709,PLACE,http://sws.geonames.org/3489829,18.0721,-77.75059,,UNVERIFIED,,,,
1db8f10d-fc1d-46a4-9658-3752199baed0,Book 1,Ethiopians,char-offset:4433,PLACE,http://pleiades.stoa.org/places/39274,14.125005,38.721522,unknown,VERIFIED,,,,
97750d7c-e776-4523-b722-6e98c6ef2ab3,Book 2,Cossura,char-offset:150651,PLACE,http://pleiades.stoa.org/places/462168,36.78784,11.99955,island,VERIFIED,,,,
ed547ff2-cc54-4b58-96da-9f98f1c998ee,Book 1,Africa,char-offset:91149,PLACE,http://pleiades.stoa.org/places/775,32.5,7.5,region,VERIFIED,,,,
9079ff71-0dca-4172-93f0-ad78654f00d9,Book 9,Attica,char-offset:26032,PLACE,http://sws.geonames.org/4233017,,,,UNVERIFIED,,,,
3e4ea223-ef45-4949-8e9f-fc586ca5809a,Book 4,Eburones,char-offset:48180,PLACE,http://pleiades.stoa.org/places/108952,50.759325575,6.280910325,people,VERIFIED,,,,
3df064ff-a20a-4135-be44-1f6c64546eb3,Book 6,Centoripa,char-offset:42622,PLACE,http://pleiades.stoa.org/places/462153,37.624073,14.740017,settlement,VERIFIED,,,,
259829bb-80ce-4c54-b272-25de21141527,Book 5,Tusculum,char-offset:73493,PLACE,http://pleiades.stoa.org/places/423108,41.798322,12.709916,"amphitheatre,theatre,settlement",VERIFIED,,,,
d3b19d24-4239-4a89-a10b-822775b4eab5,Book 1,Ethiopians,char-offset:103074,PLACE,http://pleiades.stoa.org/places/39274,14.125005,38.721522,unknown,VERIFIED,,,,
abb12f4e-c30e-44af-8b56-a1bc171704d4,Book 13,Thebe,char-offset:17444,PLACE,http://www.imperium.ahlfeldt.se/places/24237,,,,UNVERIFIED,,,,
19b0a3f4-7291-4237-bbe7-e9d0bb2617c7,Book 5,Ancona,char-offset:4430,PLACE,http://pleiades.stoa.org/places/413014,43.625323,13.510256,"amphitheatre,urban,port,arch,settlement",VERIFIED,,,,
e47cb1d6-3ea4-475b-a54f-9d998b2fe64e,Book 3,Erythia,char-offset:32964,PLACE,http://pleiades.stoa.org/places/255978,36.53566,-6.29914,island,VERIFIED,,,,
9e395deb-d953-4167-8738-ebcea07d8188,Book 5,Osci,char-offset:62234,PLACE,,,,,NOT_IDENTIFIABLE,,,,
1ae22c7b-c52f-4204-a997-60252bab0c4d,Book 3,Spain,char-offset:14194,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
23d10eca-57a3-4305-8133-98e939982543,Book 5,Sabini,char-offset:24947,PLACE,http://pleiades.stoa.org/places/413291,42.25,12.75,people,VERIFIED,,,,
74ed7b4d-faab-46f1-be6c-93c28634056c,Book 5,Keltica,char-offset:23569,PLACE,,,,,NOT_IDENTIFIABLE,,,,
bc8333f9-0dee-405a-aa26-7394c243cde7,Book 4,Vocontii,char-offset:23881,PLACE,http://pleiades.stoa.org/places/148241,44.752363,5.370412,people,VERIFIED,,,,
ce07d50b-d1c2-4ef9-8f96-a9ba83092bcf,Book 13,Asia,char-offset:194,PLACE,http://pleiades.stoa.org/places/570122,37.405,22.283,settlement,UNVERIFIED,,,,
c5b7f82f-d6e4-4ca6-83a5-7cb7fba954c0,Book 13,Troy,char-offset:45833,PLACE,,,,,UNVERIFIED,,,,
5ba6b294-5fab-4b90-914e-ef6679612051,Book 1,Symplegades,char-offset:51376,PLACE,http://pleiades.stoa.org/places/521160,41.23498,29.11443,"island,archipelago",VERIFIED,,,,
41b5eaf5-9c16-460c-967b-ff0b6222a951,Book 3,Gallicians,char-offset:74351,PLACE,http://pleiades.stoa.org/places/992075,47.5,-2.5,province,VERIFIED,,,,
aaa09134-d803-435c-b4ab-4dd511ea624b,Book 6,Albani,char-offset:81313,PLACE,http://pleiades.stoa.org/places/863733,43.5,45.5,people,VERIFIED,,,,
858165e5-9790-406b-9bb2-273275e69d34,Book 4,Athens,char-offset:12301,PLACE,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement,VERIFIED,,,,
37824b47-c0f0-4c97-a053-a825e54d2c4b,Book 13,Asia,char-offset:4068,PLACE,http://pleiades.stoa.org/places/570122,37.405,22.283,settlement,UNVERIFIED,,,,
8b444ef3-0167-458e-a8a9-55916a116498,Book 1,India,char-offset:16182,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
3fc3685f-6a7f-4b07-87ef-90dcd0061ddf,Book 1,Asia,char-offset:149846,PLACE,,,,,NOT_IDENTIFIABLE,,,,
975dd209-0def-4819-adbe-063aa35f0550,Book 6,Sicily,char-offset:3748,PLACE,http://pleiades.stoa.org/places/981549,37.751645425,14.6747958,province,VERIFIED,,,,
6b6be452-a26b-4c20-9c19-aceb33cf889e,Book 4,Licattii,char-offset:79714,PLACE,,,,,NOT_IDENTIFIABLE,,,,
6d817006-5e7f-4965-b7dd-d499f9a6e0d4,Book 1,Nile,char-offset:95176,PLACE,http://pleiades.stoa.org/places/727172,19.211408766666665,30.567329633333333,river,VERIFIED,,,,
2c22ef98-0325-458b-a291-b6bb2401df71,Book 1,Greece,char-offset:37454,PLACE,,,,,NOT_IDENTIFIABLE,,,,
41a43282-9662-46a3-a6b8-846c6f846ae4,Book 6,Lilybæum,char-offset:27912,PLACE,http://pleiades.stoa.org/places/462281,37.7990835,12.434233,settlement,VERIFIED,,,,
867a6cb3-dc2d-4b2f-9b3a-12f476ce09c0,Book 3,Syrtes,char-offset:93209,PLACE,http://pleiades.stoa.org/places/344491,31.5,18,water-open,VERIFIED,,,,
ea68ea88-bb06-47c5-b7d6-9b0a6dea2254,Book 5,Italy,char-offset:544,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
9cec3107-31de-4f46-87f9-19ce0f35faa3,Book 1,Sidonians,char-offset:76141,PLACE,http://pleiades.stoa.org/places/991410,32.5,37.5,province,VERIFIED,,,,
2cf1784c-1299-44f3-bd29-6abb76d359f8,Book 2,Ceraunian Mountains,char-offset:102630,PLACE,http://pleiades.stoa.org/places/481785,40.198056,19.638889,mountain,VERIFIED,,,,
63e3a244-4b47-4a21-911d-d4ac1b826ec7,Book 8,Pisatis,char-offset:25928,PLACE,http://pleiades.stoa.org/places/570613,37.75,21.75,region,UNVERIFIED,,,,
6578bb8f-020d-4854-a5cb-a338dfad9675,Book 8,river Aleisius,char-offset:26327,PLACE,http://pleiades.stoa.org/places/573071,,,river,UNVERIFIED,,,,
5376d02c-1dd8-4dfa-9f92-bf33e161a684,Book 5,Appian Way,char-offset:79668,PLACE,,,,,NOT_IDENTIFIABLE,road|via,Appian Way,,
4b7de517-c9df-46e0-b589-5a69eac2a57a,Book 8,Pisatis,char-offset:105153,PLACE,http://pleiades.stoa.org/places/570613,37.75,21.75,region,UNVERIFIED,,,,
571fcac0-f79f-4118-8ce4-2fb129198afe,Book 1,Æa,char-offset:50736,PLACE,http://pleiades.stoa.org/places/857014,42.5,42.5,unknown,VERIFIED,,,,
17bd7c6b-54ca-4a76-b36c-1b8fdcc4afcb,Book 15,India,char-offset:88353,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
26c1f42f-ca9f-4250-87da-246f46b1ec95,Book 5,Castrum,char-offset:84160,PLACE,http://pleiades.stoa.org/places/413073,42.73829,13.96839,settlement,VERIFIED,,,,
bcce0f4b-1dea-49f1-a7ed-f12b6e4d5a3a,Book 6,Thurii,char-offset:8655,PLACE,http://pleiades.stoa.org/places/452457,39.71705745,16.4927745,"theatre,settlement,port",VERIFIED,,,,
5da45d0c-39b8-4466-8000-60e714668e0b,Book 2,Babylon,char-offset:57926,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
29e7572a-8ec2-40f5-97c9-ecd261fe33d5,Book 3,Lusitania,char-offset:43300,PLACE,http://pleiades.stoa.org/places/981529,37.5,-7.5,province,VERIFIED,,,,
e479b721-eac4-47c4-bfc3-13def6215862,Book 8,Minyæ,char-offset:13913,PLACE,http://sws.geonames.org/1309284,,,,UNVERIFIED,,,,
feca7e66-eb27-4480-8ae5-986aa75e573e,Book 2,Caucasus,char-offset:136866,PLACE,http://pleiades.stoa.org/places/863766,43.3525468,42.4378759,mountain,VERIFIED,,,,
0f3326cd-99aa-461e-9ea3-97b50aee9a75,Book 2,Libya,char-offset:176296,PLACE,http://pleiades.stoa.org/places/991375,28.91884175132798,22.08409203276879,province,VERIFIED,,,,
13bb2bd1-ad99-4e7b-a563-5e86ec125921,Book 8,Parnassus,char-offset:134109,PLACE,http://sws.geonames.org/2184848,,,,UNVERIFIED,,,,
9ca36b3f-6954-4b18-8300-fcf04b09520c,Book 4,Saone,char-offset:42751,PLACE,http://pleiades.stoa.org/places/167652,45.72639,4.81806,river,VERIFIED,,,,
d97172b4-b201-4c67-8cb2-d4fe14c0d1ae,Book 2,Pillars of Hercules,char-offset:32388,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
bdbabdf1-3763-4078-a276-e1a5888cfaf0,Book 5,Rhodes,char-offset:37471,PLACE,http://pleiades.stoa.org/places/590031,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,,,,
01f9ebd5-442d-4c5d-8895-6c881e1e71a2,Book 2,Arabian Gulf,char-offset:82526,PLACE,http://pleiades.stoa.org/places/29713,27.0000001,50.9999999,water-open,VERIFIED,,,,
0e64595d-79e4-4fbc-b1bf-cd93f50ae672,Book 8,Achæi,char-offset:11625,PLACE,,,,,UNVERIFIED,,,,
8d930c08-8a2e-487d-9b14-b061651645d9,Book 9,Megara,char-offset:5613,PLACE,http://sws.geonames.org/8133885,,,,UNVERIFIED,,,,
ccc2f5d7-e2f1-40e6-a0fc-eb6ef60bb2c2,Book 15,Athens,char-offset:95374,PLACE,,,,,UNVERIFIED,,,,
0394af13-8db8-4cc9-b37d-534963841673,Book 6,Ætna,char-offset:33231,PLACE,http://pleiades.stoa.org/places/462077,37.751113,14.9958286,mountain,VERIFIED,,,,
f12c6c1c-9980-43f1-be86-c93a54e64de3,Book 3,Pillars,char-offset:65632,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
594860ad-1064-4462-b69c-7f83cfbe34d4,Book 6,Nile,char-offset:41712,PLACE,http://pleiades.stoa.org/places/727172,19.211408766666665,30.567329633333333,river,VERIFIED,,,,
defc4ab3-9297-426b-bc22-ed233a9a6958,Book 2,Byzantium,char-offset:130341,PLACE,http://pleiades.stoa.org/places/520985,41.012379,28.975926,"settlement,urban",VERIFIED,,,,
53f46b0d-9c2f-4705-acac-7877afd0a9af,Book 10,Chalcis,char-offset:40967,PLACE,http://pleiades.stoa.org/places/540703,38.464,23.602,settlement,UNVERIFIED,,,,
d85159dd-9d86-47a5-be88-0505e2445cbc,Book 5,Antium,char-offset:59968,PLACE,http://pleiades.stoa.org/places/422837,41.455191,12.628595,"theatre,villa,settlement,port",VERIFIED,,,,
cc5a3329-5948-4515-aa8d-514bba1d86d4,Book 4,Saone,char-offset:46439,PLACE,http://pleiades.stoa.org/places/167652,45.72639,4.81806,river,VERIFIED,,,,
154393e7-94dc-4255-a126-a04bf3ed32c5,Book 6,Africa,char-offset:78723,PLACE,http://pleiades.stoa.org/places/775,32.5,7.5,region,VERIFIED,,,,
b2a71a4b-33b5-4472-8e2a-ad60cc21c0c0,Book 2,Ariana,char-offset:36790,PLACE,http://pleiades.stoa.org/places/60431,,,unlocated,VERIFIED,,,,
3974859a-6bef-459e-b85f-61ba62b824f3,Book 3,Iberia,char-offset:17353,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
0399136f-5052-4ecd-b91b-e55858a4b0d2,Book 2,Meroe,char-offset:181514,PLACE,http://pleiades.stoa.org/places/805630,16.94,33.75,settlement,VERIFIED,,,,
31becf28-d9d6-4ebc-a16f-c9d16e29c5a7,Book 2,Euxine,char-offset:16364,PLACE,http://pleiades.stoa.org/places/1224,43.0786852,34.7425505,water-open,VERIFIED,,,,
94ac2b5b-d8b4-45ac-8b45-f7637b9abd3c,Book 1,strait,char-offset:154445,PLACE,,,,,NOT_IDENTIFIABLE,,,,
09127f65-1215-43de-ba3a-509e53098990,Book 1,Byzantium,char-offset:135008,PLACE,http://pleiades.stoa.org/places/520985,41.012379,28.975926,"settlement,urban",VERIFIED,,,,
6c1327f0-62fc-4811-967c-111bb88edc1e,Book 4,Liguria,char-offset:1599,PLACE,http://pleiades.stoa.org/places/383698,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
39b2b9a7-9e4d-47dc-9374-0c8dce003f29,Book 5,Carni,char-offset:17001,PLACE,http://pleiades.stoa.org/places/187338,45.99063846666667,13.7842133,people,VERIFIED,,,,
c6c4b673-8bca-4704-b94c-cffaf372dc67,Book 2,Epidamnus,char-offset:105235,PLACE,http://pleiades.stoa.org/places/481818,41.31497,19.44594,"amphitheatre,settlement,port",VERIFIED,,,,
babc7d26-2b1a-494f-a441-d66139a2476b,Book 2,Babylon,char-offset:55658,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
16b38def-11e6-45ee-8834-a3de099c8af2,Book 13,Æsepus,char-offset:14232,PLACE,http://sws.geonames.org/5116667,,,,UNVERIFIED,,,,
7b3c8618-8462-46a0-859f-c7a7ff640159,Book 1,Joppa,char-offset:111332,PLACE,http://pleiades.stoa.org/places/687931,32.053722,34.752119,"settlement,port",VERIFIED,,,,
5af0e9f5-c4a5-4549-977a-64194f055c0d,Book 8,Pagæ,char-offset:6755,PLACE,,,,,UNVERIFIED,,,,
b654799e-c185-4d96-aec9-354594232c7b,Book 1,Armenians,char-offset:108897,PLACE,http://pleiades.stoa.org/places/874350,39.5,40.5,region,VERIFIED,,,,
9a96b12e-115f-4a41-9bf4-6f96d45d3f0a,Book 2,Mediterranean,char-offset:27974,PLACE,http://pleiades.stoa.org/places/1043,36.58019792933332,17.115361734666667,water-open,VERIFIED,,,,
f4661789-7aaf-45d2-9c03-336bced72711,Book 5,Brundusium,char-offset:63043,PLACE,http://pleiades.stoa.org/places/442509,40.641136,17.946867,"settlement,port",VERIFIED,,,,
2bda40e6-94ce-42e6-9daa-2d2ce0be7584,Book 8,Thyrides,char-offset:74104,PLACE,http://pleiades.stoa.org/places/349636,,,unlocated,UNVERIFIED,,,,
4e2c26a1-7a00-4de3-936a-296296731066,Book 8,Dyme,char-offset:24487,PLACE,http://pleiades.stoa.org/places/543692,,,unlocated,UNVERIFIED,,,,
8fb31293-6a29-4df9-bbb9-890af9ba9f0a,Book 6,Eurotas,char-offset:52561,PLACE,http://pleiades.stoa.org/places/570248,37.1615197,22.3334931,river,VERIFIED,,,,
72c9f64f-db77-4337-a865-1362debfa9bb,Book 6,Tarentum,char-offset:73147,PLACE,http://pleiades.stoa.org/places/442810,40.476034,17.228553,"settlement,temple-2",VERIFIED,,,,
52c55afb-896b-4595-a17a-62cd2b883fee,Book 4,Arecomisci,char-offset:27307,PLACE,http://pleiades.stoa.org/places/148242,43.74377875,3.882208375,people,VERIFIED,,,,
19be2544-489f-4488-bdb6-3350be81074c,Book 1,Casius,char-offset:146374,PLACE,http://pleiades.stoa.org/places/687872,31.2116,33.0779,mountain,VERIFIED,,,,
4403c4ac-e22b-49fd-8ed9-c1a39a29dbcb,Book 8,Pylus,char-offset:33972,PLACE,,,,,UNVERIFIED,,,,
5da7efe3-7089-46b5-a7ee-f3f1cf17efb1,Book 1,Ossa,char-offset:68609,PLACE,http://pleiades.stoa.org/places/540993,39.7957751,22.6851958,mountain,VERIFIED,,,,
80e866f9-af73-4b08-b3c3-c69d5243ba1e,Book 2,Italy,char-offset:164120,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
15505f12-19ca-41c8-872b-42eed1c57396,Book 9,Greece,char-offset:32299,PLACE,http://sws.geonames.org/4800037,,,,UNVERIFIED,,,,
57b40d9d-0f38-44de-adbd-b2536e3567c6,Book 4,Alps,char-offset:86273,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
34ccef33-5bf0-4e8f-bc74-b00d000f2d92,Book 2,Strait of Sicily,char-offset:149085,PLACE,http://pleiades.stoa.org/places/462494,38.260268,15.660384,water-open,VERIFIED,,,,
fc9381bd-87c8-46e7-b0f9-95de6a5065ff,Book 3,Side- tani,char-offset:72071,PLACE,http://pleiades.stoa.org/places/265888,39.624587,-0.594758,region,VERIFIED,,,,
cef574f6-2280-4454-aef7-36bbda8346ef,Book 2,Pillars of Hercules,char-offset:172232,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
1c517d7e-bd27-4d02-85c5-ad6d808b62dc,Book 8,Alpheius,char-offset:12067,PLACE,http://pleiades.stoa.org/places/570067,37.6125,21.451667,river,UNVERIFIED,,,,
2aa297b9-5853-411c-9d40-548e11c5044d,Book 5,Daunii,char-offset:86783,PLACE,http://pleiades.stoa.org/places/442564,41.42095920991551,15.437736326818998,people,VERIFIED,,,,
05c20f22-8f61-4218-966e-5571ed0563d4,Book 1,Marsh of Acherusia,char-offset:65759,PLACE,http://pleiades.stoa.org/places/432622,40.8302726,14.0523881,lake,VERIFIED,,,,
ee87429a-4d7e-4167-8da6-069a0b1692ad,Book 2,Taurus,char-offset:1299,PLACE,http://pleiades.stoa.org/places/639129,37.25,30.25,river,VERIFIED,,,,
24788da5-7f47-451c-b70a-e4edd5c74229,Book 13,Propontis,char-offset:8105,PLACE,http://pleiades.stoa.org/places/511381,40.6666672,28.2499999,water-open,UNVERIFIED,,,,
28b258ae-3b46-48ee-8d12-76d7230b9069,Book 2,Pachynus208,char-offset:103519,PLACE,http://pleiades.stoa.org/places/462405,36.68882,15.15171,cape,VERIFIED,,,,
fee2fc7f-37ec-4033-bc95-30ad9f30cdf3,Book 1,Dolopes165,char-offset:72562,PLACE,http://pleiades.stoa.org/places/540737,39.25,21.75,region,VERIFIED,,,,
d965d8b2-3d00-4b98-933c-612d18db124b,Book 8,Pylus,char-offset:94811,PLACE,,,,,UNVERIFIED,,,,
7fa8bd12-aeb7-46cf-a7e1-e6cb0bcaf4a3,Book 2,Ligurian,char-offset:164970,PLACE,http://pleiades.stoa.org/places/383698,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
d958cde9-5cdb-4a31-b33d-1c6fcfb07e90,Book 3,Keltica,char-offset:33403,PLACE,,,,,NOT_IDENTIFIABLE,,,,
ac60dd99-09b9-4138-800e-beaded36b864,Book 1,Pitllecussæ,char-offset:151052,PLACE,http://pleiades.stoa.org/places/432648,40.716667,13.9,"island,settlement",VERIFIED,,,,
8e056b8f-0232-477d-bf8b-961b9a3e1160,Book 5,Sardinia,char-offset:41841,PLACE,http://pleiades.stoa.org/places/472014,40.06802462263924,8.895951166868167,island,VERIFIED,,,,
23bc478f-d5a3-4dfd-8140-e96fcf51cfd7,Book 4,Caballio,char-offset:6556,PLACE,http://pleiades.stoa.org/places/148027,43.83856,5.02878,"mountain,settlement",VERIFIED,,,,
e5b88f54-613a-455c-b0b7-bf8e7a8f324d,Book 8,Eleia,char-offset:11654,PLACE,,,,,UNVERIFIED,,,,
e4ac6c3b-5948-4244-b6f3-a24f12b0435e,Book 6,Bottiæi,char-offset:63775,PLACE,http://pleiades.stoa.org/places/491553,40.75,22.25,region,VERIFIED,,,,
d9b60604-c49b-409e-a722-3f871d27d0ec,Book 8,Pamisus,char-offset:91981,PLACE,,,,,UNVERIFIED,,,,
72d55520-fba7-4ec6-921d-d2cd837b02cd,Book 4,Galatic,char-offset:51110,PLACE,http://pleiades.stoa.org/places/992075,47.5,-2.5,province,VERIFIED,,,,
