UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
f82d807d-bcba-447c-af03-c2b880608740,Book 13,Ida,char-offset:53670,PLACE,,,,,,,UNVERIFIED,,,,
f5f05b00-6db5-4c26-8ec0-db2130bfecea,Book 8,Europe,char-offset:610,PLACE,,,,,,,UNVERIFIED,,,,
5321bfc6-793e-4151-a844-3bff3f24345e,Book 5,Insubri,char-offset:8558,PLACE,http://pleiades.stoa.org/places/383678,Insubres,-0330/0300,45.463746,9.18806,people,VERIFIED,,,,
1d91ab7f-e319-4ce6-9ca2-f2e854b851b6,Book 8,Pthia,char-offset:23067,PLACE,http://sws.geonames.org/2185099,,,,,,UNVERIFIED,,,,
9944a565-244f-49db-b5f9-19c4fbf1b900,Book 8,Pisatis,char-offset:20776,PLACE,http://pleiades.stoa.org/places/570613,Pisatis,-0750/-0330,37.75,21.75,region,UNVERIFIED,,,,
403e2e17-d3c2-461f-a4e5-38e9005760d2,Book 8,Asia,char-offset:2732,PLACE,http://pleiades.stoa.org/places/570122,"Asea|Asea, Asea",-0750/0300,37.405,22.283,settlement,UNVERIFIED,,,,
4e1fc725-b822-4b35-87b6-e9f85a0c3a5f,Book 3,Abdera,char-offset:55182,PLACE,http://pleiades.stoa.org/places/265762,"Abdera|Abdera, Cerro de Montecristo, Adra",-0750/0640,36.751220000000004,-3.00908,settlement,VERIFIED,,,,
f745c487-ee7f-4f35-87bd-c02c24c1c37a,Book 2,Our Sea,char-offset:158275,PLACE,http://pleiades.stoa.org/places/1043,Internum Mare,-0030/2100,36.58019792933332,17.115361734666667,water-open,VERIFIED,,,,
60f10adc-7462-487e-940a-f69e142ee6f1,Book 8,Messenia,char-offset:94686,PLACE,,,,,,,UNVERIFIED,,,,
0ecd6ecd-2391-4033-9674-ca4e23aa10e8,Book 2,Mesopotamia,char-offset:169251,PLACE,http://pleiades.stoa.org/places/981534,Mesopotamia,,37.5,37.5,province,VERIFIED,,,,
a9a0a35c-3e3b-4ba6-af35-ab7b67b0f33c,Book 6,Romans,char-offset:80720,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
6656f09f-46b9-4ebe-b994-a4f780848ac0,Book 2,Cas- pian Sea,char-offset:63102,PLACE,http://pleiades.stoa.org/places/884130,Caspium/Hyrcanium Mare,-0550/0640,42.6759567125,49.98680535,"lake,water-open",VERIFIED,,,,
3a7658f0-deb8-48ba-b582-a3bbfb37a8b6,Book 2,Cinnamon Country,char-offset:142346,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
6d07ec50-0cf8-4f51-9df1-bec9f261f91b,Book 4,Rhine,char-offset:61754,PLACE,http://pleiades.stoa.org/places/109277,"Rhenus (river)|Rhenus, Rhein",-0330/0640,51.981667,4.080556,river,VERIFIED,,,,
85eb43f4-461b-4318-9168-5c74acb629f3,Book 5,Ardea,char-offset:50723,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",-0750/0640,41.61126,12.54968,"settlement,urban",VERIFIED,,,,
77c70cd9-289d-4d3f-bd31-c8d54f9322fd,Book 6,Uria,char-offset:72267,PLACE,http://pleiades.stoa.org/places/442839,"Uria|Uria/Hyria, Oria",-0750/0300,40.498685,17.641913,settlement,VERIFIED,,,,
c9cd0d03-06d8-4e25-8cb6-70c9e89c4742,Book 2,Mysians,char-offset:167775,PLACE,http://pleiades.stoa.org/places/550759,Mysia,-0750/0640,39.13112815791898,27.184419878077563,labeled feature,VERIFIED,,,,
866ad872-08ee-4502-a4de-6334a2e628ac,Book 5,Poplonium,char-offset:37012,PLACE,http://pleiades.stoa.org/places/403212,"Fufluna/Populonium|Populonia/Fufluna, Populonia, Piombino",-0750/2100,42.988066,10.489679,"settlement,cemetery,mine",VERIFIED,,,,
a5e874ff-a1c1-48ab-b0ed-73523b2eeb66,Book 15,India,char-offset:98596,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
428d1829-5842-4a8b-8482-fcbb35b108f1,Book 10,Pleuron,char-offset:40909,PLACE,,,,,,,UNVERIFIED,,,,
9f6b72d8-84bf-41a2-921e-a93a72725020,Book 9,Bœotia,char-offset:88783,PLACE,http://sws.geonames.org/251851,,,,,,UNVERIFIED,,,,
b7050e7d-fc74-4409-a999-0b2e13f3f996,Book 15,Hypanis,char-offset:41933,PLACE,http://pleiades.stoa.org/places/540920,Loutra Hypatis|Loutra Hypatis,-0030/0640,38.892399,22.310457,church,UNVERIFIED,,,,
80c18981-c459-4f15-b5ed-0a16eeb79a6d,Book 8,Triphylia,char-offset:13743,PLACE,http://pleiades.stoa.org/places/570754,Triphylia,,37.75,21.75,region,UNVERIFIED,,,,
e0b429d7-cb23-4277-9245-5e9159dba192,Book 6,Locri,char-offset:20189,PLACE,http://pleiades.stoa.org/places/452369,"Lokroi Epizephyrioi|Lokroi Epizephyrioi, Locri",-0750/2100,38.20782,16.23715,"stoa,townhouse,theatre,sanctuary,settlement",VERIFIED,,,,
c4910eeb-ac4d-45f2-9109-b2c16dce8978,Book 13,Adramyttium,char-offset:7800,PLACE,http://pleiades.stoa.org/places/550403,"Adramyttium|Adramyttium/Adramyttion/Atramyttion, Ören, Burhaniye/Balıkesir",-0750/0640,39.504028,26.934551,settlement,UNVERIFIED,,,,
e6165685-a092-4d83-ac95-a5e910e807c1,Book 5,Italy,char-offset:23420,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
3bf19f1c-f303-4a82-a0c9-d32b56acee8e,Book 4,Sequani,char-offset:46257,PLACE,http://pleiades.stoa.org/places/167922,Sequani,-0330/0300,47.7018263,6.0421883,people,VERIFIED,,,,
589888cf-ab05-4440-9137-c10ad5b1a70b,Book 3,Calpe,char-offset:89989,PLACE,http://pleiades.stoa.org/places/256063,"Carteia/Calpe/Karpessos|Carteia/Calpe/Karpessos, San Roque",-0750/0640,36.183163,-5.410359,"theatre,settlement",VERIFIED,,,,
70925769-1b2a-416d-91cf-ecf1a28dd515,Book 2,Euxine,char-offset:158121,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,-0750/2100,43.0786852,34.7425505,water-open,VERIFIED,,,,
579ee70d-821b-4880-b23b-111de268f8ea,Book 5,Danube,char-offset:8789,PLACE,http://pleiades.stoa.org/places/226577,"Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau",-0550/2100,45.16291,29.647293,river,VERIFIED,,,,
07a34705-19cf-4687-8232-c7cdc4c70417,Book 2,Carmania,char-offset:32916,PLACE,http://pleiades.stoa.org/places/29517,Carmania,-0550/0640,27.5,57.5,region,VERIFIED,,,,
4df45c58-536c-4f52-a873-61f442d6fac1,Book 6,Asopus,char-offset:41980,PLACE,http://pleiades.stoa.org/places/570131,Asopos (river),,37.75,22.75,river,VERIFIED,,,,
16b38def-11e6-45ee-8834-a3de099c8af2,Book 13,Æsepus,char-offset:14232,PLACE,http://sws.geonames.org/5116667,,,,,,UNVERIFIED,,,,
cd1e068c-33a0-4b85-9e0d-f2dcbc19f892,Book 5,Arretium,char-offset:45061,PLACE,http://pleiades.stoa.org/places/413032,"Arretium|Arretium, Arezzo|Arezzo",-0750/2100,43.46707,11.88344,"amphitheatre,settlement",VERIFIED,,,,
9e1e4c1b-401e-4809-afab-8ebb9c50b7b7,Book 3,Kelts,char-offset:50726,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
1ee4a5c1-a94d-446d-b3db-731fcb6a02e3,Book 8,Arcadians,char-offset:14069,PLACE,,,,,,,UNVERIFIED,,,,
9fbec282-3fad-4848-8712-8bdb59c8735f,Book 4,Marseilles,char-offset:6050,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",-0750/2100,43.299467,5.365307,settlement,VERIFIED,,,,
dc670d34-eb5e-486f-b43f-b987daeae4d0,Book 15,India,char-offset:23172,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
8fe0b9a2-2aae-4bc7-b3b4-7be17d0d5a03,Book 4,Iberia,char-offset:60951,PLACE,http://pleiades.stoa.org/places/992072,Hispaniae,,37.5,-7.5,province,VERIFIED,,,,
913a3c59-8fb4-4610-98db-a30282d6b9c6,Book 10,Crete,char-offset:93717,PLACE,,,,,,,UNVERIFIED,,,,
dd1709ad-3a25-4856-8f35-cc42d13558f5,Book 2,Ierne,char-offset:18976,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
ddc5f3dc-9c7f-461f-ad56-c5271e8f3700,Book 2,Strait,char-offset:159382,PLACE,http://pleiades.stoa.org/places/256198,Herakleios Porthmos/Gaditanum Fretum,-0550/0640,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
5b8274c0-c0b5-4a90-b4ba-92cc2720fe5e,Book 15,India,char-offset:16683,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
df1d6a46-7ae6-4ca9-9fa7-d16fa9927ed7,Book 2,Rhodes,char-offset:139044,PLACE,http://pleiades.stoa.org/places/590031,"Kamiros|Apollo Erethimios, T.|Ialysos|Ialysus/Ialysos, Trianda, Ialysos|Lindos|Lindos/Lindus, Lindos|Apollo Erethimios, Apollo Erethimios|Rhodos (island)|Rhodos Ins., Rhodos|Rhodos|Rhodos, Rhodos|Kamiros/Camirus, Kamiros, Kalavarda",-1200/2100,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,,,,
e4fc735b-5003-458e-9f0c-046a525a74e4,Book 4,Isère,char-offset:24951,PLACE,http://pleiades.stoa.org/places/167793,"Isara (river)|Isara, Isère (L')",-0030/0640,44.9916,4.868,river,VERIFIED,,,,
5591bd09-eb13-411c-8181-00655f61a1e8,Book 2,Euphrates,char-offset:45022,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942377777777,40.93640094444444,river,VERIFIED,,,,
748d0efd-c836-48ec-8117-9c9b1d353f58,Book 15,Ganges,char-offset:11031,PLACE,http://sws.geonames.org/6428796,,,,,,UNVERIFIED,,,,
3df064ff-a20a-4135-be44-1f6c64546eb3,Book 6,Centoripa,char-offset:42622,PLACE,http://pleiades.stoa.org/places/462153,"Centuripae|Centuripae/Kentoripa, Centuripe",-0550/2100,37.624073,14.740017,settlement,VERIFIED,,,,
b5885ed3-47b9-4c6a-a3e7-3a27053236ff,Book 4,Gabales,char-offset:38552,PLACE,http://pleiades.stoa.org/places/167776,Gabali,-0330/0300,44.25,3.25,unknown,VERIFIED,,,,
ac201641-5c4a-418e-b438-71789b7fbc59,Book 6,Siculi,char-offset:37447,PLACE,http://pleiades.stoa.org/places/462493,Siculi,-0750/0300,37.25,14.25,unknown,VERIFIED,,,,
6e64b7fa-ccba-4835-b701-1f8bd52bc3c1,Book 4,Pyrenees,char-offset:29092,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",-0330/2100,42.67,1,mountain,VERIFIED,,,,
81be377d-b664-408f-8d24-8f1ae211efe3,Book 6,Leucani,char-offset:4329,PLACE,http://pleiades.stoa.org/places/452371,Lucani,-0550/-0330,40.220362,16.669239,people,VERIFIED,,,,
53ed8e9a-52c5-4191-9038-121b5a772966,Book 2,Eastern Sea,char-offset:166194,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
11d0ccc8-9401-4314-898b-119921fd5bb5,Book 2,Gulf of Issus,char-offset:158747,PLACE,http://pleiades.stoa.org/places/658489,Issicus Sinus,-0550/0640,36.579722,35.83,water-open,VERIFIED,,,,
9c4495bb-cfee-4fa5-9f30-4e6a0ea971c7,Book 2,Galatæ,char-offset:106585,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
fd317715-80c6-4f58-a015-bdcab39f2886,Book 2,Internal Sea,char-offset:147876,PLACE,http://pleiades.stoa.org/places/1043,Internum Mare,-0030/2100,36.58019792933332,17.115361734666667,water-open,VERIFIED,,,,
808b2a4e-0ebc-4ab7-81c1-c66ba3c2c823,Book 2,Tenedos,char-offset:153871,PLACE,http://pleiades.stoa.org/places/550912,"Tenedos (island)|Tenedos Ins., Bozcaada",-0750/0640,39.816667,26.05,island,VERIFIED,,,,
a285a063-6ea0-42bf-ad0b-1bd722419c50,Book 2,Cyzicus,char-offset:82122,PLACE,http://pleiades.stoa.org/places/511218,"Cyzicus|Cyzicus/Kyzikos, Belkiz Kale",-1200/2000,40.389806,27.874127,settlement,VERIFIED,,,,
46557c76-6839-4f0b-bc2e-c3bf48b9d0b5,Book 6,Calabria,char-offset:292,PLACE,http://pleiades.stoa.org/places/442518,Calabria,-0330/0640,40.75,17.75,region,VERIFIED,,,,
69fc5add-6ada-433c-9ce0-41311221e0ef,Book 4,Alpine,char-offset:68793,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
29494150-7a13-4986-bb9b-a0fa386bbcd9,Book 8,Arcadia,char-offset:18137,PLACE,http://pleiades.stoa.org/places/442433,Accadia|Accadia,-0330/0300,41.1608,15.33911,settlement,UNVERIFIED,,,,
93589747-86ff-413c-9c5e-c0ea7c122901,Book 8,Eleii,char-offset:21895,PLACE,,,,,,,UNVERIFIED,,,,
10ef7812-312c-4068-9b83-6bc0175cf235,Book 6,Crotoniatæ,char-offset:24703,PLACE,http://pleiades.stoa.org/places/452317,"Croto(n)|Temple of Hera Lacinia|Hera, Capo Colonna, Crotone|Croton/Croto, Crotone",-0750/0640,39.028864,17.205128,"city-wall,sanctuary,settlement",VERIFIED,,,,
10e28b03-6b42-403e-a31d-675d5098daaf,Book 2,Sicily,char-offset:150620,PLACE,http://pleiades.stoa.org/places/981549,Sicilia (Roman province),,37.751645425,14.6747958,province,VERIFIED,,,,
f031eea0-5a61-4488-ac9d-4e5eccf330e7,Book 2,Sea of Sicily,char-offset:153187,PLACE,http://pleiades.stoa.org/places/1282,Siculum/Ausonium Mare,,37.5,17.5,water-open,VERIFIED,,,,
d4940ec3-12de-4ce0-a144-ec99e4780ed8,Book 4,Vindelici,char-offset:79899,PLACE,http://pleiades.stoa.org/places/119033,Vindelici,-0030/0300,48.5,10.5,people,VERIFIED,,,,
469261cd-902b-4a22-920b-01ac59dfb33f,Book 4,Forum Julium,char-offset:20912,PLACE,http://pleiades.stoa.org/places/157836,"Théâtre romain, Fréjus|Ancien port romain, Fréjus|Thermes antiques, Fréjus|Porte des Gaules, Fréjus|Amphithéâtre de Fréjus|Col. Forum Iulii|Col. Forum Iulii, Fréjus|Aqueduc de Mons à Fréjus|Fréjus",-0330/2100,43.436934803,6.73812747002,"amphitheatre,theatre,port,city-gate,settlement",VERIFIED,,,,
8bca5f36-e412-44b8-9796-c0e20d697afb,Book 5,Cæretani,char-offset:27930,PLACE,http://pleiades.stoa.org/places/246324,Cer(r)etani,-0030/0640,42.5,1.5,unknown,VERIFIED,,,,
784327fe-4be0-4c44-aa21-01b50731281a,Book 5,river Rubicon,char-offset:46403,PLACE,http://pleiades.stoa.org/places/393484,"Rubico (river)|Rubico, Rubicone",-0030/2100,44.16816,12.44327,river,VERIFIED,,,,
6fdafd3d-6a81-44e2-9681-59a53e4b8939,Book 4,Seine,char-offset:44958,PLACE,http://pleiades.stoa.org/places/109341,"Sequana (river)|Sequana, Seine (La)",-0330/0640,49.43389,0.20667,river,VERIFIED,,,,
74921ff9-3cdd-4bce-ab25-bb97679c0f9d,Book 4,Namnetæ,char-offset:36506,PLACE,http://pleiades.stoa.org/places/138480,Namnetes/Samnitai,-0330/0640,47.5,-1.5,people,VERIFIED,,,,
83a2a79a-ea32-4bca-9e1e-446df4867f55,Book 8,Œchalia,char-offset:19210,PLACE,http://pleiades.stoa.org/places/573398,Oichalia,,,,settlement,UNVERIFIED,,,,
a7997d4f-5812-4004-b51f-256cb17b804c,Book 2,Ethiopia,char-offset:170044,PLACE,http://pleiades.stoa.org/places/39274,Aethiopia,,14.125005,38.721522,unknown,VERIFIED,,,,
1cbeb3a0-5de7-4210-a903-32d416367168,Book 2,Mediterranean,char-offset:159076,PLACE,http://pleiades.stoa.org/places/1043,Internum Mare,-0030/2100,36.58019792933332,17.115361734666667,water-open,VERIFIED,,,,
5fa9aa2e-ac4f-4d05-adb8-dd9add79a8c3,Book 13,Lesbos,char-offset:91659,PLACE,http://pleiades.stoa.org/places/550695,Lesbas|Lesbas,-0750/0300,39.177279,25.867117,fort,UNVERIFIED,,,,
d312e670-b536-4f28-beee-ae195c1de584,Book 5,Mount Soracte,char-offset:44006,PLACE,http://pleiades.stoa.org/places/413317,"Soracte M.|Soracte M., Monte Soratte, Sant'Oreste",-0030/0300,42.2456198,12.5016597,mountain,VERIFIED,,,,
b4ed8f7c-8bd2-4fa8-a87f-bff15ccf45b7,Book 2,Illyria,char-offset:110958,PLACE,,,,,,,VERIFIED,,,,
b0f3b209-febb-4554-96f8-301ea44ccc1e,Book 13,Callicolone,char-offset:42510,PLACE,http://sws.geonames.org/5111097,,,,,,UNVERIFIED,,,,
e7409feb-9ce7-4f1d-acac-7bb93e8e22e7,Book 5,Circæum,char-offset:58126,PLACE,http://pleiades.stoa.org/places/432782,"Circeii 1|Circeii, San Felice Circeo",-0550/-0030,41.2302,13.08319,"city-wall,settlement",VERIFIED,,,,
ffb440fd-79cd-4c87-b598-e7a9d6138386,Book 2,Internal,char-offset:146574,PLACE,http://pleiades.stoa.org/places/1043,Internum Mare,-0030/2100,36.58019792933332,17.115361734666667,water-open,VERIFIED,,,,
b1fd1bbe-db93-49bf-9ebc-84661b765f96,Book 3,Bætica,char-offset:68923,PLACE,http://pleiades.stoa.org/places/981510,Baetica,,37.5,-7.5,province,VERIFIED,,,,
52a6d5f0-80ad-4c06-8c69-78b7f44c27d9,Book 3,Iberians,char-offset:9452,PLACE,http://pleiades.stoa.org/places/992072,Hispaniae,,37.5,-7.5,province,VERIFIED,,,,
8bf7f91c-780d-4b7e-ab40-dacc686d7693,Book 2,Arabia Felix,char-offset:45335,PLACE,http://pleiades.stoa.org/places/981506,Arabia,,27.5,32.5,province,VERIFIED,,,,
8b1115cb-5c3e-454a-a895-97254e870852,Book 3,Lusitanians,char-offset:81840,PLACE,http://pleiades.stoa.org/places/981529,Lusitania,,37.5,-7.5,province,VERIFIED,,,,
293fb5a5-6885-4448-90fe-a6bd6ffcd798,Book 6,Iapygia,char-offset:59470,PLACE,http://pleiades.stoa.org/places/442763,"Sallentinum/Iapygia|Sallentinum Pr./Iapygia Pr., Capo Santa Maria di Leuca",-0550/2100,39.796261,18.368275,cape,VERIFIED,,,,
4969b012-79d6-41da-826e-d5a44d854127,Book 15,Bactriana,char-offset:108281,PLACE,http://pleiades.stoa.org/places/329195,Botriana,-0030/0640,,,unlocated,UNVERIFIED,,,,
c0e2522a-fb4d-41a1-9b8b-0712ba5761bb,Book 2,Caspian Gates,char-offset:47877,PLACE,http://pleiades.stoa.org/places/903004,"Caspiae Portae?|Caspiae Portae?, Sar Darreh pass, Aivaneki",-0550/0300,35.27617,52.1696,pass,VERIFIED,,,,
1f8c0faa-9a58-4b77-a586-838fc3d8645a,Book 3,Belio,char-offset:45363,PLACE,http://pleiades.stoa.org/places/236518,Limia (river),-0330/0300,41.5,-8.5,river,VERIFIED,,,,
2b708247-7b88-4677-870f-c8202e2f518f,Book 5,Aternum,char-offset:85765,PLACE,http://pleiades.stoa.org/places/413039,"Aternum|Aternum, Pescara|Pescara",-0330/0640,42.46024,14.21021,settlement,VERIFIED,,,,
6abe3eb4-435e-4d44-8c2e-a2438b05a277,Book 5,Sarsina,char-offset:45948,PLACE,http://pleiades.stoa.org/places/413306,"Sarsina|Sarsina, Sarsina",-0550/0640,43.91886,12.14364,settlement,VERIFIED,,,,
5af6a5ec-53d6-4b59-8302-817dab4d9a30,Book 13,Ida,char-offset:89512,PLACE,,,,,,,UNVERIFIED,,,,
6bea9ea2-4900-462f-8482-64bb9c07b830,Book 6,Leucani,char-offset:3154,PLACE,http://pleiades.stoa.org/places/452371,Lucani,-0550/-0330,40.220362,16.669239,people,VERIFIED,,,,
035358c6-c0f7-402f-8043-e0f78c1db165,Book 5,Campania,char-offset:86891,PLACE,http://pleiades.stoa.org/places/432742,Campania,-0750/0640,41.25,14.25,region,VERIFIED,,,,
a01e0272-b137-4cc6-b708-38b5d41b9f4e,Book 5,Po,char-offset:8153,PLACE,http://pleiades.stoa.org/places/393469,"Padus/Eridanus (river)|Padus/Eridanus, Po",-0330/0640,44.952389,12.432028,river,VERIFIED,,,,
cd267d61-146d-473a-9b0c-ab51c044fca9,Book 13,Memnon,char-offset:15871,PLACE,http://pleiades.stoa.org/places/786066,Memnon Colossi|Memnon Colossi,-0030/0640,25.720556,32.610556,monument,UNVERIFIED,,,,
52c55afb-896b-4595-a17a-62cd2b883fee,Book 4,Arecomisci,char-offset:27307,PLACE,http://pleiades.stoa.org/places/148242,Volcae Arecomici,-0330/0300,43.74377875,3.882208375,people,VERIFIED,,,,
554a770c-6dee-48cc-aaf7-cf7658c3c662,Book 15,Lydia,char-offset:5272,PLACE,http://pleiades.stoa.org/places/1001914,Lykia,,37.5,27.5,province,UNVERIFIED,,,,
6c6f84bb-2e89-48ae-9215-b768b959e98b,Book 5,Teverone,char-offset:67921,PLACE,http://pleiades.stoa.org/places/413091,Clitumnus (river),-0030/0300,42.5958715,12.6850025,river,VERIFIED,,,,
89fa99a3-e7b7-4b4f-8a05-17a84f877503,Book 13,Adrasteia,char-offset:18387,PLACE,http://pleiades.stoa.org/places/511138,"Adrasteia|Adrasteia, above Adrasteia plain",-0550/-0330,40.383655,27.191289,settlement,UNVERIFIED,,,,
435c51a2-0676-4fdc-8023-66506126e2d4,Book 3,Munda,char-offset:13702,PLACE,http://pleiades.stoa.org/places/256314,"Munda|Munda, Cerro de las Camorras",-0550/-0030,37.376220000000004,-5.19621,settlement,VERIFIED,,,,
defc4ab3-9297-426b-bc22-ed233a9a6958,Book 2,Byzantium,char-offset:130341,PLACE,http://pleiades.stoa.org/places/520985,"Constantinopolis|Byzantium|Byzantium/Byzantion/Constantinopolis, Istanbul",-0750/2100,41.012379,28.975926,"settlement,urban",VERIFIED,,,,
f5788db7-5a79-441f-a780-34ab246fdbc4,Book 5,Latium,char-offset:50615,PLACE,http://pleiades.stoa.org/places/432900,Latium,-0030/0300,41.7909,12.7621,"region,people",VERIFIED,,,,
a44739c0-3f7e-4c49-babb-f3dcbae08ca3,Book 2,Marseilles,char-offset:11326,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",-0750/2100,43.299467,5.365307,settlement,VERIFIED,,,,
e9f0de21-4107-4625-995d-5b0ff3e00acf,Book 8,Epeii,char-offset:54307,PLACE,,,,,,,UNVERIFIED,,,,
173a05d1-d399-4046-867a-76959dd0919d,Book 6,Iapyx,char-offset:63880,PLACE,http://pleiades.stoa.org/places/446250,Iapyx (river),-0030/0300,,,"unlocated,river",VERIFIED,,,,
6ae244f7-c031-4c04-9d6a-cbd44e4a5309,Book 3,Tartarus,char-offset:34194,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
2679f1a5-e61e-401c-a23c-6d442032cca9,Book 2,Meroe,char-offset:126405,PLACE,http://pleiades.stoa.org/places/805630,"Meroe|Meroe, Begrawiya",-0550/2100,16.94,33.75,settlement,VERIFIED,,,,
78f8bc36-7327-421a-8e21-07af8da30956,Book 13,Adramyttium,char-offset:56472,PLACE,http://pleiades.stoa.org/places/550403,"Adramyttium|Adramyttium/Adramyttion/Atramyttion, Ören, Burhaniye/Balıkesir",-0750/0640,39.504028,26.934551,settlement,UNVERIFIED,,,,
4d45608b-fed9-43fd-aa20-51721df35586,Book 3,Keltiberians,char-offset:69761,PLACE,http://pleiades.stoa.org/places/246322,Celtiberia,-0330/0640,41.5,-3.5,region,VERIFIED,,,,
b76d206d-3742-4ef4-adf4-ea240c2d603a,Book 3,Turdetania,char-offset:25755,PLACE,http://pleiades.stoa.org/places/266075,Turdetania,-0330/0640,37.4696499,-5.646100566666666,"valley,region",VERIFIED,,,,
731a54e7-705c-43b3-aed8-b1ff5d2ba945,Book 5,Mantua,char-offset:9251,PLACE,http://pleiades.stoa.org/places/383704,"Mantua|Mantua, Mantova|Mantova",-0550/2100,45.160846,10.797544,settlement,VERIFIED,,,,
a38fb259-9fe8-447b-81ea-62730c408c10,Book 3,Ionia,char-offset:93558,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857285555555,27.36601213333333,region,VERIFIED,,,,
173b6624-cc42-48e2-a99e-ca88c66ebc7f,Book 5,Rome,char-offset:24271,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
