name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Библиотека № 10 г. Норильска,"край Красноярский,г Норильск,ул Строительная,д 2А",87.763301,69.346661,"Библиотека № 10 открылась в районе Кайеркан в 1979 году и на сегодняшний день ежегодно обслуживает более 3 500 читателей в возрасте от 15 лет. Библиотечный фонд включает более 53 000 экземпляров литературы универсального характера. Читателям предоставляется доступ к удаленным информационным ресурсам «ЛитРес», Национальной электронной библиотеки, а также к справочной правовой системе «Консультант Плюс». В библиотеке работает молодежный клуб «Панорама», в котором подростки и молодежь проводят свой досуг, проявляют свои творческие способности, участвуют в интеллектуальных играх, литературных конкурсах и вечерах. В клубе «Жизнь» собираются читатели «серебряного» возраста. На клубных встречах они обсуждают прочитанные книги, встречаются с интересными людьми, участвуют в творческих мастер-классах и конкурсах. Библиотека предоставляет свою площадку и является на уровне района организатором акций «Географический диктант», «Диктант Победы» и других.",Норильск,2021-07-13T00:40:10Z,2023-03-01T07:41:20Z,12:00:00,20:00:00,12:00:00,20:00:00,12:00:00,20:00:00,12:00:00,20:00:00,,,,,12:00:00,20:00:00
"Ишалькинская сельская библиотека, филиал № 14","Респ Татарстан,р-н Чистопольский,с Ишалькино,ул Красноармейская,д 6",50.7425919510651,55.0612229760907,"В селе Ишалькино изба-читальня открылась в 1938 году. Вечерами здесь собиралась вся сельская молодежь. В настоящее время библиотека проводит работу по повышению уровня знаний о крае, его истории и культуре, по воспитанию любви к малой родине. При подготовке мероприятий сотрудники стараются выбрать наиболее актуальную тему. На базе учреждения функционирует семейный рукодельный клуб «Хозяюшка». В рамках клуба постоянно проводятся встречи, выставки рукодельных работ, мастер-классы, презентации и др. Книжный фонд составляет 9 547 экземпляров. Количество читателей – 250 человек, книговыдача – 9 590 экземпляров.",Чистопольский район,2021-03-31T12:16:33Z,2023-01-31T12:35:25Z,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:00:00,,
Караульнинская сельская библиотека – филиал № 7,"край Красноярский,р-н Тасеевский,с Караульное,ул Октябрьская,д 61",94.74251,57.081128,"Караульнинская сельская библиотека (филиал № 7) была основана в 1952 году. В настоящее время библиотека является центром общественной и культурной жизни. Ежегодно она обслуживает более 100 пользователей. Фонд насчитывает около 2 800 экземпляров. Караульнинская сельская библиотека проводит дни информации, литературные часы, поэтические часы, викторины, беседы, часы памяти, краеведческие мероприятия, акции, игровые и познавательные программы, книжные выставки и т. д. На базе филиала активно работают любительские объединения – кружок «Умелые ручки» (творчество) и клуб «Мир увлечений» (общение и досуг).",Тасеевский район,2023-05-29T08:36:22Z,2023-05-29T13:15:32Z,,,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,,,10:00:00,16:30:00
Лямбирская центральная детская модельная библиотека «Крылатая книга»,"Респ Мордовия,р-н Лямбирский,с Лямбирь,ул Ленина,д 12",45.1205633730164,54.2890481911352,"Лямбирская центральная детская библиотека была основана в мае 1955 года. В настоящее время книжный фонд составляет около 20 000 экземпляров. Ежегодно библиотека обслуживает более 1 600 читателей, книговыдача составляет свыше 48 000 экземпляров. Читатели библиотеки – дети (начиная с дошкольного возраста). На базе учреждения работают клубы для подростков: нравственно-правовой клуб «Фемида», клуб для младших школьников. Проводятся тематические, литературные вечера, праздники, семейные праздники. Детская библиотека работает над проблемой пропаганды забытой литературы. Интересные заставки, рекламные буклеты, презентации, индивидуальные беседы – вот лишь некоторые формы работы, позволяющие вернуть сегодняшнему читателю некогда востребованные и нужные книги.",Лямбирский район,2021-08-03T06:35:29Z,2023-03-02T13:53:15Z,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Октябрьская сельская библиотека,"Чувашия Чувашская республика,р-н Алатырский,п Алтышево,ул Заводская,зд 6",46.69689,54.911243,"Первое упоминание об Октябрьской сельской библиотеке было в 1933 году: была открыта изба-читальня с 387 книгами, читателей насчитывалось около 66 человек. В 1978 году библиотеку перевели в здание нового Дома культуры, где она находится и в настоящее время с фондом более 24 тыс. экз. книг. Библиотека обслуживает все категории населения независимо от их возраста, профессионального уровня и социального положения. Основные читатели – это взрослое население и дети, в настоящее время количество пользователей библиотеки составляет более 600 человек. Для жителей села библиотека стала информационным, культурным и досуговым центром. Большое внимание она уделяет краеведческому просвещению населения. Активная работа ведется с молодежью. Организуются часы информации, часы познаний, литературные вечера.",Алатырский район,2021-05-12T13:57:08Z,2023-02-21T07:36:15Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,18:00:00,10:00:00,12:00:00,,
Библиотека-филиал № 3 г. Полысаево,"обл Кемеровская,г Полысаево,п Красногорский,ул Карбышева,д 14",86.287064,54.548567,"В 1955 году с открытием шахты начала свою работу профсоюзная библиотека. С 2001 года она вошла в состав ЦБС им. М. Горького г. Полысаево как библиотека-филиал №3. В библиотеке организован клуб семейного досуга «Очаг», пользующийся большой популярностью в поселке. Сегодня филиал №3 не просто поселковая библиотека, но и своеобразный культурно-досуговый центр.В библиотеке более шестисот читателей, книжный фонд составляет 14 942 экземпляра.Библиотека сотрудничает с МБОУ ""Школа № 32"", совместно с учителями запускает в работу проекты. Так же библиотека с мая 2022 года стала активно работать по программе ""Пушкинская карта"".",Полысаево,2017-12-05T09:23:54Z,2023-03-10T09:12:59Z,08:00:00,16:30:00,08:00:00,16:30:00,08:00:00,16:30:00,08:00:00,16:30:00,08:00:00,16:30:00,,,,
Библиотека-филиал № 18 с. Онон-Борзя,"край Забайкальский,р-н Александрово-Заводский,с Онон-Борзя,ул Центральная,д 22",117.323309,51.066343,"Библиотека в селе Онон-Борзя была основана примерно в 1964 году (точная дата неизвестна). Вначале это был читальный уголок при клубе. В настоящее время библиотека расположена в центре села. За 2021 год количество читателей составило 211 человек. Посетителями библиотеки являются разные возрастные категории граждан. Однако основной категорией являются дети до 14 лет. В фонде библиотеки содержится художественная литература, детская литература, поэзия, иностранная литература, краеведческая литература, периодические издания (газеты и журналы). Объем фонда – 6 508 экземпляров. Библиотека осуществляет деятельность различного рода: проводит различные мероприятия, приуроченные к праздничным дням;ведет деятельность детских кружков и клубов;участвует в акциях и конкурсах;организует детскую летнюю площадку.",Александрово-Заводский район,2022-03-01T01:20:36Z,2023-04-12T09:57:53Z,,,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,
Поповская сельская библиотека,"обл Воронежская,р-н Богучарский,с Поповка,ул Калинина,д 61а",40.4929688572884,49.9161208429219,"Год основания библиотеки – 1938. Фонд составляет 9 955 экземпляров, количество пользователей – 280 человек. Поповский сельский филиал № 18 является культурно-досуговым центром на селе. Работает с населением по следующим направлениям: патриотическое воспитание, экологическое просвещение, духовное и нравственное направление, особое внимание уделяет пропаганде краеведческой литературы, профилактике здорового образа жизни, гражданско-правовой культуре будущих избирателей. Поповский сельский филиал принимает активное участие в общественной жизни села и района. В библиотеке работает спортивно-оздоровительный клуб «Бриз» и экологический клуб «Росток» – для детей младшего и среднего возраста.",Богучарский район,2017-10-23T08:07:41Z,2023-03-03T12:01:13Z,,,15:00:00,18:00:00,14:00:00,18:00:00,14:00:00,18:00:00,14:00:00,18:00:00,11:00:00,14:00:00,,
Библиотека имени Л. Н. Рахманова,"обл Кировская,р-н Котельничский,г Котельнич,ул Советская,д 145",48.329659,58.304987,"Библиотека имени Л. Н. Рахманова – муниципальная библиотека г. Котельнича Кировской области. Основана 17 ноября 1924 года. Имя писателя-земляка Леонида Николаевича Рахманова было присвоено библиотеке в 2008 году.Библиотека сегодня: фонд – более 66 000 экз.;пользователей – 5 505 чел.;посещений – 42 107.Это информационный и культурно-просветительский центр муниципального образования. Осуществляет сбор, хранение и предоставление пользователям краеведческой литературы и документов, ведет электронную базу данных «Летопись Котельнича». Ведется работа по оцифровке краеведческих изданий и предоставление их в «Вятскую электронную библиотеку». В 2009 году в рамках проекта была создана «Рахмановская гостиная» – культурное пространство, где собраны все документы о жизни и творчестве писателя, чье имя носит библиотека.Библиотека – место досуга и общения горожан: проводятся литературные и музыкальные гостиные, занятия клубов для взрослых и детей, встречи с местными авторами, акции и др. В рамках реализации президентского гранта в 2020 году была создана и оборудована студия йоги, где проводятся групповые занятия. В 2021 году благодаря гранту была создана студия «Экотекстиль». Библиотека является победителем многих областных конкурсов.",Котельнич,2015-08-19T13:24:50Z,2023-05-26T13:34:55Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Дедовская сельская библиотека,"Респ Башкортостан,р-н Федоровский,с Дедово,ул Школьная,д 7",55.0787508216199,53.0643397072796,"Дедовская библиотека открылась в 1946 году. Много талантливых, творчески активных библиотекарей работали за время ее существования. С 2018 года ведущим библиотекарем работает Трутнева Н. А. Общий книжный фонд насчитывает 108 775 экземпляров книг, число зарегистрированных читателей – 555 человек. Книжный фонд ежегодно пополняется новинками художественной литературы, выписываются периодические издания для взрослого населения, подростков и юных читателей. Библиотека принимает активное участие в общественной жизни села, района. Здесь проводятся различные мероприятия: литературные вечера, краеведческие, литературные чтения, уроки нравственности, патриотизма, толерантности, экологии, здоровья, фольклорные посиделки, игровые, познавательные программы, книжные обзоры, книжно-иллюстративные выставки, различные акции, ставятся театрализованные представления, сценки, мастер-классы и многое другое. При библиотеке работают клубы по интересам: для детей – литературно-художественный кружок «В мире прекрасного» и для взрослых – «Селяночка». Члены клубов помогают библиотекарю при проведении различных мероприятий и сами принимают в них активное участие.",Федоровский район,2020-09-22T06:28:08Z,2023-03-13T14:23:59Z,,,13:25:00,17:00:00,13:25:00,17:00:00,13:25:00,17:00:00,13:25:00,17:00:00,09:25:00,13:00:00,,
"Асылгужинская сельская библиотека, филиал № 4","Респ Башкортостан,р-н Кигинский,д Асылгужино,ул Центральная,д 18",59.0801481048879,55.3114541711736,"Асылгужинская сельская библиотека основана в 1955 году. Она является филиалом муниципального бюджетного учреждения культуры «Кигинская межпоселенческая библиотека» МР Кигинский район Республики Башкортостан и обслуживает население деревни Асылгужино с количеством жителей 192 человека. В настоящее время филиал занимает часть Асылгужинского сельского клуба. В 2020 году количество зарегистрированных читателей достигло 190 человек. Основу ее деятельности составляет библиотечный фонд, который включает 5 500 книг, периодических изданий, брошюр, других документов и является доступным для всех пользователей.",Кигинский район,2020-09-30T07:26:42Z,2023-03-20T10:17:51Z,,,15:30:00,19:00:00,15:30:00,19:00:00,15:30:00,19:00:00,15:30:00,19:00:00,15:30:00,19:00:00,,
Круглопольская сельская библиотека,"Респ Татарстан,р-н Тукаевский,п Круглое Поле,ул Вокзальная,д 7",52.1805933055573,55.6207760738706,"Библиотеки есть везде. Даже в маленьком селе можно окунуться в необыкновенный мир, где живут книги. И пусть запасы книг в крохотной библиотеке невелики, сколько добра получит читатель! Как прекрасно взять книжный том, присесть в уголке библиотеки и помечтать о том, что скрыто под обложкой! Круглопольская библиотека образовалась в 1970 году. С 2013 года она находится в здании многофункционального центра «Юность». В настоящее время фонд насчитывает более 6,5 тысяч книг различной тематики, а также периодических изданий. На базе библиотеки осуществляет свою работу клуб «Умелые ручки» для детей младшего и среднего школьного возраста.",Тукаевский район,2016-08-03T06:19:07Z,2023-07-14T08:34:37Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,
Аксаринская сельская библиотека – филиал № 3,"Респ Татарстан,р-н Заинский,с Аксарино,ул Ленина,д 42",51.907154,55.342882,"Аксаринская сельская библиотека была основана как изба-читальня в 1952 году и размещалась в здании старой мечети. Первым библиотекарем был джалиловец Мингалин Файзелхак. В 1969 году по инициативе Героя Социалистического Труда Хуснутдиновой М. Н. в селе Аксарино был построен сельский Дом культуры, куда переехала и библиотека, заняв помещение общей площадью 44 кв. м. В память о Марии Николаевне и в связи с 90-летием со дня ее рождения в 2010 году Аксаринскому дому культуры и библиотеке было присвоено имя Героя Социалистического Труда Хуснутдиновой М. Н. В ее честь на здании установлена мемориальная доска. Фонд – 11 073 экз. различных изданий, включая 3 088 экз. детской литературы. Библиотека выписывает 20 наименований журналов и газет. Основные показатели работы: количество читателей – 621 человек, из них дети – 81 человек; книговыдача – 11 578, детям было выдано 4 697 экз.; общее число посещений – 7 968, дети посетили библиотеку 3 090 раз. Одно из главных направлений работы – целевая программа по краеведению «Ак кәгазьдә күңел нурлары». Ведется сотрудничество с местными писателями. Особенность программы заключается в том, что книги писателей-земляков раскрывают красоту окружающей природы, с которой можно познакомиться во время экскурсий и походов по родному краю.",Заинский район,2022-03-03T08:18:08Z,2023-01-30T07:29:59Z,09:00:00,18:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,
Детская библиотека им. А. С. Пушкина г. Константиновска,"обл Ростовская,р-н Константиновский,г Константиновск,ул Калинина,д 118",41.102335,47.582994,"Год организации библиотеки – 1949-й. Фонд насчитывает 16 536 экземпляров. Библиотека создает необходимые условия для полного и оперативного предоставления пользователям необходимой информации на традиционных и электронных носителях. Работа ведется как офлайн, так и онлайн. Мероприятия проводятся с помощью новейших информационных технологий, с использованием интерактивного оборудования. Все мероприятия освещаются на сайте библиотеки и на страницах социальных сетей. В учреждении работают 3 клуба по интересам: «Разноцветные идеи», «Теремок» и «ЛуЧиК». Детская библиотека работает в тесном взаимодействии с работниками школ, детских садов и школы искусств. Принимает участие в конкурсах и акциях различного уровня.",Константиновский район,2024-01-15T07:20:52Z,2024-01-15T08:28:42Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,09:00:00,16:00:00,,
Вишневская сельская библиотека,"обл Воронежская,р-н Верхнехавский,п НИИОХ,ул Садовая,д 3а",39.830563,51.840079,"Библиотека находится в здании Вишневского сельского дома культуры. Основана в 2012 году. В ней обслуживаются 350 пользователей из числа местных жителей. Количество посещений за год – 4 235, количество книговыдач – 6 300. Фонд насчитывает 9 394 экземпляра и состоит как из разнообразной художественной литературы, так и научно-популярной. Библиотека подключена к сети Интернет. Читатели получают во временное пользование книги, журналы, газеты, пользуются библиографическим и справочно-информационным обслуживанием, принимают активное участие в массовых мероприятиях, в основном на тему местного краеведения.",Верхнехавский район,2018-01-31T09:15:28Z,2023-11-01T10:24:16Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,14:00:00,17:00:00,,,,
