name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Калаусская библиотека,"респ Чеченская,р-н Надтеречный,с Калаус,ул А.А.Кадырова,д 4А",45.0991109643156,43.5668552062272,"Книжный фонд на 2021 год включает 3 813 экземпляров книг. Число зарегистрированных пользователей составляет 608. Число посещений – 10 037. Калаусская библиотека принимает участие в общественно-политической жизни села. Ее работа направлена на возрождение национальной культуры. По этому направлению проводятся массовые мероприятия, раскрывающие актуальные события внутренней и международной жизни села и республики. На библиотечных стеллажах для посетителей собраны книги по всем отраслям знаний. Работники заботятся о том, чтобы у пользователей развивалась потребность в регулярном посещении библиотеки, систематическом чтении, соблюдении правил пользования библиотекой.",Надтеречный район,2019-10-16T09:10:54Z,2023-04-12T13:19:06Z,09:00:00,16:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,14:00:00,,
Библиотека села Судачье,"обл Астраханская,р-н Лиманский,с Судачье,ул Полевая,д 11",47.559578,45.858911,"Основными направлениями работы библиотеки села Судачье являются экология и краеведение. Книжный фонд всегда доступен для посетителей. Здесь проводятся мероприятия по всем формам и направлениям библиотечной деятельности, также работает клуб по интересам «Любители прекрасного», состоящий из 20 человек. Посиделки, литературные вечера и информационные часы – основные формы работы клубных заседаний.Ежегодно учреждение принимает активное участие во всероссийских, областных и районных акциях, семинарах и фестивалях. В библиотеке действуют постоянные книжные выставки, посвященные ЗОЖ, патриотизму, краеведению.Чтобы привлечь как можно больше читателей и привить любовь к книге, мероприятия для детей дополняются играми, конкурсами, викторинами. Посиделки и вечера отдыха для взрослого населения и молодежи всегда проходят интересно, весело и по-домашнему уютно.",Лиманский район,2023-11-24T08:57:08Z,2023-11-24T10:08:45Z,,,,,16:00:00,18:00:00,16:00:00,18:00:00,16:00:00,18:00:00,16:00:00,18:00:00,16:00:00,18:00:00
Библиотека им. А. П. Чехова г. Дзержинска,"обл Нижегородская,г Дзержинск,пр-кт Чкалова,д 17",43.463,56.245475,Свою историю библиотека им. А. П. Чехова ведет с середины 30-х годов XX века. Первые упоминания о библиотеке № 2 в архивных документах датируются 7 февраля и 17 мая 1936 г. В 1961 году библиотеке было присвоено имя А. П. Чехова. Именно библиотеке им. А. П. Чехова первой в городе в 1964 году было присвоено звание «Библиотека отличной работы». В 1978 году коллектив библиотеки им. А. П. Чехова за высокие производственные показатели и творческое отношение к работе был отмечен занесением на городскую Доску почета. В 2000 году за участие в разработке и реализации программы «ЦБС – общедоступный центр правовой информации» заведующая библиотекой Крюкова Л. Г. становится лауреатом третьей премии губернатора Нижегородской области. В 2009 году в результате реорганизации Библиотека им. А. П. Чехова стала библиотекой семейного чтения. Имеет детское отделение и отделение для взрослых читателей. Фонд на конец 2020 года составляет 36 506 печатных изданий.,Дзержинск,2021-06-16T10:08:07Z,2023-03-09T10:04:04Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,10:00:00,18:00:00
Библиотека № 5 г. Кунгура,"край Пермский,г Кунгур,ул Газеты Искра,д 15",56.903485,57.432885,"По рассказам старейших читателей библиотека существовала уже в 1960 году как профсоюзная библиотека «Нефтяник» и размещалась в старом здании на ул. Нефтяников. Это был дощатый дом, с печным отоплением, в одной комнате находилась библиотека. Открывала ее Анна Егоровна Масленникова. Места было очень мало, первоначально фонд включал около 700 экземпляров, периодики было чуть больше 50 экземпляров. Читателей – 50 человек. Несколько раз библиотека переезжала, с каждым разом улучшая условия. Появился абонемент, читальный зал, увеличивалась книговыдача, выросло число читателей. В 1982 году выделили место под библиотеку в новой пятиэтажке, где она располагается и по сей день. Библиотека получила название «Бестселлер». В ней создан богатый книжный фонд: справочники, словари, энциклопедии и, конечно, книги-бестселлеры. Это место досуга и общения, одно из немногих мест, где можно провести время в обществе близких по духу людей. Большое внимание уделяется работе с детьми дошкольного и школьного возраста. Библиотека сегодня: фонд – 12 000 экземпляров;количество читателей – 2 500 чел.",Кунгур,2015-09-27T06:37:34Z,2023-03-13T14:58:47Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,
Кельмаксолинская библиотека – филиал № 8,"респ Марий Эл,р-н Советский,д Кельмаксола,ул Ермакова,д 2",48.269732,56.816754,"Библиотека обслуживает население с 1971г. Находится в здании детского сада «Шонанпыл» д. Кельмаксола. Общий фонд составляет 5752 экземпляра. Библиотека обслуживает 500 читателей. Заведующая библиотекой Мочалова Людмила Николаевна. Кельмаксолинская библиотека расположена в центре деловой активности Кужмаринского сельского поселения. Тесно сотрудничает с местной властью - превратилась в муниципальный информационный центр для всего населения деревни. Ведет активную целенаправленную работу по возрождению, сохранению обычаев, традиций, истории народа мари путем проведения различных массовых мероприятий. Работает по целевой программе ""Всему начало здесь. в родном краю"". Библиотека выполняет обязанность сохранения и возрождения национальной культуры, воспитания подрастающего поколения на положительных примерах из жизни земляков. Большое место в работе библиотеки занимает обслуживание пенсионеров, людей с ОВЗ. В ноябре 2019 года в социальной сети «ВКонтакте» создана группа «Кельмаксолинская библиотека» (https://vk.com/club188450809). Ежедневные публикации новостей, репостов поддерживает интерес участников к сообществу. Библиотека – открытая площадка для общения, обмена мнениями, идеями, достижениями. В 2021 г. награждена Дипломом лауреата премии В.Г.Орлова НБ им. С.Г. Чавайна «За значительные достижения в области библиотечного обслуживания». В 2022 г. приняла участие во Всероссийских и Международных конкурсах, проводимых АНЭ в рамках реализации инновационных проектов «Моя Отчизна», «Моя Россия»: «Была война» (Диплом 2 степени), «Краеведы России» (Диплом победителя), «Старт инноваций» (Диплом победителя).",Советский район,2018-04-09T09:50:33Z,2023-03-07T13:04:38Z,,,09:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека-филиал № 5 с. Зубочистка Первая,"обл Оренбургская,р-н Переволоцкий,с Зубочистка Первая,ул Новая,д 1а",54.221897,51.694032,"Зубочистенская Первая сельская библиотека–филиал является самой старейшей в районе. В 1920 году была открыта в частном доме как изба-читальня. Первым библиотекарем был мужчина. Первый книжный фонд составлял 20 экземпляров, книги были на арабском и татарском языках. С 1959 года библиотека находилась в здании клуба. С 1969 года библиотекарем работала Максютова Мадина Лутфрахмановна. В настоящее время библиотека располагается в здании администрации сельского совета, на втором этаже. В 2022 году – библиотекарь Динара Илалова, которая регулярно доставляет книги и периодические издания инвалидам на дом. Книжный фонд на 01.01.2023 –13200 экз., пользователей –360 , посещений– 4007, книговыдача–5983 экз.",Переволоцкий район,2023-01-20T10:59:25Z,2023-01-30T12:52:35Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,10:00:00,13:00:00,,
Старо-Уруссинская сельская библиотека,"Респ Татарстан,р-н Ютазинский,с Старые Уруссу,ул Советская,д 45А",53.399274,54.600337,"История Старо-Уруссинской сельской библиотеки начинается с 30-х годов XX века. В 1963 году был введен в эксплуатацию новое здание сельского Дома культуры, где расположилась и библиотека. Библиотека была заново оборудована. В 1965 году за хорошую работу Старо-Уруссинская сельская библиотека стала обладательницей передвижного вымпела «За лучшую передвижную библиотеку района».В 2014 и в 2020 годах она выиграла в номинации «Лучшая библиотека, находящаяся на территории сельского поселения Республики Татарстан». На сегодняшний день фонд составляет 16 893 экз. книг, 7 334 посещения. В библиотеке функционирует клубное объединение краеведческой направленности для младших школьников «Мирас» и интеллектуальный клуб для подростков «Балкыш», где занимаются самые активные читатели библиотеки.",Ютазинский район,2016-04-18T15:47:59Z,2023-02-21T07:30:43Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,
Рыльская межпоселенческая библиотека,"обл Курская,р-н Рыльский,г Рыльск,ул Урицкого,д 81",34.679569,51.569735,"Рыльская межпоселенческая библиотека – один из старейших информационных, культурных и просветительских центров для населения города и района. Она была открыта в октябре 1899 года на средства городской управы как библиотека-читальня и находилась в подвальном помещении. С 1920 года и по настоящее время библиотека располагается в одном здании с краеведческим музеем. Ее услугами пользуется более 3 тысяч читателей. Книжный фонд насчитывает около 30 тысяч экземпляров. Будучи открытой и общедоступной, Рыльская межпоселенческая библиотека оказывает услуги максимально широкой аудитории и является центром общественной и культурной жизни города Рыльска и Рыльского района.",Рыльский район,2020-11-10T08:25:37Z,2023-02-21T09:25:23Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00
Библиотека им. Н. Крупской г. Бузулука,"обл Оренбургская,г Бузулук,аллея 2-я,д 20",52.274233,52.766348,"В марте 1959 года на месте бывшей школы, а потом парткабинета железнодорожного узла, открылась массовая библиотека имени Н. Крупской. Первоначальный фонд (более 2 000 книг) составляли книги библиотеки парткабинета. Пополнение фонда проходило из других бузулукских массовых библиотек. Библиотека имени Н. Крупской наладила тесную связь со школами № 124 и № 130, вечерней школой и ГПТУ № 13 и другими учреждениями города. В 1976 году прошла всеобщая централизация библиотек в единую городскую централизованную библиотечную систему Бузулука. В 2009 году в здании библиотеки был сделан внутренний капитальный ремонт. В результате интерьер библиотеки значительно преобразился: изменился внешний вид абонемента, читального зала, книгохранилища. В 2015 году произошло объединение библиотеки имени Н. Крупской с детской библиотекой имени А. Гайдара. В книжный фонд влилось много книг детской литературы, открылся отдел по обслуживанию детей. На сегодняшний день библиотека обслуживает и детей, и взрослых. В библиотеке три структурных подразделения: младший абонемент (пользователи дети от 3 до 14 лет), старший абонемент (пользователи от 15 лет и старше) и читальный зал.",Бузулук,2017-10-19T10:09:18Z,2023-02-01T07:52:37Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,
Верхозинская сельская библиотека,"обл Курганская,р-н Шадринский,с Верхозино,ул Советская,д 55",64.0285179398117,56.0795259655467,"Первая изба-читальня была образована в селе Верхозино в 1918 году. Сельская библиотека была открыта 1 августа 1954 года. Сегодня она располагается в здании сельского клуба. Оснащена ноутбуком, подключена к сети Интернет. В библиотеке оформляются книжные выставки, проводятся массовые мероприятия для детей и взрослых. Показатели за 2021 год:фонд библиотеки – 3 705 единиц хранения (в том числе книг – 3 700);услугами библиотеки воспользовался 141 пользователь;документовыдача – 2 004 экземпляра;посещений (в стационарных условиях и вне стационара) – 2 126.При библиотеке работают клубы по интересам для детей «Книжкина больница» и «Лесовичок».",Шадринский район,2022-05-23T06:28:34Z,2023-02-02T09:32:58Z,16:00:00,17:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,12:00:00,18:00:00,,
Малопицкая сельская библиотека,"обл Нижегородская,р-н Дальнеконстантиновский,с Малая Пица,ул 40 лет Победы,д 11А",44.189243,55.759729,"Малопицкая сельская библиотека расположена в здании 1976 года постройки. Книжный фонд включает более 5 000 экземпляров. Количество посещений библиотеки, в том числе библиотечных мероприятий, составляет более 5 000. Количество читателей за год – более 450 человек.Сотрудники ведут работу с читателями по правовому и экологическому просвещению, патриотическому воспитанию, здоровому образу жизни. Особое внимание уделяется работе с семьей. В библиотеке работает клуб семейного чтения «Светлячок», где проводятся громкие чтения, семейные праздники, мастер-классы. Также для посетителей организуются открытые просмотры литературы, тематические выставки, массовые мероприятия.Читателям предоставляются такие услуги, как выход в интернет, предоставление компьютера, выдача во временное пользование документов из библиотечных фондов в читальном зале и на абонементах, получение консультационной помощи в поиске и выборе источников информации, включая интернет, ксерокопирование, сканирование, распечатка документов с электронных носителей, запись информации на электронные носители.",Дальнеконстантиновский район,2021-07-08T14:52:14Z,2023-02-01T10:02:45Z,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,,,,
Районная детская библиотека п. Тазовского,"АО Ямало-Ненецкий,р-н Тазовский,п Тазовский,ул Ленина,д 28",78.721336,67.471099,"Районная детская библиотека ориентируется на удовлетворение культурных, информационных и других запросов потребителей. Аудитория библиотеки охватывает детский возраст (до 14 лет). Дети дошкольного возраста посещают познавательные мероприятия и экскурсии, ребята школьного возраста посещают просветительские мероприятия, также для ребят на базе районной детской библиотеке реализуется проект «Виртуальный туризм» с использованием VR-шлемов. Фонд библиотеки на 31 декабря 2022 года включает 14 053 экземпляра. За 2022 год учреждение посетили 13 846 пользователей. Количество зарегистрированных пользователей – 1 610 человек. Общая книговыдача – 19 936 экземпляров. Поступлений в 2022 году – более 200 экземпляров.",Тазовский район,2016-03-14T05:35:01Z,2023-11-20T09:54:16Z,,,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,10:00:00,19:00:00,10:00:00,19:00:00
Грачевская библиотека,"обл Тюменская,р-н Казанский,д Грачи,ул Зеленая,д 37",68.852004,55.560886000000004,"В 1957 году в с. Грачи открылась библиотека. Примечательно, что около 10 лет в этой библиотеке работала прекрасная поэтесса Казанского района Тамара Ивановна Гурьева. Сборники ее стихов есть во всех библиотеках Казанского района. Фонд библиотеки насчитывает 5 481 экземпляр литературы на различных носителях. Читателями библиотеки являются 470 человек. Сегодня Грачевская библиотека – это место познаний и игр детей, место встречи молодежи, место досуга взрослого населения и пенсионеров. В библиотеке работают два клуба по интересам: «Умелые ручки» и театральный клуб «Маска». Здесь проходят яркие, запоминающиеся события.",Казанский район,2019-07-22T10:25:32Z,2023-03-17T13:41:09Z,10:00:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
