UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
50bd0769-b831-45fb-be24-a3adc71fa0f7,Book 5,Ariminum,char-offset:45957,PLACE,http://pleiades.stoa.org/places/393379,"Ariminum|Ariminum, Rimini|Rimini",-0550/0640,44.05963,12.57028,settlement,VERIFIED,,,,
0c149885-d976-44e8-beee-a284944f3629,Book 2,Caspian Gates,char-offset:37135,PLACE,http://pleiades.stoa.org/places/903004,"Caspiae Portae?|Caspiae Portae?, Sar Darreh pass, Aivaneki",-0550/0300,35.27617,52.1696,pass,VERIFIED,,,,
644e611f-daf3-480b-9e3e-5eb4c8055830,Book 6,river Erasinus,char-offset:52368,PLACE,http://pleiades.stoa.org/places/579923,Erasinos (river),-0550/0300,37.875,23.875,river,VERIFIED,,,,
1c6d1b3c-7e0f-48c1-8349-507a9f28b645,Book 2,India,char-offset:6484,PLACE,http://pleiades.stoa.org/places/50004,India,-0330/0300,22.5,77.5,region,VERIFIED,,,,
221109df-4f20-4265-82f6-42d6de8ef905,Book 3,Cæpio,char-offset:11170,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
8fe0b9a2-2aae-4bc7-b3b4-7be17d0d5a03,Book 4,Iberia,char-offset:60951,PLACE,http://pleiades.stoa.org/places/992072,Hispaniae,,37.5,-7.5,province,VERIFIED,,,,
48f180b6-fefe-4fcb-85d2-f9dd64098b86,Book 5,Keltic,char-offset:6481,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
8c4f2329-c1da-4b70-8dcd-88e8262db38d,Book 2,Thapsacus,char-offset:48370,PLACE,http://pleiades.stoa.org/places/674270,Thapsacus,-0550/0640,31.5,44.5,unlocated,VERIFIED,,,,
26c1f42f-ca9f-4250-87da-246f46b1ec95,Book 5,Castrum,char-offset:84160,PLACE,http://pleiades.stoa.org/places/413073,"Castrum Novum|Castrum Novum, Giulianova|Giulianova",-0330/0640,42.73829,13.96839,settlement,VERIFIED,,,,
600c7dd7-4a92-4d20-88e8-3ff532a57374,Book 6,Œnotrians,char-offset:8062,PLACE,http://pleiades.stoa.org/places/452395,Oenotri,-0750/-0330,40.42064875,15.00532475,people,VERIFIED,,,,
e1201e56-ae7e-40a4-b472-b038adecd37e,Book 5,Keltica,char-offset:46228,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
59d7ad0f-c577-4ed8-aada-d311dcd42f13,Book 13,Colonæ,char-offset:21568,PLACE,http://sws.geonames.org/5417543,,,,,,UNVERIFIED,,,,
676c4fd3-7b55-49b8-a11e-b7217f76bf82,Book 3,Keltica,char-offset:1777,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
7123715b-a6c4-4555-903c-ee67e7b13a6d,Book 6,Messapii,char-offset:68949,PLACE,http://pleiades.stoa.org/places/442657,Messapii,-0750/0640,40.41225884615385,17.881511615384618,people,VERIFIED,,,,
dfbc0586-4541-437b-b58f-e9344a5d7cb4,Book 5,Rome,char-offset:49276,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
ee8c8024-cc01-42f9-bef9-f69d8b4a2081,Book 5,Castellum,char-offset:83956,PLACE,http://pleiades.stoa.org/places/413069,"Castellum Firmanorum|Castellum Firmanorum, Santa Maria a Mare, Fermo",-0330/0640,43.16058,13.80115,"settlement,port",VERIFIED,,,,
cbf16ffb-1593-4973-8d74-cdaf7254a370,Book 2,Red Sea,char-offset:33812,PLACE,http://pleiades.stoa.org/places/29713,Persicus Sinus/Erythr(ae)um Mare,-0750/2100,27.0000001,50.9999999,water-open,VERIFIED,,,,
456593e0-4d3e-4bd3-8342-e23db06d61ba,Book 3,Sacred Promontory,char-offset:40716,PLACE,http://pleiades.stoa.org/places/256410,"Sacrum Pr.|Sacrum Pr., Cabo de São Vicente",-0550/0640,37.02295,-8.9964,cape,VERIFIED,,,,
89b3d8f0-34b0-45fc-9b32-3d00c66243b5,Book 3,Emporitæ,char-offset:62883,PLACE,http://pleiades.stoa.org/places/246382,"Palaiapolis, Palaiapolis, San Martín de Ampurias|Neapolis, Neapolis, Empúries|Emporiae|Emporiae/Emporion, Empúries",-0750/0640,42.14011,3.11795,"amphitheatre,settlement,port",VERIFIED,,,,
a88ca044-819c-420d-8a98-1380b6597dd0,Book 6,Italy,char-offset:32859,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
6ae244f7-c031-4c04-9d6a-cbd44e4a5309,Book 3,Tartarus,char-offset:34194,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
a4cb5be7-f11d-485b-8f45-76ddbfbb7dd4,Book 2,Epirus,char-offset:152033,PLACE,http://pleiades.stoa.org/places/530871,Epirus,-0750/0640,39.577073022222216,20.590387322222224,region,VERIFIED,,,,
4511d3bb-cfe3-408c-8edd-f27565b40c26,Book 4,Cevennes,char-offset:3923,PLACE,http://pleiades.stoa.org/places/167703,"Cebenna Mons|Cebenna Mons/Cemmenus Mons, Cévennes",-0550/0640,44.425959,3.7391349,mountain,VERIFIED,,,,
c3a2f6fa-67a9-4929-95c5-ab2166d4ec21,Book 3,Gadeira48,char-offset:11767,PLACE,http://pleiades.stoa.org/places/256177,"Gadeira/Gades/Col. Augusta Gaditana|Gades/Gadeira/Col. Augusta Gaditana, Cádiz",-0750/2100,36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,,,,
bdb03653-813c-4bff-8b3a-cdf9823d645a,Book 2,Bagadania,char-offset:15891,PLACE,http://pleiades.stoa.org/places/628942,Bagadania,-0030/0640,38.25,35.75,labeled feature,VERIFIED,,,,
7dc7064d-f7a4-49bb-bc3e-3fa365a0c65d,Book 2,Cœlosyria,char-offset:178516,PLACE,http://pleiades.stoa.org/places/991407,Syria Coele,1700/2100,37.5,37.5,province,VERIFIED,,,,
1bd19243-8cf7-45f7-9b90-4b241cfff9ef,Book 8,Olympia,char-offset:13720,PLACE,,,,,,,UNVERIFIED,,,,
b82431b1-e039-4a49-9374-a8c9604a7835,Book 8,Buprasium,char-offset:53930,PLACE,http://pleiades.stoa.org/places/573157,Buprasion,-0030/0300,,,"unlocated,settlement",UNVERIFIED,,,,
acfebe39-a0fa-43c9-a2e7-dc19e0bd99b5,Book 5,Heneti,char-offset:16938,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
356f70a9-2bd0-40a1-91f9-a2bc1d827eff,Book 3,Pillars,char-offset:90182,PLACE,http://pleiades.stoa.org/places/256198,Herakleios Porthmos/Gaditanum Fretum,-0550/0640,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
7e23f87c-f3a1-46d3-bb57-6275436fbbef,Book 3,Belo,char-offset:9742,PLACE,http://pleiades.stoa.org/places/256005,"B(a)elo|Baelo/Belo, Bolonia",-0330/0640,36.08988,-5.774422,settlement,VERIFIED,,,,
eefb0a22-8a46-4918-8d92-ed6dab0f25cb,Book 8,Triphylia,char-offset:105165,PLACE,http://pleiades.stoa.org/places/570754,Triphylia,,37.75,21.75,region,UNVERIFIED,,,,
cb4944fe-d692-439b-a450-db41c0d955b9,Book 4,Carni,char-offset:83154,PLACE,http://pleiades.stoa.org/places/187338,Carni,-0330/0300,45.99063846666667,13.7842133,people,VERIFIED,,,,
2da236dc-c2c3-4b96-b52b-46eec18ef19c,Book 2,Babylon,char-offset:38448,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
e2d6261b-88b9-447a-9b43-4485d1fba1d9,Book 4,Rhone,char-offset:40220,PLACE,http://pleiades.stoa.org/places/148168,"Rhodanus (river)|Rhodanus, Rhône (Le)",-0550/0640,43.33167,4.84861,river,VERIFIED,,,,
b60c7b85-bdfd-492d-b342-13ab0e17e728,Book 3,Pyrenees,char-offset:65766,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",-0330/2100,42.67,1,mountain,VERIFIED,,,,
a4256eb6-aef8-457a-bcd5-e6986e88300f,Book 5,Nomentum,char-offset:48695,PLACE,http://pleiades.stoa.org/places/422986,"Nomentum|Nomentum, Mentana|Mentana",-0750/0640,42.03398,12.63764,"settlement-modern,settlement",VERIFIED,,,,
8958366b-b6c6-44fe-a473-053d00545d61,Book 13,Practius,char-offset:23756,PLACE,http://pleiades.stoa.org/places/446279,Pactius (river),-0030/0300,,,"unlocated,river",UNVERIFIED,,,,
9c0d94df-92fb-4ad6-ac55-14ee32e9ca8f,Book 4,Arelate,char-offset:14232,PLACE,http://pleiades.stoa.org/places/148739,Unnamed aqueducts,,43.75,4.75,aqueduct,VERIFIED,,,,
b5323501-bba4-4dab-8228-91ac9c9836a9,Book 3,Miletus,char-offset:14269,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,,,
ea829029-eb17-446d-a802-d41d64316b13,Book 4,Ligurians,char-offset:72222,PLACE,http://pleiades.stoa.org/places/383698,Liguria,-0750/0640,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
dd4dcbc9-de71-4684-9253-2d0c0a7a3732,Book 4,Ostimii,char-offset:50796,PLACE,http://pleiades.stoa.org/places/69547,Osismii,-0330/0640,48.276532,-3.571121,people,VERIFIED,,,,
78c53259-2896-4124-a5ad-1ab50bafca47,Book 4,Mount Jura,char-offset:85122,PLACE,http://pleiades.stoa.org/places/177544,Iura M.,,46.5,6.5,mountain,VERIFIED,,,,
63cc9942-8347-4984-8763-d705e003d081,Book 2,Libya,char-offset:129976,PLACE,http://pleiades.stoa.org/places/991375,Libya Superior,,28.91884175132798,22.08409203276879,province,VERIFIED,,,,
dfd9768f-0816-4d1d-8a13-4d00475b77a9,Book 2,Carmania,char-offset:51903,PLACE,http://pleiades.stoa.org/places/29517,Carmania,-0550/0640,27.5,57.5,region,VERIFIED,,,,
6a7f430d-30b4-4bed-9f2d-52b26334235c,Book 5,Campania,char-offset:89591,PLACE,http://pleiades.stoa.org/places/991350,Campania,,42.5,12.5,province,VERIFIED,,,,
2dbc9478-7ff0-4403-a498-a01f7609e670,Book 6,Chone,char-offset:6188,PLACE,http://pleiades.stoa.org/places/442544,Chones,-0750/-0330,40.25,16.25,people,VERIFIED,,,,
2aa297b9-5853-411c-9d40-548e11c5044d,Book 5,Daunii,char-offset:86783,PLACE,http://pleiades.stoa.org/places/442564,Daunii,-0750/-0030,41.42095920991551,15.437736326818998,people,VERIFIED,,,,
70126e87-8385-49a2-b6cc-664bc9770b22,Book 2,Gulf of Corinth,char-offset:153095,PLACE,http://pleiades.stoa.org/places/570181,Corinthiacus Sinus,,38.17540705,22.395744800000003,water-open,VERIFIED,,,,
ccc2f5d7-e2f1-40e6-a0fc-eb6ef60bb2c2,Book 15,Athens,char-offset:95374,PLACE,,,,,,,UNVERIFIED,,,,
e0c2d7ed-1c83-4646-9eea-fd7b169f90ee,Book 6,Morgetes,char-offset:15800,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
bd01e411-a0f4-41e4-8207-e84e7e5f9a5b,Book 4,Taurisci,char-offset:85403,PLACE,http://pleiades.stoa.org/places/197545,Taurisci,-0330/0640,46.5,14.5,people,VERIFIED,,,,
62193c9e-80ec-4796-b8cf-4187cfb26f8d,Book 8,Alpheius,char-offset:19774,PLACE,http://pleiades.stoa.org/places/570067,Alphe(i)os (river),-0030/0300,37.6125,21.451667,river,UNVERIFIED,,,,
e8d5aa27-2d92-4489-91c7-ca6682a89a38,Book 13,Tmolus,char-offset:115254,PLACE,,,,,,,UNVERIFIED,,,,
2e097087-7273-410e-a4b6-d69f1e318991,Book 2,Sidon,char-offset:178657,PLACE,http://pleiades.stoa.org/places/678393,"Sidon/Col. Aurelia Pia|Sidon/Col. Aurelia Pia, Saida (Sidon)",-2600000/2000,33.560243,35.371208,settlement,VERIFIED,,,,
dc670d34-eb5e-486f-b43f-b987daeae4d0,Book 15,India,char-offset:23172,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
b3ce6530-77e3-4080-8259-88a5b3229d4f,Book 2,Bog,char-offset:108000,PLACE,http://pleiades.stoa.org/places/226630,Hypanis (river),-0550/-0330,47.5349319,31.3343727,river,VERIFIED,,,,
dcc696ce-af87-4287-8be1-ab0a365d84ca,Book 4,Vindalum,char-offset:24235,PLACE,http://pleiades.stoa.org/places/148236,"Vindalium?|Vindalium?, Mourre-de-Sève",-0750/-0030,43.998253,4.903091,settlement,VERIFIED,,,,
2385c46a-bcdc-4959-bec4-ca7c3d8517f6,Book 5,Italy,char-offset:16421,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
a5b747cc-d168-45b0-ae94-9f99586a0ec9,Book 13,Tmolus,char-offset:121875,PLACE,,,,,,,UNVERIFIED,,,,
b0f3b209-febb-4554-96f8-301ea44ccc1e,Book 13,Callicolone,char-offset:42510,PLACE,http://sws.geonames.org/5111097,,,,,,UNVERIFIED,,,,
0d32cfdd-1be0-4bce-9570-0f6016474844,Book 6,Romans,char-offset:83036,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
c831dc08-419c-4860-b165-5bb9c7ed026d,Book 2,Italian,char-offset:149064,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
fea579df-267c-42d7-8314-cccff9b614b2,Book 5,Eretum,char-offset:77427,PLACE,http://pleiades.stoa.org/places/413121,"Montelibretti|Colle del Forno, Montelibretti|Eretum|Eretum/Aquae Labanae, Casa Cotta, Montelibretti|Rimane, Ponte di Casa Cotta, Montelibretti",-0750/0640,42.118392,12.645247,settlement,VERIFIED,,,,
757d9c5f-edb7-4ed7-81b2-1784edd8ada8,Book 4,Gauls,char-offset:54228,PLACE,http://pleiades.stoa.org/places/992075,Galliae,,47.5,-2.5,province,VERIFIED,,,,
77478e5d-9e73-42e6-8630-09e8b22c56fb,Book 13,Æsepus,char-offset:57322,PLACE,http://sws.geonames.org/5116667,,,,,,UNVERIFIED,,,,
dc5f1bf0-34a0-4add-9e4c-660d8e3e193a,Book 8,Corinthian Gulf,char-offset:8648,PLACE,http://sws.geonames.org/6342952,,,,,,UNVERIFIED,,,,
0acfba50-9f37-4040-a305-a97ffca83205,Book 2,Carthage,char-offset:67783,PLACE,http://pleiades.stoa.org/places/314921,"Ziqua|Monument circulaire|Basilique de Dermech|Odéon|Théâtre|Carthago|Carthago, Carthago|Nécropoles puniques|Rotonde de Damous El Karita|Ziqua, Zaghouan",-0750/2100,36.857569,10.327986,"amphitheatre,cemetery,villa,theatre,port,church,settlement,circus,bath",VERIFIED,,,,
4a6660de-111c-4409-8877-cb78ccc767b7,Book 2,Gades,char-offset:99290,PLACE,http://pleiades.stoa.org/places/256177,"Gadeira/Gades/Col. Augusta Gaditana|Gades/Gadeira/Col. Augusta Gaditana, Cádiz",-0750/2100,36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,,,,
9b14c901-3d65-4f10-a1f6-824412e0c27b,Book 5,Rome,char-offset:56183,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
bfed9810-aed7-4880-8e7e-f89802c05d93,Book 6,Bruttii,char-offset:7025,PLACE,http://pleiades.stoa.org/places/452275,Bruttii,-0550/-0030,39.07471639069618,16.85395763993898,people,VERIFIED,,,,
61f4345b-63dc-4dd1-bbd2-c851202618f9,Book 5,Frentani,char-offset:87005,PLACE,http://pleiades.stoa.org/places/432849,Frentani,-0550/0300,42.0326536125,14.602213237500001,people,VERIFIED,,,,
180ab157-f09d-4f77-b214-02703867be15,Book 13,Dardania,char-offset:30910,PLACE,,,,,,,UNVERIFIED,,,,
1eef9887-78ed-4cc1-a3f3-588d42324e77,Book 4,Ligurians,char-offset:18073,PLACE,http://pleiades.stoa.org/places/383698,Liguria,-0750/0640,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
a1a02516-fead-4e97-bdaa-801e3541b879,Book 4,Pyrenees,char-offset:52970,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",-0330/2100,42.67,1,mountain,VERIFIED,,,,
4fcd265a-d419-4fd2-be07-2275425119b5,Book 13,Ida,char-offset:7164,PLACE,,,,,,,UNVERIFIED,,,,
b5a781db-9165-4f0b-96ee-7f423b21435e,Book 13,Dardanus,char-offset:36128,PLACE,,,,,,,UNVERIFIED,,,,
f8db3017-3fb0-4a48-8954-0120e92913eb,Book 3,Turduli,char-offset:7821,PLACE,http://pleiades.stoa.org/places/256489,Turduli,-0330/0300,37.5,-7.5,people,VERIFIED,,,,
4c900470-fcac-44f8-8414-5f0760b6520c,Book 3,Guadalquiver,char-offset:42500,PLACE,http://pleiades.stoa.org/places/256010,Baetis/Certis (river),-0750/0640,37.969207,-2.910335,river,VERIFIED,,,,
1d704ce9-1913-4376-84c3-edac3b616409,Book 2,Tyrrhenia,char-offset:134939,PLACE,http://pleiades.stoa.org/places/1356,Tyrrhenum/Inferum Mare,-0330/0640,41.66419815387763,12.054731855280693,water-open,VERIFIED,,,,
