name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 92 – Культурный центр К. И. Чуковского,"г Москва,г Москва,ул Металлургов,д 5",37.778973,55.757136,"Библиотека открыта в 1950 году. В 2011 году за многолетнюю плодотворную работу в области пропаганды чтения библиотека получает имя К.И.Чуковского и становится Детской библиотекой – Культурным центром К. И. Чуковского.Возрастной ценз литературы – 6+. Объем книжного фонда – 39 757 экз.Отделы библиотеки:Читальный зал на 35 мест. Обслуживает читателей от 6 лет, является местом проведения уроков внеклассного чтения, литературно-музыкальных вечеров, семинаров, конференций и т.д.; содержит большой объем справочной литературы. Абонемент для дошкольников и учащихся 1-4 классов. Обслуживает читателей от 6 лет, обеспечивает выдачу детских книг (в том числе аудиокниг) и периодических изданий по различным отраслям знаний.Абонемент для учащихся 5-9 классов. Обслуживает читателей от 12 лет, обеспечивает выдачу общественно-политической, естественно-научной, художественной литературы, а также печатных изданий по искусствоведению, технике, медицине, спорту, литературоведению и языкознанию и аудиокниг.В библиотеке предусмотрены составляющие «безбарьерного пространства» для лиц с ОВЗ: поручни, кресла для людей с нарушением опорно-двигательного аппарата. Санитарная комната оборудована специальными поручнями.В библиотеке обеспечен свободный доступ к сети Интернет, бесплатному Wi-Fi, электронным каталогам ЦБС, картотекам статей.",Москва,2015-07-22T20:39:23Z,2023-02-28T14:02:16Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 80 г. Москвы,"г Москва,г Москва,ул Челябинская,д 24",37.837327,55.779241,"Библиотека была создана в 1896 году Первым Московским обществом трезвости и находилась на Благуше. В 1906 году она стала земской библиотекой-читальней. Это была одна из первых бесплатных публичных библиотек Москвы. В 1918 году на Благуше был организован рабочий клуб по адресу ул. Ткацкая, 25, в который переехала и библиотека. В 1978 году с богатейшим фондом литературы библиотека переведена в микрорайон Южное Измайлово. С 1993 году она стала библиотекой семейного чтения, так как здесь было открыто детское отделение.В настоящее время фонд библиотеки № 80 насчитывает 57 327 изданий, она обслуживает 6754 читателей в год. Библиотека работает по тематическим программам. Она доступна для всех категорий пользователей, оснащена техникой для слабовидящих, имеет выход в Интернет.Отделы библиотеки: абонемент и читальный зал для взрослых, юношеская кафедра, детское отделение с абонементом и читальным залом.Возрастной ценз литературы: во взрослом отделении 14+, в детском отделении 0+, 6+, 12+, 18+ (литература для руководителей детского чтения).Клубно-досуговые формирования:– клуб общения ветеранов «Субботние посиделки», занятия 1 раз в месяц, 18+, бесплатно.– клуб «Патриот», занятия 1 раз в месяц, 6+, бесплатно.– клуб семейного общения «Светлячок», занятия 2 раза в месяц, 0+, бесплатно.– кружок «Детская академия», 2 раза в неделю, платный по договору коворкинга, 5+.В библиотеке имеется Wi-Fi, оборудование для слабовидящих (два увеличителя Topaz и светильник бестеневой с линзой).Библиотека доступна для людей с нарушениями опорно-двигательного аппарата.Возможна печать документов.Проезд общественным транспортом: от станции метро «Первомайская» автобусы № 97 и 664, от станции метро «Новогиреево» автобус № 776, маршрутное такси № 505, от станции метро «Шоссе Энтузиастов» автобус № 702 до остановки «Библиотека».Санитарный день: второй четверг месяца.",Москва,2015-07-22T19:53:24Z,2023-02-27T12:48:41Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,75600,NA
Библиотека № 1 имени А. С. Грибоедова г. Москвы,"г Москва,г Москва,ул Переяславская Б.,д 15",37.640156,55.78645,"Библиотека открыта еще в 1910 году по решению Московской городской думы. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» и в связи с начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы. В 1916 году было организовано «Общество друзей Грибоедовской библиотеки». Сегодня здесь собрана вся информация об А. С. Грибоедове, проводятся экскурсии по мемориальной экспозиции. Известные режиссеры документального кино представляют свои фильмы. В большом зале проходят концерты, встречи с известными писателями и поэтами. Посетители мастер-классов учатся рисовать картины и изготавливать сувениры. А любители изобразительного искусства регулярно знакомятся с выставками работ московских художников.Ежегодный «Грибоедовский бал» гостеприимно открывает двери для всех друзей библиотеки.Фонд включает около 70 000 экземпляров.",Москва,2015-07-26T21:21:07Z,2023-02-20T11:12:53Z,NA,NA,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,им. А. С. Грибоедова
Библиотека № 75 имени А. С. Серафимовича (детский сектор),"г Москва,г Москва,ш Открытое,д 24",37.756838,55.827788,"Почти 50 лет назад библиотека имени А. С. Серафимовича получила прописку в районе Метрогородок. В библиотеке было решено создать мемориальную экспозицию, посвященную жизни и творчеству наставника молодого донского писателя М. А. Шолохова – А. С. Серафимовича. Начался поиск и сбор документов, фотографий. Работа в московских архивах продолжается.В библиотеке работают абонемент и читальный зал. Книжный фонд – более 46 тысяч экземпляров. Это книги, рассчитанные на читателей от 14 лет. Но это не значит, что все читатели – это старшеклассники и взрослые. В библиотеке есть литература и для самых маленьких. Специально для малышей создан детский уголок. Пока родители выбирают литературу для себя, ребенок может поиграть, посмотреть интересные книжки, порисовать. Также есть компьютерный класс с доступом к интернету.Особенно много внимания библиотека уделяет трудным подросткам. Специально для них организуются встречи с интересными людьми, писателями, журналистами, литераторами, проходит цикл литературно-художественных чтений.Много внимания библиотека уделяет выставочной работе. Небольшой выставочный зал демонстрирует картины, посвященные общественным деятелям, благотворительным миссиям, людям прошлого.В библиотеке работают как бесплатные, так и платные кружки для детей и взрослых: кружок по рукоделию «Веселые петельки», кружки изобразительного искусства, изучения иностранных языков и актерского мастерства.",Москва,2015-07-22T16:24:51Z,2023-02-28T09:26:46Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,им. А. С. Серафимовича
Библиотека № 180 имени Н. Ф. Федорова г. Москвы,"г Москва,г Москва,ул Профсоюзная,д 92",37.528433,55.649114,"Библиотека № 180, основанная в 1969 году, – отличное место для маленьких и больших читателей. В настоящее время в библиотеку записано более 5 тысяч человек. Здесь можно найти и мировую классику, и самые востребованные новинки художественной и нон-фикшен-литературы. Особый фонд составляют труды русских философов-космистов, исследовательские работы, им посвященные. Всего в фонде около 40 тысяч книг. Событийный план библиотеки ориентирован на самые разные по возрастам и интересам аудитории. В библиотеке приходят встречи с известными писателями, педагогами, художниками, кинематографистами. Творческие способности детей развивают кружки и студии: изобразительная, иностранных языков, хореографическая, фольклорная, литературно-историческая.Работающий при библиотеке Музей-библиотека Н. Ф. Федорова при участии известных российских филологов, историков, философов, культурологов, искусствоведов проводит популярные лектории и философские семинары, посвященные отечественной культуре и истории первой трети XX века. Библиотека № 180 – это не стены и не просто книги. Это сообщество людей, объединенных общими интересами и целями.",Москва,2015-05-13T10:40:20Z,2023-02-20T14:17:40Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. Н. Ф. Федорова
Библиотека № 23 имени М. Горького (филиал № 2),"г Москва,г Москва,ул Астрадамская,д 4",37.565946,55.81173,"Библиотека обслуживает детское и юношеское население района. Универсальный фонд включает более 25 000 экземпляров, среди которых ноты, музыкальная литература; детская литература, литература для юношества. В библиотеке оборудована детская игровая зона. Библиотека является центром для интеллектуального и творческого развития детей и подростков. Активно сотрудничает с образовательными и культурными учреждениями района, оперативно откликаясь в своей работе на актуальные запросы местного сообщества. Культурно-досуговые мероприятия для детей и юношества включают в себя как развлекательные, так и познавательные компоненты. Проводится большое количество квестов, конкурсов, исторических турниров, встреч, экскурсий и т. д. Реализуются мемориальные программы «Горький – детям» и «Горький – юношеству». Работают кружки и студии для детей от 4 лет.Библиотека принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T01:48:01Z,2023-02-21T09:01:05Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. М. Горького
Библиотека № 74 (фонд детской литературы № 2),"г Москва,г Москва,ул Краснобогатырская,д 75",37.707305,55.808801,"В 1916 году на основе частных дарений был сформирован фонд для чтения детей и подростков в библиотеке-читальне «Богородское». В 1924 году состав детской литературы позволил открыть самостоятельную детскую библиотеку. В 1973 году библиотека получает новое помещение, которое позволяет ей осуществлять работу с детьми разных возрастов в отдельных залах с отраслевым хорошо организованным фондом и справочно-библиографическим аппаратом.В настоящее время фонд библиотеки составляет 76 тыс. единиц хранения. Это активно действующий фонд, способный удовлетворить запросы детей, подростков, родителей, педагогов.Хорошо организованные книжные выставки, массовые мероприятия привлекают внимание жителей района, тематика их всегда интересна, раскрывает богатый книжный фонд, учит любить книгу и ориентироваться в огромном книжном мире.В библиотеке проводятся массовые мероприятия по различной тематике, дни открытых дверей, встреча с писателями, интересными людьми. Работа библиотеке отмечена положительными отзывами наших читателей и педагогов.К услугам читателей:Младшее отделение – литература для читателей дошкольного и младшего школьного возраста (1-11 лет);Старшее отделение – литература для читателей среднего и старшего школьного возраста (12-17 лет);Читальный зал на 25 посадочных мест;Концертный зал на 100 посадочных мест.Более 10 лет работает в библиотеке клуб «Зеркало», где с ребятами занимаются воспитанием культуры чтения, поведения в быту и в обществе. Отзывы педагогов и родителей о его деятельности свидетельствуют о том, что в клубной работе достигаются положительные результаты. Занятия проходят 2 раза в месяц (1-й и 4-й четверг) с 13:30 по 14:30 (60 мин). Возрастной ценз – 6+, клуб работает на бесплатной основе.Клуб Vita, занятия в котором способствуют здоровому образу жизни, борьбе с негативными явлениями в обществе. Занятия проходят 1 раза в месяц (2-я среда месяца) с 13:30 до 14:30 (60 мин). Возрастной ценз – 12+, клуб работает на бесплатной основе. Клуб «Мы – москвичи!». Клуб всестороннего и гармоничного развития личности способствует возрождению духовности у юного поколения, дает дополнительные знания по истории, краеведению, культуре, литературе, экологии нашей планеты. Занятия проходят 2 раза в месяц (2-й и 4-й вторник) с 16:00 до 18:00 (по 120 мин). Возрастной ценз – 12+, клуб работает на бесплатной основе.Клуб «Калейдоскоп кино» – знакомит учащихся с жанровым и стилистическим многообразием современного кинематографа, с фильмами, ставшими классикой мирового киноискусства, с деятельностью и творчеством выдающихся режиссеров, на занятиях ведется обсуждения экранизации любимых произведений книг. Занятия походят 1 раз в неделю, (среда) с 16:00 до 17:00 (60 мин). Возрастной ценз – 6+, клуб работает на бесплатной основе.Школа раннего развития «Малыш» способствует развитию: речи, мелкой моторики, координации, даются основы математических представлений и многое, многое другое. Занятия проводятся 2 раза в неделю – (вторник, четверг) с 11:00 до 19:00 (по 60 мин). Возрастной ценз – 0+, клуб работает на платной основе.Изокружок «Учимся рисовать» – развивает эстетические вкусы, учит рисовать, готовит к поступлению в художественные школы, занятия проводятся 1 раз в неделю (среда) с 16:00 до 19:00 (по 60 мин). Возрастной ценз – 0+, занятия проводятся на платной основе.",Москва,2015-07-22T16:15:47Z,2023-02-28T09:52:20Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 2 имени Ю. В. Трифонова г. Москвы,"г Москва,г Москва,ул Тверская-Ямская 4-Я,д 26/8",37.593857,55.774558,"Библиотека № 2 имени Ю. В. Трифонова основана в 1939 году как библиотека № 18 парткабинета Советского райкома КПСС. Имя писателя Ю. В. Трифонова библиотека получила в 2006 году. Другом и постоянным гостем библиотеки является вдова Юрия Валентиновича – Ольга Романовна Трифонова. В зале библиотеки находятся подлинные вещи писателя: письменный стол, печатная машинка, портфель, знаменитые очки.Фонд библиотеки рассчитан на все читательские аудитории. В нем можно найти и книги по истории, естествознанию, науке, и классику художественной литературы, и новые книги лауреатов российских и международных премий. Для юных читателей открыта детская игровая комната, в которой проходят творческие мастерские и мастер-классы.В рамках проекта «Литературная гостиная» посетителей библиотеки ждут литературные вечера, встречи с режиссерами, актерами, писателями, музыкантами. В теплое время года для всех желающих сотрудники библиотеки проводят экскурсию «Прогулки по Тверской».Фонд библиотеки включает более 22 000 единиц хранения.",Москва,2015-07-26T21:12:20Z,2023-02-20T09:49:35Z,NA,NA,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,NA,NA,им. Ю. В. Трифонова
Библиотека № 189 «Патриот» на улице Брусилова,"г Москва,г Москва,ул Брусилова,д 27",37.592249,55.500672,"Библиотека «Патриот» была открыта 5 сентября 2011 года в одном из микрорайонов Южного Бутова. Совокупный фонд библиотеки насчитывает 18 971 единицу хранения. Библиотека организована для поддержки традиций семейного чтения. В компьютерном зале – широкий перечень сервисных услуг и курсы компьютерной грамотности. В любом отделе библиотеки читатели могут оформить бесплатный доступ к электронной библиотеке «ЛитРес». Здесь можно проводить досуг, посещая концерты, выставки, спектакли, мастер-классы и кружки. Музейная экспозиция библиотеки «Три Отечественные войны в истории России» создана с целью сохранения исторического и культурного наследия. Она является документальным отражением боевой славы России, воссоздает страницы самых крупных войн, в которых участвовала наша страна. Музей организует выставки из частных коллекций. В 2020 году библиотеку посетили 18 965 человек. Библиотека – неизменный участник ежегодных городских акций «Библионочь», «Ночь музеев».",Москва,2015-07-27T10:47:16Z,2023-02-21T08:31:26Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 179 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Марии Ульяновой,д 3",37.525414,55.678042,"Библиотека состоит из двух подразделений, расположенных в густонаселенном районе, в непосредственной близости к своим читателям, наглядным образом демонстрируя все преимущества шаговой доступности библиотеки для ее посещения. Она обслуживает читателей разного возраста – от малышей, впервые заинтересовавшихся книгой, до взрослых книголюбов с самым изысканным вкусом. Реализуется программа «Детский психолог в библиотеке», где можно получить консультации по проблемам семейных отношений, по адаптации ребенка в коллективе. Активно работает подростковый клуб «Огни Москвы», где ребята встречаются, обсуждают прочитанные книги и спектакли, которые они посетили. На зимние и летние каникулы члены клуба выезжают в интеллект-лагерь «Огни Москвы», где реализуются краеведческие, литературные, спортивные и психологические программы. Ежегодно в библиотеке организуется районный интеллект-форум «Юные Ломоносовы». Библиотека активно участвует в реализации культурно-досуговых программ Управы Ломоносовского района, на протяжении многих лет поддерживает тесные контакты со школами и детскими садами района, Музеем им. М. М. Пришвина в Дунине, Музеем архитектуры им. А. В. Щусева.",Москва,2015-07-27T09:39:01Z,2023-02-20T12:10:59Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 132 (филиал № 1) г. Москва,"г Москва,г Москва,ул Курьяновская 1-я,д 31",37.70293,55.654117,"В 1987 году библиотека была открыта как пункт выдачи при детской библиотеке № 80 ЦБС Люблино. В 1998 году преобразована в детскую библиотеку № 34, а с 2015 года входит в состав библиотеки № 132 ЦБС ЮВАО. Здесь можно получить и сдать литературу или оставить заявку на книгу. Книжный фонд – более 9 000 экз. (включая аудиовизуальные материалы).За эти годы библиотека стала информационным и культурно-досуговым центром для жителей района Печатники. Здесь проходят конкурсы и мероприятия различной тематики, выставки работ творческих коллективов района. Проводится работа с детьми-инвалидами и детьми из социально незащищенных семей. Проходят платные мастер-классы.",Москва,2016-04-07T08:43:10Z,2023-02-21T08:57:52Z,NA,NA,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,NA,NA,NA
Библиотека № 96 г. Москвы,"г Москва,г Москва,пр-кт Свободный,д 24",37.815363,55.749841,"Свою историю библиотека ведет с 1956 г., когда в г. Перово открылась библиотека № 3. Находилась она в Городском доме культуры на территории нынешнего Перовского парка. В 1960 году г. Перово вошел в черту г. Москвы и библиотеке был присвоен № 129 Калининского района. С 1975 года она находится по действующему адресу.К услугам пользователей: универсальный книжный фонд, справочно-правовая база «Гарант», Wi-Fi, электронные библиотеки – «Литрес» и НЭБ, бесплатные компьютерные курсы для пенсионеров и других льготных категорий.При библиотеке работают клубы.«Связь поколений» при РОО «Дети Великой Отечественной войны». Работа клуба направлена на содействие улучшения связей между поколениями – проводятся вечера памяти, встречи ветеранов с молодежью.Творческий клуб любителей поэзии «Поиск». В рамках клуба проходят литературные вечера, презентации авторских книг, заседания с обсуждением отдельных текстов и актуальных проблем литературы и искусства в целом.Клуб по интересам Л.И.К. (Литературный Исторический Клуб). Работа клуба направлена на изучение истории страны, воспитание патриотизма через архивные документы, встречи с интересными людьми.Креативный клуб Zaprosto. Работа клуба направлена на реализацию творческих интересов, развитие креативного, нестандартного мышления, воплощения идей. Совместно с клубом на платной основе работает лаборатория искусств «Скринарт». Для посетителей лаборатории проводятся занятия по трем направлениям – рисунок и живопись, анимация, макетирование.",Москва,2016-04-07T06:37:38Z,2023-02-28T09:57:01Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 183 им. Данте Алигьери,"г Москва,г Москва,ул Строителей,д 8",37.5356805324554,55.6900920986392,"Библиотека № 183 имени Данте Алигьери – это пример реализации в городской районной библиотеке общественного пространства с комфортным интерьером и современным оборудованием. Живое дружелюбное место, где созданы удобные условия для чтения, работы, самообразования и общения людей разных возрастов и интересов. Библиотека располагает богатым фондом в 128 340 единиц хранения.Много лет библиотека сотрудничает с Обществом Данте Алигьери в Москве и пропагандирует творческое наследие литературы и искусства Италии. Существенным результатом сотрудничества стало создание в отделе литературы на иностранных языках фонда итальянской литературы «Итальяно». В библиотеке ежедневно проводятся концерты, лекции, дискуссии, круглые столы, творческие встречи, тематические выставки, мастер-классы. Работают курсы по изучению иностранных языков, курсы компьютерной грамотности для пожилых людей. К услугам детей и взрослых – арт-студии и шахматный кружок. Ежегодно библиотеку посещают более 10 000 человек.",Москва,2015-07-27T09:36:34Z,2023-02-21T07:00:06Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. Данте Алигьери
Библиотека № 173 г. Москва,"г Москва,г Москва,ул Тёплый Стан,д 4",37.488961,55.627651,"Деятельность библиотеки направлена на создание равных возможностей для образования детей, организацию их досуга и развитие творческих способностей. Фонд библиотеки является универсальным и насчитывает более 25 тысяч единиц хранения.В библиотеке можно обратиться к профессиональной помощи психолога, посетить кружки и студии. Много лет библиотека совместно с Управой района «Тёплый Стан» проводит работу с детьми с ограниченными возможностями здоровья по специальной программе «Теплый дом», направленную на их социальную адаптацию в обществе. С теплотой и любовью сотрудники библиотеки проводят познавательно-развлекательные утренники, детские праздники, игровые программы, организуют для них выставки, театрализованные представления, концерты. В уютной обстановке проходят встречи в клубе для многодетных семей «Дружная семейка». Душевное равновесие находят пожилые люди в клубе для людей старшего поколения «Встреча». Ежегодно библиотеку посещают свыше 4 тысяч человек.",Москва,2015-07-27T08:14:16Z,2023-02-21T06:36:10Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Детская библиотека № 43 – Культурный центр В. Ю. Драгунского,"г Москва,г Москва,ул Куусинена,д 17",37.511751,55.785655,"Библиотека была создана в 1957 году, работала как Центральная детская библиотека Хорошевского района. В ноябре 2012 года получила имя писателя В. Ю. Драгунского. В 2014 году, в процессе реорганизации, была объединена с юношеской библиотекой и получила название Детская библиотека № 43 – Культурный центр им. В. Ю. Драгунского.Основным направлением деятельности библиотеки является мемориально-выставочная работа: хранение, сбор и пропаганда творческого наследия В. Ю. Драгунского. Для детей организован лекторий «Дениска Кораблев – друг детства». В библиотеке есть постоянная выставочная экспозиция, составленная из личных вещей писателя, переданных в дар библиотеке его детьми Ксенией Викторовной и Денисом Викторовичем Драгунскими, по которой регулярно проводятся интерактивные экскурсии «О Викторе Драгунском – сегодня и ежедневно» для детей.Библиотекой реализуется программа работы с детьми младшего возраста «Открой книгу детям», в рамках которой проходят интересные встречи, концерты, выставки творческой мастерской «Лики города».Универсальный фонд для детей и взрослых составляет 102 160 единиц хранения. Имеется отдел литературы о жизни и творчестве В. Драгунского, его произведения, собранные на бумажных, электронных и аудиовизуальных носителях.",Москва,2015-07-27T02:27:27Z,2023-02-21T09:15:37Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 34 имени А. А. Вознесенского,"г Москва,г Москва,ул Башиловская,д 3",37.576456,55.794178,"Библиотека была образована в 1957 году, а через 15 лет переехала в здание на Башиловской улице, где базируется до сих пор. Согласно указу президента РФ от 14.06.2012 № 846 «Об увековечивании памяти А. А. Вознесенского» в 2012 году библиотеке было присвоено имя Андрея Андреевича Вознесенского. В библиотеке установлен бюст поэта, выполненный известным скульптором Степаном Мокроусовым, создана мемориальная экспозиция из личных вещей, переданных вдовой поэта Зоей Богуславской. Ежегодно в библиотеке проходят памятные мероприятия, на которых присутствуют вдова поэта, друзья, современники и просто почитатели его творчества.Универсальный фонд библиотеки насчитывает 81 950 единиц хранения. В нем собраны издания по всем отраслям знаний. Библиотека обеспечивает читателей литературой как для самообразования, так и просто для приятного проведения досуга. Помимо мемориальной деятельности, в библиотеке проводится большое количество культурных мероприятий. Реализуется один из значительных сетевых проектов «Театр в библиотеке». Ежемесячно на библиотечной сцене проходят спектакли театра-студии «Фрегат», которые могут увидеть все желающие. Создана и развивается «Библиомост» – в режиме телемоста с библиотеками из разных регионов страны проходят онлайн встречи с известными деятелями литературы и искусства.Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T02:03:11Z,2023-02-21T09:34:53Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. А. А. Вознесенского
Библиотека № 94 г. Москвы,"г Москва,г Москва,ул Аносова,д 3",37.755113,55.743233,"Библиотека основана в 1950 году в Перово, до 1976 года была опорной и оказывала методическую помощь библиотекам всех систем и ведомств Перовского района. С 1991 года приобрела статус библиотеки семейного чтения. Располагает абонементом с универсальным фондом, читальным залом, детским уголком с литературой для чтения младшего и среднего школьного возраста, зоной для семейного чтения.Библиотека обслуживает свыше 3 500 читателей. Посещаемость – около 18 000 человек в год. Объем книжного фонда – 45 337 экземпляров. Есть Wi-Fi. Создана доступная среда для лиц с проблемами опорно-двигательного аппарата. Можно организовать себе рабочее место (по договору коворкинга).К услугам читателей – уголок для чтения «Семейный круг», где можно познакомиться с тематической картотекой по вопросам семейного воспитания, а также рекомендательными списками литературы. Читатели могут расположиться в мягкой зоне с диванами и креслами для прочтения книг при их выборе в абонементном зале. В детском отделении юные читатели могут не только почитать книги, но и поиграть с мягкими игрушками или в настольные игры.Библиотека № 94 – единственная из всех библиотек Восточного округа, в которой находится зимний сад. В нем насчитывается около 100 растений, все они в прекрасном состоянии.",Москва,2015-07-22T20:55:41Z,2023-02-27T14:06:57Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
