UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
b90b1598-aa63-4050-9cc0-9a2377cc2372,Book 3,Gades,char-offset:56256,PLACE,http://pleiades.stoa.org/places/256177,36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,,,,
62d128d7-b8bd-42a0-b5ac-a1383956cfc6,Book 2,Libya,char-offset:147212,PLACE,http://pleiades.stoa.org/places/991375,28.91884175132798,22.08409203276879,province,VERIFIED,,,,
0e284529-dc6f-4cfa-8424-43504474fc74,Book 8,Antirrhium,char-offset:10330,PLACE,http://pleiades.stoa.org/places/540643,38.327,21.7658,cape,UNVERIFIED,,,,
3df47fee-9716-4fd3-8278-33197e2ea731,Book 2,Britain,char-offset:128017,PLACE,http://pleiades.stoa.org/places/981513,52.5,-2.5,province,VERIFIED,,,,
2811395d-530c-4ece-8eb8-f32b671c27b4,Book 6,Sila,char-offset:24356,PLACE,,,,,NOT_IDENTIFIABLE,,,,
ec2cd53e-fc55-45fb-b765-6753f4a9c72e,Book 2,Caspian Gates,char-offset:37303,PLACE,http://pleiades.stoa.org/places/903004,35.27617,52.1696,pass,VERIFIED,,,,
b5885ed3-47b9-4c6a-a3e7-3a27053236ff,Book 4,Gabales,char-offset:38552,PLACE,http://pleiades.stoa.org/places/167776,44.25,3.25,unknown,VERIFIED,,,,
f07aa88d-cb54-40c4-9108-d0d30e500b9f,Book 8,Laconia,char-offset:81510,PLACE,http://sws.geonames.org/3489829,18.0721,-77.75059,,UNVERIFIED,,,,
9d6f6fd7-0cb4-46fb-8648-b902655663eb,Book 9,Attica,char-offset:26552,PLACE,http://sws.geonames.org/4233017,,,,UNVERIFIED,,,,
06912b66-5ee3-4cd4-9417-7932047442ef,Book 13,Lectum,char-offset:61885,PLACE,,,,,UNVERIFIED,,,,
56e64abe-b6c4-4fa8-9bc8-c8bbefcba955,Book 4,Cevennes,char-offset:4955,PLACE,http://pleiades.stoa.org/places/167703,44.425959,3.7391349,mountain,VERIFIED,,,,
c0f3082e-c290-4b27-905e-3d9497776411,Book 1,Pylæ,char-offset:23790,PLACE,,,,,NOT_IDENTIFIABLE,,,,
e4ec0ef7-33ae-49eb-851b-fe2e5db8a086,Book 2,Caspian Gates,char-offset:51869,PLACE,http://pleiades.stoa.org/places/903004,35.27617,52.1696,pass,VERIFIED,,,,
1179b54d-881d-4acd-b85c-f972fc65decb,Book 2,Cilicia,char-offset:157583,PLACE,http://pleiades.stoa.org/places/981514,37.5,32.5,province,VERIFIED,,,,
e8cce42d-e5af-47ed-b604-0720ade4049a,Book 3,Turdetani,char-offset:8039,PLACE,http://pleiades.stoa.org/places/266075,37.4696499,-5.646100566666666,"valley,region",VERIFIED,,,,
1501700f-ee01-4e30-bece-17008addcc22,Book 4,Caleti,char-offset:33900,PLACE,http://pleiades.stoa.org/places/108847,49.5196055,0.53567465,people,VERIFIED,,,,
daf06e40-bcdf-47dc-b61f-120afb1ad016,Book 4,Ligurians,char-offset:20761,PLACE,http://pleiades.stoa.org/places/383698,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
471e9e5e-a3f6-4250-85d7-10f7f57a07f1,Book 8,Asia,char-offset:125563,PLACE,http://pleiades.stoa.org/places/570122,37.405,22.283,settlement,UNVERIFIED,,,,
40c0def2-ad03-4b4c-99b7-3c17a3eefb8d,Book 8,Triphylia,char-offset:35601,PLACE,http://pleiades.stoa.org/places/570754,37.75,21.75,region,UNVERIFIED,,,,
d4161709-2039-4f14-aa95-9b79660002d6,Book 4,Alps,char-offset:81763,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
867a6cb3-dc2d-4b2f-9b3a-12f476ce09c0,Book 3,Syrtes,char-offset:93209,PLACE,http://pleiades.stoa.org/places/344491,31.5,18,water-open,VERIFIED,,,,
3b0cbfea-2c1e-4c29-97f3-3d5b48907258,Book 6,Euonymus,char-offset:56880,PLACE,http://pleiades.stoa.org/places/452324,38.6388,15.06345,island,VERIFIED,,,,
0b2457b3-1678-4277-b55d-6f501dc4a165,Book 1,Æa,char-offset:122126,PLACE,http://pleiades.stoa.org/places/857014,42.5,42.5,unknown,VERIFIED,,,,
5ba5169b-c593-41db-bad4-a4ce78454407,Book 8,Hyrminē,char-offset:24779,PLACE,http://pleiades.stoa.org/places/570305,37.886492,21.135668,settlement,UNVERIFIED,,,,
ed13c3ab-7662-4e7c-9216-639c916f4728,Book 4,Adda,char-offset:74169,PLACE,http://pleiades.stoa.org/places/383543,45.134444,9.881667,river,VERIFIED,,,,
d98562ab-7d44-4d21-8222-ac52f10f8e12,Book 1,Mesopotamia,char-offset:108203,PLACE,http://pleiades.stoa.org/places/981534,37.5,37.5,province,VERIFIED,,,,
d633e2b8-057d-40ea-9df4-811b76732f83,Book 5,Alps,char-offset:1804,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
5cd08e95-541a-4a70-acc2-077344dc1b64,Book 1,Egypt,char-offset:77919,PLACE,http://pleiades.stoa.org/places/981503,19.211408766666665,30.567329633333333,region,VERIFIED,,,,
8e9a6759-9259-4a84-8357-7cc70ba386d2,Book 5,Aternum,char-offset:86294,PLACE,http://pleiades.stoa.org/places/413039,42.46024,14.21021,settlement,VERIFIED,,,,
a5ed8d38-11bf-475a-9419-6dd133e9039f,Book 4,Rhone,char-offset:41858,PLACE,http://pleiades.stoa.org/places/148168,43.33167,4.84861,river,VERIFIED,,,,
78799235-d6ae-40f0-9d56-1bd57536dc77,Book 1,Carthaginians,char-offset:176275,PLACE,http://pleiades.stoa.org/places/314921,36.857569,10.327986,"amphitheatre,cemetery,villa,theatre,port,church,settlement,circus,bath",VERIFIED,,,,
e5701646-88a6-401c-b615-8352f2d5def5,Book 4,Alps,char-offset:26598,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
7625537e-000d-4443-870e-e85d2a57efb9,Book 1,Issa,char-offset:157726,PLACE,http://pleiades.stoa.org/places/550599,39.207108,26.131466,settlement,VERIFIED,,,,
c908a833-92a6-4e4c-a762-309c93bf3f93,Book 13,Ilium,char-offset:38787,PLACE,,,,,UNVERIFIED,,,,
0039ed7f-8850-44d9-bd53-e6a93c0db99a,Book 8,Eleia,char-offset:91882,PLACE,,,,,UNVERIFIED,,,,
5821a219-0204-40c6-93b1-76f38a480fc9,Book 2,Libyan Sea,char-offset:151110,PLACE,,,,,NOT_IDENTIFIABLE,,,,
2d0e9605-d0d7-43ed-b96c-01bc9e6e14ea,Book 6,Africa,char-offset:29557,PLACE,http://pleiades.stoa.org/places/775,32.5,7.5,region,VERIFIED,,,,
1dff0ca9-f158-41ac-8b11-810c757fd849,Book 10,Cephallenia,char-offset:30004,PLACE,http://pleiades.stoa.org/places/530826,38.2,20.59,island,UNVERIFIED,,,,
6da2d9fc-4db5-41c9-b9d2-7e082726d644,Book 8,Ephyra,char-offset:17015,PLACE,http://pleiades.stoa.org/places/543702,,,unlocated,UNVERIFIED,,,,
bf3d76a5-3a1a-4dcc-b096-68281d66c6a7,Book 4,Rhæti,char-offset:74355,PLACE,http://pleiades.stoa.org/places/187523,48.0464805,10.6106715,region,VERIFIED,,,,
6d4dc5c1-c423-4494-ad26-9ed5bd79f9be,Book 10,Eretria,char-offset:3762,PLACE,http://sws.geonames.org/8133902,,,,UNVERIFIED,,,,
8871d1ae-571e-4584-b618-db70322b00b9,Book 3,Ategua,char-offset:13711,PLACE,http://pleiades.stoa.org/places/265808,37.75543,-4.57293,"settlement,fort",VERIFIED,,,,
2427b7ed-a99f-4f29-bee2-b19ed1a15e85,Book 1,Thule,char-offset:165700,PLACE,http://pleiades.stoa.org/places/20624,60.3962008,-1.4088929,"island,archipelago",VERIFIED,,,,
a7184996-1622-41bf-a1ba-b4a9b3869af0,Book 10,Cephallenia,char-offset:31330,PLACE,http://pleiades.stoa.org/places/530826,38.2,20.59,island,UNVERIFIED,,,,
912200d1-3e2c-4032-960f-81b2d33690bb,Book 5,Natisone,char-offset:12922,PLACE,http://pleiades.stoa.org/places/187487,45.945278,13.364722,river,VERIFIED,,,,
bb4e043d-7528-4beb-87fb-3a2dff27402b,Book 1,Kent,char-offset:167007,PLACE,,,,,NOT_IDENTIFIABLE,,,,
c7c9f203-bd39-4687-9873-3bcdb99d5e67,Book 1,Ætna,char-offset:57653,PLACE,http://pleiades.stoa.org/places/462077,37.751113,14.9958286,mountain,VERIFIED,,,,
efd28041-fa79-4825-b9a2-f661b8cec6d1,Book 13,Ilium,char-offset:62002,PLACE,,,,,UNVERIFIED,,,,
cd3578cc-79eb-4164-81a0-cad3a6831a70,Book 5,Mount Albanus,char-offset:78995,PLACE,http://pleiades.stoa.org/places/422826,41.75172,12.70977,"sanctuary,road,mountain",VERIFIED,,,,
1a2a5ff3-e711-4508-9a95-74a0a258555c,Book 8,Pylus,char-offset:52250,PLACE,,,,,UNVERIFIED,,,,
1d31c1c7-9dd0-42ac-b867-77f413803ba7,Book 3,Douro,char-offset:68793,PLACE,http://pleiades.stoa.org/places/236455,41.32880655,-7.032423,river,VERIFIED,,,,
b747dc29-94ed-44e7-9713-e02f35c374c6,Book 1,Delta,char-offset:77480,PLACE,,,,,NOT_IDENTIFIABLE,,,,
17ce3086-b544-4c31-baf2-cbcef107999a,Book 1,Erythræan Sea,char-offset:147459,PLACE,http://pleiades.stoa.org/places/39290,19,39.5,water-open,VERIFIED,,,,
4fd94a2c-905d-4845-9954-3628d1e73f26,Book 15,Asia,char-offset:98632,PLACE,http://pleiades.stoa.org/places/570122,37.405,22.283,settlement,UNVERIFIED,,,,
163b6085-8b79-45fa-9dc9-25ec482c954a,Book 1,Eubœa,char-offset:158477,PLACE,http://pleiades.stoa.org/places/540775,38.53,23.87,island,VERIFIED,,,,
c26cc15a-9a7a-4466-842c-159a34e8b161,Book 8,Ætoli,char-offset:23098,PLACE,http://sws.geonames.org/5325182,,,,UNVERIFIED,,,,
707a3872-e16c-4a70-b5e9-55eb184a2058,Book 13,Taurus,char-offset:15673,PLACE,,,,,UNVERIFIED,,,,
3fda0d0d-8c9a-4cca-ba0a-f08f026f6870,Book 13,Tenedos,char-offset:58518,PLACE,http://sws.geonames.org/320700,39.835,26.06972,,UNVERIFIED,,,,
3338a7db-0ca6-4531-a4b8-751ffee12a30,Book 5,Corfinium,char-offset:85656,PLACE,http://pleiades.stoa.org/places/413105,42.12108,13.84104,settlement,VERIFIED,,,,
ba976670-0437-4503-9473-8d475dbd45cf,Book 8,Coryphasium,char-offset:51457,PLACE,,,,,UNVERIFIED,,,,
c5a84159-d60a-48e6-a3a1-d690a03bafc3,Book 1,Atlantic,char-offset:100565,PLACE,http://pleiades.stoa.org/places/845,42.97665274736841,-7.072833872807018,water-open,VERIFIED,,,,
4b9a2a13-2fc3-4d10-8134-50ac2040087e,Book 1,Ocean,char-offset:110833,PLACE,,,,,NOT_IDENTIFIABLE,,,,
b9981eea-1021-4331-8750-7bad47b17ea1,Book 3,Pillars,char-offset:53754,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
761ef783-b8ca-43e5-8e2d-2dc9bec3a6eb,Book 8,Dyme,char-offset:147264,PLACE,http://pleiades.stoa.org/places/543692,,,unlocated,UNVERIFIED,,,,
ff1dfd51-edca-491b-8fda-035273588cbc,Book 3,Gymnesian,char-offset:20410,PLACE,http://pleiades.stoa.org/places/265817,39.5,3,archipelago,VERIFIED,,,,
6d3fe093-407f-40ef-b77f-16260aed95c6,Book 4,Saone,char-offset:42472,PLACE,http://pleiades.stoa.org/places/167652,45.72639,4.81806,river,VERIFIED,,,,
3fcc82a7-80f0-4f24-89f2-cc6cccca428f,Book 5,Minturnæ,char-offset:62978,PLACE,http://pleiades.stoa.org/places/432940,41.241973,13.768185,"villa,settlement",VERIFIED,,,,
467beaaa-3123-4fee-b99c-14278d04fd03,Book 6,Ortygia,char-offset:38541,PLACE,http://pleiades.stoa.org/places/462402,37.0570712,15.29293,island,VERIFIED,,,,
7183607a-7851-46d6-a42c-6ca1c1a45605,Book 10,Eubœa,char-offset:2555,PLACE,http://pleiades.stoa.org/places/462203,37.15496,14.69995,settlement,UNVERIFIED,,,,
fd86424e-6256-4466-9942-9b191e17b8ca,Book 8,Buprasians,char-offset:21876,PLACE,http://pleiades.stoa.org/places/573157,,,"unlocated,settlement",UNVERIFIED,,,,
d8b68dbd-3772-4cfe-9da3-fd8f3458d287,Book 13,Lectum,char-offset:59506,PLACE,,,,,UNVERIFIED,,,,
0a6c8557-4732-48ff-ad2c-d9233885b155,Book 13,Cyzicene,char-offset:2536,PLACE,http://sws.geonames.org/730489,,,,UNVERIFIED,,,,
16854b1c-1ccb-4b9a-b6ea-e64824c73942,Book 3,Emporitæ,char-offset:63814,PLACE,http://pleiades.stoa.org/places/246382,42.14011,3.11795,"amphitheatre,settlement,port",VERIFIED,,,,
f2305dbb-c1c4-44b1-8495-a4404c177576,Book 1,Arabian Gulf,char-offset:147054,PLACE,http://pleiades.stoa.org/places/39290,19,39.5,water-open,VERIFIED,,,,
62d7f3a5-29c9-4acf-836a-0502b6389df3,Book 6,Tyrrhenian Sea,char-offset:3199,PLACE,http://pleiades.stoa.org/places/1356,41.66419815387763,12.054731855280693,water-open,VERIFIED,,,,
6888132e-6fbf-4d17-b98a-71e384bd8a64,Book 5,Caralis,char-offset:39813,PLACE,http://pleiades.stoa.org/places/471899,39.218721,9.116991,"amphitheatre,bath,villa,settlement",VERIFIED,,,,
14196d60-fc01-4742-ad1b-72ff073a4dc1,Book 8,Hollow Elis,char-offset:21371,PLACE,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement",UNVERIFIED,,,,
cc94794a-68ae-458d-a47a-b98bbb772ea1,Book 4,Duras,char-offset:82313,PLACE,,,,,NOT_IDENTIFIABLE,,,,
a4b9b1f3-da37-4b6e-85e4-348b07b6f28f,Book 5,Campania,char-offset:58218,PLACE,http://pleiades.stoa.org/places/432742,41.25,14.25,region,VERIFIED,,,,
ca6fd70f-7e8a-4156-bade-c3be555cdffc,Book 1,Propontis,char-offset:119590,PLACE,http://pleiades.stoa.org/places/511381,40.6666672,28.2499999,water-open,VERIFIED,,,,
66fb6058-f159-468e-b7fd-06d9af5ef5f2,Book 4,Galatæ,char-offset:41603,PLACE,,,,,NOT_IDENTIFIABLE,,,,
277e3d5b-1519-43ec-82a7-7c013a7e8e3c,Book 4,Samo- thrace,char-offset:60496,PLACE,http://pleiades.stoa.org/places/501597,40.5009431,25.5302283,"island,sanctuary,settlement,temple-2",VERIFIED,,,,
cb7bd488-20ac-4d28-93ad-2d3af5ce876e,Book 4,Rhone,char-offset:9657,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
219dabd3-fb9d-491b-a44a-af27c6afcea2,Book 3,Cassiterides,char-offset:30101,PLACE,http://pleiades.stoa.org/places/79684,49.936111,-6.322778,"island,archipelago",VERIFIED,,,,
fc6c41cf-85d9-4216-a35d-0a020e0f4473,Book 5,Pyrgi,char-offset:43130,PLACE,http://pleiades.stoa.org/places/433061,42.015321,11.962938,"sanctuary,settlement,temple-2,port",VERIFIED,,,,
c4921f8f-ec42-4a59-affe-215a657dbfff,Book 3,Ilerda,char-offset:67268,PLACE,http://pleiades.stoa.org/places/246431,41.617789,0.626086,settlement,VERIFIED,,,,
d86d81c7-eddd-42e1-9e44-1ec8b7cdae9b,Book 5,Pisa,char-offset:41596,PLACE,http://pleiades.stoa.org/places/403253,43.719417,10.400106,"bath,settlement",VERIFIED,,,,
33c23a65-45bf-4b90-8b76-8f9de0fb62be,Book 3,Cherronesus,char-offset:61369,PLACE,,,,,NOT_IDENTIFIABLE,,,,
dd3e90e0-6a4b-405f-8c3f-87aa0e9531d3,Book 3,Tagus,char-offset:40817,PLACE,http://pleiades.stoa.org/places/256463,39.6640148,-7.5403752,river,VERIFIED,,,,
e3cefed3-5f2a-43b0-96ad-9de52850cf9b,Book 5,Ombrica,char-offset:46904,PLACE,http://pleiades.stoa.org/places/413360,42.89702754450271,12.576828209802876,region,VERIFIED,,,,
3a7527dd-7ab0-449f-aabd-94c1cc6e2f24,Book 2,Hellespont,char-offset:3018,PLACE,http://pleiades.stoa.org/places/501434,40.2,26.4,water-open,VERIFIED,,,,
00a288ea-0f31-4eb1-848d-9afc0b9a25ca,Book 1,Ocean,char-offset:121657,PLACE,,,,,NOT_IDENTIFIABLE,,,,
90feb592-2114-4465-ba2b-e7bc278c6bf8,Book 13,Cyzicus,char-offset:113063,PLACE,http://pleiades.stoa.org/places/465875,,,river,UNVERIFIED,,,,
8ef86e83-034d-47d0-92b2-2a0f5025b8b1,Book 1,Greeks,char-offset:21715,PLACE,,,,,NOT_IDENTIFIABLE,,,,
42722b40-a2dd-4932-aa67-37432280d774,Book 2,Keltica,char-offset:148975,PLACE,,,,,NOT_IDENTIFIABLE,,,,
847a9025-c7e9-44fa-9c0d-20f0d0207f7f,Book 8,Eleians,char-offset:8436,PLACE,,,,,UNVERIFIED,,,,
fc6e45c6-55e8-4ba8-b315-23d9c675efc6,Book 8,Olenian rock,char-offset:27234,PLACE,http://sws.geonames.org/5373887,,,,UNVERIFIED,,,,
0befa0f7-9ceb-4072-878e-696930cfd1ce,Book 8,Dyme,char-offset:133436,PLACE,http://pleiades.stoa.org/places/543692,,,unlocated,UNVERIFIED,,,,
b5bf58bf-ef79-450a-89cb-a982bb1a5d94,Book 2,Meroe,char-offset:130903,PLACE,http://pleiades.stoa.org/places/805630,16.94,33.75,settlement,VERIFIED,,,,
51090367-27fd-4c28-92c0-cc64cf414d8b,Book 13,Lydia,char-offset:121980,PLACE,http://pleiades.stoa.org/places/1001914,37.5,27.5,province,UNVERIFIED,,,,
c2e062c9-011a-4998-8b80-fc83d4958d64,Book 2,Babylon,char-offset:35840,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
a0842e20-f1dc-460a-aa3f-fc7cfb9755de,Book 13,Tenedos,char-offset:58770,PLACE,http://sws.geonames.org/320700,39.835,26.06972,,UNVERIFIED,,,,
2865b70e-dc6d-4943-b97e-fe9918a6f6d8,Book 2,Rhodes,char-offset:67411,PLACE,http://pleiades.stoa.org/places/590031,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,,,,
ecb0ec0f-fecb-4043-8756-c754e06da396,Book 6,Illyria,char-offset:79134,PLACE,,,,,VERIFIED,,,,
0236ddfc-c554-498e-899c-0e35b7fa53fe,Book 2,Apennines,char-offset:164810,PLACE,http://pleiades.stoa.org/places/815,42.7882917,12.987321533333336,mountain,VERIFIED,,,,
3212ac43-d55b-46c7-965b-ea47c9300f49,Book 6,Naxos,char-offset:31082,PLACE,http://pleiades.stoa.org/places/462387,37.82534,15.266684,station,VERIFIED,,,,
52dac297-05ae-4e82-9264-959e67ba9de0,Book 4,Arverni,char-offset:34158,PLACE,http://pleiades.stoa.org/places/167656,45.75,3.75,people,VERIFIED,,,,
807d8d22-deb0-43dc-a2c3-368cb57bf2a7,Book 5,Via Valeria,char-offset:76378,PLACE,,,,,NOT_IDENTIFIABLE,road|via,Via Valeria,,
6db359d4-72dc-4667-b65d-3062e38bfcc2,Book 6,Zanclæans,char-offset:14510,PLACE,http://pleiades.stoa.org/places/462538,38.1923323,15.5555232,settlement,VERIFIED,,,,
48ae9365-b5d2-490f-a651-122a8757430f,Book 4,Iberia,char-offset:467,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
f5caa88b-03b1-442a-ad1b-236816ed9c38,Book 1,the other to the west,char-offset:81801,PLACE,,,,,NOT_IDENTIFIABLE,,,,
3497e064-4e5e-48d5-9aa5-9a1bdcec32a6,Book 4,Tectosages,char-offset:30425,PLACE,http://pleiades.stoa.org/places/246750,43.7087102,3.0414961,people,VERIFIED,,,,
bc75480c-cbb8-4423-af75-bf7eb2e5e03b,Book 1,Thebes,char-offset:19063,PLACE,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement",VERIFIED,,,,
2ab9d80d-b1de-4537-9200-8e0a5d93be09,Book 4,Keltica,char-offset:481,PLACE,,,,,NOT_IDENTIFIABLE,,,,
0c77da48-c94e-47f3-9d6b-a921d962cdb2,Book 8,Selleis,char-offset:18632,PLACE,,,,,UNVERIFIED,,,,
8cfdceb0-1ce9-47ea-910f-d9a41ad31aa4,Book 8,Arcadia,char-offset:43419,PLACE,http://pleiades.stoa.org/places/442433,41.1608,15.33911,settlement,UNVERIFIED,,,,
07976bbf-aa28-4fbb-b031-f4823dceb3a5,Book 13,Lectum,char-offset:62169,PLACE,,,,,UNVERIFIED,,,,
284278a2-4fe3-4642-aaef-a1e1b8fbd7dd,Book 2,Dniester,char-offset:107746,PLACE,http://pleiades.stoa.org/places/226799,46.8329732,29.613982,river,VERIFIED,,,,
0b005b17-164d-4d6c-a4d6-006c27812f48,Book 4,Ephesus,char-offset:7553,PLACE,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex",VERIFIED,,,,
27f9dc46-9e05-4df9-b209-baba2e6b5067,Book 8,Corinth,char-offset:58069,PLACE,http://www.imperium.ahlfeldt.se/places/23911,,,,UNVERIFIED,,,,
d89000c0-778d-4f0f-b2a7-ed5ec4dc1061,Book 6,Ægos-potami,char-offset:77768,PLACE,http://pleiades.stoa.org/places/501336,40.35074,26.61011,settlement,VERIFIED,,,,
9133c820-c568-4d11-a683-69f416db2041,Book 13,Alexandreia,char-offset:59529,PLACE,http://sws.geonames.org/311111,36.58718,36.17347,,UNVERIFIED,,,,
1f1b0c52-b7f8-4346-92f5-b889071358bc,Book 5,Pelasgi,char-offset:42981,PLACE,,,,,NOT_IDENTIFIABLE,,,,
d77f12b7-f1e0-4206-8c4a-fc1a44641d74,Book 4,Belgæ,char-offset:49315,PLACE,http://pleiades.stoa.org/places/108801,50.623333,6.787222,settlement,VERIFIED,,,,
fc7b45de-ca23-4cf6-9b30-c98829303577,Book 3,Plain of Rushes,char-offset:65195,PLACE,,,,,NOT_IDENTIFIABLE,,,,
8bbe6670-6a93-4852-bd9c-65570f6df00f,Book 15,India,char-offset:31484,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
032225c6-5e24-463e-96c8-af8601e9ccce,Book 13,Hellespont,char-offset:13155,PLACE,http://pleiades.stoa.org/places/1001907,37.5,27.5,province,UNVERIFIED,,,,
f6249f3a-24ae-4eda-885c-294ac60ca85b,Book 1,Parnassus,char-offset:67167,PLACE,http://pleiades.stoa.org/places/541012,38.5348857,22.6222206,mountain,VERIFIED,,,,
db112786-3c2a-4698-aedd-0669f97ff1c6,Book 4,Pennine Alps,char-offset:76310,PLACE,http://pleiades.stoa.org/places/167932,45.8689039,7.1708824,station,VERIFIED,,,,
e0c8e0b0-48c6-4b50-9037-dc2b33f31323,Book 6,Tyrrheni,char-offset:13243,PLACE,http://pleiades.stoa.org/places/413122,42.42102874792005,11.752744124826158,region,VERIFIED,,,,
5484e9fa-3481-4e13-b1b0-97d31286052d,Book 2,Rhodes,char-offset:48733,PLACE,http://pleiades.stoa.org/places/590031,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,,,,
5d4e87af-3ab0-4fdb-a715-a060dc98360b,Book 3,Bætica,char-offset:7723,PLACE,http://pleiades.stoa.org/places/981510,37.5,-7.5,province,VERIFIED,,,,
