language,glottocode,latitude,longitude,value
Achuar-Shiwiar,achu1248,-2.82646,-77.2641,absent
Dom,domm1246,-6.03737,144.895,absent
Bats,bats1242,42.1806,45.344,absent
Borana-Arsi-Guji Oromo,bora1271,1.05676,37.882,absent
Tsafiki,colo1256,-0.21181,-79.2347,absent
Bahnar,bahn1262,14.0476,108.471,absent
Gogodala,gogo1265,-8.08527,142.874,absent
Western Mari,west2392,56.22,46.569,absent
Mekeo,meke1243,-8.23853,146.586,absent
Eastern Bolivian Guaraní,east2555,-20.42,-63.37,absent
Narrinyeri,narr1259,-36.2301,140.158,absent
Chechen,chec1245,43.5,45.5,absent
Hamer-Banna,hame1242,5.06515,36.5176,absent
Hehe,hehe1240,-7.71572,35.7255,absent
Kipsigis,kips1239,-0.35774,35.258532,absent
Thavung,aheu1239,17.7655,104.229,absent
Arop-Sissano,arop1242,-3.06984,142.12,absent
Lezgian,lezg1247,41.5157,47.8951,absent
Lega-Shabunda,lega1249,-3.83196,27.1424,absent
Tawallammat Tamajaq,tawa1286,13.9878,4.47692,absent
Popti',popt1235,15.6609,-91.6633,absent
Ese Ejja,esee1248,-11.7268,-67.515,absent
Mouk-Aria,mouk1239,-5.71155,149.158,absent
Tboli,tbol1240,6.20377,124.538,absent
Nomatsiguenga,noma1263,-11.5349,-74.4371,absent
Nambo,namb1293,-8.74501,141.931,absent
Yao,yaoo1241,-13.6119,35.2387,absent
Chickasaw,chic1270,34,-88,absent
Movono,tang1347,-15.5643,166.958,absent
Batanga,bata1285,1.397041,9.51011,absent
Kilen,kile1243,47.585,132.48,absent
Heiltsuk-Oowekyala,heil1246,51.7045,-127.221,absent
Suba,suba1238,-0.95719,34.1033,absent
Marind,nucl1622,-8.15651,140.009,absent
Koya,koya1251,17.6772,81.2096,absent
Situ,situ1238,31.590536,102.660664,absent
Cahuilla,cahu1264,33.5324,-116.691,absent
Isirawa,isir1237,-1.88775,138.595,absent
Mwotlap,motl1237,-13.655015,167.706277,absent
Yuqui,yuqu1240,-16.7875,-64.9438,absent
Doromu-Koki,doro1266,-9.56687,147.986,absent
Even,even1260,70.6687,130.914,absent
Warlmanpa,warl1255,-18.949,133.862,absent
Kharam Naga,khar1288,25.2738,94.0503,absent
Woods Cree,wood1236,57,-99,absent
Ngarinyin,ngar1284,-16.4006,126.433,absent
Kuy,kuyy1240,14.6698,104.911,absent
Mamanwa,mama1275,9.44744,125.548,absent
Kuvi,kuvi1243,18.8832,83.7552,absent
Madi,jama1261,-7.62223,-66.5662,absent
Pitta Pitta,pitt1247,-22.7952,139.983,absent
Asu (Tanzania),asut1235,-4.17978,37.8323,absent
Momu-Fas,fass1245,-3.10868,141.64,absent
Bujhyal,bujh1238,28.0084,84.5068,absent
Jennu Kurumba,jenn1240,11.5041,76.5767,absent
Amuzgu-Shiri,sirz1237,42.171599,47.332115,absent
Oroch,oroc1248,50.3235,137.851,absent
Mayogo,mayo1261,2.79827,27.8282,absent
Santa María Quiegolani Zapotec,sant1451,16.033,-96.0486,absent
Makhuwa,makh1264,-14.8509,38.8052,absent
Soga,soga1242,0.40456,33.3942,absent
Western Tlacolula Valley Zapotec,sanj1284,17.0332,-96.5967,absent
Bisu,bisu1244,20.8542,99.9862,absent
West Damar,west2548,-7.12065,128.585,absent
Mombum,nucl1452,-8.27141,138.773,absent
Baniwa do Icana,bani1255,2.17859,-67.7704,absent
Pamona,pamo1252,-1.62663,121.268,absent
Nyahkur,nyah1250,15.8909,101.515,absent
Mann,mann1248,7.04616,-8.86405,absent
Shona,shon1251,-17.20849,29.75725,absent
Arapaho,arap1274,43.3879,-108.81,absent
Kala Lagaw Ya,kala1377,-10.6748,142.196,absent
Sochiapam Chinantec,soch1239,17.7985,-96.6079,absent
Parecís,pare1272,-14.5929,-57.4059,absent
Khmu,khmu1256,20.2463,101.671,absent
Papitalai,papi1254,-2.06222,147.417,absent
Hyam,hyam1245,9.57832,7.95163,absent
Yeri,yapu1240,-3.47256,142.436,absent
Budza,budz1238,2.19951,22.6107,absent
Sô,sooo1254,16.9081,105.001,absent
Chipewyan,chip1261,58.98,-104.44,absent
Cross River Mbembe,cros1244,6.16926,8.23592,absent
Acehnese,achi1257,3.90757,96.6032,absent
Djeebbana,djee1236,-12.0133,134.097,absent
Macushi,macu1259,4.31861,-60.2209,absent
Molale,mola1238,44.556,-122.857,absent
Bribri,brib1243,9.39794,-83.0539,absent
Iatmul,iatm1242,-4.30064,143.316,absent
Fasu,fasu1242,-6.62687,143.284,absent
North Moluccan Malay,nort2828,-0.86437,128.323,absent
Pattani,patt1248,32.6963,76.5966,absent
Asuri,asur1254,21.5721,83.4562,absent
Pichis Ashéninka,pich1237,-10.47249,-74.60281,absent
Noone,noon1243,6.37256,10.5707,absent
Djambarrpuyngu,djam1256,-12.021,135.59,absent
Chilcotin-Nicola,chil1280,51.98952,-123.24458,absent
Tinà Sambal,tina1248,15.5797,120.095,absent
Namia,nami1256,-3.85538,141.788,absent
Bebele,bebe1248,4.78874,12.824,absent
Western Cham,west2650,12.4771,104.026,absent
Ganggalida,gang1267,-17.5446,139.426,absent
Eastern Bru,east2332,17.1311,105.671,absent
Pa-Hng,pahn1237,22.8049,105.165,absent
Huambisa,huam1247,-3.99109,-77.9797,absent
Yawuru,yawu1244,-18.004,122.693,absent
Minangkabau,mina1268,-0.896,100.44,absent
Bolyu,boly1239,24.7013,104.955,absent
Zaiwa,zaiw1241,24.1726,98.3643,absent
Sakha,yaku1245,61.6974,133.98,absent
Majang,maja1242,7.71,34.97,absent
Tunen,tune1261,4.75,10.67,absent
Kalkutung,kalk1246,-21,139.5,absent
Hani,hani1248,22.67753,102.851673333,absent
Haroi,haro1237,13.2201,108.995,absent
Hlersu,hler1235,24.4,101.4,absent
Gayo,gayo1244,4.3733,97.3456,absent
Esselen,esse1238,36.5473,-121.867,absent
Gros Ventre,gros1243,48.4834,-108.738,absent
Kupang Malay,kupa1239,-10.2526,123.63,absent
Lovono,vano1237,-11.6107,166.7984,absent
Kalaallisut,kala1399,69.3761,-52.864,absent
Wapishana,wapi1253,2.58744,-59.8021,absent
Bargam,barg1252,-4.8723,145.756,absent
Sedang,seda1262,14.7793,108.027,absent
Cabécar,cabe1245,9.67031,-83.4102,absent
North Tanna,nort2847,-19.3733,169.303,absent
Matigsalug Manobo,mati1250,7.72124,125.16,absent
Dagik,dagi1241,10.583,29.9404,absent
Makonde,mako1251,-10.9906,39.5133,absent
Moken,moke1242,10.1474,98.6765,absent
Western Dani,west2594,-3.77127,138.217,absent
Amara,amar1272,-5.55778,148.68,absent
Lega-Mwenga,lega1250,-3.39007,28.2621,absent
Kwamera,kwam1252,-19.5954,169.442,absent
Semaq Beri,sema1265,4.1217,102.816,absent
Sapuan,sapu1248,15.3692,106.843,absent
Yuchi,yuch1247,35.75,-86.75,absent
Yaka-Pelende-Lonzo,yaka1269,-5.984,16.775,absent
Golin,goli1247,-6.2249,144.8505,absent
North-Central Dargwa,darg1241,42.4257,47.4388,absent
Taiap,taia1239,-4.05047,144.506,absent
Mararit,mara1396,14.087,21.6408,absent
Ncane-Mungong,ncan1245,6.50696,10.5312,absent
Korean,kore1280,37.5,128,absent
Kryz,kryt1240,41.1811,48.1846,absent
Ndobo,ndob1238,1.32539,18.6151,absent
Eastern Newari,east2773,27.576985,86.033964,absent
Ritarungo,rita1239,-13.4559,135.259,absent
Lewotobi,lewo1244,-8.54573,122.747,absent
Sidamo,sida1246,6.74176,38.3729,absent
Zulu,zulu1248,-28.9,30.2,absent
Ingush,ingu1240,43.11,45.03,absent
Nabak,naba1256,-6.42709,146.966,absent
Chaozhou,chao1238,23.666667,116.633333,absent
Maring Naga,mari1416,24.2854,94.0723,absent
Ha,haaa1252,-3.77873,30.4894,absent
Negeri Sembilan Malay,nege1240,2.66503,102.291,absent
Basay,basa1287,25.0046,121.857,absent
Takelma,take1257,42.423,-123.452,absent
Nahavaq,sout2857,-16.5116,167.477,absent
Central Tunebo,cent2150,6.8867,-72.097,absent
Tauya,tauy1241,-5.74255,145.366,absent
Zimbabwean Ndebele,nort2795,-20.2513,27.4096,absent
Northern Tepehuan,nort2959,26.4348,-107.379,absent
Alu Kurumba,aluk1238,11.3456,76.7995,absent
Azha,azha1235,23.9,104.15,absent
Kinnauri,kinn1249,31.3688,78.3148,absent
Kman,miju1243,28.4732,97.0444,absent
Yora,yora1241,-11.3704,-72.0409,absent
Lule Saami,lule1254,67.2759,17.8057,absent
Bomboma,bomb1262,2.40195,18.7841,absent
Hanga Hundi,hang1263,-3.90364,142.849,absent
Ndom,ndom1245,-7.93553,138.019,absent
Kanamarí do Juruá-Japurá-Xeruã-Itaquaí-Jutaí,cuti1242,-6.45399,-68.7678,absent
Northwest Gbaya,nort2775,5.9503,15.2569,absent
Fulniô,fuln1247,-9.02591,-37.1402,absent
Kobon,kobo1249,-5.16446,144.46,absent
Tundra Nenets,nene1249,66.1775,71.0234,absent
Mengen,meng1267,-5.47036,151.373,absent
Kiowa,kiow1266,34.9403,-98.9042,absent
Mandarin Chinese,mand1415,40.0209,116.228,absent
Turkmen,turk1304,37.0872,59.1757,absent
Crimean Tatar,crim1257,45,34.08,absent
Northwestern Ojibwa,nort2961,51.6192,-87.7862,absent
Holoholo,holo1240,-5.37545,28.3274,absent
Amahuaca,amah1246,-10.2012,-72.3208,absent
Eastern Panjabi,panj1256,30.0368,75.6702,absent
Weri,weri1253,-7.71834,146.914,absent
Kuman,kuma1280,-5.90586,144.977,absent
Beembe,beem1239,-3.95895,14.1,absent
Northeast Maidu,nort2952,40.4102,-120.645,absent
Ngiti,ngit1239,1.30455,30.2242,absent
Dongxiang,dong1285,35.5808,103.558,absent
Bondo,bond1245,19.1512,83.8141,absent
Kokata,koka1244,-29.94,135.55,absent
Lahu Shi,lahu1252,21.2078,100.97,absent
Maxakalí,maxa1247,-16.9402,-40.7891,absent
Selepet,sele1250,-6.03532,147.234,absent
Calderón Highland Quichua,cald1236,-0.36205,-78.2587,absent
Pilagá,pila1245,-25.0058,-60.1537,absent
Southern Jinghpaw,kach1280,25.4634,97.3278,absent
Agob-Ende-Kawam,agob1244,-9.08521,142.532,absent
Kilivila,kili1267,-8.72574,151.072,absent
Dzao Min,dzao1238,24.9754,112.326,absent
Warembori,ware1253,-1.65941,137.566,absent
Bouyei,bouy1240,24.8484,106.187,absent
Maybrat-Karon,maib1239,-1.3679,132.591,absent
Lipo,lipo1242,25.226,101.302,absent
Barain,bare1279,10.970124,17.911727,absent
Sherdukpen,sher1257,27.0035,92.5799,absent
Peripheral Mongolian,peri1253,42.4208,110.157,absent
Skolt Saami,skol1241,68.8326,29.7204,absent
Psikye,psik1239,10.677,13.569,absent
East Ambae,east2443,-15.3523,167.89,absent
Tangut,tang1334,38.894904,102.246464,absent
Nandi,nand1266,0.793737,35.408478,absent
Jehai,jeha1242,5.63695,101.541,absent
Alagwa,alag1248,-4.64148,35.7231,absent
Dimasa,dima1251,25.4198,93.1806,absent
Nyali,nyal1250,1.92098,30.0201,absent
Mambwe-Lungu,mamb1296,-8.86817,31.2269,absent
Northern Yukian,yuki1243,39.8389,-123.296,absent
Tetun Dili,tetu1246,-8.58405,125.583,absent
Zhaba,zhab1238,30.7416,100.983,absent
Puelche,puel1244,-42.223,-68.666,absent
Gunya,guny1241,-27.0642,145.862,absent
Congo Swahili,cong1236,-7.2692,27.4196,absent
Sizang Chin,siyi1240,23.8192,93.6884,absent
Kulung (Nepal),kulu1253,27.1606,87.5717,absent
Tidore,tido1248,0.02461,127.746,absent
Prai,phai1238,19.0383,101.218,absent
Lango (Uganda),lang1324,2.13867,33.0553,absent
Wagaya,waga1260,-20.329,137.623,absent
Papuan Malay,papu1250,-2.53482,139.651,absent
Achagua,acha1250,4.38649,-72.2005,absent
Mbyá Guaraní,mbya1239,-26.0188,-52.711,absent
Dumi,dumi1241,27.45849,86.75699,absent
Kodava,koda1255,12.2443,75.9161,absent
Brahui,brah1256,29.04,66.56,absent
Rengao,reng1252,14.456,107.9459,absent
Miya,miya1266,10.923400000000001,9.71505,absent
Polish,poli1260,51.8439,18.6255,absent
Northern Bai,nort2724,26.925,99.656,absent
Kashmiri,kash1277,34.166825,74.330455,absent
Mekens,saki1248,-13.054,-62.0927,absent
Kinshasa Lingala,ling1263,-4.409174,15.28532,absent
Enu,enuu1235,22.95,101.85,absent
Rutul,rutu1240,41.6187,47.3244,absent
Dobel,dobe1238,-6.32531,134.638,absent
Wambon,wamb1259,-5.44334,140.48,absent
Kwaza,kwaz1243,-11.6667,-61.1833,absent
Korku,kork1243,21.8358,77.5541,absent
Bondei,bond1247,-5.10749,38.5079,absent
Hup,hupd1244,0.58622,-69.8359,absent
Cirebon Javanese,cire1240,-6.74533,108.538,absent
Rumu,rumu1243,-7.17149,144.179,absent
Sirionó,siri1273,-15.5298,-63.9688,absent
Western Apache,west2615,33.8574,-110.123,absent
Thangmi,than1259,28.7554,85.7657,absent
Chintang,chhi1245,26.961,87.1899,absent
Labu,labu1248,-6.75,146.903,absent
Galambu,gala1264,10.1258,10.2542,absent
Hakka Chinese,hakk1236,25,116,absent
Kadar,kada1242,11.0602,76.7285,absent
Maisin,mais1250,-9.22853,148.731,absent
Nilamba,nila1242,-4.50002,34.3068,absent
Hills Karbi,karb1241,25.7317,93.0462,absent
Mateq,kemb1249,0.66181,110.468,absent
Indian Kurux,kuru1302,24.4644,86.4657,absent
Mikasuki,mika1239,26.08142,-80.90847,absent
Bongo,bong1285,7.4145,27.9918,absent
Minica Huitoto,mini1256,-1.54535,-73.1107,absent
Winjarumi,winj1235,-15.355178,124.539184,absent
Lamenu,lame1260,-16.6098,168.171,absent
Koireng,koir1240,25.2857,94.2141,absent
Waima'a,waim1252,-8.53416,126.317,absent
Mün Chin,munc1235,20.289,94.3929,absent
Tagwana Senoufo,tagw1240,8.67053,-5.17372,absent
Cubeo,cube1242,1.32382,-70.1939,absent
Lote,lote1237,-5.954,150.911,absent
Kuikúro-Kalapálo,kuik1246,-12.3035,-53.2261,absent
Toaripi,toar1246,-8.07231,146.206,absent
Belanda Bor,bela1256,6.6503,27.8232,absent
Southern Gumuz,sout3236,9.98,35.51,absent
Kungarakany,kung1259,-12.7,130.881,absent
Kwerba,nucl1595,-2.2137,138.486,absent
Ruching Palaung,ruch1235,21.6176,98.0915,absent
Kuot,kuot1243,-3.06952,151.537,absent
Ndengereko,nden1248,-7.54628,38.958,absent
Paunaka,paun1241,-14.353747,-63.086994,absent
Wu Chinese,wuch1236,29.8621,119.682,absent
Mara Chin,mara1382,22.1138,93.0387,absent
Aikanã,aika1237,-12.6695,-60.5353,absent
Nzakambay,nzak1246,7.66745,15.6675,absent
Ghadames,ghad1239,30.1168,10.0165,absent
Gyele,gyel1242,2.47457,10.2493,absent
Suena,suen1241,-7.76339,147.534,absent
Iwam,iwam1256,-4.27346,141.817,absent
Olo,oloo1241,-3.2929,142.131,absent
Wadjiginy,wadj1254,-12.8596,130.737,absent
Gagauz,gaga1249,44.5988,28.0277,absent
Bolgo,bolg1251,10.9025,18.8076,absent
Hulun Buir Solon,huih1238,61.972,94.689,absent
Mualang,mual1241,0.31083,111.077,absent
Dura,dura1244,28.173,84.435,absent
Ayacucho Quechua,ayac1239,-13.84714,-74.32246,absent
Gureng Gureng,gure1255,-25.3893,151.175,absent
Uru,uruu1244,-16.72547,-68.971190000000007,absent
Sasak,sasa1249,-8.58349,116.284,absent
Northern Uzbek,nort2690,40.886,69.211,absent
Colloquial Jakarta Indonesian,cjin1234,-6.277146,106.848088,absent
Qaqet,qaqe1238,-4.45258,151.702,absent
Liv,livv1244,57.566,22.0262,absent
Afar,afar1241,12.2281,41.8083,absent
Ndogo,ndog1248,7.73028,27.5588,absent
Eastern Atadei,sout2896,-8.49783,123.531,absent
Akie,mosi1247,-5.43471,37.1869,absent
Bilin,bili1260,15.7833,38.3917,absent
Western Magar,west2418,28.2462,83.511,absent
Old Khmer,oldk1249,13.4125,103.866667,absent
Nawuri,nawu1242,8.45116,0.04947,absent
Ati,atii1237,11.1539,122.512,absent
Kalagan,kala1388,6.8126,125.328,absent
Paiwan,paiw1248,22.3271,120.806,absent
Western Keres,west2632,34.9733,-107.517,absent
Irabu-Jima,irab1238,24.831088,125.18956,absent
Koitabu,koit1244,-9.36877,147.079,absent
Brao,lave1249,14.5994,107.008,absent
Central Tagbanwa,cent2090,10.6519,119.338,absent
Dechang,dech1234,26.91,98.94,absent
Mende (Papua New Guinea),mend1268,-3.67233,142.683,absent
Ramoaaina,ramo1244,-4.17306,152.451,absent
Mosetén-Chimané,mose1249,-14.64448,-67.83756,absent
Kerinci,keri1250,-1.93668,101.403,absent
Yami,yami1254,22.055,121.544,absent
Sarangani Manobo,sara1327,5.84903,125.499,absent
Eyak,eyak1241,60.4232,-144.762,absent
Darai,dara1250,27.8623,84.1357,absent
Chamalal,cham1309,42.5024,45.995,absent
Akajeru,akaj1239,13.1525,92.9504,absent
Sarsi,sars1236,50.8822,-114.301,absent
Dampelas,damp1237,0.70234,120.219,absent
Blang,blan1242,22.0092,99.7405,absent
Faroese,faro1244,62.0732,-6.88497,present
Kokota,koko1269,-8.16481,159.191,present
Mangaia-Old Rapa,rapa1245,-27.6304,-144.338,present
Buwal,buwa1243,10.6151,13.8838,present
Mpade,mpad1242,12.561391,14.446893,present
Martuthunira,mart1255,-20.9294,116.607,present
San Andres Creole English,sana1297,12.55352,-81.70425,present
Southern Nambikuára,sout2994,-14.3707,-59.5187,present
Angami Naga,anga1288,25.6841,93.8668,present
North Levantine Arabic,nort3139,34.1709,36.0468,present
Beria,zagh1240,17.4842,23.4626,present
Abun,abun1252,-0.57073,132.416,present
Lomeriano-Ignaciano Chiquitano,chiq1248,-16.769554,-61.817795,present
Buhutu,buhu1237,-10.5074,150.18,present
Mbara (Chad),mbar1260,10.91,15.54,present
Ngbaka Minagende,ngba1285,2.98887,18.994,present
Sìcìté Sénoufo,sici1249,11.1789,-5.28932,present
Axamb,axam1237,-16.4838,167.707,present
Kamba (Kenya),kamb1297,-1.60827,37.9532,present
Bilibil,bilb1241,-5.26505,145.764,present
Sa'a,saaa1240,-9.60258,161.467,present
Masana,masa1322,10.0606,15.4748,present
Campidanese Sardinian,camp1261,39.0566,9.03935,present
Nubi,nubi1253,-0.183215,34.7552,present
Magahi,maga1260,25.0915,85.3335,present
Kosraean,kosr1238,5.31,162.98,present
Wik-Mungkan,wikm1247,-13.98051,141.81611,present
Yaqui,yaqu1251,29.9446,-110.681,present
Tondi Songway Kiini,tond1249,15.262989,-2.816163,present
Adang,adan1251,-8.18958,124.448,present
Keerak,kera1248,12.3652,-16.6857,present
Keley-i Kallahan,kele1259,16.7099,121.035,present
Pumé,pume1238,7.10677,-67.5996,present
Yankunytjatjara,yank1247,-26.4064,133.577,present
Tagalog,taga1270,14.06,121.747,present
Limos Kalinga,limo1248,17.6081,121.381,present
Andoque,ando1256,-0.53751,-72.0869,present
Tariana,tari1256,0.440205,-68.9042,present
Uripiv-Wala-Rano-Atchin,urip1239,-16.00951,167.34643,present
Ts'ixa,tsix1234,-19.180953,23.998153,present
Niuean,niue1239,-19.06,-169.86,present
Timugon Murut,timu1262,5.1796,115.826,present
Milang,mila1245,28.5539908,95.186127,present
Eastern Highland Otomi,east2556,20.5991,-98.0978,present
Yaouré,yaou1238,6.95282,-5.57851,present
War-Jaintia,warj1242,25.1154,91.6266,present
Awa (Papua New Guinea),awap1236,-6.65534,145.714,present
Baga Koga,baga1273,10.1286,-13.947,present
Sikule,siku1242,2.69113,95.9636,present
Manange,mana1288,28.6416,84.0515,present
Fe'fe',fefe1239,5.18158,10.1442,present
Etruscan,etru1241,41.9,12.4833,present
Monzombo,monz1249,3.19008,18.5129,present
Araona,arao1248,-12.4242,-67.7293,present
Touo,touo1238,-8.58405,157.296,present
Orya,orya1242,-2.76483,139.89,present
Central Aymara,cent2142,-17,-68.5,present
Yakoma,yako1252,4.1651,22.1702,present
Kurrama,kurr1243,-22.2134,117.51,present
Bandial,band1340,12.5258,-16.4245,present
Mehek,mehe1243,-3.70927,142.498,present
Mokilese,moki1238,6.65651,159.776,present
Ignaciano,igna1246,-15.1188,-65.3993,present
Tawala,tawa1275,-10.3115,150.644,present
Tonga (Tonga Islands),tong1325,-21.17,-175.25,present
Xinca-Chiquimulilla,xinc1242,14.083301,-90.380259,present
Dutch,dutc1256,52,5,present
Runga,rung1258,9.7154,20.9945,present
Mid-Southern Banda,mids1243,5.87893,22.4666,present
Ute-Southern Paiute,utes1238,40.0965,-110.305,present
Duna,duna1248,-5.41439,142.475,present
Abé,abee1242,5.59682,-4.38497,present
Haka Chin,haka1240,22.8735,92.8208,present
South Efate,sout2856,-17.7006,168.377,present
Naxi,naxi1245,27.5,100,present
Hula,hula1239,-9.99427,147.705,present
Susu,susu1250,10.4046,-13.3628,present
Ubykh,ubyk1235,43.67,39.67,present
Kailibo Aklanon,akla1241,11.5543,122.354,present
Talaandig-Binukid,binu1244,8.15933,124.892,present
Ben Tey Dogon,bent1238,14.78,-2.94,present
Maori,maor1246,-38.2881,176.541,present
Patpatar,patp1243,-3.74711,152.493,present
Tojolabal,tojo1241,16.2572,-91.7825,present
Bube,bube1242,3.53638,8.68929,present
Tera,tera1251,11.0376,11.80953,present
Luguru,lugu1238,-6.86828,37.5557,present
Galela,gale1259,2.31461,128.44,present
Mangarrayi,mang1381,-14.8,133.5,present
Tetum,tetu1245,-9.11217,125.528,present
Ga'dang,gada1258,17.2238,121.455,present
Ngbaka Ma'bo,ngba1284,4,18.12,present
Aimele,aime1238,-6.68656,142.656,present
Paama,paam1238,-16.47548,168.23693,present
Tahitian,tahi1242,-17.6485,-149.45,present
Tolomako,tolo1255,-15.1569,166.772,present
Pnar,pnar1238,24.8237,92.2628,present
Lenakel,lena1238,-19.4763,169.261,present
Central Dusun,cent2100,6.02998,116.681,present
Apinayé,apin1244,-6.10774,-47.6315,present
Ancient Hebrew,anci1244,31.7761,35.1725,present
Maragus,mara1399,-16.0695,167.33,present
Matumbi,matu1259,-8.53734,39.0409,present
Barok,baro1253,-3.47672,152.193,present
Tutuba,tutu1241,-15.580667,167.268889,present
Gants,gant1244,-5.28113,144.771,present
Ghari,ghar1239,-9.4791,159.917,present
Havasupai-Walapai-Yavapai,hava1248,35.6302,-113.385,present
Marshallese,mars1254,8.72,167.73,present
Tempasuk Dusun,temp1235,6.36389,116.545,present
Rungus,rung1259,6.83989,116.743,present
A'ou,aoua1234,26.8,105.85,present
Uruava,urua1242,-6.23314,155.573,present
Chakali,chak1271,9.83446,-1.90181,present
Kachama-Ganjule-Haro,kach1284,6.3971,37.9291,present
Cowlitz,cowl1242,46.4167,-122.917,present
Haitian,hait1244,18.795135,-72.136115,present
Punic,puni1241,36.527295,10.356444,present
Northern Kankanay,nort2877,17.1057,120.786,present
Beli (South Sudan),beli1257,6.40428,29.7954,present
Māngarongaro,penr1237,-9.082238,-157.922908,present
Second Mesa,seco1242,35.7653,-110.535,present
Dazaga,daza1242,15.7358,15.8517,present
Mang,mang1378,21.4305,102.133,present
Ega,egaa1242,5.56081,-5.41732,present
Menya,meny1245,-7.17425,146.071,present
Tikar,tika1246,5.87004,11.6104,present
Marovo,maro1244,-8.37943,157.747,present
Banao Itneg,bana1288,17.5643,121.05,present
Vaeakau-Taumako,pile1238,-10.173335,166.247188,present
Defaka,defa1248,4.58451,7.50186,present
Maba (Chad),maba1277,12.89147,20.8889,present
Car Nicobarese,carn1240,9.18853,92.7671,present
Coptic,copt1239,29.472,31.2053,present
Wedau,weda1241,-10.1246,150.172,present
Noon,noon1242,14.792,-16.9205,present
Orma,orma1241,-1.79489,39.60749,present
Twana,twan1247,47.7419,-121.765,present
Loi-Likila,balo1261,0.93777,18.1266,present
Central Guerrero Nahuatl,guer1241,17.8583,-99.0023,present
Tuvalu,tuva1244,-8.520813,179.198088,present
Old English (ca. 450-1100),olde1238,51.06,-1.31,present
Yana,yana1271,39.2769,-121.608,present
Jukun Takum,juku1254,7.20236,10.2576,present
Mandara,mand1440,-2.7828,151.956,present
Limilngan,nucl1327,-12.4294,131.845,present
Tausug,taus1251,5.12236,118.88,present
Orowe,orow1242,-21.6269,165.473,present
Balangingi,bala1311,6.011614,121.686646,present
Mezontla Popoloca,mezo1235,18.1442,-97.5879,present
Namakura,nama1268,-16.8979,168.569,present
