name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Новолоктинская сельская библиотека,"обл Тюменская,р-н Ишимский,с Новолокти,ул Советская,двлд 12",69.052023,56.017744,"Новолоктинская сельская библиотека – информационный, культурный и просветительский центр для населения. Фонд насчитывает более 12 000 экземпляров печатных изданий. Ежегодно учреждение посещает более 600 человек. Являясь открытой и общедоступной площадкой, библиотека оказывает услуги максимально широкой аудитории, стремится соответствовать запросам читателей. На базе библиотеки проходят различные мероприятия: фестиваль книги «Бери. Смотри. Читай», ежегодная всероссийская акция «Библионочь», летняя игровая площадка для детей и др. Ведут деятельность клубы и кружки по интересам для всех групп населения: клуб для людей пожилого возраста «Серебряный актив», клуб творческих читателей «Рукодельницы и мастерицы», детский кружок «Каркуша». Издается краеведческая газета «Новолоктинские вести», которая пользуется огромным спросом.",Ишимский район,2023-10-27T08:56:31Z,2023-11-02T09:22:21Z,,,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Районная детская библиотека с. Новошешминск,"Респ Татарстан,р-н Новошешминский,с Новошешминск,ул Заливная,зд 4",51.228702,55.0642,"Детская библиотека была основана в 1915 году. Фонд включает 11 067 экземпляров художественной литературы, из них 8 004 – на русском языке, 3 015 – на татарском, 32 – на чувашском, 8 – на марийском, 8 – на английском. Есть журналы (737 экземпляров), диски и аудиокассеты. Библиотеку посещают более 3 000 человек.Детская библиотека – информационный и культурно-просветительный центр. Удаленным пользователям предоставляются онлайн-услуги: регистрация, виртуальная справка и абонемент. В библиотеке проводятся мастер-классы, конкурсы, буккроссинги, книжные выставки и другие мероприятия.В читальном зале оформлены постоянно действующие выставки – здесь всегда можно найти интересную книгу для чтения. Также экспозиции оформляются к важным датам, помогая полнее раскрыть библиотечный фонд по выбранной теме.",Новошешминский район,2022-03-02T15:11:03Z,2023-01-31T13:01:16Z,08:00:00,16:15:00,08:00:00,16:15:00,08:00:00,16:15:00,08:00:00,16:15:00,08:00:00,16:00:00,,,,
Туруханская центральная районная библиотека,"край Красноярский,р-н Туруханский,с Туруханск,ул Геологическая,д 1",87.9671446050648,65.7966114632173,"Туруханская центральная районная библиотека образована в 1924 году. С 1980 года она входит в состав Туруханской межпоселенческой централизованной информационно-библиотечной системы. Библиотечный фонд включает 33 702 единиц хранения, в том числе литературу для слабовидящих со шрифтом Брайля и аудиокниги. Зарегистрированных читателей – 2 585 человек, также 237 пользователей обслуживаются внестационарно. Читатели на библиотечном сайте имеют доступ к электронно-цифровой библиотеке и электронному каталогу. Библиотека принимает активное участие в значимых краевых и общероссийских мероприятиях культурной сферы: Красноярской ярмарке книжной культуры, в общероссийской акции «Дарите книги с любовью» и т. п. Также является инициатором проведения ежегодного районного литературного фестиваля самодеятельных авторов «Литературная тропа». Произведения участников фестиваля публикуются в «Новом енисейском литераторе». Библиотека оснащена компьютерной техникой, доступом в интернет. Сотрудниками ведется активная информационная работа в социальных сетях: Facebook, «ВКонтакте». Читателям предоставлен свободный и полный доступ к информации, знаниям, перспективным идеям и библиотечным проектам. Современная библиотека является наиболее интересной, привлекательной и открытой информационной средой.",Туруханский район,2020-10-30T08:14:53Z,2023-03-01T15:06:28Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,11:00:00,19:00:00
Дорогинская библиотека,"обл Новосибирская,р-н Черепановский,рп Дорогино,ул Светлая,зд 21",83.327277,54.366056,"Каких-либо официальных документов, свидетельствующих о конкретном времени образования Дорогинской библиотеки, нет. С ноября 1998 года она вместе с детской школой искусств занимает отдельное крыло в здании детского сада. Здесь собираются материалы об истории района, поселка, библиотеки, о судьбах жителей поселка и воспоминания старожилов. Уделяется особое внимание героико-патриотическому воспитанию подрастающего поколения путем приобщения его к краеведению. В библиотеке оформлен уголок «Русская изба». Всевозможные интересные и познавательные конкурсы, викторины, театрализованные праздники, выставки прикладного искусства библиотека проводит совместно со школой, Домом культуры, детской школой искусств, детским домом.",Черепановский район,2023-09-05T05:52:15Z,2023-09-05T06:05:06Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,,,,
Библиотека № 16 г. Костромы,"обл Костромская,г Кострома,мкр Черноречье,д 3",40.970822,57.747885,"Библиотека № 16 открылась в 1967 г. и обслуживала все категории читателей. После реорганизации в 1981 году взрослое отделение стало самостоятельной библиотекой (филиал № 19). А библиотека № 16 получила статус детской.Структура библиотеки: абонемент, читальный зал. Универсальный фонд – около 17 тысяч печатных и электронных изданий. Основной уклон в приобретении новой литературы делается на современные детские и молодежные издания. Для ребят есть большой выбор энциклопедий, удивительных книг: с объемными картинками, книг-панорам, звуковых книг. На абонементе организован открытый доступ. В библиотеке № 16 ведется индивидуальное информирование о новой литературе, осуществляется информационное обслуживание пользователей, включая ресурсы сети Интернет, электронной библиотеки современной костромской литературы.",Кострома,2015-10-02T08:18:51Z,2023-01-27T06:54:40Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Петровская сельская библиотека,"обл Московская,р-н Клинский,с Петровское,ул Центральная,д 6",36.4489835500717,56.2551319676412,"В 1904 году по инициативе врача Петровской больницы Александры Михайловны Юшковой в селе была открыта библиотека. В своих воспоминаниях Александра Михайловна писала: «Еще в 1904 году я добилась, наконец, разрешения открыть в Петровском библиотеку. Добивалась я 7 лет». Под библиотеку была выделена изба рядом с лечебницей. Помощницей библиотекаря была А. М. Юшкова. В избе, которую снимала Юшкова, хранились нелегальные книги, которыми пользовались рабочие и первые коммунисты Высоковской мануфактуры. Библиотека сегодня – центр информации и культуры для жителей поселка и окрестных деревень. Фонд включает в себя более 7 тысяч экземпляров. Для читателей выписывается 10 наименований газет и журналов. Услугами библиотеки пользуются более 500 человек.",Клинский район,2015-03-21T08:53:19Z,2023-02-21T09:49:58Z,,,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00
Библиотека-филиал № 3 г. Канска,"край Красноярский,г Канск,ул Шабалина,д 57",95.688005,56.18952,"Библиотека является информационным и культурно-просветительским центром, деятельность которого направлена на распространение краеведческих знаний, пробуждение у читателей интереса к истории своей малой родины, активизирование поисковой и исследовательской работы. Читателями являются более 1 500 человек, в год библиотеку посещает свыше 11 000 человек. Основные группы читателей – дошкольники детского сада № 5, учащиеся школы № 11, студенты, рабочие и служащие, военнослужащие войсковой части № 82873, пенсионеры. В библиотеке работают взрослый и детский абонементы, функционирует семейный клуб «Вместе», мини-музей «Забытая старина». На сайте библиотечной системы создан виртуальный музей, посвященный землякам, участвовавшим в Великой Отечественной войне.",Канск,2020-04-28T05:30:57Z,2023-10-16T07:56:59Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00,09:00:00,18:00:00
Красноярская городская детская библиотека «Жар-птица»,"край Красноярский,г Красноярск,пр-кт 60 лет Образования СССР,д 31",92.913553833896,56.1097714276477,"Библиотека расположена в отдаленном, но быстрорастущем районе Красноярска – Солнечном. Год основания библиотеки – 1995. За время работы в ней сформировался постоянный состав пользователей, которые из года в год систематически посещают библиотеку, пользуются ее услугами. Это семьи, педагоги, воспитатели детского сада, люди старшего поколения, подростки, школьники и многие другие. Универсальный книжный фонд библиотеки насчитывает более 30 000 экземпляров. Сегодняшняя библиотека – это еще и досуговый центр, где можно провести время с пользой. Познакомиться с книжными выставками, посетить массовые мероприятия, встретиться с интересными людьми. В библиотеке работают кружки разной направленности и проводятся мастер-классы.",Красноярск,2020-09-11T07:26:31Z,2023-01-30T07:19:08Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Сардекбашская сельская библиотека,"Респ Татарстан,р-н Кукморский,с Сардек-Баш,ул Центральная,влд 45",50.5811096776115,56.3211627459782,"Изба-читальня в деревне Сардекбаш была организована в 1934 году, заведующим был Исмагил Ишмуратов. Тогда в книжном фонде было 500 книг. Изба-читальня обслуживала жителей д. Сардекбаш и д. Уразаево.С 2012 года библиотекой заведует Набиева Гульназ Фариловна.Сардекбашская сельская библиотека обслуживает 575 читателей, это население с. Сардекбаш, д. Уразаево и д. Каенлык. В книжном фонде хранятся 7011 книг. В обслуживающую зону входят Cардекбашская средняя школа, Сардекбашский детский сад. Основная работа намечается на абонементе, в читальном зале, кроме этого постоянно ведется работа в передвижных пунктах. Библиотека работает в тесном контакте с ЦСДК, с ФАП, с образовательными учреждениями. Играет важную роль в воспитании юного пользователя, в развитии молодого поколения. Особое внимание уделяется культурно-досуговой деятельности граждан старшего поколения.Читатели библиотеки ежегодно становятся активными участниками районных, межрегиональных, республиканских, всероссийских, международных конкурсов.Самыми эффективными формами библиотечной работы являются массовые мероприятия. Они проходят насыщенно, душевно, тепло и искренне.",Кукморский район,2021-03-26T19:42:24Z,2023-01-27T12:59:02Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,18:00:00,22:00:00,18:00:00,22:00:00
Леткинская сельская библиотека,"Респ Мордовия,р-н Старошайговский,с Летки,ул Центральная,д 35",44.567281,54.312001,"В 1938 году в с. Летки открылась изба-читальня, в 1952 году – библиотека. Библиотекарем была Фаина Ивановна Шарикова. Под библиотеку выделили маленький домик, крытый соломой, с одним окошком и двумя шкафами. Фонд составлял 250 экземпляров. В 1957 году библиотеку перевели ближе к центру села. Комфортное помещение она получила лишь в 1970 году, когда в селе было построено здание Дома культуры – ей выделили 2 комнаты. В 1989 году библиотеку приняла Макеева Зинаида Сергеевна. Именно при ней в 1998 году библиотеку перевели в здание школы, где она и располагается в настоящее время. Фонд составляет более 7 000 экземпляров, посещений за год – более 4000. Все мероприятия учреждения направлены на пропаганду чтения. Имеется краеведческий мини-музей. Здесь всегда уютно, читателей ждут обзоры литературы, презентации книг, литературные вечера, конкурсы и викторины. Тематические папки часто приходят на помощь читателям.",Старошайговский район,2021-05-14T09:39:00Z,2023-03-03T12:45:12Z,09:00:00,13:00:00,09:00:00,13:00:00,09:00:00,13:00:00,09:00:00,13:00:00,09:00:00,13:00:00,,,,
Мартыновская сельская библиотека,"обл Курская,р-н Суджанский,с Мартыновка,ул Центр,д 10",35.365074,51.245851,"Мартыновская сельская библиотека была основана в 1959 году в здании бывшей церкви. С 2007 года размещается в здании Дома культуры. В настоящее время фонд библиотеки составляет 5 611 экземпляров. Количество читателей – 393 человека. Библиотека находится в максимальной близости к населению и является не только важным источником информации и знаний для сельских жителей, но и культурным центром села. Пользователям предоставляется доступ к фонду художественной, научно-популярной, справочной литературы, периодических изданий, а также к компьютеру с доступом к интернету. В библиотеке постоянно оформляются книжные выставки, проводятся мероприятия для взрослых и детей. На базе учреждения работает краеведческое объединение «Вдохновение».",Суджанский район,2021-04-07T07:46:34Z,2023-02-21T14:24:25Z,,,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00
Теряевский отдел обслуживания,"обл Московская,г Волоколамск,с Теряево,ул Морских Пехотинцев,д 10",36.130331,56.173733,"Теряевская библиотека-читальня была открыта в Теряевской слободе 1 января 1919 года, первой заведующей ее стала Корнилова Александра Ивановна. В 1942 году в Теряевской сельской библиотеке начала работать Марина Петровна Быкова, в трудовой книжке которой только одна запись – заведующая Теряевской библиотекой. 22 февраля 1967 года Президиум Верховного Совета СССР наградил М. П. Быкову орденом Ленина. В 50–60-е годы Теряевская библиотека была в районе одной из передовых. Она выполняла в своей зоне функцию районной и была школой передового опыта. Вот выдержка из статьи в газете методиста Московской областной библиотеки Н. Ф. Абрамовой: «Сейчас Теряевская библиотека насчитывает около 21 тысячи книг. Ее посещают 1 168 человек». Библиотека стала подлинным центром культуры на селе. В ней ведется большая культурно-массовая работа. С марта 2021 г. – Теряевский отдел обслуживания МБУ «Волоколамский БЦ». В настоящее время библиотека имеет книжный фонд в количестве 12,3 тыс. экземпляров, обслуживает 1 012 человек, из них 314 детей. В фонде собраны книги универсального характера.",Волоколамский район,2015-03-19T15:05:39Z,2023-02-21T13:39:44Z,09:30:00,17:00:00,09:45:00,18:00:00,09:45:00,18:00:00,09:45:00,18:00:00,09:45:00,18:00:00,09:30:00,17:00:00,,
Библиотека-филиал № 22 г. Иванова,"обл Ивановская,г Иваново,ул Бубнова,д 49",40.992633,56.995769,"В структуру библиотеки-филиала № 22 входят абонемент и читальный зал. Обслуживание пользователей ведется с использованием информационных ресурсов, библиотечного фонда, сети Интернет. Библиотека располагает универсальным ядром фонда, литературой по искусству и литературой на иностранных языках. Объем фонда – 70 410 единиц хранения, количество обслуживаемых пользователей – 8 333 человека. Библиотека рассчитана на все возрастные категории пользователей. Ежегодно проводятся образовательные и культурно-массовые мероприятия для разных групп читателей. Действует клуб «Book'ля», стать его членом может любой желающий. Каждый квартал в клубе проводятся интерактивные игры, мастер-классы и литературно-познавательные вечера. Заведующая – Ольга Петровна Ларина.",Иваново,2022-07-01T10:03:36Z,2024-02-13T11:33:14Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00
