name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 245 г. Москвы,"г Москва,г Москва,ул Берзарина,д 6",37.493192,55.788323,"Библиотека № 245 открыта для читателей с 1970 года. Книжный фонд – 52 343 экз. 26 апреля 2018 года в библиотеке состоялось торжественное открытие в формате «точки роста» проекта «Библиотека самореализации». Концепция является уникальной, так как позволяет соединить в себе несколько направлений деятельности в формате арт-пространства: зоны печатного фонда, информационных технологий, интеллектуальных настольных и шахматных игр, лекторскую, сценическую и зону общения участников литературных объединений. Книжные выставки стали более целенаправленными, эмоциональными, не носят традиционный характер. Книги представлены в комбинации с другими редимэйдами (предметами). Имеется клубная комната «Бейкер Стрит 221Б, на Берзарина, 6». Любителям отгадывать загадки, распутывать хитросплетения и преступления предлагается принять участие в квестах, задания которого заключены буквально на стенах импровизированной гостиной съемной квартиры миссис Хадсон.",Москва,2015-07-26T07:15:37Z,2023-02-20T09:11:35Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 243 «Образ» г. Москвы,"г Москва,г Москва,ул Академика Бочвара,д 2",37.462011,55.807233,"Бывшая библиотека № 45 была основана в 1936 году как библиотека № 37 Ленинградского района. В январе 1961 года, в связи с изменением административно-территориального деления районов Москвы, библиотека № 37 была отнесена к Краснопресненскому району. 9 мая 1961 года она получила другое наименование – массовая библиотека № 45 Краснопресненского района. 26 июня 2018 года состоялось торжественное открытие в формате «точки роста» проекта «Библиотека «Образ». Основная специализация – популяризация всех видов изобразительного искусства, в том числе технических искусств (фотография, киноискусство, ТВ). В библиотеке каждый человек, желающий получить основные навыки изобразительного искусства, фотографии, киноискусства, сможет реализовать себя через участие в творческих мастерских, лекциях, образовательных мероприятиях. Объем фонда – 51 966 экземпляров, количество посещений – 18 824. В библиотеке работают молодежное творческое объединение «Поиск», субботний клуб по интересам «Литературно-творческое объединение «Сияние лиры», субботний клуб по интересам «Семейные встречи».",Москва,2015-07-23T23:13:11Z,2023-02-17T13:23:05Z,NA,NA,43200,79200,43200,79200,43200,79200,39600,79200,43200,75600,43200,72000,NA
Библиотека № 94 г. Москвы,"г Москва,г Москва,ул Аносова,д 3",37.755113,55.743233,"Библиотека основана в 1950 году в Перово, до 1976 года была опорной и оказывала методическую помощь библиотекам всех систем и ведомств Перовского района. С 1991 года приобрела статус библиотеки семейного чтения. Располагает абонементом с универсальным фондом, читальным залом, детским уголком с литературой для чтения младшего и среднего школьного возраста, зоной для семейного чтения.Библиотека обслуживает свыше 3 500 читателей. Посещаемость – около 18 000 человек в год. Объем книжного фонда – 45 337 экземпляров. Есть Wi-Fi. Создана доступная среда для лиц с проблемами опорно-двигательного аппарата. Можно организовать себе рабочее место (по договору коворкинга).К услугам читателей – уголок для чтения «Семейный круг», где можно познакомиться с тематической картотекой по вопросам семейного воспитания, а также рекомендательными списками литературы. Читатели могут расположиться в мягкой зоне с диванами и креслами для прочтения книг при их выборе в абонементном зале. В детском отделении юные читатели могут не только почитать книги, но и поиграть с мягкими игрушками или в настольные игры.Библиотека № 94 – единственная из всех библиотек Восточного округа, в которой находится зимний сад. В нем насчитывается около 100 растений, все они в прекрасном состоянии.",Москва,2015-07-22T20:55:41Z,2023-02-27T14:06:57Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 194 (филиал № 1) г. Москва,"г Москва,г Москва,ул Изюмская,д 57",37.562335,55.544061,"«Читай! Мечтай! Воплощай!» - девиз библиотеки. В 2014 году библиотека расположилась на первом этаже новостройки, в центре большого жилого массива района Южное Бутово и объединила фонды двух библиотек, в том числе старейшей Библиотеки на Вокзальной площади. Библиотека семейного типа обслуживает и взрослых, и детей. Широко представлена детская и взрослая литература. Фонд библиотеки постоянно пополняется новиками. Профессионально зонированное библиотечное пространство дружелюбно и уютно, отвечает запросам широкого круга читателей. В библиотеке есть компьютерный и учебный классы, коворкинг «КИТ», игровая зона для малышей «Библионяня», «Твоя Территория» для подростков, а также уютные и тихие места для чтения. Здесь проводятся мероприятия и мастер-классы, работают кружки и студии по интересам для всех категорий пользователей. Сотрудники библиотеки всегда помогут в выборе книг, поиске информации любой сложности, окажут сервисные услуги по работе с документами, научат пользоваться электронной библиотекой «ЛитРес».Фонд библиотеки составляет более 33 000 экз.",Москва,2015-07-27T07:47:42Z,2023-02-21T09:19:10Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,158400,NA
Библиотека № 181 г. Москвы,"г Москва,г Москва,ул Болотниковская,д 44",37.585781,55.662547000000004,"По количеству печатных изданий на квадратный метр эта библиотека – лидер на культурном пространстве ЮЗАО. Здесь найдутся книги и журналы на любой вкус, для детей и взрослых. Вслед за известным русским книговедом и писателем Николаем Рубакиным библиотекари считают, что «выбирать книги для своего и чужого чтения – не только наука, но и искусство», и подходят к запросам каждого читателям очень внимательно, с душой. В библиотеке щедро делятся навыками с желающими повысить компьютерную и информационную грамотность, привечают школьников, раскрывая перед ними тайны истории, литературы, природы, музыки. Поддерживают старшее поколение в их стремлении общаться, интересоваться современной жизнью и делиться опытом. К услугам читателей – доступ к интернету, бесплатный Wi-Fi, полиграфические сервисы.",Москва,2015-07-27T09:22:09Z,2023-02-20T14:57:32Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Центральная библиотека № 224 им Ф. В. Гладкова г. Москвы,"г Москва,г Москва,б-р Яна Райниса,д 1",37.436158,55.849848,"Центральная библиотека № 224 им Ф. В. Гладкова находится в районе Южное Тушино. В соответствии с постановлением Совета министров РСФСР от 16 октября 1980 года № 488 библиотеке присвоено имя писателя Федора Васильевича Гладкова. В учреждении ведется мемориальная и исследовательская работа по изучению жизни и творчества писателя Ф. В. Гладкова. Проводятся выставки, посвященные творчеству писателя, ежегодные творческие вечера, создаются пресс-дайджесты и информационные ресурсы по различным направлениям творчества писателя, его имя становится брендом, неотъемлемой частью рекламной деятельности библиотеки. В 2012 году на грант правительства Москвы в библиотеке был создан комплекс интерактивных экспонатов «Чудеса науки», адресованный подрастающему поколению, способствующий развитию научно-познавательных способностей детей и подростков. Экспозиция выдержана в идеологии «Я играю, я учусь». Объем фонда – 87 377 экз. Посещений – 23 828.",Москва,2015-07-23T22:58:11Z,2023-02-17T13:13:46Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 10 – Центр обменно-репозитарного хранения,"г Москва,г Москва,пер Стрельбищенский,д 5 к 3",37.536895,55.758418,"Библиотека № 10 расположена в Пресненском районе Москвы. Для читателей представлен большой фонд художественной и документальной литературы, исторических справочников. Сейчас количество экземпляров – более 30 000. В 2016 году в пространстве библиотеки появился отдел детской литературы. Сегодня здесь расположен книжный зал (для поиска книг) и читальный зал, в котором пользователи могут познакомиться с актуальной периодикой. Весь фонд открыт посетителям для ознакомления. Большим спросом среди посетителей читальни пользуется компьютерный зал, в котором обеспечен доступ к основным интернет-ресурсам.",Москва,2021-08-16T09:07:19Z,2023-02-21T05:21:36Z,50400,64800,50400,64800,50400,64800,50400,64800,50400,64800,NA,NA,NA,NA,NA
Центральная детская библиотека № 46 им. И. З. Сурикова (филиал № 2),"г Москва,г Москва,ул Новопетровская,д 16А",37.523267,55.826463,"Библиотека начала свою работу в 1949 году как детская библиотека, дважды меняла свое местоположение. В 1969 году переехала в специально построенное для нее помещение, в котором располагается по сей день. В настоящее время входит в состав Центральной детской библиотеки № 46 им. И. З. Сурикова. Универсальный детский фонд насчитывает 49 500 единиц хранения. В библиотеке оборудована дизайнерская игровая зона для малышей. Регулярно проходят театрализованные программы для детей от 4 до 12 лет. Большое внимание в библиотеке уделяется развитию детского творчества.Библиотека принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T03:05:17Z,2023-02-21T08:32:42Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. И. З. Сурикова
Центральная библиотека № 15 имени В. О. Ключевского. Отдел детского развития,"г Москва,г Москва,пер Большой Факельный,д 3",37.679862,55.743041,"Библиотека открылась в 1973 году. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.В фонде отдела представлена лучшая детская классическая и современная литература, а также 20 наименований периодических изданий для детей и юношества, свыше 300 справочных изданий. В работе с детьми и подростками в библиотеке широко используют диалоговые и игровые формы работы. Книжные иллюстрированные выставки, конкурсы, игры по сюжетам книг, турниры, викторины, диспуты – все это развивает не только интеллектуальную активность, но и творческие способности детей.Фонд библиотеки составляет на конец 2017 года 26 532 единицы хранения. Библиотеку за прошлый год посетило 19 845 читателей.",Москва,2015-07-26T22:22:40Z,2023-02-21T06:34:20Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. В. О. Ключевского
Библиотека № 37 г. Москвы,"г Москва,г Москва,ул Дубнинская,д 16",37.5625133514404,55.8692193004108,"Учреждение начало работу в 1972 году как библиотека, обслуживающая взрослое население. Находится в густонаселенном районе на окраине Москвы. В 2001 году в здании открылся выставочный зал, а часть помещения заняла детская библиотека с читальным залом и абонементом, в результате чего жители удаленного района Москвы, особенно дети, получили возможность в шаговой доступности прикоснуться к прекрасному, встречаться с интересными людьми.В настоящее время библиотека имеет универсальный фонд, который насчитывает 42 350 единиц хранения с элементами специализации – литература по искусству. Прекрасный выставочный зал вмещает большое количество посетителей. И неудивительно, что приоритетным направлением в организации культурного досуга для населения стало искусство. Библиотека успешно реализует проект «Мир вдохновения» для широкой целевой аудитории. В литературно-музыкальной гостиной проходят лекции о творчестве великих художников, выступают молодые музыканты – студенты музыкальных училищ, писатели и поэты, проходят встречи с современными художниками, иллюстраторами, дизайнерами. В выставочном зале наряду с выставками профессиональных мастеров организуются выставки детского и семейного творчества.",Москва,2015-07-27T02:21:41Z,2023-02-17T09:44:49Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Детская библиотека № 71 г. Москва,"г Москва,г Москва,ул Байкальская,д 46",37.819343,55.81696,"Детская библиотека была открыта в 1969 году в районе Гольяново г. Москвы. Возрастной ценз литературы: от 0+.В настоящее время объем книжного фонда составляет 50 824 экземпляра.В библиотеке работают высококвалифицированные специалисты. Библиотекой пользуются около 3 000 юных читателей. Посетителям представлен справочно-библиографический аппарат, который помогает отвечать на самые сложные запросы. Для удобства читателей с нарушением опорно-двигательного аппарата входная группа библиотеки оборудована пандусом и поручнями. К услугам читателей с частичным нарушением зрения имеются специальные увеличительные аппараты. Библиотека активно работает со школами и дошкольными учреждениями, имеет двухсторонние договора и целенаправленную программу «Библиотека. Образование. Школа». Библиотека постоянно проводит тематические конкурсы школьников. Ребята завоевывают призовые места не только в районе, но и округе, городе Москве. Библиотека собирает документы по истории района, его современного развития, создает тематические стенды и знакомит с этими материалами детей, подростков и их родителей.В библиотеке реализуются социально значимые программы по актуальным темам современности: патриотическое воспитание детей и толерантность. Комплекс мероприятий программы «Дети. Толерантность. Мир и согласие» предусматривает воспитание детей в духе толерантности на основе их взаимно обогащающего творческого развития, создания условий для равновозможного, позитивного взаимодействия детей разных возрастов, независимо от их национальных особенностей, различий в вероисповедании, уровня физического развития. Программа «Библиотека и патриотическое воспитание детей» направлена на военно-патриотическое воспитание и формирование активной гражданской позиции подрастающего поколения.Структурные подразделения библиотеки: абонемент для дошкольников и учащихся 1–4 классов, абонемент для учащихся 5–9 классов, читальный зал для дошкольников и учащихся 1–4 классов, читальный зал для учащихся 5–9 классов.В библиотеке имеется актовый зал на 70 посадочных мест.Библиотека доступна для слабовидящих и людей с нарушением опорно-двигательного аппарата.В библиотеке работают:клуб сказки «Теремок». Работа клуба направлена на воспитание любви, уважения ко всем людям, народам и их культурам. На занятиях изучаются лучшие образцы народных и авторских сказок разных стран планеты с использованием книжного фонда библиотеки. Изучается география сказок путем проведения виртуальных путешествий в новую страну, мир природы и человека, знакомство с обычаями народов. Члены клуба делают постановки инсценировок по значимым сюжетам народных и авторских сказок. Участники клуба изображают сказочных героев и сюжеты сказок с помощью рисунков и поделок. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 3 до 10 лет.патриотический клуб «Память». Участники клуба приобретают знания о боевом прошлом Российской армии, на примерах самоотверженного служения родине, путем непосредственного общения с людьми, имеющими значительные заслуги перед ней. Проводятся диспуты и круглые столы по патриотической тематике. Члены клуба делают постановки инсценировок по литературным сюжетам о военных и трудовых подвигах. Организовываются встречи и уроки мужества с привлечением ветеранов войны, жителей района Гольяново и др. районов Москвы, имеющих статус «Дети войны», «Дети блокадного Ленинграда», ветеранов труда, ликвидаторов аварии на Чернобыльской АЭС и других граждан России, внесшим значительный вклад в развитие Родины. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 6 лет и взрослых;клуб «Изумрудный город в Гольяново». Члены клуба изучают литературные произведения А. Волкова, С. Сухинова и др. писателей-фантастов, знакомятся с творчеством художников-иллюстраторов, с особенностями писательской деятельности. Делаются театральные постановки по значимым сюжетам изучаемых произведений. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 6 до 14 лет.Запись в клубы по телефону или в здании библиотеки.",Москва,2015-07-22T16:46:32Z,2023-02-21T14:14:21Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 267 имени Н. К. Крупской. Центр обменно-репозитарного хранения,"г Москва,г Москва,ул Русаковская,дом 8 стр 3",37.673744,55.782122,"Библиотека открылась в 1938 году как библиотека передвижного фонда Железнодорожного района. При очередном районировании в 1962 году она получила номер 106. В 1979–1991 годах читальня находилась в составе ЦБС Куйбышевского района Москвы, в 1992–1996 – в составе ЦБС № 5 ЦАО Москвы как библиотека передвижного фонда № 106. В 1996 году она получила статус библиотеки-филиала № 106 ЦБС № 5 ЦАО, став массовой публичной библиотекой.В 2013 библиотека вошла в структуру ГБУК г. Москвы «ЦБС ЦАО», а в 2014 году на правах отдела – в комплекс библиотеки № 7 им. А. де Сент-Экзюпери. В 2015 году библиотека вошла в состав Библиотеки № 267 имени Н. К. Крупской ГБУК г. Москвы «ЦБС ЦАО» на правах отдела обменно-репозитарного хранения и внестационарного дифференцированного обслуживания. Фонд библиотеки насчитывает более 43 000 тысяч экземпляров. Библиотека выполняет функцию резерва для библиотек системы.",Москва,2021-08-13T11:16:42Z,2023-02-21T07:55:43Z,36000,64800,36000,64800,36000,64800,36000,64800,36000,64800,NA,NA,NA,NA,им. Н. К. Крупской
Библиотека № 11 имени Д. В. Давыдова г. Москвы,"г Москва,г Москва,проезд Мукомольный,д 9",37.522701,55.75362,"Библиотека основана в 1948 году. Имя Дениса Давыдова присвоено в 2012 году в связи с празднованием 200-летия победы России в Отечественной войне 1812 года. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.В библиотеке сформирован фонд литературы по истории, представлены артефакты двух Отечественный войн. Учреждение сотрудничает с Русским географическим обществом, историко-патриотическим объединением «Багратион», Обществом потомков участников Бородинской битвы.Фонд – более 22 000 единиц хранения. Библиотеку за прошлый год посетили 22 313 читателей.",Москва,2015-07-26T21:54:04Z,2023-02-20T13:58:54Z,43200,79200,43200,79200,43200,79320,43200,79200,43200,79200,43200,79200,NA,NA,им. Д. В. Давыдова
Библиотека № 170 г. Москва,"г Москва,г Москва,ул Паустовского,д 2/34",37.541368,55.60312,"Библиотека семейного чтенияБиблиотека основана в 1935 году. В район Ясенево переведена в 1981, в 2015 году присвоен номер 170, а с 2017 года носит имя К. Г. Паустовского и статус семейной библиотеки.Библиотека 170 имени К.Г. Паустовского это открытое пространство с доступом к книжному фонду, в интернет и к электронной библиотекеОбъем книжного фонда более 40 000 экз. книг и периодических изданий.Библиотека имеет богатый фонд беллетристики, научно-познавательных и справочных изданий, бесплатный доступ к электронной коллекции «ЛитРес». В настоящее время библиотека – это место проведения презентаций новых книг, экскурсий и музыкальных вечеров, встреч в клубах и объединениях по интересам. Здесь работают творческие и образовательные студии для детей и взрослых: изо, иностранные языки, подготовка к школе, гитара, шахматы.",Москва,2015-07-27T08:44:53Z,2023-02-21T08:34:21Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 98 г. Москвы,"г Москва,г Москва,пр-кт Зелёный,д 87",37.823736,55.751295,"Библиотека № 98 организована в 2014 году в результате реорганизации, путем слияния детской библиотеки № 108 и взрослой библиотеки № 162. Библиотека № 108 была создана в 1966 году. Библиотека № 162 до 2014 года носила имя Августа Бебеля. Есть предание, что начинала она свое существование как библиотека 2-й Государственной Думы в 1919 году на улице Серпуховской. Библиотека долго скиталась по Москве. В районе Новогиреево библиотека с 1986 года.Библиотека № 98 – информационно-культурно-досуговый центр района Новогиреево.Фонд библиотеки составляет свыше 92 тысяч единиц хранения: общественно-политическая, естественно-научная, художественная литература, печатные издания по искусствоведению, технике, медицине, спорту, литературоведению и языкознанию. Хорошо представлен справочно-библиографический аппарат: энциклопедии, словари, справочники.Отделы библиотеки: детский и взрослый.В детском отделе обслуживаются дети от 0 до 16 лет; имеется читальный зал на 30 мест и два абонемента: для детей дошкольного и младшего школьного возраста и для детей среднего и старшего возраста.Во взрослом отделе имеется читальный зал на 120 мест с концертным роялем и абонемент.В библиотеке обеспечен свободный доступ к сети Интернет, бесплатному Wi-Fi, электронным каталогам «ЦБС ВАО», картотекам статей.В библиотеке на данный момент проходят два проекта.В рамках проекта «Выставочная галерея» представлены: выставки картин московских художников; экспозиции, состоящие из исторических точных женских костюмов конца XIX века разных губерний Росси, декоративного панно «Времена года» и выставки светильников «Сила света» – работ молодежи с ОВЗ студии исторического костюма и бисероплетения «Жар-птица».В рамках проекта «Литературно-музыкальная гостиная» проходят литературно-музыкальные композиции, концерты музыкальных школ, вечера поэзии и романса, мини-спектакли, творческие встречи с писателями, композиторами, художниками, интересными людьми района Новогиреево, конкурсы чтецов, лекции, круглые столы, конференции.Список кружков и клубов (культурно-досуговых формирований):«На Зеленом» – клуб любителей чтения 14+. Каждая 3-я пятница месяца c 16:00 до 17:00.«Юные друзья библиотеки» – литературный кружок для детей 6+. Каждый 3-й четверг месяца с 14:00 до 15:00.«15 минут здоровья» – клуб тибетской гимнастики 6+. Ежедневно с 19:00 до 19:45.«Радуга» – клуб народного декоративно-прикладного творчества для родителей с детьми 6+. Каждая 2-я суббота с 12:00 до 13:00.«Русский гамбит» – шахматный клуб 14+. Вторник, четверг с 13:30 до 14:30.",Москва,2015-07-22T20:46:29Z,2023-02-21T07:33:56Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Центральная библиотека № 70 имени М. А. Шолохова,"г Москва,г Москва,ул Халтуринская,д 18",37.726313,55.80481,"Библиотека № 70 им. М. А. Шолохова – центральная библиотека Государственного бюджетного учреждения культуры города Москвы «Централизованная библиотечная система Восточного административного округа».Библиотека ведет свою работу с 1940 года. На протяжении всего времени в библиотеке ведется активная просветительская и культурная деятельность, неоднократно отмеченная Министерством культуры. Библиотека была награждена медалью ВДНХ. Сотрудники библиотеки в своей работе с читателями серьезное внимание обращают на большое количество имеющейся в фондах библиотеки литературы, особенно на классическую, и на лучшие произведения советских писателей, среди которых особое место занимает М. А. Шолохов. В библиотеке проводились популярные «Шолоховские чтения», традиция которых сохранилась и по сей день. Правительство оценило эту работу, в 1984 году Постановлением Совета Министров РСФСР присвоило библиотеке имя Михаила Александровича Шолохова.К 100-летию со дня рождения писателя библиотека создала и открыла историко-литературный музей Михаила Шолохова «Жизнь, творчество и трагедия великого русского писателя».Еще одним большим преимуществом библиотеки является концертный зал, вмещающий более 130 человек. Совместная работа библиотеки с писателями и артистами московских театров воплотилась в создании работавшего на базе библиотеки «Театра одного актера», открывал который Марк Захаров. На сцене концертного зала библиотеки шли моноспектакли при участии звезд театральной Москвы: Н. Гундарева, Н. Сазонова, Т. Васильева, Л. Дуров, Э. Виторган, С. Фарада и др.В настоящее время Центральная библиотека № 70 им. М. А. Шолохова – учреждение нового типа, в котором традиционные библиотечные формы работы легко сочетаются с широким представлением электронных информационных услуг, досуговой и культурно-массовой деятельностью.Общий фонд библиотеки составляет: книжный фонд – 218 547 экз., журналов – 12 481 экз., медиаресурсы – 1 045 дисков.Направления работы библиотеки: культурно-массовые / просветительские / образовательные мероприятия;интеллектуальные клубы;досуговые мероприятия / студии для детей и молодежи;творческое пространство для реализации арт-проектов;выставочная деятельность / формирование ретро-фонда;консультативная деятельность.В библиотеке действует свободная зона Wi-Fi.Читатели библиотеки имеют уникальную возможность прямо из дома работать с ресурсами электронно-библиотечной системы «ЛитРес Библиотека» – достаточно зарегистрироваться в личном кабинете.Библиотека входит в программу «Безбарьерная среда» и доступна для слабовидящих и маломобильных граждан.Для всех посетителей библиотеки доступны услуги по цветной и черно-белой печати, сканирования, ксерокопирования, ламинирования и др.Залы и службы:отдел обслуживания (детская и взрослая литература);компьютерный класс;центр деловой и социально-правовой информации;информационно-библиографический отдел;отдел маркетинга и арт-проектов;отдел развития и методической деятельности;историко-литературный музей М. А. Шолохова;концертный зал.",Москва,2015-07-22T16:35:23Z,2023-02-22T09:50:32Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. А. Шолохова
Библиотека № 18 имени В. А. Жуковского. Центр обменно-репозитарного хранения,"г Москва,г Москва,пер Дурасовский,д 9",37.651196,55.754745,"Библиотека основана в 1922 году для обслуживания детей работников главных вагонных мастерских Московско-Курской железной дороги. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года.Сегодня в книжном фонде читальни содержатся редкие издания XIX – начала XX века, а также книги, изданные в годы Великой Отечественной войны. Значительную часть фонда составляют книги для дошкольников 60–70-х годов XX века, многие из которых представлены в одном экземпляре.Читательская аудитория библиотеки – дети, подростки и родители. Для последних сформирован специальный раздел литературы. Библиотека тесно сотрудничает со школами и детскими садами Басманного района, с Центром эстетического воспитания на Покровке.Фонд библиотеки включает 31 245 единиц хранения.",Москва,2015-07-27T13:09:31Z,2023-02-21T07:49:59Z,NA,NA,36000,75600,39300,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. В. А. Жуковского
