language,glottocode,latitude,longitude,value
Kambaata,kamb1316,7.37582,37.9088,absent
Lokaa,loka1252,5.91483,8.0933,absent
Elip,elip1238,4.45694,11.193,absent
Turkmen,turk1304,37.0872,59.1757,absent
Nyishi-Hill Miri,nyis1236,27.278263,93.675529,absent
South Sudanese Creole Arabic,suda1237,5.654,28.774,absent
Lahu Shi,lahu1252,21.2078,100.97,absent
Balobo,liki1240,1.75106,19.0222,absent
Lega-Mwenga,lega1250,-3.39007,28.2621,absent
Warluwara,warl1256,-22.2909,138.738,absent
Ngarnka,ngar1283,-17.42,134.73,absent
Chimila,chim1309,10.1902,-74.2559,absent
Washo,wash1253,38.8184,-119.64,absent
Oirad-Kalmyk-Darkhat,kalm1243,46.566667,45.316667,absent
Murui Huitoto,muru1274,-1.13669,-73.8331,absent
Peripheral Mongolian,peri1253,42.4208,110.157,absent
Kriang-Khlor,ngeq1245,15.6211,106.877,absent
Arammba,aram1253,-8.29593,141.445,absent
Duala,dual1243,4.10208,9.61877,absent
Bolyu,boly1239,24.7013,104.955,absent
Cheke Holo,chek1238,-8.27055,159.625,absent
Slovenian,slov1268,46.2543,14.7766,absent
Panobo,pano1255,-7.16666,-75,absent
Tataltepec Chatino,tata1258,16.2963,-97.5311,absent
Isconahua,isco1239,-7.75236,-74.5193,absent
Western Apache,west2615,33.8574,-110.123,absent
Woi,woii1237,-1.62746,135.484,absent
Lewo,lewo1242,-16.7612,168.334,absent
Chechen,chec1245,43.5,45.5,absent
Nisga'a,nisg1240,55.199,-129.192,absent
Kannada,nucl1305,13.5878,76.1198,absent
Umbundu,umbu1257,-12.4763,14.4148,absent
Mambwe-Lungu,mamb1296,-8.86817,31.2269,absent
Dagik,dagi1241,10.583,29.9404,absent
Kalaallisut,kala1399,69.3761,-52.864,absent
Mele Nadu Irula,mele1247,12.70645,79.95209,absent
Telugu,telu1262,16.4529,78.7024,absent
Yele,yele1255,-11.3796,154.127,absent
Seneca,sene1264,42.56,-77.53,absent
Mixtepec Zapotec,mixt1426,16.1724,-96.2372,absent
East Taa,huaa1248,-24.20022,20.79583,absent
Jah Hut,jahh1242,3.67619,102.291,absent
Kenuzi-Dongola,kenu1236,21.2837,31.8992,absent
Abenlen Ayta,aben1249,15.4131,120.2,absent
Avava,katb1237,-16.2701,167.484,absent
East Ambae,east2443,-15.3523,167.89,absent
Nilamba,nila1242,-4.50002,34.3068,absent
Uduk,uduk1239,9.16012,34.2293,absent
Manado Malay,mala1481,1.48099,124.843,absent
Makwe,makw1236,-10.4673,40.0274,absent
Thayore,thay1249,-14.8159,142.034,absent
Yuqui,yuqu1240,-16.7875,-64.9438,absent
Zeme Naga,zeme1240,25.3499,93.6463,absent
Iamalele,iama1237,-9.45005,150.573,absent
Minica Huitoto,mini1256,-1.54535,-73.1107,absent
Aghu,aghu1255,-6.34674,140.043,absent
Asháninka,asha1243,-11.9311,-73.9073,absent
Wanman,wanm1242,-22.7078,122.325,absent
Chimwiini,chim1312,1.111787,44.026991,absent
Batak Toba,bata1289,2.35498,99.1761,absent
Northern Yukian,yuki1243,39.8389,-123.296,absent
Bundeli,bund1253,24.8982,78.9542,absent
Western Magar,west2418,28.2462,83.511,absent
Betul,betu1237,18.1632,81.3842,absent
Camling,caml1239,27.3371,86.7612,absent
Southern Kiwai,sout2949,-8.64889,143.244,absent
Me'en,meen1242,6.63207,35.6255,absent
Narrinyeri,narr1259,-36.2301,140.158,absent
Baikeno,baik1238,-9.32991,124.256,absent
Siberian Evenki,sibe1251,61.972,94.689,absent
Nzakambay,nzak1246,7.66745,15.6675,absent
Shambala,sham1280,-4.8,38.29,absent
Teguima,opat1246,31.15211,-110.06212,absent
Puelche,puel1244,-42.223,-68.666,absent
Indonesian,indo1316,-7.33458,109.716,absent
Tswa,tswa1255,-22.9891,32.4287,absent
Southern Sama,sout2918,4.755836,119.483887,absent
Miami,miam1252,40,-90,absent
Mochica,moch1259,-8.01667,-79,absent
Tuvinian,tuvi1240,51.7,94.36667,absent
Madi,jama1261,-7.62223,-66.5662,absent
Baga Sitemu,baga1272,10.4793,-14.4756,absent
Duruwa,duru1236,19.0534,82.4881,absent
Labwor,labw1238,2.699942,33.657947,absent
Mongo,mong1338,-1.54228,20.4259,absent
Shwe Palaung,shwe1236,23.6729,97.7972,absent
Namia,nami1256,-3.85538,141.788,absent
Wambon,wamb1259,-5.44334,140.48,absent
Kutep,kute1248,7.07479,10.0916,absent
Nyoro,nyor1246,0.95294,31.3493,absent
Osamayi,osam1235,-0.012,13.61,absent
Hamer-Banna,hame1242,5.06515,36.5176,absent
Batak Karo,bata1293,2.12787,98.2517,absent
Asuri,asur1254,21.5721,83.4562,absent
Moba,moba1244,10.9496,0.159565,absent
Au,auuu1241,-3.53277,142.105,absent
Kokata,koka1244,-29.94,135.55,absent
Borana-Arsi-Guji Oromo,bora1271,1.05676,37.882,absent
Lachi,lach1248,22.8549,104.776,absent
Maru,maru1249,24.942535,99.8338,absent
Ngambay,ngam1268,8.57051,15.414,absent
Ajië,ajie1238,-21.3029,165.468,absent
Eastern Lawa,east2330,19.0136,98.7613,absent
Central Alaskan Yupik,cent2127,60.3062,-161.486,absent
Buol,buol1237,0.97727,121.519,absent
Big Nambas,bign1238,-16.0903,167.239,absent
Wintu,wint1259,39.7176,-122.445,absent
Gagauz,gaga1249,44.5988,28.0277,absent
Zamba,zamb1245,1.25,18.3,absent
Guiqiong,guiq1238,30.4803,102.128,absent
Coatlán Zapotec,coat1243,16.1463,-96.7683,absent
Nuclear Nias,nucl1464,0.90691,97.4961,absent
Kele (Papua New Guinea),kele1258,-2.09163,147.064,absent
Bantawa,bant1281,27.12147,87.04738,absent
Lamogai,lamo1244,-5.87071,149.321,absent
Tswana,tswa1253,-24.368,24.7587,absent
Lahu,lahu1253,21.2701,100.214,absent
Avokaya,avok1242,4.38639,29.9379,absent
Korean,kore1280,37.5,128,absent
Pendau,pend1242,-0.11396,119.862,absent
Oroch,oroc1248,50.3235,137.851,absent
Luiseno-Juaneño,luis1253,33.3184,-116.939,absent
Itonama,iton1250,-12.80431,-64.35748,absent
Iban,iban1264,2.09041,112.934,absent
Nimboran,nucl1633,-2.5803,140.179,absent
Ndamba,ndam1239,-8.40485,36.0271,absent
Haroi,haro1237,13.2201,108.995,absent
Berjozovka,berj1234,70.6687,130.914,absent
Litoka,lito1235,2.69,19.24,absent
Konyak Naga,kony1248,26.6823,95.0598,absent
Suabo,suab1238,-2.07971,132.157,absent
Eastern Kikongo,east2782,-5.25,15.5,absent
Southern Bai,sout2730,25.519,100.289,absent
Seediq,taro1264,23.9032,121.358,absent
Nahavaq,sout2857,-16.5116,167.477,absent
Kuanyama,kuan1247,-17.7176,16.58,absent
Marra,mara1385,-14.7927,134.865,absent
Dampelas,damp1237,0.70234,120.219,absent
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,tari1263,34.916974,-3.430616,absent
Jerung,jeru1240,27.1741,86.2547,absent
Prasun,pras1239,35.420531,70.922783,absent
Pambia,pamb1243,3.739,26.61,absent
Malavedan,mala1463,8.85517,77.2038,absent
Lendu,lend1245,2.1898,30.6794,absent
Ulithian,ulit1238,9.961388,139.603611,absent
Ksingmul,puoc1238,20.8862,103.931,absent
Bukusu,buku1249,0.68043,34.7719,absent
Sasak,sasa1249,-8.58349,116.284,absent
Yami,yami1254,22.055,121.544,absent
Kwini,kwin1241,-14.2515,126.562,absent
Eastern Newari,east2773,27.576985,86.033964,absent
I'saka,kris1246,-2.80084,141.303,absent
Batanga,bata1285,1.397041,9.51011,absent
Musgu,musg1254,10.8439,15.1065,absent
Wolyamidi,woly1239,-15.557223,126.22155,absent
Murriny Patha,murr1258,-14.74852,129.70152,absent
Bankon,bank1256,4.3702,9.6403,absent
Ulch,ulch1241,51.8521,140.29,absent
Maleu-Kilenge,male1289,-5.61613,148.445,absent
Capanahua,capa1241,-6.63254,-74.3813,absent
Alu Kurumba,aluk1238,11.3456,76.7995,absent
Nama (Namibia),nama1264,-25.0747,17.9767,absent
Nandi,nand1266,0.793737,35.408478,absent
Northwest Sahaptin,yaki1237,46.2655,-120.756,absent
Kwamera,kwam1252,-19.5954,169.442,absent
Waiwai,waiw1244,1.50881,-59.1417,absent
Ninde,labo1244,-16.4291,167.442,absent
Kerinci,keri1250,-1.93668,101.403,absent
North Junín Quechua,nort2980,-11.2132,-75.8128,absent
Orokolo,orok1267,-7.81309,145.34,absent
Tupinambá,tupi1273,-22.807778,-42.106389,absent
Sakha,yaku1245,61.6974,133.98,absent
Oki-No-Erabu,okin1246,27.3738,128.619,absent
Lovono,vano1237,-11.6107,166.7984,absent
Awa-Cuaiquer,awac1239,1.21652,-78.3401,absent
Lewotobi,lewo1244,-8.54573,122.747,absent
Tehuelche,tehu1242,-47.5796,-68.3235,absent
Ganggalida,gang1267,-17.5446,139.426,absent
Akie,mosi1247,-5.43471,37.1869,absent
Czech,czec1258,49.873398,15.10437,absent
Waja,waja1259,9.91175,11.7206,absent
Culina,culi1244,-8.55268,-70.6648,absent
Coastal-Naga Bikol,cent2087,13.7574,123.403,absent
Kwegu,kweg1241,5.40416,36.1702,absent
Sapuan,sapu1248,15.3692,106.843,absent
Mandarin Chinese,mand1415,40.0209,116.228,absent
Mbo (Cameroon),mboc1235,5.13981,9.92766,absent
Tangwang,tang1373,35.803799,103.54273,absent
Ukrainian,ukra1253,49.796,29.945,absent
Riantana,rian1263,-7.50746,138.484,absent
Dzongkha,dzon1239,27.410786,89.581604,absent
Mescalero-Chiricahua Apache,mesc1238,33.1291,-105.566,absent
Wari',wari1268,-10.69948,-64.56152,absent
Kaluli,kalu1248,-6.45932,142.788,absent
Cogui,cogu1240,10.9485,-73.8043,absent
Miwa,miwa1242,-14.3484,126.921,absent
Yonaguni,yona1241,24.45,122.991,absent
Muna,muna1247,-5.40419,122.541,absent
Nawuri,nawu1242,8.45116,0.04947,absent
Ludian,ludi1246,61.853,33.7346,absent
Kunimaipa,kuni1267,-8.09371,146.908,absent
Mouk-Aria,mouk1239,-5.71155,149.158,absent
Tangut,tang1334,38.894904,102.246464,absent
Beembe,beem1239,-3.95895,14.1,absent
Sedang,seda1262,14.7793,108.027,absent
Chenchu,chen1255,15.8787,79.2534,absent
Narua,yong1270,27.8,100.9,absent
Korra Koraga,korr1238,12.9163,75.2,absent
Lule Saami,lule1254,67.2759,17.8057,absent
Mansim,mans1260,-0.915054,134.011116,absent
Ugaritic,ugar1238,35.6,35.78,absent
Meyah,meya1236,-1.18016,133.618,absent
Bilinarra,bili1250,-16.868771,130.533991,absent
Giiwo,giiw1236,10.35754,10.46037,absent
Wayana,waya1269,2.77537,-54.4429,absent
Bekwarra,bekw1241,6.73737,8.86489,absent
Chothe,chot1239,24.3722,94.2408,absent
Pichis Ashéninka,pich1237,-10.47249,-74.60281,absent
Lule,lule1238,-25.221839,-61.887818,absent
Pottangi Ollar Gadaba,pott1240,18.596800000000002,82.7586,absent
Southern Grebo,sout2826,4.47607,-7.56872,absent
Tagoi,tago1246,12.0346,30.9306,absent
Central Sierra Miwok,cent2140,38.0812,-120.257,absent
Pawaia,pawa1255,-6.88021,145.081,absent
Jaqaru,jaqa1244,-12.741939,-75.809231,absent
Honi,honi1244,23.2074,101.886,absent
Kalamang,kara1499,-3.47037,132.678,absent
Loup A,loup1243,42.364,-72.731,absent
Mekeo,meke1243,-8.23853,146.586,absent
Rumu,rumu1243,-7.17149,144.179,absent
Kanyaki-Kagbaaga-Kajoko Bidyogo,bidy1244,11.1097,-16.1497,absent
Maykulan,mayk1239,-20.4352,140.481,absent
Kunama,kuna1268,14.5879,37.5292,absent
Mangghuer,minh1238,35.97515,102.84406,absent
Nusu,nusu1239,26.7292,98.8801,absent
Central Tagbanwa,cent2090,10.6519,119.338,absent
Bondei,bond1247,-5.10749,38.5079,absent
Middle Clarence Bandjalang,midd1357,-29.042737,152.780249,absent
Latvian,latv1249,56.826108,24.309118,absent
Erzya,erzy1239,52.8548,45.3901,absent
Biao-Jiao Mien,biao1254,25.5309,111.344,absent
Bilin,bili1260,15.7833,38.3917,absent
Western Tlacolula Valley Zapotec,sanj1284,17.0332,-96.5967,absent
Garrwa,gara1269,-17.4504,137.72014,absent
Alacatlatzala Mixtec,alac1244,17.25,-98.58,absent
Shasta,shas1239,41.7587,-122.738,absent
Marathi,mara1378,17.9344,76.6665,absent
Moyon,moyo1238,24.4793,94.3421,absent
Yavitero-Pareni,yavi1244,2.9248440000000002,-67.438886,absent
Tidore,tido1248,0.02461,127.746,absent
Murle,murl1244,6.69756,33.988,absent
Pitta Pitta,pitt1247,-22.7952,139.983,absent
Western Muya,west2417,29.444,101.418,absent
Kom (India),komi1270,24.8688,94.534,absent
Ratahan,rata1244,1.07592,124.858,absent
Tegali,tega1236,11.9523,31.1112,absent
Kemezung,keme1240,6.6957700000000004,10.4984,absent
Ama (Papua New Guinea),amap1240,-4.20192,141.658,absent
Wemale,nort2864,-3.05143,128.839,absent
Belarusian,bela1254,53.2307,25.6038,absent
Qaqet,qaqe1238,-4.45258,151.702,absent
Ap Ma,apma1241,-4.35147,144.085,absent
Nupe-Nupe-Tako,nupe1254,9.18404,5.40031,absent
Makhuwa,makh1264,-14.8509,38.8052,absent
Mikasuki,mika1239,26.08142,-80.90847,absent
Tungag,tung1290,-2.52188,150.198,present
Toma,toma1245,8.20383,-9.23439,present
Bimin,bimi1240,-5.38732,142.04,present
Satawalese,sata1237,7.36084,147.038,present
Hassaniyya,hass1238,18.29,-14.11,present
Saramaccan,sara1340,4.54729,-54.0238,present
Anu-Hkongso,anuu1241,21.5,93.05,present
North Ambrym,nort2839,-16.1741,168.14,present
Comox,como1259,49.7233,-124.967,present
Tohono O'odham,toho1245,31.7973,-111.995,present
Bambassi,bamb1262,9.82554,34.6522,present
Nengone,neng1238,-21.5305,167.964,present
Biak,biak1248,-0.9523,135.879,present
Nopala Chatino,nopa1235,16.0954,-97.1339,present
Umbu-Ungu,umbu1258,-5.9513,143.97,present
Twana,twan1247,47.7419,-121.765,present
Birri,birr1240,5.33,24.6,present
Abé,abee1242,5.59682,-4.38497,present
Tawala,tawa1275,-10.3115,150.644,present
Kusaghe-Njela,kusa1251,-8.04056,157.463,present
Caac,caac1237,-20.4114,164.578,present
Owa,owaa1237,-10.82553,162.30467,present
Highland Puebla Nahuatl,high1278,20.1554,-97.5556,present
Baybayanon,bayb1234,10.6956,124.8086,present
Cotabato Manobo,cota1241,6.39417,124.234,present
Pangasinan,pang1290,15.9377,120.365,present
Tsogo,tsog1243,-1.55469,11.1359,present
Siar-Lak,siar1238,-4.62059,152.892,present
Egyptian Arabic,egyp1253,31,31,present
Halia,hali1244,-5.26603,154.662,present
Matumbi,matu1259,-8.53734,39.0409,present
Shixing,shix1238,28.3895,100.4,present
Xârâcùù,xara1244,-21.7034,165.996,present
Naxi,naxi1245,27.5,100,present
Koromira,koro1313,-6.39399,155.742,present
Kachama-Ganjule-Haro,kach1284,6.3971,37.9291,present
Male (Ethiopia),male1284,5.91975,36.9892,present
Oku,okuu1243,6.23712,10.5096,present
Modern Hebrew,hebr1245,31.1056,35.0179,present
Phom Naga,phom1236,26.4715,94.7476,present
Lau,lauu1247,-8.51018,160.872,present
Auye,auye1238,-3.43705,136.096,present
Maguindanao,magu1243,6.9453,124.509,present
Amharic,amha1245,11.708182,39.543456,present
Central Nicobarese,cent1990,7.94812,93.3921,present
Lowland Tarahumara,lowl1265,27.4623,-107.854,present
Yareba,yare1248,-9.50651,148.605,present
Siamou,siam1242,10.998,-4.92143,present
Classical Nahuatl,clas1250,19.72,-96.97,present
Monzombo,monz1249,3.19008,18.5129,present
Jina,jina1244,11.3555,14.9611,present
Columbia-Wenatchi,colu1241,48.217,-118.454,present
Masana,masa1322,10.0606,15.4748,present
Central Aymara,cent2142,-17,-68.5,present
East Uvean,wall1257,-13.2903,-176.207,present
Nauete,naue1237,-8.70733,126.741,present
Guro,guro1248,7.34954,-6.31154,present
Mian,mian1256,-4.70881,141.523,present
Ömie,omie1241,-9.03136,148.107,present
Awa (Papua New Guinea),awap1236,-6.65534,145.714,present
Mwaghavul,mwag1236,9.47205,8.96522,present
Gardabani Bohtan Neo-Aramaic,boht1238,41.459,45.084,present
Woun Meu,woun1238,8.5,-78,present
Kinaray-a,kina1250,10.8131,122.297,present
Cemuhî,cemu1238,-20.8489,165.13,present
Lowland Oaxaca Chontal,lowl1260,15.9497,-95.6876,present
Mandara,mand1440,-2.7828,151.956,present
Tepecano,tepe1278,19.2343,-101.729,present
Buwal,buwa1243,10.6151,13.8838,present
Selaru,sela1259,-8.18376,130.961,present
Melamchi Yolmo,east2343,27.9212,85.6289,present
Ibanag,iban1267,17.4201,121.891,present
Termanu,term1237,-10.7326,123.169,present
Purepecha,pure1242,19.2467,-101.631,present
Temoaya Otomi,temo1245,19.6001,-99.6541,present
Mangarrayi,mang1381,-14.8,133.5,present
Javanese,java1254,-7.001,109.287,present
Bunun,bunu1267,23.4116,121.025,present
Xamtanga,xamt1239,12.4479,38.8352,present
Kaingang,kain1272,-27.7671,-52.5394,present
Tolomako,tolo1255,-15.1569,166.772,present
Kenga,keng1240,11.6816,18.1464,present
Busa,busa1253,9.91074,4.39929,present
Galician,gali1258,42.2446,-7.5343,present
Querétaro Otomi,quer1236,20.1396,-100.115,present
Pampanga,pamp1243,14.9603,120.502,present
Gela,gela1263,-9.04587,160.186,present
Soninke,soni1259,13.1273,-11.7178,present
Nanti,nant1250,-12.1018,-72.3507,present
Dumbea,dumb1241,-22.0947,166.531,present
Hozo,hozo1236,9.38875,34.60448,present
Maragus,mara1399,-16.0695,167.33,present
Yana,yana1271,39.2769,-121.608,present
Somali,soma1255,4.778704,45.152856,present
Mafea,mafe1237,-15.4316,167.241,present
Mundabli-Mufu,mund1328,6.59969,10.2704,present
Saposa,sapo1253,-5.64103,154.732,present
Romansh,roma1326,46.5538,9.92812,present
Yinggarda,ying1247,-25.4446,115.58,present
Araona,arao1248,-12.4242,-67.7293,present
Coeur d'Alene,coeu1236,47.2958,-116.715,present
Emberá-Chamí,embe1262,4.8791,-76.0749,present
Itzá,itza1241,17.0269,-89.8734,present
Xinca-Chiquimulilla,xinc1242,14.083301,-90.380259,present
Karkar-Yuri,kark1258,-3.74954,141.098,present
Southwest Tanna,sout2869,-19.57953,169.35603,present
Timne,timn1235,8.90294,-12.3331,present
Kumbainggar,kumb1268,-29.8189,152.913,present
Bunak,buna1278,-9.13618,125.216,present
Western Frisian,west2354,53.143,5.86091,present
Sichuan Yi,sich1238,28.1947,102.121,present
Cayubaba,cayu1262,-13.2482,-65.4822,present
Gidar,gida1247,9.874715,14.07845,present
Agutaynen,agut1237,10.5328,119.655,present
West Uvean,west2516,-20.4145,166.589,present
Nicaragua Creole English,nica1252,12.4402,-83.7386,present
Bella Coola,bell1243,52.3448,-126.689,present
Yaqui,yaqu1251,29.9446,-110.681,present
Tempasuk Dusun,temp1235,6.36389,116.545,present
Northern Jinghpaw,sing1264,27.296,95.606,present
Quapaw,quap1242,36.9471,-94.6634,present
Port Sandwich,port1285,-16.4952,167.78,present
Bafut,bafu1246,6.14153,10.1194,present
Eastern Armenian,nucl1235,40,45,present
Chiga,chig1238,-1.04387,29.9122,present
Kwara'ae,kwar1239,-8.75779,160.804,present
Magahi,maga1260,25.0915,85.3335,present
Halkomelem,halk1245,49.250402,-122.443668,present
Oksapmin,oksa1245,-5.20797,142.177,present
Plateau Malagasy,plat1254,-19.5907,47.1211,present
Chamicuro,cham1318,-5.1149,-75.6778,present
Faroese,faro1244,62.0732,-6.88497,present
Mambae,mamb1306,-9.19552,125.475,present
Saya,saya1246,9.69441,9.71748,present
Yaouré,yaou1238,6.95282,-5.57851,present
South Efate,sout2856,-17.7006,168.377,present
Arta,arta1239,16.4185,121.656,present
Nuclear Western Fijian,nucl1487,-18.134562,177.538969,present
Yakan,yaka1277,6.531023,122.021729,present
Hõne,hone1235,9.79715,10.9206,present
Talaandig-Binukid,binu1244,8.15933,124.892,present
Nalca,nalc1240,-4.26068,139.883,present
Plautdietsch,plau1238,49.578028,-109.353868,present
Khams Tibetan,kham1282,31.9313,91.7062,present
Tagabawa,taga1272,6.9712,125.175,present
Classical-Middle Armenian,clas1249,38.592316,41.346422,present
Panamint,pana1305,36.0007,-117.901,present
Catalan,stan1289,41.453,1.569,present
Mokilese,moki1238,6.65651,159.776,present
Chamacoco,cham1315,-20.5899,-58.2005,present
Central Guerrero Nahuatl,guer1241,17.8583,-99.0023,present
Hulaulá,hula1244,31.9111,43.4865,present
