id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
3002,2016-06-14T09:44:47Z,Святой Николай (название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,30,40,,,"Размеры: В. 30, Ш. 40 (приблизительно) / В. 40, Ш. 30 (приблизительно)",2496
2792,2016-06-14T09:44:45Z,Мадонна с младенцем (название употребляемое); Богоматерь с младенцем (название изначальное)    В русском оригинале (переводе): Мадонна (название изначальное; итальянский)    Автор: Аноним (художник)    Школа / Место издания: Западная Европа    Период оригинала: 17 век ?; 18 век ?; 19 век ?,ЖИВОПИСЬ,,36,25,,,"Стиль: Хлопок ?/ Лен ?    Размеры: В. 36, Ш. 25 (без обрамления)",2320
6610,2016-06-14T09:45:19Z,Праотцы Адам и Давид (название придуманное); Святые праотцы Авраам и Давид (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,6,17,,,"Стиль: Темпера: цветной однотонный (?)    Размеры: В. 6, Ш. 17 (доска) / В. 17, Ш. 6 (доска)",2496
9242,2016-06-14T09:45:39Z,Женщина в белом    Автор: Фонвизин Артур Владимирович,ЖИВОПИСЬ,,,36.5,,,"Размеры: B. 47,5, Ш. 36,5    Инвентарный номер: Инв. №19. Старый инв. №169 по ИК ВКМ",2320
4137,2016-06-14T09:44:56Z,Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,25,30,,,"Стиль: Дерево поделочное; С окладом: Желтый металл, Латунь ?/ Бронза ?/ Медь ?/ Другое ?    Размеры: В. 25, Ш. 30 (приблизительно) / В. 30, Ш. 25 (приблизительно)    Ссылка на каталоги / инвентари: В источнике: киот фигурный",2496
7352,2016-06-14T09:45:29Z,"Все Святые (название употребляемое); Минеи (название придуманное); Святые года (название предполагаемое)    Автор: Аноним (иконописец, художник)    Школа / Место издания: Россия ?",ИКОНА,,130,125,,,"Стиль: Холст ?;  Квадрат почти    Размеры: В. 130, Ш. 125 (без обрамления ?)    Ссылка на каталоги / инвентари: Состояние: осыпание красочного слоя (местами).  В источнике не указана иконография, требуется уточнение.",2496
5963,2016-06-14T09:45:15Z,Сошествие во ад / Воскресение Христово (название изначальное); Сошествие во ад / Воскресение Христово и Праздники (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,39,48,,,"Размеры: В. 39, Ш. 48 (доска) / В. 48, Ш. 39 (доска)    Характер подписи: (см. фото)",2496
18504,2016-06-14T09:46:41Z,"Вознесение Господне (название употребляемое); Вознесение Христово (название изначальное)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 20 век, 1 четверть (приблизительно)",ИКОНА,,55,40,,,"Размеры: В. 55, Ш. 40; В. 40, Ш. 55 (?)",2496
6361,2016-06-14T09:45:16Z,Богоматерь Троеручица (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,30,30,,,"Стиль: Другое: роспись, тусклая матовая, Лак    Размеры: В. 30, Ш. 30 (доска)",2496
2032,2016-06-14T09:44:41Z,На дорогах войны (название придуманное)    Автор: Кугач Юрий Петрович (художник) ?; Кугач Михаил Юрьевич (художник) ?    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,150,220,,,"Размеры: В. 150, Ш. 220 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 294",2320
10967,2016-06-14T09:46:14Z,Датская военная форма    Автор: Брок Г.,ЖИВОПИСЬ,,18,14,,,"Размеры: В. 18.0, Ш. 14.0",2320
3520,2016-06-14T09:44:51Z,"Владимирская Божья Матерь (название старое) ; Богоматерь Владимирская (название придуманное); Сладколобзающая /  Умиление (название изначальное); Богоматерь Умиление Владимирская  (название последнее)    В русском оригинале (переводе): Гликофилуса / Елеуса (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия",ИКОНА,,60,40,,,"Размеры: В. 60, Ш. 40 (приблизительно) / В. 40, Ш. 60 (приблизительно)",2496
3173,2016-06-14T09:44:49Z,"Благовещение (название изначальное, название сцены); Архангел Гавриил из Благовещения (название придуманное)    Автор: Аноним    Школа / Место издания: Россия",ИКОНА,,20,30,,,"Стиль: Желтый: общий фон; Овал: доска    Размеры: В. 20, Ш. 30, Т. 3 (доска)",2496
2952,2016-06-14T09:44:47Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,40,35,,,"Размеры: В. 40, Ш. 35 (приблизительно)",2496
2852,2016-06-14T09:44:43Z,Пейзаж с запряженными санями (название придуманное)    Автор: Клодт фон Юргенсбург Михаил Константинович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век,ЖИВОПИСЬ,,30,22,,,"Размеры: В. 30, Ш. 22 (картон ?) ? / В. 22, Ш. 30 (картон ?)",2320
4612,2016-06-14T09:44:59Z,Все Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,27,32,,,"Стиль: Дерево поделочное    Размеры: В. 27, Ш. 32 (доска) / В. 32, Ш. 27 (доска)",2496
10240,2016-06-14T09:45:43Z,Натюрморт с виноградом    Автор: Налбандян Д.А.,ЖИВОПИСЬ,,,40,,,"Размеры: B. 110, Ш. 40",2320
9333,2016-06-14T09:45:39Z,Пейзаж (Этюд)    Автор: Сокорнов,ЖИВОПИСЬ,,,29.5,,,"Размеры: B. 18,5, Ш. 29,5    Инвентарный номер: Инв. №46. Старый инв. №614 по ИК ВКМ",2320
2390,2016-06-14T09:44:40Z,Автор: Белов Александр Иванович (художник)    Школа / Место издания: Россия. Азербайджан    Период оригинала: 2 четверть 20 век; 3 четверть 20 век,ЖИВОПИСЬ,,70,50,,,"Размеры: В. 70, Ш. 50 (картон ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 377    Ссылка на каталоги / инвентари: В источнике неуказана сцена / название",2320
18453,2016-06-14T09:46:41Z,"Казанская Богоматерь (название употребляемое); Богоматерь Казанская (название придуманное)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 17 век, 18 век, 19 век, 20 век (?)",ИКОНА,,28,22,,,"Стиль: В окладе желтого металла    Размеры: В. 28, Ш. 22",2496
17266,2016-06-14T09:46:20Z,"""ЧТО ТЯ НАРЕЧЕМ...""    Школа / Место издания: Москва    Период оригинала: 19 век, начало",ИКОНА,,31.8,26.3,,,"Размеры: В. 31,8, Ш. 26,3",2496
15636,2016-06-14T09:46:22Z,И.В. Рогова    Автор: Белоусов П.П.,ЖИВОПИСЬ,,90,78,,,"Размеры: Дл.90, В.78 см    Ссылка на каталоги / инвентари: Портрет.    Инвентарный номер: 15365",2320
261,2016-06-14T09:44:17Z,Сошествие во ад / Воскресение Христово (название изначальное); Сошествие во ад / Воскресение Христово и Праздники со Страстями (название последнее)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,70,53,,,"Размеры: В. 70, Ш. 53 (доска) ?    Ссылка на каталоги / инвентари: В источнике не воспроизводятся надписи.  Состояние: не реставрирована, потемнение олифы.",2496
9072,2016-06-14T09:45:35Z,Пейзаж    Автор: Истомин Константин Николаевич,ЖИВОПИСЬ,,,71,,,"Размеры: B. 61, Ш. 71    Инвентарный номер: Инв. №75. Инв. №766 и №1068 по ИК ВКМ",2320
7575,2016-06-14T09:45:25Z,Святой Николай Чудотворец (название изначальное); Никола Святитель (название употребляемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,40,30,,,"Стиль: С окладом/ризой: Латунь ?/ Медь ?/ Другое ?, Желтый металл    Размеры: В. 40, Ш. 30 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, материал и техника, требуется уточнение.",2496
14838,2016-06-14T09:46:16Z,Святитель Николай,ИКОНА,,31,27,,,"Размеры: В. 31, Ш. 27    Ссылка на каталоги / инвентари: В серебряном окладе",2496
2211,2016-06-14T09:44:40Z,"Первая трактористка Хава Касумова (название изначальное)    Автор: Идрисов Дадан Гиланиевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,115,110,,,"Размеры: В. 115, Ш. 110 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 15    Ссылка на каталоги / инвентари: Фото: Предмет 5.",2320
3602,2016-06-14T09:44:53Z,Четыре избранных сюжета (название придуманное); Четырехчастник (название изменяемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,27,33,,,"Размеры: В. 27, Ш. 33 (приблизительно) / В. 33, Ш. 27 (приблизительно)",2496
3820,2016-06-14T09:44:52Z,Николай Чудотворец(название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,30,40,,,"Размеры: В. 30, Ш. 40 (приблизительно) / В. 40, Ш. 30 (приблизительно)",2496
2040,2016-06-14T09:44:38Z,Хлеб убран (название придуманное)    Автор: Григорьянц Арнольд Григорьевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,65,70,,,"Размеры: В. 65, Ш. 70 (приблизительно,без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 355",2320
6143,2016-06-14T09:45:16Z,Все Святые (название употребляемое); Святые года (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,95,85,,,"Стиль: Цвета: сочных контрастных тонов    Размеры: В. 95, Ш. 85, Т. 4 (доска)",2496
5190,2016-06-14T09:45:02Z,"Перекоп (название придуманное)    Автор: Касиян Василий Ильич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 2 четверть 20 век",ОТТИСК,,28,27,,,"Стиль: Гравюра на металле: офорт ?, меццотинто    Размеры: В. 28, Ш. 27 (доска ?)",254
7213,2016-06-14T09:45:24Z,Предстоящие (название придуманное); Святые (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 16 век,ИКОНА,,26,30,,,"Стиль: Золотистый, Золочение: фон;  Масло ? / Темпера ?    Размеры: В. 26, Ш. 30 (доска) / В. 30, Ш. 26 (доска)    Ссылка на каталоги / инвентари: В источнике: масло, требуется уточнение.",2496
10147,2016-06-14T09:45:42Z,Санаторий Сосны    Автор: Налбандян Д.А.,ЖИВОПИСЬ,,,60,,,"Размеры: B. 80, Ш. 60",2320
3713,2016-06-14T09:44:55Z,Святой Петр Московский митрополит (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,100,60,,,"Стиль: Дерево ? / Холст ?    Размеры: В. 100, Ш. 60 (приблизительно)    Ссылка на каталоги / инвентари: Состояние: отличное.",2496
4885,2016-06-14T09:44:56Z,Радуется Царица (название старое); Богоматерь Споручница грешных (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,20,15,,,"Стиль: Дерево поделочное;  Другое: роспись (?)    Размеры: В. 20, Ш. 15 (приблизительно) / В. 15, Ш. 20 (приблизительно)    Характер подписи: [Радуйся Одре Царя Великого / Царица Небесная] ?",2496
5014,2016-06-14T09:45:02Z,"Трасса на Ладоге (название придуманное)    Автор: Богаткин Владимир Валерианович (художник, литограф)    Школа / Место издания: Россия    Период оригинала: середина 20 век",ОТТИСК,,45,65,,,"Размеры: В. 45, Ш. 65 (лист ?)",254
5464,2016-06-14T09:45:07Z,Караван-сарай (название придуманное); Караван верблюдов (название предполагаемое); Вид на восточный город и караван верблюдов (название предполагаемое)    Автор: Аноним (художник)    Период оригинала: 16 век ?,ЖИВОПИСЬ,,50,100,,,"Размеры: В. 50, Ш. 100 (без обрамления ?) ?",2320
9097,2016-06-14T09:45:35Z,Натюрморт «Ваза с цветами»    Автор: Куприн Александр Васильевич,ЖИВОПИСЬ,,,89,,,"Размеры: B. 89, Ш. 89    Инвентарный номер: Инв. №78. Инв. №773 и №1193 по ИК ВКМ",2320
573,2016-06-14T09:44:23Z,Никола Чудотворец (название старое); Святой Николай Чудотворец (название изначальное); Святой Николай Чудотворец и Предстоящие Святые (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 18 век,ИКОНА,,33.5,26,,,"Стиль: Темпера ?; Без оклада/ризы/басмы ?; Овал: 2 дробницы / клейма в среднике с образами Христа и Марии.    Размеры: В. 33.5, Ш. 26 ? (доска); В. 33.5, Ш. 29 (доска)    Характер подписи: ? ( Имя Николая, устав, справа и слева от нимба Николая, над образами Христа и Марии); ? ( по 5 строк на 2 страницах книги в руках Николая)    Ссылка на каталоги / инвентари: В источнике не содержатся данные о технике, материалах.",2496
587,2016-06-14T09:44:23Z,Илья на колеснице (название старое); Огненное вознесение Ильи Пророка (название употребляемое); Огненное восхождение Илии (название изначальное); Огненное восхождение Илии Пророка (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,ИКОНА,,72,60,,,"Стиль: Темпера ?; Без оклада/ризы/басмы?    Размеры: В. 72, Ш. 60 (доска)    Ссылка на каталоги / инвентари: В источнике не содержатся данные о технике, иконографии и др.",2496
3424,2016-06-14T09:44:51Z,Господь Вседержитель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ИКОНА,,25,30,,,"Размеры: В. 25, Ш. 30 (приблизительно) / В. 30, Ш. 25 (приблизительно)",2496
9177,2016-06-14T09:45:35Z,Портрет военного    Автор: Неизвестный художник,ЖИВОПИСЬ,,,52,,,"Размеры: B. 69, Ш. 52    Инвентарный номер: Старый инв. №457 по ИК ВКМ",2320
2943,2016-06-14T09:44:47Z,Иисус Христос (название изначальное)    Автор: Аноним    Школа / Место издания: Россия ?,ИКОНА,,50,40,,,"Размеры: В. 50, Ш. 40 (приблизительно)",2496
2049,2016-06-14T09:44:17Z,Гремящая река (название придуманное)    Автор: Миронов Петр Васильевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,88.5,120,,,"Размеры: В. 88.5, Ш. 120  (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ:  № 293",2320
7211,2016-06-14T09:45:24Z,Рождество Богородицы (название изначальное); Рождество Богоматери (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 16 век,ИКОНА,,30,26,,,"Стиль: Золочение, Золотистый: фон, поля;  Масло ? / Темпера ?    Размеры: В. 30, Ш. 26 (доска)    Ссылка на каталоги / инвентари: В источнике: масло, требуется уточнение.",2496
317,2016-06-14T09:44:20Z,"Богоматерь Знамение (русский, название изначальное); Знамение Богородицы (название старое)    В русском оригинале (переводе): Панагия (греческий, название изначальное)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 18 век; 19 век",ИКОНА,,12,15,,,"Размеры: В. 12, Ш. 15 (доска) ?; В. 15, Ш. 12 (доска) ?",2496
299,2016-06-14T09:44:17Z,Пророк Илья в житиях (название придуманное); Святой Илия Пророк в пустыне с житием (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 15 век ?,ИКОНА,,100,70,,,"Стиль: Золотистый: нимбы ( большой и 13/ 14 маленьких);  Темпера ?    Размеры: В. 100, Ш. 70 (доска)",2496
4579,2016-06-14T09:44:59Z,Богоматерь Троеручица (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,10,12,,,"Стиль: Дерево поделочное    Размеры: В. 10, Ш. 12 (доска) / В. 12, Ш. 10 (доска)",2496
16282,2016-06-14T09:46:17Z,Игра в шахматы    Автор: Котарбинский В.А.    Школа / Место издания: Россия,ЖИВОПИСЬ,,73.5,100,,,"Размеры: В. 73,5, Ш. 100,0",2320
19,2016-06-14T09:44:15Z,Автопортрет (название изначальное)    Автор: Петров-Водкин Козьма Сергеевич (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век; 1 половина 20 век,ЖИВОПИСЬ,,20,30,,,"Стиль: Прямоугольник горизонтальный ? Прямоугольник вертикальный ?    Размеры: В. 20, Ш. 30 (лист ?); В. 30, Ш. 20(лист ?)    Ссылка на каталоги / инвентари: В истонике информации не содержатся данные о периоде/дате, цветах, об особенностях изображения, о наличии подписи, надписей.",2320
223,2016-06-14T09:44:19Z,Бородинское поле (название изначальное); Памятники на Бородинском поле (название придуманное)    Автор: Кетов А.И. (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,60,80,,,"Стиль: Прямоугольник горизонтальный    Размеры: В. 60, Ш. 80 (без обрамления ?)",2320
3876,2016-06-14T09:44:52Z,Архангел Михаил (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,30,40,,,"Размеры: В. 30, Ш. 40 (приблизительно) / В. 40, Ш. 30 (приблизительно)",2496
9074,2016-06-14T09:45:35Z,Город ночью    Автор: Гончарова Наталья Сергеевна,ЖИВОПИСЬ,,,101,,,"Размеры: B. 112,5, Ш. 101    Инвентарный номер: Инв. №77. Инв. №769 и №1188 по ИК ВКМ",2320
4610,2016-06-14T09:44:57Z,Все Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,30,35,,,"Стиль: Дерево поделочное    Размеры: В. 30, Ш. 35 (приблизительно) / В. 35, Ш. 30 (приблизительно)",2496
6139,2016-06-14T09:45:17Z,"Тихвинская Божья Матерь (название старое); Путеводительница / Богохранимая  (название изначальное); Богоматерь Одигитрия Тихвинская (название последнее)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век ?; 19 век ?",ИКОНА,,25,50,,,"Стиль: Дерево: встречные шпонки; Цвета: цветной однотонный    Размеры: В. 25,  Ш. 50 (доска) ? / В. 50,  Ш. 25 (доска) ?",2496
3614,2016-06-14T09:44:51Z,Святой Георгий Победоносец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,30,30,,,"Стиль: Квадрат ?    Размеры: В. 30, Ш. 30 (приблизительно)",2496
17207,2016-06-14T09:46:20Z,"АРХАНГЕЛ МИХАИЛ (ИЗ ДЕИСУСНОГО ЧИНА)    Школа / Место издания: Ценральная Россия    Период оригинала: 17 век, 2 половина",ИКОНА,,103.5,42.2,,,"Размеры: В. 103.5, Ш. 42.2",2496
7416,2016-06-14T09:45:29Z,Богородица (название старое); Богоматерь с младенцем (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,25,30,,,"Размеры: В. 25, Ш. 30, Т. 2.5 (доска) / В. 30, Ш. 25, Т. 2.5 (доска)",2496
3172,2016-06-14T09:44:49Z,Усеченная глава Святого Пророка Иоанна Предтечи Крестителя (название последнее); Голова Иоанна Крестителя (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия,ИКОНА,,35,40,,,"Стиль: Зеленый: темный, фон    Размеры: В. 35, Ш. 40, Т. 1.8 (доска)",2496
5439,2016-06-14T09:45:08Z,"Ночной пейзаж (название употребляемое); Лунный пейзаж с рекой и костелом (название придуманное)    Автор: Аноним (художник) ?    Школа / Место издания: Россия ?, Западная Европа ?",ЖИВОПИСЬ,,19,26,,,"Стиль: Холст на Картоне    Размеры: В. 19, Ш. 26 (без обрамления ?)",2320
9358,2016-06-14T09:45:39Z,Улица Парижа    Автор: Щербинойский Дмитрий Анфимович,ЖИВОПИСЬ,,,32,,,"Размеры: B. 43,5, Ш. 32    Инвентарный номер: Инв. №86. Инв. №801 и №1250 по ИК ВКМ",2320
1055,2016-06-14T09:44:24Z,"Летняя тройка (название употребляемое)    Автор: Аноним (художник); Лукутин Николай Александрович (фабрикант); ? (с оригинала)    Школа / Место издания: Россия, Москва ?, Федоскино    Лукутины (фабрика лаковых изделий)    Период оригинала: 4 четверть 19 век; 1 четверть 20 век",ЖИВОПИСЬ,,22.9,11.5,7,,"Стиль: Красный: внутреннее покрытие; вишневый , внешнее покрытие; Прямоугольник: крышка; Призма: шкатулка    Размеры: В. 7, Дл. 22.9, Ш. 11.5 (предмет); В. 11.5, Ш. 22.9 (крышка, сцена) ? / В. 22.9, Ш. 11. 5 (крышка, сцена) ?    Характер подписи: Фабрике Лукутина (?)    Ссылка на каталоги / инвентари: СПИСОК ГИМ, 1989: № 9    Ссылка на каталоги / инвентари: В источнике; шкатулка на 4 ножках, с внутренним замком и откидной крышкой;  размеры даны без уточнения: указана Москва.",2320
17250,2016-06-14T09:46:21Z,"СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ, С ЖИТИЕМ    Школа / Место издания: Ярославль    Период оригинала: 18 век, конец",ИКОНА,,85,69.5,,,"Размеры: В. 85, Ш. 69,5",2496
17284,2016-06-14T09:46:20Z,"ИОАН ПРЕДТЕЧА - АНГЕЛ ПУСТЫНИ, С ЖИТИЕМ    Школа / Место издания: Палех    Период оригинала: 19 век, 1 половина",ИКОНА,,35.1,30.3,,,"Размеры: В. 35,1, Ш. 30,3",2496
