UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
dedb89c7-fdb0-4b47-a773-22af93d0dbb6,Book 3,Bastetani,char-offset:9110,PLACE,http://pleiades.stoa.org/places/265822,37.5,-2.5,region,VERIFIED,,,,
f34ed05a-9942-440e-a182-6834c09c4ef4,Book 2,Caspian Gates,char-offset:40980,PLACE,http://pleiades.stoa.org/places/903004,35.27617,52.1696,pass,VERIFIED,,,,
408b901d-1ce4-4da7-a55a-224eed86e43f,Book 3,Cassiterides,char-offset:105792,PLACE,http://pleiades.stoa.org/places/79684,49.936111,-6.322778,"island,archipelago",VERIFIED,,,,
2c408e47-6b45-429f-bd3e-86c272b4e514,Book 1,Propontis,char-offset:135748,PLACE,http://pleiades.stoa.org/places/511381,40.6666672,28.2499999,water-open,VERIFIED,,,,
801ae1ee-902b-400a-ad4b-c84294e65e58,Book 8,Ambracian Gulf,char-offset:7253,PLACE,,,,,UNVERIFIED,,,,
7981e842-98f4-4f3c-8860-3709b935da47,Book 6,Greeks,char-offset:2941,PLACE,,,,,NOT_IDENTIFIABLE,,,,
4b33a3ed-f3d7-42f8-9a53-07d465687954,Book 6,Lacmus,char-offset:41391,PLACE,http://pleiades.stoa.org/places/530972,39.6840049,21.1226981,mountain,VERIFIED,,,,
4295af7a-fa4c-4148-89fa-0a1901e780e0,Book 13,Lectum,char-offset:6157,PLACE,,,,,UNVERIFIED,,,,
64b5cd63-df97-4bbe-adc2-34f61091d0e4,Book 3,Ossonoba,char-offset:19148,PLACE,http://pleiades.stoa.org/places/256346,37.257074,-6.949713,settlement,VERIFIED,,,,
96f01b31-e8b8-47c5-b561-0e96972faac8,Book 8,Rhium Molycrium,char-offset:10404,PLACE,,,,,UNVERIFIED,,,,
d9d60e18-ad8b-4e8c-85ed-0e70b68efdb2,Book 4,Italy,char-offset:55694,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
0278e0dd-d974-4317-8c74-b6b2fec476c8,Book 5,Crater,char-offset:87276,PLACE,http://pleiades.stoa.org/places/433059,40.73294072,14.3498821,water-open,VERIFIED,,,,
21666727-6d8a-4cb7-b193-6546d770022d,Book 4,Tectosages,char-offset:28826,PLACE,http://pleiades.stoa.org/places/619269,39.75,32.75,people,VERIFIED,,,,
5a0118d7-df43-4979-a0cd-18fccf4ab675,Book 6,Cape Lilybæsum,char-offset:58825,PLACE,http://pleiades.stoa.org/places/462282,37.8025,12.425278,cape,VERIFIED,,,,
30c5801f-2570-49c9-8bba-e30acf21e5e8,Book 2,Keltica,char-offset:20639,PLACE,,,,,NOT_IDENTIFIABLE,,,,
b1507f77-f6a4-4576-98c9-97f15e22e846,Book 2,Dioscurias,char-offset:64614,PLACE,http://pleiades.stoa.org/places/857107,42.99535,41.0181,settlement,VERIFIED,,,,
ba825312-b169-479d-9168-144930389349,Book 5,Rome,char-offset:43994,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
5646505e-3f41-41da-8d88-3f712c82b3a2,Book 8,Hermionic,char-offset:97065,PLACE,http://sws.geonames.org/5193305,,,,UNVERIFIED,,,,
66bd1138-4f0f-4861-ab86-42e18434ad05,Book 1,Delta,char-offset:82343,PLACE,,,,,NOT_IDENTIFIABLE,,,,
33fc81b9-c618-4151-a8b4-cda1c29f7f04,Book 5,Patavium,char-offset:22953,PLACE,http://pleiades.stoa.org/places/393473,45.4096,11.8766,settlement,VERIFIED,,,,
c942f2f3-3685-4a7f-9046-a238052b1e1d,Book 4,Veragri,char-offset:73943,PLACE,http://pleiades.stoa.org/places/167962,46.25,6.75,people,VERIFIED,,,,
ee857a19-efaa-4e13-93ab-7a2ed595ec82,Book 10,Chalcis,char-offset:8899,PLACE,http://pleiades.stoa.org/places/540703,38.464,23.602,settlement,UNVERIFIED,,,,
e149a16c-165a-4e44-8dc5-6d3eb494a3af,Book 8,Acarnania,char-offset:27150,PLACE,http://pleiades.stoa.org/places/530767,38.6722875,21.3178745,region,UNVERIFIED,,,,
757d9c5f-edb7-4ed7-81b2-1784edd8ada8,Book 4,Gauls,char-offset:54228,PLACE,http://pleiades.stoa.org/places/992075,47.5,-2.5,province,VERIFIED,,,,
6e5c86df-79f2-46e8-a736-920cc29e873c,Book 13,Dardania,char-offset:28237,PLACE,,,,,UNVERIFIED,,,,
4091ce1b-ed08-41db-aa18-ae9ac6dd9e98,Book 8,Olenian rock,char-offset:53951,PLACE,http://sws.geonames.org/5373887,,,,UNVERIFIED,,,,
2773ea3e-d907-461d-a0b0-bba57a52eae1,Book 4,Agatha,char-offset:9578,PLACE,http://pleiades.stoa.org/places/147985,43.31401,3.46907,settlement,VERIFIED,,,,
2acbee7e-2208-4cfd-beeb-eacb835852cb,Book 4,Vienne,char-offset:25517,PLACE,http://pleiades.stoa.org/places/167719,45.524879,4.878693,settlement,VERIFIED,,,,
cf340cc7-d80a-42e0-aef5-4f5ac7f49b42,Book 5,Marrucini,char-offset:86214,PLACE,http://pleiades.stoa.org/places/413190,42.29613388883435,14.049422942659753,people,VERIFIED,,,,
a421178b-f411-43a3-9986-dd3c981f93cc,Book 4,Ossa,char-offset:86399,PLACE,http://pleiades.stoa.org/places/540993,39.7957751,22.6851958,mountain,VERIFIED,,,,
c5856173-ff6a-4d04-9435-9d140ccfe451,Book 1,Achaians,char-offset:161326,PLACE,http://pleiades.stoa.org/places/981502,37.5,22.5,province,VERIFIED,,,,
55374de4-b70f-4204-991a-7e1ba84de8f6,Book 4,Como,char-offset:74267,PLACE,http://pleiades.stoa.org/places/383689,46,9.266667,lake,VERIFIED,,,,
faae4bdc-e64a-43fa-a7b7-ad8b0cc09315,Book 5,Esquiline,char-offset:66476,PLACE,http://sws.geonames.org/3177341,,,,VERIFIED,,,,
ec265bea-fc54-4bf4-b2af-16431ae3dd0d,Book 2,Propontis,char-offset:156270,PLACE,http://pleiades.stoa.org/places/511381,40.6666672,28.2499999,water-open,VERIFIED,,,,
bb502024-dcab-4fa1-83a3-8a2431f47a40,Book 2,Meroe,char-offset:175426,PLACE,http://pleiades.stoa.org/places/805630,16.94,33.75,settlement,VERIFIED,,,,
e2844dd6-91f4-4442-b06a-8f09099d00f3,Book 2,Dioscurias,char-offset:155651,PLACE,http://pleiades.stoa.org/places/857107,42.99535,41.0181,settlement,VERIFIED,,,,
debcd729-ff37-4d7c-ab3a-12c0a0f417ed,Book 1,Thule,char-offset:166408,PLACE,http://pleiades.stoa.org/places/20624,60.3962008,-1.4088929,"island,archipelago",VERIFIED,,,,
1b9b8211-4d2a-404c-907a-fa882f7807e8,Book 15,Asia,char-offset:1296,PLACE,http://pleiades.stoa.org/places/570122,37.405,22.283,settlement,UNVERIFIED,,,,
2fd88e50-22b0-4b29-b9a1-a617beb73a19,Book 3,Carthage,char-offset:60314,PLACE,http://pleiades.stoa.org/places/314921,36.857569,10.327986,"amphitheatre,cemetery,villa,theatre,port,church,settlement,circus,bath",VERIFIED,,,,
a9c11fad-9ea3-4090-b8de-bd1afecc87f9,Book 2,Canopus,char-offset:62882,PLACE,http://pleiades.stoa.org/places/727097,31.320896,30.063645,settlement,VERIFIED,,,,
384816a9-b93d-4f59-ad52-be407e3dd763,Book 1,Greece,char-offset:89430,PLACE,,,,,NOT_IDENTIFIABLE,,,,
617f45f0-741d-47f9-b40e-bf0fe1d93b31,Book 4,Rhine,char-offset:79304,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
c8cd23a2-6c15-421d-bebe-c87c5dda3e2a,Book 6,Gaudus,char-offset:58713,PLACE,http://pleiades.stoa.org/places/462212,35.87373581,14.44874427,"villa,unknown,sanctuary,island,settlement",VERIFIED,,,,
689a0aea-af33-4723-a70b-ddf7cda73da3,Book 5,Italy,char-offset:46580,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
79d691d6-f867-4869-817b-96b3f736dec9,Book 2,Europe,char-offset:112112,PLACE,,,,,NOT_IDENTIFIABLE,,,,
04eb8e5e-ca1f-4601-928c-ae243ac7673e,Book 1,Ladon,char-offset:158068,PLACE,http://pleiades.stoa.org/places/570408,37.75,21.75,river,VERIFIED,,,,
f6d6c6d9-e51b-4574-8177-f443312ee74d,Book 5,Ostia,char-offset:59726,PLACE,http://pleiades.stoa.org/places/422995,41.7548549,12.287656,"taberna-shop,urban,theatre,church,settlement,plaza",VERIFIED,,,,
07ce8b70-8cbf-47fd-b45b-38c5604f9b0d,Book 4,Leuci,char-offset:46299,PLACE,http://pleiades.stoa.org/places/109106,48.5,5.5,people,VERIFIED,,,,
8c4a9662-9b96-4438-b817-43ea41202530,Book 2,Don,char-offset:165946,PLACE,http://pleiades.stoa.org/places/825398,47.5437096,40.7291755,river,VERIFIED,,,,
3f0ad385-49ab-408f-9737-a9a5988e339b,Book 4,Alesia,char-offset:39749,PLACE,http://pleiades.stoa.org/places/177434,47.536622,4.503884,settlement,VERIFIED,,,,
bea9ae25-63de-454f-8520-d8643c1a76d3,Book 2,Ocean,char-offset:139174,PLACE,,,,,NOT_IDENTIFIABLE,,,,
c4f11521-8fc5-4a77-ac11-4e460cb337a1,Book 13,Sigeium,char-offset:37432,PLACE,,,,,UNVERIFIED,,,,
d4bebbf3-5991-4e98-baf6-c4e3f635be6e,Book 3,Iberia,char-offset:44401,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
3d9e713c-f96b-4e03-b65c-0a6d8b405c2d,Book 6,Messana,char-offset:30072,PLACE,http://pleiades.stoa.org/places/462538,38.1923323,15.5555232,settlement,VERIFIED,,,,
8da23c37-9edc-496d-89e6-b3cb65e04c85,Book 8,Pylus,char-offset:38578,PLACE,,,,,UNVERIFIED,,,,
b86ab82b-6a96-4a47-80a4-1c7ed8c65423,Book 5,Pomentine plain,char-offset:61901,PLACE,,,,,NOT_IDENTIFIABLE,,,,
db112786-3c2a-4698-aedd-0669f97ff1c6,Book 4,Pennine Alps,char-offset:76310,PLACE,http://pleiades.stoa.org/places/167932,45.8689039,7.1708824,station,VERIFIED,,,,
735d288e-44db-48ad-93dc-524007cc4b28,Book 4,Ligyes,char-offset:70767,PLACE,,,,,NOT_IDENTIFIABLE,,,,
918a7694-1a1c-4843-b1ac-bd5de894f1aa,Book 1,Bactrian,char-offset:69655,PLACE,http://pleiades.stoa.org/places/971705,37.5,67.5,region,VERIFIED,,,,
f8ad2101-8fbb-4701-8293-ad836e6b4516,Book 15,Hydaspes,char-offset:29852,PLACE,http://pleiades.stoa.org/places/59837,32.5,72.5,river,UNVERIFIED,,,,
a9a0a35c-3e3b-4ba6-af35-ab7b67b0f33c,Book 6,Romans,char-offset:80720,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
61e481c9-1fd0-4ad6-a6fe-270746c38ed0,Book 4,Monœci Portus,char-offset:68991,PLACE,http://pleiades.stoa.org/places/157868,43.740339,7.425673,settlement,VERIFIED,,,,
33ac5a5b-5b9f-4056-9af1-6b09d3a873e1,Book 1,Anthedon,char-offset:38887,PLACE,http://pleiades.stoa.org/places/540639,38.498583000000004,23.448834,settlement,VERIFIED,,,,
4b4c0d0c-643c-4f6e-bab8-6182dee8ce39,Book 4,Rhone,char-offset:15776,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
390b1b1f-b510-473f-91d6-487599fad9e6,Book 8,Caucon,char-offset:26549,PLACE,http://www.imperium.ahlfeldt.se/places/39398,,,,UNVERIFIED,,,,
7894e36c-aa8c-4c57-8d03-3bf7732d91fe,Book 8,Dyme,char-offset:25171,PLACE,http://pleiades.stoa.org/places/543692,,,unlocated,UNVERIFIED,,,,
d68a847d-1d7c-4e1a-81a9-d74df663ded6,Book 4,Tarbelli,char-offset:37314,PLACE,http://pleiades.stoa.org/places/246680,43.5,-1.5,people,VERIFIED,,,,
00a08ab0-e5e7-4738-82ac-14d576f60c1d,Book 15,India,char-offset:9730,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
ec2cd53e-fc55-45fb-b765-6753f4a9c72e,Book 2,Caspian Gates,char-offset:37303,PLACE,http://pleiades.stoa.org/places/903004,35.27617,52.1696,pass,VERIFIED,,,,
d95cd409-2327-478b-8ba0-0d6ce6266fbd,Book 2,Libya,char-offset:95552,PLACE,http://pleiades.stoa.org/places/991375,28.91884175132798,22.08409203276879,province,VERIFIED,,,,
1e0bdd14-321f-4e46-a0e9-96c6f99bb836,Book 1,Spain,char-offset:71837,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
3ab68dd0-0e80-4960-99ab-68e3d737ffb1,Book 1,Meninx,char-offset:62615,PLACE,http://pleiades.stoa.org/places/344440,33.874783,10.859558,"island,settlement",VERIFIED,,,,
30bf069c-2143-4009-b30d-6f72b4c59a7f,Book 3,Tartessus,char-offset:32303,PLACE,http://pleiades.stoa.org/places/256468,36.93672,-6.4119,"unlocated,settlement,port",VERIFIED,,,,
3ebc88bd-3f3d-4457-9025-ffd88d1c021b,Book 1,Erembi,char-offset:97978,PLACE,http://pleiades.stoa.org/places/981506,27.5,32.5,province,VERIFIED,,,,
739b7001-742f-46aa-aaa8-e6fdb75fe6b5,Book 13,Ilium,char-offset:42403,PLACE,,,,,UNVERIFIED,,,,
781cedf4-ac5c-48f6-88f3-e0a157ff428b,Book 4,Aude,char-offset:15420,PLACE,http://pleiades.stoa.org/places/246199,43.2131,3.24,river,VERIFIED,,,,
0e157a03-cdda-430c-a541-f9e0d3e6cc52,Book 15,India,char-offset:33559,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
ec219f96-c9c5-486e-9893-e5cd20f540fa,Book 5,Rome,char-offset:75651,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
ff79f2ac-1bf9-44c2-ba2d-f89da63521ad,Book 13,Priapus,char-offset:18478,PLACE,http://pleiades.stoa.org/places/511375,40.412181,27.324347,settlement,UNVERIFIED,,,,
139f2a21-e671-4ba5-93b7-857a8c48e77f,Book 1,Dnieper,char-offset:165655,PLACE,http://pleiades.stoa.org/places/226544,51.80271566666667,32.013616533333334,river,VERIFIED,,,,
9bf121f7-405c-4a6c-972c-3b4eeb077262,Book 13,Adrasteia,char-offset:17367,PLACE,http://pleiades.stoa.org/places/511138,40.383655,27.191289,settlement,UNVERIFIED,,,,
22a25921-e2e4-4ab5-a3aa-14e59fb5a726,Book 2,Gulf of Issus,char-offset:103208,PLACE,http://pleiades.stoa.org/places/658489,36.579722,35.83,water-open,VERIFIED,,,,
4f1e5719-78c7-4e73-92d7-4f94cc96e06c,Book 2,Rhodes,char-offset:48708,PLACE,http://pleiades.stoa.org/places/590031,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,,,,
73dbc1f9-abdd-4b13-b3a6-3eabfd149f17,Book 5,Sabina,char-offset:50461,PLACE,http://pleiades.stoa.org/places/423028,41.875,12.625,region,VERIFIED,,,,
9a9be19e-5af8-48c8-8016-85b802c462d0,Book 9,Thessaly,char-offset:54898,PLACE,http://sws.geonames.org/6164831,46.25006,-83.5666,,UNVERIFIED,,,,
86ddfb7d-7d79-4ac8-a3ed-ed7543fe8294,Book 1,isthmus,char-offset:77892,PLACE,,,,,NOT_IDENTIFIABLE,,,,
a1b82136-4d47-493f-90a1-b5df813f4b91,Book 1,Sicily,char-offset:151011,PLACE,http://pleiades.stoa.org/places/462492,37.53667611952188,14.08648464579389,island,VERIFIED,,,,
5f3d9a0e-7f0c-47fe-ab99-30342d365341,Book 2,India,char-offset:52093,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
523613f7-d0f9-4e28-b356-fe753776db84,Book 13,Arcadia,char-offset:3340,PLACE,http://pleiades.stoa.org/places/442433,41.1608,15.33911,settlement,UNVERIFIED,,,,
323502c3-64d0-4d3b-8caf-856c1b35d037,Book 4,Rhæti,char-offset:43917,PLACE,http://pleiades.stoa.org/places/187523,48.0464805,10.6106715,region,VERIFIED,,,,
87dbaee5-5270-4f9b-8a63-134554278285,Book 13,Sestos,char-offset:11844,PLACE,http://sws.geonames.org/8435885,,,,UNVERIFIED,,,,
9830c5fc-bd84-429d-9b92-86c7bd9a7cc3,Book 2,Amisus,char-offset:4480,PLACE,http://pleiades.stoa.org/places/857024,41.292782,36.33128,settlement,VERIFIED,,,,
5c198705-32ff-4f09-87fd-04a36cebf1a3,Book 5,Interamnium,char-offset:73875,PLACE,,,,,NOT_IDENTIFIABLE,,,,
47a4dbd7-4da6-4156-b12a-4b34225b7ea4,Book 1,India,char-offset:170825,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
e07e09ec-b013-4e96-90fa-2877bde465e1,Book 4,Carnutes,char-offset:46579,PLACE,http://pleiades.stoa.org/places/108860,47.900726500000005,1.9068675,people,VERIFIED,,,,
8e887993-3da2-4ba3-8d83-e5799295875f,Book 5,Marrucini,char-offset:85726,PLACE,http://pleiades.stoa.org/places/413190,42.29613388883435,14.049422942659753,people,VERIFIED,,,,
bd88b604-2e32-4c37-9eb3-b2c1caffb605,Book 4,Alps,char-offset:28351,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
1796de86-a654-4edb-9246-701164409a92,Book 3,Megaris,char-offset:93511,PLACE,http://pleiades.stoa.org/places/570470,37.2038,15.18273,"region,settlement",VERIFIED,,,,
46bfb0fa-77f6-4968-903b-1994af99ad21,Book 2,Pillars,char-offset:100835,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
ee6f5f04-24ff-4fd4-b96a-4efddd415eb6,Book 4,Rhine,char-offset:43840,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
bbe66f04-3c03-4416-9c50-bcece938f5b6,Book 2,Narbonne,char-offset:101440,PLACE,http://pleiades.stoa.org/places/246347,43.184722,3.003611,settlement,VERIFIED,,,,
66d83c3d-2d86-4a30-a21d-cc6d3be64f43,Book 8,Elis,char-offset:45292,PLACE,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement",UNVERIFIED,,,,
ea3f3898-8820-4af3-a60c-5755abeaf54f,Book 9,Attica,char-offset:2739,PLACE,http://sws.geonames.org/4233017,,,,UNVERIFIED,,,,
e08c1a91-f628-4190-994d-8594c9d2088d,Book 2,Amisus,char-offset:17898,PLACE,http://pleiades.stoa.org/places/857024,41.292782,36.33128,settlement,VERIFIED,,,,
975dd209-0def-4819-adbe-063aa35f0550,Book 6,Sicily,char-offset:3748,PLACE,http://pleiades.stoa.org/places/981549,37.751645425,14.6747958,province,VERIFIED,,,,
7ff029b2-8c47-47fa-998b-59e311ece752,Book 3,Sacred Promontory,char-offset:11823,PLACE,http://pleiades.stoa.org/places/256410,37.02295,-8.9964,cape,VERIFIED,,,,
bb87cfce-6993-4c48-a8bd-02753740bc39,Book 5,Apennines,char-offset:4098,PLACE,http://pleiades.stoa.org/places/815,42.7882917,12.987321533333336,mountain,VERIFIED,,,,
7ff50370-0a10-4efd-9438-704cae421539,Book 3,Onoba,char-offset:90511,PLACE,http://pleiades.stoa.org/places/256340,36.43324,-5.45532,settlement,VERIFIED,,,,
9470f92f-eb46-4cd0-8ecd-644f1faca8db,Book 6,Crimissa,char-offset:5864,PLACE,http://pleiades.stoa.org/places/452353,39.370793,17.131471,"sanctuary,settlement,temple-2",VERIFIED,,,,
8b4b11a8-e7bd-4243-8588-361ed9f130a3,Book 2,Carmania,char-offset:50176,PLACE,http://pleiades.stoa.org/places/29517,27.5,57.5,region,VERIFIED,,,,
d8aab495-786a-4bd5-9847-7fbff7c8c3b4,Book 8,Buprasium,char-offset:22463,PLACE,http://pleiades.stoa.org/places/573157,,,"unlocated,settlement",UNVERIFIED,,,,
741f0140-0b2b-4f3d-85eb-5671f9fa1380,Book 6,Cnossus,char-offset:72425,PLACE,http://pleiades.stoa.org/places/589872,35.297847,25.163106,"settlement,architecturalcomplex",VERIFIED,,,,
7fd92723-963c-436d-9be3-1653e6eddaf6,Book 1,Indians,char-offset:176221,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
58dd1122-bd72-43f3-aa1f-111e6fbe0736,Book 4,Rhine,char-offset:61914,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
1649fb4b-b39c-4f30-8d83-65bddfc6aa2b,Book 5,Campania,char-offset:87420,PLACE,http://pleiades.stoa.org/places/991350,42.5,12.5,province,VERIFIED,,,,
2b61c250-02bc-42ec-8621-b35dc8f69f99,Book 2,India,char-offset:168527,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
0d804d9e-993a-48f7-b5b3-befeae68f414,Book 4,Salyes,char-offset:23825,PLACE,http://pleiades.stoa.org/places/148194,43.75,5.25,unknown,VERIFIED,,,,
4879f9cc-9877-4d9d-9fc4-d537a2c14a31,Book 6,Argos,char-offset:41577,PLACE,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement,VERIFIED,,,,
186777a7-723f-41f7-b1a9-bcaf8d8c03ee,Book 13,Ida,char-offset:54017,PLACE,,,,,UNVERIFIED,,,,
2d29dedf-621a-48d5-b9d4-665a8ea5d00b,Book 2,Euxine,char-offset:167485,PLACE,http://pleiades.stoa.org/places/1224,43.0786852,34.7425505,water-open,VERIFIED,,,,
80830066-2504-46dc-b71e-7596f92efab8,Book 4,Narbonne,char-offset:15527,PLACE,http://pleiades.stoa.org/places/246347,43.184722,3.003611,settlement,VERIFIED,,,,
8fc54b29-b1db-4e89-a3b2-0720ca3ea8d9,Book 1,Euxine,char-offset:130107,PLACE,http://pleiades.stoa.org/places/1224,43.0786852,34.7425505,water-open,VERIFIED,,,,
bf63877c-6c84-4f0e-882b-b04977ed1e5c,Book 3,Keltiberia,char-offset:68758,PLACE,http://pleiades.stoa.org/places/246322,41.5,-3.5,region,VERIFIED,,,,
7c672fcb-98f0-4229-b8a3-7c7546b603dc,Book 2,Issa,char-offset:152595,PLACE,http://pleiades.stoa.org/places/197329,43.04693917338669,16.15734234623059,island,VERIFIED,,,,
e27a0aea-3d5f-4267-8079-11f5a9260295,Book 1,Euxine,char-offset:149937,PLACE,http://pleiades.stoa.org/places/1224,43.0786852,34.7425505,water-open,VERIFIED,,,,
7e0e005d-7db4-4393-8d4d-32c1ef4282b2,Book 8,Tegea,char-offset:127667,PLACE,http://sws.geonames.org/265368,,,,UNVERIFIED,,,,
e8406b64-70f8-47cd-be23-34b3c54cce4a,Book 3,Pillars,char-offset:91511,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
40c0def2-ad03-4b4c-99b7-3c17a3eefb8d,Book 8,Triphylia,char-offset:35601,PLACE,http://pleiades.stoa.org/places/570754,37.75,21.75,region,UNVERIFIED,,,,
d10ada7a-d57b-41a5-8a09-66d56b94db9f,Book 13,Ilium,char-offset:49050,PLACE,,,,,UNVERIFIED,,,,
b534d30a-1a15-43fb-9e1b-892db579627f,Book 8,Laconia,char-offset:91774,PLACE,http://sws.geonames.org/3489829,18.0721,-77.75059,,UNVERIFIED,,,,
5b02465c-48ad-44dd-9efc-0041ffec677c,Book 3,Vaccæi,char-offset:69301,PLACE,http://pleiades.stoa.org/places/236706,41.77587618333333,-5.656209333333334,people,VERIFIED,,,,
f8175c71-e778-401a-a62f-5bafbca443fe,Book 4,Cabyllinum,char-offset:42533,PLACE,http://pleiades.stoa.org/places/177485,46.7561232751,4.86300219624,settlement,VERIFIED,,,,
4dfb0302-4393-43db-a496-5941ab027d4a,Book 9,Greece,char-offset:121875,PLACE,http://sws.geonames.org/4800037,,,,UNVERIFIED,,,,
344908b2-759d-495b-9b64-4b9a58c41ff0,Book 8,Peloponnesus,char-offset:152273,PLACE,http://sws.geonames.org/9062330,,,,UNVERIFIED,,,,
448628e7-c860-4b8e-9e83-efc141e05113,Book 2,Nile,char-offset:169539,PLACE,http://pleiades.stoa.org/places/727172,19.211408766666665,30.567329633333333,river,VERIFIED,,,,
302e1fa1-fade-4454-9f37-3661e08b8a07,Book 8,Eleia,char-offset:51318,PLACE,,,,,UNVERIFIED,,,,
69fc5add-6ada-433c-9ce0-41311221e0ef,Book 4,Alpine,char-offset:68793,PLACE,,,,,NOT_IDENTIFIABLE,,,,
1e97ac7e-f4fb-4c4b-8400-ecc44c59b8a3,Book 1,Boagrius,char-offset:159741,PLACE,,,,,NOT_IDENTIFIABLE,,,,
3179d2ad-fcd4-4e25-9636-3485ae796227,Book 5,Pictæ,char-offset:73549,PLACE,http://pleiades.stoa.org/places/422813,41.750203,12.860163,station,VERIFIED,,,,
b9b52240-7195-4bfd-9bf4-e63a82349f24,Book 1,Phoenicia,char-offset:12290,PLACE,http://pleiades.stoa.org/places/991410,32.5,37.5,province,VERIFIED,,,,
