name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Детская библиотека им. А. К. Салтыкова,"обл Ярославская,р-н Мышкинский,г Мышкин,ул Карла Либкнехта,д 45",38.4585679320899,57.7896019410753,"Много лет назад в маленькой комнате при районной библиотеке стал создаваться фонд детских книг. 17 января 1947 года была сделана первая запись в инвентарной книге. Это и положило начало организации детской библиотеки в Мышкине. В год 35-летия библиотека справила новоселье, получив просторное помещение для абонемента и читального зала в здании Дома культуры, где находится и по сей день. К 50-летию создания библиотеке было присвоено имя местного краеведа Александра Константиновича Салтыкова. В 2023 году библиотека приобрела статус модельной. Общий фонд библиотеки включает 34 128 изданий по всем отраслям знаний. В год библиотеку посещает более 12 000 маленьких читателей.",Мышкинский район,2018-05-16T11:57:22Z,2023-09-25T13:48:42Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,15:00:00,,
Краснооктябрьская поселенческая библиотека,"обл Белгородская,р-н Белгородский,с Красный Октябрь,ул Гагарина,д 13",36.3320446014404,50.4569263000915,"Библиотека сотрудничает с администрацией села, Краснооктябрьской средней школой, детским садом, детской школой искусств, ДК. Работают два пункта внестационарного обслуживания: Краснооктябрьская участковая больница, почта (также здесь обслуживаются работники сельской администрации).При библиотеке работает клуб для школьников «Фантазия», где дети 6–12 лет учатся творчеству. Осваивают бисероплетение, вязание, квилинг и др. Из лучших работ оформляются выставки. В библиотеке организован клуб для людей старшего возраста «София». Здесь женщины проводят свой досуг, отмечают праздники, делятся своими секретами ведения домашнего хозяйства, обмениваются рецептами. Стало доброй традицией выезжать на экскурсии. Библиотека проводит мероприятия совместно с детским садом. В основном это сказочные игровые программы, библиоуроки «Знакомство с библиотекой», «Правила поведения в библиотеке». Со школьниками мероприятия чаще всего проводятся в школе, так как в библиотеке не позволяет площадь помещения, мало посадочных мест. Большая работа проводится в летнем пришкольном лагере. Это литературные, сказочные викторины, игры, конкурсы и эстафеты. На всех каникулах ведется работа с детьми и подростками: литературные викторины, конкурсы поделок, рисунков, просмотр фильмов на военную тематику, мультфильмов.Библиотека сотрудничает с Центром мобильного информационно-библиотечного обслуживания БГУНБ. Совместно были проведены антинаркотическая программа «Наркотики: дорога для неудачников», игровая программа в летнем лагере, литературно-музыкальная композиция «Первые дни войны».",Белгородский район,2015-02-10T08:30:00Z,2023-03-03T12:25:46Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00
Казанская библиотека – отделение № 1,"Респ Марий Эл,р-н Сернурский,с Казанское,ул Коммунальная,д 5а",49.129007,57.147306,"1 января 1919 года в селе Казанском была открыта изба-читальня, которая разместилась в квартире псаломщика. Большой отрезок времени из истории библиотеки проследить невозможно, поскольку нет данных. Имеется следующая достоверная дата – 1943 год, когда на территории современного Сернурского района был образован Казанский район, а в архивах библиотеки есть адрес: ул. Советская, д. 11. Сохранилось бывшее библиотечное здание. В военные годы в Казанской библиотеке было открыто детское отделение.В 60–70-е годы книжный фонд включал свыше 50 тысяч экземпляров книг, читателями библиотеки являлись более 2 тысяч человек. В настоящее время Казанская библиотека находится на втором этаже типового здания Дома культуры. Зона обслуживания стала значительно меньше, но более 850 читателей по-прежнему верны библиотеке. Книжный фонд насчитывает свыше 7 тысяч экземпляров книг.",Сернурский район,2022-05-23T08:53:22Z,2022-05-24T12:27:21Z,09:40:00,17:00:00,09:40:00,17:00:00,09:40:00,17:00:00,09:40:00,17:00:00,09:40:00,17:00:00,09:00:00,14:00:00,,
Полавская сельская библиотека,"обл Новгородская,р-н Парфинский,п Пола,ул Пионерская,д 36",31.831745421089,57.9355089222807,"В 1919 г. в п. Пола была открыта библиотека. Располагалась она в купеческом двухэтажном доме, который находился в 200 метрах от железной дороги. Занимала две комнаты, здание быстро ветшало, и в 1940 г. силами комсомольцев был построен новый Дом культуры, где и расположилась библиотека. Началась война, и Дом культуры стал конюшней для лошадей немцев, а книги были вынесены и сожжены. После войны культура возрождалась. В частном доме расположилась библиотека. Первая запись в инвентарной книге датируется 1 января 1946 г. Фонд пополнялся книгами. Затем библиотека переехала в учительский домик, а с 1963 г она стала зональной и переехала вновь в ДК. В 1968 г библиотека стала районной. Фонд насчитывал в 1970-е годы 26 000 экземпляров. В 1992 г. она переехала в новое кирпичное здание. При библиотеке работают клубы «Земляки», «Зеленая планета», литературно-музыкальная гостиная «Литературные портреты». Проводятся мероприятия как молодежи, так и людей разных возрастов. Библиотека – это то место, где жители п. Пола могут найти для себя интересный и богатый материал по краеведению, пообщаться в литературно-музыкальной гостиной за чашкой ароматного чая, выбрать себе литературу для чтения.",Великий Новгород,2020-10-08T09:16:26Z,2023-03-20T12:57:28Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,09:00:00,17:00:00
Библиотека-филиал № 3 с. Кольчем,"край Хабаровский,р-н Ульчский,с Кольчем,ул Озерная,д 7",140.179118,52.229266,"Библиотека в с. Кольчем была основана в 1947 году. Она располагалась в помещении площадью 33 кв. м при клубе. Общее число книг и журналов составляло 5 867 экз. Библиотека сегодня:фонд – более 6 667 экз.;количество пользователей – 38 человек;посещений стационарных – 300, внестационарных – 12. Библиотека осуществляет выдачу литературы на дом и в читальном зале, справочно-библиографическое обслуживание, проводит массовые мероприятия и оказывает дополнительные платные услуги. Сегодня это любимое место досуга, культурного и духовного общения сельчан. Разнообразие занятий в клубах, лекций, мастер-классов, выставок, конкурсов получило положительные отклики читателей. Библиотека активно формирует культурную среду региона. Приоритетные направления работы: краеведение, профориентация, духовно-нравственное воспитание, формирование здорового образа жизни и др.",Ульчский район,2022-11-23T00:10:12Z,2023-07-03T11:12:45Z,,,13:00:00,16:40:00,13:00:00,16:40:00,13:00:00,16:40:00,13:00:00,16:40:00,13:00:00,16:40:00,,
Библиотека с. Кавкамахи,"Респ Дагестан,р-н Акушинский,с Кавкамахи,ул Новая,д 16",47.305993,42.322121,"Сельская библиотека находится в центре села, занимая помещение в администрации сельского поселения. В здании также располагается спортзал и Дом культуры. Библиотека функционирует с 2013 года. Площадь помещения составляет 25 кв. м. Книжный фонд насчитывает 2 951 экземпляр. Число посещений – 5 598. Библиотека ведет работу по организации интересного и полезного досуга для юных читателей. Совместно с Домом культуры и школой проводятся различные мероприятия – выставки книг, тематические, литературные и творческие часы, которые пользуются популярностью у посетителей. Библиотека стремится привить любовь к книгам и призывает к бережному отношению к ним.",Акушинский район,2022-11-22T12:15:24Z,2022-11-29T07:33:37Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Кочергинская сельская библиотека – филиал № 11,"обл Нижегородская,р-н Балахнинский,д Истомино,ул Генерала Маргелова,д 60",43.4616013426056,56.5292812819245,"Кочергинская сельская библиотека-филиал № 11 является структурным подразделением Централизованной библиотечной системы муниципального образования Балахнинский муниципальный округ Нижегородской области. Библиотека была открыта в 1908 году. На протяжении многих лет является площадкой общественной и культурной жизни в деревне Истомино, а в Кочергинском поселении – это единственное учреждение культуры. Библиотечный фонд насчитывает 10 992 экземпляра книг. Число посещений – 4 381. Количество читателей – 500. В библиотеке ведется разноплановая работа по изучению малой родины. С учащимися Нижегородского кадетского корпуса им. В. Ф. Маргелова ведется работа по краеведческой программе «Край мой – душа моя».",Балахнинский район,2021-07-28T05:54:57Z,2023-02-10T14:01:54Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,,
Среднеусьвенская библиотека,"край Пермский,р-н Горнозаводский,п Средняя Усьва,ул Советская,д 3",58.9251994844599,58.9967404224602,"Среднеусьвенская библиотека расположена в центре поселка, в здании школы. Дата основания библиотеки – 7 июля 1972 года. Ее фонд насчитывает 3 581 экземпляр документов. Количество пользователей библиотеки составляет 144 человека. Библиотека обслуживает взрослое и детское население поселка, активно работает по следующим направлениям: здоровый образ жизни, эколого-краеведческое просвещение, пропаганда и популяризация художественной литературы. Проводятся массовые мероприятия для детей и взрослых. Библиотека пользуется большой популярностью у жителей поселка летом, когда дети приезжают на каникулах в гости.",Горнозаводский район,2022-03-05T06:04:15Z,2022-03-09T12:51:28Z,12:00:00,14:00:00,12:00:00,14:00:00,12:00:00,14:00:00,12:00:00,14:00:00,12:00:00,14:00:00,,,,
Юношеская библиотека г. Белореченска,"край Краснодарский,р-н Белореченский,г Белореченск,ул Ленина,д 85",39.874886,44.756455,"Юношеская библиотека для небольшого города Белореченска – это общественный институт, где можно получить необходимую информацию, нужную литературу, узнать много нового и полезного, найти единомышленников и друзей. Двери для своих читателей библиотека открыла 01 июня 1999 года, в непростое для страны и района время. Приоритетными направлениями в работе библиотеки является патриотическое и нравственное воспитание, сохранение литературного наследия, информационная поддержка образования. Библиотечными услугами пользуются 4,6 тысяч подростков, юношей и взрослых. Фонд библиотеки насчитывает 17,9 тысяч экземпляров, документовыдача – 67,4 тысяч экземпляров.В библиотеке работает творческое объединение «Вдохновение». Юношеская библиотека тесно сотрудничает с местными художниками. Сотрудники всегда стараются познакомить своих читателей с талантливыми, способными земляками, с активной жизненной позицией.В День Города для любителей поэзии и авторской песни библиотека проводит фестиваль «В кругу друзей». Также юношеской библиотекой были созданы поэтические сборники. В 2014 году сотрудники библиотеки приняли участие в краевом конкурсе профессионального творчества «Библиотечный Олимп Кубани: молодежь в профессии» и в номинации «Инновации молодых» были удостоены диплома. В 2015 году сотрудники юношеской библиотеки разработали и реализовали инновационный проект по патриотическому воспитанию молодежи совместно с телерадиокомпанией «ТНТ Белореченск» «На подступах к Победе».В 2016 году сотрудники юношеской библиотеки заняли второе место в номинации «Библиотекарь» за участие в международном проекте «Любовь – поэзия и солнце жизни».",Белореченский район,2018-08-13T12:03:17Z,2023-02-21T13:55:31Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Ближнеборисовская сельская библиотека – филиал № 8,"обл Нижегородская,р-н Кстовский,с Ближнее Борисово,ул Центральная,д 2в",43.9245468378067,56.1858065573202,"Ближнеборисовская сельская библиотека (филиал № 8) была образована в 1953 году, обслуживает население с. Ближнее Борисово, которое составляет более 1 200 человек. В зоне обслуживания находится Ближнеборисовская средняя школа. Библиотека является структурным подразделением Централизованной библиотечной системы Кстовского муниципального района. Количество зарегистрированных пользователей – 838 человек, из них детей до 14 лет – 309. Выдача документов составляет 16 700 экземпляров, число посещений – 7 006. Библиотечный фонд насчитывает 15 289 экземпляров документов. Приоритетные направления: краеведческая деятельность, экологическое воспитание и формирование экологической культуры. За год библиотека проводит для посетителей около 90 массовых мероприятий. На базе учреждения функционирует сельский информационный центр. При библиотеке действуют кружок «Сделай сам» и патриотический клуб «Звезда».",Кстовский район,2015-07-24T06:18:30Z,2023-05-26T14:37:52Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Модельная библиотека № 32 «Содействие» г. Уфы,"Респ Башкортостан,г Уфа,ул Ферина,д 14",56.1306332966266,54.7821395989738,"История библиотеки № 32 началась в 1957 году, когда, разместившись в небольшой комнате Управления деревообрабатывающего производства, она впервые открыла свои двери для читателей.В 2002 году библиотека переехала в просторное светлое помещение с читальным залом на 40 посадочных мест и абонементом для обслуживания взрослых и детей. Приобретено новое оборудование. Созданы все условия для пользователей и работы с ними.В уютной атмосфере посетитель может почитать новую книгу или журнал, воспользоваться услугами Информационно-консультационного бюро, получить консультацию у практикующего юриста, принять участие в увлекательном мероприятии и встретиться с интересными людьми.Фонд библиотеки включает 26 535 экземпляров. Читателей на конец 2021 года записалось 3 750 человек.",Уфа,2016-04-13T11:55:51Z,2023-08-29T11:38:31Z,,,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,,
Муниципальное казенное учреждение культуры «Тигильская центральная межпоселенческая библиотека»,"край Камчатский,р-н Тигильский,с Тигиль,ул Партизанская,зд 40",158.68046,57.757433,"1 апреля 1926 года организован Тигильский район, как административная единица с центром в с.Тигиль. В далеком 1924 году только что образованная комсомольская ячейка в Тигиле в числе первейших своих целей посчитала открытие в селе избы-читальни. Фонд ЦМБ насчитывает более 19153 документов, из них книг – 18634 экземпляров. 2021 году услугами Тигильской центральной межпоселенческой библиотеки пользовались более 1000 человек. Работники ЦМБ используют в своей работе разнообразные формы обслуживания читателей: подворные обходы пожилых людей и инвалидов, сотрудничество с социальными работниками, работа с задолжниками, проведение развлекательно-познавательных мероприятий в стенах библиотек и на природе, как с детьми, так и со взрослыми, комплектование библиотечек охотникам, рыбакам и лесорубам, проведение разнообразных конкурсов и викторин, литературных часов, краеведческих знаний, экологических акций и часов, встреч со старожилами родного села, громких чтений для детей, обсуждения интересных и актуальных статей и книг. Важная роль в деятельности библиотеки отводится в распространении историко-краеведческих знаний, в поддержке и сохранении культуры коренных малочисленных народов Севера, проживающих на территории Тигильского района.",Тигильский район,2022-03-31T02:24:38Z,2022-04-13T07:46:02Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,
