author,title,text,published,plot
"Aldrich, Thomas Bailey",Marjorie Daw,"August 29, 1972.",1869,"The story is written as a series of letters between two friends, John Flemming and Edward Delaney. When John breaks his leg and can't get about in fine summer weather, Edward starts writing about a beautiful and kind young woman named Marjorie Daw. John becomes madly smitten and determined to intervene. At last, Edward confesses what had been meant as a diversion: ""For oh, dear John [. . . ] -- there isn't any Marjorie Daw!"""
"Aldrich, Thomas Bailey",Marjorie Daw,"August 30, 1872.",1869,"The story is written as a series of letters between two friends, John Flemming and Edward Delaney. When John breaks his leg and can't get about in fine summer weather, Edward starts writing about a beautiful and kind young woman named Marjorie Daw. John becomes madly smitten and determined to intervene. At last, Edward confesses what had been meant as a diversion: ""For oh, dear John [. . . ] -- there isn't any Marjorie Daw!"""
"Aldrich, Thomas Bailey",Marjorie Daw,"August 31, 1872.",1869,"The story is written as a series of letters between two friends, John Flemming and Edward Delaney. When John breaks his leg and can't get about in fine summer weather, Edward starts writing about a beautiful and kind young woman named Marjorie Daw. John becomes madly smitten and determined to intervene. At last, Edward confesses what had been meant as a diversion: ""For oh, dear John [. . . ] -- there isn't any Marjorie Daw!"""
"Aldrich, Thomas Bailey",Marjorie Daw,"September 1, 1872.",1869,"The story is written as a series of letters between two friends, John Flemming and Edward Delaney. When John breaks his leg and can't get about in fine summer weather, Edward starts writing about a beautiful and kind young woman named Marjorie Daw. John becomes madly smitten and determined to intervene. At last, Edward confesses what had been meant as a diversion: ""For oh, dear John [. . . ] -- there isn't any Marjorie Daw!"""
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_March_ 4, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_March_ 11, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_March_ 14, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_March_ 15, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_March_ 23, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_March_ 31, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_April_ 8, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_April_ 12, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_April_ 15, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_April_ 20, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_April_ 22, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_April_ 24, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_May_ 3, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_May_ 6, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_May_ 16, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_May_ 23, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_June_ 7, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_June_ 25, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_July_ 16, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_August_ 17, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_August_ 25, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_August_ 30, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_September_ 6, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_September_ 14, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_October_ 3, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_October_ 18, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_November_ 7, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_November_ 26, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_December_ 2, 1910.",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Bashford, H. H. (Henry Howarth), Sir",The Corner of Harley Street,"_December_ 25, 1910,",1911,"The novel is written in the form of letters between various characters, including the protagonist, Dr. Peter Harding. The letters detail the personal and professional lives of the characters, including their relationships, medical cases, and social engagements. The novel is set in the medical community of Harley Street in London, and it deals with themes of love, ambition, and the challenges of practicing medicine."
"Doyle, Arthur Conan",The Stark Munro Letters,"I. HOME. 30th March, 1881.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"II. HOME, 10th April, 1881.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"III. HOME, 15th October, 1881.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"IV. HOME, 1st December, 1881.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"V. MERTON ON THE MOORS, 5th March, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"VI. THE PARADE, BRADFIELD, 7th March, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"VII. THE PARADE, BRADFIELD, 9th March, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"VIII. THE PARADE, BRADFIELD, 6th April, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"IX. THE PARADE, BRADFIELD, 23rd April, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"X. CADOGAN TERRACE, BIRCHESPOOL, 21st May, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"XI. OAKLEY VILLAS, BIRCHESPOOL, 29th May, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"XII. OAKLEY VILLAS, BIRCHESPOOL, 5th June, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"XIII. OAKLEY VILLAS, BIRCHESPOOL, 12th June, 1882.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"XIV. OAKLEY VILLAS, BIRCHESPOOL, 15th January, 1883.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"XV. OAKLEY VILLAS, BIRCHESPOOL, 3rd August, 1883.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Doyle, Arthur Conan",The Stark Munro Letters,"XVI. OAKLEY VILLAS, BIRCHESPOOL, 4th November, 1884.",1894,"The novel takes the form of twelve long letters written by J. Stark Munro between March 1881 and November 1884 and sent to his friend Herbert Swanborough of Lowell, Massachusetts. Stark Munro is a recent graduate from medical school, and the letters, in part, detail his attempts to create a medical practice in partnership with the brilliant but unorthodox James Cullingworth"
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, May 16th, 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Paris, May 19th, 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, 20th May, 18--",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","GRENOBLE, Hotel of the Prefecture, May 22d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","December I had guests that kings might have envied. Hugo, George Sand,",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, 24th May, 18--,",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Richeport, May 26th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PONT DE L'ARCHE, May 29th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, May 31st, 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, June 2d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, June 3d, 18--",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, June 3d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, June 2d--Midnight.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, June 8th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PONT DE L'ARCHE, June 18th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, June 19th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, June 23d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, June 29th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, July 2d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, July 6th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Paris, July 8th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, July 6th, 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Rouen, July 10th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Pont de L'Arche, July 15th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, July 10th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","ROUEN, July 12th 18--",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Richeport, July 23d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","RICHEPORT, July 23d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, July 27th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Paris, Aug. 2d 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, July 27th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, July 30th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Paris, Aug. 5th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, Aug. 11th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Paris, Aug. 11th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","Paris, August 12th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers",August 16th 18--.,,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","PARIS, Aug. 16th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","VILLIERS, Aug 18th 18--.",,
"Gautier, Théophile","The Cross of Berny; Or, Irene's Lovers","VILLIERS, August 21st 18--.",,
"Webster, Jean",Daddy-Long-Legs,24th September,1912,"The story is told through a series of letters written by Jerusha Abbott, a young woman who has grown up in an orphanage, to her anonymous benefactor, whom she nicknames ""Daddy-Long-Legs"" because of his elongated shadow. The benefactor pays for Jerusha's education at a women's college, and she writes to him about her experiences there, including her studies, her friendships, and her romantic interests. Over time, Jerusha becomes more independent and self-assured, and she begins to question the nature of her relationship with Daddy-Long-Legs."
"Webster, Jean",Daddy-Long-Legs,1st October,1912,"The story is told through a series of letters written by Jerusha Abbott, a young woman who has grown up in an orphanage, to her anonymous benefactor, whom she nicknames ""Daddy-Long-Legs"" because of his elongated shadow. The benefactor pays for Jerusha's education at a women's college, and she writes to him about her experiences there, including her studies, her friendships, and her romantic interests. Over time, Jerusha becomes more independent and self-assured, and she begins to question the nature of her relationship with Daddy-Long-Legs."
"Webster, Jean",Daddy-Long-Legs,10th October,1912,"The story is told through a series of letters written by Jerusha Abbott, a young woman who has grown up in an orphanage, to her anonymous benefactor, whom she nicknames ""Daddy-Long-Legs"" because of his elongated shadow. The benefactor pays for Jerusha's education at a women's college, and she writes to him about her experiences there, including her studies, her friendships, and her romantic interests. Over time, Jerusha becomes more independent and self-assured, and she begins to question the nature of her relationship with Daddy-Long-Legs."
"Webster, Jean",Daddy-Long-Legs,25th October,1912,"The story is told through a series of letters written by Jerusha Abbott, a young woman who has grown up in an orphanage, to her anonymous benefactor, whom she nicknames ""Daddy-Long-Legs"" because of his elongated shadow. The benefactor pays for Jerusha's education at a women's college, and she writes to him about her experiences there, including her studies, her friendships, and her romantic interests. Over time, Jerusha becomes more independent and self-assured, and she begins to question the nature of her relationship with Daddy-Long-Legs."
"Webster, Jean",Daddy-Long-Legs,15th November,1912,"The story is told through a series of letters written by Jerusha Abbott, a young woman who has grown up in an orphanage, to her anonymous benefactor, whom she nicknames ""Daddy-Long-Legs"" because of his elongated shadow. The benefactor pays for Jerusha's education at a women's college, and she writes to him about her experiences there, including her studies, her friendships, and her romantic interests. Over time, Jerusha becomes more independent and self-assured, and she begins to question the nature of her relationship with Daddy-Long-Legs."
"Webster, Jean",Daddy-Long-Legs,19th December,1912,"The story is told through a series of letters written by Jerusha Abbott, a young woman who has grown up in an orphanage, to her anonymous benefactor, whom she nicknames ""Daddy-Long-Legs"" because of his elongated shadow. The benefactor pays for Jerusha's education at a women's college, and she writes to him about her experiences there, including her studies, her friendships, and her romantic interests. Over time, Jerusha becomes more independent and self-assured, and she begins to question the nature of her relationship with Daddy-Long-Legs."
