id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
2161,2016-06-14T09:44:41Z,Портрет геолога разведчика нефти (название придуманное); Инженер - разведчик нефти (название изначальное)    Автор: Мордовин Валентин Кириллович (художник)    Школа / Место издания: Россия    Период оригинала: 3 четверть 20 век,ЖИВОПИСЬ,,130,80.5,,,"Размеры: В. 130, Ш. 80.5 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 23;  ХУДОЖНИКИ ЧЕЧЕНО-ИНГУШЕТИИ: сс. 16, 17    Ссылка на каталоги / инвентари: Фото: Предмет 7.",2320
1960,2016-06-14T09:44:17Z,Зима (название употребляемое)    Автор: Аноним (художник),ЖИВОПИСЬ,,29,15,,,"Размеры: В. 29, Ш. 15 (приблизительно) / В. 15, Ш. 29 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 207",2320
3575,2016-06-14T09:44:53Z,"Иисус Христос и Святые (название придуманное); Моление  (название изначальное, название в переводе); Деисус (название последнее)    В русском оригинале (переводе): Деисус (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век",ИКОНА,,60,45,,,"Размеры: В. 60, Ш. 45 (приблизительно) / В. 45, Ш. 60 (приблизительно)",2496
525,2016-06-14T09:44:25Z,"У базара / Украина (название двойное, название изначальное)    Автор: Светославский Сергей Иванович (художник)    Школа / Место издания: Россия, Украина    Период оригинала: 4 четверть 19 век",ЖИВОПИСЬ,,21,34.5,,,"Размеры: В. 21, Ш. 34.5 (картон)    Характер подписи: С.Свътославский ( черная краска)    Характер подписи: 86 (П. черная краска, рука автора); Светославский С.И. /1857-1931/ у базара.Украина.Не датир. 21х34,5 см, х. на карт.масло, тов.ярлык 142312. (О. наклейка, машинопись)",2320
2005,2016-06-14T09:44:37Z,"Пейзаж / Тишина (название придуманное, название двойное)    Автор: Сачко Филипп Николаевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 20 век; 2 половина 20 век",ЖИВОПИСЬ,,68,50,,,"Размеры: В. 68, Ш. 50 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 119",2320
4306,2016-06-14T09:44:58Z,"Поэзия (название изначальное); Девушка в лавровом венке (название придуманное)    Автор: Дольчи Карло (художник) ?    Школа / Место издания: Италия, Флоренция    Период оригинала: 17 век ?",ЖИВОПИСЬ,,58,49,,,"Стиль: Белый: рубашка, Красный: корсет,  Золотистый: звезды на плаще    Размеры: В. 58, Ш. 49 (без обрамления ?)",2320
2001,2016-06-14T09:44:37Z,Успенский собор в Загорске (название изначальное)    Автор: Тегин Дмитрий Капитонович (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 20 век; 2 половина 20 век,ЖИВОПИСЬ,,70,50,,,"Размеры: В. 70, Ш. 50 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 69",2320
10147,2016-06-14T09:45:42Z,Санаторий Сосны    Автор: Налбандян Д.А.,ЖИВОПИСЬ,,,60,,,"Размеры: B. 80, Ш. 60",2320
9179,2016-06-14T09:45:35Z,Пейзаж (Этюд)    Автор: Сокорнов,ЖИВОПИСЬ,,,29.5,,,"Размеры: B. 18,5, Ш. 29,5    Инвентарный номер: Инв. №46. Старый инв. №614 по ИК ВКМ",2320
4272,2016-06-14T09:44:58Z,Александра III c наследником на коне (название употребляемое)    Автор: Ботман Егор Иванович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век,ЖИВОПИСЬ,,,205,,,Размеры: Ш. 205 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧХИМ/2: 2/7,2320
7941,2016-06-14T09:45:28Z,Богоматерь Казанская (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ИКОНА,,31.8,27,,,"Стиль: Черный, Коричневый, Красный: краски    Размеры: В. 31.8, Ш. 27 (доска)    Ссылка на каталоги / инвентари: В источнике не указана техника, требуется уточнение.",2496
2496,2016-06-14T09:44:43Z,Портрет мордовки (название изначальное)    Автор: Маковский Владимир Егорович (художник)    Школа / Место издания: Россия    Период оригинала: 19 век,ЖИВОПИСЬ,,40,27,,,"Стиль: Картон ? / Холст ?    Размеры: В. 40, Ш. 27 (картон ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 399    Ссылка на каталоги / инвентари: Состояние: после реставрации (1995).  В источниках разные сведения об основе, требуется уточнение.",2320
3823,2016-06-14T09:44:52Z,Николай Чудотворец(название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое); Святой Николай Чудотворец  и Святые Апостолы (название придуманное); Святой Николай Чудотворец и Святые (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,30,36,,,"Стиль: Дерево ?; С окладом ?    Размеры: В. 30, Ш. 36 (приблизительно) / В. 36, Ш. 30 (приблизительно)",2496
630,2016-06-14T09:44:25Z,"Меланхолия (название записанное в переводе)    В русском оригинале (переводе): МELENCOLIA (латинский, название записано, лицевая сторона)    Автор: Дюрер Альбрехт (художник, гравер)    Школа / Место издания: Германия    Период оригинала: 1 четверть 16 век",ОТТИСК,,23.9,18.8,,,"Стиль: Гравюра на металле: на меди, резцовая    Размеры: В. 23.9, Ш. 18.8 (без полей ?)    Ссылка на каталоги / инвентари: ДЮРЕР, репродукция гравюры, сс.54, 55.    Ссылка на каталоги / инвентари: Фото: см. Ссылку.  В источнике не содержатся данные о месте , времени печати, основе, размерах листа, надписях.",254
18996,2017-03-02T14:36:20Z,"Икона ""Сорок Мчеников Севастийских"", 19 век",ИКОНА,Объект является культурной ценностью,39,30,,,,2496
15696,2016-06-14T09:46:22Z,Спас Вседержитель,ИКОНА,,42,32,,,"Размеры: В.42, Ш.32 см.",2496
3256,2016-06-14T09:44:47Z,Иоанн Пророк (название изначальное); Иоанн Креститель (название употребляемое); Иоанн Предтеча Креститель (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,ИКОНА,,25,30,,,"Стиль: Дерево поделочное; лакировка    Размеры: В. 25, Ш. 30 (доска) / В. 30, Ш. 25 (доска)",2496
3430,2016-06-14T09:44:51Z,"Пресвятая Богородица из Деисусного чина (название старое); Богоматерь из Деисуса (название придуманное); Богоматерь в Молении (название последнее)    В русском оригинале (переводе): Деисус (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век",ИКОНА,,25,30,,,"Размеры: В. 25, Ш. 30 (приблизительно) / В. 30, Ш. 25 (приблизительно)",2496
964,2016-06-14T09:44:27Z,Святой Апостол Лука Евагелист (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век ?,ИКОНА,,25,21,,,"Стиль: Темпера ? / Масло ?    Размеры: В. 25, Ш. 21(доска)    Ссылка на каталоги / инвентари: СПИСОК / КАЛИНИНСК: № 6.    Ссылка на каталоги / инвентари: Состояние: небольшие отслоения левкаса, сколы краски, трещины , кракелюры.",2496
2835,2016-06-14T09:44:45Z,Прядильщицы (название придуманное)    Автор: Блохин В.М. (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,95,100,,,"Стиль: Холст ?/ Хлопок ?/ Ткань ?/ Лен ?; Квадрат почти    Размеры: В. 95, Ш. 100 (без обрамления)",2320
3214,2016-06-14T09:44:48Z,Святой Георгий Победоносец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,30,25,,,"Стиль: Дерево поделочное; С окладом: Латунь ?/ Медь ?/ Сталь ?/ Белая жесть ?/ Другое ?    Размеры: В. 30, Ш. 25 (в окладе)",2496
5085,2016-06-14T09:45:04Z,Пейзаж (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Россия,РИСУНОК,,26.3,35.7,,,"Стиль: Рисунок акварелью    Размеры: В. 26.3, Ш. 35.7 (картон ?)",142
7159,2016-06-14T09:45:21Z,"Апокалипсис (название изначальное)    Автор: Баранов-Россине Владимир Давидович (художник)    Школа / Место издания: Россия, Франция    Период оригинала: 1 четверть 20 век",ЖИВОПИСЬ,,50,65,,,"Стиль: Картон ?, см. Общий комментарий; Серый: темный, бумажная основа    Размеры: В. 50, Ш. 65 (в свету); В. 51.3, Ш. 65.7 (лист)    Характер подписи: Боранов (на обороте с инициалом)    Характер подписи: (штамп, см. Общий комментарий);   [P/G/T]Boranoff. (О. под штампованной надписью, справа внизу,см. Общий комментарий);   № 89D (О. красным цветом, рукописные надписи по углам слева вверху и справа внизу)      Ссылка на каталоги / инвентари: Баранов-Россине: № 74, с. 95 (фото, см. Комментарий)    Ссылка на каталоги / инвентари: Картон: см. Ссылку, Комментарий, при последней экспертизе значится ""Бумажная основа: картон или толстая бумага, см. Источники.  Надписи: штамп удостоверения эксперт оценил как штамп семейства Баранова-Россине, см. надписи Рег. № 1.8./530 и фото фрагмента 1.8./530b; воспроизведение надписи / подписи под штампом, см. фото экспертного заключения (BARROS).  Фото: 18f531.bmp и 18f531-a.bmp не идентичны, первое воспроизводит картину не целиком (значительный подрез картины по правому краю).",2320
1964,2016-06-14T09:44:38Z,Натюрморт (название употребляемое)    Автор: Аноним (художник),ЖИВОПИСЬ,,94,110,,,"Размеры: В. 94, Ш. 110 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 237",2320
3604,2016-06-14T09:44:53Z,Преображение Христово (название изначальное); Преображение Господне (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,27,33,,,"Размеры: В. 27, Ш. 33 (приблизительно) / В. 33, Ш. 27 (приблизительно)",2496
6097,2016-06-14T09:45:19Z,"Спаситель (название старое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?",ИКОНА,,27,31,,,"Стиль: С окладом/ризой: Алюминий ?/ Серебро ?/ Сталь ?/ Белая жесть ?/ Другое ?, Белый металл    Размеры: В. 27, Ш. 31(в окладе ?) / В. 31, Ш. 27 (в окладе ?)",2496
9076,2016-06-14T09:45:35Z,Беспредметная живопись    Автор: Родченко Александр Михайлович,ЖИВОПИСЬ,,,40,,,"Размеры: B. 51,5, Ш. 40    Инвентарный номер: Инв. №79. Инв. №776 и №1196 по ИК ВКМ",2320
9158,2016-06-14T09:45:35Z,Пруд    Автор: Репин Юрий Ильич,ЖИВОПИСЬ,,,32,,,"Размеры: B. 45, Ш. 32    Инвентарный номер: Инв. №63. ИНВ. №747 н №1080 по ИК ВКМ",2320
15420,2016-06-14T09:46:19Z,"Натюрморт с кувшином    Автор: Мартирос Сарьян    Период оригинала: 1 четверть, 20 век",ЖИВОПИСЬ,,51,27.5,,,"Размеры: В.27.5, Д.51 см.",2320
4996,2016-06-14T09:45:02Z,Петр II (название употребляемое)    Автор: Аноним (художник); Аноним (гравер)    Школа / Место издания: Западная Европа ?,ОТТИСК,,21.2,15.5,,,"Стиль: Гравюра на металле: резцовая    Размеры: В. 21.2, Ш. 15.5 (доска ?); В. 54.5, Ш. 55.9 (лист ?)",254
2767,2016-06-14T09:44:43Z,Портрет молодого мужчины (название употребляемое)    Автор: Майоров В. (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,40,30,,,"Размеры: В. 40, Ш. 30 (приблизительно)    Характер подписи: MAYOR (сверху вниз)",2320
5795,2016-06-14T09:45:13Z,Рождество Христово (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,77,60,,,"Размеры: В. 77, Ш. 60 (доска)",2496
4661,2016-06-14T09:44:42Z,Святой Григорий Богослов и Феодосий Тотемский (название придуманное); Богоматерь Знамение и Святые Григорий и Феодосий пред образом Обретения Главы Иоанна Предтечи Крестителя (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 1 четверть 19 век,ИКОНА,,41.4,35,,,"Размеры: В. 41.4, Ш. 35 (доска)    Характер подписи: (см. фото); Григорий [Богослов ?] (ц.с.); Феодосий То (ц.с.); ? (разверный свиток справа); ? (пояснение к сцене Обретения главы)    Ссылка на каталоги / инвентари: Надписи: расшифровку имен требуется уточнить.",2496
4007,2016-06-14T09:44:54Z,Иисус Христос после снятия с креста (название придуманное); Оплакивание Иисуса Христа (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,25,25,,,"Стиль: Дерево поделочное    Размеры: В. 25, Ш. 25 (приблизительно)",2496
17309,2016-06-14T09:46:20Z,"РОЖДЕСТВО БОГОМАТЕРИ, С ИЗБРАННЫМИ СВЯТЫМИ    Школа / Место издания: Владимирские иконописные села    Период оригинала: 19 век, середина",ИКОНА,,35.5,31,,,"Размеры: В. 35,5, Ш. 31",2496
7577,2016-06-14T09:45:26Z,"Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?",ИКОНА,,25,30,,,"Стиль: Дерево ?    Размеры: В. 25, Ш. 30 (доска ?) / В. 30, Ш. 25 (доска ?)    Ссылка на каталоги / инвентари: Состояние: темное пятно от свечи в верхней части.  В источнике не указаны иконография, датировка, материал и техника, требуется уточнение.",2496
4144,2016-06-14T09:44:56Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец); Аноним (ювелир)    Школа / Место издания: Россия,ИКОНА,,45,50,,,"Стиль: Дерево ?; С окладом: Серебро    Размеры: В. 45, Ш. 50 (приблизительно) / В. 50, Ш. 45 (приблизительно)",2496
1306,2016-06-14T09:44:34Z,"Охота на оленя (название изначальное)    Автор: Вакуров Иван Петрович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР",ЖИВОПИСЬ,,17,10,,,"Размеры: В. 17, Ш. 10 (крышка ?) ? / В. 10, Ш. 17 (крышка ?) ?    Характер подписи: 9 ?",2320
3435,2016-06-14T09:44:51Z,"Святой Петр (название употребляемое); Святой Апостол Петр из Деисуса (название придуманное, название предполагаемое); Святой Апостол Петр в Молении (название последнее, название предполагаемое)    В русском оригинале (переводе): Деисус (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век",ИКОНА,,30,60,,,"Размеры: В. 30, Ш. 60 (приблизительно) / В. 60, Ш. 30 (приблизительно)",2496
3209,2016-06-14T09:44:48Z,"Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Воскресение Христово (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 20 век",ИКОНА,,50,60,,,"Стиль: Дерево поделочное    Размеры: В. 50, Ш. 60 (в обрамлении) / В. 60, Ш. 50 (в обрамлении)",2496
3467,2016-06-14T09:44:51Z,Архангел Михаил (название изначальное); Архангел Михаил воевода (название употребляемое); Архистратиг Михаил (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ИКОНА,,30,35,,,"Размеры: В. 30, Ш. 35 (приблизительно) / В. 35, Ш. 30 (приблизительно)",2496
5612,2016-06-14T09:45:12Z,Николай Угодник (название старое); Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,25,30,,,"Размеры: В. 25, Ш. 30 (доска) / В. 30, Ш. 25 (доска)",2496
4562,2016-06-14T09:44:59Z,Богородица скорбящая  (название старое); Богоматерь Всех Скорбящих Радость (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,12,15,,,"Стиль: Дерево поделочное    Размеры: В. 12, Ш. 15 (доска) / В. 15, Ш. 12 (доска)",2496
16043,2016-06-14T09:46:25Z,У водоисточника,ЖИВОПИСЬ,,45,63,,,"Размеры: В.45, Ш. 63 см    Ссылка на каталоги / инвентари: МУК ""Ветлужский краеведческий музей музей.  606860, Нижегородская область, г. Ветлуга, ул. Ленина, д. 1а    Инвентарный номер: КП-13",2320
3690,2016-06-14T09:44:52Z,Всех Святых (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,35,45,,,"Стиль: Дерево ?; Другое: роспись    Размеры: В. 35, Ш. 45 (приблизительно) / В. 45, Ш. 35 (приблизительно)    Ссылка на каталоги / инвентари: В источнике: хо [?]",2496
8185,2016-06-14T09:45:30Z,Цеховое знамя Грозненских мельников (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия ?    Период оригинала: 1 четверть 19 век,ЖИВОПИСЬ,,67,58,,,"Стиль: Квадрат почти    Размеры: В. 67, Ш. 58    Характер подписи: [всевидящее око в треугольнике]; W N P; Ch [...]narskie-; [...] 1813 [...] 13 Marca    Ссылка на каталоги / инвентари: Состояние: после реставрации (1967).",2320
21069,2019-03-12T06:33:55Z,"Бум., акрил 160х240, 2004 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,160,240,,,,2320
8616,2016-06-14T09:45:45Z,Портрет купца М. Колмычинина    Автор: Неизвестный художник первой половины XIX века,ЖИВОПИСЬ,,,65,,,"Размеры: B. 86, Ш. 65",2320
3217,2016-06-14T09:44:48Z,"Богоматерь в короне (название придуманное)    Автор: Аноним (мастер)    Школа / Место издания: Россия ?, Западная Европа ?",ИКОНА,,20,25,,,"Размеры: В. 20, Ш. 25 (приблизительно) / В. 25, Ш. 20 (приблизительно)",2496
4390,2016-06-14T09:45:00Z,Веранда в Италии осенью (название придуманное) ?; Терраса под сенью винограда (название последнее); Балкон (название изначальное ?)    Автор: Вещилов ? (художник); Вещилов Константин Александрович (художник) ?    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век ?; 1 четверть 20 век,ЖИВОПИСЬ,,60,90,,,"Размеры: В. 60, Ш. 90 (в обрамлении ?)    Ссылка на каталоги / инвентари: Название придуманное из Оповещения, требуется уточнение.  В источнике название не указано.",2320
17248,2016-06-14T09:46:21Z,"СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ    Школа / Место издания: Ярославль    Период оригинала: 18 век, конец",ИКОНА,,107,84.4,,,"Размеры: В. 107, Ш. 84,4",2496
8365,2016-06-14T09:45:32Z,Отдых еврея-скрипача (название придуманное)    Автор: Риццони Александр Антонович (художник)    Школа / Место издания: Россия    Период оригинала: 3 четверть 19 век,ЖИВОПИСЬ,,19,24.5,,,"Размеры: В. 19, Ш. 24.5 (доска)    Характер подписи: А.Риццони    Характер подписи: 1871 (П.)",2320
14676,2016-06-14T09:45:45Z,"Святой Петр, св. Алексей и св. Устин",ИКОНА,,30.5,27.5,,,"Размеры: В. 30,5, Ш. 27,5, Вес 1638,5 г    Характер подписи: ""НД/1829"", ""84"", ""НИ"", гор. Москвы.    Ссылка на каталоги / инвентари: От Выборгского РАЙФО г. Ленинграда, № 624. КП ОИРК 2870-79. Акт № 839 от 27.12.1989 г.    Инвентарный номер: ЭРО-9802, СВ-5009",2496
7603,2016-06-14T09:45:27Z,Три Святителя (название придуманное); Избранные Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,15,25,,,"Размеры: В. 15, Ш. 25 (доска) / В. 25, Ш. 15 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны имена Святых, иконография, датировка, техника, требуется уточнение.",2496
1931,2016-06-14T09:44:37Z,Богоматерь Казанская (название придуманное)    Автор: Аноним (литограф)    Школа / Место издания: Россия    Период оригинала: 1 четверть 20 век,ОТТИСК,,26.5,22.5,,,"Стиль: Другое: Литография; с ризой  ?/ подкладкой ?: сорочка , Хлопок    Размеры: В. 26.5, Ш. 22.5, Т. 2 (доска)    Ссылка на каталоги / инвентари: В источнике : материал ризы не указан, если не считать ризой рубашку из хлопка, требуется уточнение.",254
7287,2016-06-14T09:45:23Z,"Господь Вседержитель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век",ИКОНА,,29.5,23,,,"Размеры: В. 29.5, Ш. 23 (в киоте ?)",2496
7619,2016-06-14T09:45:24Z,"Лик Иисуса Христа (название придуманное)    Автор: Аноним (иконописец); Аноним (мастер, ювелир)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?",ИКОНА,,25,20,,,"Стиль: Дерево поделочное; С окладом/ризой: Серебро    Размеры: В. 25, Ш. 20 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, техника, требуется уточнение.",2496
15806,2016-06-14T09:46:23Z,Богородица    Период оригинала: конец 19 века,ИКОНА,,25,30,,,"Размеры: В.25, Ш.30 см    Ссылка на каталоги / инвентари: г.Киров, ул. Красноармейская 53, кв. 55, квартира Пестовой. Кража 23.05.2006 г.",2496
17893,2016-06-14T09:46:39Z,"Архангел Михаил    Период оригинала: 17 век, 4 четверть, 18 век, 1 четверть",ЖИВОПИСЬ,,136,80,,,"Размеры: В. 136, Ш. 80",2320
8629,2016-06-14T09:45:44Z,Портрет Д.С. Гранникова    Автор: Неизвестный художник XIX века,ЖИВОПИСЬ,,,35,,,"Размеры: B. 45, Ш. 35",2320
5497,2016-06-14T09:45:07Z,Мадонна с младенцем (название употребляемое); Богоматерь с младенцем  (название изначальное)    В русском оригинале (переводе): Мадонна (название изначальное; итальянский)    Автор: Аноним (художник)    Школа / Место издания: Италия ?,ЖИВОПИСЬ,,86,69,,,"Размеры: В. 86, Ш. 69 (приблизительно) ?    Ссылка на каталоги / инвентари: ЧГОМ: № 401    Ссылка на каталоги / инвентари: Состояние: после реставрации (1995)",2320
1305,2016-06-14T09:44:36Z,"Царевич Гвидон (название изначальное); Царевна - Лебедь (название употребляемое); Князь Гвидон и царевна Лебедь (название последнее)    Автор: Вакуров Иван Петрович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 20 век",ЖИВОПИСЬ,,12,10,,,"Размеры: В. 12, Ш. 10 (крышка ?)    Характер подписи: 89 ?    Ссылка на каталоги / инвентари: ЗИНОВЬЕВ: табл. 46    Ссылка на каталоги / инвентари: Фото: № 2, вариант, копия Зиновьева, см. Ссылку., нуждается в подтверждении.",2320
7708,2016-06-14T09:45:26Z,Три святителя (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,90,60,,,"Размеры: В. 90, Ш. 60 (доска)    Ссылка на каталоги / инвентари: Состояние: хорошее.  В источнике не указаны датировка, техника, требуется уточнение.",2496
5180,2016-06-14T09:45:02Z,"Оксана и Вакула (название придуманное)    Автор: Дерегус Михаил Гордеевич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 20 век",ОТТИСК,,22,16.5,,,"Стиль: Гравюра на металле: офорт    Размеры: В. 22, Ш. 16.5 (доска ?); В. 41.5, Ш. 30 (лист ?)",254
9147,2016-06-14T09:45:35Z,Строительство    Автор: Гаврилов Иван Константинович,ЖИВОПИСЬ,,,75,,,"Размеры: B. 60, Ш. 75.    Инвентарный номер: Инв. №99. Старый инв. №840 и №1416 по ИК ВКМ",2320
