id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
4298,2016-06-14T09:44:58Z,Городской пейзаж (название употребляемое)    Автор: Берганс ? (художник); Бертанс ? (художник)    Школа / Место издания: Западная Европа,ЖИВОПИСЬ,,7.5,11,,,"Размеры: В. 7.5, Ш. 11 (живописная поверхность ?)    Характер подписи: Берганс / Бертанс (?)    Ссылка на каталоги / инвентари: ЧХИМ/2: № 3/2    Ссылка на каталоги / инвентари: В источнике не указаны язык / алфавит и место подписи; не ясно, одна подпись на две картинки / на каждой картинке подпись.",2320
4385,2016-06-14T09:45:00Z,Домик с глициниями (название придуманное)    Автор: Крачковский Иосиф Евстафьевич (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век; 1 четверть 20 век,ЖИВОПИСЬ,,73,55,,,"Стиль: Фиолетовый: сиреневый, розовый, цветы на кустах и вьющихся растениях;  Белый: дом; Зеленый: листья на кустах и вьющихся растениях; Синий: море; голубое небо    Размеры: В. 73, Ш. 55 (без обрамления)",2320
4881,2016-06-14T09:45:03Z,Женщины в бассейне (название изначальное); В гареме  (название старое); Бассейн в гареме (название последнее)    Автор: Жером Жан Леон (художник)    Школа / Место издания: Франция    Период оригинала: 3 четверть 19 век,ЖИВОПИСЬ,,73.5,62,,,"Размеры: В. 73.5, Ш. 62 (без обрамления)    Характер подписи: J.L.Gerome    Ссылка на каталоги / инвентари: ЭРМИТАЖ (1976): № 6221    Ссылка на каталоги / инвентари: Состояние: картина вырезана из рамы в момент похищения (2001).  Варианты названий, дата,  подпись взяты из каталога, см. Ссылку.  Место подписи по каталогу не соответствует указанному в Розыскном листе Интерпола, требуется уточнение.",2320
4489,2016-06-14T09:44:59Z,Святой Георгий Победоносец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,10,15,,,"Стиль: Дерево поделочное    Размеры: В. 10, Ш. 15 (доска) / В. 15, Ш. 10 (доска)",2496
4508,2016-06-14T09:44:59Z,Всевидящее око (название употребляемое); Всевидящее Око Божие (название изначальное); Эммануил Всевидящее око (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,15,15,,,"Стиль: Дерево поделочное    Размеры: В. 15, Ш. 15 (доска)",2496
7287,2016-06-14T09:45:23Z,"Господь Вседержитель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век",ИКОНА,,29.5,23,,,"Размеры: В. 29.5, Ш. 23 (в киоте ?)",2496
16064,2016-06-14T09:46:25Z,Вид местности Сибири,ЖИВОПИСЬ,,38,48,,,"Размеры: В.38, Ш. 48 см    Ссылка на каталоги / инвентари: МУК ""Городецкий историко - художественный музейный комплекс"".  606502, Нижегородская область, г. Городец, ул. Ленина, д. 11    Инвентарный номер: КП-60",2320
18942,2016-08-08T14:02:56Z,"Медная икона ""Иисус с предстоящими""",ИКОНА,Объект является культурной ценностью,38,24,,,,2496
7692,2016-06-14T09:45:27Z,"Смоленская Божья Матерь (название старое); Путеводительница / Богохранимая (название изначальное); Богоматерь Смоленская (название придуманное); Богоматерь Одигитрия Смоленская (название последнее)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия",ИКОНА,,20,31,,,"Стиль: С ковчегом ? / в рамке ?; Золочение: позолота, поля ?/ рама ?    Размеры: В. 20, Ш. 31 (без обрамления ? / средник ?) / В. 31, Ш. 20 (без обрамления ? / средник ?); В. 42, Ш. 47 (в обрамлении ? / доска ?) / В. 47, Ш. 42 (в обрамлении ? / доска ?);    Ссылка на каталоги / инвентари: В источнике не указаны датировка, техника, требуется уточнение.",2496
17208,2016-06-14T09:46:20Z,"СОФИЯ ПРЕМУДРОСТЬ БОЖИЯ    Школа / Место издания: Поволжье    Период оригинала: 17 век, 2 половина",ИКОНА,,91,69,,,"Размеры: В. 91.0, Ш. 69.0",2496
17862,2016-06-14T09:46:39Z,Обрезание Господне    Автор: Неизвестный художник    Школа / Место издания: Испания    Период оригинала: 17 век,ЖИВОПИСЬ,,85,70,,,"Размеры: В. 85, Ш. 70",2320
17248,2016-06-14T09:46:21Z,"СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ    Школа / Место издания: Ярославль    Период оригинала: 18 век, конец",ИКОНА,,107,84.4,,,"Размеры: В. 107, Ш. 84,4",2496
4787,2016-06-14T09:44:22Z,"Служебно экономическая прогулка перед праздником (название записано; русский; лицевая сторона); Посещение  лавки мясника людьми в мундирах (название придуманное)    Автор: Шестаков Иван Федорович (художник, литограф); Руднев А. (издатель, печатник)    Школа / Место издания: Россия, Москва    Период оригинала: середина 19 век",ОТТИСК,,40,32,,,"Размеры: В. 40, Ш. 32 (лист ?) ?    Характер подписи: (см. фото); А.Руднев(ъ) [...] 1857 г. [...] ( н. поле ?) ?    Ссылка на каталоги / инвентари: СТЕРНИН / 1964: с.144    Ссылка на каталоги / инвентари: Фото: см. Ссылку, вариант, требуется подтверждение.  В источнике не указано название, автор произведения.",254
4232,2016-06-14T09:44:56Z,Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец); Аноним (ювелир)    Школа / Место издания: Россия,ИКОНА,,45,50,,,"Стиль: Дерево ?; С окладом: Серебро    Размеры: В. 45, Ш. 50 (приблизительно) / В. 50, Ш. 45 (приблизительно)",2496
5021,2016-06-14T09:45:02Z,"Лошадь с жеребенком (название придуманное)    Автор: Булычев Лев (художник ?, литограф ?)    Школа / Место издания: Россия",РИСУНОК,,23.5,31.3,,,"Стиль: Карандаш: проработка оттиска ?    Размеры: В. 23.5, Ш. 31.3 (лист ?)",142
5032,2016-06-14T09:45:02Z,"У императрицы Екатерины II (название придуманное)    Автор: Дерегус Михаил Гордеевич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 20 век",ОТТИСК,,22,16,,,"Стиль: Гравюра на металле: офорт    Размеры: В. 22, Ш. 16 (доска ?)",254
2930,2016-06-14T09:44:47Z,"Спаситель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?",ИКОНА,,50,40,,,"Размеры: В. 50, Ш. 40 (приблизительно)    Ссылка на каталоги / инвентари: В источнике не указана техника, требуется запрос.",2496
538,2016-06-14T09:44:26Z,Казанская Богоматерь (название употребляемое); Богоматерь Казанская (название придуманное); Богоматерь Казанская и Предстоящие (название последнее)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,31,26.3,,,"Стиль: Дерево поделочное; Рама гладкая (поля).    Размеры: В. 31, Ш. 26.3 ,Т. 3 (в обрамлении); Ш. 3.5 (обрамление)",2496
15433,2016-06-14T09:46:19Z,Натюрморт Цветы    Школа / Место издания: Россия,ЖИВОПИСЬ,,33,42,,,"Размеры: В.42, Д.33 см.",2320
702,2016-06-14T09:44:23Z,Минея на сентябрь и октябрь (название придуманное); Избранные святые (название употребляемое)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,70,60,,,"Размеры: В. 70, Ш. 60 (доска, приблизительно)    Ссылка на каталоги / инвентари: Состояние: мелкие утраты красочного слоя на верхнем и нижнем полях.",2496
4786,2016-06-14T09:44:22Z,"Смотр (название записано; русский; лицевая сторона); Смотрины в доме невесты (название придуманное)    Автор: Аноним (художник, литограф); Руднев А. (издатель, печатник)    Школа / Место издания: Россия, Москва    Период оригинала: середина 19 век",ОТТИСК,,40,32,,,"Размеры: В. 40, Ш. 32 (лист ?) ?    Характер подписи: (см. фото); А.Руднев(ъ) [...] 1857 г. [...] ( н. поле ?) ?    Ссылка на каталоги / инвентари: СТЕРНИН / 1964: с.143    Ссылка на каталоги / инвентари: Фото: см. Ссылку, вариант, требуется подтверждение.  В источнике не указано название, автор произведения.",254
17865,2016-06-14T09:46:39Z,Бой петухов    Автор: Неизвестный художник    Период оригинала: 19 век,ЖИВОПИСЬ,,95,117,,,"Размеры: В. 95, Ш. 117",2320
7137,2016-06-14T09:45:21Z,"Спас оглавый (название придуманное); Иисус Христос Вседержитель (название изначальное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?    Период оригинала: 16 век",ИКОНА,,23,27.5,,,"Стиль: С басмой: Серебро; Ткань: холстина, Синий (на обороте)    Размеры: В. 23, Ш. 27.5 (доска) / В. 27.5, Ш. 23 (доска); Вес 20 грамм, Пр. 875, Серебро    Ссылка на каталоги / инвентари: Состояние: венец утрачен.",2496
3487,2016-06-14T09:44:49Z,Рождество Христово (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век,ИКОНА,,56,63.5,,,"Размеры: В. 56, Ш. 63.5, Т. 3 (доска ?) / В. 63.5, Ш. 56, Т. 3 (доска ?)    Характер подписи: 1123 (О. бирка подвязная)",2496
3044,2016-06-14T09:44:46Z,Святой Илия Пророк  (название изначальное); Житие Ильи Пророка (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,30,40,,,"Размеры: В. 30, Ш. 40 (приблизительно) / В. 40, Ш. 30 (приблизительно)",2496
5594,2016-06-14T09:45:13Z,Святой Митрофаний (название придуманное); Святой Митрофан епископ Воронежский (название последнее)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия    Период оригинала: 4 четверть 18 век,ИКОНА,,17,3,,,"Стиль: С окладом: Латунь ?/ Медь ?/ Другое ?, Желтый металл    Размеры: В. 17, Ш. 3 ? (в окладе)",2496
9306,2016-06-14T09:45:39Z,Италия    Автор: Богаевский Константин Федорович,ЖИВОПИСЬ,,,101,,,"Размеры: B. 80, Ш. 101    Инвентарный номер: 80 х 101 Инв. №16. Старый инв. №163 по ИК ВКМ",2320
5793,2016-06-14T09:45:13Z,Богоматерь (название употребляемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,89,56,,,"Стиль: С окладом: Алюминий ?/ Серебро ?/ Сталь ?/ Другое ?, Белый металл    Размеры: В. 89, Ш. 56 (в окладе ?)",2496
18484,2016-06-14T09:46:41Z,"Святой мученик Харлампий с житием; Священномученик Харалампий Магнезийский    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 20 век, 1 четверть",ИКОНА,,45,40,,,"Размеры: В. 45, Ш. 40    Инвентарный номер: 072",2496
2129,2016-06-14T09:44:40Z,"Кавказские горы (название употребляемое)    Автор: Авсаджанов Георгий Дмитриевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: середина 20 век; 2 половина 20 век",ЖИВОПИСЬ,,60,79,,,"Размеры: В. 60, Ш. 79 (приблизительно, без обрамления)? /  В. 50, Ш. 79 (приблизительно, без обрамления)?    Ссылка на каталоги / инвентари: ЧГОМ: № 230;    Ссылка на каталоги / инвентари: Фото: Предмет 7.  В источнике размер высоты (60/50 или 67/57) запечатан, требуется уточнение.",2320
7204,2016-06-14T09:45:23Z,"Ангел / Небесное создание (название предполагаемое)    Автор: Пожедаев Георгий Анатольевич (художник)    Школа / Место издания: Россия, Германия, Франция    Период оригинала: 1 четверть 20 век; 2 четверть 20 век",ЖИВОПИСЬ,,46.6,25.4,,,"Стиль: Серебристый: серебро (?)    Размеры: В. 46.6, Ш. 25.4 (в свету ?, лист ?)    Характер подписи: [Г.П.]    Характер подписи: Пожедаев Г.    Характер подписи: Г.Пожедаев (О. слева внизу, рука автора ?)    Ссылка на каталоги / инвентари: Герра Р. / ГТГ: с. 99, с. 37 - кат. 136",2320
15435,2016-06-14T09:46:19Z,"Пейзаж. Осень    Автор: Минас Аветисян    Период оригинала: 3 четверть, 20 век",ЖИВОПИСЬ,,70,55,,,"Размеры: В.55, Д.70 см.",2320
421,2016-06-14T09:44:21Z,Введение во храм (название употребляемое); Введение во храм Девы Марии (название изначальное); Введение во храм Пресвятой Богородицы (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 17 век; 18 век,ИКОНА,,100,78,,,"Стиль: Темпера ?    Размеры: В. 100, Ш. 78 (доска)",2496
20688,2019-01-11T12:58:37Z,"Франтишек Каван ""На плохих почвах""  размеры:без рамы - 52х67 см, в раме - 70х85 см  дата создания: 1896",ЖИВОПИСЬ,Объект является культурной ценностью,52,67,,,"в левом нижнем углу подпись: ""Na chudych pudach, Franta Kavan 96""",2320
21038,2019-03-11T09:43:34Z,"Бум. акрил, 160х250, 2008 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,160,250,,,,2320
17,2016-06-14T09:44:15Z,Апельсины в корзине (название изначальное)    Автор: Фальк Роберт Рафаилович (художник)    Школа / Место издания: Россия    Период оригинала: 1 половина 20 век,ЖИВОПИСЬ,,70,80,,,"Стиль: Прямоугольник горизонтальный    Размеры: В. 70, Ш. 80 (в обрамлении ?); В. 51, Ш. 64 (без обрамления)    Характер подписи: R. Falk ( рука автора, кисть)    Ссылка на каталоги / инвентари: ФАЛЬК: № 101 (фото)    Ссылка на каталоги / инвентари: Фото: 22f17с? см. Ссылку.    В источнике данных отсутствуют сведения о периоде/дате, технике, материале, цветах, характере ( цвет, материал) подписи, о наличии надписей.",2320
15869,2016-06-14T09:46:23Z,Без названия,ИКОНА,,20,20,,,"Стиль: Грунт.    Размеры: В.20, Ш.20, Т. 3.5 см    Ссылка на каталоги / инвентари: Удмуртская Республика , Камбарский район, с. Балаки, пер. Клубный, д. 7.  Русская православная старообрядческая церковь.",2496
2782,2016-06-14T09:44:45Z,Три женщины в спальном помещении (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Франция    Период оригинала: 17 век ?; 18 век ?; 19 век ?,ЖИВОПИСЬ,,9,14,,,"Стиль: Хлопок?/  Лен?    Размеры: В. 9, Ш. 14 (без обрамления)",2320
1062,2016-06-14T09:44:24Z,"Летняя тройка (название употребляемое)    Автор: Вишняков Осип Филиппович (мастерская)    Школа / Место издания: Россия, Жостово    Вишняков О.Ф. с сыновьями (фабрика лаковых изделий)    Период оригинала: 4 четверть 19 век",ЖИВОПИСЬ,,15.6,10,4.8,,"Стиль: Масло ?; Олово: станиоль, фольга ( внутреннее покрытие)    Размеры: В. 4.8, Дл. 15.6, Ш. 10 (предмет) / В. 15.6, Ш. 10 (крышка)    Характер подписи: 3 медали (?); корона (над 3 медалями); орел двуглавый (средняя медаль); Вишняковъ съ сыновьями (?)    Ссылка на каталоги / инвентари: СПИСОК ГИМ, 1989: № 13",2320
1304,2016-06-14T09:44:34Z,"Иван - царевич (название употребляемое); Иван  Царевич на сером волке (название последнее)    Автор: Вакуров Иван Петрович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 20 век",ЖИВОПИСЬ,,18,12,,,"Размеры: В. 18, Ш. 12 (крышка ?)    Характер подписи: 73 ?",2320
4175,2016-06-14T09:44:57Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,25,30,,,"Стиль: Дерево поделочное    Размеры: В. 25, Ш. 30 (приблизительно) / В. 30, Ш. 25 (приблизительно)",2496
21041,2019-03-11T12:30:53Z,"Бум., акрил, 150х250, 2007 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,150,250,,,,2320
