name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Кувадинская сельская библиотека,"Респ Татарстан,р-н Тукаевский,д Кувады,ул Центральная,д 11В",52.299592,55.578905,"Библиотека – это поддержка и развитие традиций детского и семейного чтения, формирования читателя и продвижения книги. 1 июня 1954 года в деревне Кувады открылась первая библиотека. Фонд библиотеки составлял 200 книг и находилась она в сельском клубе. В 1958 году библиотека переехала в старое здание школы, а в 1975 году в новый сельский клуб. В 1985 году открылось новое здание, где находились медпункт, контора, библиотека. В 2002 году библиотека переехала в здание школы – сад. Книжный фонд составляет 12 тысяч книг. Библиотека выписывает около 12 наименований газет и журналов. Число пользователей – более 900, детей – более 230, охват населения – 75,5 %.",2016-06-24T10:09:27Z,2023-03-20T13:53:44Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,,
Николаевская сельская библиотека – филиал № 20,"Респ Татарстан,р-н Мензелинский,с Николаевка,ул Мирная,д 45",53.18154,55.528192,"Название села связано с именем помещика Николая Евменьевича Можарова. Село, будучи русским населенным пунктом, основано на землях, купленных братьями Матвеем и Никитой Можаровами в 1784–1785 годах. В 1877 году в населенном пункте открылась земская школа. И культурная жизнь села развивалась – в 1956 году был построен клуб, в котором находилась и библиотека. Директором клуба работала Мясникова З. Н., а библиотекарем был Бывальцев С. А. (учитель истории, физкультуры и пения). Директор клуба и библиотекарь работали вместе, ведь люди после трудового дня, по вечерам шли в клуб и библиотеку – отдыхать. В 1977 году был построен сельский Дом культуры, библиотека под руководством Алексеевой Н. И. переехала в просторную светлую комнату, где она находится и поныне. Николаевская библиотека превратилась в современный социально-культурный досуговый центр села, став духовным местом притяжения для жителей. Реализуется масса интересных мероприятий, библиотека участвует во всероссийских и республиканских акциях, направленных на читателей самых различных возрастных категорий. Фонд библиотеки включает 10 131 экз., из них книг – 9 407. Всего читателей – 487. Посещений за 2020 год – 5 235, за 1-й квартал 2021 года – 1 573.",2021-04-21T11:39:46Z,2023-02-21T09:41:06Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,
Сухокурналинская сельская библиотека – филиал № 27,"Респ Татарстан,р-н Алексеевский,с Сухие Курнали,ул Заки Кутлина,д 24А",50.025444,55.15089,"В центре села Сухие Курнали Алексеевского района, на 2 этаже сельского дома культуры находится Сухокурналинская сельская библиотека. Читальный зал совмещен с библиотекой, в нем может разместиться 10 человек, есть «Детский уголок», в котором можно не только почитать, но и поиграть. В библиотеке проводятся различные мероприятия: это часы информации, литературные вечера, квесты, акции, флешмобы, посетителями являются читатели от 6 лет и старше. Учреждение занимается нравственным, патриотическим, эстетическим и экологическим воспитанием детей и молодежи. Является информационным центром. Фонд – 7 100 экземпляров книг и документов на русском, татарском и других языках.",2021-11-03T15:59:21Z,2023-02-20T11:42:26Z,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00
Карабашская поселковая библиотека – филиал № 12,"Респ Татарстан,р-н Бугульминский,пгт Карабаш,ул Вахитова,д 17",52.79469,54.539516,"Карабашская сельская библиотека была основана в 1938 году как изба-читальня. С 1975 года является филиалом № 12 Бугульминской централизованной библиотечной системы. В 1959 году библиотека переехала в новое здание Карабашского дома культуры. Ежегодно фонд учреждения пополнялся новыми книжными изданиями, увеличивалось количество читателей. Сегодня фонд библиотеки насчитывает 16 768 экземпляров книг, количество читателей – 1 140 человек. Здесь проводятся мероприятия по различным направлениям (выставки, конкурсы, чтения, акции и др.). Кроме того, в библиотеке имеется музей с интересными экспонатами, посвященными истории поселка Карабаш.",2016-11-15T12:08:53Z,2023-08-29T13:57:54Z,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,,,16:00:00,19:00:00
Черки-Гришинская сельская библиотека,"Респ Татарстан,р-н Буинский,с Черки-Гришино,ул Центральная,д 29",48.308279,55.048895,"Год основания библиотеки – 1928-й. Она обслуживает пользователей дошкольного, младшего и старшего школьного возраста, а также взрослое население. Работа ведется по разным направлениям. Формы мероприятий различны – беседы, обзоры к юбилеям писателей, викторины, поэтические вечера, громкие чтения и другие.На сегодняшний день книжный фонд библиотеки составляет 24 592 экземпляра книг. Читателей – 710 человек. Книговыдача – 16 295. Сегодня библиотека – это многофункциональная площадка, где пользователи могут заниматься самыми различными видами деятельности. Студенты и учащиеся пишут рефераты, сочинения, ищут материалы по интересующим их вопросам. Здесь не только хранятся и выдаются книги, журналы, газеты, но и можно получить консультации на разные вопросы при помощи компьютера.",2021-04-06T08:08:42Z,2023-01-30T15:21:08Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,
Татарско-Елтанская сельская библиотека – филиал № 25,"Респ Татарстан,р-н Чистопольский,с Татарский Елтан,ул Кооперативная,д 9",50.79151,55.118086,"Татарско-Елтанская сельская библиотека (филиал № 25) была основана в 1952 году. Она находилась в деревянном помещении. Потом ее перевели в здание сельского Дома культуры. Затем здание СДК стало аварийным, и библиотеку перевели в здание Татарско-Елтанская детского сада. Она разместилась на 1-м этаже с отдельным входом.Библиотека тесно сотрудничает с сельским советом, с детским садом, школой и сельским Домом культуры. Участвует в организации и проведении праздников села, улиц. Ведет активную работу по обслуживанию на дому ветеранов тыла, инвалидов и пенсионеров. Фонд библиотеки – 8 540 экз. Количество читателей – 603 чел., количество посещений – 8 175 чел. Книговыдача –13 080 экз.",2021-04-06T07:28:21Z,2023-01-31T08:07:17Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,15:00:00,,
"Новочувадамская сельская библиотека, филиал № 37","Респ Татарстан,р-н Аксубаевский,д Новый Чувашский Адам,ул Пушкина,д 25",50.575788,54.984651,"Год основания библиотеки – 2001. Книжный фонд составляет 4 368 экземпляров, количество читателей – 260 человек.Библиотека привлекает детей и взрослых к чтению, широкому общению с книгами и дает возможность каждому посетителю полную информацию по интересующим их вопросам, привлекает читателей к участию в массовых мероприятиях. Работа ведется в тесном контакте с учащимися и педагогическим коллективом школы, школьной библиотекой, детским садом и Домом культуры. Чтобы привлечь внимание читателей, к знаменательным датам писателей и поэтов организуются книжные выставки, информационные плакаты и стенды.",2021-05-12T08:28:52Z,2023-01-30T15:24:30Z,,,09:00:00,16:00:00,,,,,09:00:00,16:00:00,09:00:00,16:00:00,,
Шадкинская сельская библиотека,"Респ Татарстан,р-н Тюлячинский,с Шадки,ул Ленина,д 2",50.2073825933369,55.7205277244599,"Шадкинская сельская библиотека основана в 1939 году. На сегодняшний день книжный фонд насчитывает 9 835 экз., количество посетителей – 630 человек. Шадкинская сельская библиотека работает со всеми слоями населения. Методы привлечения населения к чтению – это вся работа библиотеки. Библиотека обладает богатым фондом справочной и энциклопедической литературы, тесно работает со своим населением и всегда учитывает их интересы. Библиотекарь Галимуллина К. Х. ведет широкую работу по привлечению учащихся, студентов, работающей и неработающей молодежи. Особое внимание уделяется не читающей и мало читающей молодежи, так называемой группы риска. Для знакомства с лучшими произведениями литературы используются многообразные формы работы – беседы, встречи с писателями, поэтами, литературно-музыкальные вечера, способствующие развитию творческой активности читателей.",2021-05-20T16:46:23Z,2023-01-31T07:33:09Z,,,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00
Балчиклинская сельская библиотека,"Респ Татарстан,р-н Камско-Устьинский,д Балчиклы,ул Ленина,д 70",48.908147,55.307859,"Балчиклинская сельская библиотека была основана в 1976 году. Размещалась в здании клуба. В 2020 году здание СДК было отремонтировано. В библиотеке появились компьютер и принтер.В настоящее время фонд библиотеки составляет 5 250 единиц, из них на татарском языке – 4 230, на русском языке – 1 020. Детская литература – 2 070 единиц. Также библиотека выписывает периодические издания (8 наименований газет, 10 наименований журналов). Количество читателей – 131 человек.В библиотеке проводятся различные мероприятия: выставки, громкие читки, литературные вечера, акции, познавательные программы для детей и молодежи.",2021-05-20T06:04:00Z,2023-02-21T08:09:14Z,08:00:00,16:00:00,08:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,,
Ядыгерьская сельская библиотека,"Респ Татарстан,р-н Кукморский,с Ядыгерь,ул Ленина,д 21А",50.514999,56.230632,"В 1953 году в сельской школе была организована библиотека. В фонде было несколько десятков книг и газеты. С 15 октября 2003 года в учреждении работает Миннибаева Диляра. Ядыгерьская сельская библиотека обслуживает население с. Ядыгерь, д. Тарлово, д. Верхний Шемордан, п. Шемордан. Количество читателей – 763 человека, из них 227 детей. Фонд библиотеки насчитывает 9 272 книги, из них на русском – 4 019, на татарском – 5 253. Посещений –10 377.За год проводится около 86 мероприятий. Используются все формы и методы работы для успешного библиотечного обслуживания населения. К знаменательным датам и юбилеям писателей сотрудники оформляют книжные выставки, проводят тематические вечера. В клубе и детском саду п. Шемордан работает передвижная библиотека. Также поддерживается тесная связь с детским садом «Тургай».",2021-04-02T13:49:38Z,2023-01-27T07:17:53Z,,,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,10:00:00,18:00:00
Старокадеевская сельская библиотека,"Респ Татарстан,р-н Черемшанский,с Старое Кадеево,ул Тукая,зд 12",51.182969,54.738172,"Старокадеевская сельская библиотека основана в 1955 году. Сегодня в ее фонде 6 416 экземпляров книг. Посещают библиотеку 420 пользователей, из них 65 детей.К услугам пользователей:каталоги (алфавитный и систематический);картотеки;газеты и журналы;поиск информации в интернете;электронная почта;сканирование;набор и распечатка текстов;ксерокопирование;индивидуальное и групповое консультирование пользователей ПК.В результате поисковой работы создан цикл замечательных альбомов, пользующихся повышенным спросом среди читателей и гостей села: «Умельцы села», фольклорный «Говор села», цикл папок «Знаменитые мои земляки», «Родники нашего села», история поселений «Эхо веков», «Афганистан в душе моей», «Война в судьбах сельчан» и др. В библиотеке проведен цикл часов искусства «Научите душу впитывать прекрасное». Читателей познакомили с миром музыки, театра, творчеством художников России, Татарстана и своего района. Использовали дайджесты библиотеки «Музыкальная культура Черемшана», «Художники Черемшанского района», «Поэты», «Писатели».",2021-04-01T12:30:13Z,2023-02-20T13:37:22Z,,,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00
Ямбухтинская поселенческая библиотека,"Респ Татарстан,р-н Тетюшский,д Ямбухтино,ул Заречная,д 25б",48.714263,55.068241,"Ямбухтинская поселенческая библиотека – одна из старейших в районе. Она организована в 1909 году как передвижная решением Тетюшского уездного pемского собрания. В 1913 году было принято решение управы об открытии в с. Ямбухтино стационарной библиотеки им. врача С. Н. Флоровского. Библиотека обслуживает жителей села Ямбухтино разных категорий, для полного охвата населения книгой использует книгоношество. Читателей – 56, книговыдача – 1 425, посещения – 914. Библиотекарь организует библиотечно-информационное обслуживание пользователей, активно используя массовые мероприятия, выставочную деятельность, индивидуальную и массовую работу. Библиотека активно занимается сбором материалов и информированием читателей об истории своего села, организует встречи с интересными людьми, знакомит с творчеством писателей и поэтов родного края.",2022-06-07T11:23:09Z,2023-02-21T12:31:10Z,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,,
Больше-Еловская сельская библиотека – филиал № 29,"Респ Татарстан,р-н Елабужский,с Большое Елово,ул 40 лет Победы,зд 2А",51.555787,55.792837,"Впервые библиотека открыла свои двери в 1976 году. Ранее она принимала своих читателей в селе Анзирка. Вся деятельность Большееловской сельской библиотеки направлена на пропаганду книг и чтения, воспитании духовно-нравственных ценностей и развития информационной культуры населения. Библиотека выполняет множество социально-значимых функций: информирует, просвещает своего читателя, создает благоприятную среду для формирования читательских интересов. Работа в библиотеке ведется по целевой программе: «Читать-это мудро, читать-это модно». Программа была разработана для привлечения населения к чтению. В библиотеке работает клуб по интересам «Селяночка». Этот куб посещает 18 человек, в возрасте от 13 до 55 лет. В библиотеку люди приходят не только почитать и найти информацию, а еще принять участие в различных мероприятиях, отдохнуть, пообщаться, поделиться каким-либо опытом, а также могут дать совет библиотекарю. Библиотека тесно работает с детским садом, домом культуры, сельским советом самоуправления. На сегодняшний день в библиотеке имеется компьютер с выходом в интернет. Фонд насчитывает 4 227 книг, общее количество читателей – 180 человек.Каждую неделю в библиотеке оформляется выставка, которая проходит в виде обзора периодических изданий и книг. Проводятся часы громкого и тихого чтения.",2023-03-20T10:03:18Z,2023-03-22T11:52:46Z,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,15:00:00,18:30:00,,
Верхнеискубашская сельская библиотека – филиал № 13,"Респ Татарстан,р-н Кукморский,с Верхний Искубаш,ул Сабира Ахтямова,д 38А",51.120490657581,56.0568961666591,"Изначально библиотека называлась избой-читальней. Заведовала ей Сажида Ахтямова. В то время в основном практиковалось проведение бесед, громких чтений, вечерами отмечались красные даты календаря, юбилеи писателей. Сейчас Верхнеискубашская сельская библиотека обслуживает село Верхний-Искубаш и деревню Битлянгур. Количество читателей – 502: книжный фонд – 5 537 экземпляров, в том числе на русском языке – 1 164 экземпляра, на татарском – 4 372 экземпляра; книговыдача – 10 542; посещения – 4 467. В библиотеке имеются все удобства, систематически выполняются библиографические справки, в том числе с помощью информационных технологий. Проводятся массовые мероприятия: утренники, конференции, литературно-музыкальные композиции, тематические вечера, игры-викторины, организовываются книжные выставки, плакаты, стенды, проводятся беседы, обзоры. Библиотека тесно сотрудничает с работниками клубных учреждений, образования, здравоохранения, правоохранительных органов.",2021-03-31T12:29:59Z,2023-09-18T08:59:15Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,18:00:00,22:00:00,18:00:00,22:00:00
Центральная детская библиотека имени Габдуллы Тукая,"Респ Татарстан,р-н Альметьевский,г Альметьевск,ул Тельмана,д 58",52.329542,54.908324,"В 1955 году в Альметьевске организована первая детская библиотека. Находилась она в двухэтажном доме по улице Чехова. Занимала две комнаты. В 1991 году для центральной детской библиотеки было построено современное двухэтажное здание по улице Тельмана. Ежегодно библиотека обслуживает более 7 тыс. детей, подростков, родителей и педагогов, выдает более 155 тыс. экз. книг и периодических изданий. Сегодня детская библиотека стремится стать центром детского чтения и литературы для детей. Основное направление в работе – приобщение детей к чтению как к виду познавательной деятельности, средству духовно-нравственного воспитания и форме проведения досуга, содействие в получении навыков самообразования.",2017-02-13T11:28:52Z,2023-02-22T07:04:01Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Красноборская сельская библиотека,"Респ Татарстан,р-н Агрызский,с Красный Бор,ул Маркина,д 34",53.081253,55.89239,"Красноборская сельская библиотека была официально открыта 7 августа 1895 года. Она была основана за счет частных пожертвований сельского общества. В фонде было 857 книг. В настоящее время в библиотеке можно найти 17 180 экземпляров книг. Количество читателей в 2020 году составило 802 человека, из них дети до 14 лет – 322 человека. Книговыдача – 16 300 экземпляров документов, количество посещений – 10 900. Красноборская библиотека проводит самые разнообразные мероприятия для всех категорий населения. Это экскурсии, литературные вечера и праздники для любителей книг. Также сотрудники оформляют содержательные книжные выставки.",2021-06-01T14:54:50Z,2023-02-01T14:43:47Z,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,,
Иоковская поселенческая библиотека,"Респ Татарстан,р-н Тетюшский,с Иоково,ул Первомайская,д 24",48.674531,54.810569,"В 1938 году в селе Иоково открыли дом, который называли сельчане избой-читальней. В приоритете работы библиотеки: привлечение новых читателей в библиотеку и к чтению, создание удобного, комфортного пространства для чтения, общения, проведения досуга пользователей., продвижение чтения среди пользователей библиотеки, пропаганда литературно-художественного наследия отечественных и зарубежных писателей и поэтов. Большое внимание уделяется пропаганде чувашской культуры, родного языка среди пользователей библиотеки, используя материалы музея чувашской культуры и истории села. Библиотека обслуживает жителей села Иоково, читателей – 177, книговыдача – 3 816, посещений – 2 366.",2022-06-03T08:37:20Z,2023-02-21T06:41:09Z,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,14:00:00,,
Бураковская сельская библиотека – филиал № 5,"Респ Татарстан,р-н Спасский,д Кожаевка,ул Молодежная,д 40",49.644622,55.123276,"В 1920 году, после Великой Октябрьской социалистической революции, в селе Бураково при школе была организована изба-читальня. Заведующим назначили Н. А. Иванова. В 1953 году на базе избы-читальни была организована библиотека, в которой насчитывалось более 1 700 экземпляров книг и около 200 читателей. К 1968 году количество книг возросло до 7 350 экземпляров, а читателей – до 589.Учреждение обслуживает жителей села Бураково и деревни Кожаевки (более 180 пользователей в год). В библиотеку поступают периодические издания и художественная литература. Фонд насчитывает 6 931 экземпляр. В настоящее время Бураковская сельская библиотека находится в здании школы. Здесь ведет деятельность женский клуб «Богиня» и детский клуб «Почемучка».",2021-03-26T11:11:50Z,2024-02-02T07:54:30Z,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,,,,
Утяшкинская сельская библиотека,"Респ Татарстан,р-н Новошешминский,с Татарское Утяшкино,ул Центральная,двлд 10",51.33102,55.209257,"История Утяшкинской сельской библиотеки началась в 1954 году. В 1989 году она обосновалась на ул. Центральной, на втором этаже здания клуба. Книжный фонд – 12 586 экземпляров. За год в библиотеку посещают более 2 000 посетителей разных возрастов. В настоящее время сельская библиотека – это центр общественной жизни и культурно-просветительской деятельности. В библиотеке проводятся различные мероприятия: мастер-классы, конкурсы, книжные выставки, игровые программы, литературные вечера, вечера памяти, акции. С 2011 года в библиотеке работает кружок «Незнайка», с 2018 года – любительское объединение «Гармония».",2021-12-03T12:06:43Z,2023-01-31T13:32:20Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,08:00:00,15:00:00,,
Актанышбашская сельская библиотека – филиал № 1,"Респ Татарстан,р-н Актанышский,д Актанышбаш,ул Школьная,зд 21",54.0232532233442,55.719990241755,"Актанышбашская библиотека впервые открыла свои двери для читателей в 1991 году. Она располагалась в маленькой комнате, заведовала библиотекой Гильфанова Разифа. С 1992 года должность библиотекаря занимала Харисова Рушания, с 15 мая 1993 года здесь работает Хакимова Дилара. В настоящее время библиотека находится в здании сельского Дома культуры. Работают передвижные пункты в трех селах: Азакуль, Чугана, Ирмяш. Для читателей проводятся мероприятия, посвященные важным общественно значимым датам и событиям в жизни страны, а также мирового сообщества. Кроме того, отмечаются юбилейные даты известных писателей.",2022-02-21T19:17:59Z,2023-02-21T07:23:02Z,,,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00
Нижнесуньская сельская библиотека-филиал № 24,"Респ Татарстан,р-н Мамадышский,с Нижняя Сунь,ул Карла Маркса,д 18",50.918675,55.655884,"В 1965 году библиотека была переведена из с. Кулущи в с. Нижняя Сунь. Размещалась в Доме культуры. В 1971 году библиотека была перенесена в здание сельсовета, расположенное в центре села. В 1972 году ее перевели в дом богача Давли, построенный до революции. В 1989 году стараниями председателя колхоза Бадрутдинова Гусмана было перестроено здание Дома культуры со специальным помещением для библиотеки. В настоящее время книжный фонд составляет 9 288 экземпляров, количество посещений – 5 032. Сюда любят приходить, чтобы почитать фантастику, исторические романы и классику. Взрослые предпочитают читать детективы, любовные романы современных авторов. Для читателей оформляют тематические книжные выставки, проводят мероприятия. Библиотека стремится соответствовать ожиданиям сельчан, является центром общественной и культурной жизни сельского поселения.",2021-04-20T10:47:33Z,2023-03-01T12:20:54Z,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,18:00:00,21:45:00,,
Пшенгерская сельская библиотека – филиал № 60,"Респ Татарстан,р-н Арский,с Пшенгер,ул Чапаева,д 54",49.986484,56.414658,"В деревне Пшенгер библиотека была построена в 1957 году. Первым библиотекарем была Шавалиева Каусария. Самые первые книги привозили из библиотеки села Новый Кинерь. В 1963–1970 годах в библиотеке работала Мамдуда. В 1996 году открылся клуб, там же разместилась библиотека. Библиотекарем работала Зайнагетдинова Гульназ. С ноября 1997 года в библиотеке работала Сабирзянова Райфа. Библиотека выполняет не только информационную функцию, но и является душой и сердцем местного сообщества. В библиотеке регулярно проводятся мероприятия.Формы и методы работы библиотеки разнообразны: стенды, викторины, обзоры литературы, литературно-музыкальные вечера, встречи с интересными людьми. Библиотека изменила свое предназначение, став не только местом для чтения книг, но и культурно-досуговым центром.Основные показатели:фонд – 6 774 экземпляра книг;число пользователей – 560 человек.",2021-05-25T21:41:07Z,2023-02-27T08:32:02Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,14:00:00,11:00:00,14:00:00,,
"Васильевская сельская библиотека, филиал № 23","Респ Татарстан,р-н Альметьевский,с Васильевка,ул Центральная,д 26",52.29122,54.770406,"В селе Васильевка живут мордва, русские, татары и другие национальности. После революции село преобразилось. В 1930 году в доме попа Лобанова после раскулачивания открыли клуб, при клубе стала работать изба читальня. Руководили избой-читальней активные комсомольцы Биктимиров Гайса и Осипов Сергей. Сюда выписывали газеты, журналы, разные брошуры, собрали книги среди населения, некоторые дарили книги сами. Во время войны избой-читальней руководила Куркина Анастасия Васильевна. 1948 г. – открылась как сельская библиотека. Первым библиотекарем была Потапова Валентина.В 1962 г. по 1986 г.– библиотека находилась в отдельном деревянном здании, с 1986 до 2006 года в коттедже (в одном здании с ФАПом) 2006 г. – построен пристрой при клубе, и библиотека переехала в клуб.Фонд библиотеки составляет 10195 экземпляров книг, пользователей насчитывается 432 человека. Библиотека обслуживает детей дошкольного возраста, учащихся школы, рабочих и служащих, студентов и пенсионеров.",2021-04-09T13:27:17Z,2023-01-31T07:43:16Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00
Новомичанская сельская библиотека,"Респ Татарстан,р-н Сабинский,с Новый Мичан,ул Кооперативная,двлд 52",50.269508,56.04305,"Новомичанская сельская библиотека была основана в мае 1955 года. В сентябре 1956 года она получила помещение в колхозном клубе. В 1975 году было построено новое здание для сельского клуба и библиотеки. Книги хранились в деревянном шкафу. Библиотека – информационное, культурно-просветительское и образовательное учреждение деревни. Сотрудники находятся в постоянном поиске новых форм и методов работы с читателями, отвечающих современным требованиям. Для привлечения пользователей и удовлетворения их запросов библиотека использует самые разные формы работы. Большую роль в обслуживании играют тематические выставки. На сегодняшний день библиотека насчитывает 7 736 экз. книг. Книги для детей и взрослых расположены в алфавитном порядке отдельно на татарском и русском языках.",2022-03-03T10:32:15Z,2023-03-22T11:51:06Z,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,,
Татарскосараловская сельская библиотека – филиал № 29,"Респ Татарстан,р-н Лаишевский,с Татарские Саралы,ул Татарстана,д 23а",49.265272,55.339759,"Татарскосараловская сельская библиотека – филиал № 29 была открыта в 1931 году. Располагается в одном здании с сельским клубом. Фонд насчитывает около 6 700 экземпляров книг и периодических изданий. Число читателей – 300 человек, посещение – 3 600, книговыдача – 6 400. В течение года проводятся массовые мероприятия в соответствии с основными приоритетными направлениями: историческое, семейное воспитание, пропаганда здорового образа жизни, краеведение, юбилейные даты писателей, поэтов, деятелей культуры и искусства. При библиотеке действует клуб «Хозяюшка» для женщин с периодичностью 1 раз в неделю.",2022-01-20T07:23:48Z,2023-09-04T08:16:05Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,15:00:00
