name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Вятскополянская центральная детская библиотека,"обл Кировская,р-н Вятскополянский,г Вятские Поляны,ул Урицкого,д 51",51.079662,56.223231,"Детская библиотека в Вятских Полянах открылась в 1936 году. В тяжелые годы Великой Отечественной войны библиотека не прекращала своей работы и юные читатели имели возможность приходить и выбирать книги. В 1976 году библиотека переезжает на новое место, где и находится по сей день. В 1978 году библиотека обретает статус центральной детской библиотеки. Центральная детская библиотека – это специализированная библиотека, обслуживающая детей до 14 лет (включительно), их родителей, педагогов и других пользователей, профессионально занимающихся вопросами детского чтения. Книжный фонд библиотеки насчитывает 12921 экземпляров книг. Количество пользователей более 2000.",Вятские Поляны,2019-01-18T12:02:38Z,2023-02-22T09:24:44Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,15:00:00
Григорьевская модельная библиотека-филиал,"обл Владимирская,р-н Гусь-Хрустальный,с Григорьево,ул. Черемушки,д. 15",40.9646487236023,55.5092303012811,"Григорьевская библиотека находится в с. Григорьево, население которого составляет около 1 200 человек. Она основана в 1937 году, находилась в здании школы, затем в Доме культуры, с 2010 года – в одном здании с детским садом. Фонд составляет 10 202 экземпляра, количество читателей – 623. В 2019 году получила статус модельной. Библиотека оснащена современным компьютерным оборудованием, интерактивной доской для проведения мероприятий, широкополосным интернетом, оргтехникой. Пространство библиотеки имеет современный интерьер, зонировано в соответствии с интересами и запросами пользователей. Есть зоны: обслуживания, игровая, детского творчества, групповых и индивидуальных занятий, АРМ для индивидуальной работы. Библиотека предоставляет услуги доступа к ресурсам НЭБ и «ЛитРес», работают клубы по интересам для разных возрастных категорий. К услугам пользователей электронные книги, планшеты, для детей есть настольные интерактивные игры. Помещение оборудовано для лиц с ограниченными возможностями здоровья.",Гусь-Хрустальный район,2020-06-03T08:17:59Z,2023-03-23T11:03:37Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,13:30:00
Овсянниковская сельская библиотека,"обл Тюменская,р-н Тобольский,д Овсянникова,ул Советская,д 5",68.081573,58.290742,"Овсянниковская сельская библиотека была открыта в 1954 году: было построено новое здание, одну половину которого стала занимать библиотека, а вторую – радиоузел. Затем благоустроили территорию, вырос сквер с беседкой. Деятельность новой библиотеки основывалась на обеспечении всех книгами и работой с населением. Ежегодно учреждение принимает более 400 читателей различных возрастов, профессий, интересов. Из поколения в поколения приходят они сюда, чтобы окунуться в разнообразный книжный мир и выбрать понравившуюся книгу для души или творчества.Читатели активно интересуются краеведением и изучением истории своего поселения.",Тобольский район,2019-04-11T07:38:14Z,2023-05-30T11:22:44Z,,,,,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,13:30:00,18:00:00,13:30:00,18:00:00
Скобелевская сельская библиотека,"край Краснодарский,р-н Гулькевичский,ст-ца Скобелевская,ул Октябрьская,д 28",40.425463,45.197635,"Скобелевская сельская библиотека осуществляет информационно-библиотечное обслуживание населения станицы, входит в состав МКУК ЦКД Скобелевского сельского поселения. Расположена в здании администрации Скобелевского сельского поселения. В координации с клубным учреждением и общеобразовательной школой библиотека активно проводит мероприятия различной направленности: краеведческие, нравственно-правового воспитания, по экологии. В библиотеке работает клуб по интересам «Любознайка». Библиотека является центром культурной жизни станицы, услугами библиотеки пользуются 510 читателей, книжный фонд составляет 22 886 единиц.",Гулькевичский район,2023-02-28T08:05:52Z,2023-03-13T12:57:10Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Детская библиотека с. Александровское,"обл Томская,р-н Александровский,с Александровское,ул Лебедева,д 13",77.866966,60.43068,"Фонд Детской библиотеки насчитывает более 15000 экземпляров книг, более 30 наименований журналов. Библиотека работает по трем направлениям: «Патриот», «Чтение», «Живая природа». В библиотеке проводятся различные мероприятия: беседы, обзоры, тематические часы и т. д. Оформляются многочисленные выставки. В рамках реализации комплекса мероприятий национального проекта «Культура», а именно благодаря региональному проекту «Культурная среда», 24 декабря 2021 г. в МБУ «ЦБС» открылась модельная библиотека. На выделенный миллион был полностью обновлен читальный зал Детской библиотеки, приобретено 813 экземпляров новых книг.",Александровский район,2022-04-05T05:34:58Z,2023-03-21T09:40:24Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Большесолдатская межпоселенческая библиотека,"обл Курская,р-н Большесолдатский,с Большое Солдатское,ул Советская,д 40",35.5099956571324,51.3355602829351,"Межпоселенческая библиотека основана в 1927 году.На сегодня: книжный фонд – 16 000 экз.;посещений – 13 356;пользователей – 1 259.Библиотека остается одним из самых доступных культурных учреждений – местом неформального общения людей. Коллективом библиотеки сделаны важные шаги для повышения комфортности пребывания в библиотеке читателей, повышения уровня предоставления библиотечных услуг.Библиотекарями создана интерактивная площадка для работы пользователей с личными компьютерами, с доступом к сети Интернет, Wi-Fi. В зале библиотеки есть компьютеризированные места, одно из которых оборудовано веб-камерой, что позволяет не только слушать и смотреть материалы в современном формате, но и виртуально свободно общаться. Приобретенное высокотехнологичное оборудование для цифровой черно-белой и цветной печати создало комфортные условия для жителей по работе с печатными материалами, расширило спектр услуг библиотеки.",Большесолдатский район,2020-12-09T08:24:27Z,2023-02-21T07:15:23Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Неклюдовская библиотека № 1,"обл Нижегородская,г Бор,п Неклюдово,кв-л Дружба,д 20",44.0106872782026,56.3986432465303,"Неклюдовская библиотека № 1 начала свою деятельность в 1954 году, в 1985 году переехала в новое здание. В 2021 году учреждение получило статус модельной библиотеки. На сегодняшний день фонд насчитывает более 16 000 экземпляров, свыше 2 000 человек являются читателями.Учреждение является единственным очагом культуры для жителей квартала Дружба, близлежащих деревень и недавно построенных микрорайонов. При библиотеке уже много лет работают 3 разновозрастных детских клуба и клуб для пожилых людей «Дружба», проводятся литературно-музыкальные гостиные, встречи с борскими писателями и поэтами. Для школьников младшего возраста существует «Библиотека продленного дня», где ребята с пользой и интересом проводят свободное время.",Бор,2021-05-20T13:43:38Z,2024-02-10T07:05:35Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,16:00:00
Библиотека им. А. Грина,"обл Нижегородская,г Нижний Новгород,ул Сергея Акимова,д 49",43.926611,56.34736,"Библиотека им. А. Грина открыта в 1985 году. На сегодняшний день ее фонд насчитывает более 22 000 экз., 3 850 человек являются ее читателями.Ведущее направление работы – пропаганда здорового образа жизни, профилактика асоциальных явлений в молодежной среде.Библиотека работает по программе «Жить здорово!», которая направлена на создание системной просветительской работы по формированию ценности здоровья и здорового образа жизни у подрастающего поколения, профилактика асоциальных явлений в молодежной среде.В библиотеке работают клубы для читателей: клуб юных краеведов «Волжане»; клуб «Огонек» для пожилых женщин микрорайона Мещерское озеро. Библиотека оказывает широкий спектр услуг: проведение тематических мероприятий, все виды компьютерных услуг, обучение работе на ПК, составление списков литературы и др.",Нижний Новгород,2016-04-18T13:49:06Z,2023-03-07T13:58:42Z,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,
Библиотека-филиал № 6 г. Магадана,"обл Магаданская,г Магадан,пгт Уптар,ул Красноярская,д 10",150.870651,59.901513,"Дата основания библиотеки – 1 марта 1994 г. На 2021 год фонд филиала насчитывает 6 054 экземпляра изданий различной тематики. Записано в библиотеку 750 читателей, из них 200 детей. Библиотека работает по программе «Почитай-ка». Основная цель программы – воспитание у подрастающего поколения любви к книге, формирование устойчивого интереса к чтению. Действует клуб выходного дня «Отдыхай-ка». Вниманию детей представлены разнообразные литературные викторины и конкурсы, мультфильмы, настольные и компьютерные игры, мастер-классы по изготовлению поделок. Библиотека активно сотрудничает с преподавателями и учащимися дополнительных и общеобразовательных учреждений, воспитанниками детских садов. Пользователи могут воспользоваться системой «Консультант Плюс», электронными каталогами, услуга медиатеки и сети Интернет. Библиотека оказывает читателям услуги ксерокопирования.",Магадан,2018-12-05T06:30:19Z,2023-02-01T13:51:00Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,18:00:00
Библиотека-филиал № 2 г. Новокуйбышевска,"обл Самарская,г Новокуйбышевск,ул Суворова,д 17",49.948621,53.106952,"Библиотека-филиал №2 является подразделением МБУК «Библиотечная информационная сеть». Ежегодно библиотеку посещает более 15000 человек, читателями являются 1500 человек. Фонд – более 20000 изданий. Библиотека-филиал №2 – библиотека народной культуры «СВЕТЛИЦА» ведёт работу по продвижению самобытных культур и духовных ценностей разных народов. В фонде библиотеки собраны издания об истории, культуре, языку, традициям, обычаям разных народов. Через книгу и игру происходит формирование почтительного отношения и толерантного мышления, приобщение к народной культуре. В библиотеке проводятся: Дни национальных культур, интерактивные программы, фольклорные вечера, мастер-классы по изготовлению кукол-оберегов. Совместно с читателями библиотеки с 2002 года создан и постоянно пополняется новыми экспонатами Музейный уголок народного быта. Собрана уникальная коллекция предметов старины: самовары, прялки, сундук, кухонная утварь, элементы народных костюмов и украшений, старинные рушники, лапти, утюги, коромысло и многое другое. У библиотеки налажены тесные партнёрские связи с национальными общественными организациями города.",Новокуйбышевск,2019-02-12T06:05:20Z,2023-03-02T11:21:16Z,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,,,12:00:00,18:00:00
Библиотека-филиал № 1 Рузаевского района,"респ Мордовия,г Рузаевка,пер Фабричный,д 15",44.958695,54.076207,"Библиотека-филиал № 1 открыта в марте 1970 года. Ежегодно с фондом 17 969 экз. она обслуживает 3 496 пользователей. В библиотеке создан волонтерский клуб «Пульс». Это активные читатели от 14 до 60 лет, которые помогают библиотекарям в подготовке и проведении мероприятий и уличных просветительских акций. Всю свою информационно-просветительскую и воспитательную деятельность с подростками и молодежью библиотека ведет в сотрудничестве со школой № 8, лицеем № 4, центром образования – школой № 12 и Рузаевским линейным отделом Министерства внутренних дел Российской Федерации на транспорте. Коллектив всегда находится в творческом поиске, используя в работе интересные формы проведения и темы массовых мероприятий. Постоянно обновляя, изменяя и красочно оформляя не очень большое помещение, сотрудники создают комфортное и привлекательное для посетителей пространство. Для популяризации книги библиотека широко применяет новые формы библиотечной рекламы – электронные выставки и буктрейлеры. Буктрейлеры располагаются на странице ЦБС во «ВКонтакте» и в разделе «Буктрейлеры и виртуальные выставки» официального сайта библиотечной системы Рузаевского района. Библиотекари из других регионов РФ обращаются онлайн с просьбами разрешить использовать их в своей практике.",Рузаевский район,2019-02-20T11:55:00Z,2023-03-03T13:10:37Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Колесниковская сельская библиотека,"обл Рязанская,р-н Клепиковский,д Колесниково,д 105",40.828735,54.990375,"Колесниковская сельская библиотека расположена в центре деревни и занимает часть деревянного одноэтажного здания Колесниковского дома культуры, построенного в 1962 году. Библиотека обслуживает 300 читателей, среди них учащиеся, студенты, служащие, рабочие, гости жителей из 8 близлежащих деревень, в распоряжении которых 3 576 печатных изданий. Фонд универсальный: отраслевая, художественная, справочная, детская литература, журналы и газеты. Он расположен на абонементе со свободным доступом к изданиям. В библиотеке проводятся мероприятия: фото- и книжные выставки, выставки местных мастеров, творческие встречи, литературные вечера, праздники и утренники для детей. Учреждение сотрудничает с Колесниковской средней школой, Колесниковским сельским домом культуры, Колесниковской первичной ветеранской организацией.",Клепиковский район,2022-12-08T11:38:03Z,2023-07-24T08:47:05Z,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Никологорская поселковая библиотека,"обл Владимирская,р-н Вязниковский,п Никологоры,ул Е.Игошина,д 8б",42.001072,56.131054,"Книжный фонд – 26 983. Количество посетителей – 3 648. Библиотека обслуживает все категории читателей. Работают любительские объединения: клуб «Ветеран», для детей – «Театр книги». Библиотека пользуется большой популярностью среди населения поселка. Редкий житель пройдет мимо этого старинного здания. Нет ни минуты, чтобы кто-то не пришел обменять книгу, поговорить о прочитанном, попросить совета да и просто отдохнуть, посидеть, почитать. А как прекрасны здесь выставки народного творчества жителей поселка. Они так и называются – «Краса рукотворная». Интересны и встречи в клубе «Ветеран», вечера отдыха, семейные праздники. Для детей и юношества проходят «Уроки просвещения и красоты», «Часы мужества», литературно-музыкальные часы, театрализованные игры, представления и многое другое.",Вязниковский район,2019-02-14T11:46:50Z,2023-03-23T08:52:05Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Хаттунинская сельская библиотека,"Респ Чеченская,р-н Веденский,с Хаттуни,ул А-Х.Кадырова,двлд 44",45.935999751091,42.9798946020347,"Хаттунинская сельская библиотека была основана в 1967 году. Деятельность библиотеки направлена на умственное и нравственное развитие населения всех возрастных категорий. С 1995 года библиотека функционирует в арендованном помещении частного сектора. Имеет книжный фонд в 2 776 экземпляров книг. Среднее количество читателей за год – 277. С каждым годом цифра увеличивается.Здесь проходят интересные мероприятия, где библиотекарь З. Хадисова использует новые формы работы. читатели библиотеки принимают активное участие в районных мероприятия, – читательских конференциях, поэтичских баттлах, где занимают первые места.",Веденский район,2017-08-09T09:19:48Z,2023-03-17T13:41:14Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,15:00:00,,
