UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
2488d2e3-562d-43f1-82a8-67497195d8af,Book 4,Loire,char-offset:34184,PLACE,http://pleiades.stoa.org/places/138420,47.2841,-2.173,river,VERIFIED,,,,
bc3ce809-b292-49f3-a34a-0175f951f10b,Book 4,Marseilles,char-offset:10265,PLACE,http://pleiades.stoa.org/places/148127,43.299467,5.365307,settlement,VERIFIED,,,,
0bd96724-52ba-4163-aef4-b239f975fab1,Book 10,Eubœa,char-offset:2107,PLACE,http://pleiades.stoa.org/places/462203,37.15496,14.69995,settlement,UNVERIFIED,,,,
6aa7707f-84ff-4630-a50b-5036bdeaab45,Book 7,Mysian,char-offset:19472,PLACE,http://pleiades.stoa.org/places/1001891,42.5,27.5,province,VERIFIED,,,,
fe2e1ad9-ed31-4e0c-ab03-b1afbc343c5d,Book 7,Peneus,char-offset:119723,PLACE,,,,,UNVERIFIED,,,,
be96c723-f3c8-44fe-9b88-e1d7e49ef299,Book 13,Propontis,char-offset:54226,PLACE,http://pleiades.stoa.org/places/511381,40.6666672,28.2499999,water-open,UNVERIFIED,,,,
97f5a9c0-6a55-4575-beeb-5c561e7fc087,Book 13,Abydos,char-offset:5845,PLACE,http://pleiades.stoa.org/places/494527,,,unlocated,UNVERIFIED,,,,
fcb03873-2f54-476e-b879-1a78a88b93a5,Book 5,Hernici,char-offset:57215,PLACE,http://pleiades.stoa.org/places/422944,41.747585691666664,13.345283966666663,people,VERIFIED,,,,
813c2c32-0f7d-497e-9de2-2f67462f6699,Book 8,Messene,char-offset:94751,PLACE,,,,,UNVERIFIED,,,,
5ee14303-058c-4ccd-830e-fe4b1ab054e2,Book 13,Astyra,char-offset:65660,PLACE,http://pleiades.stoa.org/places/550468,39.586596,26.888592,settlement,UNVERIFIED,,,,
61c51541-af5c-4be1-ac68-03ad1268280f,Book 5,Sentinum,char-offset:46083,PLACE,http://pleiades.stoa.org/places/413312,43.47488,12.8861,settlement,VERIFIED,,,,
ab372533-5f33-40db-a57e-759f9192c338,Book 3,Pyrenees,char-offset:82269,PLACE,http://pleiades.stoa.org/places/246582,42.67,1,mountain,VERIFIED,,,,
0aeb5c0e-4851-4222-8cf8-b119dad317a3,Book 7,Triballi,char-offset:46472,PLACE,http://pleiades.stoa.org/places/207513,43.5,22.5,labeled feature,VERIFIED,,,,
b762fd2d-5acd-4fc5-8521-27ba20402b60,Book 6,Sicily,char-offset:16176,PLACE,http://pleiades.stoa.org/places/981549,37.751645425,14.6747958,province,VERIFIED,,,,
5aee579a-691a-4e5f-9b65-3a0ded33ea8c,Book 7,Illyria,char-offset:2151,PLACE,,,,,VERIFIED,,,,
52c55afb-896b-4595-a17a-62cd2b883fee,Book 4,Arecomisci,char-offset:27307,PLACE,http://pleiades.stoa.org/places/148242,43.74377875,3.882208375,people,VERIFIED,,,,
da317b1e-b88e-4211-94ac-81f41232ff18,Book 7,Pœus,char-offset:107387,PLACE,,,,,UNVERIFIED,,,,
4f7bafb4-03d2-41aa-8a02-a9bb0cc653aa,Book 7,Temmices,char-offset:90925,PLACE,,,,,NOT_IDENTIFIABLE,,,,
89d2166c-0be8-453a-bd13-119dbd87e597,Book 5,Cyrnus,char-offset:37921,PLACE,http://pleiades.stoa.org/places/472063,42.103331615555554,9.20007744,island,VERIFIED,,,,
d4ada488-d0da-471f-a370-796205772f59,Book 3,Fortunate Island,char-offset:32976,PLACE,,,,,NOT_IDENTIFIABLE,,,,
4970a173-0105-4a27-ac80-6ed923298549,Book 4,Helvetii,char-offset:45406,PLACE,http://pleiades.stoa.org/places/177534,46.5,6.5,people,VERIFIED,,,,
20cc9017-5d5c-47b8-81b4-e261fa491082,Book 6,Tauromenium,char-offset:30086,PLACE,http://pleiades.stoa.org/places/462506,37.852313,15.292111,"theatre,settlement",VERIFIED,,,,
488a61e8-c3f3-4a3d-904c-80f1754ca707,Book 3,Ebro,char-offset:59973,PLACE,http://pleiades.stoa.org/places/246418,40.72,0.863056,river,VERIFIED,,,,
c70438f2-4ff8-4dea-8617-998382008447,Book 7,Magnetis,char-offset:119415,PLACE,,,,,UNVERIFIED,,,,
6d7d474a-2323-4677-bcfa-be903eccbb9a,Book 4,Santones,char-offset:84712,PLACE,http://pleiades.stoa.org/places/138572,45.5,-0.5,unknown,VERIFIED,,,,
d508af05-7903-4f62-a1f3-661e38095e16,Book 3,Peloponnesus,char-offset:93405,PLACE,http://pleiades.stoa.org/places/570577,37.25289777692308,22.312752688461543,"peninsula,region",VERIFIED,,,,
737842c6-131b-4437-955b-35668f675d60,Book 7,Byzantium,char-offset:143266,PLACE,http://pleiades.stoa.org/places/520985,41.012379,28.975926,"settlement,urban",UNVERIFIED,,,,
243ba6ae-85e3-4ed7-a1dd-0958cdca0260,Book 15,Bactriana,char-offset:107739,PLACE,http://pleiades.stoa.org/places/329195,,,unlocated,UNVERIFIED,,,,
ca50c98a-8a85-41d8-8327-e6d20df694a7,Book 5,Ardea,char-offset:51833,PLACE,http://pleiades.stoa.org/places/422843,41.61126,12.54968,"settlement,urban",VERIFIED,,,,
46ce7217-6556-4a1d-a356-9b8a63cbd597,Book 5,Cumæ,char-offset:94492,PLACE,http://pleiades.stoa.org/places/432808,38.75953,26.936283,"temple-2,port,sanctuary,tunnel,aqueduct,settlement,cistern",VERIFIED,,,,
70c86e92-2503-496a-a7c0-3dea5a4a5623,Book 8,Cape Antirrhium,char-offset:10896,PLACE,http://pleiades.stoa.org/places/540643,38.327,21.7658,cape,UNVERIFIED,,,,
060f23f4-a3cf-47d2-a3d2-92be2176e210,Book 13,Ida,char-offset:14687,PLACE,,,,,UNVERIFIED,,,,
a2d1a8a9-1b65-462b-8abb-b2399f9b9b18,Book 7,Mysians,char-offset:33553,PLACE,http://pleiades.stoa.org/places/550759,39.13112815791898,27.184419878077563,labeled feature,VERIFIED,,,,
646232f0-fc58-4393-ad60-dfc54d036e50,Book 3,Maurusia,char-offset:17340,PLACE,http://pleiades.stoa.org/places/275674,34.75,-5.25,"region,people",VERIFIED,,,,
fc382038-2aff-4669-94c7-9067dad4f034,Book 3,Pillars,char-offset:62442,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
823c748b-b317-4fa0-8c18-68a74e971e19,Book 13,Callicolone,char-offset:43084,PLACE,http://sws.geonames.org/5111097,,,,UNVERIFIED,,,,
61ea3b42-50ff-4042-a670-0d0fb1f18109,Book 6,Cænys,char-offset:13717,PLACE,http://pleiades.stoa.org/places/452349,38.21998,15.63671,"station,fort",VERIFIED,,,,
b001c483-e859-4126-b5c3-24e83f2f5dd7,Book 4,Marseilles,char-offset:19536,PLACE,http://pleiades.stoa.org/places/148127,43.299467,5.365307,settlement,VERIFIED,,,,
db6f5441-4c1f-4149-a20d-bb7d2ec4a4ca,Book 7,Selleis,char-offset:109358,PLACE,,,,,UNVERIFIED,,,,
d08019c4-00fc-4e16-a49f-1d5aeee46c23,Book 4,Alps,char-offset:86628,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
61e4afdd-f385-4270-b863-f7a1528fec1b,Book 6,Hydrus,char-offset:70979,PLACE,http://pleiades.stoa.org/places/442615,40.145948,18.490953,"settlement,port",VERIFIED,,,,
07ccbae5-e56c-487c-aea3-d3b994b99932,Book 5,Vapanes,char-offset:39369,PLACE,,,,,NOT_IDENTIFIABLE,,,,
3b9a374d-25eb-4eef-be63-467836ab2fac,Book 7,Byzantium,char-offset:142711,PLACE,http://pleiades.stoa.org/places/520985,41.012379,28.975926,"settlement,urban",UNVERIFIED,,,,
3d4b243f-df0f-4d13-9efa-b1de5d9c2fc6,Book 6,Sicily,char-offset:43657,PLACE,http://pleiades.stoa.org/places/981549,37.751645425,14.6747958,province,VERIFIED,,,,
30e3a659-797d-4b4b-b0fc-d354c55156a4,Book 4,Cevennes,char-offset:5179,PLACE,http://pleiades.stoa.org/places/167703,44.425959,3.7391349,mountain,VERIFIED,,,,
086ad7e7-0b81-41c7-96ec-0964c2b1105f,Book 6,Œnotrian,char-offset:8149,PLACE,http://pleiades.stoa.org/places/452395,40.42064875,15.00532475,people,VERIFIED,,,,
3d4dc86d-d291-40c6-9fdd-0237786c8f19,Book 15,Gedrosia,char-offset:3385,PLACE,http://pleiades.stoa.org/places/29573,27.5,62.5,region,UNVERIFIED,,,,
ef8891f5-c8ff-4809-825b-6e526f3b87de,Book 8,Pisatis,char-offset:28408,PLACE,http://pleiades.stoa.org/places/570613,37.75,21.75,region,UNVERIFIED,,,,
6c8980c0-0450-4b64-b5f2-2cfd5fa10709,Book 4,Illyrians,char-offset:79509,PLACE,,,,,VERIFIED,,not in Pleiades?,,
f347e993-8c84-4363-b643-999d17379694,Book 5,Adriatic,char-offset:2822,PLACE,http://pleiades.stoa.org/places/1004,42.7752864,15.885196,water-open,VERIFIED,,,,
739557f5-6b4c-4347-a21c-b6065b3fe45c,Book 7,Byzantium,char-offset:88551,PLACE,http://pleiades.stoa.org/places/520985,41.012379,28.975926,"settlement,urban",VERIFIED,,,,
1dfdf91d-f6fd-482c-9566-3a42fef53d98,Book 10,Amarynthus,char-offset:9527,PLACE,http://pleiades.stoa.org/places/579859,38.3868,23.9106,settlement,UNVERIFIED,,,,
58c28332-316d-4195-9b36-e9941e6e7ffb,Book 6,promontory,char-offset:2343,PLACE,http://pleiades.stoa.org/places/452278,39.991,15.42,cape,VERIFIED,,,,
671b9f91-a2d2-455c-b163-bd9654bb238d,Book 15,Persia,char-offset:82316,PLACE,http://sws.geonames.org/4648866,,,,UNVERIFIED,,,,
1a66b4a1-f0fa-40e3-aa32-1dfc022eefed,Book 13,Hamaxitus,char-offset:59470,PLACE,,,,,UNVERIFIED,,,,
99c3e777-6b77-4bdd-ae72-6d3d2bd7347c,Book 7,Sidonians,char-offset:29544,PLACE,http://pleiades.stoa.org/places/991410,32.5,37.5,province,VERIFIED,,,,
faba5f15-faa3-4345-8cde-0889d6cab846,Book 15,India,char-offset:123848,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
cfc03892-64b6-46ed-a793-f165febe5e00,Book 3,Calpe,char-offset:54564,PLACE,http://pleiades.stoa.org/places/256063,36.183163,-5.410359,"theatre,settlement",VERIFIED,,,,
fd80dec9-a4be-44db-a62b-4c45fc5671a0,Book 8,Amphidolis,char-offset:25760,PLACE,http://pleiades.stoa.org/places/570073,37.75,21.75,unknown,UNVERIFIED,,,,
74536c05-bd2f-4cc6-9a39-b4150ebd4f25,Book 9,Attica,char-offset:131190,PLACE,http://sws.geonames.org/4233017,,,,UNVERIFIED,,,,
b5df2d29-5b99-4e21-9e58-7f07c31df0f3,Book 7,Zamolxis,char-offset:26634,PLACE,,,,,NOT_IDENTIFIABLE,,,,
7abe40dd-65b7-4de6-9e3b-c269fc588ddc,Book 7,Pæonia,char-offset:68767,PLACE,http://pleiades.stoa.org/places/491680,41.75,21.75,unknown,VERIFIED,,,,
edae63e3-73f8-4dd6-820d-06842b0239df,Book 7,Palus Mæotis,char-offset:51930,PLACE,http://pleiades.stoa.org/places/825318,45.814417000000006,35.862586,water-open,VERIFIED,,,,
e3b7cd50-a881-4125-a3cc-18c08e0b2dad,Book 7,Epirotic tribes,char-offset:91553,PLACE,http://pleiades.stoa.org/places/530871,39.577073022222216,20.590387322222224,region,VERIFIED,,,,
a17f6d5f-0aff-4338-9924-6bd97cf54aa8,Book 4,Osismii,char-offset:50754,PLACE,http://pleiades.stoa.org/places/69547,48.276532,-3.571121,people,VERIFIED,,,,
f8289865-e3e7-4d0f-8587-d6109f26dadc,Book 6,Peucetii,char-offset:73870,PLACE,http://pleiades.stoa.org/places/442714,40.939664,16.772940666666667,people,VERIFIED,,,,
2269dd7a-2ccf-408f-806b-d8c4501067c1,Book 5,Tiber,char-offset:68186,PLACE,http://pleiades.stoa.org/places/423080,42.70820040043679,12.369277191018751,river,VERIFIED,,,,
ce249687-8b6f-41a8-b67b-8f4d67e3aebd,Book 4,Narbonne,char-offset:28812,PLACE,http://pleiades.stoa.org/places/246347,43.184722,3.003611,settlement,VERIFIED,,,,
46024f79-4665-4f97-8ef2-1d956f1d7651,Book 3,Vettones,char-offset:42795,PLACE,http://pleiades.stoa.org/places/256512,39.5,-6.5,people,VERIFIED,,,,
a9a0a35c-3e3b-4ba6-af35-ab7b67b0f33c,Book 6,Romans,char-offset:80720,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
74564878-aecf-4e07-b893-0ced5c84a3af,Book 6,Leuca,char-offset:70472,PLACE,http://pleiades.stoa.org/places/442632,39.801,18.356944,"settlement,port",VERIFIED,,,,
70735a9b-66f3-4e15-926d-ca5e9ad0ff15,Book 7,Thessalonica,char-offset:117964,PLACE,http://pleiades.stoa.org/places/491741,40.630282,22.949569,"temple-2,tomb,arch,church,settlement,bath",UNVERIFIED,,,,
fefbfc1f-97c9-44f4-bf0f-5002ff241fa5,Book 13,Antandria,char-offset:63796,PLACE,http://sws.geonames.org/1070183,,,,UNVERIFIED,,,,
ca303df5-b9f6-4aa5-8fe9-7cbd6e75bc44,Book 15,India,char-offset:58259,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
ff7d9d6b-b40e-4973-aa3b-ac062c59ea02,Book 7,Axius,char-offset:125084,PLACE,http://pleiades.stoa.org/places/83817,,,unlocated,UNVERIFIED,,,,
b5b06ef2-3e02-497a-ba05-fa820f1bcfa7,Book 4,Rhine,char-offset:1518,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
e710fc9f-4a3e-433d-b8f7-d20c49c179d2,Book 5,Via Flaminia,char-offset:43951,PLACE,http://pleiades.stoa.org/places/413137,43.75,12.75,region,VERIFIED,road|via,Via Flaminia,,
25601d9b-40e4-49fa-b280-41ba22083c17,Book 7,Epirotic nations,char-offset:137858,PLACE,,,,,UNVERIFIED,,,,
0b5b71dc-f0af-4524-b447-3bc8a31e044f,Book 7,Danube,char-offset:47375,PLACE,http://pleiades.stoa.org/places/226577,45.16291,29.647293,river,VERIFIED,,,,
ec3f5193-8f47-4bac-8bc2-5832f929bbd5,Book 7,Adriatic,char-offset:94895,PLACE,http://pleiades.stoa.org/places/1004,42.7752864,15.885196,water-open,VERIFIED,,,,
efb39900-3765-40d7-9dd1-fe4f5741e8a1,Book 13,Lesbos,char-offset:9097,PLACE,http://pleiades.stoa.org/places/550695,39.177279,25.867117,fort,UNVERIFIED,,,,
5c060dd2-2ba0-4784-9ea1-70c780e6ac16,Book 13,Lesbos,char-offset:95478,PLACE,http://pleiades.stoa.org/places/550695,39.177279,25.867117,fort,UNVERIFIED,,,,
0d73e931-f106-4374-8866-f487c3b70843,Book 3,Plain of Spartarium,char-offset:64771,PLACE,http://pleiades.stoa.org/places/266050,37.5,-1.5,region,VERIFIED,,,,
66c175c3-f54c-4bf2-9c9d-104e8dfd6e9b,Book 8,Æolian nation,char-offset:3815,PLACE,,,,,NOT_IDENTIFIABLE,,,,
b8c545d8-3adf-4a62-8689-69b74a83c5a1,Book 6,Lipari Islands,char-offset:55715,PLACE,http://pleiades.stoa.org/places/462284,38.50554,14.93394,island,VERIFIED,,,,
2735ad58-dc50-4d67-be05-a4389b1acbc3,Book 4,Convenæ,char-offset:37749,PLACE,http://pleiades.stoa.org/places/246357,42.5,0.5,people,VERIFIED,,,,
df518ab7-36ec-466a-887f-f7a3569ac03e,Book 5,Salassi,char-offset:3683,PLACE,http://pleiades.stoa.org/places/383764,45.75,7.25,people,VERIFIED,,,,
403d4d83-5cc5-4d17-b2f9-ea38c1bbc85b,Book 7,Aquileia,char-offset:71016,PLACE,http://pleiades.stoa.org/places/187290,45.769631,13.370946,"church,settlement",VERIFIED,,,,
033f3292-aeb3-46d7-9338-8065343f3424,Book 6,Rhone,char-offset:40417,PLACE,http://pleiades.stoa.org/places/109277,51.981667,4.080556,river,VERIFIED,,,,
7ba98fdf-47f3-419f-81dd-47ccaf3d4883,Book 8,Elis,char-offset:48974,PLACE,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement",UNVERIFIED,,,,
26e5dbd6-2abb-4a01-b51d-b97ad7154205,Book 3,Trophies of Pompey,char-offset:64332,PLACE,http://pleiades.stoa.org/places/246566,42.455104,2.854294,monument,VERIFIED,,,,
dc5f9741-34ac-47c5-91f6-761027cd9c68,Book 8,Argolic,char-offset:148404,PLACE,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region,UNVERIFIED,,,,
a4d81306-3fe0-4fed-8d87-5c621546b3ce,Book 7,Abdera,char-offset:136867,PLACE,http://www.imperium.ahlfeldt.se/places/24499,,,,UNVERIFIED,,,,
c809b582-b5d2-4463-8822-df3968a55ae3,Book 6,Himera,char-offset:44886,PLACE,http://pleiades.stoa.org/places/462244,37.96884,13.82184,"temple,settlement,plaza",VERIFIED,,,,
c1715e22-e6b3-4ad2-99c1-dc8d331e2e24,Book 6,Megaræans,char-offset:45076,PLACE,http://pleiades.stoa.org/places/462307,37.2038,15.18273,"region,settlement",VERIFIED,,,,
97000ddd-2b7c-4a0b-9867-eca4a39b12bc,Book 7,Pæonia,char-offset:113992,PLACE,http://pleiades.stoa.org/places/491680,41.75,21.75,unknown,UNVERIFIED,,,,
b6a7aa7f-2bc4-4062-9182-7b6fbb0c8c43,Book 13,Colonæ,char-offset:21280,PLACE,http://sws.geonames.org/5417543,,,,UNVERIFIED,,,,
d4c42e8e-62e0-45dd-87ee-a9cd9e7b8831,Book 9,Thessaly,char-offset:29055,PLACE,http://sws.geonames.org/6164831,46.25006,-83.5666,,UNVERIFIED,,,,
12d7f6e0-464a-478f-8e30-c2ae32b9dcb0,Book 7,Bermius,char-offset:125863,PLACE,http://www.imperium.ahlfeldt.se/places/12965,,,,UNVERIFIED,,,,
037972ee-a868-41bf-9586-0db578b04e5b,Book 3,Pyrenees,char-offset:62734,PLACE,http://pleiades.stoa.org/places/246582,42.67,1,mountain,VERIFIED,,,,
0613922d-2e33-44f4-8420-e9e89591780b,Book 7,Nymphæum,char-offset:128904,PLACE,,,,,UNVERIFIED,,,,
99f433c9-1d97-4a77-aa2d-b408279350c7,Book 5,Alban,char-offset:64822,PLACE,,,,,NOT_IDENTIFIABLE,,,,
c255b539-663a-4138-a2d5-790bf4413e8b,Book 7,Germany,char-offset:50790,PLACE,http://pleiades.stoa.org/places/981525,49.21368408659493,8.014701953001147,province,VERIFIED,,,,
8cfdceb0-1ce9-47ea-910f-d9a41ad31aa4,Book 8,Arcadia,char-offset:43419,PLACE,http://pleiades.stoa.org/places/442433,41.1608,15.33911,settlement,UNVERIFIED,,,,
4d2708e9-f2e9-4df9-a1e1-17a90d30c40d,Book 7,Bosporians,char-offset:59903,PLACE,http://pleiades.stoa.org/places/523227,41.125,28.875,water,VERIFIED,,,,
fa5e7a24-d5b4-4c75-8dad-30a769387ce0,Book 7,Epirotic nations,char-offset:97989,PLACE,http://pleiades.stoa.org/places/530871,39.577073022222216,20.590387322222224,region,VERIFIED,,,,
a23611fa-c5d5-40c5-bad9-5de3f4872609,Book 4,Garonne,char-offset:34616,PLACE,http://pleiades.stoa.org/places/138369,45.585693,-1.047134,river,VERIFIED,,,,
e3111295-3459-4afa-8e3c-d05a84878ff2,Book 4,Alps,char-offset:25739,PLACE,http://pleiades.stoa.org/places/783,43.74465275,7.40183905,mountain,VERIFIED,,,,
973981b7-b16c-4c8a-a7b0-9c61a936b174,Book 3,Britain,char-offset:107132,PLACE,http://pleiades.stoa.org/places/992071,52.5,-2.5,province,VERIFIED,,,,
85982cbf-9a5a-4146-95c5-ef9e9dbc4553,Book 7,Ardiæi,char-offset:76285,PLACE,http://pleiades.stoa.org/places/197136,43.5,17.5,people,VERIFIED,,,,
4f9cfcd1-45cb-406a-97b8-7e74184a9726,Book 5,Volsci,char-offset:56897,PLACE,http://pleiades.stoa.org/places/433208,41.60201343,13.17762716,people,VERIFIED,,,,
6bde3b09-f3c0-4382-b8f4-f7ad845b517b,Book 5,Amiternum,char-offset:48852,PLACE,http://pleiades.stoa.org/places/413013,42.402,13.30884,settlement,VERIFIED,,,,
c3b6daf8-7fe9-4ac2-811a-6c70f2ce893b,Book 5,Poplonium,char-offset:35842,PLACE,http://pleiades.stoa.org/places/403212,42.988066,10.489679,"settlement,cemetery,mine",VERIFIED,,,,
c9e0ac46-fd9f-49aa-9600-13f3bb94d1ea,Book 13,Lesbos,char-offset:2137,PLACE,http://pleiades.stoa.org/places/550695,39.177279,25.867117,fort,UNVERIFIED,,,,
f82b451d-f206-4349-abaf-d8f738fcce30,Book 7,Pæonians,char-offset:122532,PLACE,http://pleiades.stoa.org/places/550825,39.268489,26.093408,fort,UNVERIFIED,,,,
ae738c00-b13e-41fd-929c-136c9b3161d3,Book 13,Cyzicus,char-offset:109582,PLACE,http://pleiades.stoa.org/places/465875,,,river,UNVERIFIED,,,,
3ba5c250-2cd3-4d7e-b629-0ab5e674a5b8,Book 13,Cyzicus,char-offset:13304,PLACE,http://pleiades.stoa.org/places/465875,,,river,UNVERIFIED,,,,
fb4b5843-3965-47d3-b487-735fddb03339,Book 4,Narbonnaise,char-offset:3818,PLACE,http://pleiades.stoa.org/places/246347,43.184722,3.003611,settlement,VERIFIED,,,,
a2cdcf77-9f12-4646-ac7b-6f26d857669a,Book 5,Italy,char-offset:194,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
3a3f1e12-5dbb-4a9c-8905-f15fe54f58ee,Book 7,Macedonian,char-offset:106108,PLACE,http://pleiades.stoa.org/places/211440,,,unlocated,UNVERIFIED,,,,
2f46bbcc-cc19-4aef-977f-845d9411270a,Book 7,Acrathos,char-offset:128948,PLACE,http://pleiades.stoa.org/places/668306,34.838764,35.907067,settlement,UNVERIFIED,,,,
9948ef2b-764b-405e-b26b-090c440a4540,Book 7,Chalcedonians,char-offset:89054,PLACE,http://pleiades.stoa.org/places/520988,40.983393,29.025789,"settlement,port",VERIFIED,,,,
ed8075ea-517d-4c4e-9208-427e661f92e5,Book 4,Mediolanium,char-offset:36976,PLACE,http://pleiades.stoa.org/places/138458,45.7458244,-0.6439101,"amphitheatre,arch,settlement",VERIFIED,,,,
63153b99-5773-4dc1-8703-84a923bf4717,Book 3,Guadiana,char-offset:11861,PLACE,http://pleiades.stoa.org/places/255976,37.823576,-7.6466379,river,VERIFIED,,,,
59e3f04a-a8fe-40f8-9b90-1ecaf8f50a97,Book 5,Castrum,char-offset:83498,PLACE,http://pleiades.stoa.org/places/413073,42.73829,13.96839,settlement,VERIFIED,,,,
24d88bda-6203-4140-be07-acc56e11e3fa,Book 4,Taurisci,char-offset:83582,PLACE,http://pleiades.stoa.org/places/197545,46.5,14.5,people,VERIFIED,,,,
f888af1d-83ce-4b6d-b278-beb29b6ef0cd,Book 4,Planasia,char-offset:22532,PLACE,http://pleiades.stoa.org/places/403255,42.5931198,10.0934719,"island,archipelago",VERIFIED,,,,
fd8cd28a-0056-4e1c-bf39-e52d18370d94,Book 4,Prausi,char-offset:30378,PLACE,,,,,NOT_IDENTIFIABLE,,,,
3308cb59-f0dc-4d3f-859c-fd7b594a3aaa,Book 8,Thyrides,char-offset:81169,PLACE,http://pleiades.stoa.org/places/349636,,,unlocated,UNVERIFIED,,,,
d71f1698-b969-4f2b-ab4c-f96507f06c13,Book 7,Phœnice,char-offset:99878,PLACE,http://pleiades.stoa.org/places/531061,39.91395,20.056443,"theatre,settlement",VERIFIED,,,,
e101d019-946a-4d22-9535-11d54fd24754,Book 5,Ombrici,char-offset:48588,PLACE,http://pleiades.stoa.org/places/413360,42.89702754450271,12.576828209802876,region,VERIFIED,,,,
e551dd12-138b-41b0-a057-d3da99612605,Book 4,Mincio,char-offset:87139,PLACE,http://pleiades.stoa.org/places/383708,45.07074,10.98326,river,VERIFIED,,,,
cef48dc5-c777-4492-a314-0ce8f69fecd9,Book 7,Macedonia,char-offset:129838,PLACE,http://sws.geonames.org/8378517,,,,UNVERIFIED,,,,
46c81378-f7ab-430c-b9b8-be400914c577,Book 13,Selleis,char-offset:23208,PLACE,,,,,UNVERIFIED,,,,
6e60c3ca-1aed-4c5e-bf50-f53fe4bfb8b9,Book 4,Var,char-offset:21025,PLACE,http://pleiades.stoa.org/places/157942,43.6548,7.1994,river,VERIFIED,,,,
d4c22044-2288-45f1-93b7-4babcf111e05,Book 3,Guadiana,char-offset:12354,PLACE,http://pleiades.stoa.org/places/255976,37.823576,-7.6466379,river,VERIFIED,,,,
6d3fe093-407f-40ef-b77f-16260aed95c6,Book 4,Saone,char-offset:42472,PLACE,http://pleiades.stoa.org/places/167652,45.72639,4.81806,river,VERIFIED,,,,
63eb56de-2fe3-4731-8661-15d97c4933d5,Book 7,Phlegyes,char-offset:119650,PLACE,http://pleiades.stoa.org/places/580069,37.772397,23.761805,island,UNVERIFIED,,,,
520329ec-9190-45ad-9b09-23f5fcc634ff,Book 3,Ebro,char-offset:60286,PLACE,http://pleiades.stoa.org/places/246418,40.72,0.863056,river,VERIFIED,,,,
ec904451-17cb-4e61-9e4f-d27da20cd96e,Book 7,Cypsela,char-offset:137673,PLACE,http://pleiades.stoa.org/places/253687,,,unlocated,UNVERIFIED,,,,
f8b30783-2cb3-448f-a234-e80a7a03bbc5,Book 10,Pleuron,char-offset:48489,PLACE,,,,,UNVERIFIED,,,,
