name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Варнаевская сельская библиотека-филиал № 5,"обл Нижегородская,р-н Вознесенский,д Варнаево,ул Садовая,д 50",42.73788,54.930403,"Варнаевская сельская библиотека была открыта в 1970 году. Расположена в здании сельского клуба, занимает помещение площадью 39 кв. м. Фонд включает 6719 экземпляров печатных изданий (на 1.01.2023 г.). В зону обслуживания библиотеки входят деревни Варнаево и Букалей. Школы и детские сады отсутствуют, библиотека и сельский клуб являются единственными учреждениями, которые активно работают с молодежной аудиторией, реализуя просветительские и воспитательные программы. При работе с детьми и подростками библиотекарь отдает предпочтение творческим мастерским. В теплую погоду массовые мероприятия проводятся на открытой площадке при учреждении.",Вознесенский район,2015-07-22T12:17:16Z,2023-03-07T13:55:30Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,14:00:00,10:00:00,14:00:00
Аксы-Барлыкская сельская библиотека,"Респ Тыва,р-н Барун-Хемчикский,с Аксы-Барлык,ул Культура,зд 25",90.399875,51.119467,"Аксы-Барлыкская сельская библиотека основана в 1950 году в сельской школе. В 1970 году переехала в один из уголков клубного здания. Библиотека оказывает жителям каждодневную помощь в решении житейских проблем. Еще одно направление – изучение истории села. Именно библиотека становится собирателем, хранителем и проводником культурных традиций. Ведется организация краеведческого уголка, проходят обсуждения краеведческих книг, встречи с интересными людьми, викторины, конкурсы на лучшего знатока края, игры-путешествия, краеведческие чтения и др. Продолжается работа по пополнению и созданию новых информационных папок. Библиотека всю работу ведет в тесном контакте с администрацией, школой, сельским Домом культуры. Фонд насчитывает 11 613 экземпляров книг, из них на тувинском языке – 1 933, на русском – 9 680. То, что библиотека нужна и востребована, подтверждают 482 читателя.",Барун-Хемчикский кожуун,2022-12-26T04:41:39Z,2023-08-22T07:58:41Z,,,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,10:00:00,17:30:00,,
Ферзиковская центральная районная детская библиотека,"обл Калужская,р-н Ферзиковский,п Ферзиково,ул Карпова,д 27",36.763831,54.519265,"С сентября 2014 года и до марта 2015 года в здании Центра детского творчества был сделан капитальный ремонт. В июне библиотека вновь открылась для своих читателей. Изменилась структура библиотеки и занимаемая площадь. Теперь библиотека занимает 2 комнаты: в одной из них абонемент для всех возрастных категорий детей и читальный зал на 12 посадочных мест, в другой комнате – книгохранилище, в котором располагаются стеллажи с книгами. В библиотеке обновился интерьер – новая мебель, красивые шторы. Книжный фонд сейчас составляет 15 265 экземпляров книг. Количество читателей – 1 130. С 1 января 2015 года заведует библиотекой Надежда Ивановна Устинова. Неоднократно Н. И. Устинова принимала участие в областных профессиональных конкурсах: «Под зеленым парусом – в будущее», «За строками увидел я…», «Любовь к профессии сквозь таинство страниц», а также в районных этапах конкурсов на лучшую муниципальную библиотеку области. Дети, представители детской библиотеки, занимают призовые места, участвуя в различных всероссийских, областных и районных конкурсах и акциях. Особенно плодотворным для библиотеки стал 2020 год. Библиотека и ее читатели принимали участие в 22 различных акциях и конкурсах, в основном дистанционных, а в 2021 году в первом полугодии участвовали в 10.",Ферзиковский район,2015-03-14T15:42:07Z,2023-03-21T07:10:35Z,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00
Чиргушская библиотека,"обл Нижегородская,р-н Лукояновский,с Чиргуши,ул Панкстьяновка,д 40",44.726175,55.041354,"Открыта библиотека в 1962 году как филиал Большемаресьевской библиотеки. В библиотеке работал клуб «Хозяюшка», членами которого были взрослые и дети. Сегодня это один из филиалов централизованной библиотечной системы, образованной в 1977 году.Библиотека сегодня:фонд – 5 008 экземпляров;число пользователей – 182.Библиотека работает по программе «Сохраним свои истоки», приоритетным направлением которой является краеведение. Большую помощь в сборе краеведческой информации оказывают члены клуба «Хранители». В 2020 году открылся сельский информационный центр «Читай-ка!». Чиргушская библиотека является информационным и культурным центром села.",Лукояновский район,2021-07-12T09:32:14Z,2023-03-09T12:24:51Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,,,09:00:00,12:00:00
Тулбайская сельская библиотека – филиал № 44,"Респ Татарстан,р-н Мамадышский,с Тулбай,ул Советская,д 14",51.065406,55.910094,"Библиотека основана в 1935 году, это была комнатка в мечети. Первым библиотекарем считается Габбасов Ахмадиша. Все свои сбережения он тратил на книги. Большинство жителей были безграмотными, Ахмадиша читал им сам. С 1937 года начал работать Галиуллин Хузятулла. После его прихода в одной из комнат мечети открыли избу-читальню. С 1938 года пришла работать Миннеханова Миннебика. При ней уже было около 200 книг. В 1956 году земляк, татарский писатель Шайхи Маннур на свои сбережения начал строительство библиотеки. Достроив в 1957 году, подарил ее односельчанам. При открытии подарил 100 книг из своей домашней библиотеки и около 40 своих собственных. Когда Шайхи Маннур был жив, он приезжал в родное село вместе с писателями. После его смерти в 1980 году к зданию библиотеки была сделана пристройка. В 1993 году начались работы по созданию музея писателя. Идею поддержало Министерство культуры и Национальный музей РТ. У дочери Шайхи Маннура, Миляуши, выкупили его архив, личные вещи, домашнюю библиотеку. Было сделано все для того, чтобы раскрыть образ Ш. Маннура во всем многообразии – как человека, друга, поэта, писателя. Ценнейшим экспонатом музея-библиотеки является архив писателя, где собраны его рукописи, переписка, печатные материалы, переводы. Книжный фонд на сегодняшний день составляет 10 352 экземпляра, посещений – 4 311 читателей. Сельский филиал является центром общественной и культурной жизни жителей села.",Мамадышский район,2021-04-23T06:46:04Z,2023-03-01T14:59:49Z,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,17:00:00,22:00:00,,
Библиотека-филиал № 19 г. Грозного,"Респ Чеченская,г Грозный,ул Батумская,д 44",45.6734490394592,43.2928549740758,"Здание библиотеки расположено в п. Войково, рядом с СОШ № 91. Библиотека-филиал № 19 находится в пос. Войково в здании Детской школы искусств № 9 с 2010 года. Библиотеку посещают жители пос. Войково, в том числе дети-учащиеся СОШ № 91 и СОШ № 106. В библиотеке несколько просторных помещений: читальный зал, детская комната, абонемент. Абонемент насчитывает около 2 000 книг. Среди них художественная, детская, также краеведческая литература. Предметом деятельности библиотеки является культурно-просветительская, библиотечная, информационная работа. В читальном зале библиотеки проводятся беседы, обзоры к юбилейным и памятным датам, часы краеведения, часы интересных сообщений, литературные вечера и т. д.",Грозный,2016-11-13T08:05:42Z,2023-03-03T12:34:10Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Библиотека с. Новый Егорлык,"обл Ростовская,р-н Сальский,с Новый Егорлык,ул Советская,д 17Г",41.870547,46.392131,"Библиотека создана в 1939 году. С 2017 года является отделом Сальской межпоселенческой центральной библиотеки. Основные направления деятельности отдела – краеведческое, патриотическое, экологическое, нравственное воспитание. С 2014 года здесь работает подростковый исследовательский краеведческий клуб «Радуга», реализуется проект «По малой родине моей». Библиотека сотрудничает с дошкольными и образовательными учреждениями села.Документный фонд на начало 2019 года состоит из 7 910 экземпляров различной по тематике литературы. Отдел компьютеризирован, подключен интернет. Количество зарегистрированных пользователей в 2018 году составило 1 152 человека.",Сальский район,2019-02-12T11:25:16Z,2023-03-07T07:46:56Z,,,09:00:00,17:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,,
Благоварская сельская модельная библиотека,"Респ Башкортостан,Благоварский район, село Благовар,ул Совхозная,д 1",54.9345695972443,54.5795241040835,"Благоварская сельская модельная библиотека – информационный центр для детей и подростков с ограниченными возможностями здоровья «Шаг навстречу». Открыта 21 ноября 2010 года. Библиотека сегодня:фонд – более 15 тыс. ед.; число пользователей – 1 460; в год проходит около 100 мероприятий; ее посещают более 23 тыс. человек. Удаленным пользователям предоставляются услуги: виртуальные справка и абонемент. Библиотека проводит фестивали поэзии, акции, мероприятия по краеведению. Это любимое место досуга, культурного и духовного общения сельчан. Разнообразие клубов, мастер-классов, выставок, конкурсов получает положительные отклики читателей.",Благоварский район,2020-05-21T10:16:05Z,2023-03-10T15:10:05Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,17:00:00,,
Библиотека семейного чтения № 12 г. Копейск,"обл Челябинская,г Копейск,ул Лизы Чайкиной,д 33",61.60666,55.056713,"Библиотека семейного чтения сегодня – это современный информационный и культурно – досуговый центр. Книжный фонд библиотеки насчитывает более 29 тыс. экземпляров книг по различным отраслям знаний для детей и взрослых. К услугам пользователей золотой фонд детской литературы, русская и зарубежная классика, современная отечественная и иностранная литература, издания по всем отраслям знаний, в том числе словари, справочники и энциклопедии. Ежегодно читателями библиотеки становится 3753 жителей поселка. Абонемент самый популярный отдел, в котором предоставлен открытый доступ к книжному фонду. А в читальном зале поработать, почитать литературу или пообщаться с друзьями. Одним из ведущих направлений работы в библиотеке является возрождение семейного чтения, проведение массовых мероприятий для детей и взрослых.",Копейск,2022-12-08T12:11:12Z,2023-02-28T09:26:16Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Детская библиотека № 71 г. Москва,"г Москва,г Москва,ул Байкальская,д 46",37.819343,55.81696,"Детская библиотека была открыта в 1969 году в районе Гольяново г. Москвы. Возрастной ценз литературы: от 0+.В настоящее время объем книжного фонда составляет 50 824 экземпляра.В библиотеке работают высококвалифицированные специалисты. Библиотекой пользуются около 3 000 юных читателей. Посетителям представлен справочно-библиографический аппарат, который помогает отвечать на самые сложные запросы. Для удобства читателей с нарушением опорно-двигательного аппарата входная группа библиотеки оборудована пандусом и поручнями. К услугам читателей с частичным нарушением зрения имеются специальные увеличительные аппараты. Библиотека активно работает со школами и дошкольными учреждениями, имеет двухсторонние договора и целенаправленную программу «Библиотека. Образование. Школа». Библиотека постоянно проводит тематические конкурсы школьников. Ребята завоевывают призовые места не только в районе, но и округе, городе Москве. Библиотека собирает документы по истории района, его современного развития, создает тематические стенды и знакомит с этими материалами детей, подростков и их родителей.В библиотеке реализуются социально значимые программы по актуальным темам современности: патриотическое воспитание детей и толерантность. Комплекс мероприятий программы «Дети. Толерантность. Мир и согласие» предусматривает воспитание детей в духе толерантности на основе их взаимно обогащающего творческого развития, создания условий для равновозможного, позитивного взаимодействия детей разных возрастов, независимо от их национальных особенностей, различий в вероисповедании, уровня физического развития. Программа «Библиотека и патриотическое воспитание детей» направлена на военно-патриотическое воспитание и формирование активной гражданской позиции подрастающего поколения.Структурные подразделения библиотеки: абонемент для дошкольников и учащихся 1–4 классов, абонемент для учащихся 5–9 классов, читальный зал для дошкольников и учащихся 1–4 классов, читальный зал для учащихся 5–9 классов.В библиотеке имеется актовый зал на 70 посадочных мест.Библиотека доступна для слабовидящих и людей с нарушением опорно-двигательного аппарата.В библиотеке работают:клуб сказки «Теремок». Работа клуба направлена на воспитание любви, уважения ко всем людям, народам и их культурам. На занятиях изучаются лучшие образцы народных и авторских сказок разных стран планеты с использованием книжного фонда библиотеки. Изучается география сказок путем проведения виртуальных путешествий в новую страну, мир природы и человека, знакомство с обычаями народов. Члены клуба делают постановки инсценировок по значимым сюжетам народных и авторских сказок. Участники клуба изображают сказочных героев и сюжеты сказок с помощью рисунков и поделок. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 3 до 10 лет.патриотический клуб «Память». Участники клуба приобретают знания о боевом прошлом Российской армии, на примерах самоотверженного служения родине, путем непосредственного общения с людьми, имеющими значительные заслуги перед ней. Проводятся диспуты и круглые столы по патриотической тематике. Члены клуба делают постановки инсценировок по литературным сюжетам о военных и трудовых подвигах. Организовываются встречи и уроки мужества с привлечением ветеранов войны, жителей района Гольяново и др. районов Москвы, имеющих статус «Дети войны», «Дети блокадного Ленинграда», ветеранов труда, ликвидаторов аварии на Чернобыльской АЭС и других граждан России, внесшим значительный вклад в развитие Родины. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 6 лет и взрослых;клуб «Изумрудный город в Гольяново». Члены клуба изучают литературные произведения А. Волкова, С. Сухинова и др. писателей-фантастов, знакомятся с творчеством художников-иллюстраторов, с особенностями писательской деятельности. Делаются театральные постановки по значимым сюжетам изучаемых произведений. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 6 до 14 лет.Запись в клубы по телефону или в здании библиотеки.",Москва,2015-07-22T16:46:32Z,2023-02-21T14:14:21Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,20:00:00
Япрынцевская сельская библиотека – филиал № 21,"обл Оренбургская,р-н Переволоцкий,с Япрынцево,ул Центральная,д 41",54.32276,52.052569,"Япрынцевская сельская библиотека была открыта в 1964 году в частном доме и ее фонд составлял около 500 книг, а в 1967 году библиотека переехала в новое здание дома культуры, где находится по настоящее время. Книжный фонд на 01.01.2023 составляет 6216 экз., пользователей –220 , посещений– 3343, книговыдача –6172 экз. Библиотекарь Надежда Кузнецова постоянный участник районных и областных конкурсов. В областном краеведческом конкурсе «Оренбуржье мое» заняла 3 место в номинации «Краеведческая картография». Регулярно, раз в месяц для инвалидов книги и периодические издания доставляются на дом.",Переволоцкий район,2023-02-01T05:08:18Z,2023-02-07T07:36:34Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,,,,
