UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
2844c48b-a99e-426d-a308-5f90186e5fd7,Book 8,Thesprotic Ephyri,char-offset:17914,PLACE,http://pleiades.stoa.org/places/543702,Ephyri,,,,unlocated,UNVERIFIED,,,,
cb1b9726-e9a0-4c1f-8204-67b892dafbfd,Book 9,Thessaly,char-offset:138806,PLACE,http://sws.geonames.org/6164831,Thessalon,,46.25006,-83.5666,,UNVERIFIED,,,,
bf31cd41-d678-4f5f-a03d-a9c28e872975,Book 3,Tukkis,char-offset:13727,PLACE,http://pleiades.stoa.org/places/256259,"Lascutana Turris|Lascutana Turris, Alcalá de los Gazules?",-0330/2100,36.46377,-5.72259,settlement,VERIFIED,,,,
7d603a1b-6503-4458-bda2-eddf17d55672,Book 5,Aternum,char-offset:86653,PLACE,http://pleiades.stoa.org/places/413039,"Aternum|Aternum, Pescara|Pescara",-0330/0640,42.46024,14.21021,settlement,VERIFIED,,,,
a04dbcfc-3509-4973-81a7-3c731877a558,Book 8,Gerenus,char-offset:20960,PLACE,http://pleiades.stoa.org/places/573232,Gerenos,,,,unlocated,UNVERIFIED,,,,
df1d6a46-7ae6-4ca9-9fa7-d16fa9927ed7,Book 2,Rhodes,char-offset:139044,PLACE,http://pleiades.stoa.org/places/590031,"Kamiros|Apollo Erethimios, T.|Ialysos|Ialysus/Ialysos, Trianda, Ialysos|Lindos|Lindos/Lindus, Lindos|Apollo Erethimios, Apollo Erethimios|Rhodos (island)|Rhodos Ins., Rhodos|Rhodos|Rhodos, Rhodos|Kamiros/Camirus, Kamiros, Kalavarda",-1200/2100,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,,,,
4922e544-df10-471f-b9c2-35fe7bec873c,Book 2,Pillars,char-offset:100597,PLACE,http://pleiades.stoa.org/places/256198,Herakleios Porthmos/Gaditanum Fretum,-0550/0640,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
a9e4db2c-5719-415c-9a4f-4e74e95f1e64,Book 6,Italy,char-offset:76671,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
2cb73586-e47b-46f6-bd44-b33c08f9577a,Book 6,Libyan Sea,char-offset:29444,PLACE,http://pleiades.stoa.org/places/716590,Libycum Mare,,31.5,25.5,water-open,VERIFIED,,,,
fd164ec6-7efd-46af-9b39-25f4f3158e52,Book 8,Pylus,char-offset:12222,PLACE,,,,,,,UNVERIFIED,,,,
4ef07b3b-3a25-4e40-ba80-4e893081c6cc,Book 15,India,char-offset:106119,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
9d37fc1f-2884-42d3-a8be-72239d35df3e,Book 4,Germans,char-offset:42880,PLACE,http://pleiades.stoa.org/places/981525,Germania Superior,,49.21368408659493,8.014701953001147,province,VERIFIED,,,,
3091a35d-7bda-44a7-ba2b-5b98dfccb7b8,Book 2,Bactriana,char-offset:21396,PLACE,http://pleiades.stoa.org/places/971705,Bactria,-0550/0300,37.5,67.5,region,VERIFIED,,,,
ee40537c-2173-453c-a38b-5a1de71feb25,Book 6,Morgetes,char-offset:15648,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
4fcaa8f1-cf24-43dc-992f-06d16c18eccf,Book 6,Molossi,char-offset:67877,PLACE,http://pleiades.stoa.org/places/531003,Molossis,-0550/0300,39.271716,20.924639999999997,unknown,VERIFIED,,,,
8c5be9f4-d927-47ff-8057-df351b48579f,Book 5,Apennines,char-offset:24463,PLACE,http://pleiades.stoa.org/places/815,Ap(p)enninus M.,-0030/2100,42.7882917,12.987321533333336,mountain,VERIFIED,,,,
00e97113-b439-452c-a906-43753a8eb727,Book 15,India,char-offset:39362,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
5ebf2464-4433-4581-a25a-4e1a8eed1f82,Book 15,Media,char-offset:115753,PLACE,http://www.imperium.ahlfeldt.se/places/40685,,,,,,UNVERIFIED,,,,
b9a5b4e3-8bb0-46a5-b390-10e9a60b52f1,Book 5,Aquæ-Statiellæ,char-offset:19891,PLACE,http://pleiades.stoa.org/places/383574,"Aquae Albulae|Aquae Albulae|Aquae Apollinares|Aquae Cutiliae|Aquae Caeretanae|Aquae Tauri|Acquedotto romano, Acqui Terme|Aquae Statiellae|Aquae Calidae Neapolitanorum|Aquae Sinuessanae|Aquae Sinuessanae, Bagni Solfurei/Casino di Transo, Mondragone|Aquae Calidae Neapolitanorum/Hydata Neapolitana, Bagni di Sardara, Sardara|Aquae Passeris|Aquae Passeris, Bacucco, Viterbo|Aquae Statiellae, Acqui Terme|Aquae Populoniae, Venturina, Campiglia Marittima|Aquae Tauri, Terme Taurine, Civitavecchia|Aquae Pisanae, Caldaccoli, San Giuliano Terme|Aquae Caeretanae, Piano della Carlotta, Sasso, Cerveteri|Aquae Volaterranae/‘Aqvas Volaternas’, Larderello, Pomarance|Aquae Cutiliae, Paterno, Castel Sant Angelo|S. Eufemia|Sant'Eufemia d'Aspromonte|Aque Ange|Aque Angae, Terme di Caronte, Lamezia Terme|Aquae Apollinares, Bagni di Stigliano, Canale Monterano|Acquedotto romano di Caldaccoli|Aquae Albulae, Lago della Regina, Tivoli|Sant'Eufemia d'Aspromonte|Venturina|Pomarance|Acqui Terme",-0750/2100,44.6663407,8.4671116,"settlement-modern,unlocated,fort,settlement,bath",VERIFIED,,,,
4b5f42b7-3248-4491-b0ce-abd73a076f41,Book 3,Oretani,char-offset:53892,PLACE,http://pleiades.stoa.org/places/265989,Oretania/Oretani,-0330/0300,38.760085,-3.718138,"region,people",VERIFIED,,,,
867714ab-07d3-4ff0-9516-27d792b7980e,Book 3,Mænaca,char-offset:54740,PLACE,http://pleiades.stoa.org/places/265959,"Maenuba/Menova|Maenuba/Menova, Cerro del Mar, Torre del Mar",-0550/0640,36.73787,-4.10779,settlement,VERIFIED,,,,
0e37436b-65f6-482c-aa2c-32a024fd3380,Book 4,Lingones,char-offset:46323,PLACE,http://pleiades.stoa.org/places/177564,Lingones,-0330/0640,47.864221,5.335214,unknown,VERIFIED,,,,
adb57313-1a09-43b2-a5d3-9e0180581374,Book 6,Scyllæum,char-offset:13039,PLACE,http://pleiades.stoa.org/places/452438,"Scyllaeum Pr.|Scyllaeum Pr., Rocca di Scilla",,38.25615,15.7145,cape,VERIFIED,,,,
520151c1-92db-4e95-a0ee-f946b71bec4d,Book 8,Laconia,char-offset:9213,PLACE,http://sws.geonames.org/3489829,Lacovia,,18.0721,-77.75059,,UNVERIFIED,,,,
3e2378dc-19d1-4ba3-8e94-177770fae793,Book 8,Pisatis,char-offset:64113,PLACE,http://pleiades.stoa.org/places/570613,Pisatis,-0750/-0330,37.75,21.75,region,UNVERIFIED,,,,
8b1115cb-5c3e-454a-a895-97254e870852,Book 3,Lusitanians,char-offset:81840,PLACE,http://pleiades.stoa.org/places/981529,Lusitania,,37.5,-7.5,province,VERIFIED,,,,
03c101c3-7e95-4866-8f5e-69a993b97818,Book 2,Arabia Felix,char-offset:137200,PLACE,http://pleiades.stoa.org/places/746710,Arabia Eudaemon,-0330/0300,29.25,35.25,"peninsula,region",VERIFIED,,,,
ab5dcd11-2b5a-4413-9066-1735c040dd36,Book 13,Thebe,char-offset:79284,PLACE,http://www.imperium.ahlfeldt.se/places/24237,,,,,,UNVERIFIED,,,,
9c428dab-3033-4cb7-8ad9-ba9ebbbad627,Book 4,Rhone,char-offset:26241,PLACE,http://pleiades.stoa.org/places/148168,"Rhodanus (river)|Rhodanus, Rhône (Le)",-0550/0640,43.33167,4.84861,river,VERIFIED,,,,
bbfbe899-b69c-4747-82d1-ef3c04b68e2d,Book 5,Italians,char-offset:85075,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
240639ff-1b4d-4be5-94fa-cc04c5634da3,Book 6,Messenians,char-offset:32734,PLACE,http://pleiades.stoa.org/places/570480,Messenia,-0750/0300,37.06945533333334,21.9323415,region,VERIFIED,,,,
a3c21b02-c878-4010-9bf0-dc8fe0b0ee8e,Book 5,Tiber,char-offset:48387,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),-0030/2100,42.70820040043679,12.369277191018751,river,VERIFIED,,,,
a53d9963-a608-4bd3-841f-f86e90876adf,Book 5,Cumæi,char-offset:95488,PLACE,http://pleiades.stoa.org/places/432808,"Cumae/Kyme (Campanian)|Cyme|Cyme/Kyme, Nemrut Limanı|Misenum|Misenum, Miseno, Bacoli|Tempio di Apollo, Averno, Pozzuoli|Portus Julius, [Portus Julius], Pozzuoli|Cumae, Cuma, Pozzuoli|Piscina Mirabilis, Bacoli",-0750/0640,38.75953,26.936283,"temple-2,port,sanctuary,tunnel,aqueduct,settlement,cistern",VERIFIED,,,,
76f7deac-bc0e-469d-8c0a-d7b1f9c998e1,Book 5,Via Latina,char-offset:74283,PLACE,,,,,,,NOT_IDENTIFIABLE,road|via,Via Latina,,
dfa4a81d-f79d-4109-b029-10fbab8ae139,Book 8,Alpheius,char-offset:12280,PLACE,http://pleiades.stoa.org/places/570067,Alphe(i)os (river),-0030/0300,37.6125,21.451667,river,UNVERIFIED,,,,
07f3cdd7-e5d7-4eb5-be4e-7c6230729f40,Book 5,Tyrrhenia,char-offset:48235,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,-0750/0640,42.42102874792005,11.752744124826158,region,VERIFIED,,,,
ff1ad12a-b2d4-4a81-9cf4-23473cd98ee7,Book 8,Tænarum,char-offset:81103,PLACE,http://pleiades.stoa.org/places/383790,"Tanarus (river)|Tanarus, Tanaro",-0030/0640,45.0072,8.766309,river,UNVERIFIED,,,,
67702013-dfbd-4f62-82a5-2dd821597c99,Book 4,Ligurians,char-offset:9779,PLACE,http://pleiades.stoa.org/places/383698,Liguria,-0750/0640,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
2b708247-7b88-4677-870f-c8202e2f518f,Book 5,Aternum,char-offset:85765,PLACE,http://pleiades.stoa.org/places/413039,"Aternum|Aternum, Pescara|Pescara",-0330/0640,42.46024,14.21021,settlement,VERIFIED,,,,
16046d26-fe99-44d6-9d00-7e885198ddc9,Book 2,Heroopolis,char-offset:48967,PLACE,http://pleiades.stoa.org/places/727124,"Heroonpolis|Patoumos/Pithom, Tell el-Maskhuta",-0030/0640,30.55278,32.09944,settlement,VERIFIED,,,,
56449014-561d-47a3-90fc-43557a45c984,Book 5,Ombrici,char-offset:18286,PLACE,http://pleiades.stoa.org/places/413360,Umbria,-0750/0640,42.89702754450271,12.576828209802876,region,VERIFIED,,,,
53ed8e9a-52c5-4191-9038-121b5a772966,Book 2,Eastern Sea,char-offset:166194,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
973ad981-ab23-46be-83e0-a41b0e3e4b19,Book 5,Æthalia,char-offset:37929,PLACE,http://pleiades.stoa.org/places/403222,"Ilva/Aethalia (island)|Ilva Ins./Aethalia Ins., Elba",-0030/2100,42.761833,10.240833,island,VERIFIED,,,,
967a556d-99b9-4981-bc96-4783d8072a6b,Book 5,Via Nomentana,char-offset:50340,PLACE,http://pleiades.stoa.org/places/422986,"Nomentum|Nomentum, Mentana|Mentana",-0750/0640,42.03398,12.63764,"settlement-modern,settlement",VERIFIED,road|via,Via Nomentana,,
1eef9887-78ed-4cc1-a3f3-588d42324e77,Book 4,Ligurians,char-offset:18073,PLACE,http://pleiades.stoa.org/places/383698,Liguria,-0750/0640,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
4d7dacb7-d6c8-405d-95e6-63829737b307,Book 5,Cæsena,char-offset:19334,PLACE,http://pleiades.stoa.org/places/393397,"Caesena|Caesena, Cesena|Cesena",-0030/0640,44.1390945,12.2429281,settlement,VERIFIED,,,,
5e9218e7-f42b-44c3-becd-effa98872189,Book 15,Hydaspes,char-offset:34140,PLACE,http://pleiades.stoa.org/places/59837,Hydaspes/Bidaspes (river),-0330/0300,32.5,72.5,river,UNVERIFIED,,,,
1a9efdf4-a799-4b20-a496-87aaa013de2c,Book 15,India,char-offset:4696,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
d958cde9-5cdb-4a31-b33d-1c6fcfb07e90,Book 3,Keltica,char-offset:33403,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
1ad52ce2-e072-4f0c-929e-b95584a9fc95,Book 2,Mysia,char-offset:179781,PLACE,http://pleiades.stoa.org/places/550759,Mysia,-0750/0640,39.13112815791898,27.184419878077563,labeled feature,VERIFIED,,,,
621b6269-300a-46fd-867b-859c2449b6b4,Book 15,India,char-offset:109554,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
589d4510-145d-4e0d-bcda-c3862e2ede5b,Book 5,Gulf of Taranto,char-offset:256,PLACE,http://pleiades.stoa.org/places/442621,Ionios Kolpos/Tarentinus Sinus,1700/2100,39.885,17.276944,water-open,VERIFIED,,,,
aa1c38a8-8667-4489-958a-d974501b2f82,Book 8,Laconia,char-offset:90365,PLACE,http://sws.geonames.org/3489829,Lacovia,,18.0721,-77.75059,,UNVERIFIED,,,,
727bee02-8643-4e01-a1a8-c86a3cc223d0,Book 5,Esino,char-offset:46043,PLACE,http://pleiades.stoa.org/places/413003,Aesis (river),-0030/0300,43.55905465,13.2253118,river,VERIFIED,,,,
dae8cf42-4fc8-4cf9-96a3-bd37a001c7bf,Book 5,Via Lavicana,char-offset:73316,PLACE,,,,,,,NOT_IDENTIFIABLE,via|road,Via Lavicana,,
4f2c924c-e0a3-4490-81ef-e051fa37cce0,Book 4,Loire,char-offset:45236,PLACE,http://pleiades.stoa.org/places/138420,"Liger (river)|Liger, Loire",-0330/0640,47.2841,-2.173,river,VERIFIED,,,,
07ce8b70-8cbf-47fd-b45b-38c5604f9b0d,Book 4,Leuci,char-offset:46299,PLACE,http://pleiades.stoa.org/places/109106,Leuci,-0330/0640,48.5,5.5,people,VERIFIED,,,,
d08b26d2-8157-4295-90b9-85628d63687f,Book 3,Turdetania,char-offset:23000,PLACE,http://pleiades.stoa.org/places/266075,Turdetania,-0330/0640,37.4696499,-5.646100566666666,"valley,region",VERIFIED,,,,
60f10adc-7462-487e-940a-f69e142ee6f1,Book 8,Messenia,char-offset:94686,PLACE,,,,,,,UNVERIFIED,,,,
2eeccfc8-a4d6-495f-bd5c-6f5ea9c16b4c,Book 4,Damasia,char-offset:79955,PLACE,http://pleiades.stoa.org/places/187359,"Damasia|Damasia, Auerberg",-0030/0300,47.7353834,10.7360984,settlement,VERIFIED,,,,
645dadf5-26e8-45b1-8364-28682ffdef4c,Book 4,Pyrenees,char-offset:40368,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",-0330/2100,42.67,1,mountain,VERIFIED,,,,
e131d328-053f-4e89-a6cf-9d765c2466d4,Book 4,Arverni,char-offset:51040,PLACE,http://pleiades.stoa.org/places/167656,Arverni,-0330/0640,45.75,3.75,people,VERIFIED,,,,
3121462e-8538-49a4-a9ef-6ad303b4f72b,Book 13,Caria,char-offset:8156,PLACE,http://pleiades.stoa.org/places/991381,Caria,,37.213163833551015,28.088996902733474,province,UNVERIFIED,,,,
5fa9aa2e-ac4f-4d05-adb8-dd9add79a8c3,Book 13,Lesbos,char-offset:91659,PLACE,http://pleiades.stoa.org/places/550695,Lesbas|Lesbas,-0750/0300,39.177279,25.867117,fort,UNVERIFIED,,,,
52c55afb-896b-4595-a17a-62cd2b883fee,Book 4,Arecomisci,char-offset:27307,PLACE,http://pleiades.stoa.org/places/148242,Volcae Arecomici,-0330/0300,43.74377875,3.882208375,people,VERIFIED,,,,
3bcefe7f-9f3a-46c4-ba30-7462a450d282,Book 8,Triphylia,char-offset:35295,PLACE,http://pleiades.stoa.org/places/570754,Triphylia,,37.75,21.75,region,UNVERIFIED,,,,
0fda99df-0687-4fc0-8c02-0bf781612ef1,Book 6,Innesa,char-offset:33680,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
780cace2-e0dc-4175-9590-56fdc7e397d1,Book 2,Thapsacus,char-offset:37790,PLACE,http://pleiades.stoa.org/places/674270,Thapsacus,-0550/0640,31.5,44.5,unlocated,VERIFIED,,,,
14a55079-0c57-4401-a03f-79a5a213f16e,Book 2,Britain,char-offset:129473,PLACE,http://pleiades.stoa.org/places/981513,Britannia (province),,52.5,-2.5,province,VERIFIED,,,,
a2cdcf77-9f12-4646-ac7b-6f26d857669a,Book 5,Italy,char-offset:194,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
ed066c4f-aad2-4fc6-94c4-410e3c08188a,Book 5,Lacedæmonians,char-offset:63461,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042080912,22.46082645177671,region,VERIFIED,,,,
e7bd663f-f39d-410c-b271-a766e515d054,Book 2,Cataonia,char-offset:179187,PLACE,http://pleiades.stoa.org/places/629004,Kataonia,-0330/0640,38.25,36.25,region,VERIFIED,,,,
7d7efa90-a887-470b-a10c-0c9f45a98627,Book 4,Rhone,char-offset:73593,PLACE,http://pleiades.stoa.org/places/109277,"Rhenus (river)|Rhenus, Rhein",-0330/0640,51.981667,4.080556,river,VERIFIED,,,,
286567c2-dc85-4eb7-8e6f-175989708883,Book 2,Nile,char-offset:82435,PLACE,http://pleiades.stoa.org/places/727172,Nilus (river),-6000/2100,19.211408766666665,30.567329633333333,river,VERIFIED,,,,
2edde58c-22b8-458a-8cec-79edb2f6a3f7,Book 13,Ægæan Sea,char-offset:6307,PLACE,http://www.imperium.ahlfeldt.se/places/39697,,,,,,UNVERIFIED,,,,
9bba2563-90fe-4b05-bd60-48532d841e57,Book 2,Byzantium,char-offset:104142,PLACE,http://pleiades.stoa.org/places/520985,"Constantinopolis|Byzantium|Byzantium/Byzantion/Constantinopolis, Istanbul",-0750/2100,41.012379,28.975926,"settlement,urban",VERIFIED,,,,
a228e8f8-c677-4ff0-83cf-1567819f7324,Book 3,temple of Hercules,char-offset:91961,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
