UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
e17fc7fb-6dd2-4059-af6a-dd867563d499,Book 2,Ierne,char-offset:128791,PLACE,,,,,NOT_IDENTIFIABLE,,,,
7297fbc2-1b8d-4dd7-8a64-b0b3f428f385,Book 15,Gedrosia,char-offset:104866,PLACE,http://pleiades.stoa.org/places/29573,27.5,62.5,region,UNVERIFIED,,,,
c2d95c1c-2cf8-4cd3-b2a0-09b890d39bf2,Book 8,Pisatis,char-offset:28787,PLACE,http://pleiades.stoa.org/places/570613,37.75,21.75,region,UNVERIFIED,,,,
99bb054d-639b-4d41-abe6-2627878c7c61,Book 5,river Stura,char-offset:61704,PLACE,http://pleiades.stoa.org/places/422846,41.5180973,12.7504171,river,VERIFIED,,,,
090570ea-81ef-476d-ad01-c880d7cc7941,Book 3,Cantabrians,char-offset:75919,PLACE,http://www.imperium.ahlfeldt.se/places/39798,,,,VERIFIED,,,,
953dbfcc-4672-4933-a66b-73aabfc15b7f,Book 4,Illyrians,char-offset:82508,PLACE,http://pleiades.stoa.org/places/481866,41.5,19.5,unknown,VERIFIED,,,,
64409c63-1c4b-4da3-a826-f59116b9d5a9,Book 6,Elea,char-offset:1219,PLACE,http://pleiades.stoa.org/places/452488,40.160423,15.15732,settlement,VERIFIED,,,,
1b1becf7-3c28-40fd-8586-c5831f1c7231,Book 1,Ethiopians,char-offset:83354,PLACE,http://pleiades.stoa.org/places/39274,14.125005,38.721522,unknown,VERIFIED,,,,
223e54f2-3676-470b-9ed3-8648275a4a0c,Book 2,Strait of Messina,char-offset:67472,PLACE,http://pleiades.stoa.org/places/462494,38.260268,15.660384,water-open,VERIFIED,,,,
d8a8c473-158c-4540-bcba-c693c2b7fb9a,Book 5,the Strait [of Sicily],char-offset:5360,PLACE,http://pleiades.stoa.org/places/462494,38.260268,15.660384,water-open,VERIFIED,,,,
b461b5eb-eb12-4fe5-aa6b-afca5154d4f3,Book 1,Sicily,char-offset:56516,PLACE,http://pleiades.stoa.org/places/462492,37.53667611952188,14.08648464579389,island,VERIFIED,,,,
0c77da48-c94e-47f3-9d6b-a921d962cdb2,Book 8,Selleis,char-offset:18632,PLACE,,,,,UNVERIFIED,,,,
43c3b84e-0828-4c37-99fa-ee629828e155,Book 5,Samnites,char-offset:87549,PLACE,http://pleiades.stoa.org/places/442765,41.25,14.75,people,VERIFIED,,,,
9da9dba6-f6f9-40b1-8cc4-0205db32f896,Book 8,Messenia,char-offset:26405,PLACE,,,,,UNVERIFIED,,,,
633ab828-4165-4436-b77b-2aa3181803e1,Book 8,Asia,char-offset:120783,PLACE,http://pleiades.stoa.org/places/570122,37.405,22.283,settlement,UNVERIFIED,,,,
c97a4c5c-c914-4974-9dbf-60357a3b71e9,Book 3,Planetæ,char-offset:35178,PLACE,,,,,NOT_IDENTIFIABLE,,,,
6eaa8173-33db-4be4-b3ce-00c539cce1a6,Book 13,Lampsacus,char-offset:20865,PLACE,,,,,UNVERIFIED,,,,
e7c3bc6a-ca67-4e49-a6da-5453f2ac894a,Book 6,Leucopetra,char-offset:19011,PLACE,http://pleiades.stoa.org/places/452366,38.016667,15.633333,cape,VERIFIED,,,,
e8be473c-4727-456e-a7f5-b3f886199c15,Book 6,Scylletium,char-offset:8859,PLACE,http://pleiades.stoa.org/places/452439,38.807463,16.595392,"amphitheatre,cemetery,townhouse,settlement,plaza",VERIFIED,,,,
3c84ad8d-a5b9-4602-9890-23117f53afd2,Book 2,Colchis,char-offset:63087,PLACE,http://pleiades.stoa.org/places/863770,42.5,42.5,region,VERIFIED,,,,
aa76cd89-a287-4a96-b765-1f5d41d39f62,Book 8,Peloponnesus,char-offset:78375,PLACE,http://sws.geonames.org/9062330,,,,UNVERIFIED,,,,
c27363d3-464f-4fbb-a061-66fa33f5b350,Book 1,Trerus,char-offset:156581,PLACE,,,,,NOT_IDENTIFIABLE,,,,
ec5eef61-ebb0-4c3e-b10c-7f371c873a47,Book 1,Scylla,char-offset:65961,PLACE,http://pleiades.stoa.org/places/452436,38.2537,15.71519,fort,VERIFIED,,,,
b4d3d5f0-b512-43e6-92df-2dd00fbf5ad8,Book 8,Myrtuntium,char-offset:25094,PLACE,,,,,UNVERIFIED,,,,
0141c868-911f-44e0-8dc3-10244d0771b3,Book 2,Euphrates,char-offset:56987,PLACE,http://pleiades.stoa.org/places/912849,34.74942377777777,40.93640094444444,river,VERIFIED,,,,
9aed373c-f904-4681-8744-14cb4ebd2db3,Book 5,Mount Albanus,char-offset:51769,PLACE,http://pleiades.stoa.org/places/422826,41.75172,12.70977,"sanctuary,road,mountain",VERIFIED,,,,
47a4dbd7-4da6-4156-b12a-4b34225b7ea4,Book 1,India,char-offset:170825,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
a476eb2d-a43a-4aba-aeaa-f9a95d7f30ee,Book 2,Meroe,char-offset:176314,PLACE,http://pleiades.stoa.org/places/805630,16.94,33.75,settlement,VERIFIED,,,,
ac50ba38-bdb4-4a68-af53-1ce6e3c5eb6e,Book 4,Garonne,char-offset:34672,PLACE,http://pleiades.stoa.org/places/138369,45.585693,-1.047134,river,VERIFIED,,,,
77d6d8f4-c309-4e38-be50-75bc2f333cdd,Book 4,Nantuatæ,char-offset:73956,PLACE,http://pleiades.stoa.org/places/177589,46.242249,6.989159,people,VERIFIED,,,,
6391f14f-db8b-4b68-b614-ede5ff82d545,Book 15,Gedrosia,char-offset:98532,PLACE,http://pleiades.stoa.org/places/29573,27.5,62.5,region,UNVERIFIED,,,,
b73dbff8-58af-473b-b1be-e7293e9de31b,Book 4,Aquitani,char-offset:681,PLACE,http://pleiades.stoa.org/places/138187,45.5,0.5,region,VERIFIED,,,,
d428b712-996c-4a61-ab66-57a4a4f6bba1,Book 4,Aquitaine,char-offset:61646,PLACE,http://pleiades.stoa.org/places/138187,45.5,0.5,region,VERIFIED,,,,
4387e070-bff1-4827-b41d-3977ab98f8ee,Book 13,Adrasteia,char-offset:17626,PLACE,http://pleiades.stoa.org/places/511138,40.383655,27.191289,settlement,UNVERIFIED,,,,
d4bebbf3-5991-4e98-baf6-c4e3f635be6e,Book 3,Iberia,char-offset:44401,PLACE,http://pleiades.stoa.org/places/992072,37.5,-7.5,province,VERIFIED,,,,
96112cbc-633a-4d02-b9d8-5c894649ae39,Book 8,river Selleïs,char-offset:16726,PLACE,,,,,UNVERIFIED,,,,
067de514-1c8f-4dc0-a884-09e2e8904625,Book 5,Italy,char-offset:4682,PLACE,http://pleiades.stoa.org/places/992073,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
f8606cb1-7790-4477-b0dc-e78d5fbbd0a1,Book 8,Olympia,char-offset:60667,PLACE,,,,,UNVERIFIED,,,,
6cf2a666-c857-46d1-870d-6cf2ad754c61,Book 13,Ida,char-offset:6636,PLACE,,,,,UNVERIFIED,,,,
bc34d608-fecc-4b4d-aefa-088cc7260154,Book 4,Aude,char-offset:34561,PLACE,http://pleiades.stoa.org/places/246199,43.2131,3.24,river,VERIFIED,,,,
b4c76218-ad7c-4aa6-8fbc-780b4b71b382,Book 6,Temesa,char-offset:10063,PLACE,http://pleiades.stoa.org/places/452469,39.03644,16.1315,settlement,VERIFIED,,,,
21241a78-6f0f-4b73-9577-3e9b904121f2,Book 8,Elis,char-offset:12520,PLACE,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement",UNVERIFIED,,,,
1f988f82-ad1b-46ec-a05f-cbd8f0fe1c51,Book 9,Thessaly,char-offset:101377,PLACE,http://sws.geonames.org/6164831,46.25006,-83.5666,,UNVERIFIED,,,,
1db44589-2d13-4ea8-81d5-4d876db70beb,Book 3,Atlantic,char-offset:9282,PLACE,http://pleiades.stoa.org/places/845,42.97665274736841,-7.072833872807018,water-open,VERIFIED,,,,
b178ccf8-5637-4dd6-b0b6-f8eb81a0ff1a,Book 6,Achelous,char-offset:41524,PLACE,http://pleiades.stoa.org/places/530768,38.3388321,21.1067111,river,VERIFIED,,,,
84777533-fab4-46e6-8eaa-e757a480ab43,Book 6,Mamertium,char-offset:24312,PLACE,http://pleiades.stoa.org/places/452374,38.28611,15.96718,settlement,VERIFIED,,,,
dbc89db1-d83f-4171-8424-015f56faba71,Book 13,Hermus,char-offset:2195,PLACE,http://pleiades.stoa.org/places/226602,47.8339,35.166721,tumulus,UNVERIFIED,,,,
2022c2c2-ba03-4bfc-aa9a-38dc3051bbb2,Book 2,Carmania,char-offset:35373,PLACE,http://pleiades.stoa.org/places/29517,27.5,57.5,region,VERIFIED,,,,
1c7b9c58-2b66-424a-adc4-3dfb621eae46,Book 6,Liguria,char-offset:79892,PLACE,http://pleiades.stoa.org/places/383698,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
d0d49ed4-eb87-432c-8b9a-9c94c3f21fc6,Book 6,Carthage,char-offset:78649,PLACE,http://pleiades.stoa.org/places/314921,36.857569,10.327986,"amphitheatre,cemetery,villa,theatre,port,church,settlement,circus,bath",VERIFIED,,,,
99bd2764-cfba-47af-a270-7594255f5153,Book 3,Pyrenees,char-offset:66819,PLACE,http://pleiades.stoa.org/places/246582,42.67,1,mountain,VERIFIED,,,,
de21386d-3d20-4303-9de8-344937a2a0e8,Book 5,Samnitæ,char-offset:58232,PLACE,http://pleiades.stoa.org/places/442765,41.25,14.75,people,VERIFIED,,,,
fa27763e-82c7-4748-a8b9-1f10a2ce626a,Book 13,Lydia,char-offset:24829,PLACE,http://pleiades.stoa.org/places/1001914,37.5,27.5,province,UNVERIFIED,,,,
8af4fa5f-9472-4588-b826-d7a57fe4df5d,Book 2,Arabian Gulf,char-offset:46282,PLACE,http://pleiades.stoa.org/places/39290,19,39.5,water-open,VERIFIED,,,,
dce82220-87c3-4298-94ad-c0b4c675addf,Book 6,Baris,char-offset:70272,PLACE,http://pleiades.stoa.org/places/442848,40.25,18.25,"unlocated,settlement",VERIFIED,,,,
f81d6ae8-af79-4e21-a288-777c84b1addd,Book 13,Æsepus,char-offset:14895,PLACE,http://sws.geonames.org/5116667,,,,UNVERIFIED,,,,
72c9f64f-db77-4337-a865-1362debfa9bb,Book 6,Tarentum,char-offset:73147,PLACE,http://pleiades.stoa.org/places/442810,40.476034,17.228553,"settlement,temple-2",VERIFIED,,,,
7fa8bd12-aeb7-46cf-a7e1-e6cb0bcaf4a3,Book 2,Ligurian,char-offset:164970,PLACE,http://pleiades.stoa.org/places/383698,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
97afee7b-3237-43f0-bb85-46d4e9a0e5f3,Book 5,Genoa,char-offset:3820,PLACE,http://pleiades.stoa.org/places/383664,44.40766,8.93151,"settlement,port",VERIFIED,,,,
12a66114-2aed-4c08-b520-f2082d689bda,Book 8,Triphylia,char-offset:26390,PLACE,http://pleiades.stoa.org/places/570754,37.75,21.75,region,UNVERIFIED,,,,
4ef1b6ad-881a-4c2c-b996-6f83ed1a5817,Book 2,Persian Gulf,char-offset:45753,PLACE,http://pleiades.stoa.org/places/29713,27.0000001,50.9999999,water-open,VERIFIED,,,,
ada1bddc-fb38-4bac-b508-ee0b61f954b6,Book 8,Megaris,char-offset:11004,PLACE,http://pleiades.stoa.org/places/570470,37.2038,15.18273,"region,settlement",UNVERIFIED,,,,
752de846-4b31-4735-a253-40afba5dc017,Book 6,Naxos,char-offset:47340,PLACE,http://pleiades.stoa.org/places/462386,37.82124,15.27149,settlement,VERIFIED,,,,
00a288ea-0f31-4eb1-848d-9afc0b9a25ca,Book 1,Ocean,char-offset:121657,PLACE,,,,,NOT_IDENTIFIABLE,,,,
4e4144e8-449d-414f-9566-13f53ce3bee7,Book 6,Limnæ,char-offset:14797,PLACE,http://pleiades.stoa.org/places/570435,37.121691,22.191795,settlement,VERIFIED,,,,
eb95b18b-e5e7-4b44-af39-ad2fb179744b,Book 3,Leëtani,char-offset:62546,PLACE,http://pleiades.stoa.org/places/246460,41.5,2.5,region,VERIFIED,,,,
facb2105-ac83-4e10-8dde-0d01eee3a6a4,Book 13,Practius,char-offset:13322,PLACE,http://pleiades.stoa.org/places/446279,,,"unlocated,river",UNVERIFIED,,,,
997ea9c8-d02c-40a2-a815-e9901bd09d65,Book 2,India,char-offset:96567,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
de9d4e29-aa7b-4bb8-a736-85e63e9d73f4,Book 2,Hyrcanians,char-offset:167272,PLACE,http://pleiades.stoa.org/places/942333,37.1,56.3,region,VERIFIED,,,,
6fa99f2c-9c4f-4b82-9c61-e67cbf972710,Book 10,Crete,char-offset:57748,PLACE,,,,,UNVERIFIED,,,,
030c50ea-6da0-4157-9333-135921fd06ad,Book 2,Susiana,char-offset:178551,PLACE,http://pleiades.stoa.org/places/912843,32.5,48.5,region,VERIFIED,,,,
dc1ffd74-1469-4779-83d1-9e625873e93b,Book 8,Bœoti,char-offset:2068,PLACE,,,,,UNVERIFIED,,,,
56f848bb-45e8-40ee-a23b-5cfa2d20d631,Book 2,Babylon,char-offset:55889,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
3a0453b2-1d7a-4f83-afe4-0299038e739b,Book 6,Syracuse,char-offset:39340,PLACE,http://pleiades.stoa.org/places/462503,37.05963,15.29382,settlement,VERIFIED,,,,
8ecd4814-9d51-4187-96fb-f6144be37fb3,Book 4,Delphi,char-offset:31360,PLACE,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement",VERIFIED,,,,
a5af20e4-e08d-4286-b846-e2054dfca911,Book 6,Africa,char-offset:52189,PLACE,http://pleiades.stoa.org/places/775,32.5,7.5,region,VERIFIED,,,,
05caa819-ad82-4e07-bc2c-400779c4bb9d,Book 4,Ephesus,char-offset:9462,PLACE,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex",VERIFIED,,,,
18c32501-a783-4e81-9238-225afe5e4341,Book 5,Sena,char-offset:46453,PLACE,http://pleiades.stoa.org/places/413310,43.7123182,13.2184087,settlement,VERIFIED,,,,
13694f9e-2569-412a-bf22-3ae5bf6de748,Book 6,Charybdis,char-offset:52025,PLACE,http://pleiades.stoa.org/places/462157,38.260268,15.660384,whirlpool,VERIFIED,,,,
dd9bc0d7-b4c3-48bb-a4b9-2c3ac25d6c6c,Book 15,India,char-offset:175,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
fbfb6a06-3722-4eef-b76a-63240d2b1987,Book 3,Turdetania,char-offset:7744,PLACE,http://pleiades.stoa.org/places/266075,37.4696499,-5.646100566666666,"valley,region",VERIFIED,,,,
3cd1d2de-05d2-4d1c-8bab-0a19d0a97dd0,Book 8,Peloponnesus,char-offset:11337,PLACE,http://sws.geonames.org/9062330,,,,UNVERIFIED,,,,
ea797889-4007-4a25-bf4a-4ebb4d77f77d,Book 5,Rome,char-offset:54133,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
ec523273-5582-4d06-a89c-3af77ffa8744,Book 5,river [Aternus],char-offset:85821,PLACE,http://pleiades.stoa.org/places/413040,42.1066875,13.8119427,river,VERIFIED,,,,
b33d0cb7-13d3-4bb7-a5ab-f0c26e485173,Book 8,Olenian rock,char-offset:26173,PLACE,http://sws.geonames.org/5373887,,,,UNVERIFIED,,,,
fd151f42-1df5-453b-bd13-367b4241b92e,Book 4,Lero,char-offset:22584,PLACE,http://pleiades.stoa.org/places/157874,43.5194059,7.049411,island,VERIFIED,,,,
155ccba8-d585-4d91-ad56-7cfa4e5b49d7,Book 6,Medma,char-offset:12899,PLACE,http://pleiades.stoa.org/places/452375,38.4821,15.98817,settlement,VERIFIED,,,,
2b99cc4b-83d5-40ae-8bc6-7ca6e094d7b9,Book 2,Babylon,char-offset:33399,PLACE,http://pleiades.stoa.org/places/893951,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
8bca5f36-e412-44b8-9796-c0e20d697afb,Book 5,Cæretani,char-offset:27930,PLACE,http://pleiades.stoa.org/places/246324,42.5,1.5,unknown,VERIFIED,,,,
7e881070-d809-4998-bebf-39d8c41c2337,Book 8,Peloponnesus,char-offset:135670,PLACE,http://sws.geonames.org/9062330,,,,UNVERIFIED,,,,
54451307-3fdc-4cd8-8c64-a166db6961de,Book 1,Ethiopia,char-offset:82585,PLACE,http://pleiades.stoa.org/places/39274,14.125005,38.721522,unknown,VERIFIED,,,,
1179b54d-881d-4acd-b85c-f972fc65decb,Book 2,Cilicia,char-offset:157583,PLACE,http://pleiades.stoa.org/places/981514,37.5,32.5,province,VERIFIED,,,,
ab852d08-bf23-43b1-a56e-ed8d6592d6b5,Book 6,Bruttii,char-offset:4341,PLACE,http://pleiades.stoa.org/places/452275,39.07471639069618,16.85395763993898,people,VERIFIED,,,,
7ce3a7e7-24c7-430f-8772-352cb3673d72,Book 2,Samos,char-offset:153837,PLACE,http://pleiades.stoa.org/places/599926,37.73,26.84,"island,sanctuary,settlement,temple-2",VERIFIED,,,,
dd64a5cb-e546-4969-80d1-826a26ec83e1,Book 4,Ocelum,char-offset:6966,PLACE,http://pleiades.stoa.org/places/383720,45.11884,7.33191,station,VERIFIED,,,,
f483b75e-9366-4166-973e-86ec7366354f,Book 1,Hellespont,char-offset:129435,PLACE,http://pleiades.stoa.org/places/501434,40.2,26.4,water-open,VERIFIED,,,,
2eb8a55c-f4ff-4eeb-a714-ea42505e5dd9,Book 4,Britain,char-offset:44821,PLACE,http://pleiades.stoa.org/places/981513,52.5,-2.5,province,VERIFIED,,,,
bd841da3-4ea0-41cc-9e6f-d37fba1c8fa4,Book 1,Thebaid,char-offset:109548,PLACE,http://pleiades.stoa.org/places/786131,26.25,32.75,region,VERIFIED,,,,
4278bb31-48d8-4814-a68f-1c49ea6a42c5,Book 15,India,char-offset:96221,PLACE,http://sws.geonames.org/146588,,,,UNVERIFIED,,,,
b1684807-899f-4fc3-baf9-df84a6932e8e,Book 13,Troja,char-offset:10777,PLACE,http://www.imperium.ahlfeldt.se/places/39702,,,,UNVERIFIED,,,,
de33cd15-ef9d-427d-92eb-540d45cc5c09,Book 15,Hypanis,char-offset:33271,PLACE,http://pleiades.stoa.org/places/540920,38.892399,22.310457,church,UNVERIFIED,,,,
8f821bec-7f49-4ba8-978f-864b486f6e70,Book 6,Xiphonia,char-offset:30339,PLACE,http://pleiades.stoa.org/places/462536,37.22342,15.2215,cape,VERIFIED,,,,
21e0bda3-fdca-4fa9-8045-037a91b84627,Book 8,Peloponnesus,char-offset:140525,PLACE,http://sws.geonames.org/9062330,,,,UNVERIFIED,,,,
ee04a718-91ba-48b8-b5ec-afb1a179d566,Book 5,Iapygian promontory,char-offset:2625,PLACE,http://pleiades.stoa.org/places/442763,39.796261,18.368275,cape,VERIFIED,,,,
32860a60-d307-43e3-b5b5-5f2245b3087b,Book 6,Lilybæum,char-offset:29714,PLACE,http://pleiades.stoa.org/places/462281,37.7990835,12.434233,settlement,VERIFIED,,,,
33c36bbc-6e3f-4580-b3ef-0b4bf06b5cd2,Book 1,Pillars,char-offset:100009,PLACE,http://pleiades.stoa.org/places/256198,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
6bf2208e-5cae-4825-841e-3e57ad919ea9,Book 2,Getæ,char-offset:136799,PLACE,http://pleiades.stoa.org/places/216817,44.5,25.5,people,VERIFIED,,,,
48283240-76af-447d-aa96-c275cf138b32,Book 5,Rome,char-offset:44821,PLACE,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
85d1b3a2-c922-4b18-809c-f0bd95bb8e3b,Book 4,Cevennes,char-offset:1866,PLACE,http://pleiades.stoa.org/places/167703,44.425959,3.7391349,mountain,VERIFIED,,,,
dbcb88ff-174a-425f-a97e-7dcf36116956,Book 2,Media,char-offset:179197,PLACE,http://pleiades.stoa.org/places/903080,34.5,46.5,region,VERIFIED,,,,
b319005b-6bfb-4a64-8a1d-403c9b85dba2,Book 10,Cephallenia,char-offset:29477,PLACE,http://pleiades.stoa.org/places/530826,38.2,20.59,island,UNVERIFIED,,,,
86ead805-2301-4f97-a0bf-32b175bb4bc2,Book 2,Thapsacus,char-offset:36625,PLACE,http://pleiades.stoa.org/places/674270,31.5,44.5,unlocated,VERIFIED,,,,
31826209-7de6-4021-9323-d1b0697421cc,Book 8,Alpheius,char-offset:29090,PLACE,http://pleiades.stoa.org/places/570067,37.6125,21.451667,river,UNVERIFIED,,,,
d63ea78e-583c-40b8-8deb-bdd0554e3d69,Book 5,Tyrrheni,char-offset:88109,PLACE,http://pleiades.stoa.org/places/413122,42.42102874792005,11.752744124826158,region,VERIFIED,,,,
cb38dca5-5340-498f-93a7-8d1cdcd624de,Book 13,Practius,char-offset:5215,PLACE,http://pleiades.stoa.org/places/446279,,,"unlocated,river",UNVERIFIED,,,,
fcb4082f-dae9-4247-b957-93ceac280b53,Book 2,Sacred Promontory,char-offset:141041,PLACE,http://pleiades.stoa.org/places/256410,37.02295,-8.9964,cape,VERIFIED,,,,
5e9cc720-6a50-4aa5-a820-c398a1f38d57,Book 8,Eleian,char-offset:61220,PLACE,http://sws.geonames.org/1329351,,,,UNVERIFIED,,,,
af70f075-1f6d-4ddc-a3f6-4a5d5485a42d,Book 13,Adramyttium,char-offset:83216,PLACE,http://pleiades.stoa.org/places/550403,39.504028,26.934551,settlement,UNVERIFIED,,,,
571ba143-1d82-45f0-93ef-fd9fa781fadb,Book 2,India,char-offset:168335,PLACE,http://pleiades.stoa.org/places/50004,22.5,77.5,region,VERIFIED,,,,
971f47e9-fd3b-46bf-bbc8-752e849a6761,Book 4,Pyrenees,char-offset:1154,PLACE,http://pleiades.stoa.org/places/246582,42.67,1,mountain,VERIFIED,,,,
92b27640-cca2-475c-9778-f6721f72c53b,Book 4,Narbonne,char-offset:15346,PLACE,http://pleiades.stoa.org/places/246347,43.184722,3.003611,settlement,VERIFIED,,,,
137f789b-4eac-4af3-9a0e-ad20e785c032,Book 2,Cinnamon Country,char-offset:176029,PLACE,,,,,NOT_IDENTIFIABLE,,,,
68b0c797-16bd-4e66-954b-69ff3a182a95,Book 4,Po,char-offset:43796,PLACE,http://pleiades.stoa.org/places/393469,44.952389,12.432028,river,VERIFIED,,,,
aff65e31-0613-4ca1-afba-b4a9a3aa64bd,Book 4,Genoa,char-offset:72252,PLACE,http://pleiades.stoa.org/places/383664,44.40766,8.93151,"settlement,port",VERIFIED,,,,
1d0b3a85-2bbc-4232-bd37-764264a4fa86,Book 2,Mesopotamia,char-offset:34575,PLACE,http://pleiades.stoa.org/places/981534,37.5,37.5,province,VERIFIED,,,,
