name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 10 – Центр обменно-репозитарного хранения,"г Москва,г Москва,пер Стрельбищенский,д 5 к 3",37.536895,55.758418,"Библиотека № 10 расположена в Пресненском районе Москвы. Для читателей представлен большой фонд художественной и документальной литературы, исторических справочников. Сейчас количество экземпляров – более 30 000. В 2016 году в пространстве библиотеки появился отдел детской литературы. Сегодня здесь расположен книжный зал (для поиска книг) и читальный зал, в котором пользователи могут познакомиться с актуальной периодикой. Весь фонд открыт посетителям для ознакомления. Большим спросом среди посетителей читальни пользуется компьютерный зал, в котором обеспечен доступ к основным интернет-ресурсам.",Москва,2021-08-16T09:07:19Z,2023-02-21T05:21:36Z,50400,64800,50400,64800,50400,64800,50400,64800,50400,64800,NA,NA,NA,NA,NA
Библиотека № 232 (подразделение № 1) г. Москвы,"г Москва,г Москва,проезд Тушинский 1-й,д 4",37.422368,55.833375,"Детская библиотека № 150 открыла свои двери для читателей в 1979 году. В 2015 году она стала подразделением библиотеки № 232 13-го микрорайона Тушино. Микрорайон Комсомолка, где расположена библиотека, находится в отдаленной части района Покровское-Стрешнево, библиотека является местом притяжения местной детворы. Дети часто приходят в библиотеку, чтобы взять любимые книги, посидеть и полистать журналы, поиграть в компьютерные и настольные игры или просто пообщаться друг с другом. Для читателей действует постоянная выставка новых поступлений. Работает клуб «ИЗО» (изобразительное искусство для дошкольников и младших школьников). Есть клуб робототехники (знакомство с азами программирования, конструирование мини-роботов), занятия нацелены на развитие у детей базовых исследовательских и проектных умений, имеющих основополагающее значение для научных и инженерных профессий. Посещений за 2021 год – 10 406. Фонд – 15 813 экз.",Москва,2015-07-23T22:24:48Z,2023-02-21T14:08:09Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 3 имени Н. А. Добролюбова,"г Москва,г Москва,пл Смоленская,д 13/21",37.582125,55.74941,"Старейшая публичная библиотека Москвы, с 1919 года носящая имя Н. А. Добролюбова, ведет свою историю с 1848 года. Именно тогда московский коммерсант и книголюб М. А. Вивьен открыл частную библиотеку для публичного пользования, основу которой составила его личная девятитысячная книжная коллекция. Библиотека располагалась на углу улиц Воздвиженки и Моховой, напротив Манежа, в доме Скворцова.В 1948 году в связи со 100-летним юбилеем библиотеке Добролюбова предоставили новое помещение в доме известного архитектора И. В. Жолтовского на Смоленской площади, где она располагается по сей день. Библиотека хранит книжное наследие предыдущих поколений. Фонд редких изданий включает в себя 1 600 книг, из которых 186 – с владельческими печатями Вивьен-Дерягиных.В коллекции также представлены редкие издания конца XIX и начала XX века, книги из личных коллекций писателя А. Н. Рыбакова, литературоведа Н. А. Трифонова, поэта В. Винокурова, литературного критика Л. А. Иванова-Аннинского, коллекция миниатюрных книг издательства «ЯНИКО», книги с дарственными надписями известных писателей, деятелей культуры и искусства.Библиотека № 3 имени Н. А. Добролюбова в настоящее время является центром по продвижению книг. В ее стенах постоянно проходят презентации книг писателей – лауреатов литературных премий с участием авторов.",Москва,2015-07-26T21:34:53Z,2023-02-21T05:17:36Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. Н. А. Добролюбова
Библиотека № 82 (фонд взрослой литературы),"г Москва,г Москва,пр-кт Измайловский,д 83",37.8017020225525,55.7889457814932,"Библиотека гуманитарного профиля, одна из старейших в Восточном Измайлове, была официально открыта для читателей в сентябре 1965 года. Объем книжного фонда – 34 300 экз. Возрастной ценз литературы – 14+.Для читателей постоянно открыты абонемент, предлагающий литературу по всем отраслям знаний, читальный зал с фондом энциклопедических изданий и гордостью библиотеки – коллекцией дореволюционных и редких довоенных книг, а также краеведческий комплекс с музейной экспозицией предметов городского быта прошлых лет.Для проведения массовых мероприятий имеется зал, оборудованный аудио- и видеоаппаратурой.В залах библиотеки небольшими выставочными комплексами постоянно экспонируются выставки творчества читателей.Библиотека располагает справочно-библиографическим аппаратом: алфавитным каталогом, систематическим каталогом, электронным каталогом, каталогом заглавий художественных произведений.Сотрудники библиотеки проводят для своих читателей встречи с интересными людьми, выявляя их из общей массы посетителей.В зале для массовых мероприятий проходят литературно-музыкальные и тематические вечера, библиотечные уроки, творческие выставки, громкие чтения, викторины, конкурсы, творческие встречи, театральные спектакли.В библиотеке имеются рабочие места с бесплатным входом в сеть Интернет и Wi-Fi.Для читателей с ограниченными возможностями по зрению есть возможность воспользоваться бестеневой лупой и стационарным увеличителем TOPAZ.Библиотека доступна для инвалидов.Возможна печать документов в библиотеке.Кружки и клубы (культурно-досуговые формирования):«Альбион» (языковый клуб по интересам). Во вторник и пятницу с 15:00 до 18:00. От 40 до 70 лет. Бесплатно;«Зеленая лампа Измайлова» (литературно-поэтический клуб). 3-й четверг месяца в 15:00. От 25 до 80 лет. Бесплатно;«Измайловская старина» (историко-краеведческий клуб любителей старой Москвы). 4-й четверг месяца в 17:00. От 20 до 80 лет. Бесплатно;«Пчелиная среда» (экологический просветительский клуб друзей «Царской пасеки»). 1–2 раза в месяц по договоренности. От 5 до 80. Бесплатно;«Содружество» (клуб по интересам). От 18 до 85 лет. Бесплатно;вокальный ансамбль «СуперБабушки». Вторник и пятница в 13:00;хоровая группа «Ретро». В среду в 16:00;«Вторая молодость» – танцевальный час. Во вторник в 18:00;«Скерцо» – мини-театр музыкальной комедии. В четверг в 16:00;кинолекторий «Книга + кино». 1 раз в месяц в 15:00;«Соседки» (дизайн-клуб). В субботу с 14:00. От 18 до 85 лет. Бесплатно;«Все обо всем» (кружок). От 7 до 9 лет. Бесплатно;«Клуб одиноких сердец» (клуб по интересам). От 10 до 25 лет. Бесплатно;«Музыкальные встречи» (кружок). От 7 до 8 лет. Бесплатно.",Москва,2015-07-22T19:43:46Z,2023-02-21T06:25:51Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Детская библиотека № 31 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Балтийская,д 4",37.512964,55.807542,"Универсальный фонд библиотеки включает чуть более 28 000 книг и журналов, где превалирует художественная литература для детей и юношества.В библиотеке проходят мероприятия для малышей и школьников, которые организованы как арт-встречи. Дети не только узнают о различных книгах, об интересных личностях, об исторических и научных фактах, но и выражают свои впечатления в различных предложенных творческих техниках.Малышам и их родителям понравится семейный уголок «Библионеваляшки», который собирает целые семьи в игровой зоне. Есть малыши, которые проводят здесь в играх и с книгами по несколько часов в день.Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T03:11:05Z,2023-02-21T09:00:40Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 72 (фонд взрослой литературы),"г Москва,г Москва,ул Хабаровская,д 12/23",37.8267645835876,55.8226112346975,"Площадка библиотеки № 72 располагает богатым книжным фондом – более 80 тысяч изданий по различным отраслям знаний, широкими информационными ресурсами.Библиотека обслуживает население от 14 лет. Возрастной ценз литературы: 14+, 16+, 18+. Стать пользователем библиотеки просто: достаточно иметь при себе паспорт.В 2012 году в результате модернизации в библиотеке были выделены залы обслуживания: оперативной информации, научно-образовательных программ, досуга и самообразования со свободным доступом к библиотечным фондам. Зал информационных технологий предоставляет пользователям бесплатный выход в интернет. Среди услуг библиотеки – запись в электронную библиотеку «ЛитРес» для дальнейшего бесплатного пользования и доступ в электронный ресурс «Журнальный зал «Руконт».В концертном зале проводится множество культурно-досуговых мероприятий: музыкальные, литературные вечера; творческие встречи, концерты; экспонируются выставки прикладного творчества жителей района; также проводятся мероприятия с участием талантливой, вдумчивой и неравнодушной молодежи. Это и библиоквесты, театральные и поэтические фестивали. С 2010 года в библиотеке работает литературный клуб «ЛитСфера», объединяющий поэтов, писателей и любителей художественного слова.В фойе библиотеки расположена зона обмена книг, пользующаяся неизменным спросом у посетителей.Библиотека № 72 расширяет библиотечное пространство с помощью нестационарного обслуживания в ТЦСО № 13 (филиал «Гольяново») и МФЦ района Гольяново.Библиотека приглашает всех желающих на авторские мастер-классы, в кружки и студии на платной основе:«Книжная графика»; «Волшебная кисточка»: живопись; «Игра на гитаре»;«Музыкальное развитие»;«Танцевальное вдохновение»;«Английский язык»;«Немецкий язык»;«Карате».",Москва,2015-07-22T16:21:05Z,2023-02-21T06:47:45Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 75 имени А. С. Серафимовича,"г Москва,г Москва,ш Открытое,д 27",37.7593,55.824026,"Фонд детской литературы библиотеки № 75 имени А. С. Серафимовича стал доступен читателям с сентября 1962 года. В 1992 году детская библиотека была переведена из района Богородское и с тех пор является информационным, культурно-досуговым центром для детей и родителей, живущих в районе Метрогородок.К услугам пользователей библиотеки – фонд из 48 тыс. экз. книг и периодических изданий, а также озвученные издания книг, которые можно взять на дом. На базе библиотеки организованы кружки и занятия, способствующие раннему выявлению и развитию интеллектуальных, творческих способностей детей, проведению образовательного семейного досуга. Разработана и успешно работает программа по изучению истории культуры: русских художественных промыслов, игрушки, народных традиций, праздничных обрядов. В читальном зале есть доступ к сети Интернет. Пользователи с проблемами зрения могут воспользоваться специальным видеоувеличителем, собран фонд крупношрифтовых и озвученных книг.Проезд общественным транспортом: от станции метро «Бульвар Рокоссовского»: трамваи №№ 2, 13, 36 до ост. «Техникум», автобус № 3 до ост. «Метрогородок»; от станции метро «Щелковская»: автобус № 3 до ост. «Техникум».Санитарный день: последняя пятница месяца.",Москва,2015-07-22T16:27:55Z,2023-02-28T11:18:29Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,им. А. С. Серафимовича
Центральная городская детская библиотека им. А. П. Гайдара (отдел обслуживания),"г Москва,г Москва,наб Ростовская,д 5",37.574992,55.742189,"Старейшая детская библиотека Москвы, фонд которой насчитывает сейчас более 250 000 экземпляров. Она открылась в 1934 году на базе библиотеки-читальни имени Ключевского и поначалу занимала небольшое помещение из нескольких комнат. Тогда в ее хранилище было около 12 000 книг. В настоящее время библиотека является современным культурным центром. Отдел абонементного обслуживания находится в историческом здании библиотеки на Ростовской набережной. В фондах библиотеки собраны книги, периодические издания, аудиокниги. Уже несколько лет ее работникам помогают два робота – Чук и Гек, названные в честь героев повести Гайдара. В библиотеке есть свой Книжный театр, литературный клуб, проходят выставки и конкурсы, мастер-классы, действуют творческие студии и кружки. Особое внимание сотрудники библиотеки уделяют работе с детьми с ограниченными физическими возможностями.",Москва,2016-04-06T07:34:35Z,2023-02-21T09:02:55Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. А. П. Гайдара
Центральная библиотека № 70 им. М. А. Шолохова,"г Москва,г Москва,ул Черкизовская Б.,д 18/1",37.730401,55.797918,"Библиотека № 70 им. М. А. Шолохова – центральная библиотека Государственного бюджетного учреждения культуры города Москвы «Централизованная библиотечная система Восточного административного округа».Центральная библиотека № 70 им. М. А. Шолохова – учреждение нового типа, в котором традиционные библиотечные формы работы легко сочетаются с широким представлением электронных информационных услуг, досуговой и культурно-массовой деятельностью.Читатели библиотеки имеют уникальную возможность прямо из дома работать с ресурсами электронно-библиотечной системы «ЛитРес Библиотека». Достаточно зарегистрироваться в личном кабинете.Библиотека входит в программу «Безбарьерная среда» и доступна для слабовидящих и маломобильных граждан.Направления работы библиотеки:культурно-массовые / просветительские / образовательные мероприятия;интеллектуальные клубы;досуговые мероприятия / студии для детей и молодежи;творческое пространство для реализации арт-проектов;выставочная деятельность / формирование ретро-фонда;консультативная деятельность.В библиотеке действует свободная зона Wi-Fi.Для всех посетителей библиотеки доступны услуги по цветной и черно-белой печати, сканирования, ксерокопирования, ламинирования и др.Залы и службы:отдел обслуживания. Возрастной ценз литературы: 0+;компьютерный класс;центр деловой и социально-правовой информации. Возрастной ценз литературы: 16+.",Москва,2015-07-22T16:18:06Z,2023-02-28T09:42:03Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. А. Шолохова
Библиотека истории русской философии и культуры «Дом А. Ф. Лосева» (филиал № 1),"г Москва,г Москва,ул Арбат,д 33",37.5923649168374,55.7495451520583,"Библиотека истории русской философии и культуры «Дом А. Ф. Лосева» расположена в здании, являющемся памятником истории и культуры города Москвы. В этом доме с 1941 по 1988 год жил выдающийся филолог и философ А. Ф. Лосев. 23 сентября 2004 года в день рождения Алексея Федоровича Лосева, в доме на Арбате, где философ прожил почти полвека, состоялось официальное открытие Библиотеки истории русской философии и культуры «Дом А. Ф. Лосева». В ней хранится 11-тысячное мемориальное книжное собрание А. Ф. Лосева. Библиотека является общедоступной, бесплатной, специализированной. Сюда может прийти любой человек с 14 лет, независимо от места его регистрации и гражданства. Научность библиотеки – в особенностях состава фонда. Здесь собрано огромное количество специальной литературы, и именно он является основой коллекции А. Ф. Лосева. 23 сентября 2006 года во дворе библиотеки был открыт памятник А. Ф. Лосеву. В библиотеке постоянно действует экспозиция «Я сослан в ХХ век».",Москва,2016-01-19T13:17:38Z,2023-02-20T10:00:26Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,NA
Библиотека № 96 г. Москвы,"г Москва,г Москва,пр-кт Свободный,д 24",37.815363,55.749841,"Свою историю библиотека ведет с 1956 г., когда в г. Перово открылась библиотека № 3. Находилась она в Городском доме культуры на территории нынешнего Перовского парка. В 1960 году г. Перово вошел в черту г. Москвы и библиотеке был присвоен № 129 Калининского района. С 1975 года она находится по действующему адресу.К услугам пользователей: универсальный книжный фонд, справочно-правовая база «Гарант», Wi-Fi, электронные библиотеки – «Литрес» и НЭБ, бесплатные компьютерные курсы для пенсионеров и других льготных категорий.При библиотеке работают клубы.«Связь поколений» при РОО «Дети Великой Отечественной войны». Работа клуба направлена на содействие улучшения связей между поколениями – проводятся вечера памяти, встречи ветеранов с молодежью.Творческий клуб любителей поэзии «Поиск». В рамках клуба проходят литературные вечера, презентации авторских книг, заседания с обсуждением отдельных текстов и актуальных проблем литературы и искусства в целом.Клуб по интересам Л.И.К. (Литературный Исторический Клуб). Работа клуба направлена на изучение истории страны, воспитание патриотизма через архивные документы, встречи с интересными людьми.Креативный клуб Zaprosto. Работа клуба направлена на реализацию творческих интересов, развитие креативного, нестандартного мышления, воплощения идей. Совместно с клубом на платной основе работает лаборатория искусств «Скринарт». Для посетителей лаборатории проводятся занятия по трем направлениям – рисунок и живопись, анимация, макетирование.",Москва,2016-04-07T06:37:38Z,2023-02-28T09:57:01Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 179 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Марии Ульяновой,д 3",37.525414,55.678042,"Библиотека состоит из двух подразделений, расположенных в густонаселенном районе, в непосредственной близости к своим читателям, наглядным образом демонстрируя все преимущества шаговой доступности библиотеки для ее посещения. Она обслуживает читателей разного возраста – от малышей, впервые заинтересовавшихся книгой, до взрослых книголюбов с самым изысканным вкусом. Реализуется программа «Детский психолог в библиотеке», где можно получить консультации по проблемам семейных отношений, по адаптации ребенка в коллективе. Активно работает подростковый клуб «Огни Москвы», где ребята встречаются, обсуждают прочитанные книги и спектакли, которые они посетили. На зимние и летние каникулы члены клуба выезжают в интеллект-лагерь «Огни Москвы», где реализуются краеведческие, литературные, спортивные и психологические программы. Ежегодно в библиотеке организуется районный интеллект-форум «Юные Ломоносовы». Библиотека активно участвует в реализации культурно-досуговых программ Управы Ломоносовского района, на протяжении многих лет поддерживает тесные контакты со школами и детскими садами района, Музеем им. М. М. Пришвина в Дунине, Музеем архитектуры им. А. В. Щусева.",Москва,2015-07-27T09:39:01Z,2023-02-20T12:10:59Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Детская библиотека № 236 г. Москвы,"г Москва,г Москва,ул Набережная Б.,д 15",37.457375999999996,55.83072,"Детская библиотека № 236 – одна из старейших библиотек Тушинского района города Москвы. Ее история начинается в августе 1954 года. Первоначально библиотека находилась на пересечении ул. Долгова и ул. Свободы и располагалась в доме № 10. В сентябре 1961 года переехала на ул. Большая Набережная.Заведующая обособленным структурным подразделением – Елена Константиновна Савельева. Объем книжного фонда – 28 672 экз. В практике работы библиотеки – самые разнообразные мероприятия. Информационно насыщенные занятия чередуются с играми. Проводятся экскурсии по библиотеке, литературные праздники для дошкольников и младших школьников, квесты, конкурсы и викторины. Сегодня здесь можно не только взять книги и журналы, но и позаниматься за компьютером, посетить мероприятия, позаниматься в кружках, отдохнуть и встретиться с друзьями. С 2020 года проходят практические занятия для подростков по городской программе «Учебный день в библиотеке».",Москва,2015-07-23T21:46:20Z,2023-02-20T09:21:53Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 267 имени Н. К. Крупской (пункт книговыдачи на ул. Бахрушина),"г Москва,г Москва,ул Бахрушина,д 4",37.634003,55.736442,"Свою историю Библиотека имени Н.К. Крупской начала с 1919 года. За столетний период своего существования библиотека неоднократно меняла места своего расположения, номера, статус. Библиотека носит имя женщины, оставившей след в истории развития библиотечного дела и школьного образования – Надежды Константиновны Крупской. Основные направления деятельности – продвижение чтения у детей и подростков, воспитание патриотизма, помощь в саморазвитии и самообразовании, выявление творческих способностей, путем проведения мастер-классов, мероприятий творческой направленности и проектной деятельности, с привлечением читателей и пользователей библиотеки. В настоящее время на улице Бахрушина находится пункт выдачи для читателей района. Основное здание библиотеки по улице Большая Спасская, 31 находится на ремонте. Фонд библиотеки, как и ее основная деятельность, находится в стадии формирования.",Москва,2015-07-26T22:04:12Z,2023-02-27T09:51:36Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,39600,75600,36000,72000,им. Н. К. Крупской
Библиотека № 171,"г Москва,г Москва,ул Тарусская,д 14",37.530301,55.604463,"Библиотека предлагает своим посетителям объемный, постоянно обновляемый фонд взрослой и детской литературы на разных носителях информации, способный удовлетворить широкий круг читательских предпочтений. Спектр услуг – от копирования до высокопрофессиональной консультации специалиста; индивидуальный подход и интересные культурные программы, охватывающие все возрастные и социальные группы. Здесь работают творческие и образовательные студии: английский язык, «Занимательные шахматы», кружок раннего развития малышей, кружок прикладного искусства, а также курсы компьютерной грамотности для пенсионеров. Проводятся литературные блиц-турниры, литературно-музыкальные и поэтические вечера, викторины, игры и дворовые праздники.",Москва,2015-07-27T07:51:18Z,2023-02-28T09:13:15Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 192 г. Москвы,"г Москва,г Москва,ул Старобитцевская,д 23",37.574004,55.578503,"Библиотека 192 начала свою историю в 1994 году. Учреждение сочетает в своей деятельности функции универсальной библиотеки, обслуживающей детей и взрослых (детское и взрослое отделения), центра культурно-досуговой и познавательно-просветительской работы. Библиотека проводит литературные интерактивные программы, концерты, художественные выставки, детские творческие конкурсы, литературные вечера, библиоквесты, мастер-классы, осуществляет организацию и творческую поддержку городских, общероссийских социальных, информационных и культурных программ.Фонд библиотеки насчитывает свыше 60 тысяч экземпляров книг, журналов и аудиовизуальных материалов. На территории учреждения предоставляется доступ к городской сети Wi-Fi.",Москва,2015-07-27T10:30:07Z,2023-03-02T08:50:55Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 125 г. Москва,"г Москва,г Москва,ул Сторожевая,д 22",37.711536,55.765595,"Библиотека № 125 ЦБС ЮВАО является одной из старейших в районе Лефортово. Она была основана в 1929 году. Первоначально она размещалась у Синичкина пруда в центре знаменитой Немецкой слободы.В 1974 библиотека вошла в состав ЦБС Калининского района столицы как Библиотека-филиал №72. В 1992 – 2013 годах библиотека находилась в структуре ЦБС №2 (с 19 сентября 2002 – ЦБС «Лефортово») ЮВАО Москвы как Библиотека №72 (специализация – интеллект-центр, центр славянской культуры).26 декабря 2013 Библиотека №72 вошла в структуру ГБУК Москвы «ЦБС ЮВАО», 17 сентября 2014 получила название Библиотеки № 125 ГБУК г. Москвы «ЦБС ЮВАО».На протяжении всего времени библиотека является культурным и просветительским центром микрорайона. В тяжелые годы Великой Отечественной войны сотрудники библиотеки не только сберегли свое богатство – книги, но и внесли лепту в уничтожение фашизма. Работа библиотеки не прекращалась ни на один день. Дети находили в библиотеке радушный прием, хорошую книгу, интересное дело: разучивали стихи, учились рукоделию, готовили выставки своих поделок. В августе 1942 года библиотека вместе с районной фильмотекой и подшефным госпиталем провела кинофестиваль. В течение трех недель ежедневно в кинозале госпиталя собирались дети и раненые бойцы. Показ фильмов сопровождался воспоминаниями бойцов и выступлениями детей. Так зарождались традиции библиотеки, базирующиеся на просветительской деятельности. Постепенно вызрела идея работы библиотеки, определившая ее профиль на многие годы. Речь идет о приобщении детей к традициям отечественной культуры, праздничным обрядам, обычаям, в которых проявляется талант русского народа, его национальное своеобразие. На протяжении многих лет в библиотеке работали: театры книги «Страна чудес» и «Волшебный сундучок», литературно-музыкальная студия «Садко», видео-клуб «Стану сказывать я сказки», школа творческого чтения «Вместе с книгой мы растем», проводились презентации книг, фольклорные праздники, мини-спектакли, викторины, конкурсы, выставки, встречи с писателями, артистами, участниками ВОВ.Сегодня библиотека №125 – это место, куда можно прийти всей семьей, весело и интересно провести время, посетив различные мероприятия, мастер-классы и кружки, а также взять почитать интересные книги, получить много полезной информации. Также, библиотека располагает доступами к электронным ресурсам ИВИС, НЭБ и ЛитРес. Пройдет немного времени, и она превратится в детский интеллект-центр в рамках проекта »Kinder-интеллект Коллаборация» – центр для творческого, духовного и интеллектуального развития ребенка.Книжный фонд: более 37 тыс. экз. (включая аудиовизуальные материалы).Отделы библиотеки: абонемент, читальный зал, зоны для работы на компьютере с Wi-Fi, зона для настольных игр, зона для творческих занятий и мастер-классов.",Москва,2015-07-23T06:53:33Z,2023-02-21T09:04:01Z,NA,NA,46800,75600,46800,75600,46800,75600,46800,75600,46800,75600,NA,NA,NA
Библиотека № 243 (подразделение № 1) г. Москвы,"г Москва,г Москва,ул Академика Бочвара,д 5",37.4628585577011,55.807152261668,"Детская библиотека № 79 Ленинградского района была основана в 1948 году и располагалась по адресу: 2-й Щукинский проезд (с 1977 года – улица Маршала Новикова), д. 2. В январе 1961 года, в связи с изменением административно-территориального деления районов Москвы, библиотека была отнесена к Краснопресненскому району. 9 мая 1961 года она стала детской библиотекой № 27 Краснопресненского района. При реорганизации районов Москвы в августе 1968 года стала детской библиотекой № 27 Хорошевского (в 1970–1990 гг. – Ворошиловский) района (ныне – район Щукино). В 1986 году библиотека открыла свои двери для читателей в новом помещении на ул. Академика Бочвара, д. 5, корп. 1.Информационные технологии позволяют библиотеке внедрять и использовать новые формы обслуживания пользователей. Основное направление работы – пропаганда и популяризация гуманитарных знаний посредством продвижения книги и чтения по различным областям знаний.Фонд – 40,4 тыс. экз., в т. ч. книги (30 434 экз.), брошюры (9 633 экз.), электронные документы (333 экз.).",Москва,2015-07-23T23:07:26Z,2023-02-20T09:09:07Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
