name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 121 (филиал № 2) г. Москва,"г Москва,г Москва,ул Петра Романова,д 6",37.68067,55.708308,"Свою деятельность библиотека № 121, ранее № 149, начала в 1945 году. В основу фонда легли частные пожертвования и коллекции граждан, а также государственное комплектование. С 1977 года библиотека являлась центральной библиотекой Пролетарского района Москвы, затем вошла в состав централизованной библиотечной системы № 2 на правах филиала. В 1984 году получила в дар от библиотеки № 85 нотно-музыкальный фонд и приобрела статус библиотеки музыкального воспитания. В 2015 года библиотека вошла в состав библиотеки № 121 ЦБС ЮВАО. С момента основания, благодаря крупному книжному фонду, библиотека стала культурным и просветительным центром в Кожухове. В 60-70 е годы 20 века, во время массового увлечения вечерними и заочными формами получения высшего образования, библиотека привлекала огромное количество рабочей молодежи: ведь рядом с библиотекой располагались Цементный, Шинный, Шарикоподшипниковский заводы. Также библиотека специализировалась на работе с трудными подростками – проводились вечера, беседы, встречи с передовиками производства. Основное направление работы библиотеки – пропаганда музыкального искусства, она работает не только со взрослым населением района, но и с молодежью и школьниками. Отдел искусства имеет большой фонд литературы по всем видам искусства, а также фонд нотно-музыкальной литературы, видео и аудиотеку, уникальное собрание грампластинок. Библиотека активно сотрудничает с Центром социального обеспечения Южнопортового района, где библиотекари проводят беседы и лекции, колледжем ГМПИ им. М.М. Ипполитова-Иванова, Московской филармонией и др. В уютной музыкальной гостиной проходят камерные музыкальные вечера с участием студентов и выпускников музыкальных вузов столицы, а также лауреатов российских и международных конкурсов. В 2022 году в библиотеке №121 завершился капитальный ремонт, обновлена материально-техническая база.Книжный фонд: более 34 тыс. экз. (включая аудиовизуальные материалы).Структура библиотеки: абонемент, читальный зал, отдел искусств (нотно-музыкальный отдел), музыкальная гостиная. Имеется доступ к бесплатным электронным ресурсам: ЛитРес, НЭБ. Бесплатный WI-FI.",Москва,2015-07-23T07:14:08Z,2023-02-21T08:59:58Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,"г Москва,г Москва,ул Сущёвский Вал,д 66",37.627813,55.792124,"Детская библиотека была организована как детское отделение при Московской городской публичной библиотеке имени А. С. Грибоедова еще в 1911 году. Это одна из старейших детских читален Москвы. В детской читальне впервые в России проводились вечера художественного чтения, работал специальный кружок бесед «Ласточка» для трудных подростков, где дети занимались рисованием и приобщались к библиотечному делу. Библиотека работала даже в военные годы. И в XXI веке юные читатели могут получить здесь интересные книги, послушать сказки. Сегодня это место встреч и открытая площадка для творчества.В фонде библиотеки есть книги не только для детей, но и для родителей. Здесь работают различные клубы по интересам, проводятся творческие мастер-классы, публичные чтения, организуются детские спектакли. Также можно изучать иностранные языки, научиться рисовать. Библиотека растит маленьких читателей, прививая им безграничную любовь к чтению. Фонд – 27 088 единиц хранения.",Москва,2015-07-26T21:15:15Z,2023-02-20T08:56:33Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. А. С. Грибоедова
Библиотека № 30 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Софьи Ковалевской,д 10",37.533068,55.884282,"Библиотека была основана в 1969 году. Здание расположено в живописном месте северной части Москвы рядом с парком Ангарские пруды, ставшим в последнее время окружной площадкой для проведения масштабных культурно-массовых мероприятий. В настоящее время входит в состав библиотеки № 30 как отделение, обслуживающее детское население.Детский фонд библиотеки насчитывает 22 445 единиц хранения.Библиотека выполняет функции центра семейного чтения, досуга, работают кружки детского творчества, любительское объединение «Помоги себе сам» для родителей. Проводится большое количество массовых мероприятий для детей от 0 до 14 лет, регулярно проходят мероприятия по военно-патриотическому воспитанию подрастающего поколения. Библиотека тесно сотрудничает с пятью образовательными учреждениями, с отделом экологического просвещения по САО, межрайонным центром «Дети улиц».Библиотека принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:07:59Z,2023-02-21T09:12:32Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 102 г. Москвы,"г Москва,г Москва,ул Плеханова,д 26",37.767214,55.740466,"Детская библиотека № 102 была организована в 1962 году. Фонд библиотеки – 36 678 экземпляров. Обслуживает свыше 4 300 читателей. Посещаемость – свыше 28 000 человек.Структура библиотеки: абонементы для дошкольников и учащихся начальной, средней и старшей школы; читальный и компьютерный залы.Библиотека сотрудничает с общеобразовательными учреждениями, общественными организациями. В 2006 году получила статус интеллект-центра. Приоритетным направлением в развитии библиотеки является внедрение инновационных мультимедийных технологий, компьютеризация библиотечных процессов.В просветительско-информационной и воспитательной работе доминируют такие направления, как патриотическое, художественно-эстетическое, а также противодействие жестокому обращению с детьми, профилактика и предупреждение химических зависимостей. Выражение эти направления получают в демонстрационных, книжных выставках-просмотрах, печатных информационных бюллетенях.Мероприятия представлены уроками гражданственности, лекционно-конкурсными программами, тематическими медиаинформинами, научно-познавательными часами; литературными, подвижными играми.",Москва,2015-07-22T20:44:15Z,2023-02-21T07:29:47Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 194 (филиал № 1) г. Москва,"г Москва,г Москва,ул Изюмская,д 57",37.562335,55.544061,"«Читай! Мечтай! Воплощай!» - девиз библиотеки. В 2014 году библиотека расположилась на первом этаже новостройки, в центре большого жилого массива района Южное Бутово и объединила фонды двух библиотек, в том числе старейшей Библиотеки на Вокзальной площади. Библиотека семейного типа обслуживает и взрослых, и детей. Широко представлена детская и взрослая литература. Фонд библиотеки постоянно пополняется новиками. Профессионально зонированное библиотечное пространство дружелюбно и уютно, отвечает запросам широкого круга читателей. В библиотеке есть компьютерный и учебный классы, коворкинг «КИТ», игровая зона для малышей «Библионяня», «Твоя Территория» для подростков, а также уютные и тихие места для чтения. Здесь проводятся мероприятия и мастер-классы, работают кружки и студии по интересам для всех категорий пользователей. Сотрудники библиотеки всегда помогут в выборе книг, поиске информации любой сложности, окажут сервисные услуги по работе с документами, научат пользоваться электронной библиотекой «ЛитРес».Фонд библиотеки составляет более 33 000 экз.",Москва,2015-07-27T07:47:42Z,2023-02-21T09:19:10Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,158400,NA
Библиотека № 37 г. Москвы,"г Москва,г Москва,ул Дубнинская,д 16",37.5625133514404,55.8692193004108,"Учреждение начало работу в 1972 году как библиотека, обслуживающая взрослое население. Находится в густонаселенном районе на окраине Москвы. В 2001 году в здании открылся выставочный зал, а часть помещения заняла детская библиотека с читальным залом и абонементом, в результате чего жители удаленного района Москвы, особенно дети, получили возможность в шаговой доступности прикоснуться к прекрасному, встречаться с интересными людьми.В настоящее время библиотека имеет универсальный фонд, который насчитывает 42 350 единиц хранения с элементами специализации – литература по искусству. Прекрасный выставочный зал вмещает большое количество посетителей. И неудивительно, что приоритетным направлением в организации культурного досуга для населения стало искусство. Библиотека успешно реализует проект «Мир вдохновения» для широкой целевой аудитории. В литературно-музыкальной гостиной проходят лекции о творчестве великих художников, выступают молодые музыканты – студенты музыкальных училищ, писатели и поэты, проходят встречи с современными художниками, иллюстраторами, дизайнерами. В выставочном зале наряду с выставками профессиональных мастеров организуются выставки детского и семейного творчества.",Москва,2015-07-27T02:21:41Z,2023-02-17T09:44:49Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Отдел нестационарных форм обслуживания и семейного чтения г. Москвы,"г Москва,г Москва,ул Фрунзенская 3-я,д 9",37.576816,55.721234,"Старейшая детская библиотека Москвы, фонд которой насчитывает сейчас более 250 000 экземпляров. Она открылась в 1934 году на базе библиотеки-читальни имени Ключевского и поначалу занимала небольшое помещение из нескольких комнат. Тогда в ее хранилище было около 12 000 книг. В настоящее время библиотека является современным культурным центром. В фондах собраны книги, периодические издания, аудиокниги. Уже несколько лет работникам библиотеки помогают два робота – Чук и Гек, названные в честь героев повести Гайдара. В библиотеке есть свой книжный театр, литературный клуб, проходят выставки и конкурсы, мастер-классы, действуют творческие студии и кружки. Особое внимание сотрудники библиотеки уделяют работе с детьми с ограниченными физическими возможностями. Отдел предоставляет во временное пользование детскую литературу школам, детским садам, летним лагерям и другим детским учреждениям; осуществляет обслуживание читателей от 0+. Для организованных групп детей проводятся экскурсии по библиотеке, литературно-музыкальные вечера, творческие занятия, игровые программы и театрализованные праздники. Работает «Комната сказок».",Москва,2015-07-27T07:16:48Z,2023-02-21T08:33:09Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,NA
Библиотека № 23 имени М. Горького (филиал № 1),"г Москва,г Москва,ул Тимирязевская,д 17",37.566728,55.812408,"Библиотека открыта в 1902 году Московским столичным попечительством о народной трезвости при содействии градоначальника В. Ф. Джунковского и участии М. А. Сабашниковой и находилась при Бутырском Народном доме (ул. Вятская, д. 50). Имела название «Читальня им. В. А. Жуковского». В 1934 году библиотеке присвоено имя Максима Горького.Универсальный фонд библиотеки включает около 60 тысяч единиц хранения.Библиотека обслуживает взрослое население района, продолжая свои просветительские традиции. Это настоящая творческая площадка для проведения музыкальных и выставочных программ, интересных встреч, вечеров, презентаций. Библиотека участвует в реализации городской программы «Московское долголетие». Более 18 творческих сезонов работает Есенинская литературно-музыкальная гостиная, пользующаяся большой популярностью у самодеятельных и профессиональных поэтов и музыкантов. Для любительниц домоводства и рукоделия открыта творческая мастерская «Девичьи посиделки». В библиотеке создан мемориальный комплекс, включающий Мемориальную комнату, мемориальный фонд: документы о жизни и творчестве М. Горького, прижизненные издания сочинений писателя, издания произведений на языках народов мира, постоянно действующая книжная экспозиция.Библиотека принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T01:52:52Z,2023-02-21T09:34:14Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. М. Горького
Библиотека № 169 «Проспект» г. Москвы,"г Москва,г Москва,пр-кт Ленинский,д 127",37.477022,55.645893,"Библиотека расположена в конце Ленинского проспекта, на выезде из «старой Москвы» в «новую Москву». После реконструкции по проекту архитектурной компании Svesmi в 2013 году новый облик породнил библиотеку «Проспект» с лучшими образцами современных европейских библиотек. Весь фонд размещен в свободном доступе. Среди книг проходит большинство арт-проектов и творческих встреч. Имеется несколько комнат для групповой и индивидуальной работы, зал со звуковым и проекционным оборудованием. Библиотека функционирует как площадка реализации культурных инициатив – организации и частные лица могут обращаться с предложениями о проведении мероприятий различного формата.",Москва,2015-08-20T09:19:13Z,2023-02-20T13:12:29Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 82 (фонд детской литературы),"г Москва,г Москва,пр-кт Измайловский,д 113",37.811653,55.789097,"Год основания – 1965. Обслуживает более 3 750 тысяч читателей. Доброжелательный коллектив библиотеки № 82 готов предложить:общий фонд в размере 21 000 экз. печатной и аудиопродукции; экофонд;периодические издания;аудиокниги; море позитива; хорошее настроение. Библиотека находится рядом с самым крупным парком Европы – Измайловским лесопарком, о котором можно узнать из книг, представленных в фонде, записавшись в библиотеку. В этом прекрасном месте есть Царская пасека, с которой библиотека сотрудничает долгое время. Библиотека также сотрудничает со школами района. Проводятся различные мероприятия, начиная от мастер-классов и заканчивая квестами. На абонементе можно прослушать аудиокниги, записаться на экскурсию в «Музей Волшебной Азбуки», в котором бережно хранятся экспонаты различных эпох становления нашей письменности (и не только!) и развития культуры чтения.",Москва,2015-07-22T19:39:17Z,2023-02-21T06:26:14Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 18 имени В. А. Жуковского. Центр обменно-репозитарного хранения,"г Москва,г Москва,пер Дурасовский,д 9",37.651196,55.754745,"Библиотека основана в 1922 году для обслуживания детей работников главных вагонных мастерских Московско-Курской железной дороги. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года.Сегодня в книжном фонде читальни содержатся редкие издания XIX – начала XX века, а также книги, изданные в годы Великой Отечественной войны. Значительную часть фонда составляют книги для дошкольников 60–70-х годов XX века, многие из которых представлены в одном экземпляре.Читательская аудитория библиотеки – дети, подростки и родители. Для последних сформирован специальный раздел литературы. Библиотека тесно сотрудничает со школами и детскими садами Басманного района, с Центром эстетического воспитания на Покровке.Фонд библиотеки включает 31 245 единиц хранения.",Москва,2015-07-27T13:09:31Z,2023-02-21T07:49:59Z,NA,NA,36000,75600,39300,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. В. А. Жуковского
Центральная библиотека № 190 г. Москва,"г Москва,г Москва,ул Профсоюзная,д 115",37.519629,55.630101,"Библиотека основана в 1969 году и расположена в центре Юго-Западного округа, рядом со станцией метро «Коньково». В абонементе выдается на дом литература на русском и иностранных языках. Редкие и ценные издания могут быть выданы в режиме ""читального зала"".В отделе детской литературы и творческого развития собраны книги по школьной программе, классика и лучшие образцы современной детской литературы.В компьютерном зале – широкий перечень сервисных услуг, доступ к информационно-правовой системе ""Консультант+"", Национальной электронной библиотеке и базе данных периодических изданий ""East View"".Совокупный фонд библиотеки насчитывает 63 221 единиц хранения.В 2022 году библиотеку посетили 63 605 человека. В библиотеке располагается администрация ОКЦ ЮЗАО.",Москва,2016-04-08T06:44:40Z,2023-10-06T14:21:08Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 240 Technoscience г. Москвы,"г Москва,г Москва,ул Паршина,д 33",37.455534,55.788793,"В 1972 году в доме № 33 по улице Паршина отмечалось радостное событие. К 10-летию со дня открытия библиотеки № 51 городские власти предоставили ей новое помещение. До этого библиотека располагалась в подвале жилого дома по улице Генерала Глаголева.В настоящее время число читателей превышает 6 тысяч человек. Библиотека имеет многолетние традиции и солидный книжный фонд, который насчитывает 50 тысяч экземпляров. 9 февраля 2018 года в рамках реализации программы департамента культуры города Москвы «Точки роста» библиотека № 240 получила свою уникальную специализацию – Technoscience. Научно-просветительский проект Technoscience ориентирован на поддержку научной и творческой активности молодежи, создание условий для раскрытия ее способностей и эффективной самореализации. Формат проекта продиктован все возрастающим главенством цифровой реальности, интеграцией высоких технологий в науку и повседневную жизнь. Оформлено библиотечное пространство Technoscience, в котором читатели попадают в новый интерьер в красных, оранжевых, зеленых и белых тонах, стены украшают информационные тематические баннеры «Фантастика, ставшая реальностью» и «Будущее технологий». Здесь представлен фонд научной и научно-популярной литературы «100 книг Technoscience», о робототехнике, искусственном интеллекте, в котором можно найти издания, посвященные самым современным технологиям и перспективам их развития. А в разделе научно-фантастической литературы «Читаем будущее!» представлены книги о возможных изобретениях будущего, которые сейчас уже стали для нас привычными.",Москва,2015-07-23T23:21:23Z,2023-02-17T14:46:59Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 81 г. Москва,"г Москва,г Москва,б-р Сиреневый,д 73",37.827886,55.803626,"История библиотеки насчитывает более 70 лет.На сегодняшний день книжный фонд библиотеки№ 81 насчитывает свыше 50 тыс. экз. Также библиотека осуществляет обслуживание по удаленному доступу через электронную библиотеку «ЛитРес».Ежегодно библиотеку посещают более 5 тысяч читателей.Поддерживая программу модернизации библиотечной системы, библиотека № 81 активно ведет культурно-досуговую деятельность.Уже несколько лет действует клуб «Золотой возраст» для читателей старшего возраста и инвалидов. Для молодежи работают литературно-информационный центр чтения «Юность», литературная панорама «Юность – ХХI век» и информационный историко-краеведческий комплекс «Живи, Москва». Библиотека имеет литературно-музыкальную гостиную, где проходят творческие вечера, презентации, концерты и т.д. Библиотека активно сотрудничает с технологическим колледжем № 24, Советом ветеранов района Северное Измайлово.Для читателей предоставляется бесплатный доступ к Wi-Fi сети. ля слабовидящих читателей библиотека оборудована сканирующей и читающей машиной «Sara».",Москва,2015-07-22T19:48:14Z,2023-02-21T07:36:01Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 182 (филиал № 1) г. Москвы,"г Москва,г Москва,ул Дмитрия Ульянова,д 43",37.592509,55.681762,"Библиотека с богатыми традициями индивидуальной работы с читателями была основана в 1937 году. Ни на день не прерывала свою работу в годы Великой Отечественной войны. Сегодня в современно оформленных, уютных залах библиотеки помимо универсального книжного фонда широко представлены ноты, компакт-диски с музыкальными и видеозаписями, аудиокниги, есть кабинет с аппаратурой для слабовидящих читателей. Серьезное внимание уделяется подготовке и проведению культурно-просветительных, образовательных и досуговых программ, в числе которых ежемесячные дни литературных новинок. Регулярно проходят концерты классической и народной музыки, видеопоказы, шахматные турниры, беседы с организованными группами школьников в рамках лектория «Я и мир», работают детские кружки. На базе компьютерного зала оказываются сервисные услуги и работают курсы компьютерной грамотности для старшего поколения читателей. Объем фонда – 58 635 экземпляров.",Москва,2015-07-27T09:29:20Z,2023-02-20T12:47:30Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 7 имени А. де Сент-Экзюпери г. Москвы,"г Москва,г Москва,пер Красносельский 2-й,д 2",37.665093,55.782253,"Свою историю библиотека ведет от общественной библиотеки Общества бывших политкаторжан и ссыльных поселенцев (1921–1935). В сентябре 1936 года она получила статус библиотеки № 91 Куйбышевского района Москвы (с этой даты и ведется отсчет). Свое нынешнее наименование библиотека получила в связи с начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.В 2008 году создан целевой книжный фонд авиационно-космической тематики, содержащий обширную медиатеку, которая дополняется документально-хроникальными и художественными аудио- и видеоматериалами. Проводятся научно-практические конференции, литературные, музыкальные и художественные фестивали, патриотические тематические вечера с оригинальными концертными программами.Библиотека сотрудничает с наследниками Сент-Экзюпери и Посольством Франции, ветеранами авиаполка «Нормандия – Неман», летчиками и космонавтами, осуществляет совместные проекты с регионами России, в том числе с Крымом, а также с Беларусью, Италией и Грецией, с образовательными учреждениями и общественными организациями.Фонд библиотеки включает около 45 500 единиц хранения. Ее посещают более 27 000 читателей.",Москва,2015-07-26T22:06:08Z,2023-02-20T14:50:30Z,36000,79200,36000,79200,36000,72000,36000,79200,36000,79200,36000,79200,36000,79200,им. А. де Сент-Экзюпери
Библиотека № 10 «Библиотека путешествий»,"г Москва,г Москва,б-р Красногвардейский,д 1",37.5427401065826,55.7579645555068,"В книжном фонде библиотеки представлено около 60 000 книг для детской, подростковой и семейной аудитории. Также в читальне расположен музыкальный отдел с нотами и книгами для музыкальной грамотности.Почти все помещения библиотеки имеют свои тематические книги, а также свое функциональное использование. Посетитель найдет здесь просторный зал-читальню с художественной и справочной литературой, лекционный зал, игровую комнату, залы путешествий и искусств. В просторном холле можно познакомиться с разнообразной документальной литературой и расположиться на уютном диване. За последние несколько лет библиотека стала привлекательным местом благодаря своей проектной деятельности. Здесь встречаются путешественники, рассказывая о своих поездках.",Москва,2015-07-26T21:43:47Z,2023-02-21T05:20:18Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,NA
Библиотека № 44 им. В. Г. Короленко (филиал № 3),"г Москва,г Москва,ул Смольная,д 11",37.498285,55.846062,"Библиотека была открыта для читателей в 1970 году. В настоящее время входит в состав библиотеки № 44 им. В. Г. Короленко. Универсальный фонд насчитывает 63 100 единиц хранения, представлена литература по естественным, техническим, общественно-политическим наукам, литература по искусству, художественные произведения отечественных и зарубежных авторов. Для тех, кто хотел бы развить свои творческие способности, на базе библиотеки проводятся различные культурно-массовые мероприятия в рамках творческой лаборатории «Северное сияние». Развивается краеведческое направление. Библиотека работает в тесном контакте со школой № 1583 имени К. А. Керимова, с тремя ветеранскими организациями Головинского района.Принадлежит ГБУК г. Москвы «ЦБС CАО».",Москва,2016-04-06T09:59:57Z,2023-02-21T09:16:46Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. В. Г. Короленко
Библиотека № 247 г. Москвы,"г Москва,г Москва,ш Пятницкое,д 16",37.384873,55.842256,"Библиотека семейного чтения № 33 открылась в 2001 году, для читателей начала свою деятельность в январе 2002 года. В 2014 году стала библиотекой № 247. Обслуживает все возрастные группы читателей в условиях открытого доступа. Активно сотрудничает с общественными и социальными организациями, среди которых Центр поддержки семьи и детства СЗАО г. Москвы, Культурный центр «Митино», Совет ветеранов района Митино, Всероссийская общественная организация инвалидов района Митино и многие другие. Располагает детским и взрослым абонементом, имеет универсальный читальный зал. В библиотеке работают кружки английского и немецкого языков для детей от 6 до 18 лет. Также работает клуб «Экологический калейдоскоп». В программе клуба: знакомство юного читателя с экологией, воспитание у детей любви к природе и родному краю, привитие основ экологической культуры поведения. Размер книжного фонда на 1 января 2022 года – 22 490 экземпляров. Посещений за 2021 год – 23 721.",Москва,2015-07-23T21:56:00Z,2023-02-17T09:40:02Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека истории русской философии и культуры «Дом А. Ф. Лосева» (филиал № 1),"г Москва,г Москва,ул Арбат,д 33",37.5923649168374,55.7495451520583,"Библиотека истории русской философии и культуры «Дом А. Ф. Лосева» расположена в здании, являющемся памятником истории и культуры города Москвы. В этом доме с 1941 по 1988 год жил выдающийся филолог и философ А. Ф. Лосев. 23 сентября 2004 года в день рождения Алексея Федоровича Лосева, в доме на Арбате, где философ прожил почти полвека, состоялось официальное открытие Библиотеки истории русской философии и культуры «Дом А. Ф. Лосева». В ней хранится 11-тысячное мемориальное книжное собрание А. Ф. Лосева. Библиотека является общедоступной, бесплатной, специализированной. Сюда может прийти любой человек с 14 лет, независимо от места его регистрации и гражданства. Научность библиотеки – в особенностях состава фонда. Здесь собрано огромное количество специальной литературы, и именно он является основой коллекции А. Ф. Лосева. 23 сентября 2006 года во дворе библиотеки был открыт памятник А. Ф. Лосеву. В библиотеке постоянно действует экспозиция «Я сослан в ХХ век».",Москва,2016-01-19T13:17:38Z,2023-02-20T10:00:26Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,NA
Библиотека № 44 им. В. Г. Короленко (филиал № 1),"г Москва,г Москва,ул Фестивальная,д 46",37.5120609998703,55.8625892727193,"Библиотека была основана в 1951 году. Изначально располагалась в Вокзальном переулке Тимирязевского района столицы. В 1957 году стараниями известного литературоведа А. В. Храбровицкого ей было присвоено имя В. Г. Короленко. В 1970 г. библиотека переехала на Фестивальную улицу, где и находится по сегодняшний день. До 2014 года была центральной библиотекой № 65 имени В. Г. Короленко.Универсальный фонд насчитывает 87 300 единиц хранения.Библиотека ведет активную мемориальную деятельность, сотрудничая со многими регионами России и ближним зарубежьем. Силами сотрудников библиотеки создан виртуальный музей В. Г. Короленко. Библиотека является успешной открытой площадкой для творческой самореализации людей различных возрастных категорий. Стабильной популярностью пользуются и существующее более 20 лет литературное объединение «У Короленко», и открытое несколько лет назад антикафе Bibliothèque, и новый проект «Музыкально-поэтическая гостиная Павла Пикалова». Библиотека реализует разноплановые культурные и просветительские программы: «Читать модно! Мастерская диалога», «Вернисаж в белом зале», «Классическая музыка для всех!». Библиотека принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:51:40Z,2023-02-21T09:11:24Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. В. Г. Короленко
