corpus,content,n_syllables,duration
Khislavichi,Учительница с Мазык.,7,1.7599999999999998
Khislavichi,Немцев выгнали.,5,1.246000000000009
Khislavichi,Но...,1,0.6759999999999309
Khislavichi,"Что забирали, что...",6,1.8899999999999864
Khislavichi,"Значит, я оставалась с мамой, она мне командовала. Вот это, это делай.",24,4.455000000000155
Khislavichi,Маленьких с собой.,5,1.837999999999994
Khislavichi,"в Конарщине, в Базулевке, в Колобынине.",13,2.91599999999994
Khislavichi,У нас там ёжики в лесу.,8,1.7309999999999943
Khislavichi,"Что, кто что.",3,1.525000000000091
Khislavichi,"Немцев выгнали, тогда уже мы начали копать.",15,2.9599999999999795
Khislavichi,"А остальных отправляли куда-то на работу, в лес или куда.",20,3.7450000000001182
Khislavichi,"Поди, сами поехали куда-то, и их с собой?",15,3.2469999999999573
Khislavichi,Я про кирмаш не знаю.,7,1.9830000000001744
Khislavichi,"У женщин у этих, которые остались с детьми.",15,2.727000000000089
Khislavichi,Косу клепал.,4,1.1169999999999618
Khislavichi,Что делала?,4,0.7470000000000709
Khislavichi,Со льна тогда мы не умели его есть даже.,14,2.564000000000078
Khislavichi,Это на Ивана Купала молодежь хулиганила .,17,3.2089999999999996
Khislavichi,Когда первое время.,7,2.4489999999998417
Khislavichi,В другую деревню.,6,1.2919999999999732
Khislavichi,Овцу за горло и попер.,8,1.9189999999999827
Khislavichi,Помесят и на сковородах.,9,2.1299999999999955
Khislavichi,То они побегают.,7,1.1030000000000657
Khislavichi,Кто был уже взрослый в годах.,8,2.2530000000001564
Khislavichi,"Как готовили? Перебираешь это, помоешь, поваришь.",18,3.847000000000037
Khislavichi,На базар ездили.,6,1.15300000000002
Khislavichi,"Кукла, ляльки.",4,1.3389999999999986
Khislavichi,Вот и где-то далеко.,7,1.9849999999999852
Khislavichi,"Не пролезет про траву, заплачет.",10,1.9339999999999975
Khislavichi,Не знаю.,3,0.90300000000002
Khislavichi,"Какая  семья, если быстро съедали, так часто пекли.",17,3.653999999999997
Khislavichi,"Наши уже, да.",5,1.1900000000000546
Khislavichi,"Как  она, дробилка, это только для скота.",13,2.7649999999999864
Khislavichi,"Всё это теперь уже таможня, надо платить. А тогда было свободно.",22,4.209999999999923
Khislavichi,Месят утром.,4,1.2279999999999518
Khislavichi,"зовут, гукают и выходят.",9,2.7749999999999773
Khislavichi,А сорок лет уже тут  живем.,9,1.942
Khislavichi,"Там в горшок какой , или во что.",9,1.7369999999998529
Khislavichi,"Поросенка режут, мясо варят, всё и.",12,2.9400000000000546
Khislavichi,"Эта, идешь жнешь, и это пустачь твоя.",12,2.912000000000006
Khislavichi,Двое в Санкт-Петербурге.,7,2.3299999999999983
Khislavichi,Тоже торкали этма. Подо= дома.,11,2.786999999999992
Khislavichi,Там были партизаны.,7,1.2660000000000196
Khislavichi,подберезовики вкусные и под= подосиновики.,17,3.2800000000000296
Khislavichi,А мы тогда с соседкой жили.,9,2.0900000000001455
Khislavichi,А врачи того времени.,8,1.6889999999999643
Khislavichi,"Ни бабушки, ни дедушки я уже не помню.",14,2.460000000000008
Khislavichi,А не хватало.,5,0.9410000000000308
Khislavichi,По очереди пасли.,7,1.3820000000000618
Khislavichi,Другие уберут.,6,1.5960000000000036
Khislavichi,Купить же не за что было.,8,1.559000000000026
Khislavichi,А?,1,0.4410000000000309
Khislavichi,Овец крали.,4,1.0079999999999243
Khislavichi,А.,1,0.33900000000016917
Khislavichi,Самая младшая дочка в Сычовке.,11,2.8049999999999926
Khislavichi,"То копыт там заломается, то эт=",11,3.2719999999999345
Khislavichi,"А другой здесь помер, дома.",8,2.3049999999998363
Khislavichi,А не было фермы.,6,1.356999999999971
Khislavichi,Тут местная была у нас.,8,2.01
Khislavichi,"Хлеба не было, траву собирали.",11,2.1030000000000086
Khislavichi,Так сами по себе выходили.,10,2.312000000000012
Khislavichi,И они его забрали с собой и тут.,12,2.2530000000001564
Khislavichi,До нового.,4,0.9480000000000928
Khislavichi,"Ну, за= нагавором каким-то.",9,2.115000000000009
Khislavichi,У кого были.,5,0.8769999999999527
Khislavichi,"Свиней, что здесь тот  скот оставался.",10,2.5780000000000314
Khislavichi,Пристрелят.,3,1.4610000000000127
Khislavichi,"Кто в таком, моем возрасте.",8,1.8449999999999989
Khislavichi,Она и весной её можно брать.,10,1.8700000000000043
Khislavichi,"Для немцев, валенки снимал, у вдове=, у...",12,2.798999999999978
Khislavichi,"И съ= пъ= по, за слу=, выслугой лет.",8,3.149000000000001
Khislavichi,Кончилась.,3,0.9549999999999272
Khislavichi,"От колхоза машину давали. Теперь колхоза, нема маш=. Никто не даст машину.",25,4.617999999999938
Khislavichi,"А не так, дак.",4,0.9930000000001656
Khislavichi,Да.,1,0.43499999999994543
Khislavichi,Ставы такие.,5,0.9110000000000014
Khislavichi,Что осталось после немцев .,8,2.149000000000001
Khislavichi,"Чулки себе вязали. Носки вязали, так и сейчас кто носки вяжет.",21,4.365000000000009
Khislavichi,"Я говорю, с отцом с моим.",8,1.6920000000000073
Khislavichi,"Покуда до старости, а тогда я ж не знаю, где она делась.",19,3.3159999999999954
Khislavichi,"Девки слухали: если иди, значит, замуж выйдет, а если иди.",20,4.147999999999911
Khislavichi,А как же?,3,0.9189999999999828
Khislavichi,Ну и в печку.,4,1.0960000000000036
Khislavichi,Вот так.,2,0.7329999999999472
Khislavichi,Кому что надо. Покупают.,9,2.310000000000059
Khislavichi,"Теперь же эти деревни поснесли, нема ни школ, ничего.",18,3.1370000000000573
Khislavichi,Хомуты были специально.,9,1.7899999999999636
Khislavichi,Забирали их и...,6,1.311999999999898
Khislavichi,Керасину ж не было в войну.,9,1.7700000000000389
Khislavichi,И дочка там.,4,1.0710000000000264
Khislavichi,Покупали.,4,0.6949999999999363
Khislavichi,"А такие, звались они.",8,2.8100000000000023
Khislavichi,Кого?,2,0.4549999999999983
Khislavichi,А мы немножко.,5,1.6110000000000009
Khislavichi,У каждого по-своему.,8,1.4920000000000757
Khislavichi,"Загадывали, как, что, ду=.",8,2.185999999999922
Khislavichi,"Нет, уже я их не, не помню.",9,2.2469999999998436
Khislavichi,Наш труд.,2,0.8770000000000095
Khislavichi,"Немцы, когда те  оступили, немцы.",11,3.187999999999988
Khislavichi,Ну после войны.,5,1.198999999999998
Khislavichi,Повышают пенсию и.,8,2.0060000000000855
Khislavichi,"Так, кто пять, кто шесть классов кончали.",10,2.6600000000000037
Khislavichi,"Троица, Духа это...",7,1.6299999999999957
Khislavichi,"Печку выметаешь, и на лопату и в печь.",13,2.491999999999962
Khislavichi,"В Заречье та старшая, а эти.",10,2.227000000000089
Khislavichi,"Такое держали, больших тогда хозяйств не держали.",16,3.1620000000000346
Khislavichi,"Там, через речку лесок.",7,1.4800000000000182
Khislavichi,"Родом мы с деревни, с Николаева.",11,3.84
Khislavichi,"Творог собираешь, молоко закипит и туда творог ложишь.",19,3.5650000000000546
Khislavichi,"Это наши, тут.",5,1.08400000000006
Khislavichi,"Да. А больше ничего, я сама с палкой передвигаюсь.",17,3.4369999999999976
Khislavichi,Все знаю.,3,0.9800000000000182
Khislavichi,В Санкт-Петербурге. И самая младшая в Сычовке.,15,4.097000000000094
Khislavichi,"Убирали всё колхозом, это ж колхозное.",14,2.8299999999999272
Khislavichi,"Ну, хозяйство ж не держу, только вон, десять курей.",14,3.200000000000003
Khislavichi,"Средняя Люба, эта девочка, что в Заречье сейчас живет, эта.",20,4.210000000000008
Khislavichi,Двери закроют - не выйдешь.,8,1.9499999999999993
Khislavichi,"Бывало, выйдешь совсем в другую сторону.",13,2.416999999999973
Khislavichi,"в кастрюлю. На верх донышко наставишь, постоят.",14,4.2900000000000205
Khislavichi,Ячмень толкли.,4,1.339999999999918
Khislavichi,"Ленинград большой, да та.",7,1.5849999999999227
Khislavichi,"Когда первый раз выгоняем, все, каждый свою коровку ведет.",19,4.081000000000017
Khislavichi,"Смотря, какие  были.",7,2.1100000000001273
Khislavichi,Тут же ничего не было оставши.,11,1.753999999999991
Khislavichi,То забирали всех подряд.,8,1.5910000000000082
Khislavichi,Мужик.,2,0.7139999999999418
Khislavichi,Перенесут что-то откуль-то.,9,2.33
Khislavichi,"Обгледишься, что ты не туда  попал, назад вернешься, и пошел.",19,4.789999999999964
Khislavichi,"Ну что потом? Несешь от бабки. Бабка заговорит, и всё проходит.",20,3.7060000000000177
Khislavichi,Вот и нитки.,4,0.9780000000000086
Khislavichi,"А мама молодая померла, мама, когда война.",16,2.75
Khislavichi,Сурочат. Вот з= еще так з=,7,3.7620000000000577
Khislavichi,Погонишь.,3,0.7270000000000891
Khislavichi,"Раньше были, а сейчас уже нету.",11,2.1999999999999886
Khislavichi,"Картошку,",3,0.8429999999999609
Khislavichi,Всякие. Стар=. Старинные.,8,2.855000000000018
Khislavichi,"Напрядешь, оснуешь.",6,1.7129999999999654
Khislavichi,Волки.,2,0.7570000000000618
Khislavichi,Там же в Ленинграде на блокаду их. Ими защищали.,17,3.715000000000032
Khislavichi,"Там, корова, поросенок.",8,1.643000000000029
Khislavichi,Было ещё две сестры.,7,1.589999999999918
Khislavichi,Вот и свою полосу жни.,8,1.7800000000000011
Khislavichi,"заговорят, и пройдет.",7,1.5709999999999695
Khislavichi,"Полицейский, этот  староста, и спрашивают.",14,2.713999999999942
Khislavichi,Ей и мне.,3,0.8530000000000655
Khislavichi,Местные были.,5,1.2409999999999854
Khislavichi,"Ко=, коров.",3,1.3050000000000068
Khislavichi,"А если клюкву собирали, так у нас там,",13,3.2040000000000077
Khislavichi,Что перенести?,5,0.9700000000000024
Khislavichi,А тогда отдала дочке.,8,1.4470000000000027
Khislavichi,"И по сколько-то давали, ходили в Хиславичи в очередь, чтобы взять.",21,3.954999999999984
Khislavichi,Жерело.,3,0.8149999999998272
Khislavichi,Перед собой в рожь.,5,1.7280000000000086
Khislavichi,"Та=, этот .",3,1.1359999999999673
Khislavichi,С собою.,3,0.8089999999999975
Khislavichi,"Ну, та= звался Ивана Купала так, так.",12,4.073
Khislavichi,Там же блокада была.,7,1.2789999999999964
Khislavichi,А двое вообще.,6,1.740000000000009
Khislavichi,"Молодой был, ему семнадцать годов было, и он там коло Ленинграда.",22,5.240000000000009
Khislavichi,Этот .,2,0.81899999999996
Khislavichi,"Отравился газом, но живым остался.",12,2.617000000000189
Khislavichi,"Тогда обгледишься, назад вернешься.",11,2.160000000000025
Khislavichi,А дочка в Заречье живет.,8,1.8700000000000188
Khislavichi,"Сейчас нету, а было после войны много было.",15,3.0750000000000455
Khislavichi,Без мужей.,3,0.79300000000012
Khislavichi,Свеклу.,2,0.7930000000000064
Khislavichi,Нет.,1,0.4500000000000455
Khislavichi,"Тогда не держали овец, только коров.",12,1.9950000000000043
Khislavichi,"Эта старшая, в Заречье дочка старшая. Двое средних.",17,3.506999999999948
Khislavichi,"А тогда она уехала в Сибирь, в Красноярский край.",16,4.132000000000005
Khislavichi,Спекся - вынимаешь.,6,1.3159999999999172
Khislavichi,А?,1,0.4499999999999318
Khislavichi,"Такие праздники, какие уже вообще.",14,3.0949999999999136
Khislavichi,А теперешнее время много. Парез.,12,2.9600000000000364
Khislavichi,"Дык все ж, это, было.",6,2.3100000000000023
Khislavichi,Бывало такое.,6,1.1100000000000136
Khislavichi,Меьница была тут в Стайках.,8,1.9600000000000364
Khislavichi,"Незнамо какое , там столько людей же.",12,2.4669999999999845
Khislavichi,"Было чуть ли не у каждого. Даже у некоторых по три было, чи по две.",23,3.8899999999999864
Khislavichi,И свой да вкусный какой  сыр.,8,1.872000000000071
Khislavichi,А так такие... Такие ставни и снуешь и ткешь.,15,5.403999999999996
Khislavichi,Специальные были для волов.,10,1.8570000000000275
Khislavichi,Собирались и...,5,1.5
Khislavichi,"Это и, тогда ж яйца красят там.",10,3.419999999999959
Khislavichi,А то не с чем было учиться.,9,1.6629999999998972
Khislavichi,"Ну а у нас, вот тут вот так на лугу на ровном.",14,3.340000000000032
Khislavichi,Табун.,2,0.5450000000000728
Khislavichi,"В лес, ну ходили, в грибы, в ягоды.",10,2.1960000000000264
Khislavichi,Одна работает предпринимателем. Это в автосервисе.,19,3.7469999999999577
Khislavichi,Пели песни.,4,1.119000000000142
Khislavichi,Картошку.,3,0.9300000000000636
Khislavichi,"Все строили ж, ничего не было, ни скоту.",13,2.9739999999999895
Opochka,повели меня к Матюшкино с <нрзб>.,9,2.3500000000001364
Opochka,Мая.,2,0.6099999999999
Opochka,"""Бабушка, кого ты кушала?""",9,1.6300000000000026
Opochka,"И мальчишки придут с бо=, вот, с бо= с большого, со взрослых",15,4.8700000000000045
Opochka,с Бороду.,3,0.5900000000001455
Opochka,Вечерком все дома.,6,1.3800000000001091
Opochka,И всю жизнь с косой.,5,1.910000000000082
Opochka,де=... а?,2,0.6399999999998727
Opochka,Скрывала мамушка нас.,7,1.710000000000008
Opochka,"""ха-ха-ха"".",3,0.7100000000000364
Opochka,к этому к огоньчику.,7,1.7899999999999636
Opochka,И в один глаз крем.,5,1.669999999999618
Opochka,"Ну не знаю, девчушки,",7,1.2800000000002
Opochka,с сестрой-то я по= постарше же.,9,2.019999999999982
Opochka,Свадьбу сделаете и опять расходятся.,13,2.4699999999999136
Opochka,Кто выпивает по стопочке.,9,2.369999999999891
Opochka,"Едут и под Себежем,",7,1.759999999999991
Opochka,"Вот за это молодцы,",7,1.6200000000001182
Opochka,"В двух за борону тянем,",7,1.42999999999995
Opochka,"Вон эта Никола: зимняя, летняя.",12,2.3899999999998727
Opochka,"Одной бабушке надо две пясточки дать, другая бабушка:",18,3.2799999999999727
Opochka,тебя за стол с ними,6,1.3999999999998636
Opochka,<нрзб> денег.,2,1.8199999999999363
Opochka,под ляды разбиваем эти кочки.,11,2.1399999999999864
Opochka,Никола летняя двадцать второго.,11,2.2000000000000455
Opochka,"две буханочки привезут,",8,1.599999999999909
Opochka,Да ко= да когда придёте?,8,2.9099999999998545
Opochka,"всё нормально,",4,1.0299999999999727
Opochka,Не только что и на коне не хотят.,11,2.1299999999999955
Opochka,"Он и говорит: ""А ну-ка, хлопцы, давайте девке поможем !""",18,4.774999999999864
Opochka,на низ.,2,0.8599999999999
Opochka,"попадёшь,",3,0.8700000000001182
Opochka,А молодые кто же?,7,1.3199999999999363
Opochka,"кто навяжет большую, потому что большие скорей на= на= на= наделаешь,",23,4.264999999999873
Opochka,"А всякие там пи= конфеты, кутью,",11,3.7600000000002183
Opochka,"бутылочку ставят,",6,1.5
Opochka,"Их с зерном в Опочку возила, государство отправляло по семь мешков.",21,5.230000000000018
Opochka,не м= не с= хороший т=,5,2.1399999999998727
Opochka,"фотокарточку памятник... в памятник вставлять, как-то...",15,3.8600000000001273
Opochka,"Сгоняли, немцы к нам, это, шли.",9,2.6299999999999955
Opochka,Вот.,1,0.5099999999999909
Opochka,"масло льняное,",5,1.6700000000000728
Opochka,Нам стыдно...,3,1.1499999999999773
Opochka,"Да, да.",2,0.9200000000000728
Opochka,В землю с лопатой не полезет.,9,2.1299999999999955
Opochka,"Помню, что",3,0.7400000000000091
Opochka,"И жили, тоже в Ленинграде они жили, она вышла за богатого.",22,4.369999999999891
Opochka,"Гулянки, да.",4,1.7300000000000182
Opochka,"И вот раз приходили в баньку , нам носили большую такую чашку белую слив.",25,5.590000000000003
Opochka,Я говорю:,4,0.650000000000091
Opochka,Возьми-возьми-возьми детёнок.,9,2.0100000000002183
Opochka,"Когда можете, так придёте, не можете...",13,2.3899999999998727
Opochka,"Я говорю: ""Не-не, не пойду ни к те=, ни за кого"".",15,2.410000000000082
Opochka,"Я и кладу книжку, ""А зачем мне"", - думаю, - ""книжка?""",15,2.5400000000000205
Opochka,"Врачи-то сказали, всё равно долго не проживёт.",15,2.2800000000002
Opochka,захочет нас за <сторваров> обрабатывать? Никто не захочет.,19,3.6900000000000546
Opochka,А ну что ж моя жизнь?,6,1.2199999999999989
Opochka,"где будете ночевать, так надо.",10,1.800000000000182
Opochka,Ай...,1,0.7799999999997453
Opochka,А теперь...,3,0.9099999999999682
Opochka,"Детки, вы ч=",3,1.400000000000091
Opochka,"Свои родненькие соберутся,",10,1.889999999999873
Opochka,"по трапу полезла с мешком, а сама с мешок.",13,3.535000000000082
Opochka,"две Николы: летняя, зимняя.",10,2.0599999999999454
Opochka,"Но душно, купи, , ты слышала, говорю,что врач сказа=  говорил.",19,3.3299999999999272
Opochka,Ага.,2,0.5600000000000591
Opochka,"""Что вы делаете? Ре=",7,1.1200000000000043
Opochka,никто.,2,0.7299999999999045
Opochka,Ну а что ж из детства?,6,1.3700000000000043
Opochka,"а у кого нет - песку насыпайте, на пе=",13,2.2600000000002183
Opochka,"Свяжешь что,",3,0.9800000000000182
Opochka,А все б= бедные были.,7,2.009999999999991
Opochka,Год,1,0.5099999999997635
Opochka,"и положи, кто захочет помянуть - вытянет.",14,2.769999999999982
Opochka,"с-под одеяла,",5,0.9099999999998544
Opochka,"Раньше было, и теперь есть.",8,1.9900000000002365
Opochka,А чего она выписана?,9,1.5599999999999454
Opochka,"Раз, похороненый.",6,1.4399999999995998
Opochka,"Мама сзаду,",4,1.3199999999999363
Opochka,"А до войны я не помню никого, кого я помню?",16,2.9399999999999977
Opochka,Вот.,1,0.6800000000000637
Opochka,Кто когда.,3,0.9099999999998544
Opochka,Двадцать седьмого июля будет,10,1.8900000000001
Opochka,Сколько вам надо годов учиться практику эту?,15,2.8999999999998636
Opochka,"А братик говорит: ""Бегите"", а мне как на= шлёпнут жопу.",17,3.3799999999999955
Opochka,"деньги подашь,",4,1.0599999999999454
Opochka,Неужели ни=...,5,0.650000000000091
Opochka,"Зимняя - девятнадцатого, декабря, а эта",15,3.775000000000091
Opochka,"Приходят они  с работы, а нас дома нет, ну так, папа с мамой тогда нам... нас ловят.",25,5.925000000000011
Opochka,Отвал не помню я.,6,1.9099999999998545
Opochka,"отрежут, вкратке сунут.",7,1.7000000000000457
Opochka,Как-то всё не... не так же как раньше.,10,2.775000000000034
Opochka,Мокрая.,3,0.8399999999996908
Opochka,Вдруг у меня чего не будет.,9,1.8099999999999457
Opochka,"А батюшка сказал, что",7,1.680000000000291
Opochka,А всё равно плохо з= видит.,8,1.9400000000000543
Opochka,палочкой всё.,4,1.1100000000000136
Opochka,"И вот, другой раз...",5,1.2899999999999636
Opochka,как-то туго <нрзб> мне.,5,2.669999999999618
Opochka,Как ты сказала...,5,0.9200000000000728
Opochka,"Вот и ты подъедешь,",6,1.660000000000082
Opochka,Много керосину надо.,8,2.1900000000000546
Opochka,"Я не помню, детки, ка= , вот, я говорю,",12,2.265000000000001
Opochka,И... затряслись ноги и я бултых и поехала по эт= по сам= по самой крыше,24,4.979999999999791
Opochka,"кого же <нрзб> девяносто лет скоро, восемьдесят пять.",15,3.4299999999998363
Opochka,"Ну не пройдёт так, чтоб он не пригласил или не сказал грубо на меня.",21,4.379999999999654
Opochka,"А и картошки натушишь,",8,1.9099999999998545
Opochka,"А уже я выросла девчонкой, побольше стала,",15,3.305000000000007
Opochka,я по это=,4,0.8200000000001637
Opochka,"Я говорю: ""Ага.""",6,1.0700000000001637
Opochka,С краю в край.,3,1.119999999999976
Opochka,"Память куда-то, вон, ушла.",8,1.6099999999999994
Opochka,"Уже глядела <она, де>, мальчика.",11,2.009999999999991
Opochka,"Раньше трудодни-то только давали. Вот, что свяжешь овечек, каких держали.",23,5.144999999999982
Opochka,такая.,3,0.849999999999909
Opochka,я выхожу и говорю ему:,10,2.0799999999999272
Opochka,колоде= с,3,0.8399999999996908
Opochka,как теперь.,3,0.8700000000000045
Opochka,а она говорит...,6,0.9199999999998454
Opochka,жизнь эту все знают.,6,3.0099999999997635
Opochka,пуз=,1,0.36000000000012733
Opochka,в больнице,3,0.8299999999999272
Opochka,Кому я надо?,5,1.2300000000000182
Opochka,"Полторы тысячи трудодней вырабатывали, ой, я всё просила де=... до= дороже",26,5.4849999999999
Opochka,у врачей.,3,0.7399999999997817
Opochka,"В дурдом его отправили <стол> хватать,",11,2.990000000000009
Opochka,не продавали.,5,1.4400000000000546
Opochka,со старым говорить.,6,1.3299999999999272
Opochka,"Рая говорит: ""Мы сделали большую <нрзб> и место заняли большое, чтоб...",22,6.2849999999998545
Opochka,"Крещенье,",3,1.3300000000001546
Opochka,"то, что не знаю.",5,1.4699999999999989
Opochka,"Ну раньше... Кого мне рассказать, <нрзб> стала.",11,2.8700000000000045
Opochka,"Но он, паразит, так он в рас=",8,1.6299999999998818
Opochka,"потом заво= за=, когда сгрузишь,",9,2.1800000000000637
Opochka,"<ребят> закрывать, подвигать.",8,2.2799999999999727
